Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31),C4H5(34)
1.6614985206470242e-05,0.12172796682135209,0.0,0.0,0.0,0.0,0.9141212855349761,0.0004386515198181636,0.0002256394666378843,0.0036821139476402196,0.00010867075623073481,0.08308784114595952,0.08231311390059208,7.260691849885946e-08,1.0144481783267566e-06,0.0005013500771245332,3.3247659314930834e-10,1.9133934819705654e-09,7.695947423831178e-12,2.0225690125491465e-11,2.9365320215424756e-08,1.1331842894873943e-06,1.8268204371413918e-09,9.35529636751649e-13,2.1969310042289515e-08,4.660352924990946e-10,3.775296626490954e-11
1.66837305615418e-05,0.12176794103150408,0.0,0.0,0.0,0.0,0.9137614480187006,0.000438625992966335,0.00022579880206557938,0.0036980360271932854,0.00010863515088306775,0.08343518201817281,0.08266134989612181,7.288229944147962e-08,1.0194429505466637e-06,0.0005057013721293237,3.35362210224042e-10,1.93105495772404e-09,7.766984453962934e-12,2.041204161404346e-11,2.9666850905238535e-08,1.1486550147232484e-06,1.851762384406244e-09,9.484198370644591e-13,2.2314055652730972e-08,4.69898626454729e-10,3.82551434512079e-11
1.6752475916613357e-05,0.12180787533830345,0.0,0.0,0.0,0.0,0.9134019844954311,0.00043860036459755043,0.00022595775757568433,0.0037139521597459933,0.00010859964204261152,0.0837821367431397,0.08300923345902855,7.315713414404124e-08,1.0244382745646875e-06,0.0005100679508764984,3.382579629134057e-10,1.94879023509772e-09,7.838318324973107e-12,2.0599166944879604e-11,2.9970002218838873e-08,1.1642577175330533e-06,1.8769171247685314e-09,9.614216494480515e-13,2.2662368652863564e-08,4.73773197550225e-10,3.876139927355967e-11
1.6821221271684915e-05,0.12184776983915147,0.0,0.0,0.0,0.0,0.9130428940628332,0.00043857463510202577,0.0002261163346111745,0.0037298623523941317,0.00010856422905167009,0.08412870625438976,0.0833567654471425,7.343142407875252e-08,1.0294341478554128e-06,0.0005144497761103784,3.411638265108026e-10,1.9665991661063666e-09,7.909948441644708e-12,2.0787064550287746e-11,3.027477443431477e-08,1.1799928179926456e-06,1.9022853356786922e-09,9.745354426434607e-13,2.3014265523742787e-08,4.776589586530648e-10,3.9271743044265945e-11
1.6889966626756472e-05,0.12188762462945452,0.0,0.0,0.0,0.0,0.912684175821776,0.00043854880486759404,0.00022627453431556236,0.003745766612214435,0.00010852891156451113,0.08447489148244493,0.08370394671522711,7.370517072432481e-08,1.0344305555769001e-06,0.0005188468107048095,3.4407977639553403e-10,1.98448169326967e-09,7.981874572782238e-12,2.0975733741961416e-11,3.058116798440973e-08,1.195860734835252e-06,1.9278676924204303e-09,9.877615842286494e-13,2.336976269987416e-08,4.815558629020138e-10,3.978618683410719e-11
1.695871198182803e-05,0.12192743980585834,0.0,0.0,0.0,0.0,0.9123258288779282,0.00043852287429829576,0.00022643235814280035,0.003761664946245751,0.00010849368891027505,0.08482069335256473,0.08405077811344032,7.397837554271507e-08,1.0394274962189211e-06,0.0005232590176867959,3.47005788048468e-10,2.0024376620701852e-09,8.054096096895404e-12,2.116517288900147e-11,3.0889183112719255e-08,1.2118618850208325e-06,1.9536648674201312e-09,1.0011004402836864e-12,2.3728876568232467e-08,4.854638635878025e-10,4.0304739621783525e-11
1.7027457336899587e-05,0.12196721546280595,0.0,0.0,0.0,0.0,0.9119678523399845,0.000438496843793204,0.00022658980720224726,0.0037775573615103706,0.00010845856077716075,0.08516611278722945,0.08439726048904486,7.425104000403134e-08,1.0444249540135964e-06,0.0005276863602095298,3.4994183703415814e-10,2.0204670226705953e-09,8.12661281352974e-12,2.1355381377742984e-11,3.1198820243120217e-08,1.2279966842104896e-06,1.97967753100769e-09,1.014552375759277e-12,2.409162346921237e-08,4.893829142790137e-10,4.082741361183835e-11
1.7096202691971145e-05,0.12200695169622726,0.0,0.0,0.0,0.0,0.9116102453215175,0.00043847071376810364,0.0002267468829646993,0.0037934438649921054,0.00010842352647487165,0.08551115070352477,0.08474339468462215,7.452316555962824e-08,1.049422928714936e-06,0.000532128801579797,3.528878990190135e-10,2.0385696122005714e-09,8.199424067598668e-12,2.154635749640092e-11,3.151007958180611e-08,1.2442655462641979e-06,2.005906350611085e-09,1.0281177540862989e-12,2.445801969549882e-08,4.93312968682687e-10,4.135421738958107e-11
1.7164948047042702e-05,0.12204664859958354,0.0,0.0,0.0,0.0,0.9112530069389159,0.0004384444846309724,0.00022690358649881786,0.0038093244636610156,0.00010838858573221686,0.08585580801603067,0.08508918154006086,7.479475367114284e-08,1.0544214033428017e-06,0.000536586305226775,3.5584394975061104e-10,2.0567453905520023e-09,8.272529697779738e-12,2.173810072624661e-11,3.182296154785637e-08,1.260668883796095e-06,2.0323519916469053e-09,1.041796937607214e-12,2.4828081493201072e-08,4.972539807929926e-10,4.1885163363983415e-11
1.723369340211426e-05,0.12208630626813581,0.0,0.0,0.0,0.0,0.9108961363135649,0.00043841815680757673,0.00022705991929981964,0.003825199164447546,0.0001083537378313688,0.08620008563374602,0.08543462189045495,7.506580577893408e-08,1.059420379240077e-06,0.0005410588347342462,3.588099650790538e-10,2.0749941841287187e-09,8.345929005845784e-12,2.1930609251537086e-11,3.213746630616797e-08,1.277207107580591e-06,2.0590151165680007e-09,1.0555902871144104e-12,2.5201825060530033e-08,5.012059047261023e-10,4.2420259648273804e-11
1.7302438757185817e-05,0.12212592479433577,0.0,0.0,0.0,0.0,0.910539632569413,0.0004383917307126488,0.00022721588238708128,0.003841067974271618,0.00010831898255053333,0.08654398446349687,0.08577971656844832,7.533632333640013e-08,1.0644198378397531e-06,0.0005455463538039831,3.617859209326936e-10,2.093315965281076e-09,8.41962188058378e-12,2.2123882675030218e-11,3.24535942762208e-08,1.293880627211438e-06,2.0858963859204385e-09,1.0694981623622974e-12,2.557926654916585e-08,5.051686948981403e-10,4.2959518948562904e-11
1.7371184112257375e-05,0.12216550427283297,0.0,0.0,0.0,0.0,0.9101834948355738,0.0004383652067804821,0.00022737147729015448,0.003856930900011734,0.00010828431913378987,0.08688750540627098,0.08612446640172806,7.56063077724426e-08,1.069419782501127e-06,0.0005500488262941166,3.64771793343571e-10,2.111710546562734e-09,8.493607568059538e-12,2.231791904664255e-11,3.277134557638513e-08,1.3106898503899511e-06,2.1129964572020942e-09,1.0835209215140328e-12,2.5960422062683993e-08,5.091423058268518e-10,4.3502948801489385e-11
1.7439929467328932e-05,0.12220504479502933,0.0,0.0,0.0,0.0,0.9098277222434169,0.00043833858543054804,0.00022752670496777272,0.0038727879485397046,0.00010824974742040528,0.0872306493612947,0.08646887221582752,7.587576053257782e-08,1.0744201925751957e-06,0.0005545662161755628,3.6776755841852507e-10,2.1301779163896573e-09,8.567886021677819e-12,2.251271812570957e-11,3.309072063328104e-08,1.327635183718066e-06,2.1403159861344787e-09,1.0976589217577781e-12,2.6345307658222772e-08,5.131266923474283e-10,4.4050562333238034e-11
1.750867482240049e-05,0.12224454645503396,0.0,0.0,0.0,0.0,0.9094723139297127,0.00043831186710452407,0.000227681566996948,0.0038886391266832613,0.00010821526660243161,0.08757341722160566,0.08681293483109678,7.614468303368557e-08,1.0794210740062625e-06,0.0005590984875783226,3.707731923698896e-10,2.1487178693119377e-09,8.642456415091963e-12,2.270827778741208e-11,3.3411719511698865e-08,1.3447170318338386e-06,2.1678556252764233e-09,1.1119125186347383e-12,2.6733939344581017e-08,5.171218093710464e-10,4.4602366363833546e-11
1.7577420177472048e-05,0.12228400934314204,0.0,0.0,0.0,0.0,0.9091172690331054,0.0004382850522246841,0.00022783606426061832,0.0039044844412681,0.00010818087659581438,0.08791580987899637,0.08715665506610007,7.64130767139194e-08,1.0844224034025206e-06,0.0005636456047389044,3.737886714806349e-10,2.1673304146254345e-09,8.717318785688132e-12,2.2904597994499244e-11,3.3734342654258505e-08,1.3619357983787515e-06,2.195616025575337e-09,1.1262820667908735e-12,2.712633308427432e-08,5.211276121500561e-10,4.51583746042194e-11
1.7646165532543605e-05,0.12232343355301273,0.0,0.0,0.0,0.0,0.9087625866979633,0.0004382581412392733,0.0002279901984008146,0.00392032389907208,0.00010814657652200031,0.08825782821859637,0.08750003373390668,7.668094297742104e-08,1.0894241900566053e-06,0.0005682075320569142,3.76813972141887e-10,2.186015323303231e-09,8.792472212290158e-12,2.3101676393203133e-11,3.405859006260958e-08,1.379291884933846e-06,2.2235978346611724e-09,1.1407679191499865e-12,2.7522504791200733e-08,5.251440559800537e-10,4.57185929685462e-11
1.7714910887615163e-05,0.12236281917375423,0.0,0.0,0.0,0.0,0.9084082660700469,0.0004382311345714433,0.00022814397020428972,0.003936157506876821,0.00010811236639470075,0.08859947312494726,0.08784307164626434,7.694828325571617e-08,1.0944264069435734e-06,0.0005727842340307431,3.7984907081028775e-10,2.2047726320077782e-09,8.867916842355874e-12,2.3299513212795905e-11,3.438446220716593e-08,1.3967856922154457e-06,2.251801698763991e-09,1.155370427843003e-12,2.792247033320559e-08,5.291710965299437e-10,4.628303597531634e-11
1.778365624268672e-05,0.12240216629869265,0.0,0.0,0.0,0.0,0.9080543063012836,0.00043820403267555105,0.00022829738140181361,0.003951985271410883,0.00010807824523973316,0.08894074547528676,0.08818576960899943,7.721509893927323e-08,1.0994290677385986e-06,0.0005773756753276174,3.828939440544383e-10,2.223602080587008e-09,8.943651629520084e-12,2.3498105797131956e-11,3.4711959013398536e-08,1.4144176187488664e-06,2.2802282605870912e-09,1.1700899431770858e-12,2.8326245529174963e-08,5.332086894694592e-10,4.685170837475151e-11
1.7852401597758278e-05,0.12244147501563729,0.0,0.0,0.0,0.0,0.9077007065443755,0.0004381768359736294,0.0002284504326562714,0.003967807199413967,0.00010804421319728552,0.08928164614711347,0.08852812842721247,7.748139145401685e-08,1.1044321405727773e-06,0.0005819818207038633,3.8594856850203426e-10,2.2425037418917105e-09,9.019676866794393e-12,2.3697454727838434e-11,3.5041080995401814e-08,1.4321880623661276e-06,2.308878161708857e-09,1.184926814799675e-12,2.8733846152272544e-08,5.372567908852262e-10,4.742462579725206e-11
1.7921146952829835e-05,0.12248074541773518,0.0,0.0,0.0,0.0,0.9073474659587956,0.0004381495449261107,0.0002286031258195191,0.00398362329756553,0.00010801026916350303,0.08962217600975492,0.08887014889950028,7.774716217549275e-08,1.109435644917844e-06,0.000586602635092715,3.890129208980828e-10,2.2614773143286355e-09,9.095991341132282e-12,2.3897556946026757e-11,3.537182798456907e-08,1.450097418531206e-06,2.337752039897084e-09,1.1998813903967515e-12,2.9145287926268862e-08,5.413153568089852e-10,4.800179147415301e-11
1.7989892307901393e-05,0.12251997759134053,0.0,0.0,0.0,0.0,0.9069945837039857,0.0004381221599517295,0.00022875546139265,0.003999433572565726,0.00010797641344447183,0.08996233593391079,0.0892118318245094,7.801241252545437e-08,1.1144395423989821e-06,0.0005912380835041347,3.9208697803848255e-10,2.2805229190452132e-09,9.172595539800155e-12,2.4098413503495453e-11,3.570420056031369e-08,1.46814608224057e-06,2.3668505321568143e-09,1.214954017170018e-12,2.956058652967498e-08,5.453843437487044e-10,4.8583222567431225e-11
1.805863766297295e-05,0.12255917162962694,0.0,0.0,0.0,0.0,0.9066420589469861,0.00043809468151747346,0.0002289074413931262,0.004015238031044613,0.00010794264475989767,0.09030212678093182,0.08955317799358699,7.827714386282475e-08,1.1194438602353753e-06,0.0005958881311362573,3.9517071684391175e-10,2.299640198779566e-09,9.249488025845706e-12,2.4300020800180233e-11,3.6038198435199995e-08,1.4863344458815182e-06,2.396174271295897e-09,1.2301450401722275e-12,2.99797575910427e-08,5.494637080833244e-10,4.916892029695101e-11
1.8127383018044508e-05,0.12259832761727546,0.0,0.0,0.0,0.0,0.9062898908537425,0.0004380671100362664,0.00022905906610782176,0.004031036679665542,0.00010790896363635693,0.09064154941501495,0.08989418819915419,7.854135760717947e-08,1.1244485512440474e-06,0.0006005527432478681,3.98264114275281e-10,2.3188293397477623e-09,9.326669548249078e-12,2.450238052125752e-11,3.6373822283746596e-08,1.504662901675021e-06,2.425723889842492e-09,1.2454548042059388e-12,3.040281669430674e-08,5.535534067492201e-10,4.9758903940447725e-11
1.8196128373116065e-05,0.1226374456477651,0.0,0.0,0.0,0.0,0.9059380785989314,0.00043803944598279365,0.0002292103377816407,0.004046829525008243,0.00010787536855224977,0.09098060468940028,0.09023486322524159,7.880505509847139e-08,1.1294536531077107e-06,0.0006052318853015962,4.0136714742867004e-10,2.3380899092185095e-09,9.404138366511078e-12,2.4705488332808498e-11,3.671107166519693e-08,1.523131838902528e-06,2.455500015597869e-09,1.2608836516679292e-12,3.082977937268707e-08,5.576533964538362e-10,5.035317201662639e-11
1.8264873728187623e-05,0.12267652580379787,0.0,0.0,0.0,0.0,0.9055866213547119,0.0004380116897611139,0.00022936125641409826,0.004062616573702583,0.00010784186033090035,0.09131929346215382,0.09057520385832457,7.906823775689063e-08,1.1344591066166116e-06,0.000609925522799485,4.0447979342631055e-10,2.3574221819220126e-09,9.481895585626168e-12,2.4909346781549968e-11,3.7049947390599e-08,1.5417416470858402e-06,2.4855032767358666e-09,1.2764319250209155e-12,3.126066111567611e-08,5.617636345739202e-10,5.0951746739772646e-11
1.8326744547752025e-05,0.12271166563852885,0.0,0.0,0.0,0.0,0.90527061269095,0.00043798663073600245,0.0002294967832427601,0.004076819966813155,0.0001078117758789429,0.0916238006996299,0.09088122516616347,7.930466306334534e-08,1.1389643493287684e-06,0.0006141621617698061,4.072893749837635e-10,2.3748821390651085e-09,9.552122078616495e-12,2.509345723746093e-11,3.735632586118775e-08,1.5586112390149544e-06,2.5127009284163677e-09,1.2905277615494569e-12,3.165181825111636e-08,5.654715757130108e-10,5.1494143409994444e-11
1.8388615367316427e-05,0.12274677493245849,0.0,0.0,0.0,0.0,0.904954890325479,0.00043796149774665883,0.00022963202637453565,0.004091018674723461,0.00010778176067849497,0.0919280123748907,0.09118697681284625,7.954067343555095e-08,1.1434698846249614e-06,0.0006184104893279821,4.101067079818221e-10,2.392399892879788e-09,9.622581038244633e-12,2.5278172766698714e-11,3.766402156617988e-08,1.5755955309613378e-06,2.5400835185800396e-09,1.3047208559947683e-12,3.204617355669467e-08,5.691877523670608e-10,5.204003887072318e-11
1.845048618688083e-05,0.12278185374879697,0.0,0.0,0.0,0.0,0.9046394536656768,0.0004379362911325776,0.00022976698688111807,0.004105212702178322,0.00010775181420743926,0.09223192910118345,0.09149245936127266,7.977626987743469e-08,1.1479757164597139e-06,0.0006226704806477212,4.1293177595660143e-10,2.40997531347749e-09,9.693271942080351e-12,2.546349201584045e-11,3.797303430041967e-08,1.592694802821546e-06,2.5676514986185157e-09,1.3190114546044785e-12,3.244373822478391e-08,5.729121337634687e-10,5.2589438196097835e-11
1.851235700644523e-05,0.12281690215020111,0.0,0.0,0.0,0.0,0.9043243021182482,0.00043791101119674126,0.00022990166530219682,0.004119402053944731,0.0001077219364950942,0.09253555149296262,0.09179767337501567,8.001145338193842e-08,1.1524818253606838e-06,0.0006269421109290227,4.1576456246165783e-10,2.427608381845668e-09,9.764194713659015e-12,2.5649414705020555e-11,3.828336449907479e-08,1.6099093343330163e-06,2.5954053196636283e-09,1.3333998034195913e-12,3.2844523416418044e-08,5.766446891366666e-10,5.3142349821800244e-11
1.8574227826009633e-05,0.12285192020178112,0.0,0.0,0.0,0.0,0.9040094350945159,0.00043788565827049893,0.00023003606277867132,0.004133586734747619,0.0001076921269426225,0.09283888015932629,0.09210261941320735,8.02462249054992e-08,1.1569882185459188e-06,0.0006312253554951092,4.18605051132258e-10,2.4452989374528243e-09,9.835348707298812e-12,2.583593918389761e-11,3.859501206828602e-08,1.6272394035910257e-06,2.623345430202592e-09,1.3478861471258836e-12,3.324854026063367e-08,5.803853876849648e-10,5.369877761218295e-11
1.8636098645574035e-05,0.12288690796393702,0.0,0.0,0.0,0.0,0.9036948520056888,0.00043786023265753575,0.00023017017993855969,0.004147766749326191,0.00010766238548357064,0.09314191570998877,0.09240729803510918,8.04805854549198e-08,1.1614948811439069e-06,0.0006355201897069465,4.2145322562870154e-10,2.463046995684033e-09,9.90673398487453e-12,2.6023065512938462e-11,3.890797730788112e-08,1.6446852884748343e-06,2.65147227837021e-09,1.3624707301631519e-12,3.3655799857032826e-08,5.841341990428239e-10,5.425873144584325e-11
1.8697969465138437e-05,0.12292186550175167,0.0,0.0,0.0,0.0,0.9033805522675328,0.0004378347346885717,0.0002303040178561756,0.004161942102378605,0.00010763271158626317,0.09344465874952637,0.09271170979559781,8.071453600220392e-08,1.1660018179424123e-06,0.0006398265890523874,4.2430906969543287e-10,2.480852413869987e-09,9.978349972553134e-12,2.6210792213063296e-11,3.922226006667867e-08,1.6622472652272992e-06,2.679786309666508e-09,1.3771537956184019e-12,3.406631327231553e-08,5.878910927862581e-10,5.482221568594873e-11
1.875984028470284e-05,0.12295679287527299,0.0,0.0,0.0,0.0,0.9030665352959475,0.00043780916467011375,0.00023043757716971337,0.004176112798614118,0.00010760310517165961,0.09374710988280165,0.09301585524944081,8.094807752718504e-08,1.1705090146593503e-06,0.0006441445290608912,4.271725671044921e-10,2.498715165625596e-09,1.0050196564211922e-11,2.6399118936165925e-11,3.9537860566274534e-08,1.679925609787923e-06,2.7082879690993656e-09,1.391935586265379e-12,3.4480091543806184e-08,5.916560386429042e-10,5.538923854961488e-11
1.882171110426724e-05,0.12299169014883315,0.0,0.0,0.0,0.0,0.9027528005109183,0.00043778352293016983,0.0002305708589043997,0.004190278842706559,0.0001075735657565763,0.09404926971008175,0.09331973494747697,8.118121098928402e-08,1.1750164742253836e-06,0.000648473985378485,4.300437017052186e-10,2.516635124238779e-09,1.0122273250194334e-11,2.6588044361484404e-11,3.985477866754464e-08,1.6977205965600527e-06,2.7369776992020845e-09,1.4068163436024458e-12,3.489714567603751e-08,5.954290063956023e-10,5.595980494482257e-11
1.8883581923831644e-05,0.12302655738233634,0.0,0.0,0.0,0.0,0.9024393473327887,0.00043775780977532957,0.00023070386372305176,0.00420444023933811,0.00010754409323335216,0.09435113883161511,0.09362334944021894,8.141393737342011e-08,1.179524183829275e-06,0.0006528149336960086,4.3292245737667283e-10,2.534612273520798e-09,1.0194579965385049e-11,2.677756824146159e-11,4.017301455767382e-08,1.7156324995664863e-06,2.76585594189165e-09,1.4217963087547996e-12,3.531748664402736e-08,5.99209966097697e-10,5.653392349798144e-11
