Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31)
2.8449049556819533e-05,0.12808987157823828,0.0,0.0,0.0,0.0,0.8570471793588661,0.0004330917045661204,0.00024838744405442504,0.006340615533435726,0.00010364610098627249,0.13785429256927964,0.13767537827118675,1.1303527008892982e-07,1.8767414397200248e-06,0.0014485781527616046,9.606430987969372e-10,5.959244294237647e-09,2.396894923926711e-11,6.28086736055407e-11,1.0527967968372853e-07,6.062346186014507e-06,9.774053296463142e-09,5.080901533485152e-12,1.4640188269959173e-07,1.263494551732901e-09
2.854612284408305e-05,0.12813822749516868,0.0,0.0,0.0,0.0,0.8566149240663056,0.0004330387389031376,0.0002485415003989386,0.006361776865886316,0.00010361205358714562,0.1382664820959454,0.13809572771535583,1.1331662549862349e-07,1.883797825387995e-06,0.0014578001999557685,9.667588185894246e-10,6.0001072421914425e-09,2.4133305973695466e-11,6.323786053462802e-11,1.0609919606058435e-07,6.123727619633456e-06,9.873020791659508e-09,5.132787638599986e-12,1.4805211422066714e-07,1.270903245381064e-09
2.864319613134657e-05,0.12818652799211105,0.0,0.0,0.0,0.0,0.8561831885637256,0.00043298568406277267,0.0002486951139120887,0.006382928267339477,0.00010357809722441255,0.13867813570123969,0.13851558871843433,1.1359727270469311e-07,1.8908534448111222e-06,0.0014670430591309201,9.72888340120153e-10,6.041084512591477e-09,2.4298122529674867e-11,6.366823249585059e-11,1.069218537351546e-07,6.185480743517517e-06,9.97258761987264e-09,5.184991944614727e-12,1.497138622108803e-07,1.2783228086110282e-09
2.8740269418610088e-05,0.12823477321037133,0.0,0.0,0.0,0.0,0.8557519715110171,0.0004329325406141337,0.00024884828614584706,0.006404069750468043,0.00010354423159420187,0.139089254775105,0.13893496254830992,1.1387721399668522e-07,1.897908278119146e-06,0.001476306671018791,9.790316240845915e-10,6.082175931188754e-09,2.446339820634949e-11,6.409978753545502e-11,1.077476507613924e-07,6.247606171808906e-06,1.007275477156692e-08,5.237514995411907e-12,1.513871525868497e-07,1.2857531759275145e-09
2.8837342705873606e-05,0.12828296329372935,0.0,0.0,0.0,0.0,0.8553212715757692,0.0004328793091414258,0.0002490010189786803,0.0064252013278865835,0.00010351045604425403,0.13949984069920332,0.1393538504655085,1.1415645163389515e-07,1.9049623267403175e-06,0.0014855909766189348,9.851886313558161e-10,6.123381185544007e-09,2.4629131747044036e-11,6.453252234286108e-11,1.0857658490996405e-07,6.310104514121994e-06,1.0173523229909454e-08,5.290357330992155e-12,1.5307201112222542e-07,1.2931942819116586e-09
2.8934415993137125e-05,0.1283310983821077,0.0,0.0,0.0,0.0,0.8548910874297853,0.000432825990204966,0.0002491533139289819,0.006446323012191406,0.0001034767702922312,0.13990989485117597,0.13977225372656563,1.1443498788614014e-07,1.9120155700158247e-06,0.0014948959171438808,9.913593229481427e-10,6.164700108285666e-09,2.4795322478564618e-11,6.496643503341847e-11,1.0940865421861102e-07,6.372976377493439e-06,1.027489397390546e-08,5.343519489000575e-12,1.5476846345479397e-07,1.3006460617670051e-09
2.9031489280400643e-05,0.12837917861812498,0.0,0.0,0.0,0.0,0.8544614177526318,0.0004327725843818955,0.00024930517287177355,0.006467434815919291,0.00010344317367590815,0.1403194186002862,0.14019017358059005,1.1471282499137786e-07,1.9190680105491935e-06,0.0015042214340732366,9.97543660053001e-10,6.206132381065313e-09,2.496196912046853e-11,6.540152223989855e-11,1.1024385642038045e-07,6.4362223643750735e-06,1.0376867975171408e-08,5.397002003158378e-12,1.5647653508014217e-07,1.3081084507438842e-09
2.912856256766416e-05,0.12842720414030304,0.0,0.0,0.0,0.0,0.8540322612278475,0.00043271909222364666,0.0002494565972879585,0.006488536751591073,0.00010340966593876852,0.14072841331206157,0.14060761127293533,1.1498996520019357e-07,1.926119626618149e-06,0.0015135674690942953,1.0037416039995533e-09,6.247677845166936e-09,2.5129071034375712e-11,6.583778216422812e-11,1.110821895404835e-07,6.499843074770842e-06,1.047944620137074e-08,5.450805404935377e-12,1.5819625135940678e-07,1.3155813847394383e-09
2.922563585492768e-05,0.12847517509015327,0.0,0.0,0.0,0.0,0.8536036165468449,0.00043266551430069816,0.0002496075890540736,0.006509628831666281,0.00010337624640361188,0.14113688034349833,0.14102456804141966,1.1526641072918003e-07,1.9331704223021486e-06,0.0015229339641613857,1.0099531162940477e-09,6.2893361743625615e-09,2.529662690815088e-11,6.627521136314986e-11,1.1192365127139185e-07,6.5638391040168264e-06,1.0582629612644826e-08,5.5049302218151355e-12,1.5992763751220054e-07,1.323064799660586e-09
2.9322709142191198e-05,0.1285230916047723,0.0,0.0,0.0,0.0,0.8531754824047174,0.00043261185115544746,0.00024975814960864317,0.0065307110685913885,0.00010334291484505262,0.14154482104819996,0.1414410451203865,1.1554216381023593e-07,1.9402203744763066e-06,0.0015323208614305551,1.016178158576506e-09,6.33110722078394e-09,2.5464636147045086e-11,6.67138081467171e-11,1.1276823963014045e-07,6.628211045159406e-06,1.0686419165436444e-08,5.559376979156105e-12,1.6167071862519335e-07,1.3305586320937497e-09
2.9419782429454717e-05,0.1285709538246262,0.0,0.0,0.0,0.0,0.8527478575045999,0.0004325581033521716,0.0002499082808358046,0.006551783474749141,0.0001033096705647227,0.14195223677101831,0.14185704373648206,1.1581722663849309e-07,1.9472694890715486e-06,0.001541728103325691,1.0224166926645702e-09,6.372990647866215e-09,2.5633097397346758e-11,6.715356897147527e-11,1.1361595226486599e-07,6.692959486461784e-06,1.0790815808481068e-08,5.614146198242864e-12,1.634255196440919e-07,1.338062818589028e-09
2.9516855716718235e-05,0.12861876188535243,0.0,0.0,0.0,0.0,0.8523207405529577,0.00043250427142400665,0.00025005798412549397,0.006572846062512811,0.00010327651337505853,0.14235912885382793,0.1422725651132156,1.1609160142778339e-07,1.954317741134227e-06,0.0015511556324655793,1.0286686805051344e-09,6.4149863213483385e-09,2.5802010119036933e-11,6.759449228273172e-11,1.1446678718969624e-07,6.758085014091261e-06,1.089582048712728e-08,5.669238398389029e-12,1.6519206538328684e-07,1.3455772964190909e-09
2.9613929003981753e-05,0.12866651592644365,0.0,0.0,0.0,0.0,0.8518941302645335,0.00043245035592957056,0.0002502072613770578,0.00659389884418874,0.00010324344254873102,0.14276549862944674,0.14268761046617018,1.1636529035158903e-07,1.9613651389234933e-06,0.0015606033917387008,1.0349340842239406e-09,6.457093891213543e-09,2.5971372904298683e-11,6.803657440619596e-11,1.1532074200358961e-07,6.823588209275937e-06,1.1001434138765693e-08,5.7246540947148626e-12,1.669703805166213e-07,1.3531020027626083e-09
2.971100229124527e-05,0.1287142160820318,0.0,0.0,0.0,0.0,0.8514680253569757,0.0004323963573924107,0.00025035611392385155,0.006614941832078247,0.00010321045794455711,0.14317134742822338,0.14310218100820232,1.166382956063932e-07,1.9684116551131565e-06,0.0015700713242205314,1.0412128660707437e-09,6.499313240330803e-09,2.6141185282012265e-11,6.847981395706736e-11,1.1617781472427504e-07,6.889469651387258e-06,1.1107657697784788e-08,5.7803938005593465e-12,1.6876048958840267e-07,1.3606368755771266e-09
2.980807557850879e-05,0.12876186249072238,0.0,0.0,0.0,0.0,0.8510424245565326,0.0004323422763661391,0.0002505045436901005,0.00663597503841151,0.00010317755879628747,0.14357667657103754,0.1435162779439288,1.1691061934371679e-07,1.9754573009043005e-06,0.0015795593732594077,1.047504988476245e-09,6.541644001227491e-09,2.6311445774151008e-11,6.892420709083569e-11,1.170380028952306e-07,6.95572991464929e-06,1.1214492090280534e-08,5.836458024907824e-12,1.705624170026219e-07,1.368181852653643e-09
2.990514886577231e-05,0.12880945528507762,0.0,0.0,0.0,0.0,0.8506173265918376,0.0004322881133642515,0.0002506525519421768,0.006656998475419279,0.00010314474502020461,0.14398148737692668,0.14392990247574378,1.1718226374354892e-07,1.9825020458949985e-06,0.0015890674823813634,1.0538104139889925e-09,6.5840860784611935e-09,2.6482153996829615e-11,6.93697526374194e-11,1.1790130454597098e-07,7.02236957172746e-06,1.1321938239826024e-08,5.8928472752e-12,1.7237618703571414e-07,1.3757368726354106e-09
3.0002222153035827e-05,0.1288569946029221,0.0,0.0,0.0,0.0,0.8501927302005594,0.0004322338689361597,0.00025080014064165205,0.006678012155255641,0.00010311201579824146,0.14438578115490855,0.14434305579737905,1.1745323093497101e-07,1.989545905027921e-06,0.0015985955953901401,1.060129105341696e-09,6.626639081891811e-09,2.665330838084988e-11,6.981644653082421e-11,1.1876771715622395e-07,7.089389189863971e-06,1.1429997061258544e-08,5.949562054308721e-12,1.7420182382378981e-07,1.3833018739072214e-09
3.0099295440299345e-05,0.12890448057516113,0.0,0.0,0.0,0.0,0.8497686341221049,0.00043217954358466023,0.0002509473109742351,0.006699016090082325,0.00010307937111866486,0.1447895592129413,0.1447557391009695,1.1772352308251831e-07,1.9965888439051673e-06,0.0016081436562560495,1.066461025377532e-09,6.669302943733347e-09,2.682490865356428e-11,7.026428787437853e-11,1.1963723877774644e-07,7.15678933511728e-06,1.1538669467495295e-08,6.006602863856936e-12,1.7603935137764655e-07,1.3908767958018157e-09
3.0196368727562864e-05,0.12895191333897066,0.0,0.0,0.0,0.0,0.8493450371054981,0.00043212513785597913,0.00025109406495512894,0.006720010291977174,0.00010304681009468578,0.14519282284823157,0.1451679535694233,1.1799314229213036e-07,2.0036308822645197e-06,0.001617711609234137,1.0728061371284976e-09,6.712077244318858e-09,2.699695312701374e-11,7.071327231312844e-11,1.2050986681557883e-07,7.2245705677579445e-06,1.1647956362131581e-08,6.0639702006180386e-12,1.778887935674355e-07,1.3984615772760671e-09
3.0293442014826382e-05,0.1289992930234805,0.0,0.0,0.0,0.0,0.8489219379006887,0.00043207065224131673,0.0002512404036712218,0.006740994773034687,0.00010301433280576919,0.14559557335791407,0.14557970038483778,1.1826209071418402e-07,2.0106719804946004e-06,0.0016272993987324828,1.0791644037280825e-09,6.7549619514164e-09,2.7169441671553856e-11,7.116339930148975e-11,1.2138559935727185e-07,7.292733447349351e-06,1.1757858647608921e-08,6.121664560490806e-12,1.7975017414058749e-07,1.4060561583599908e-09
3.03905153020899e-05,0.12904661976538642,0.0,0.0,0.0,0.0,0.8484993352680197,0.0004320160872850143,0.0002513863292128698,0.006761969545256013,0.00010298193827400089,0.14599781202740197,0.14599098071933145,1.1853037043046768e-07,2.0177121645306935e-06,0.0016369069694537862,1.0855357885051509e-09,6.797956606708573e-09,2.7342372443768345e-11,7.161466410579634e-11,1.2226443371860539e-07,7.3612785271843795e-06,1.1868377216271217e-08,6.179686434149473e-12,1.8162351670315e-07,1.4136604785564134e-09
3.048758858935342e-05,0.1290938936918813,0.0,0.0,0.0,0.0,0.8480772279677248,0.00043196144346543616,0.00025153184254382154,0.006782934620670538,0.00010294962669572101,0.14639954014329631,0.14640179574521286,1.1879798357884857e-07,2.0247513879204114e-06,0.0016465342662370364,1.091920254878955e-09,6.841061224075977e-09,2.7515745499483505e-11,7.206706663540838e-11,1.231463680407152e-07,7.430206360461189e-06,1.1979512960293306e-08,6.238036311875213e-12,1.8350884474151138e-07,1.4212744786058753e-09
3.058466187661694e-05,0.129141114939399,0.0,0.0,0.0,0.0,0.847655614771466,0.00043190672132673724,0.00025167694585834775,0.006803890011201845,0.00010291739697188773,0.1468007589791885,0.1468121466238089,1.1906493221553139e-07,2.031789684681888e-06,0.0016561812342295193,1.0983177664731928e-09,6.884275294293756e-09,2.7689558790526608e-11,7.2520601657365e-11,1.2403139953055552e-07,7.499517493466653e-06,1.2091266760722447e-08,6.296714678225947e-12,1.854061815993833e-07,1.4288980985248387e-09
3.068173516388046e-05,0.12918828363297505,0.0,0.0,0.0,0.0,0.8472344944494653,0.0004318519213327321,0.00025182163996419313,0.006824835728816802,0.00010288524945035737,0.14720146981148483,0.14722203451792512,1.1933121846801352e-07,2.0388269993244162e-06,0.001665847818693761,1.1047282869879922e-09,6.927598891610332e-09,2.786381261553128e-11,7.297526967620232e-11,1.2491952640648787e-07,7.569212473188725e-06,1.2203639499716284e-08,6.355722017991496e-12,1.8731555050451502e-07,1.4365312797851972e-09
3.0778808451143984e-05,0.12923539990906846,0.0,0.0,0.0,0.0,0.8468138657847548,0.0004317970440296417,0.0002519659271983863,0.0068457717853599685,0.00010285318287037439,0.14760167390186407,0.1476314605780457,1.1959684436489719e-07,2.0458633765080367e-06,0.0016755339652193462,1.1111517803403647e-09,6.971031439266188e-09,2.803850465469151e-11,7.343106479608023e-11,1.2581074574017144e-07,7.639291838849022e-06,1.2316632046930462e-08,6.415058809572089e-12,1.892369745399326e-07,1.4441739628760498e-09
3.0875881738407506e-05,0.12928246389025522,0.0,0.0,0.0,0.0,0.8463937275571916,0.0004317420898643557,0.0002521098081678612,0.006866698192738958,0.00010282119777848413,0.14800137251694495,0.14804042595781297,1.1986181202613652e-07,2.052898748708298e-06,0.0016852396194842146,1.1175882105059272e-09,7.014573091309063e-09,2.821363552760429e-11,7.388798830787634e-11,1.267050558589612e-07,7.70975613141582e-06,1.2430245274812014e-08,6.474725532420196e-12,1.9117047667726424e-07,1.4518260900320198e-09
3.097295502567103e-05,0.1293294757134025,0.0,0.0,0.0,0.0,0.8459740785613001,0.00043168705938819227,0.0002522532854054007,0.006887614962717049,0.00010278929269677344,0.1484005669063165,0.14844893179674873,1.2012612344989032e-07,2.0599331747337946e-06,0.001694964727519022,1.1240375416941924e-09,7.058223180673421e-09,2.838920255124094e-11,7.434603342882674e-11,1.276024536631279e-07,7.78060588294291e-06,1.2544480041460357e-08,6.534722658703061e-12,1.931160797403382e-07,1.4594876021615577e-09
3.107002831293455e-05,0.1293764354982108,0.0,0.0,0.0,0.0,0.8455549175861417,0.00043163195302781056,0.0002523963592554907,0.0069085221071467804,0.00010275746843531218,0.14879925832731503,0.14885697923974803,1.2038978075236593e-07,2.066966570903692e-06,0.0017047092354079095,1.1304997381501556e-09,7.101981967946154e-09,2.8565206773712934e-11,7.48052024992339e-11,1.2850293763217013e-07,7.851841628619866e-06,1.265933720999957e-08,6.595050662729227e-12,1.950738064473477e-07,1.467158442308291e-09
3.116710160019807e-05,0.12942334338247286,0.0,0.0,0.0,0.0,0.845136243437954,0.0004315767713437595,0.00025253903251969725,0.006929419637706764,0.00010272572322255566,0.14919744801714116,0.14926456941515537,1.2065278589727643e-07,2.073999015025613e-06,0.0017144730896228328,1.1369747643759825e-09,7.1458486642728464e-09,2.874164502214073e-11,7.526548753963706e-11,1.2940650444535048e-07,7.923463893168792e-06,1.2774817626709702e-08,6.655710010309692e-12,1.9704367936418526e-07,1.474838551729222e-09
3.125446755873524e-05,0.12946551619976845,0.0,0.0,0.0,0.0,0.8447598519508903,0.0004315270437986915,0.00025266709614328673,0.006948219205070827,0.00010269722089413467,0.14955539078670022,0.1496310105458333,1.2088893467669358e-07,2.0803273259424806e-06,0.001723277055343353,1.1428132281328081e-09,7.185421227330737e-09,2.8900811640470353e-11,7.568070074684969e-11,1.3022234892642996e-07,7.988254840907437e-06,1.2879283582106444e-08,6.710587108463921e-12,1.9882696857643427e-07,1.4817585290136594e-09
3.134183351727241e-05,0.12950764717124955,0.0,0.0,0.0,0.0,0.8443838529560805,0.00043147725595898544,0.00025279483713943425,0.006967011003236598,0.00010266878243923516,0.14991292906081752,0.14999708302685005,1.211245583703345e-07,2.086654824935881e-06,0.0017320966095050816,1.1486620295688844e-09,7.225081014406186e-09,2.9060329086521952e-11,7.609681575520329e-11,1.310406872564658e-07,8.053359676351025e-06,1.2984255670703006e-08,6.7657333109751685e-12,2.0062013068350755e-07,1.4886859270207715e-09
3.142919947580958e-05,0.12954973638542847,0.0,0.0,0.0,0.0,0.8440082455858495,0.000431427408138436,0.0002529222563082345,0.006985795040739199,0.00010264040784859023,0.15027006373990676,0.15036278767844374,1.2135965842083326e-07,2.0929814882629727e-06,0.0017409317133744815,1.1545211429975586e-09,7.264827948434649e-09,2.922019705033133e-11,7.651383164515812e-11,1.3186151806680768e-07,8.118778780144713e-06,1.30897345063913e-08,6.821148955331817e-12,2.024231818970743e-07,1.4956207038309032e-09
3.151656543434675e-05,0.12959178393785514,0.0,0.0,0.0,0.0,0.8436330289823466,0.00043137750071944593,0.00025304935502948203,0.0070045713260170886,0.00010261209651612903,0.15062679571369253,0.15072812531138613,1.215942362822755e-07,2.0993073320001155e-06,0.0017497823284916506,1.160390542913636e-09,7.304661784682694e-09,2.938041454753757e-11,7.693174585773587e-11,1.3268483906317283e-07,8.184512527010836e-06,1.3195720693520117e-08,6.876834374161473e-12,2.042361383243102e-07,1.5025628181616463e-09
3.160393139288392e-05,0.1296337899150132,0.0,0.0,0.0,0.0,0.8432582022856403,0.00043132753402454855,0.0002531761340850847,0.0070233398675475876,0.00010258384844946591,0.15098312587459664,0.15109309673852164,1.2182829347358155e-07,2.1056323321243954e-06,0.0017586484164240316,1.1662702038300621e-09,7.3445824835690786e-09,2.9540981418939005e-11,7.735055784099965e-11,1.3351064872361594e-07,8.250561292859055e-06,1.3302214838344511e-08,6.932789900838155e-12,2.0605901600724074e-07,1.509512229919926e-09
3.169129735142109e-05,0.12967575441306772,0.0,0.0,0.0,0.0,0.8428837646437313,0.00043127750842396985,0.0002533025947283914,0.007042100673733869,0.00010255566316902338,0.1513390551064028,0.15145770276506015,1.2206183140302724e-07,2.1119564953812115e-06,0.0017675299389684185,1.1721601004118785e-09,7.384589754046735e-09,2.9701896493909266e-11,7.777026457165238e-11,1.3433894500281811e-07,8.31692544854006e-06,1.3409217538970817e-08,6.9890158645659895e-12,2.0789183089141574e-07,1.5164688976151577e-09
3.177866330995826e-05,0.12971767751802704,0.0,0.0,0.0,0.0,0.8425097152034988,0.0004312274242384411,0.00025342873783273614,0.00706085375300679,0.00010252754057793069,0.1516945842943872,0.15182194419735834,1.222948515149075e-07,2.1182798043854505e-06,0.0017764268579626254,1.1780602073513314e-09,7.424683496842164e-09,2.986315937315365e-11,7.819086491795961e-11,1.35169726370338e-07,8.383605365565806e-06,1.3516729394563201e-08,7.045512594876086e-12,2.0973459885286066e-07,1.5234327805118252e-09
