Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28)
6.909684427329617e-06,0.11563255556073618,0.0,0.0,0.0,0.0,0.9691587524519644,0.0004433547689237168,0.00019724959064920712,0.0013693284752842952,0.00011421017163696409,0.02967589138301219,0.029156061389340227,2.7587093589183635e-08,3.186985570283349e-07,6.140370354070602e-05,4.072057263215667e-11,5.644049452164053e-10
6.96597068730229e-06,0.11567066927654764,0.0,0.0,0.0,0.0,0.968813557583267,0.000443263753217638,0.0001975116723752885,0.001383169170102948,0.00011420858480388423,0.03001253211193908,0.029488745423801928,2.7885207431680744e-08,3.2270245267290177e-07,6.2816443177426e-05,4.165744828849846e-11,5.778289679251885e-10
7.0222569472749624e-06,0.11570875732183727,0.0,0.0,0.0,0.0,0.9684686108095684,0.00044317510334014213,0.00019776945796848284,0.0013970039487586803,0.00011420472095571907,0.030348915390024715,0.029821204810987323,2.8182914068852308e-08,3.267060206145927e-07,6.424461059022246e-05,4.2604555078433304e-11,5.914004039172874e-10
7.078543207247635e-06,0.11574681901816809,0.0,0.0,0.0,0.0,0.9681239180967637,0.0004430887903660563,0.0001980231391059052,0.00141083280414983,0.00011419870328833186,0.03068503512604537,0.030153433400789038,2.8480212293434963e-08,3.3070927597610223e-07,6.568815743137555e-05,4.356186093957786e-11,6.051188197803153e-10
7.1348294672203075e-06,0.11578485372743456,0.0,0.0,0.0,0.0,0.9677794850508564,0.00044300478217258824,0.00019827289865986705,0.001424655733010974,0.00011419064902902486,0.031020885596800832,0.030485425408495345,2.8777099880722712e-08,3.347122367617839e-07,6.714703570569503e-05,4.452933404326319e-11,6.189837922121459e-10
7.19111572719298e-06,0.11582286084987724,0.0,0.0,0.0,0.0,0.967435316935817,0.0004429230438102239,0.00019851891107217692,0.001438472735580379,0.00011418066970420852,0.03135646142885128,0.03081717539676526,2.907357546424706e-08,3.3871492345626437e-07,6.862119777918702e-05,4.5506942800300576e-11,6.32994905600902e-10
7.2474019871656525e-06,0.11586083982208835,0.0,0.0,0.0,0.0,0.9670914186923389,0.00044284353788521396,0.00019876134275335203,0.0014522838152569969,0.00011416887141805013,0.031691757579333485,0.031148678256691886,2.9369638099845125e-08,3.427173588782188e-07,7.011059638706569e-05,4.6494655866491135e-11,6.4715175257295e-10
7.303688247138325e-06,0.11589879011678013,0.0,0.0,0.0,0.0,0.9667477949507388,0.00044276622481315045,0.00019900035235355967,0.0014660889783715896,0.0001141553550527006,0.03202676932277841,0.03147992919477675,2.966528585612708e-08,3.4671956777794655e-07,7.161518463822199e-05,4.749244214531603e-11,6.614539348729588e-10
7.3599745071109975e-06,0.11593671123596588,0.0,0.0,0.0,0.0,0.9664044500474869,0.00044269106313762137,0.0001992360911204224,0.0014798882338953397,0.00011414021651540694,0.03236149223419863,0.03181092371623043,2.996051738817015e-08,3.5072157665544543e-07,7.313491602068648e-05,4.8500270791735854e-11,6.759010619615335e-10
7.41626076708367e-06,0.11597460271587341,0.0,0.0,0.0,0.0,0.9660613880413287,0.000442618009832027,0.0001994687032459089,0.0014936815931629406,0.00011412354698650893,0.03269592217260594,0.03214165760868564,3.025533143937412e-08,3.547234134253646e-07,7.466974440589378e-05,4.951811121497667e-11,6.904927508059795e-10
7.4725470270563426e-06,0.11601246412205556,0.0,0.0,0.0,0.0,0.9657186127276653,0.00044254702055625153,0.00019969832618169485,0.0015074690696337337,0.00011410543313991496,0.033030055266304564,0.032472126927662,3.0549726613108544e-08,3.587251072160279e-07,7.621962405127086e-05,5.054593308022436e-11,7.052286256461681e-10
7.528833287029015e-06,0.11605029504810115,0.0,0.0,0.0,0.0,0.9653761276516881,0.0004424780498804722,0.00019992509093021057,0.0015212506786802817,0.00011408595734573032,0.033363887899456816,0.03280232798328435,3.084370160498742e-08,3.627266881970464e-07,7.778450960165653e-05,5.1583706309589616e-11,7.201083179125684e-10
7.585119547001688e-06,0.1160880951141555,0.0,0.0,0.0,0.0,0.9650339361209266,0.0004424110514918146,0.00020014912232374724,0.0015350264373913355,0.00011406519786579116,0.03369741669925197,0.03313225732759293,3.113725514761455e-08,3.667281873870537e-07,7.936435608998268e-05,5.263140108255137e-11,7.351314658549075e-10
7.697692066947033e-06,0.11616360126813785,0.0,0.0,0.0,0.0,0.964350445834057,0.0004422827834316861,0.0002005894557369142,0.001562560479268224,0.00011402012184392,0.034363550423222824,0.03379128820166826,3.1723092881621804e-08,3.747310683364754e-07,8.25687539539981e-05,5.475643726491433e-11,7.656067142953318e-10
7.810264586892379e-06,0.11623898003893562,0.0,0.0,0.0,0.0,0.963668164023858,0.00044216183516117866,0.00020102021180530192,0.0015900713595378973,0.00011397075606993154,0.035028433856252934,0.03444919634937442,3.2307230096822364e-08,3.827340086277402e-07,8.583246565453776e-05,5.692080820117157e-11,7.966516025766388e-10
7.922837106837724e-06,0.11631422923239135,0.0,0.0,0.0,0.0,0.9629871097515259,0.0004420478219442681,0.00020144219317720364,0.001617559259516469,0.00011391759699974398,0.03569204758181573,0.03510596172529967,3.28896574908884e-08,3.9073726919929315e-07,8.915514534247824e-05,5.912428453677677e-11,8.282634506594718e-10
8.035409626783069e-06,0.11638934690713779,0.0,0.0,0.0,0.0,0.9623072993170076,0.00044194036002047593,0.00020185612755273366,0.001645024372981584,0.00011386109182486341,0.036354375006809755,0.035761567100489305,3.3470366206074314e-08,3.9874111135132914e-07,9.253645322036344e-05,6.13666409304287e-11,8.60439661405484e-10
8.147982146728414e-06,0.116464331475537,0.0,0.0,0.0,0.0,0.9616287465514329,0.0004418390701110261,0.0002022626745369481,0.0016724669024491964,0.00011380164321114647,0.03701540206250268,0.03641599776607325,3.404934778853164e-08,4.0674579275996214e-07,9.597605542786619e-05,6.36476559781146e-11,8.931777129292478e-10
8.260554666673759e-06,0.11653918156683139,0.0,0.0,0.0,0.0,0.9609514630694682,0.00044174358006156755,0.00020266243167825886,0.001699887056215022,0.0001137396134089413,0.03767511694643243,0.03706924127733734,3.462659422521023e-08,4.1475156537622783e-07,9.947362390669207e-05,6.59671121235199e-11,9.264751494575613e-10
8.373127186619104e-06,0.1166138960236707,0.0,0.0,0.0,0.0,0.9602754584765308,0.0004416535267578433,0.00020305593947755565,0.0017272850460945185,0.00011367532767796688,0.03833350991049591,0.037721287243456594,3.520209795901088e-08,4.227586733972147e-07,0.00010302883626328866,6.832479556698256e-11,9.603295766571995e-10
8.485699706564449e-06,0.11668847396305249,0.0,0.0,0.0,0.0,0.9596007406149736,0.00044156855816888176,0.000203443687352242,0.0017546610848922612,0.00011360907844771836,0.03899057300924528,0.038372127077558625,3.577585183263865e-08,4.307673485212406e-07,0.00010664137557249759,7.07204961352833e-11,9.947386509737554e-10
8.598272226509794e-06,0.11676291457725384,0.0,0.0,0.0,0.0,0.9589273157475996,0.00044148833460057763,0.00020382611835717074,0.0017820153846950665,0.00011354112822169284,0.03964629991203903,0.039021753810312476,3.634784920303414e-08,4.387778148441596e-07,0.00011031093021178802,7.315400717171446e-11,1.029700073965726e-09
8.710844746455139e-06,0.116837217298424,0.0,0.0,0.0,0.0,0.958255188714443,0.0004414125295026072,0.00020420363306569283,0.0018093481555891957,0.00011347171232576978,0.040300685742791754,0.039670161930543055,3.691808390036787e-08,4.4679028494838416e-07,0.00011403719369267752,7.56251254242851e-11,1.0652116030557175e-09
8.823417266400484e-06,0.11691138165516737,0.0,0.0,0.0,0.0,0.9575843630774962,0.00044134083005806793,0.00020457659319664503,0.00183665960457989,0.00011340104145320889,0.04095372693203469,0.040317347238034484,3.748655019317091e-08,4.548049567757294e-07,0.00011781986449391466,7.813365093509442e-11,1.1012710186405525e-09
8.935989786345829e-06,0.11698540732443906,0.0,0.0,0.0,0.0,0.9569148412637429,0.00044127293766575406,0.0002049453253944793,0.0018639499345900435,0.00011332930402985251,0.04160542107054928,0.04096330669799579,3.8053242898586424e-08,4.6282201631155123e-07,0.00012165864587137806,8.067938691426383e-11,1.1378761297086955e-09
9.048562306291174e-06,0.11705929409363794,0.0,0.0,0.0,0.0,0.9562466246972218,0.00044120856823919377,0.00020531012467008274,0.0018912193436330172,0.00011325666850397586,0.042255766774314786,0.04160803830662175,3.86181573373328e-08,4.708416371006163e-07,0.00012555324567057824,8.326213961559419e-11,1.1750247943030851e-09
9.161134826236519e-06,0.11713304185564008,0.0,0.0,0.0,0.0,0.9555797139140261,0.00044114745227423637,0.00020567125739418557,0.0019184680242205457,0.00011318328541054171,0.04290476356695778,0.04225154097394484,3.918128926503396e-08,4.788639783483437e-07,0.00012950337614904293,8.588171821877904e-11,1.2127148800851978e-09
9.273707346181864e-06,0.11720665059100666,0.0,0.0,0.0,0.0,0.9549141086610838,0.00044108933472234715,0.00020602896401136357,0.0019456961629768634,0.0001131092890661418,0.04355241177868441,0.04289381442312726,3.9742634998551984e-08,4.868891867645003e-07,0.00013350875380349766,8.853793471479692e-11,1.250944263517464e-09
9.386279866127209e-06,0.11728012035959132,0.0,0.0,0.0,0.0,0.954249807984306,0.0004410339747504142,0.00020638346145884743,0.001972903940379009,0.00011303479913558221,0.044198712456130135,0.043534859100531516,4.030219138140144e-08,4.949173970349013e-07,0.0001375690992019713,9.123060379456932e-11,1.2897108657140843e-09
9.498852386072554e-06,0.11735345129166941,0.0,0.0,0.0,0.0,0.9535868103097247,0.00044098114543706225,0.00020673494536823902,0.002000091530572854,0.00011295992212876092,0.04484366727942823,0.044174676092910085,4.085995567839536e-08,5.029487309186169e-07,0.0001416841368229336,9.39595427422826e-11,1.3290126160040652e-09
9.611424906017899e-06,0.11742664358048473,0.0,0.0,0.0,0.0,0.9529251135176285,0.0004409306334094532,0.00020708359215346116,0.002027259101261765,0.00011288475272454928,0.04548727848637798,0.044813267051695534,4.141592570450927e-08,5.109832981184759e-07,0.0001458535948966833,9.672457133020293e-11,1.368847435767333e-09
9.723997425963244e-06,0.11749969747470004,0.0,0.0,0.0,0.0,0.9522647150087882,0.00044088223841642747,0.00020742956090042563,0.0020544068136752252,0.00011280937496879202,0.04612954880471319,0.045450634125324546,4.197009980212551e-08,5.190211970110627e-07,0.00015007720525180747,9.952551171685287e-11,1.409213280006591e-09
9.836569945908589e-06,0.11757261327131271,0.0,0.0,0.0,0.0,0.9516056117630205,0.0004408357728486505,0.00020777299503626197,0.002081534822609229,0.00011273386337202548,0.04677048139223369,0.04608677989934658,4.252247669930477e-08,5.27062514789884e-07,0.0001543547031709121,1.0236218835133666e-10,1.450108117379836e-09
9.949142465853934e-06,0.11764539130948218,0.0,0.0,0.0,0.0,0.9509478003912317,0.0004407910612249618,0.00020811402385348954,0.002108643276519949,0.00011265828387592582,0.04741007978358133,0.04672170734315867,4.307305564477161e-08,5.351073281156519e-07,0.00015868582725354463,1.052344278824366e-10,1.491529901027952e-09
9.999999999999997e-06,0.11771803196543726,0.0,0.0,0.0,0.0,0.9506510398394458,0.0004407713924487071,0.00020826733527398082,0.0021208838440034622,0.0001126241324970335,0.0476985983140941,0.04700815349989407,4.332120415970482e-08,5.387429441982604e-07,0.00016066004083333313,1.065436525135719e-10,1.5104155190257313e-09
1.0061714985799279e-05,0.11771803196543726,0.0,0.0,0.0,0.0,0.9502912771821425,0.0004407479396623226,0.00020845276389987622,0.0021357323176537093,0.00011258269472670768,0.04804834784245953,0.047355419762156785,4.3621836407179537e-08,5.431557036443863e-07,0.00016307031928501251,1.081420590716173e-10,1.5334766024727048e-09
1.0174287505744624e-05,0.11779053564784395,0.0,0.0,0.0,0.0,0.949636038144371,0.0004407062553383114,0.00020878932023397377,0.0021628020822040514,0.00011250714728088317,0.04868528971860599,0.04798792075460649,4.41688190922085e-08,5.512076985230352e-07,0.00016750792411187647,1.1108491271045666e-10,1.5759462118816736e-09
1.028686002568997e-05,0.11786290279353533,0.0,0.0,0.0,0.0,0.9489820790440956,0.0004406658659484925,0.00020912378757024036,0.0021898527004930233,0.00011243168672785107,0.04932090980928429,0.04861921417301996,4.471400427785955e-08,5.59263361023052e-07,0.0001719983895238826,1.1406282154234854e-10,1.6189367061197284e-09
1.0399432545635314e-05,0.1179351338636917,0.0,0.0,0.0,0.0,0.9483293954385238,0.00044062663916253123,0.00020945625131656612,0.0022168842971732653,0.00011235635273630865,0.04995521272505964,0.049249304089803554,4.525739304644965e-08,5.673227309395538e-07,0.0001765414661422875,1.1707562018844371e-10,1.662446065815356e-09
1.051200506558066e-05,0.11800722934039151,0.0,0.0,0.0,0.0,0.9476779827056232,0.0004405884520851852,0.00020978678850666296,0.002243896991444793,0.00011228118003876023,0.05058820325940098,0.04987819476671577,4.5798986761032396e-08,5.753858401681458e-07,0.00018113690731460125,1.2012314507784586e-10,1.7064722898542235e-09
1.0624577585526004e-05,0.11807918972357884,0.0,0.0,0.0,0.0,0.9470278360705982,0.0004405511907270665,0.00021011546864350443,0.0022708908972805305,0.0001122061989575028,0.05121988636161146,0.050505890627646405,4.633878719595268e-08,5.834527133918054e-07,0.0001857844690155188,1.2320523438191405e-10,1.7510133718540615e-09
1.073715010547135e-05,0.11815101552842215,0.0,0.0,0.0,0.0,0.9463789506294875,0.00044051474948902155,0.00021044235446439848,0.002297866123656494,0.00011213143587780027,0.05185026711270039,0.051132396234334014,4.6876796612169185e-08,5.915233684065599e-07,0.00019048390975382964,1.2632172795252888e-10,1.796067300388074e-09
1.0849722625416694e-05,0.1182227072829343,0.0,0.0,0.0,0.0,0.945731321370164,0.0004404790306623011,0.00021076750263233506,0.0023248227747840744,0.00011205691367453626,0.05247935070391506,0.051757716264738685,4.741301749252547e-08,5.995978165692645e-07,0.00019523499048465563,1.2947246726388964e-10,1.8416320767327161e-09
1.096229514536204e-05,0.11829426552583365,0.0,0.0,0.0,0.0,0.9450849431909597,0.00044044394394508323,0.00021109096435968346,0.0023517609503424545,0.0001119826520957254,0.053107142417697394,0.05238185549383846,4.7947452659221746e-08,6.076760634774514e-07,0.00020003747452680036,1.3265729535770485e-10,1.887705705115203e-09
1.1074867665307384e-05,0.11836569080465335,0.0,0.0,0.0,0.0,0.9444398109171556,0.000440409405977042,0.00021141278597095584,0.0023786807457092008,0.00011190866810648043,0.05373364761082748,0.05300481877661306,4.848010540426182e-08,6.157581093206501e-07,0.00020489112748549833,1.3587605679196288e-10,1.934286183160588e-09
1.1300012705198076e-05,0.1185081446950954,0.0,0.0,0.0,0.0,0.9431532631031443,0.00044034167495047064,0.00021205167256454601,0.0024324655572124936,0.00011176158859157487,0.05498282015059894,0.05424723723881592,4.9540077744740994e-08,6.319335733299872e-07,0.00021475101358510416,1.4241476521626172e-10,2.028959709298164e-09
1.1487874766440684e-05,0.11862660679296431,0.0,0.0,0.0,0.0,0.9420835290565192,0.0004402862128004412,0.00021258007890105914,0.0024772883594808034,0.00011163982387507025,0.05602124538563181,0.05528036099557978,5.041910040736177e-08,6.454420018671589e-07,0.00022313275520073335,1.479732234681147e-10,2.1094897038492323e-09
1.1675736827683292e-05,0.11874470591218958,0.0,0.0,0.0,0.0,0.9410171958563333,0.0004402314177958698,0.00021310437668940448,0.0025220610727352704,0.00011151897267687687,0.05705615905445475,0.05631027480065128,5.129321135584586e-08,6.589608445488164e-07,0.00023165403015898176,1.5362421509207794e-10,2.1914053349968737e-09
1.18635988889259e-05,0.11886244472225312,0.0,0.0,0.0,0.0,0.939954238602476,0.00044017705554001246,0.00021362468736314078,0.00256678404157673,0.00011139906190438339,0.05808758691275072,0.05733700222048716,5.2162432423660733e-08,6.724899896030503e-07,0.0002403138064505005,1.5936705569743209e-10,2.2746973916859336e-09
1.2051460950168508e-05,0.11897982586403165,0.0,0.0,0.0,0.0,0.93889463239921,0.0004401229238103337,0.0002141411154906834,0.0026114575889141216,0.0001112801095224828,0.05911555470911461,0.058360566850021806,5.3026787476580994e-08,6.860293041318256e-07,0.0002491110664213455,1.652010704134469e-10,2.3593566653918184e-09
1.2239323011411115e-05,0.11909685200055749,0.0,0.0,0.0,0.0,0.937838352428851,0.00044006884870714444,0.00021465375178576285,0.0026560820181714593,0.00011116212634608643,0.060140088109767016,0.059380992235727535,5.3886302442818595e-08,6.99578637410583e-07,0.00025804480619087824,1.7112559350335563e-10,2.4453739639900542e-09
1.2427185072653723e-05,0.11921352576273361,0.0,0.0,0.0,0.0,0.9367853740066612,0.00044001468125952077,0.00021516267552367863,0.002700657615282053,0.00011104511744022456,0.06116121264245479,0.060398301818003236,5.474100326494158e-08,7.131378231494889e-07,0.0002671140351397189,1.7713996802476576e-10,2.532740152513183e-09
1.2615047133896331e-05,0.11932984977810535,0.0,0.0,0.0,0.0,0.9357356726260945,0.00043996029432699294,0.00021566795663481938,0.0027451846505301383,0.00011092908330732857,0.062178953650206904,0.06141251888352826,5.559091698535158e-08,7.267066830860689e-07,0.00027631777543934386,1.832435455177163e-10,2.6214461146860325e-09
1.2802909195138939e-05,0.11944582664384804,0.0,0.0,0.0,0.0,0.934689223991304,0.00043990557987633996,0.00021616965734118406,0.0027896633802037586,0.0001108140208365608,0.06319333625813615,0.062423666530754505,5.643607354253434e-08,7.402850301632327e-07,0.0002856550616354649,1.894356857284081e-10,2.7114827367022625e-09
1.2990771256381547e-05,0.11956145893876007,0.0,0.0,0.0,0.0,0.9336460040427954,0.0004398504465387325,0.00021666783354067884,0.0028340940480978487,0.00011069992410850622,0.06420438534725646,0.0634317676424986,5.727650198571542e-08,7.538726688109686e-07,0.00029512494026791704,1.9571575635709093e-10,2.802840978012104e-09
1.3178633317624155e-05,0.11967674921151172,0.0,0.0,0.0,0.0,0.932605988977858,0.0004397948172476019,0.0002171625360835687,0.0028784768869860736,0.00011058678506336644,0.06521212553359754,0.06443684486387187,5.811223075179424e-08,7.674693973686219e-07,0.0003047264694922941,2.0208313280715127e-10,2.8955118405342106e-09
1.3366495378866763e-05,0.11979169998429488,0.0,0.0,0.0,0.0,0.9315691552594092,0.0004397386277614033,0.0002176538114400552,0.002922812119557549,0.00011047459390868265,0.06621658115920706,0.06543892059244087,5.894329196510265e-08,7.810750104629517e-07,0.0003144587188245281,2.085371980157675e-10,2.9894863323802802e-09
1.355435744010937e-05,0.11990631374842567,0.0,0.0,0.0,0.0,0.9305354796275848,0.0004396818249302566,0.00021814170256635878,0.0029670999595165204,0.000110363339560483,0.06721777628031061,0.06643801696546446,5.976971700948325e-08,7.946892999134795e-07,0.0003243207688494108,2.1507734226056913e-10,3.0847555209714966e-09
1.3742219501351978e-05,0.12002059296630685,0.0,0.0,0.0,0.0,0.9295049391076183,0.00043962436501887673,0.00021862624963408766,0.003011340612659818,0.00011025301006509184,0.0682157346593024,0.06743415585090036,6.059153616495341e-08,8.083120546368366e-07,0.0003343117109215163,2.2170296296129858e-10,3.181310530813302e-09
1.3930081562594586e-05,0.12013454007020632,0.0,0.0,0.0,0.0,0.9284775110133292,0.0004395662123475873,0.0002191074905731344,0.003055534277761751,0.00011014359288323779,0.06921047976120026,0.06842735884303781,6.14087817677607e-08,8.219430630350732e-07,0.0003444306469069925,2.2841346450860725e-10,3.2791425158532145e-09
1.4117943623837194e-05,0.12024815746111567,0.0,0.0,0.0,0.0,0.927453172947425,0.00043950733819543266,0.00021958546146984956,0.0030996811473036,0.00011003507508327036,0.0702020347533603,0.06941764726149567,6.222148619511919e-08,8.355821138016396e-07,0.0003546766889568879,2.3520825811371414e-10,3.3782426855062626e-09
1.4305805685079802e-05,0.12036144750909039,0.0,0.0,0.0,0.0,0.9264319028002977,0.00043944771986356826,0.0002200601968742547,0.003143781408103252,0.00010992744349761342,0.07119042250673419,0.07040504215182541,6.302968086323218e-08,8.492289958211826e-07,0.0003650489593003541,2.4208676167125694e-10,3.478602304776847e-09
1.449366774632241e-05,0.12047441255341218,0.0,0.0,0.0,0.0,0.9254136787480137,0.00043938733983568716,0.00022053173006096114,0.003187835241882397,0.00010982068485323092,0.07217566559794844,0.07138956428697862,6.383339813675778e-08,8.628834991403498e-07,0.0003755465900461023,2.4904839962764495e-10,3.5802126814875552e-09
1.4681529807565018e-05,0.12058705490304478,0.0,0.0,0.0,0.0,0.9243984792495938,0.0004393261850282184,0.00022100009325235124,0.0032318428257793186,0.00010971478587901391,0.0731577863121128,0.07237123416953453,6.463267060060884e-08,8.7654541554044e-07,0.00038616872299134533,2.5609260285434826e-10,3.6830651799497283e-09
1.4869391868807626e-05,0.12069937683699107,0.0,0.0,0.0,0.0,0.9233862830435671,0.00043926424613157034,0.00022146531780047057,0.0032758043328048893,0.00010960973339083511,0.07413680664636817,0.07335007203470331,6.54275301040996e-08,8.902145385213444e-07,0.00039691450943963387,2.6321880852708433e-10,3.787151220941201e-09
1.5057253930050233e-05,0.12081138060501785,0.0,0.0,0.0,0.0,0.9223770691444666,0.0004392015171044745,0.00022192743431761648,0.0033197199321956727,0.00010950551434435952,0.0751127483134872,0.07432609785348676,6.621800881716625e-08,9.038906637898723e-07,0.00040778311004885636,2.704264600250301e-10,3.89246227434665e-09
1.5245115991292841e-05,0.12092306842670614,0.0,0.0,0.0,0.0,0.9213708168368504,0.0004391379944958757,0.00022238647282078823,0.003363589789895045,0.00010940211591301964,0.07608563274803236,0.07529933133817987,6.700413899472763e-08,9.175735893735976e-07,0.0004187736946067228,2.7771500678192564e-10,3.998989865928515e-09
1.543297805253545e-05,0.12103444249351247,0.0,0.0,0.0,0.0,0.9203675056712194,0.00043907367715873707,0.0002228424627957349,0.003407414068764315,0.00010929952548806864,0.07705548111053297,0.07626979194623086,6.77859524877011e-08,9.312631160914492e-07,0.0004298854419089265,2.850839042052736e-10,4.106725578743206e-09
1.5620840113778057e-05,0.12114550496987975,0.0,0.0,0.0,0.0,0.9193671154596987,0.0004390085659357909,0.00022329543325013546,0.003451192928813139,0.00010919773070095687,0.07802231429192506,0.07723749888431584,6.856348100144565e-08,9.449590474493119e-07,0.0004411175396263758,2.9253261358829426e-10,4.215661052137948e-09
1.5808702175020665e-05,0.12125625799117921,0.0,0.0,0.0,0.0,0.9183696262708183,0.00043894266331042015,0.00022374541276939464,0.0034949265274579386,0.00010909671944752769,0.07898615291891813,0.0782024711132778,6.933675626081424e-08,9.586611897466686e-07,0.00045246918414785944,3.0006060200558773e-10,4.325787978335774e-09
1.618442629750588e-05,0.12147684407943386,0.0,0.0,0.0,0.0,0.9163832724751974,0.00043880849977921417,0.00022463651155993708,0.0035822585589169913,0.00010889700051408024,0.08090492773846492,0.08012428609799278,7.087067230452682e-08,9.860833468663598e-07,0.00047552794155405315,3.153523123568403e-10,4.549583247353396e-09
1.6522578007742576e-05,0.12167433410422913,0.0,0.0,0.0,0.0,0.9146052806648094,0.0004386850950043943,0.00022542855098511014,0.003660704126614004,0.00010871981734797377,0.08262178541131254,0.0818447522412512,7.223696344564649e-08,1.010782645895537e-06,0.0004966817846271825,3.293807544995216e-10,4.754991581352386e-09
1.686072971797927e-05,0.12187085349655448,0.0,0.0,0.0,0.0,0.9128363893704715,0.0004385592138701827,0.00022621132864005108,0.003739005396899969,0.00010854499709060748,0.08432924999456853,0.08355664208805329,7.358995590920781e-08,1.035499189125145e-06,0.0005182108448851777,3.4365802684881394e-10,4.964133612289204e-09
1.7198881428215965e-05,0.1220664138086014,0.0,0.0,0.0,0.0,0.911076490971506,0.0004384309018944532,0.0002269849996003249,0.00381716321618035,0.00010837247890524846,0.08602743289816786,0.08526005795272665,7.492982572195097e-08,1.0602319527858677e-06,0.0005401107328883906,3.581812184898034e-10,5.176962928224181e-09
1.753703313845266e-05,0.12226102630160109,0.0,0.0,0.0,0.0,0.9093254801534343,0.00043830020796511017,0.00022774971595710238,0.0038951784148119556,0.00010820220458452954,0.08771644315413317,0.08695509993896965,7.625674622246125e-08,1.0849799427069283e-06,0.0005623771402083441,3.7294747223121355e-10,5.393433698088361e-09
1.7875184848689355e-05,0.12245470202177594,0.0,0.0,0.0,0.0,0.9075832538290528,0.0004381671830621302,0.0002285056268315842,0.0039730518083590256,0.00010803411836856024,0.08939638749764008,0.08864186601609542,7.757088787143468e-08,1.1097421937796485e-06,0.0005850058372825937,3.8795398318282694e-10,5.61350066839468e-09
1.821333655892605e-05,0.12264745177213732,0.0,0.0,0.0,0.0,0.9058497110620942,0.0004380318792771628,0.00022925287837901592,0.0040507841986398415,0.00010786816676701822,0.0910673704454402,0.09032045209277985,7.887241816125508e-08,1.1345177689198547e-06,0.0006079926712940824,4.031979973491507e-10,5.837119159518579e-09
1.888963997939944e-05,0.12303021548888257,0.0,0.0,0.0,0.0,0.9024082828140986,0.00043775464534618236,0.00023072197327614322,0.004205829112428955,0.00010754246396048062,0.09438285953575982,0.09365345795866449,8.14383003959076e-08,1.1841052768560525e-06,0.0006550245111915526,4.343877662602178e-10,6.294834797696494e-09
1.949831305782549e-05,0.12337163994382407,0.0,0.0,0.0,0.0,0.8993397241944464,0.00043749786446145177,0.00023201594915630265,0.004344895093195287,0.0001072561367231706,0.09733715731122664,0.09662610992825527,8.370608531376187e-08,1.2287707372450098e-06,0.0006985378362547038,4.632441871905606e-10,6.718488296552285e-09
2.0106986136251542e-05,0.12371022253999016,0.0,0.0,0.0,0.0,0.8962978216736548,0.00043723450007166663,0.00023328400605683206,0.004483516142893136,0.00010697598278356433,0.10026395159078964,0.09957366301359387,8.593548267758914e-08,1.2734659614963889e-06,0.0007431502400411125,4.928294766104108e-10,7.152979235309536e-09
2.0715659214677594e-05,0.12404601882149598,0.0,0.0,0.0,0.0,0.8932820557627631,0.0004369648355028942,0.00023452688955353268,0.004621696526041223,0.00010670175490825713,0.10316378054517106,0.10249661034793164,8.812736881698381e-08,1.3181863616284143e-06,0.0007888400250609287,5.231292455429551e-10,7.598066779933921e-09
2.1324332293103645e-05,0.12437908243285198,0.0,0.0,0.0,0.0,0.8902919248507924,0.00043668914388603767,0.00023574531619000093,0.004759440402201806,0.00010643322027238494,0.10603716389078817,0.10539542796677656,9.028258821537683e-08,1.3629275746380839e-06,0.0008355861565661813,5.541295445174774e-10,8.053515547040617e-09
2.1933005371529696e-05,0.12470946525961778,0.0,0.0,0.0,0.0,0.8873269441714681,0.00043640768382748063,0.00023693997341814603,0.0048967518343555365,0.000106170159550359,0.10888460395333613,0.10827057580317805,9.240196080803226e-08,1.407685436553645e-06,0.0008833682302990078,5.858168421811454e-10,8.519095395571243e-09
2.248081114211314e-05,0.12500455919096357,0.0,0.0,0.0,0.0,0.8846795771964386,0.00043614963924461513,0.00023799538749415955,0.005019965668147181,0.0001059379135311274,0.11142552040904104,0.11083833905068091,9.427940540210112e-08,1.4479784490992998e-06,0.0009272414476728891,6.149119316163131e-10,8.946593318196678e-09
2.3028616912696587e-05,0.1252975577045747,0.0,0.0,0.0,0.0,0.8820518707495622,0.00043588728928066505,0.00023903254525676105,0.005142835273413019,0.00010570978933367286,0.11394615984961573,0.11338760426886112,9.612901810969744e-08,1.4882789505985021e-06,0.000971923693286348,6.445435387484629e-10,9.381954638958468e-09
2.3576422683280032e-05,0.12558849517376477,0.0,0.0,0.0,0.0,0.8794435032434086,0.0004356207975301355,0.00024005189253529214,0.005265363425209677,0.0001054856500733953,0.11644685562158646,0.11591867636004538,9.795134494489784e-08,1.5285842817643919e-06,0.001017401295052527,6.747025967528962e-10,9.825022002316384e-09
2.4124228453863477e-05,0.12587740498645925,0.0,0.0,0.0,0.0,0.8768541622805376,0.0004353503205595134,0.00024105385910007824,0.005387552843738441,0.000105265365526781,0.11892793157807696,0.11843185145003009,9.974691761443679e-08,1.5688918733890602e-06,0.0010636609312220087,7.053802711358373e-10,1.027564139009886e-08
