Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69)
2.959425939224102e-05,0.12865684470911895,0.0,0.0,0.0,0.0,0.8519805270970178,0.0004324613810773269,0.0002501770685734257,0.006589634637809155,0.0001032501439701637,0.14268320438718687,0.14260355439882436,1.1630991764262516e-07,1.9599382113628646e-06,0.0015586888542392795,1.0336644339262612e-09,6.448556608234322e-09,2.5937034707422185e-11,6.794694673756581e-11,1.1514752388862533e-07,6.8102885454660215e-06,1.0979990508293321e-08,5.713402226384042e-12,1.666091796688363e-07
2.980239663850368e-05,0.12875907724063865,0.0,0.0,0.0,0.0,0.8510673041460655,0.00043234553653853403,0.00025049589261198627,0.0066347456942044275,0.00010317948829649755,0.1435529833990431,0.14349207038471207,1.168947355543837e-07,1.9750461556544176e-06,0.001579005232236441,1.047137502691226e-09,6.539168342928729e-09,2.630148831552572e-11,6.88982207913446e-11,1.1698766372700448e-07,6.9518467789058595e-06,1.1208231134921889e-08,5.833172279167292e-12,1.7045676249703863e-07
3.0010533884766344e-05,0.12886106325892058,0.0,0.0,0.0,0.0,0.8501563932312323,0.0004322293150220421,0.00025081277891955277,0.006679811834942294,0.00010310922466099805,0.1444203790976635,0.14437841425742712,1.1747642973660674e-07,1.9901499993167886e-06,0.0015994138479375887,1.060671740099575e-09,6.6302917062929825e-09,2.6667999768743102e-11,6.985479165640694e-11,1.1884211698080938e-07,7.09514902269049e-06,1.1439283907035173e-08,5.954436417599737e-12,1.7435878212062497e-07
3.0218671131029007e-05,0.12896280410848585,0.0,0.0,0.0,0.0,0.849247781936321,0.0004321127217197709,0.00025112774335484976,0.00672483317973721,0.00010303934859328142,0.14528540436179577,0.14526259775851144,1.1805502132069159e-07,2.005249667358115e-06,0.0016199141489326105,1.074266779813275e-09,6.721924247901654e-09,2.70365592111125e-11,7.081663297606344e-11,1.2071086145033568e-07,7.240200851263413e-06,1.1673157814940824e-08,6.07719958272015e-12,1.7831547542192447e-07
3.042680837729167e-05,0.12906430106516506,0.0,0.0,0.0,0.0,0.848341457925713,0.0004319957617583956,0.00025144080172892437,0.006769809847779767,0.00010296985557226857,0.1461480719867711,0.14614463255276358,1.1863053123456401e-07,2.0203450916143968e-06,0.0016405055860893422,1.0879222576681032e-09,6.814063482396874e-09,2.7407156646172242e-11,7.178371805992671e-11,1.2259387485712867e-07,7.387007789173946e-06,1.1909861768483698e-08,6.201466671744743e-12,1.8232707731580951e-07
3.063494562355433e-05,0.1291655554605529,0.0,0.0,0.0,0.0,0.8474374089948707,0.0004318784401879903,0.00025175196913895825,0.006814741957395496,0.00010290074168656407,0.14700839463288948,0.14702453018008835,1.1920298024233886e-07,2.0354361787652267e-06,0.0016611876156037884,1.1016378130332813e-09,6.906707235036182e-09,2.777978332678197e-11,7.275602328664565e-11,1.2449113454153192e-07,7.535575280286405e-06,1.2149404547382371e-08,6.327242511077153e-12,1.8639381955726774e-07
3.0843082869816995e-05,0.12926656856656937,0.0,0.0,0.0,0.0,0.8465356230457137,0.00043176076198739863,0.0002520612604990949,0.006859629626208259,0.0001028320030943446,0.14786638485037043,0.14790230207898897,1.1977238894501835e-07,2.05052283648563e-06,0.0016819596980021455,1.1154130881496548e-09,6.999853338083123e-09,2.8154430533980844e-11,7.373352511356925e-11,1.264026176934568e-07,7.685908702246106e-06,1.2391794824565461e-08,6.4545318689875115e-12,1.9051593130067478e-07
3.105122011607966e-05,0.1293673416720598,0.0,0.0,0.0,0.0,0.8456360880999184,0.0004316427320585471,0.00025236869094857873,0.0069044729710507876,0.00010276363557923359,0.1487220550651621,0.1487779595739084,1.2033877769828887e-07,2.0656049940974214e-06,0.0017028212986693314,1.1292477284801983e-09,7.09349937368081e-09,2.853108854280605e-11,7.471619755866986e-11,1.2832830128365793e-07,7.838013358161598e-06,1.2637041152763412e-08,6.5833394483024244e-12,1.9469363876931735e-07
3.125935736234232e-05,0.12946787602771598,0.0,0.0,0.0,0.0,0.8447387922622401,0.00043152435524507627,0.00025267427543398534,0.006949272108207214,0.00010269563503029672,0.14957541761734713,0.1496515139101687,1.2090216665095588e-07,2.08068257909992e-06,0.0017237718863828547,1.1431413817377272e-09,7.187642960367105e-09,2.890974777467729e-11,7.570401501416705e-11,1.3026816211097507e-07,7.991894499044806e-06,1.2885152000690049e-08,6.7136699060924146e-12,1.9892716613282587e-07
3.1467494608604984e-05,0.1295681729163856,0.0,0.0,0.0,0.0,0.8438437237835762,0.00043140563630098103,0.0002529780283835754,0.006994027152988664,0.00010262799771899555,0.1504264846961529,0.15052297619390348,1.2146257580893735e-07,2.095755505503899e-06,0.0017448109358893203,1.1570936995935374e-09,7.282281948911346e-09,2.929039958506398e-11,7.66969541728112e-11,1.3222217654436476e-07,8.147557284134155e-06,1.3136135689052289e-08,6.845527818841941e-12,2.0321673395040135e-07
3.1675631854867646e-05,0.12966823354514515,0.0,0.0,0.0,0.0,0.842950871002754,0.0004312865799231329,0.0002532799640498843,0.007038738220120875,0.00010256071999961195,0.1512752683998971,0.1513923574475097,1.2202002506549517e-07,2.1108236884247114e-06,0.0017659379255264254,1.1711043361004066e-09,7.37741422157928e-09,2.967303545611799e-11,7.769499203605506e-11,1.3419032090713113e-07,8.305006816981527e-06,1.3390000448752553e-08,6.978917714146453e-12,2.0756256059353815e-07
3.188376910113031e-05,0.12976805918515877,0.0,0.0,0.0,0.0,0.8420602223976181,0.00043116719072933287,0.00025358009693698594,0.007083405423397739,0.0001024937978078809,0.1521217806826332,0.15225966856100565,1.2257453395259927e-07,2.125887065710674e-06,0.0017871523392950785,1.1851729490667517e-09,7.473037311589957e-09,3.005764546610876e-11,7.869810220208327e-11,1.36172571219434e-07,8.46424811329886e-06,1.3646754369043221e-08,7.11384404246287e-12,2.1196486097373484e-07
3.209190634739297e-05,0.12986765100747039,0.0,0.0,0.0,0.0,0.8411717665094081,0.000431047473282875,0.00025387844137703076,0.0071280288761927735,0.00010242722718324967,0.15296603343289775,0.15312492036407238,1.2312612177701784e-07,2.140945570276018e-06,0.0018084536638180132,1.1992991980396873e-09,7.569148776036309e-09,3.04442197893268e-11,7.970625853504194e-11,1.38168903370444e-07,8.625286147848276e-06,1.3906405473134986e-08,7.250311218244945e-12,2.1642384837426197e-07
3.2300043593655635e-05,0.12996701027378949,0.0,0.0,0.0,0.0,0.8402854920205238,0.0004309274320851015,0.00025417501083025676,0.007172608690922354,0.00010236100493680446,0.1538080383938897,0.15398812355193495,1.2367480790488208e-07,2.1559991066392186e-06,0.0018298413914911104,1.2134827463948542e-09,7.665746772104054e-09,3.083275101365976e-11,8.071944080328977e-11,1.401792927505328e-07,8.788125805732198e-06,1.4168961639633198e-08,7.388323577264458e-12,2.2093973257047825e-07
3.25081808399183e-05,0.1300661381274115,0.0,0.0,0.0,0.0,0.8394013876874268,0.0004308070715805598,0.0002544698190072265,0.007217144979506611,0.00010229512751835514,0.15464780723181176,0.15484928874933698,1.2422061161082775e-07,2.1710476053273836e-06,0.0018513150177470778,1.2277232595218135e-09,7.762829179737665e-09,3.122323061193074e-11,8.173762600164823e-11,1.4220371494977838e-07,8.952771923793488e-06,1.4434430669326312e-08,7.527885412898857e-12,2.255127214305385e-07
3.271631808618096e-05,0.13016503579013533,0.0,0.0,0.0,0.0,0.8385194423537102,0.0004306863961494603,0.00025476287993881285,0.007261637853280535,0.00010222959094768895,0.15548535152225182,0.15570842649810332,1.2476355153836237e-07,2.186091007832361e-06,0.0018728740416136158,1.242020405194201e-09,7.860393392573435e-09,3.1615648101006053e-11,8.276078645547071e-11,1.4424214546806948e-07,9.119229282377022e-06,1.4702820271893422e-08,7.669000968853556e-12,2.301430205755362e-07
3.292445533244362e-05,0.13026370443288302,0.0,0.0,0.0,0.0,0.8376396449729809,0.00043056541010860105,0.0002550542069245377,0.007306087422833814,0.00010216439188754244,0.15632068272755711,0.15656554723531352,1.253036465521952e-07,2.2011292358930123e-06,0.0018945179666488368,1.256373854190044e-09,7.958437388930131e-09,3.2009995349361804e-11,8.378890019453658e-11,1.462945592306867e-07,9.28750259086963e-06,1.4974138042571436e-08,7.811674426508661e-12,2.3483083282919977e-07
3.3132592578706286e-05,0.130362145214143,0.0,0.0,0.0,0.0,0.8367619846067359,0.00043044411771390133,0.0002553438133757931,0.007350493798023379,0.00010209952676434173,0.1571538121981756,0.15742066129534332,1.2584091508843464e-07,2.216162224732932e-06,0.0019162463008382182,1.2707832802234434e-09,8.056958834483442e-09,3.240626296803324e-11,8.48219422143239e-11,1.4836093118987482e-07,9.457596488691747e-06,1.52483914637689e-08,7.955909905802446e-12,2.3957635825964085e-07
3.334072982496895e-05,0.13046035929511487,0.0,0.0,0.0,0.0,0.8358864504120342,0.00043032252316395434,0.0002556317122548962,0.007394857088055554,0.00010203499236922906,0.15798475118598995,0.15827377892160605,1.2637537575128532e-07,2.2311898974067685e-06,0.0019380585561157514,1.285248359626998e-09,8.155955787001147e-09,3.2804443145033524e-11,8.5859891349907e-11,1.504412359538856e-07,9.629515552831565e-06,1.5525587917204155e-08,8.101711471830127e-12,2.4437979447120693e-07
3.354886707123161e-05,0.13055834782227935,0.0,0.0,0.0,0.0,0.8350130316360009,0.00043020063060125,0.0002559179167774564,0.007439177401522516,0.00010197078512485574,0.15881351084929252,0.15912491027180747,1.2690704655477081e-07,2.2462121957664726e-06,0.0019599542481271597,1.2997687711948064e-09,8.25542581747729e-09,3.320452611060138e-11,8.690272169304096e-11,1.5253544822550168e-07,9.803264301042456e-06,1.5805734689077016e-08,8.249083137645004e-12,2.4924133672540013e-07
3.3757004317494274e-05,0.13065611192898904,0.0,0.0,0.0,0.0,0.834141717617446,0.00043007844411155024,0.0002562024396410128,0.0074834548463897045,0.00010190690189707075,0.15964010225188854,0.15997406541639478,1.2743594579504563e-07,2.2612290435601637e-06,0.001981932896323707,1.3143441962446438e-09,8.355367001630302e-09,3.360650412493108e-11,8.795041229792844e-11,1.5464354225419766e-07,9.97884719068923e-06,1.6088838968189417e-08,8.398028863235343e-12,2.5416117789468774e-07
3.396514156375694e-05,0.1307536527404486,0.0,0.0,0.0,0.0,0.8332724978001841,0.00042995596771925926,0.00025648529372826223,0.0075276895299024715,0.00010184333923708914,0.16046453634858002,0.16082125432589545,1.2796209115222172e-07,2.2762403843004535e-06,0.0020039940244877936,1.328974318966554e-09,8.45577695197398e-09,3.401036758527029e-11,8.900293768080897e-11,1.5676549235254922e-07,1.0156268609750035e-05,1.6374907831454234e-08,8.548552547635546e-12,2.5913950810983544e-07
3.41732788100196e-05,0.13085097137859772,0.0,0.0,0.0,0.0,0.83240536169725,0.00042983320540735884,0.0002567664915256749,0.00757188155883033,0.00010178009403754909,0.16128682402283318,0.16166648690496346,1.2848550052689233e-07,2.2912461468272493e-06,0.0020261371592809174,1.343658825459878e-09,8.556653677193185e-09,3.441610848220879e-11,9.006027627005834e-11,1.5890127253290695e-07,1.0335532900260808e-05,1.666394828168512e-08,8.700658049512282e-12,2.641765156854602e-07
3.438141605628226e-05,0.13094806894163738,0.0,0.0,0.0,0.0,0.8315402989179534,0.0004297101611012965,0.0002570460455984479,0.0076160310392802055,0.0001017171629985017,0.16210697605825838,0.16250977296665198,1.2900619138384173e-07,2.306246273168828e-06,0.002048361831349408,1.3583974044665627e-09,8.657994885139401e-09,3.482371759644552e-11,9.112240353534629e-11,1.6105085680132902e-07,1.0516644340163973e-05,1.695596721834015e-08,8.854349171220141e-12,2.69272386400824e-07
3.4589553302544925e-05,0.13104494652636825,0.0,0.0,0.0,0.0,0.830677299167965,0.00042958683866881195,0.000257323968109876,0.00766013807669415,0.0001016545431377264,0.1629250031390035,0.1633511222323268,1.2952418134816197e-07,2.3212406916571284e-06,0.0020706675753516097,1.3731897473891579e-09,8.759798657861733e-09,3.523318721361986e-11,9.218929866885489e-11,1.6321421878978391e-07,1.0699607143082358e-05,1.725097143714039e-08,9.009629658590065e-12,2.744273034889598e-07
3.479769054880759e-05,0.13114160522203935,0.0,0.0,0.0,0.0,0.8298163522420579,0.0004294632419260324,0.00025760027140939434,0.007704202775897282,0.00010159223117339691,0.16374091585667744,0.1641905443385886,1.3003948745154597e-07,2.3362293508815882e-06,0.002093053929635894,1.3880355480773307e-09,8.862062613939567e-09,3.5644507755418936e-11,9.326093627160992e-11,1.6539133222160035e-07,1.0884425462839091e-05,1.754896763738129e-08,9.166503204916177e-12,2.796414478173433e-07
3.500582779507025e-05,0.1312380461073528,0.0,0.0,0.0,0.0,0.828957448019939,0.000429339374638646,0.0002578749673439515,0.007748225241125301,0.00010153022426344528,0.16455472471536534,0.16502804884123293,1.3055212710689265e-07,2.3512121769570597e-06,0.0021155204361041203,1.4029345027372542e-09,8.964784940997457e-09,3.605767193206516e-11,9.433729662666053e-11,1.6758217038322278e-07,1.1071103396098718e-05,1.7849962426162888e-08,9.324973453254036e-12,2.8491499798917344e-07
3.5213965041332914e-05,0.13133427025146374,0.0,0.0,0.0,0.0,0.828100576465695,0.000429215240524646,0.00025814806807075496,0.0077922055760264565,0.00010146851913750964,0.1653664401313773,0.16586364521579564,1.3106211692346257e-07,2.3661891255359137e-06,0.002138066640152106,1.4178863098922145e-09,9.067963161429035e-09,3.647266977844853e-11,9.541835337889802e-11,1.6978670678101544e-07,1.1259644982424632e-05,1.8153962318519612e-08,9.48504399650025e-12,2.902481303498452e-07
3.5422102287595576e-05,0.13143027871345794,0.0,0.0,0.0,0.0,0.8272457276278083,0.0004290908432511019,0.0002584195850902248,0.007836143883661042,0.00010140711313285859,0.16617607243420643,0.1666973428575265,1.3156947417786792e-07,2.3811601172945072e-06,0.0021606920907252356,1.4328906704193749e-09,9.171595629264698e-09,3.688949467399866e-11,9.650408852331749e-11,1.7200491434835883e-07,1.1450054204239513e-05,1.8460973737308273e-08,9.646718377313973e-12,2.956410189777786e-07
3.563023953385824e-05,0.13152607254442378,0.0,0.0,0.0,0.0,0.8263928916388354,0.0004289661864390143,0.00025868953041000996,0.007880040266501062,0.00010134600294548006,0.16698363186568438,0.16752915108171873,1.3207421498904927e-07,2.396125118274571e-06,0.0021833963402438663,1.4479472875004596e-09,9.27567970808409e-09,3.7308136014962225e-11,9.759447410206737e-11,1.7423676640821816e-07,1.164233498664837e-05,1.8771003012985314e-08,9.810000088017623e-12,3.01093835686945e-07
3.58383767801209e-05,0.1316216527856909,0.0,0.0,0.0,0.0,0.8255420587140373,0.00042884127365826864,0.0002589579151442036,0.007923894826440155,0.00010128518613812529,0.16778912858281184,0.16835907912499556,1.325763565814836e-07,2.4110840396829774e-06,0.002206178944632287,1.4630558666407562e-09,9.380213988506217e-09,3.772858813219417e-11,9.868949455350227e-11,1.764822355066701e-07,1.1836491198454801e-05,1.9084056385164323e-08,9.97489257141054e-12,3.0660675005243317e-07
3.6046514026383565e-05,0.13171702047118927,0.0,0.0,0.0,0.0,0.8246932191505689,0.0004287161084365057,0.00025922475122061556,0.00796770766479538,0.00010122465930211883,0.16859257265687272,0.16918713614610903,1.3307591448398097e-07,2.4260368634202856e-06,0.002229039463184018,1.4782161155800545e-09,9.48519557969423e-09,3.815083939885966e-11,9.978911932185316e-11,1.7874129484513793e-07,1.2032526652140971e-05,1.9400140002689697e-08,1.0141399220856734e-11,3.121799294293858e-07
3.625465127264623e-05,0.13181217662458014,0.0,0.0,0.0,0.0,0.8238463633258697,0.0004285906942493454,0.0002594900492959974,0.008011478882320544,0.00010116442030897637,0.16939397407720294,0.17001333122744877,1.3357290600638928e-07,2.4409834841399576e-06,0.0022519774586315816,1.4934277443385643e-09,9.590623426820782e-09,3.857488557159702e-11,1.008933365209393e-10,1.8101391653520255e-07,1.2230445105297131e-05,1.9719259925803887e-08,1.0309523381396557e-11,3.1781353898130147e-07
3.6441974794282625e-05,0.1318976371347152,0.0,0.0,0.0,0.0,0.8230858812967744,0.00042847761145387264,0.0002597275123674489,0.00805083747506431,0.00010111044841473445,0.17011349706966586,0.17075532228263968,1.3401801647147265e-07,2.45443013725952e-06,0.0022726875387247924,1.5071619021859414e-09,9.68588743681095e-09,3.895805130979711e-11,1.018910310793683e-10,1.830708495803568e-07,1.241018473515786e-05,2.0009068829062312e-08,1.0462220820276188e-11,3.229355899877939e-07
3.662929831591902e-05,0.13198292787479945,0.0,0.0,0.0,0.0,0.8223269914644984,0.0004283643322511939,0.0002599637469271222,0.008090162508740046,0.00010105670525429556,0.1708313807012627,0.17149581897560803,1.3446107260683867e-07,2.4678716939655843e-06,0.0022934597095234537,1.5209372362986584e-09,9.781509521918157e-09,3.93426572781545e-11,1.0289240925339752e-10,1.8513872588023077e-07,1.2591455254664403e-05,2.0301346268508507e-08,1.0616233483268021e-11,3.281068387693436e-07
3.681662183755542e-05,0.1320680495577911,0.0,0.0,0.0,0.0,0.8215696869766087,0.00042825085908978507,0.0002601987612169898,0.008129454055646275,0.00010100318857913669,0.17154763208536294,0.17223482777298807,1.3490208554654477e-07,2.4813081350989773e-06,0.0023142936590279813,1.5347535397701478e-09,9.877487799640421e-09,3.9728695905318967e-11,1.0389745099735163e-10,1.8721752550671568e-07,1.2774259290478757e-05,2.0596096480490095e-08,1.0771563710003625e-11,3.333274012841166e-07
3.700394535919182e-05,0.13215300291012147,0.0,0.0,0.0,0.0,0.8208139610324344,0.0004281371943815357,0.00026043256285910167,0.008168712187716875,0.00010094989675135133,0.17226225828228992,0.1729723550922027,1.35341067179114e-07,2.4947393971692945e-06,0.002335189077461116,1.5486106071674876e-09,9.973821198029536e-09,4.011616287940202e-11,1.0490614466608871e-10,1.8930722790621238e-07,1.2958599433575007e-05,2.0893323643755136e-08,1.092821380866568e-11,3.3859739205264547e-07
