Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11)
3.6492447874406686e-05,0.13140102868527895,0.0,0.0,0.0,0.0,0.8252846554838901,0.00044754797513699705,0.0002525511078190142,0.007958287044113823,9.76814375787998e-05,0.17025987589866542,0.16635816721172858
3.7243692464719404e-05,0.13172431448846933,0.0,0.0,0.0,0.0,0.822326942990793,0.00044740972669647487,0.00025337524302435717,0.008112287094021705,9.742104795905364e-05,0.17313983335582334,0.16916166690634507
3.799493705503212e-05,0.13204479076018666,0.0,0.0,0.0,0.0,0.8193945534076099,0.0004472648996029693,0.00025418209752887727,0.0082657222803093,9.716489579348262e-05,0.1759947709049048,0.17194041836561785
3.874618164534484e-05,0.13236250730847293,0.0,0.0,0.0,0.0,0.8164870410441483,0.0004471137075966005,0.0002549721373734814,0.008418598060918337,9.691284396708735e-05,0.17882513093422037,0.17469486155046438
3.949742623565756e-05,0.1326775122576016,0.0,0.0,0.0,0.0,0.8136039733026761,0.00044695635585206394,0.0002557458107715471,0.008570919783207114,9.666476167559042e-05,0.18163134281702242,0.1774254234499668
4.024867082597028e-05,0.1329898524980161,0.0,0.0,0.0,0.0,0.81074493014865,0.00044679304136583775,0.0002565035491558515,0.00872269268748783,9.642052386624608e-05,0.18441382343776705,0.18013251860666796
4.0999915416282997e-05,0.1332995734522541,0.0,0.0,0.0,0.0,0.8079095035803244,0.00044662395335221385,0.0002572457678260028,0.008873921910573648,9.618001107800539e-05,0.18717297771988636,0.18281654964297359
4.1751160006595715e-05,0.13360671935279742,0.0,0.0,0.0,0.0,0.8050972971630971,0.0004464492736967157,0.00025797286674013407,0.00902461248889456,9.594310913680566e-05,0.18990919908886678,0.18547790772322117
4.2502404596908434e-05,0.1339113331124601,0.0,0.0,0.0,0.0,0.8023079255463511,0.00044626917730758903,0.0002586852314163459,0.009174769361781424,9.570970869090884e-05,0.19262286995268785,0.18811697303315983
4.325364918722115e-05,0.13421345652422487,0.0,0.0,0.0,0.0,0.7995410140261227,0.0004460838324491041,0.0002593832334445407,0.009324397374482304,9.547970512058185e-05,0.1953143621369671,0.19073411521388792
4.400489377753387e-05,0.1345131301800617,0.0,0.0,0.0,0.0,0.7967961981186665,0.0004458934011182836,0.000260067231230997,0.009473501281084642,9.525299822944915e-05,0.1979840373090007,0.1933296937849591
4.475613836784659e-05,0.1348103936190766,0.0,0.0,0.0,0.0,0.7940731231643606,0.0004456980392938603,0.0002607375706427882,0.009622085747310993,9.50294919382566e-05,0.200632247371694,0.19590405853739076
4.625862754847203e-05,0.13539784267678467,0.0,0.0,0.0,0.0,0.7886908243896635,0.0004452931198394809,0.0002620385982935997,0.009917714595237059,9.45917164560461e-05,0.20586563315450432,0.20099049929780458
4.7761116729097477e-05,0.13597609949375447,0.0,0.0,0.0,0.0,0.7833914630364395,0.0004448702125227995,0.00026328885237843544,0.010211319574797326,9.416568601198388e-05,0.2110171532175217,0.20599605501330634
4.926360590972292e-05,0.13654544487624373,0.0,0.0,0.0,0.0,0.7781725191351813,0.0004444303765086976,0.000264490702444486,0.010502935088917023,9.375076088122978e-05,0.21608930742966106,0.2109232098559842
5.0766095090348364e-05,0.13710614536497487,0.0,0.0,0.0,0.0,0.7730315982873693,0.00044397459870092735,0.00026564636218057175,0.010792594354131768,9.33463524818133e-05,0.22108447087403346,0.21577432370181698
5.211833535291126e-05,0.1376035945653408,0.0,0.0,0.0,0.0,0.7684695942881092,0.00044355153127369863,0.0002666486837029214,0.011051641650333344,9.299092191452338e-05,0.225516160437384,0.22007716849311157
5.347057561547415e-05,0.13809442377996714,0.0,0.0,0.0,0.0,0.76396735708908,0.00044311692789298485,0.0002676166976458581,0.011309153061986519,9.26431961576784e-05,0.229888891218334,0.22432180143808478
5.468759185178076e-05,0.13853064991751196,0.0,0.0,0.0,0.0,0.75996518772997,0.0004427164124019313,0.00026845969130202357,0.01153961835089487,9.233654294993935e-05,0.23377518519707924,0.22809343759580783
5.590460808808737e-05,0.13896176936188978,0.0,0.0,0.0,0.0,0.756009135192108,0.00044230744211041297,0.0002692769163849579,0.011768873007788965,9.203561220016488e-05,0.2376159976665568,0.2318201818147547
5.712162432439398e-05,0.13938789617142747,0.0,0.0,0.0,0.0,0.7520981752521101,0.0004418904051273318,0.0002700692595938091,0.011996932238384547,9.17401785947621e-05,0.2414123441665399,0.23550304258784713
5.833864056070059e-05,0.13980914025725452,0.0,0.0,0.0,0.0,0.7482313206841171,0.00044146567013901897,0.0002708375628778828,0.01222381086826045,9.145003221383194e-05,0.24516520348380488,0.2391429918150067
5.95556567970072e-05,0.14022560763447137,0.0,0.0,0.0,0.0,0.7444076193543752,0.0004410335876434341,0.00027158263218613295,0.012449523358191938,9.116497144229478e-05,0.2488755195405207,0.24274096669179665
6.0650971409683145e-05,0.14059642878764975,0.0,0.0,0.0,0.0,0.7410024241279287,0.0004406387070023064,0.0002722339626208737,0.012651679218741503,9.091261008769552e-05,0.2521791829465781,0.24594400401347394
6.174628602235909e-05,0.14096353581189433,0.0,0.0,0.0,0.0,0.737630790637845,0.0004402383768697942,0.0002728676307587819,0.01285291199196788,9.066408358183552e-05,0.2554497665469772,0.24911441232458165
6.273206917376744e-05,0.14129081435331883,0.0,0.0,0.0,0.0,0.7346244964740959,0.00043987360421052446,0.00027342325506642335,0.0130332403840555,9.04435860367882e-05,0.25836552327670465,0.2519403929191916
6.37178523251758e-05,0.14161519053336916,0.0,0.0,0.0,0.0,0.7316444339968053,0.0004395047525807099,0.00027396534781651857,0.013212836076857068,9.022600823989938e-05,0.26125543024065906,0.25474088187201865
6.470363547658415e-05,0.14193671254125892,0.0,0.0,0.0,0.0,0.7286901706902071,0.000439131971443085,0.00027449425878078306,0.01339170596854762,9.001126457496975e-05,0.26411991608101637,0.25751630459384545
6.56894186279925e-05,0.14225542716982112,0.0,0.0,0.0,0.0,0.7257612855959984,0.00043875540483658145,0.0002750103217659097,0.013569856829812653,8.97992767365125e-05,0.26695939796491075,0.26026707507251895
6.657662346426002e-05,0.14253990775383055,0.0,0.0,0.0,0.0,0.7231466483831136,0.00043841337267237036,0.0002754640603113919,0.013729583330702495,8.96107811688417e-05,0.26949388920488726,0.2627220241791072
6.746382830052753e-05,0.14282218378929726,0.0,0.0,0.0,0.0,0.7205519439703988,0.0004380684837611579,0.000275907883630068,0.013888737566014702,8.942440063591995e-05,0.2720087451210828,0.2651576180795725
6.835103313679505e-05,0.14310228691904672,0.0,0.0,0.0,0.0,0.7179768877781425,0.00043772083254767056,0.00027634201240828014,0.014047324221641207,8.924008396638969e-05,0.2745042476823543,0.2675741365357547
6.923823797306256e-05,0.1433802480327631,0.0,0.0,0.0,0.0,0.715421201799682,0.00043737051034658603,0.0002767666609194611,0.014205347908702244,8.905778148491217e-05,0.27698067232987367,0.26997185281523983
7.012544280933008e-05,0.14365609742824453,0.0,0.0,0.0,0.0,0.7128846143130168,0.0004370176050061498,0.00027718203612860884,0.014362813166222411,8.887744576620179e-05,0.2794382882652399,0.2723510339773099
7.10126476455976e-05,0.14392986465661048,0.0,0.0,0.0,0.0,0.7103668597312176,0.0004366622018717325,0.0002775883414851639,0.01451972446219654,8.869902854011367e-05,0.2818773585952629,0.27471194102063706
7.189985248186511e-05,0.14420157854426943,0.0,0.0,0.0,0.0,0.7078676784474497,0.0004363043839661411,0.0002779857729473788,0.014676086195017228,8.852248494500913e-05,0.28429814049011093,0.27705482903660344
7.278705731813263e-05,0.1444712673114473,0.0,0.0,0.0,0.0,0.7053868166103513,0.000435944231521278,0.00027837451980957306,0.014831902695702611,8.83477724971864e-05,0.2867008854062268,0.2793799474320316
7.367426215440014e-05,0.14473895864561026,0.0,0.0,0.0,0.0,0.7029240259313694,0.0004355818221079166,0.00027875476761225683,0.014987178229663715,8.817484832691669e-05,0.2890858392751322,0.28168754011994307
7.456146699066766e-05,0.1450046795551314,0.0,0.0,0.0,0.0,0.7004790635055287,0.0004352172306590129,0.0002791266945941497,0.015141916998327367,8.800367278238311e-05,0.29145324268538364,0.2839778456971258
7.544867182693518e-05,0.14526845641322583,0.0,0.0,0.0,0.0,0.6980516916218045,0.0004348505298813099,0.00027949047538598955,0.015296123140729838,8.783420603995766e-05,0.29380333106750356,0.2862510976318117
7.633587666320269e-05,0.14553031513478193,0.0,0.0,0.0,0.0,0.6956416776860485,0.0004344817905763243,0.00027984627996235955,0.015449800734259656,8.766640950926489e-05,0.29613633477157086,0.2885075243396675
7.72230814994702e-05,0.14579028102120664,0.0,0.0,0.0,0.0,0.6932487940564305,0.00043411108156898783,0.0002801942728778117,0.015602953796300901,8.75002466928947e-05,0.2984524792317564,0.2907473493466984
7.811028633573772e-05,0.14604837886936153,0.0,0.0,0.0,0.0,0.6908728178673933,0.0004337384695321803,0.00028053461450824446,0.01575558628599064,8.733568188563325e-05,0.30075198514033674,0.2929707914636527
7.899749117200524e-05,0.14630463294099946,0.0,0.0,0.0,0.0,0.68851353083071,0.0004333640185261824,0.000280867458897718,0.01590770210618204,8.717268199598776e-05,0.3030350686480378,0.2951780649833976
7.988469600827275e-05,0.14655906702665658,0.0,0.0,0.0,0.0,0.686170719162644,0.0004329877909970583,0.0002811929591363304,0.016059305103853942,8.70112118391092e-05,0.3053019414307937,0.29736937975251526
8.077190084454027e-05,0.1468117043149217,0.0,0.0,0.0,0.0,0.6838441740677252,0.0004326098477482306,0.00028151126185914187,0.01621039906379908,8.685123951858548e-05,0.30755281021464154,0.2995449406939122
8.165910568080779e-05,0.14706256767057832,0.0,0.0,0.0,0.0,0.6815336901345153,0.00043223024798561563,0.00028182251059819197,0.016360987728325536,8.669273382266428e-05,0.30978787836673066,0.30170494939095555
8.25463105170753e-05,0.14731167942666126,0.0,0.0,0.0,0.0,0.6792390660656611,0.0004318490489631677,0.0002821268447238869,0.01651107478787779,8.653566470724424e-05,0.31200734517119394,0.30384960336726335
8.343351535334282e-05,0.14755906151399678,0.0,0.0,0.0,0.0,0.676960104706821,0.0004314663061412748,0.0002824244001629848,0.016660663880317086,8.638000264021252e-05,0.3142114057997864,0.3059790960583893
8.432072018961033e-05,0.14780473541302402,0.0,0.0,0.0,0.0,0.6746966128850911,0.0004310820734360461,0.00028271530949375246,0.0168097585926106,8.622571874304251e-05,0.3164002514723913,0.3080936169714613
8.609512986214536e-05,0.14829104252062011,0.0,0.0,0.0,0.0,0.6702152829233964,0.00043030934666710326,0.00028327770199804614,0.01710647899518064,8.592117587235034e-05,0.3207330452036813,0.31227848396915364
8.762253231567295e-05,0.14870437314996746,0.0,0.0,0.0,0.0,0.6664056051007321,0.0004296398887940239,0.0002837416845364983,0.017360343098503823,8.566319153353346e-05,0.32441566172108194,0.31583452941833157
8.914993476920054e-05,0.14911292458642877,0.0,0.0,0.0,0.0,0.6626392217172702,0.00042896671032795756,0.0002841876867877829,0.017612790200222488,8.540892484613105e-05,0.3280557121406661,0.3193487064215257
9.067733722272813e-05,0.14951679504180182,0.0,0.0,0.0,0.0,0.6589152570631016,0.0004282900430527616,0.00028461628557186055,0.017863837166495717,8.515825428513216e-05,0.33165406304655176,0.32282187347894736
9.220473967625572e-05,0.14991607796447343,0.0,0.0,0.0,0.0,0.6552328628918003,0.0004276101079389937,0.0002850280342074619,0.018113500495729316,8.491106359080839e-05,0.33521155377215744,0.32625486200960113
9.373214212978331e-05,0.15031086498894322,0.0,0.0,0.0,0.0,0.6515912174546064,0.00042692711556353656,0.0002854234628183175,0.018361796328249417,8.46672421616563e-05,0.33872899736066814,0.3296484773068718
9.52595445833109e-05,0.15070124437709012,0.0,0.0,0.0,0.0,0.6479895244196288,0.0004262412667620158,0.0002858030792984721,0.018608740457366088,8.442668497158795e-05,0.3422071816390081,0.33300349960748854
9.67869470368385e-05,0.15108730208331003,0.0,0.0,0.0,0.0,0.6444270120051946,0.00042555275317452854,0.0002861673712367588,0.01885434833844812,8.41892913507332e-05,0.3456468700777569,0.33632068494847583
9.831434949036608e-05,0.1514691209536591,0.0,0.0,0.0,0.0,0.640902931598518,0.0004248617578315546,0.00028651680670168804,0.019098635103778176,8.395496522935107e-05,0.34904880316397485,0.33960076653282195
9.984175194389367e-05,0.15184678199172733,0.0,0.0,0.0,0.0,0.6374165569219433,0.0004241684556743699,0.000286851834677422,0.019341615571687367,8.37236154860356e-05,0.3524136992296979,0.3428444555534499
9.999999999999998e-05,0.15222036310918938,0.0,0.0,0.0,0.0,0.6370574747861216,0.000424096500299406,0.0002868857393696989,0.019366715709061073,8.36998128846803e-05,0.3527602333698278,0.34317846847853983
0.00010136915439742126,0.15222036310918938,0.0,0.0,0.0,0.0,0.63396718297498,0.0004234730138136284,0.00028717288728870457,0.019583304258241053,8.349515433697091e-05,0.35574225550170346,0.34605244223905884
0.00010289655685094885,0.15258994065832043,0.0,0.0,0.0,0.0,0.6305541253658564,0.00042277559172384615,0.0002874803800631059,0.019823715384773545,8.326949741830727e-05,0.35903514876583126,0.34922539651476686
0.00010442395930447644,0.15295558814636012,0.0,0.0,0.0,0.0,0.6271767193681601,0.00042207634202186966,0.00028777471119171666,0.02006286288819449,8.304656550374983e-05,0.36229303630553944,0.3523639689342862
0.00010595136175800403,0.15331737753933886,0.0,0.0,0.0,0.0,0.6238343192499033,0.00042137541104377376,0.0002880562646991934,0.020300760428555192,8.282628206439817e-05,0.36551655656559756,0.35546879134263726
0.00010747876421153162,0.15367537825575034,0.0,0.0,0.0,0.0,0.6205262973171289,0.00042067293833815753,0.0002883254115741934,0.020537421400034114,8.26085720825472e-05,0.3687063301021101,0.35854047782183884
0.00010900616666505921,0.15402965829182935,0.0,0.0,0.0,0.0,0.6172520433459514,0.0004199690573620738,0.0002885825063929733,0.02077285893755662,8.239336630110645e-05,0.3718629601501956,0.3615796252514633
0.0001105335691185868,0.15438028324472597,0.0,0.0,0.0,0.0,0.6140109638609568,0.0004192638967912288,0.0002888278913898052,0.02100708592466709,8.218059839678772e-05,0.3749870333369237,0.36458681402108656
0.0001120609715721144,0.15472731740801798,0.0,0.0,0.0,0.0,0.6108024814898467,0.0004185575790726223,0.0002890618996196561,0.02124011500163428,8.19702007266654e-05,0.3780791203201794,0.3675626086688087
0.00011358837402564198,0.15507082302108605,0.0,0.0,0.0,0.0,0.6076260343473945,0.0004178502211572754,0.00028928484750782873,0.021471958572659235,8.17621129052575e-05,0.3811397764081888,0.37050755848916034
0.00011496303623381681,0.1553770113834936,0.0,0.0,0.0,0.0,0.6047941696687913,0.0004172128028985966,0.00028947629838873635,0.021679614245839012,8.157675925782673e-05,0.38386794050845063,0.3731320831550965
0.00011633769844199164,0.15568043391076156,0.0,0.0,0.0,0.0,0.601987421495292,0.0004165747123402431,0.0002896592565816511,0.02188632824430159,8.139318573996243e-05,0.3865714677698049,0.3757324366830749
0.00011771236065016647,0.15598113283510484,0.0,0.0,0.0,0.0,0.599205410240865,0.0004159360253759146,0.0002898339314559733,0.022092109145368424,8.12113522546559e-05,0.3892507332423063,0.3783089899592228
0.0001190870228583413,0.1562791491732826,0.0,0.0,0.0,0.0,0.5964477651264082,0.00041529681509329326,0.00029000052623824076,0.02229696538765433,8.103121975571612e-05,0.39190610324597935,0.38086210520539343
0.00012046168506651613,0.1565745231862553,0.0,0.0,0.0,0.0,0.5937141238993912,0.00041465715164169077,0.0002901592380677673,0.022500905274508796,8.085275009943685e-05,0.3945379356494654,0.3833921362561951
0.00012241498456033655,0.15698976115417163,0.0,0.0,0.0,0.0,0.5898704032600275,0.00041374758714460074,0.0002903715706173413,0.022789129566942814,8.060194641051029e-05,0.39823778659231107,0.38694810662094314
0.00012436828405415699,0.15739985268921106,0.0,0.0,0.0,0.0,0.586073446051754,0.0004128374297886027,0.00029056889897842686,0.023075543173496766,8.035432645616232e-05,0.4018917947476243,0.39045913044713704
0.00012632158354797742,0.1578049039714158,0.0,0.0,0.0,0.0,0.5823222954536512,0.00041192685535110354,0.0002907517268821639,0.02336016858540977,8.010979566397682e-05,0.4055009050990857,0.39392614177199
0.00012827488304179786,0.15820501790409663,0.0,0.0,0.0,0.0,0.5786160244578687,0.0004110160314806576,0.00029092054136216366,0.02364302780413492,7.98682602901218e-05,0.4090660330829607,0.3973500453214292
0.0001302281825356183,0.15860029413947005,0.0,0.0,0.0,0.0,0.5749537344297101,0.00041010511645396406,0.00029107580342314845,0.02392414236006217,7.962963611817226e-05,0.4125880660286082,0.4007317179322296
0.00013198615208005667,0.15895198616400855,0.0,0.0,0.0,0.0,0.5716945565395344,0.0004092853393244151,0.0002912043215560552,0.024175671198259845,7.941729295206971e-05,0.41572176087011686,0.403739818785289
0.0001335683246700512,0.15926528203904142,0.0,0.0,0.0,0.0,0.5687906416261896,0.000408547667500232,0.00029131116991441223,0.024400865931280664,7.922809310403138e-05,0.41851334040450505,0.40641894897726993
0.00013515049726004575,0.1595755711135382,0.0,0.0,0.0,0.0,0.5659140725411547,0.0004078101923819728,0.00029140989234432746,0.024624952796341026,7.904065967865357e-05,0.4212781360721388,0.40907184429030113
0.0001367326698500403,0.1598829010021607,0.0,0.0,0.0,0.0,0.5630644214634917,0.00040707298372297284,0.00029150070137701125,0.02484794239227665,7.885495329088091e-05,0.42401657014713107,0.41169892182503587
0.00013831484244003484,0.16018731782812393,0.0,0.0,0.0,0.0,0.5602412707095743,0.00040633610831603315,0.0002915838026927186,0.025069845142335477,7.867093584280312e-05,0.4267290548624066,0.41430058872466374
0.00014147918762002395,0.16078759229270154,0.0,0.0,0.0,0.0,0.55467284749865,0.0004048636119486104,0.00029172767340201404,0.025510430954897197,7.830782199406355e-05,0.4320777775445246,0.41942927199277996
0.00014464353280001306,0.16137674334369906,0.0,0.0,0.0,0.0,0.5492056518241595,0.000403393186345609,0.00029184302458100375,0.02594679027469589,7.795103876818322e-05,0.43732741342073844,0.4244609642762969
0.00014780787798000217,0.16195510397175505,0.0,0.0,0.0,0.0,0.5438366753275136,0.00040192527642294586,0.000291931283967805,0.026379000597927634,7.760032506142022e-05,0.4424809304513429,0.42939859563183214
0.00015097222315999128,0.16252299375111837,0.0,0.0,0.0,0.0,0.5385630430867657,0.0004004602918656957,0.00029199379397304274,0.026807137005453802,7.725543651697822e-05,0.447541164470601,0.43424496514660216
0.0001541365683399804,0.16308071645753563,0.0,0.0,0.0,0.0,0.5333820053023107,0.0003989986097579537,0.00029203181797789933,0.02723127228004066,7.691614406737056e-05,0.4525108274348117,0.4390027491317466
0.0001573009135199695,0.16362856362741823,0.0,0.0,0.0,0.0,0.528290929927413,0.0003975405771326168,0.00029204654600227124,0.027651477011745196,7.658223270784288e-05,0.45739251473214537,0.4436745083829199
0.0001604652586999586,0.1641668148374262,0.0,0.0,0.0,0.0,0.5232872964946531,0.0003960865133469798,0.00029203909973114377,0.028067819687402476,7.625350037721933e-05,0.46218871130524036,0.44826269426121607
0.00016362960387994772,0.1646957358484945,0.0,0.0,0.0,0.0,0.5183686886374371,0.0003946367126424446,0.0002920105382027075,0.02848036680039911,7.592975688190644e-05,0.46690179906783885,0.45276965605829955
0.00016679394905993683,0.16521558458698735,0.0,0.0,0.0,0.0,0.5135327883292053,0.0003931914456383957,0.0002919618617017205,0.028889182936549594,7.561082321486152e-05,0.4715340626179984,0.4571976466689669
0.00016995829423992594,0.16572660626034127,0.0,0.0,0.0,0.0,0.5087773707706783,0.0003917509607906937,0.0002918940155932876,0.02929433085140442,7.529653048038727e-05,0.47608769430763065,0.46154882762448474
0.00017312263941991505,0.16622903772122904,0.0,0.0,0.0,0.0,0.5041002995643744,0.0003903154863185428,0.0002918078939468251,0.02969587154384418,7.498671908922617e-05,0.480564799026597,0.46582527384210365
0.00017628698459990416,0.16672310593384304,0.0,0.0,0.0,0.0,0.49949952186901825,0.00038888523218195574,0.0002917043432074664,0.03009386433082978,7.468123829989202e-05,0.4849673990062681,0.4700289783933069
0.00017945132977989327,0.16720902922374006,0.0,0.0,0.0,0.0,0.4949730637847661,0.00038746039126795343,0.0002915841656441318,0.030488366919716382,7.437994552397188e-05,0.48929743839409734,0.47416185704429903
0.00018261567495988238,0.16768701749052378,0.0,0.0,0.0,0.0,0.4905190261354303,0.00038604114010129883,0.000291448121856534,0.0308794354752263,7.408270570947862e-05,0.4935567874350489,0.4782257524055092
0.0001857800201398715,0.16815727282391127,0.0,0.0,0.0,0.0,0.4861355806721181,0.00038462764017375566,0.0002912969332717376,0.03126712468024102,7.378939079135505e-05,0.49774724623440236,0.4822224376655219
0.0001889443653198606,0.16861998983277776,0.0,0.0,0.0,0.0,0.4818209665466971,0.00038322003940458396,0.00029113128482764777,0.03165148779288932,7.349987920762765e-05,0.5018705482523279,0.48615362005869306
0.0001952730556798388,0.16952355214277118,0.0,0.0,0.0,0.0,0.4733915064420175,0.0003804230634849505,0.0002907591790549123,0.032410441973031286,7.293181009333674e-05,0.5099223018606691,0.49382599455863413
0.00020096887700381917,0.17031278911260445,0.0,0.0,0.0,0.0,0.4660239963279224,0.00037792719449486836,0.0002903810326456619,0.033082632508861086,7.24324554852635e-05,0.5169553427877535,0.5005230008219032
0.00020666469832779954,0.17108032454731056,0.0,0.0,0.0,0.0,0.45885486138056725,0.0003754522026047047,0.00028996524352577365,0.03374481521428755,7.194379000995298e-05,0.5237950396674605,0.5070316427870745
