Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14)
3.939067405417555e-06,0.11361949018018423,0.0,0.0,0.0,0.0,0.9874132471808464,0.00044825697512387456,0.00016429174282613483,0.0006340834797437236,0.0001023182229970096,0.01187451562199739,0.011598609289693201,1.135415369144335e-08,6.758195666273376e-06
4.003559464343452e-06,0.11366024025687683,0.0,0.0,0.0,0.0,0.9870422183853453,0.0004485221689355165,0.00016551755713313897,0.0006497779505997089,0.0001029168099282056,0.012235984230116364,0.011953075651482558,1.1702714796324599e-08,7.1122135658538704e-06
4.0680515232693485e-06,0.1137011824715204,0.0,0.0,0.0,0.0,0.986669474816587,0.0004487451096938136,0.00016668857852414419,0.0006655039743573138,0.00010347845133114521,0.01259922005678153,0.01230929607735668,1.2051973038475743e-08,7.473928122840219e-06
4.132543582195245e-06,0.11374230262626472,0.0,0.0,0.0,0.0,0.9862951440855922,0.0004489296257247491,0.00016780701883578446,0.0006812584590523655,0.00010400475722431678,0.012964093161562483,0.012667142098007561,1.2401813344269308e-08,7.84308890145188e-06
4.197035641121142e-06,0.1137835871683627,0.0,0.0,0.0,0.0,0.9859193479554054,0.00044907927921290346,0.0001688750473477795,0.0006970385111570832,0.00010449730070983377,0.013330479531640847,0.013026491064851233,1.2752129764295463e-08,8.219442226790195e-06
4.261527700047038e-06,0.11382502317401749,0.0,0.0,0.0,0.0,0.985542202495575,0.0004491973802658582,0.00016989478638455515,0.0007128414261368016,0.00010495761523506647,0.013698260928427014,0.01338722600202176,1.310282423709693e-08,8.602732176107986e-06
4.326019758972935e-06,0.11386659833048887,0.0,0.0,0.0,0.0,0.9851638182444012,0.0004492870006305114,0.00017086830766329896,0.0007286646791443897,0.00010538719237314934,0.014067324725832752,0.013749235449969565,1.345380765835843e-08,8.9927015041806e-06
4.390511817898831e-06,0.11390830091802348,0.0,0.0,0.0,0.0,0.9847843003772295,0.0004493509870252778,0.00017179762932309015,0.0007445059158905136,0.00010578748007182083,0.014437563741988926,0.014112413302422421,1.3804998855316085e-08,9.389092502838557e-06
4.455003876824728e-06,0.11395011979097106,0.0,0.0,0.0,0.0,0.9844037488792143,0.0004493919740528827,0.00017268471354950796,0.000760362943723386,0.00010615988134109113,0.01480887606606959,0.014476658638327684,1.415632225085171e-08,9.7916477955466e-06
4.519495935750624e-06,0.11399204435832187,0.0,0.0,0.0,0.0,0.9840222587210254,0.00044941239669443885,0.0001735314647080187,0.0007762337229276463,0.00010650575329445829,0.015181164881818088,0.014841875550380657,1.4507709891403873e-08,1.0200111073144708e-05
4.577538788783931e-06,0.11402985851719927,0.0,0.0,0.0,0.0,0.9836781896170782,0.0004494150556314588,0.00017426058230667746,0.000790527612405204,0.00010679543971733197,0.015516983661757702,0.015171326104155647,1.4823962621698e-08,1.0572568895494969e-05
4.635581641817238e-06,0.1140677431656452,0.0,0.0,0.0,0.0,0.9833334957421974,0.0004494043958400253,0.00017495982928470333,0.0008048298168343005,0.00010706562280197818,0.015853455189971694,0.015501426657890498,1.5140175740695824e-08,1.0949421945896439e-05
4.693624494850544e-06,0.1141056916585133,0.0,0.0,0.0,0.0,0.9829882366203432,0.00044938182418355484,0.00017563046963878356,0.0008191391341993589,0.00010731719494328415,0.016190518758265313,0.015832117016967316,1.5456311186503228e-08,1.1330488095157736e-05
