Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40)
2.394207642306944e-15,0.11224537200004335,0.0,0.0,0.0,0.0,0.9999999999996139,7.597552011721999e-13,6.206706243132953e-15,4.624041038096299e-22,6.206705423704074e-15,3.6492023902990223e-22,5.434326272638383e-22,5.6598860637599274e-43,1.487071629184342e-38,1.7163753744947378e-45,2.5224286507485694e-55,2.2684671124587254e-68,6.768648169935523e-73
4.788934973704903e-15,0.11224537200008668,0.0,0.0,0.0,0.0,0.9999999999992277,1.5196753146382683e-12,1.24147610022012e-14,1.8499175137829138e-21,1.2414757723952469e-14,1.4599187071414943e-21,2.1740843175268617e-21,9.058442873805375e-42,1.189890375509061e-37,2.7467753398876946e-44,8.071754578995566e-54,1.452422202178354e-66,8.60392020626487e-71
9.578389636500821e-15,0.11224537200017337,0.0,0.0,0.0,0.0,0.9999999999984553,3.039515538793904e-12,2.4830874367077477e-14,7.400272289553658e-21,2.4830861253018237e-14,5.8401511399769666e-21,8.697044615775559e-21,1.4495591047355349e-40,9.520141013371503e-37,4.395338647864126e-43,2.582136434954694e-52,9.297110680363216e-65,1.0855674491395603e-68
1.9157298962092656e-14,0.11224537200034676,0.0,0.0,0.0,0.0,0.9999999999969107,6.0791959759991674e-12,4.9663116483781465e-14,2.9602293625513286e-20,4.9663064025433416e-14,2.3361563420743995e-20,3.478959063142549e-20,2.3194554067445925e-39,7.616657032257373e-36,7.03306276053256e-42,8.256261619440567e-51,5.95027824350443e-63,1.3504994710096398e-66
3.831511761327633e-14,0.1122453720006935,0.0,0.0,0.0,0.0,0.9999999999938214,1.2158556805985668e-11,9.932766226493338e-14,1.184115831240766e-19,9.932745242745976e-14,9.34482210717943e-20,1.3916116632549566e-19,3.7112388620385177e-38,6.093762515840015e-35,1.1253708903744537e-40,2.6375987103279934e-49,3.8077809073897475e-61,1.6364500981155636e-64
7.663075491564368e-14,0.11224537200138708,0.0,0.0,0.0,0.0,0.9999999999876427,2.431727828826255e-11,1.9865700001771882e-13,4.736511469395504e-19,1.986561606607877e-13,3.737972161643177e-19,5.5665010825503e-19,5.938011262000735e-37,4.875535485213418e-34,1.8007834602341777e-39,8.41193772077678e-48,2.4364136430697795e-59,1.8926156034526825e-62
1.5326202952037837e-13,0.1122453720027741,0.0,0.0,0.0,0.0,0.9999999999752853,4.8634720542031844e-11,3.973166602812631e-13,1.8946141939380585e-18,3.973133028484762e-13,1.4952007049587619e-18,2.2266100014187073e-18,9.500652163822288e-36,3.901199721434909e-33,2.8818067046059546e-38,2.6737914812572187e-46,2.0597293232212663e-57,2.6791353839023265e-60
3.0652457872984776e-13,0.11224537200554825,0.0,0.0,0.0,0.0,0.9999999999505705,9.726960220643257e-11,7.946399198086207e-13,7.578475806158653e-18,7.946264901394345e-13,5.980851912388376e-18,8.906448602341123e-18,1.5200305759105938e-34,3.1221661376985143e-32,4.612616904706951e-37,8.442999686131538e-45,1.3228629930799352e-55,2.6047285149586372e-58
6.130496771487865e-13,0.1122453720110965,0.0,0.0,0.0,0.0,0.999999999901141,1.9453935416268234e-10,1.5893021946114237e-12,3.0313939829520514e-17,1.5892484766352765e-12,2.3923709126979413e-17,3.562572728580931e-17,2.431796332726117e-33,2.499651967084609e-31,7.385675620015219e-36,2.6321935333503204e-43,8.467575153813374e-54,2.239680904425954e-56
1e-12,0.11224537202219295,0.0,0.0,0.0,0.0,0.9999999998387421,3.173304512573189e-10,2.5925055811230507e-12,8.771542247277124e-17,2.5923501484134163e-12,6.922623681810874e-17,1.03084880398772e-16,2.545044612955615e-32,1.3563267824671373e-30,7.742267398986645e-35,5.153598289158974e-42,3.455136528228579e-52,1.1012465290227533e-54
1.226099873986664e-12,0.11224537202219295,0.0,0.0,0.0,0.0,0.9999999998022817,3.8907881258497373e-10,3.1786897651855868e-12,1.2125582088013227e-16,3.178474899295346e-12,9.569706575234433e-17,1.4250210043286071e-16,3.890052876563555e-32,2.0027875820874218e-30,1.1834616098723078e-34,8.011107369367156e-42,5.424538572582797e-52,1.7316318041669175e-54
1.8391500708245416e-12,0.11224537203328942,0.0,0.0,0.0,0.0,0.9999999997034223,5.836182255170517e-10,4.76814035470461e-12,2.576686448898082e-16,4.767683773636227e-12,2.0335948752969234e-16,3.02815699276109e-16,1.482937401169844e-31,5.7325680438740544e-30,4.359477513743342e-34,3.585425886069745e-41,2.692609034960728e-51,8.933231366653393e-54
2.452200267662419e-12,0.11224537204438588,0.0,0.0,0.0,0.0,0.9999999996045629,7.781575929589108e-10,6.35765396114491e-12,4.3955240181371145e-16,6.356875101670236e-12,3.469123973691334e-16,5.165659337993006e-16,3.989631013631624e-31,1.2105252375142457e-29,1.1066152983290408e-33,1.0499448674665803e-40,1.1399772873732219e-50,3.8154845539820346e-53
3.6783006613381745e-12,0.11224537206657889,0.0,0.0,0.0,0.0,0.9999999994068438,1.1672362210798412e-09,9.536829064604727e-12,9.100373805968965e-16,9.535216583871655e-12,7.182554089129874e-16,1.0694770851493473e-15,1.6134771078968204e-30,3.3145990845104106e-29,3.877239012908091e-33,4.462426771017152e-40,1.0295770056394697e-49,3.5374600802543916e-52
4.904401055013929e-12,0.11224537208877187,0.0,0.0,0.0,0.0,0.9999999992091244,1.5563146819169422e-09,1.2716235886950949e-11,1.5477351147438165e-15,1.2713493558758601e-11,1.2215923652668817e-15,1.818888904068091e-15,4.369973874957746e-30,6.950966711015741e-29,9.704353276827789e-33,1.2713919415163452e-39,4.066756607508832e-49,1.425827971116366e-51
7.356601842365439e-12,0.11224537213315791,0.0,0.0,0.0,0.0,0.9999999988136842,2.3344710542892963e-09,1.9075810331729022e-11,3.372198408094776e-15,1.906983577233503e-11,2.6617471465319506e-15,3.962927639477891e-15,2.1904628336890961e-29,2.2077230077843577e-28,4.5187469152962624e-32,8.077654250468119e-39,4.901723541950925e-48,1.8112924246826587e-50
9.808802629716948e-12,0.11224537217754403,0.0,0.0,0.0,0.0,0.9999999984182425,3.112626702570103e-09,2.5436387580653952e-11,5.920444109847896e-15,2.5425898958931724e-11,4.673377311318528e-15,6.95746611750674e-15,6.56953098002587e-29,5.046670098735163e-28,1.3157536954477473e-31,2.7782845969999797e-38,2.349992150789328e-47,8.815167899169043e-50
1e-11,0.11224537226631641,0.0,0.0,0.0,0.0,0.9999999983874099,3.1732992377990086e-09,2.593236223514117e-11,6.149686739736175e-15,2.5921467555377477e-11,4.854356654950052e-15,7.22685316692878e-15,7.171917516886424e-29,5.356494170450032e-28,1.4351308045205506e-31,3.1021576915962435e-38,2.822924757681989e-47,1.0632036406971971e-49
1.471320420441997e-11,0.11224537226631641,0.0,0.0,0.0,0.0,0.9999999976273544,4.6689358168478755e-09,3.816056368720965e-11,1.3198282605912658e-14,3.813718505431344e-11,1.0419428430872461e-14,1.550960357602177e-14,3.3956225847572246e-28,1.7040324980254924e-27,6.757111973835317e-31,1.8871686903320344e-37,2.9479054023695425e-46,1.1353990947379093e-48
2.452200735382601e-11,0.11224537244386198,0.0,0.0,0.0,0.0,0.9999999960455591,7.781545314032827e-09,6.362100113074357e-11,3.648154959562582e-14,6.355639953724706e-11,2.880746338228788e-14,4.286748533275055e-14,2.7690681660853043e-27,8.199153056826009e-27,5.7188351540198594e-30,2.1583881660976904e-36,7.382646293249248e-45,2.901298576068626e-47
4.413961365263809e-11,0.11224537279895623,0.0,0.0,0.0,0.0,0.9999999928818928,1.4006729373438909e-08,1.1459019533908304e-10,1.179676570137154e-13,1.1438142846461865e-10,9.319903481435091e-14,1.3859864353980364e-13,3.054670300786644e-26,5.1268973266170585e-26,6.79195773314276e-29,3.239695789053911e-35,2.927133534836272e-43,1.163417905419195e-45
6.375721995145018e-11,0.1122453731540546,0.0,0.0,0.0,0.0,0.9999999897181252,2.0231866852279664e-08,1.6562377101104173e-10,2.460134654947253e-13,1.651886352145916e-10,1.944433475741366e-13,2.890045130521914e-13,1.2087207556595219e-25,1.5419748239740695e-25,2.7090388497153826e-28,1.3864947831897366e-34,2.0476234880371072e-42,8.154197613123236e-45
8.337482625026225e-11,0.1122453735091571,0.0,0.0,0.0,0.0,0.9999999865542564,2.645695774918022e-08,2.167216670240108e-10,4.20619869240051e-13,2.159780817658414e-10,3.3258560589086335e-13,4.940683003564171e-13,3.3170793589664613e-25,3.4675803512070904e-25,7.4840925511423005e-28,3.999925571026381e-34,9.049363161487663e-42,3.608182181547755e-44
9.999999999999999e-11,0.11224537386426377,0.0,0.0,0.0,0.0,0.9999999838729189,3.173244859225667e-08,2.600754880400226e-10,6.050410846809024e-13,2.59006349402912e-10,4.785766312194332e-13,7.106254074358585e-13,6.662452980591049e-25,6.066151435981785e-25,1.5171335549414529e-27,8.331921968115644e-34,2.629701178859669e-41,1.0494863247458883e-43
1.0299243254907433e-10,0.11224537386426377,0.0,0.0,0.0,0.0,0.9999999833902864,3.2682002063565483e-08,2.67883819124317e-10,6.417869468555851e-13,2.6674983241124767e-10,5.07671830170435e-13,7.537717132790487e-13,7.416453216507527e-25,6.62806160342778e-25,1.6909685899195038e-27,9.317930939531515e-34,3.050377798053839e-41,1.217479072582731e-43
1.422276451466985e-10,0.1122453745744896,0.0,0.0,0.0,0.0,0.999999977062043,4.5131950943919164e-08,3.704006521952801e-10,1.223802154305683e-12,3.6824048426081895e-10,9.688455773374298e-13,1.437028467420446e-12,2.561384923822903e-24,1.8094397839127107e-24,6.016518671187845e-27,3.4530690083401435e-33,2.133426041943225e-40,8.530089597110391e-43
1.8146285774432266e-10,0.11224537528473198,0.0,0.0,0.0,0.0,0.9999999707333949,5.758171349141948e-08,4.731737530630347e-10,1.9920570282619413e-12,4.69661105548947e-10,1.578330799916539e-12,2.33862604284184e-12,6.557380712921367e-24,3.923898800281501e-24,1.590423584982479e-26,9.35670282862031e-33,8.766785261320433e-40,3.507690185690649e-42
2.206980703419468e-10,0.1122453759949911,0.0,0.0,0.0,0.0,0.9999999644043426,7.003128970437066e-08,5.762025785589168e-10,2.9465490738306567e-12,5.710122366173213e-10,2.3365120825854786e-12,3.4584085164932325e-12,1.4047882955587408e-23,7.403148685957334e-24,3.5324163924325746e-26,2.1145359308436028e-32,2.795182094321301e-39,1.1191638314116771e-41
2.991684955371951e-10,0.11224537741555957,0.0,0.0,0.0,0.0,0.9999999517450254,9.492988312169963e-08,7.830253035175794e-10,5.414233296616133e-12,7.735081153389881e-10,4.300451748085629e-12,6.351929189151547e-12,4.72850278482817e-23,2.0472596096897512e-23,1.3188182962277734e-25,8.102626830708663e-32,2.1363838506784532e-38,8.567050609051317e-41
3.776389207324434e-10,0.11224537883619522,0.0,0.0,0.0,0.0,0.9999999390840923,1.1982773118464642e-07,9.908646570351683e-10,8.626833622965931e-12,9.757322666956e-10,6.8636261135910796e-12,1.011640447207975e-11,1.1885356171453727e-22,4.5250573247204237e-23,3.6303435128177693e-25,2.2636242577271257e-31,9.268865908036198e-38,3.718992075940818e-40
4.561093459276917e-10,0.11224538025689847,0.0,0.0,0.0,0.0,0.9999999264215452,1.4472483388206874e-07,1.199716525543986e-09,1.2584328949132562e-11,1.1776887806054146e-09,1.0028965596610114e-11,1.4750673591711164e-11,2.497486753437561e-22,8.680153776168539e-23,8.28335680088935e-25,5.215024439954761e-31,3.020764523171031e-37,1.2124605636908142e-39
5.3457977112294e-10,0.11224538167766958,0.0,0.0,0.0,0.0,0.9999999137573845,1.6962119120282052e-07,1.4095768287200777e-09,1.7286698201419803e-11,1.379381713779169e-09,1.3799386326124527e-11,2.025359469656426e-11,4.654359987286097e-22,1.5107663945574292e-22,1.6667938912387676e-24,1.0566631006768857e-30,8.233486654655165e-37,3.305553751861698e-39
6.915206215134367e-10,0.11224538451941682,0.0,0.0,0.0,0.0,0.9999998884242283,2.1941166966960895e-07,1.832306597256702e-09,2.8925974178102222e-11,1.781992885287725e-09,2.3167069738870504e-11,3.3860938636165654e-11,1.280563204819815e-21,3.7751560807005475e-22,5.350266005165299e-24,3.425479378084947e-30,4.626698248020632e-36,1.858371213678148e-38
8.327673868648837e-10,0.1122453870772247,0.0,0.0,0.0,0.0,0.9999998656188815,2.6422055098942665e-07,2.216171872161749e-09,4.194857990992067e-11,2.143481619973251e-09,3.369640283249239e-11,4.906723897555597e-11,2.6440636383982907e-21,7.372231782572416e-22,1.2427774603717622e-23,8.001105573763879e-30,1.5380072206551554e-35,6.178845278788985e-38
9.740141522163307e-10,0.1122453896352576,0.0,0.0,0.0,0.0,0.9999998428083255,3.0902701711510705e-07,2.6032422817151694e-09,5.7384249270505105e-11,2.5041781794948814e-09,4.623106834729623e-11,6.707099482905235e-11,4.858144837064358e-21,1.3034837954171315e-21,2.5418944465784954e-23,1.6430233346721036e-29,4.257007489554571e-35,1.7104872449132366e-37
9.999999999999999e-10,0.11224539219351728,0.0,0.0,0.0,0.0,0.9999998386111908,3.172700154676503e-07,2.6748007548881326e-09,6.04868225901187e-11,2.570452783859416e-09,4.875685116931509e-11,7.068742539620507e-11,5.380261319725828e-21,1.4353666630540513e-21,2.8693386520275637e-23,1.8558316637017427e-29,5.070771359186036e-35,2.0375115004981853e-37
1.1152609175677777e-09,0.11224539219351728,0.0,0.0,0.0,0.0,0.9999998199925665,3.538310679815652e-07,2.993495019602511e-09,7.523285924100943e-11,2.8641052324531422e-09,6.078768610942647e-11,8.786615007511629e-11,8.202097634392865e-21,2.1420002739780672e-21,4.7354980762534244e-23,3.07012080593083e-29,1.0316356998101322e-34,4.1456218053222664e-37
1.2565076829192246e-09,0.11224539475200565,0.0,0.0,0.0,0.0,0.9999997971716104,3.986327035237706e-07,3.386907577021772e-09,9.549428677861903e-11,3.2232851499498105e-09,7.738275601929273e-11,1.1144682618410813e-10,1.2987611984277096e-20,3.3276314937255288e-21,8.217006127834705e-23,5.339813291086325e-29,2.260128688555772e-34,9.083111723805003e-37
1.3977544482706716e-09,0.11224539731072451,0.0,0.0,0.0,0.0,0.999999774345463,4.434319236767484e-07,3.783457737663197e-09,1.1816840881858334e-10,3.5817400106084955e-09,9.603265991953564e-11,1.3780731906483705e-10,1.9555910194778746e-20,4.944322890432288e-21,1.3481675577463427e-22,8.777743408304335e-29,4.573432355678177e-34,1.8381270121407454e-36
1.6802479789735656e-09,0.11224540242886087,0.0,0.0,0.0,0.0,0.9999997286776184,5.330231175553697e-07,4.585883336382987e-09,1.7075424405085891e-10,4.2965615429561215e-09,1.395619592417288e-10,1.9884573398467066e-10,3.952727030974151e-20,9.84879926284031e-21,3.1896333583489983e-22,2.0827406468459494e-28,1.5638842050069255e-33,6.286196173873063e-36
1.9627415096764596e-09,0.11224540754794084,0.0,0.0,0.0,0.0,0.9999996829890765,6.226046490986623e-07,5.4005996709998795e-09,2.3298938002061713e-10,5.008740873011674e-09,1.9150438531425626e-10,2.709390943972794e-10,7.134622541752576e-20,1.7704112129513566e-20,6.634668820166585e-22,4.341334472655788e-28,4.422190853647193e-33,1.7776894080056818e-35
2.2452350403793535e-09,0.1122454126679785,0.0,0.0,0.0,0.0,0.9999996372798783,7.121765177886943e-07,6.227439203026867e-09,3.0487283149401836e-10,5.7184444381937815e-09,2.519868814581048e-10,3.5404784829301956e-10,1.1860808754459374e-19,2.950782387614487e-20,1.2558374181680901e-21,8.230565597390064e-28,1.0904044935495898e-32,4.383622861276652e-35
2.5277285710822475e-09,0.11224541778898779,0.0,0.0,0.0,0.0,0.9999995915500629,8.017387231082907e-07,7.06623865768264e-09,3.8640361296480317e-10,6.425834412351293e-09,3.21134671483432e-10,4.481349879259134e-10,1.8518812031458452e-19,4.639927303988312e-20,2.211359383676067e-21,1.4511159592099236e-27,2.4301434616087112e-32,9.770104505073471e-35
2.8102221017851415e-09,0.11224542291098268,0.0,0.0,0.0,0.0,0.9999995457996671,8.912912645409752e-07,7.916838728253837e-09,4.775807386940953e-10,7.1310690013669465e-09,3.9907137869680067e-10,5.531658731802178e-10,2.7518664164736276e-19,6.965330799884211e-20,3.676357875551961e-21,2.4149239335283874e-27,5.001827446413176e-32,2.011012092454848e-34
3.0927156324880354e-09,0.11224542803397655,0.0,0.0,0.0,0.0,0.9999995000287243,9.808341415709674e-07,8.779084041411342e-09,5.78403222727029e-10,7.834302477825675e-09,4.85919039435857e-10,6.691082104207837e-10,3.929220713835235e-19,1.0068129766293275e-19,5.831251318137661e-21,3.833656568044051e-27,9.640993375944175e-32,3.876348990827473e-34
3.3752091631909294e-09,0.112245433157983,0.0,0.0,0.0,0.0,0.9999994542372665,1.070367353683201e-06,9.652823263371564e-09,6.888700788961472e-10,8.53568507484591e-09,5.817980599759446e-10,7.959321155629766e-10,5.429367828802589e-19,1.41036274379304e-19,8.893918228672265e-21,5.8512847685587274e-27,1.7580300930506088e-31,7.068721241686261e-34
3.6577026938938234e-09,0.11224543828301509,0.0,0.0,0.0,0.0,0.999999408425323,1.1598909003633154e-06,1.0537909074762644e-08,8.089803208356981e-10,9.23536301119549e-09,6.868272266860514e-10,9.336100990966227e-10,7.299738490359378e-19,1.9241451639405418e-19,1.3123586833501525e-20,8.639153118001912e-27,3.057684439842117e-31,1.2294690029390695e-33
3.976537105348947e-09,0.11224544406859646,0.0,0.0,0.0,0.0,0.9999993566954087,1.2609194342692543e-06,1.1550305383969601e-08,9.561247114253254e-10,1.0023180465726684e-08,8.165060804691417e-10,1.102006185307894e-09,9.916679045573788e-19,2.659462699123736e-19,1.9684271348553632e-20,1.2965486838329462e-26,5.447314286162586e-31,2.190374934105618e-33
4.295371516804071e-09,0.11224544985551962,0.0,0.0,0.0,0.0,0.999999304939469,1.3619356546121947e-06,1.257677160687343e-08,1.1155505143670303e-09,1.080920725387183e-08,9.58156479218863e-10,1.2841634004454656e-09,1.3139908226341296e-18,3.58703052055401e-19,2.863490526524629e-20,1.887033913567697e-26,9.286235760710661e-31,3.734090288651117e-33
4.614205928259194e-09,0.11224545564380296,0.0,0.0,0.0,0.0,0.9999992531575362,1.462939560655493e-06,1.3617112541965538e-08,1.2872563109208217e-09,1.159363699482103e-08,1.111942502841093e-09,1.48005212344911e-09,1.704404569637294e-18,4.737482043319886e-19,4.057218060086116e-20,2.6748391657098915e-26,1.5236285386721774e-30,6.126775502822685e-33
4.9330403397143175e-09,0.1122454614334644,0.0,0.0,0.0,0.0,0.999999201349639,1.5639311516634582e-06,1.4671138580955677e-08,1.4712406821871781e-09,1.237665771449012e-08,1.278025973052771e-09,1.6896460683964489e-09,2.1705718451318124e-18,6.143647865967884e-19,5.618452308221246e-20,3.705508701528439e-26,2.418578014849575e-30,9.725673526602576e-33
5.251874751169441e-09,0.11224546722452178,0.0,0.0,0.0,0.0,0.9999991495158032,1.66491042690132e-06,1.5738665557877093e-08,1.6675022091394604e-09,1.3158451996382625e-08,1.45656651401501e-09,1.9129221942414576e-09,2.72034126256972e-18,7.840545221357413e-19,7.625859704523523e-20,5.031094294782214e-26,3.730350194800091e-30,1.500082277145796e-32
5.570709162624564e-09,0.11224547301699264,0.0,0.0,0.0,0.0,0.9999990976560511,1.7658773856351971e-06,1.6819514589725257e-08,1.876039472654781e-09,1.3939197140920401e-08,1.6477216163845019e-09,2.149860609504451e-09,3.361735491705222e-18,9.865360803228773e-19,1.0168528983057413e-19,6.710552152609946e-26,5.6098639909510676e-30,2.2559165161133398e-32
6.208377985534811e-09,0.11224548460624384,0.0,0.0,0.0,0.0,0.9999989938588727,1.967774350659732e-06,1.9020488803979068e-08,2.3299355325755357e-09,1.5498223701055113e-08,2.0684951608205235e-09,2.6646599535512127e-09,4.95230938133466e-18,1.5058243366620564e-18,1.7271640583461936e-19,1.1403766951404304e-25,1.1888948658789798e-29,4.7810467116784856e-32
6.846046808445058e-09,0.11224549620135385,0.0,0.0,0.0,0.0,0.9999988899582243,2.1696220408826137e-06,2.127273004846449e-08,2.8329175081677148e-09,1.705505590598056e-08,2.5415661798820336e-09,3.2339445079165952e-09,7.00962793247517e-18,2.2062568140561644e-18,2.78720029646231e-19,1.841018598099807e-25,2.3429052056017327e-29,9.421964573915441e-32
7.483715631355305e-09,0.11224550780245512,0.0,0.0,0.0,0.0,0.9999987859541813,2.371420450461723e-06,2.3574982259026545e-08,3.3849740459559485e-09,1.861093715193858e-08,3.0681238938691345e-09,3.85765943958872e-09,9.603330768316272e-18,3.125233987026648e-18,4.311968665970996e-19,2.849124459065234e-25,4.348546218681309e-29,1.7487866786759611e-31
8.121384454265552e-09,0.11224551940967685,0.0,0.0,0.0,0.0,0.999998681846777,2.5731695735664446e-06,2.592606026220946e-08,3.986093793592638e-09,2.0167039939901815e-08,3.64932886517533e-09,4.5357921500810835e-09,1.2805218935914407e-17,4.30348515755686e-18,6.4389941595377005e-19,4.255759751590989e-25,7.67585655979256e-29,3.0869149184892376e-31
8.759053277175799e-09,0.1122455310231453,0.0,0.0,0.0,0.0,0.9999985776360046,2.7748694043768978e-06,2.832484578183399e-08,4.636265400616265e-09,2.17244698682356e-08,4.28631460252086e-09,5.26836988624465e-09,1.668914155282249e-17,5.785023749761455e-18,9.33022063260366e-19,6.1681726593646965e-25,1.298306031149209e-28,5.221306856312286e-31
9.396722100086045e-09,0.11224554264298371,0.0,0.0,0.0,0.0,0.9999984733218198,2.9765199370832206e-06,3.077028362790517e-08,5.335477519158058e-09,2.3284269443080812e-08,4.980189091967039e-09,6.055457460191525e-09,2.1330899622778848e-17,7.617102286610551e-18,1.3173888085477914e-18,8.711039170726778e-25,2.116808201126884e-28,8.513093526146734e-31
9.999999999999999e-09,0.11224555426931272,0.0,0.0,0.0,0.0,0.9999983745382668,3.1672496132136325e-06,3.312587873350539e-08,6.042113824440056e-09,2.4763016234939285e-08,5.689990782050396e-09,6.85036516375797e-09,2.6490142737859604e-17,9.718630779747396e-18,1.7882291848479707e-18,1.1826467162413923e-24,3.2639227895532434e-28,1.3126498300834293e-30
1.0034390922996292e-08,0.11224555426931272,0.0,0.0,0.0,0.0,0.9999983689041432,3.1781211658849022e-06,3.326137809047756e-08,6.083718804599372e-09,2.484742168382793e-08,5.732036245539769e-09,6.897155091785602e-09,2.6808167011834206e-17,9.850168388614095e-18,1.8186388465094862e-18,1.2027693924820096e-24,3.342847592555959e-28,1.3443914846605161e-30
1.0672059745906539e-08,0.11224556590225049,0.0,0.0,0.0,0.0,0.9999982643828617,3.379673084990168e-06,3.5797189557101236e-08,6.8809779161785536e-09,2.6414853505059493e-08,6.5429172599865105e-09,7.793596384848092e-09,3.320042741497147e-17,1.2537822422683664e-17,2.4614096977497595e-18,1.6281344811841966e-24,5.133045644141989e-28,2.0643683692318977e-30
1.1309728568816786e-08,0.11224557754191257,0.0,0.0,0.0,0.0,0.9999981597578305,3.581175688615415e-06,3.837683133660094e-08,7.727243517549595e-09,2.7987438892206533e-08,7.413871892640479e-09,8.744946426804021e-09,4.058892104449316e-17,1.5736776480685034e-17,3.2735177283068503e-18,2.1656270248860296e-24,7.688767326279965e-28,3.0922269409956148e-30
1.1947397391727033e-08,0.11224558918841247,0.0,0.0,0.0,0.0,0.9999980550288756,3.78262897098469e-06,4.099946665982961e-08,8.622504277297783e-09,2.9566001900273298e-08,8.34591966620307e-09,9.751399994221431e-09,4.9056595588207144e-17,1.950681432617251e-17,4.286136219202987e-18,2.835900020508214e-24,1.126502803880935e-27,4.530532158582783e-30
1.258506621463728e-08,0.1122456008418614,0.0,0.0,0.0,0.0,0.9999979501957952,3.984032926329203e-06,4.3664305842154283e-08,9.566748869416868e-09,3.115131949086755e-08,9.340061008552433e-09,1.0813179855109514e-08,5.868806050931056e-17,2.3910752394424496e-17,5.533971210555732e-18,3.6619482465317355e-24,1.6180481471706032e-27,6.507444154803459e-30
1.3222735037547527e-08,0.11224561250236859,0.0,0.0,0.0,0.0,0.9999978452583602,4.185387548886879e-06,4.6370603605258676e-08,1.0559965973750079e-08,3.2744124209950085e-08,1.0397278328534732e-08,1.1930535166516027e-08,6.956954582883652e-17,2.9014402121117945e-17,7.055435210668853e-18,4.6692234730337415e-24,2.282854184441536e-27,9.181191645060613e-30
1.3860403860457773e-08,0.11224562417004136,0.0,0.0,0.0,0.0,0.9999977402163173,4.3866928329019504e-06,4.9117656554652605e-08,1.1602144276396763e-08,3.434510670991131e-08,1.1518537029190178e-08,1.3103739965266765e-08,8.178886528961607e-17,3.4886533714022673e-17,8.892818778206842e-18,5.8857482607490114e-24,3.1689694763066875e-27,1.2745023409937434e-29
1.449807268336802e-08,0.11224563584498524,0.0,0.0,0.0,0.0,0.9999976350693898,4.587948772624566e-06,5.190480080284388e-08,1.2693272470086895e-08,3.5954918126017115e-08,1.270478646245765e-08,1.4333091745846167e-08,9.543538251188088e-17,4.159884130593278e-17,1.1092460020620854e-17,7.342228377804934e-24,4.3345048843078724e-27,1.7432658826573308e-29
1.5135741506278267e-08,0.11224564752730405,0.0,0.0,0.0,0.0,0.9999975298172781,4.789155362310454e-06,5.473140972662187e-08,1.3833339254526081e-08,3.757417231877227e-08,1.3956960830001048e-08,1.5618910118511503e-08,1.105999791746283e-16,4.92259094230784e-17,1.370491210719376e-17,9.072163899385722e-24,5.8491177561657e-27,2.3524257344290613e-29
1.5773410329188516e-08,0.11224565921710002,0.0,0.0,0.0,0.0,0.9999974244596627,4.990312596220589e-06,5.759689185008717e-08,1.5022333336713468e-08,3.920344799056475e-08,1.5275980033515655e-08,1.6961535542633176e-08,1.2737502526229822e-16,5.784518078059237e-17,1.678510889987107e-17,1.1111959058738383e-23,7.795629937411628e-27,3.135292622454557e-29
1.6411079152098764e-08,0.1122456709144738,0.0,0.0,0.0,0.0,0.9999973189962038,5.1914204686208964e-06,6.050068884765059e-08,1.6260243431234306e-08,4.0843290682365875e-08,1.6662750476832914e-08,1.836132813180296e-08,1.4585435163208007e-16,6.753692544306708e-17,2.039252877984855e-17,1.3501030901215067e-23,1.0271784351663995e-26,4.1311785619401586e-29
1.7048747975009013e-08,0.11224568261952474,0.0,0.0,0.0,0.0,0.9999972134265437,5.392478973781978e-06,6.344227366114137e-08,1.754705826052893e-08,4.249421465634478e-08,1.8118165822178714e-08,1.981866652720483e-08,1.6613322472995968e-16,7.838421135382554e-17,2.4591356735514877e-17,1.6281916784852964e-23,1.3392144807105747e-26,5.386160972201755e-29
1.768641679791926e-08,0.11224569433235067,0.0,0.0,0.0,0.0,0.9999971077503064,5.5934881059788646e-06,6.642114872424511e-08,1.8882766555139804e-08,4.415670467117463e-08,1.9643107703310296e-08,2.133394683519461e-08,1.8830832304448344e-16,9.047287620295191e-17,2.945064478443888e-17,1.950038077570677e-23,1.729014356092771e-26,6.953906221666826e-29
1.832408562082951e-08,0.1122457060530483,0.0,0.0,0.0,0.0,0.9999970019671002,5.794447859490775e-06,6.943684428756757e-08,2.026735705393827e-08,4.5831217656733637e-08,2.1238446398225914e-08,2.2907581625077712e-08,2.124777150656628e-16,1.0389150060217239e-16,3.504447081008815e-17,2.3205518991452848e-23,2.2120281051225412e-26,8.896554376399753e-29
1.8961754443739758e-08,0.1122457177817131,0.0,0.0,0.0,0.0,0.9999968960765172,5.995358228600917e-06,7.248891683850914e-08,2.1700818504332633e-08,4.7518184294013806e-08,2.2905041463782784e-08,2.4539998983606306e-08,2.3874083873614623e-16,1.187313825464753e-16,4.1452095892399724e-17,2.744986394574173e-23,2.8060482111371264e-26,1.12856668877247e-28
1.9599423266650007e-08,0.11224572951843928,0.0,0.0,0.0,0.0,0.9999967900781355,6.1962192075962815e-06,7.557694761083704e-08,2.3183139662458672e-08,4.921801050534955e-08,2.464374233427739e-08,2.6231641623136355e-08,2.6719848237883186e-16,1.3508651314497031e-16,4.8758120205365604e-17,3.228948794182369e-23,3.531461290250595e-26,1.4203238922592778e-28
