Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16)
3.5481246074737163e-06,0.11338272310126013,0.0,0.0,0.0,0.0,0.9895682530055975,0.00044557436287196307,0.00015735562803381473,0.000539684362745305,9.900771580039271e-05,0.009781748030599552,0.009541089120650497,9.31530688692487e-09
3.605705086660147e-06,0.1134181348394115,0.0,0.0,0.0,0.0,0.9892455306814645,0.00044612654007487873,0.00015888413030946833,0.0005534561411347489,9.983409247687083e-05,0.010095779412407847,0.009848585984232399,9.623475630958208e-09
3.663285565846578e-06,0.11345379956799276,0.0,0.0,0.0,0.0,0.9889205401966782,0.0004466202631731623,0.00016035915687264985,0.0005672728275453947,0.00010062339334251722,0.01041213920144505,0.010158380602533948,9.933096529747188e-09
3.7208660450330087e-06,0.11348970430956862,0.0,0.0,0.0,0.0,0.9885933985891713,0.00044705967674595276,0.00016178226631580737,0.0005811311905494158,0.00010137678782296851,0.010730708344809334,0.010470355732818298,1.024403725235069e-08
3.7784465242194394e-06,0.11352583651770463,0.0,0.0,0.0,0.0,0.9882642189734128,0.00044744869986977604,0.00016315502130037878,0.0005950281599750774,0.0001020954433810603,0.011051371741104356,0.010784398006249894,1.0556173416235785e-08
3.83602700340587e-06,0.11356218407449532,0.0,0.0,0.0,0.0,0.9879331105658012,0.0004477910342313506,0.0001644789827436626,0.0006089608219681901,0.00010278052151001974,0.011374018219272896,0.011100397908293909,1.086938828501194e-08
3.893607482592301e-06,0.11359873528678416,0.0,0.0,0.0,0.0,0.9876001787217144,0.00044809017234206336,0.00016575570461120872,0.0006229264139014252,0.00010343317417008306,0.011698540505193717,0.011418249747036067,1.1183572499125775e-08
3.951187961778731e-06,0.11363547888122745,0.0,0.0,0.0,0.0,0.9872655249828269,0.00044834940579908803,0.00016698672927729412,0.0006369223191735427,0.00010405454063961221,0.012024835177473724,0.01173785161082958,1.1498623782582647e-08
4.008768440965161e-06,0.11367240399834729,0.0,0.0,0.0,0.0,0.9869292471334029,0.00044857183354423536,0.00016817358341609533,0.0006509460619366562,0.00010464574475233855,0.012352802613770369,0.012059105316580518,1.1814446597847263e-08
4.066348920151592e-06,0.11370950018570608,0.0,0.0,0.0,0.0,0.9865914392643707,0.00044876037007727165,0.00016931777438675979,0.0006649953017858529,0.00010520789249296138,0.012682346928883035,0.01238191634988886,1.2130951850967803e-08
4.123929399338022e-06,0.11374675739032444,0.0,0.0,0.0,0.0,0.9862521918440652,0.00044891775358602324,0.00017042078707665178,0.0006790678284418504,0.0001057420699239427,0.013013375905759014,0.012706193798171042,1.2448056597405472e-08
4.1815098785244525e-06,0.11378416595045772,0.0,0.0,0.0,0.0,0.9859115917946296,0.00044904655396062724,0.00017148408116815332,0.0006931615564539292,0.00010624934141729914,0.013345800920469188,0.013031850277801337,1.2765683684356397e-08
4.239090357710883e-06,0.11382171658683306,0.0,0.0,0.0,0.0,0.9855697225731348,0.0004491491806637682,0.00017250908879562138,0.0007072745199471227,0.00010673074816632229,0.013679536862121602,0.01335880185622414,1.3083761452058501e-08
4.296670836897313e-06,0.11385940039344314,0.0,0.0,0.0,0.0,0.9852266642565721,0.0004492278904331784,0.00017349721256057417,0.0007214048674346049,0.00010718730695326023,0.014014502048597954,0.013686967969907773,1.3402223464641132e-08
4.354251316083744e-06,0.11389720882798203,0.0,0.0,0.0,0.0,0.9848824936299383,0.0004492847947966726,0.00017444982387473365,0.0007355508567133911,0.00010762000915016765,0.014350618138919384,0.014016271338933132,1.3721008161499195e-08
4.411831795270174e-06,0.11393513370200262,0.0,0.0,0.0,0.0,0.984537284276716,0.0004493218673833098,0.0001753682616021002,0.0007497108498588484,0.00010802981993141248,0.014687810042972677,0.014346637878937158,1.4040058565867013e-08
4.469412274456604e-06,0.1139731671708652,0.0,0.0,0.0,0.0,0.9841911066711115,0.0004493409510176329,0.00017625383097284866,0.0007638833083310919,0.00010841767767760102,0.01502600582925788,0.014677996611062014,1.4359322057328596e-08
4.526992753643035e-06,0.11401130172354192,0.0,0.0,0.0,0.0,0.9838440282714832,0.00044934376458700135,0.00017710780274347596,0.0007780667882041579,0.00010878449355192899,0.015365136631252387,0.015010279570496133,1.467875004793378e-08
4.584573232829465e-06,0.11404953017233355,0.0,0.0,0.0,0.0,0.9834961136144489,0.00044933190967433035,0.0001779314125792474,0.0007922599355268274,0.00010913115123122478,0.015705136552924513,0.015343421714132811,1.499829770080271e-08
4.6421537120158954e-06,0.1140878456425496,0.0,0.0,0.0,0.0,0.9831474244092188,0.0004493068769509482,0.00017872586063656838,0.0008064614818221616,0.00010945850677519074,0.01604594257387229,0.01567736082781565,1.531792375309995e-08
4.699734191202326e-06,0.11412624156219757,0.0,0.0,0.0,0.0,0.982798019631751,0.00044927005232659416,0.00017949231132446695,0.0008206702397311731,0.00010976738861853851,0.016387494454510192,0.016012037433587797,1.5637590229167288e-08
4.757314670388756e-06,0.1141647116517204,0.0,0.0,0.0,0.0,0.9824479556183741,0.0004492227228550484,0.00018023189322587547,0.0008348850988046026,0.00011005859767186652,0.016729734641676857,0.016347394697313722,1.5957262166005083e-08
4.872475628761618e-06,0.11424185062379096,0.0,0.0,0.0,0.0,0.9817460625837293,0.0004491012364356936,0.00018163478671250554,0.0008633290393754533,0.00011059106490007434,0.017416062596907297,0.01701993653462253,1.6596496742761495e-08
4.96962818979098e-06,0.11430710607285456,0.0,0.0,0.0,0.0,0.9811523403977842,0.0004489760389894847,0.00018274424124639722,0.0008873352838215361,0.00011099201504093642,0.01799673399628088,0.0175889596029947,1.7135521862043984e-08
5.066780750820342e-06,0.11437249922228972,0.0,0.0,0.0,0.0,0.9805573998812726,0.0004488347883114476,0.00018379090531370627,0.0009113466913725904,0.00011135230850709559,0.018578691962277797,0.01815925558919063,1.7674195827015933e-08
5.1639333118497045e-06,0.11443800736738127,0.0,0.0,0.0,0.0,0.9799614444827857,0.0004486813436639391,0.00018477918777250673,0.0009353597651825191,0.00011167502791819035,0.019161728456389807,0.01873061886614488,1.821241917512085e-08
5.261085872879067e-06,0.11450360957506457,0.0,0.0,0.0,0.0,0.9793646615165247,0.00044851905560884314,0.00018571323047887348,0.0009593714186821217,0.00011196305738091023,0.0197456518906915,0.01930286001800566,1.8750106233209836e-08
5.358238433908429e-06,0.1145692866044643,0.0,0.0,0.0,0.0,0.9787672232529898,0.0004483508198227671,0.00018659691752739111,0.000983378935524872,0.00011221909050616585,0.02033028602103423,0.01987580475396551,1.9287183103214007e-08
5.455390994937791e-06,0.11463502075401852,0.0,0.0,0.0,0.0,0.97816928795262,0.00044817912564402263,0.00018743388559701763,0.0010073799331081722,0.00011244563908950533,0.020915468897026734,0.020449292877313032,1.982358662677701e-08
5.5525435559671536e-06,0.11470079578469704,0.0,0.0,0.0,0.0,0.9775710008525265,0.0004480061007307915,0.00018822753463161888,0.0010313723288035489,0.00011264504192567286,0.021501051859180834,0.021023177300394647,2.035926260604487e-08
5.649696116996516e-06,0.11476659679254816,0.0,0.0,0.0,0.0,0.9769724950973425,0.00044783355127357184,0.0001889810390823746,0.0010553543092710698,0.0001128194738783226,0.022086898592056935,0.0215973231141873,2.0894163867767795e-08
5.746848678025878e-06,0.1148324101302782,0.0,0.0,0.0,0.0,0.976373892620407,0.00044766299864277745,0.0001896973592269651,0.001079324302302354,0.00011297095485662733,0.022672884227518116,0.022171606706802256,2.142825014770784e-08
5.84400123905524e-06,0.11489822330077185,0.0,0.0,0.0,0.0,0.9757753049706995,0.00044749571238429084,0.0001903792525209437,0.001103280951264269,0.000113101358757352,0.02325889450272435,0.022745914935461242,2.1961487224620088e-08
5.941153800084603e-06,0.11496402488252006,0.0,0.0,0.0,0.0,0.9751768340906384,0.00044733274011676366,0.00019102928476541272,0.0011272230917852427,0.00011321242216472409,0.023844824967878285,0.02332014434713043,2.2493844414174874e-08
6.038306361113965e-06,0.11502980443995398,0.0,0.0,0.0,0.0,0.9745785730435326,0.0004471749343806113,0.00019164984111397242,0.001151149730649941,0.00011330575280507528,0.024430580244895393,0.023894200449019968,2.3025295094164303e-08
6.135458922143327e-06,0.11509555245493584,0.0,0.0,0.0,0.0,0.9739806066948272,0.00044702297681198014,0.0001922431367598687,0.001175060026654315,0.00011338283771794488,0.025016073332953363,0.024467997024964647,2.355581748039091e-08
6.232611483172689e-06,0.11516126025604301,0.0,0.0,0.0,0.0,0.9733830123511326,0.0004468773999805575,0.0001928112273211452,0.0011989532731835246,0.0001134450511607404,0.025601224956878298,0.025041455493757317,2.4085390571514943e-08
6.3200487880991156e-06,0.11522035634263336,0.0,0.0,0.0,0.0,0.9728455537740194,0.0004467521715591989,0.000193302536743591,0.0012204421299918148,0.00011348937900096974,0.026127509696691774,0.025557219771746974,2.456117978472014e-08
6.407486093025542e-06,0.11527940818305668,0.0,0.0,0.0,0.0,0.9723085003767213,0.00044663265363733743,0.00019377626780554464,0.0012419163448958296,0.00011352354683893426,0.026653411301944728,0.026072604526154536,2.503617441336438e-08
6.494923397951968e-06,0.11533841096885093,0.0,0.0,0.0,0.0,0.9717718950601244,0.0004465189964370885,0.0001942336261782415,0.0012633756244031513,0.00011354835115620907,0.027178885737732587,0.026587566073405025,2.55103629814975e-08
6.582360702878394e-06,0.11539736027020919,0.0,0.0,0.0,0.0,0.9712357771060388,0.0004464112940139112,0.00019467573630445865,0.0012848197294641759,0.000113564531912042,0.027703892670314516,0.027102064391514028,2.5983735374819055e-08
6.661054277312177e-06,0.11545036556720858,0.0,0.0,0.0,0.0,0.9707537173970087,0.0004463194912574882,0.0001950614659044898,0.0013041062914762103,0.00011357229031690663,0.02817596863212061,0.027564686483242423,2.6409066117901265e-08
6.73974785174596e-06,0.11550332156274093,0.0,0.0,0.0,0.0,0.9702721056084639,0.0004462325519373041,0.00019543640849568569,0.0013233802984112056,0.0001135740872218651,0.02864761130728194,0.028026879152435947,2.683372268669277e-08
6.818441426179743e-06,0.11555622576597292,0.0,0.0,0.0,0.0,0.9697909638565098,0.0004461504549036991,0.00019580123392630043,0.0013426416665111298,0.00011357035855543468,0.029118797962307964,0.0284886198244367,2.7257698856695143e-08
6.897135000613526e-06,0.11560907588354946,0.0,0.0,0.0,0.0,0.9693103124823195,0.00044607315803396125,0.00019615657022055248,0.001361890334376706,0.00011356151154978737,0.029589507679769915,0.028949887722906725,2.7680989767099187e-08
6.975828575047309e-06,0.11566186981201954,0.0,0.0,0.0,0.0,0.9688301701765497,0.0004460006012658294,0.00019650300603555598,0.0013811262603671511,0.00011354792653730744,0.030059721231213293,0.029410663744368633,2.8103589776544327e-08
7.054522149481092e-06,0.11571460561313993,0.0,0.0,0.0,0.0,0.9683505540873659,0.00044593270898080214,0.00019684109289197738,0.001400349420505151,0.00011352995853785803,0.03052942096675869,0.029870930349176702,2.8525493508424337e-08
7.1332157239148745e-06,0.11576728151362635,0.0,0.0,0.0,0.0,0.9678714799214182,0.0004458693921707039,0.0001971713472659977,0.0014195598065596042,0.0001135079387629172,0.030998590711905232,0.03033067145957375,2.8946696768057316e-08
7.211909298348657e-06,0.1158198958936966,0.0,0.0,0.0,0.0,0.9673929620487834,0.0004458105507585535,0.0001974942527301388,0.001438757424009021,0.00011348217617575294,0.03146721566031072,0.030789872353777895,2.9367194479849187e-08
7.29060287278244e-06,0.11587244726738377,0.0,0.0,0.0,0.0,0.9669150135973146,0.0004457560755613075,0.00019781026195583743,0.001457942290290584,0.00011345295886915272,0.03193528227733081,0.031248519570710682,2.9786981811336995e-08
7.369296447216223e-06,0.1159249342794917,0.0,0.0,0.0,0.0,0.9664376465345635,0.00044570584980766517,0.00019811979848249908,0.001477114433403184,0.00011342055531972795,0.0324027782162656,0.03170660082720046,3.0206055044878334e-08
7.447990021650006e-06,0.11597735570194292,0.0,0.0,0.0,0.0,0.9659608717535733,0.000445659750790069,0.00019842325851673673,0.0014962738904044496,0.00011338521572602495,0.03286969223069846,0.03216410493130104,3.062440942877663e-08
7.526683596083789e-06,0.11602971041020278,0.0,0.0,0.0,0.0,0.9654846991472924,0.00044561765114074027,0.00019872101262003995,0.001515420706208753,0.00011334717311197775,0.033336014098351484,0.03262102170704175,3.1042040589581115e-08
7.605377170517572e-06,0.11608199738788565,0.0,0.0,0.0,0.0,0.9650091376754659,0.00044557941989979574,0.00019901340719788733,0.0015345549325600952,0.00011330664437778825,0.03380173455268819,0.03307734192676348,3.1458945269719354e-08
7.684070744951355e-06,0.11613421571938183,0.0,0.0,0.0,0.0,0.9645341954353096,0.00044554492370571037,0.00019930076600253754,0.0015536766269072832,0.00011326383145483357,0.03426684521070299,0.03353305723964198,3.1875118758854075e-08
7.762764319385138e-06,0.11618636457336828,0.0,0.0,0.0,0.0,0.9640598797237893,0.00044551402774635967,0.00019958339161150028,0.001572785851474902,0.00011321892220780268,0.03473133850915273,0.033988160108674316,3.229055717596235e-08
7.833588536375543e-06,0.11623323852119882,0.0,0.0,0.0,0.0,0.9636335366957126,0.0004454891875980327,0.00019983394180277583,0.0015899735465889357,0.00011317685617409934,0.0351488489996595,0.03439722343300032,3.266382094108879e-08
7.904412753365948e-06,0.11628005509870715,0.0,0.0,0.0,0.0,0.9632077107683024,0.00044546705507299397,0.00020008108036731907,0.0016071512453789342,0.00011313335261303842,0.03556584944637855,0.03480578072404993,3.3036483680488274e-08
7.975236970356353e-06,0.11632681386435494,0.0,0.0,0.0,0.0,0.9627824058143875,0.00044544753174231296,0.0002003249888073858,0.001624319000202468,0.00011308852277497179,0.035982335818018844,0.035213827959476404,3.3408542552667225e-08
8.046061187346758e-06,0.11637351442078711,0.0,0.0,0.0,0.0,0.9623576253122764,0.0004454305199119754,0.0002005658377602085,0.0016414768648091828,0.0001130424707700654,0.036398304487608384,0.03562136151869503,3.377999614487515e-08
8.116885404337163e-06,0.11642015641293227,0.0,0.0,0.0,0.0,0.9619333723729108,0.00044541592292831456,0.00020080378760716506,0.001658624894011098,0.00011299529404311108,0.036813752204750555,0.03602837815536813,3.4150841077387655e-08
8.187709621327568e-06,0.11646673952216449,0.0,0.0,0.0,0.0,0.9615096497642108,0.00044540364539302584,0.00020103898908028318,0.0016757631434223584,0.00011294708375767888,0.03722867607068894,0.0364348749727138,3.4521074711413694e-08
8.258533838317974e-06,0.11651326347211721,0.0,0.0,0.0,0.0,0.9610864599350595,0.0004453935933689316,0.00020127158384015354,0.0016928916692079364,0.00011289792520471148,0.03764307351376844,0.03684084939917777,3.4890695545871677e-08
8.329358055308379e-06,0.11655972800770449,0.0,0.0,0.0,0.0,0.9606638050275373,0.00044538567451362276,0.0002015017047938693,0.0017100105279382258,0.00011284789796104154,0.038056942276890424,0.03724629917603928,3.525970152945365e-08
8.400182272298784e-06,0.11660613292142617,0.0,0.0,0.0,0.0,0.9602416869078867,0.00044537979831252587,0.00020172947681093895,0.0017271197762868129,0.00011279707647292376,0.038470280385868624,0.03765122232598352,3.562808928250668e-08
8.471006489289189e-06,0.11665247801850459,0.0,0.0,0.0,0.0,0.9598201071770981,0.000445375876169089,0.00020195501700760908,0.0017442194709187428,0.00011274553018080363,0.03888308613856432,0.038055617142375625,3.5995857265318186e-08
8.541830706279594e-06,0.11669876315309646,0.0,0.0,0.0,0.0,0.9593990672051159,0.0004453738216086903,0.0002021784355740503,0.0017613096681925978,0.00011269332414747167,0.039295358069902704,0.03845948215452403,3.636300431870359e-08
8.61265492327e-06,0.11674498817609874,0.0,0.0,0.0,0.0,0.9589785681281451,0.00044537355025548803,0.0002023998357963076,0.0017783904241907764,0.00011264051889986701,0.03970709495454395,0.03886281613042435,3.67295275450064e-08
8.683479140260404e-06,0.1167911529900078,0.0,0.0,0.0,0.0,0.9585586108722921,0.0004453749799438058,0.00020261931456654574,0.001795461794530936,0.0001125871709449678,0.04011829578276725,0.03926561805273696,3.709542435856694e-08
8.75430335725081e-06,0.11683725750361479,0.0,0.0,0.0,0.0,0.9581391961777369,0.0004453780308038069,0.00020283696300118668,0.0018125238341922187,0.00011253333319273099,0.04052895973572165,0.03966788709422453,3.746069473692714e-08
8.825127574241215e-06,0.11688330164873423,0.0,0.0,0.0,0.0,0.9577203246024625,0.00044538262525728375,0.00020305286662871338,0.0018295765975040001,0.00011247905491473994,0.04093908618152362,0.04006962261396497,3.782533634033249e-08
8.88886936953258e-06,0.11692468972335959,0.0,0.0,0.0,0.0,0.957343804873065,0.0004453880177794726,0.00020324575440431529,0.0018449161975421,0.00011242986576910412,0.04130774003540861,0.0404307280339293,3.8152974112039446e-08
8.952611164823944e-06,0.1169660288389808,0.0,0.0,0.0,0.0,0.9569677255585284,0.0004453945463634707,0.00020343734883821127,0.0018602483657040644,0.00011238038829097322,0.04167595791644971,0.04079140069397122,3.8480099903610016e-08
9.01635296011531e-06,0.11700731897849549,0.0,0.0,0.0,0.0,0.9565920867325721,0.0004454021592991581,0.00020362770172351248,0.001875573139969707,0.00011233065175603983,0.042043739705999374,0.04115164046771185,3.880671358366276e-08
9.080094755406674e-06,0.1170485601449367,0.0,0.0,0.0,0.0,0.9562168883806594,0.00044541080642069604,0.0002038168619819811,0.0018908905577165534,0.00011228068363410976,0.04241108537607083,0.04151144731919922,3.913281272690492e-08
9.14383655069804e-06,0.11708975234507935,0.0,0.0,0.0,0.0,0.9558421304076238,0.00044542043909229185,0.0002040048758398794,0.001906200655690391,0.00011223050975155977,0.04277799498155036,0.04187082129514576,3.9458396406426064e-08
9.207578345989404e-06,0.11713089559509239,0.0,0.0,0.0,0.0,0.9554678126417062,0.000445431010189941,0.00020419178696733984,0.0019215034699984832,0.00011218015432759084,0.04314446865603496,0.04222976252082049,3.978346487309592e-08
9.27132014128077e-06,0.11717198991798854,0.0,0.0,0.0,0.0,0.9550939348354545,0.000445442474106363,0.00020437763652958877,0.0019367990361039914,0.00011212963996562263,0.04351050661088609,0.042588271199132485,4.01080163939696e-08
9.335061936572134e-06,0.11721303535034533,0.0,0.0,0.0,0.0,0.9547204966662837,0.0004454547868656645,0.0002045624630705586,0.0019520873887453826,0.00011207898773577447,0.04387610913476523,0.04294634761010995,4.043204999648739e-08
9.398803731863499e-06,0.11725403192010377,0.0,0.0,0.0,0.0,0.9543474977493532,0.0004454679060505748,0.0002047463030173385,0.0019673685619229567,0.00011202821723054665,0.044241276580294496,0.043303992097791746,4.0755565322214974e-08
9.462545527154864e-06,0.11729497969362328,0.0,0.0,0.0,0.0,0.9539749376586564,0.00044548179017794045,0.00020492919120711613,0.0019826425892137596,0.00011197734738203487,0.044606009342597654,0.04366120504846527,4.107856194663965e-08
9.526287322446229e-06,0.11733587870724205,0.0,0.0,0.0,0.0,0.953602815904957,0.00044549639945617054,0.00020511116032178488,0.0019979095033739497,0.00011192639554969151,0.04497030788174784,0.04401798691348575,4.1401038811711435e-08
9.590029117737594e-06,0.11737672902767902,0.0,0.0,0.0,0.0,0.953231131950105,0.00044551169535401064,0.0002052922413110869,0.002013169336556294,0.00011187537805010158,0.04533417270813595,0.0443743381944834,4.1722995087801176e-08
9.653770913028959e-06,0.11741753071257115,0.0,0.0,0.0,0.0,0.9528598852043497,0.0004455276408655997,0.00020547246318615173,0.0020284221201465813,0.00011182431001125395,0.04569760438531222,0.044730259446256956,4.2044430557644744e-08
9.717512708320324e-06,0.11745828383702377,0.0,0.0,0.0,0.0,0.9524890750441608,0.0004455441999729037,0.00020565185362706148,0.002043667885036053,0.00011177320589495353,0.046060603511690085,0.045085751258383065,4.236534495113785e-08
9.781254503611689e-06,0.11749898846191505,0.0,0.0,0.0,0.0,0.9521187007899804,0.0004455613384496773,0.0002058304383291127,0.0020589066611937544,0.00011172207870614568,0.04642317074326264,0.04544081427821466,4.268573740737368e-08
9.844996298903054e-06,0.11753964467934033,0.0,0.0,0.0,0.0,0.9517487617308968,0.0004455790230808498,0.00020600824172064313,0.0020741384780667347,0.00011167094081294248,0.046785306768397976,0.04579544918542565,4.300560717649873e-08
9.908738094194419e-06,0.11758025255497492,0.0,0.0,0.0,0.0,0.951379257110083,0.00044559722239216067,0.0002061852863130176,0.0020893633641638916,0.00011161980345992015,0.047147012322894234,0.046149656707193426,4.332495456580112e-08
9.972479889485784e-06,0.11762081219266254,0.0,0.0,0.0,0.0,0.9510101861524374,0.00044561590551963395,0.00020636159386762444,0.0021045813476760927,0.00011156867757939526,0.04750828816142723,0.046503437589513225,4.364377991886809e-08
9.999999999999997e-06,0.1176613236620484,0.0,0.0,0.0,0.0,0.9508509759688331,0.0004456241140289259,0.0002064374908340774,0.002111149487711414,0.00011154661030983856,0.04766413406755915,0.046656048545234655,4.3781269059297325e-08
1.0036221684777149e-05,0.1176613236620484,0.0,0.0,0.0,0.0,0.9506415480424287,0.0004456350433990869,0.00020653718456097524,0.0021197924557918003,0.00011151757278296073,0.04786913508029225,0.04685679262036713,4.39620817380755e-08
1.0099963480068513e-05,0.11770178707347126,0.0,0.0,0.0,0.0,0.9502733419451586,0.00044565460766967464,0.00020671207766749517,0.0021349967153240948,0.00011146649842430884,0.04822955389588784,0.04720972260770692,4.4279859494828874e-08
1.0163705275359878e-05,0.11774220251027247,0.0,0.0,0.0,0.0,0.9499055670047694,0.0004456745708824424,0.00020688629157202123,0.0021501941525788938,0.00011141546333644448,0.048589545446256426,0.0475622283811991,4.459711430360289e-08
1.0227447070651243e-05,0.11778257007144434,0.0,0.0,0.0,0.0,0.949538222338625,0.0004456949068632007,0.00020705984353433976,0.0021653847931435368,0.00011136447553263764,0.04894911059706917,0.04791431079834372,4.491384543950019e-08
1.0291188865942608e-05,0.11782288985913172,0.0,0.0,0.0,0.0,0.949171307039529,0.00044571559066103696,0.00020723274963044513,0.0021805686619083223,0.00011131354238903665,0.04930825023947594,0.04826597074219578,4.523005326544265e-08
1.0354930661233973e-05,0.11786316197341433,0.0,0.0,0.0,0.0,0.9488048201810767,0.00044573659833332415,0.00020740502502910105,0.002195745783185233,0.00011126267075568195,0.04966696528452935,0.048617209115810495,4.554573701540694e-08
1.0418672456525338e-05,0.11790338651818005,0.0,0.0,0.0,0.0,0.9484387608206761,0.000445757906843477,0.0002075766841130858,0.00221091618075959,0.00011121186703058591,0.05002525666006302,0.04896802683912197,4.5860897460680573e-08
1.0482414251816703e-05,0.11794356359988915,0.0,0.0,0.0,0.0,0.9480731280002016,0.0004457794940801987,0.00020774774049794802,0.0022260798778759383,0.00011116113714537554,0.050383125310021384,0.049318424848293685,4.617553396374703e-08
1.0546156047108068e-05,0.11798369332630407,0.0,0.0,0.0,0.0,0.9477079207447834,0.00044580133898728546,0.00020791820692314938,0.002241236897155373,0.00011111048652490168,0.05074057219575111,0.049668404097019836,4.648964727045145e-08
1.0609897842399433e-05,0.11802377580558203,0.0,0.0,0.0,0.0,0.9473431380695636,0.00044582342118836823,0.0002080880955880222,0.0022563872608145994,0.00011105992027412997,0.05109759828899126,0.05001796554947801,4.6803237075537967e-08
1.0673639637690798e-05,0.11806381114948314,0.0,0.0,0.0,0.0,0.9469787789765914,0.0004458457212347178,0.00020825741795478842,0.0022715309905142885,0.0001110094430807755,0.051454204575123313,0.05036711018360716,4.7116303958674415e-08
1.0737381432982163e-05,0.11810379946969225,0.0,0.0,0.0,0.0,0.9466148424559646,0.00044586822058625156,0.00020842618479234893,0.002286668107367261,0.00011095905922812336,0.05181039205199484,0.050715838989940934,4.742884758956592e-08
1.0801123228273528e-05,0.11814374087878364,0.0,0.0,0.0,0.0,0.9462513274879812,0.0004458909015177246,0.00020859440626237204,0.002301798631989055,0.0001109087726526794,0.05216616172769958,0.05106415296937879,4.774086886975998e-08
1.0864865023564893e-05,0.11818363549048748,0.0,0.0,0.0,0.0,0.9458882330446502,0.00044591374706317747,0.00020876209198178938,0.0023169225845292387,0.00011085858697690967,0.05252151461902076,0.05141205313162598,4.805236737206868e-08
1.0928606818856258e-05,0.11822348341959445,0.0,0.0,0.0,0.0,0.9455255580905728,0.00044593674099036436,0.00020892925104851588,0.0023320399846820904,0.0001108085055299093,0.05287645175052602,0.051759540494288575,4.8363344278682275e-08
1.0992348614147623e-05,0.11826328478173564,0.0,0.0,0.0,0.0,0.945163301583658,0.0004459598677892754,0.00020909589206435084,0.00234715085169294,0.00011075853135906859,0.05323097415383802,0.052106616082143176,4.867379896165518e-08
1.1056090409438988e-05,0.11830303969321657,0.0,0.0,0.0,0.0,0.9448014624758982,0.0004459831126468096,0.00020926202315953317,0.0023622552043684915,0.0001107086672468852,0.05358508286683499,0.05245328092634006,4.898373296872774e-08
1.1119832204730353e-05,0.1183427482709191,0.0,0.0,0.0,0.0,0.9444400397141854,0.00044600646142471055,0.0002094276520227055,0.002377353061090535,0.00011065891572747896,0.053938778932816143,0.052799536063563905,4.9293145389381105e-08
1.1183574000021718e-05,0.11838241063223988,0.0,0.0,0.0,0.0,0.9440790322410879,0.00044602990062704253,0.00020959278592844717,0.0023924444398301372,0.00011060927910426793,0.05429206339969769,0.053145382535232974,4.960203824320413e-08
1.1247315795313083e-05,0.1184220268950153,0.0,0.0,0.0,0.0,0.9437184389955566,0.0004460534173811886,0.0002097574317633445,0.0024075293581609348,0.00011055975946499077,0.05464493731929361,0.053490821386772545,4.991041020843699e-08
1.1311057590604447e-05,0.11846159717745562,0.0,0.0,0.0,0.0,0.9433582589135672,0.00044607699940690094,0.00020992159604902002,0.0024226078332716585,0.00011051035869620006,0.054997401746648515,0.05383585366695303,5.0218263914968895e-08
1.1374799385895812e-05,0.11850112159806359,0.0,0.0,0.0,0.0,0.9429984909287157,0.0004461006350019617,0.0002100852849643466,0.0024376798819783314,0.00011046107849618447,0.05534945773943361,0.054180480427276,5.052559745843087e-08
1.143216700165804e-05,0.11853665446345987,0.0,0.0,0.0,0.0,0.9426750510605301,0.0004461219422087555,0.000210232204034391,0.0024512392469761644,0.00011041683092948742,0.055665959938209934,0.05449029880302975,5.080175543208184e-08
1.1483797855844045e-05,0.11856860246114055,0.0,0.0,0.0,0.0,0.94238423916012,0.00044614114141157044,0.000210364109477125,0.0024634382464125038,0.00011037709354550876,0.055950530461582486,0.05476885589628089,5.1049938841650394e-08
1.153542871003005e-05,0.11860052051503384,0.0,0.0,0.0,0.0,0.9420936957755986,0.0004461603571895606,0.00021049571279070365,0.0024756330575674487,0.00011033743761055101,0.05623483485755775,0.0550471487641471,5.129778297006126e-08
1.1587059564216055e-05,0.1186324087950345,0.0,0.0,0.0,0.0,0.941803420319141,0.0004461795841301885,0.00021062701674081442,0.002487823689005612,0.00011029786379900729,0.05651887370961843,0.055325177986874495,5.154528794839262e-08
1.163869041840206e-05,0.11866426733046888,0.0,0.0,0.0,0.0,0.9415134122069448,0.0004461988170711145,0.00021075802402422425,0.0025000101490889578,0.00011025837265247073,0.05680264759726943,0.055602944140865196,5.1792454339638266e-08
1.1690321272588065e-05,0.11869609623608833,0.0,0.0,0.0,0.0,0.9412236709142554,0.00044621805156423396,0.0002108887369423304,0.0025121924452050073,0.00011021896462414968,0.05708615704149433,0.05588044774433321,5.2039282284136326e-08
1.174195212677407e-05,0.11872789544075676,0.0,0.0,0.0,0.0,0.9409341958530413,0.0004462372827898195,0.000211019158040904,0.0025243705855220074,0.00011017964012469678,0.057369402626103315,0.056157689378072875,5.2285772455900677e-08
1.1793582980960075e-05,0.11875966509605118,0.0,0.0,0.0,0.0,0.9406449864340434,0.0004462565061154677,0.00021114928970430757,0.0025365445780937005,0.00011014039957765468,0.05765238493626021,0.056434669624201794,5.2531925089877405e-08
1.184521383514608e-05,0.11879140524685745,0.0,0.0,0.0,0.0,0.940356042079742,0.00044627571719898335,0.0002112791341730715,0.0025487144306812707,0.00011010124334070159,0.05793510454553415,0.056711389053350304,5.2777740590058994e-08
