Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26)
3.0658273284875437e-06,0.11309883161390982,0.0,0.0,0.0,0.0,0.9921607749530873,0.0004376167510823483,0.00014240974237652259,0.00042705016539502434,9.058616385961956e-05,0.00726070693083098,0.007080600951034814,6.8065634155140106e-09,5.78083256513372e-08,3.706897295501758e-06
3.1082510391784613e-06,0.11312295670164549,0.0,0.0,0.0,0.0,0.9919408596215147,0.0004385224104619478,0.00014392160689287675,0.0004368224754655008,9.146541445846937e-05,0.007473550918345777,0.0072893145144071565,7.019255486923001e-09,6.008895541347013e-08,3.924792444160734e-06
3.150674749869379e-06,0.11314729151342265,0.0,0.0,0.0,0.0,0.9917190672585718,0.0004393708726018725,0.00014539797844837063,0.0004466388559090213,9.231952657086056e-05,0.007688305703342209,0.007499928223155847,7.233529579646156e-09,6.240375082761549e-08,4.150941336787342e-06
3.1930984605602965e-06,0.1131718294459103,0.0,0.0,0.0,0.0,0.9914954577140652,0.00044016471093685685,0.00014683932057591386,0.00045649738199223666,9.314887210056525e-05,0.007904910545048896,0.007712382551556805,7.449301712118237e-09,6.475164115514951e-08,4.385448251454567e-06
3.235522171251214e-06,0.11319656400258524,0.0,0.0,0.0,0.0,0.9912700898494665,0.0004409064161963514,0.00014824612270521902,0.0004663961846816169,9.39538398760525e-05,0.00812330568307561,0.007926618922016808,7.666490323069923e-09,6.713155847151737e-08,4.628413019696481e-06
3.2779458819421318e-06,0.11322148879764142,0.0,0.0,0.0,0.0,0.991043021503603,0.0004415983971595366,0.0001496188973966687,0.00047633345044252405,9.473483366564658e-05,0.008343432374170746,0.008142579741618895,7.88501649640237e-09,6.954244011160373e-08,4.879931063618058e-06
3.3203695926330494e-06,0.11324659755939512,0.0,0.0,0.0,0.0,0.9908143094629043,0.0004422429815596403,0.0001509581777135055,0.00048630742092309825,9.549227029600869e-05,0.008565232924261564,0.008360208434043172,8.104804193089858e-09,7.198323093464108e-08,5.140093441907659e-06
3.362793303323967e-06,0.11327188413321211,0.0,0.0,0.0,0.0,0.9905840094359478,0.00044284241712408445,0.00015226451473111644,0.0004963163925318062,9.622657787287685e-05,0.008788650716033714,0.008579449467112886,8.32577984820878e-09,7.44528854119336e-08,5.408986903996319e-06
3.4052170140148846e-06,0.11329734248398367,0.0,0.0,0.0,0.0,0.9903521760320605,0.00044339887273576306,0.0001535384751815949,0.0005063587159173166,9.693819410256605e-05,0.009013630232301475,0.008800248376212376,8.54787247857784e-09,7.695036954147048e-08,5.686693951626912e-06
3.4476407247058022e-06,0.11332296669817814,0.0,0.0,0.0,0.0,0.9901188627437296,0.00044391443970277257,0.00015478063923123582,0.0005164327953591291,9.762756471235827e-05,0.009240117075417243,0.009022551783819277,8.771014032007515e-09,7.947466259395706e-08,5.973292907118587e-06
3.49006443539672e-06,0.113348750985496,0.0,0.0,0.0,0.0,0.9898841219325916,0.00044439113312526427,0.00015599159838817258,0.0005265370880771595,9.829514196755735e-05,0.009468057982964304,0.00924630741538827,8.995138922245549e-09,8.202475869568477e-08,6.2688579876367735e-06
3.5324881460876375e-06,0.11337468968015223,0.0,0.0,0.0,0.0,0.9896480048187579,0.00044483089334645194,0.00015717195353698156,0.0005366701034681809,9.894138328270902e-05,0.009697400839968775,0.009471464111817785,9.220183974209359e-09,8.459966825398617e-08,6.573459384805553e-06
3.574911856778555e-06,0.11340077724180925,0.0,0.0,0.0,0.0,0.9894105614732642,0.00044523558747655014,0.00015832231309675883,0.0005468304022767111,9.956674992426307e-05,0.009928094687860864,0.009697971838724565,9.446088908579153e-09,8.719841923126234e-08,6.887163349027399e-06
3.6173355674694727e-06,0.11342700825618904,0.0,0.0,0.0,0.0,0.9891718408134169,0.0004456070109806447,0.00015944329129890625,0.0005570165957076195,0.00010017170580173491,0.010160089730410136,0.009925781692744003,9.672795874036755e-09,8.982005827435922e-08,7.210032277904799e-06
3.6597592781603903e-06,0.11345337743538367,0.0,0.0,0.0,0.0,0.988931890600833,0.000445946889319476,0.00016053550658064455,0.0005672273444874031,0.00010075671634427877,0.010393337336849218,0.010154845905066812,9.900249181197694e-09,9.246365170602796e-08,7.542124808188783e-06
3.702182988851308e-06,0.11347987961788569,0.0,0.0,0.0,0.0,0.9886907574419691,0.00044625687963326116,0.000161599580090107,0.000577461357880699,0.00010132224745948533,0.010627790042392782,0.010385117842414656,1.012839592005474e-08,9.512828638496098e-08,7.883495910710062e-06
3.7446066995422256e-06,0.11350650976836434,0.0,0.0,0.0,0.0,0.9884484867909465,0.00044653857246183316,0.00016263613429874478,0.0005877173926682716,0.00010186876457110004,0.010863401546353143,0.010616552005649616,1.0357185567726383e-08,9.781307044170856e-08,8.234196987779657e-06
3.787030410233143e-06,0.11353326297720467,0.0,0.0,0.0,0.0,0.9882051229544878,0.00044679349349219016,0.00016364579171668274,0.0005979942520923736,0.00010239673173230437,0.01110012670804247,0.010849104026203933,1.0586569465624687e-08,1.0051713389769189e-07,8.594275972577008e-06
3.82945412092406e-06,0.11356013445982782,0.0,0.0,0.0,0.0,0.987960709098789,0.00044702310532469694,0.00016462917370661294,0.0006082907847749807,0.00010290661081120304,0.011337921540642852,0.011082730660508515,1.0816501539621444e-08,1.0323962917373259e-07,8.963777430074668e-06
3.871877831614978e-06,0.11358711955581464,0.0,0.0,0.0,0.0,0.9877152872581565,0.0004472288092532788,0.00016558689939180418,0.0006186058836140796,0.00010339886074512181,0.011576743203220262,0.011317389782590042,1.1046938078240516e-08,1.0597973149526933e-07,9.342742659078843e-06
3.914301542305896e-06,0.11361421372784992,0.0,0.0,0.0,0.0,0.9874688983452511,0.0004474119470529202,0.00016651958465379904,0.000628938484662855,0.00010387393686032346,0.01181654999104753,0.01155304037499855,1.1277836920782654e-08,1.087366392015385e-07,9.731209794995184e-06
3.956725252996813e-06,0.11364141256049941,0.0,0.0,0.0,0.0,0.9872215821627875,0.0004475738027665707,0.00016742784121540573,0.0006392875659962473,0.00010433229025382604,0.012057301324391175,0.011789642518218919,1.1509158216318172e-08,1.1150957396472289e-07,1.0129213912958484e-05
3.999148963687731e-06,0.11366871175884045,0.0,0.0,0.0,0.0,0.9869733774165448,0.0004477156044884839,0.00016831227580465572,0.0006496521465690296,0.00010477436723402665,0.012298957735913014,0.012027157378711658,1.1740864478350022e-08,1.1429778092565096e-07,1.0536787130993046e-05
4.0415726743786485e-06,0.11369610714696224,0.0,0.0,0.0,0.0,0.9867243217295517,0.0004478385261396143,0.00016917348939545485,0.0006600312850692773,0.00010520060881686782,0.012541480856827351,0.012265547195720403,1.1972919476742429e-08,1.171005287530942e-07,1.0953958712898064e-05
4.083996385069566e-06,0.11372359466634294,0.0,0.0,0.0,0.0,0.986474451657323,0.0004479436892278096,0.0001700120765207459,0.0006704240787707371,0.00010561145027441216,0.01278483340194335,0.012504775266975682,1.22052889340364e-08,1.1991710963205426e-07,1.138075517057877e-05
4.126420095760484e-06,0.11375117037412225,0.0,0.0,0.0,0.0,0.9862238027040212,0.0004480321645910006,0.00017082862465411027,0.0006808296623873156,0.00010600732073275337,0.013028979153719068,0.012744805933416968,1.2437940963823914e-08,1.2274683918672575e-07,1.1817200365569299e-05
4.168843806451401e-06,0.11377883044128537,0.0,0.0,0.0,0.0,0.9859724093394384,0.00044810497412140523,0.00017162371365584113,0.0006912472069326685,0.00010638864281623504,0.013273882945445774,0.012985604563047488,1.2670844697676382e-08,1.2558905634478666e-07,1.226331560951743e-05
4.211267517142319e-06,0.11380657115075972,0.0,0.0,0.0,0.0,0.9857203050166832,0.0004481630924639842,0.00017239791527962794,0.0007016759185875623,0.00010675583233510858,0.013519510643668471,0.013227137534029296,1.2903970779658934e-08,1.284431231477509e-07,1.2719119763424443e-05
4.2536912278332366e-06,0.11383438889544292,0.0,0.0,0.0,0.0,0.9854675221904862,0.0004482074486879177,0.00017315179273614552,0.0007121150375773912,0.0001071092980138589,0.013765829129946542,0.01346937221711895,1.31372922823313e-08,1.3130842451193454e-07,1.3184629335455191e-05
4.296114938524154e-06,0.11386228017617427,0.0,0.0,0.0,0.0,0.9852140923360203,0.00044823892793153874,0.000173885900309958,0.0007225638370620687,0.00010744944125746364,0.014012806282053085,0.013712276957537675,1.337078315127004e-08,1.341843679462222e-07,1.365985857715395e-05
4.338538649215072e-06,0.11389024159965216,0.0,0.0,0.0,0.0,0.9849600459681596,0.0004482583730144879,0.0001746007830262727,0.0007330216220402376,0.0001077766559530235,0.01426041095469787,0.013955821056363388,1.3604418326501029e-08,1.3707038323078173e-07,1.4144819577921375e-05
4.380962359905989e-06,0.11391826987630728,0.0,0.0,0.0,0.0,0.9847054126610936,0.00044826658601573014,0.00017529697636424347,0.0007434877282694806,0.00010809132830433029,0.014508612959857043,0.014199974751525797,1.3838175197663824e-08,1.3996592206000467e-07,1.4639522357626104e-05
4.423386070596907e-06,0.11394636181814892,0.0,0.0,0.0,0.0,0.9844502210682204,0.0004482643298202442,0.00017597500601365727,0.000753961521204088,0.00010839383669695922,0.014757383046790754,0.014444709198480033,1.4072032010947233e-08,1.42870457655302e-07,1.5143974957241481e-05
4.461567410218733e-06,0.1139716964447723,0.0,0.0,0.0,0.0,0.9842200942561616,0.0004482539482178559,0.00017657012917414067,0.000763394005631014,0.00010865600041326493,0.014981738398555385,0.014665443627440225,1.4282570916452728e-08,1.4549181358000523e-07,1.5606323514311558e-05
4.499748749840558e-06,0.11399707795304179,0.0,0.0,0.0,0.0,0.9839895573448905,0.00044823617798503705,0.00017715132650502854,0.0007728318026367878,0.000108908876023888,0.015206510901199233,0.01488660605314453,1.4493159548488577e-08,1.4811969271523361e-07,1.6076577662252288e-05
4.537930089462384e-06,0.11402250422111838,0.0,0.0,0.0,0.0,0.9837586293900832,0.0004482114997538256,0.00017771896017727807,0.0007822745072313164,0.00010915272276550944,0.015431681097316186,0.015108177275820572,1.470378510444342e-08,1.507537540817202e-07,1.6554739498967027e-05
4.5761114290842094e-06,0.11404797318848181,0.0,0.0,0.0,0.0,0.9835273288938239,0.00044818037207622964,0.00017827338555806375,0.0007917217313792012,0.00010938779456766546,0.015657230093532697,0.015330138648350963,1.4914433940686342e-08,1.53393669699299e-07,1.7040810037088315e-05
4.614292768706035e-06,0.11407348285433003,0.0,0.0,0.0,0.0,0.9832956738166541,0.0004481432322351006,0.000178814951160699,0.0008011731034278911,0.00010961434003692102,0.0158831395483366,0.015552472064468732,1.5125093975287342e-08,1.560391243265496e-07,1.7534789251866514e-05
4.648655974365678e-06,0.114096474744196,0.0,0.0,0.0,0.0,0.983086895498419,0.0004481050108966024,0.00017929164759437994,0.0008096825903023999,0.00010981114213136547,0.01608675152519028,0.01575287569752738,1.5314688671088013e-08,1.5842451880017754e-07,1.7986131644962828e-05
4.683019180025322e-06,0.11411949665074288,0.0,0.0,0.0,0.0,0.9828778564452912,0.00044806254781607185,0.00017975844869929657,0.000818194899707433,0.0001100014087058569,0.016290628434029817,0.015953553985086005,1.550427564076164e-08,1.6081394209182618e-07,1.8443877862203e-05
4.717382385684965e-06,0.11414254723191916,0.0,0.0,0.0,0.0,0.9826685686725074,0.0004480161206133432,0.00018021559422676614,0.0008267097925976671,0.00011018530996498286,0.016494758002792542,0.01615449480507092,1.5693846977930833e-08,1.6320718965864767e-07,1.890802590742753e-05
4.751745591344608e-06,0.11416562518659208,0.0,0.0,0.0,0.0,0.9824590438700481,0.0004479659948603553,0.00018066331940575194,0.000835227039320717,0.00011036301265132838,0.01669912829108181,0.01635568636072209,1.588339588084087e-08,1.656040645697134e-07,1.9378573215345e-05
4.7861087970042515e-06,0.11418872924511259,0.0,0.0,0.0,0.0,0.9822492934091878,0.00044791242447504665,0.0001811018549489751,0.0008437464193349232,0.00011053468006227647,0.01690372768353249,0.016557117174139137,1.6072915831187717e-08,1.6800437731856419e-07,1.9855516674473217e-05
4.820472002663895e-06,0.11421185817486584,0.0,0.0,0.0,0.0,0.9820393283500858,0.0004478556521742346,0.00018153142707072895,0.0008522677208842454,0.00011070047207380242,0.017108544882115138,0.01675877607879682,1.626239988613271e-08,1.7040794564226158e-07,2.033885265349297e-05
4.854835208323538e-06,0.11423501077471321,0.0,0.0,0.0,0.0,0.9818291594470411,0.00044779590977403743,0.00018195225750070902,0.0008607907407799435,0.00011086054516154792,0.01731356890080483,0.016960652214355644,1.6451841957792358e-08,1.7281459436094796e-07,2.082857701884992e-05
4.889198413983181e-06,0.11425818587971515,0.0,0.0,0.0,0.0,0.9816187971577077,0.00044773341871695956,0.0001823645635212967,0.0008693152840187763,0.00011101505243770425,0.017518789056227536,0.017162735017560025,1.6641236770255276e-08,1.7522415513874025e-07,2.1324685165295845e-05
4.923561619642825e-06,0.1142813823527119,0.0,0.0,0.0,0.0,0.9814082516480183,0.0004476683903456922,0.00018276855798654644,0.0008778411635847933,0.00011116414367404663,0.01772419496266433,0.017365014217369665,1.6830578294950737e-08,1.7763646635640638e-07,2.1827172031825105e-05
4.957924825302468e-06,0.1143045990930541,0.0,0.0,0.0,0.0,0.9811975328000362,0.000447601026339208,0.00018316444936365573,0.0008863682001309544,0.00011130796534123238,0.017929776524073543,0.01756747982719346,1.7019860987530247e-08,1.8005137291988818e-07,2.2336032126906252e-05
4.992288030962111e-06,0.11432783502649375,0.0,0.0,0.0,0.0,0.9809866502182149,0.00044753151904464736,0.00018355244177018675,0.0008948962217349552,0.00011144666064579606,0.018135523927730147,0.017770122138690263,1.720908068826705e-08,1.824687260696866e-07,2.28512595478015e-05
5.026651236621755e-06,0.11435108911184305,0.0,0.0,0.0,0.0,0.9807756132347228,0.0004474600517600607,0.00018393273500756868,0.0009034250636928445,0.00011158036956216897,0.018341427638814255,0.017972931716491433,1.7398232597254375e-08,1.8488838320893152e-07,2.337284799673994e-05
5.061014442281398e-06,0.11437436033500584,0.0,0.0,0.0,0.0,0.9805644309153028,0.0004473867990454582,0.0001843055245961505,0.0009119545682906263,0.00011170922886677195,0.01854747839445894,0.01817589939239927,1.7587311508993586e-08,1.8731020776028498e-07,2.3900790798904524e-05
5.095377647941041e-06,0.11439764771263401,0.0,0.0,0.0,0.0,0.9803531120667064,0.0004473119271093724,0.00018467100182845538,0.0009204845845180952,0.0001118333721867682,0.01875366719618724,0.018379016258015312,1.7776313671316654e-08,1.8973406893399952e-07,2.443508092459719e-05
5.1297408536006845e-06,0.11442095028826317,0.0,0.0,0.0,0.0,0.9801416652430571,0.0004472355941347583,0.0001850293538181463,0.0009290149678287459,0.0001119529300416985,0.018959985303439897,0.01858227365842756,1.796523565255627e-08,1.9215984157786795e-07,2.4975711007896406e-05
5.164104059260328e-06,0.1144442671335608,0.0,0.0,0.0,0.0,0.9799300987521811,0.0004471579505978061,0.00018538076355348714,0.0009375455799042273,0.00011206802989020951,0.019166424227134406,0.018785663185925124,1.8154072857033043e-08,1.945874059999007e-07,2.552267336466814e-05
5.198467264919971e-06,0.11446759734581143,0.0,0.0,0.0,0.0,0.9797184206603727,0.0004470791394990728,0.00018572540993797864,0.0009460762884806649,0.00011217879616587636,0.019372975724813047,0.018989176675263966,1.8342821552938175e-08,1.970166478483803e-07,2.6075960005936715e-05
5.232830470579614e-06,0.11449094005015073,0.0,0.0,0.0,0.0,0.9795066388006037,0.0004469992967625099,0.00018606346786559095,0.0009546069670507782,0.00011228535034191768,0.019579631792287024,0.019192806195510326,1.8531479011778674e-08,1.9944745784223622e-07,2.6635562660542363e-05
5.267193676239258e-06,0.11451429439559241,0.0,0.0,0.0,0.0,0.9792947607770837,0.0004469185514536256,0.00018639510826770663,0.0009631374947016321,0.00011238781096844406,0.01978638465898942,0.019396544045502024,1.872004169664426e-08,2.018797316904592e-07,2.7201472787279205e-05
5.301556881898901e-06,0.11453765955669389,0.0,0.0,0.0,0.0,0.9790827939709601,0.0004468370260452265,0.00018672049817031205,0.0009716677559141557,0.00011248629372114695,0.019993226782170526,0.019600382748179167,1.8908506334074796e-08,2.0431336992250072e-07,2.777368158996108e-05
5.335920087558544e-06,0.11456103473037323,0.0,0.0,0.0,0.0,0.9788707455446732,0.0004467548366174546,0.00018703980073677635,0.0009801976404121965,0.0001125809114366917,0.020200150842462777,0.019804315046251658,1.9096870432436787e-08,2.067482778008664e-07,2.8352180028905272e-05
5.3702832932181876e-06,0.11458441913981385,0.0,0.0,0.0,0.0,0.9786586224486097,0.00044667209316788536,0.00018735317533788236,0.0009887270429297034,0.00011267177417553093,0.020407149737103628,0.020008333895574763,1.9285131212276048e-08,2.0918436501001535e-07,2.8936958838043518e-05
5.404646498877831e-06,0.11460781202913062,0.0,0.0,0.0,0.0,0.9784464314263784,0.00044658889984840503,0.00018766077761102963,0.0009972558630314844,0.00011275898926604875,0.02061421657455807,0.020212432459895395,1.9473285629054372e-08,2.116215455910973e-07,2.9528008538281596e-05
5.444418076012435e-06,0.1146348963141657,0.0,0.0,0.0,0.0,0.9782007677720351,0.0004464921804352337,0.0001880097858554032,0.0010071261680921128,0.00011285551440023407,0.020853949388987984,0.020448744594765124,1.9690917824567593e-08,2.1444356808415654e-07,3.021989891283062e-05
5.484189653147039e-06,0.11466198988019435,0.0,0.0,0.0,0.0,0.9779550317002125,0.00044639513408116374,0.0001883514948109054,0.0010169954237484542,0.00011294745128056434,0.02109375423547415,0.020685144676324936,1.9908401141666003e-08,2.1726682575803375e-07,3.09201611600323e-05
5.523961230281644e-06,0.114689091662878,0.0,0.0,0.0,0.0,0.9777092326855364,0.0004462978954410175,0.00018868612771913028,0.0010268634966163193,0.00011303495314290896,0.021333621431259046,0.020921623092085423,2.012573198454922e-08,2.2009120572368103e-07,3.162877965292759e-05
5.563732807416248e-06,0.11471620063854482,0.0,0.0,0.0,0.0,0.9774633798713586,0.00044620059040747107,0.00018901390159834072,0.0010367302606627295,0.00011311816871222314,0.021573541632067858,0.021158170562944084,2.0342907366424728e-08,2.2291660168835138e-07,3.23457384773149e-05
5.603504384550852e-06,0.11474331581774859,0.0,0.0,0.0,0.0,0.9772174820799432,0.00044610333653712797,0.0001893350273780358,0.0010465955968793315,0.00011319724230215635,0.021813505821715155,0.02139477813301846,2.0559924342715565e-08,2.2574291377664656e-07,3.307102145501371e-05
5.6432759616854565e-06,0.11477043624608803,0.0,0.0,0.0,0.0,0.9769715478223687,0.00044600624345882627,0.00018964971002908418,0.0010564593929680447,0.0001132723139205377,0.02205350530200476,0.02163143715975872,2.077677998346445e-08,2.285700482299041e-07,3.380461216569203e-05
5.700808878941453e-06,0.11480967563907571,0.0,0.0,0.0,0.0,0.9766157354178773,0.0004458662807684047,0.0001900939267314827,0.001070725260741806,0.00011337410462132556,0.02240073010832737,0.021973858430743988,2.1090189155629436e-08,2.3266101303656304e-07,3.488048001186809e-05
5.75834179619745e-06,0.11484892143197489,0.0,0.0,0.0,0.0,0.9762598876117229,0.00044572714988750436,0.00019052565811702605,0.0010849873869087385,0.00011346820022634847,0.022747986956913987,0.022316345818968762,2.140324816297645e-08,2.3675327090434185e-07,3.597364670464356e-05
5.815874713453447e-06,0.11488817108446028,0.0,0.0,0.0,0.0,0.9759040269562091,0.00044558910436250906,0.00019094546185902228,0.0010992454985129122,0.00011355497937709714,0.02309525279960066,0.022658876398171938,2.1715949955184272e-08,2.4084659942648277e-07,3.70840603688415e-05
5.873407630709444e-06,0.11492742219806135,0.0,0.0,0.0,0.0,0.9755481748350618,0.0004454523706280038,0.0001913538722891758,0.0011134993460725248,0.00011363480399786946,0.023442505782596337,0.023001428420134418,2.2028288317061002e-08,2.449407979192831e-07,3.8211668471749014e-05
5.930940547965441e-06,0.11496667249260309,0.0,0.0,0.0,0.0,0.9751923515165986,0.00044531715000721437,0.00019175140119466293,0.0011277487020129274,0.00011370801989803799,0.023789725192198963,0.023343981261477038,2.2340258065063175e-08,2.4903568615748596e-07,3.9356417924464506e-05
5.988473465221437e-06,0.1150059198114168,0.0,0.0,0.0,0.0,0.974836576207972,0.0004451836206799741,0.00019213853864691416,0.0011419933591149734,0.00011377495742549172,0.024136891399415397,0.023686515369345313,2.2651853885251804e-08,2.531311026091763e-07,4.051825518445114e-05
6.046006382477434e-06,0.11504516210687864,0.0,0.0,0.0,0.0,0.9744808671029208,0.00044505193938357745,0.00019251575374684446,0.0011562331291685172,0.00011383593204663448,0.024483985811207927,0.02402901221357768,2.2963070350822747e-08,2.572269030726202e-07,4.1697126339473196e-05
6.103539299733431e-06,0.11508439744196103,0.0,0.0,0.0,0.0,0.9741252414295339,0.00044492224305760713,0.000192883495414295,0.0011704678416604934,0.00011389124492003834,0.024830990821687247,0.02437145423882791,2.32739034078361e-08,2.613229598768233e-07,4.289297719027931e-05
6.161072216989428e-06,0.11512362397621795,0.0,0.0,0.0,0.0,0.9737697154852702,0.0004447946500384419,0.00019324219294973487,0.001184697342821449,0.00011394118334707332,0.025177889776357543,0.024713824829453068,2.3584349698364537e-08,2.6541916051398587e-07,4.410575330722948e-05
6.218605134245425e-06,0.11516283998437643,0.0,0.0,0.0,0.0,0.9734143047007634,0.0004446692621752328,0.00019359225712107508,0.0011989214939275906,0.00011398602155740693,0.02552466690691817,0.02505610824551478,2.3894404713441394e-08,2.6951540652724916e-07,4.533540013203422e-05
6.2761380515014215e-06,0.11520204380868561,0.0,0.0,0.0,0.0,0.9730590236714057,0.0004445461658519096,0.00019393408069392123,0.0012131401704750411,0.00011402602112322628,0.025871307299001656,0.025398289591084446,2.4204064377356007e-08,2.7361161258589496e-07,4.658186302585557e-05
6.333670968757418e-06,0.11524123390074598,0.0,0.0,0.0,0.0,0.97270388619213,0.00044442543304368926,0.000194268039044432,0.0012273532613148906,0.00011406143142818062,0.026217796856633245,0.025740354779303323,2.451332662085864e-08,2.77707705391936e-07,4.784508731734507e-05
6.387684942227325e-06,0.11527801315706276,0.0,0.0,0.0,0.0,0.9723706126246051,0.0004443142884740163,0.00019457473285721912,0.0012406918505900137,0.00011409071119701109,0.026542944560949633,0.0260613802874266,2.4803308313548217e-08,2.815531059632001e-07,4.904625398730669e-05
6.441698915697231e-06,0.11531477786455041,0.0,0.0,0.0,0.0,0.9720374872930451,0.0004442053183602847,0.00019487509456713768,0.0012540253565476176,0.00011411634338704042,0.026867937136167756,0.026382281225994026,2.5092933684547494e-08,2.853983085444506e-07,5.026210105676614e-05
6.495712889167137e-06,0.11535152691733765,0.0,0.0,0.0,0.0,0.9717045198626624,0.0004440985530032238,0.00019516939607539725,0.0012673537149369201,0.00011413850734467026,0.027192764707263922,0.02670304770817578,2.5382201275754133e-08,2.8924327736141074e-07,5.149258344881796e-05
6.549726862637044e-06,0.11538825929566303,0.0,0.0,0.0,0.0,0.9713717194941853,0.0004439940150166427,0.00019545789788627318,0.0012806768690063494,0.00011415737450831848,0.027517417915052966,0.027023670357755658,2.567110950386749e-08,2.930879831437338e-07,5.273765621633524e-05
6.60374083610695e-06,0.11542497400483495,0.0,0.0,0.0,0.0,0.9710390948531277,0.0004438917195994225,0.00019574084928940545,0.001293994769280747,0.00011417310854030327,0.027841887906710154,0.027344140299798092,2.5959654980232856e-08,2.969324029725729e-07,5.39972745471636e-05
6.6577548095768564e-06,0.11546167012673986,0.0,0.0,0.0,0.0,0.970706654141728,0.00044379167540995433,0.00019601848895441277,0.0013073073728280663,0.0001141858657604388,0.028166166303121132,0.02766444912852684,2.624783578958099e-08,3.0077651978257543e-07,5.527139380364464e-05
6.711768783046763e-06,0.11549834678593901,0.0,0.0,0.0,0.0,0.9703744051306696,0.0004436938853989563,0.00019629104555034336,0.0013206146425566614,0.00011419579558338365,0.02849024516644902,0.027984588875396794,2.653565132855417e-08,3.0462032179313077e-07,5.655996955430294e-05
6.765782756516669e-06,0.11553500313743252,0.0,0.0,0.0,0.0,0.9700423551573342,0.00044359834675954,0.00019655873770197985,0.001333916547258829,0.00011420304051549746,0.028814117001933974,0.02830455201083938,2.68230992625042e-08,3.08463802097399e-07,5.786295756958413e-05
6.8197967299865755e-06,0.115571638406088,0.0,0.0,0.0,0.0,0.9697105111519968,0.0004435050515923884,0.0001968217745025904,0.0013472130610439157,0.00011420773652751458,0.029137774731113217,0.02862433141788336,2.7110177415772312e-08,3.1230695802945875e-07,5.9180313845054064e-05
6.873810703456482e-06,0.11560825184688024,0.0,0.0,0.0,0.0,0.9693788796702562,0.0004434139877127148,0.0001970803561642322,0.0013605041626478297,0.00011421001350077676,0.02946121165864943,0.02894392035949091,2.7396885215960622e-08,3.1614979094095356e-07,6.0511994631023475e-05
6.927824676926388e-06,0.11564484275680453,0.0,0.0,0.0,0.0,0.9690474669015987,0.00044332513884565313,0.00019733467419200747,0.001373789835264721,0.00011420999535401337,0.029784421463578896,0.029263312469921685,2.7683220596140903e-08,3.199923060598094e-07,6.185795643823272e-05
6.9818386503962946e-06,0.11568141047354691,0.0,0.0,0.0,0.0,0.9687162786852437,0.00044323848498763934,0.00019758491170128556,0.001387070066230903,0.00011420780028308256,0.030107398183113584,0.029582501738752515,2.7969181424471006e-08,3.238345119256686e-07,6.321815604798187e-05
7.035852623866201e-06,0.115717954368036,0.0,0.0,0.0,0.0,0.9683853205226967,0.00044315400270234206,0.00019783124366138521,0.0014003448467677006,0.00011420354095200935,0.03043013619981461,0.029901482498225513,2.8254767190211448e-08,3.2767641987982394e-07,6.459255052152794e-05
7.089866597336107e-06,0.11575447385411043,0.0,0.0,0.0,0.0,0.9680545975999644,0.0004430716656156797,0.00019807383735941398,0.0014136141715483741,0.00011419732481469908,0.030752630218871792,0.03022024940083854,2.8539977072444076e-08,3.3151804379461515e-07,6.598109721290228e-05
7.143880570806014e-06,0.11579096837220959,0.0,0.0,0.0,0.0,0.9677241148002189,0.0004429914446992599,0.00019831285266984526,0.0014268780384510554,0.00011418925429179636,0.031074875255147558,0.030538797406572137,2.8824808053930876e-08,3.3535940013666755e-07,6.738375377640759e-05
7.19789454427592e-06,0.11582743740047324,0.0,0.0,0.0,0.0,0.9673938767182334,0.0004429133085681793,0.00019854844234946876,0.001440136448289696,0.00011417942699505267,0.03139686661841912,0.03085712176831828,2.9109258722005457e-08,3.3920050744791076e-07,6.88004781734521e-05
7.246507120398836e-06,0.1158602373248707,0.0,0.0,0.0,0.0,0.967096875259115,0.0004428447410243242,0.0001987576649974559,0.0014520643541043566,0.000114169157426051,0.031686438299967895,0.03114341877487844,2.9364939706994256e-08,3.4265730775274515e-07,7.008752363783708e-05
7.295119696521752e-06,0.11589301586377251,0.0,0.0,0.0,0.0,0.9668000785045848,0.00044277780966933125,0.0001989643332874088,0.0014639878465266334,0.00011415760519723431,0.03197579788957098,0.03142952792167806,2.9620311398098987e-08,3.46113938710853e-07,7.138590005292696e-05
7.343732272644668e-06,0.11592577269511989,0.0,0.0,0.0,0.0,0.9665034892657645,0.0004427124879308424,0.0001991685450952135,0.0014759069311638161,0.00011414483238083869,0.03226494251868261,0.03171544629532547,2.987537219701432e-08,3.495704174551933e-07,7.269557743458576e-05
7.392344848767584e-06,0.11595850751632023,0.0,0.0,0.0,0.0,0.9662071101978361,0.00044264874832846394,0.00019937039433972115,0.001487821614966923,0.00011413089840090813,0.03255386947822059,0.03200117114099377,3.013012187910003e-08,3.530267618490795e-07,7.401652601128321e-05
7.4409574248905e-06,0.11599122003813822,0.0,0.0,0.0,0.0,0.9659109438034553,0.0004425865625427951,0.00019956997105247392,0.0014997319061693605,0.00011411586008782705,0.032842576215079466,0.03228669985897392,3.0384560527878817e-08,3.564829903539534e-07,7.534871622537064e-05
7.489570001013416e-06,0.11602390999170957,0.0,0.0,0.0,0.0,0.9656149924421723,0.00044252590158550903,0.00019976736159001805,0.0015116378141309976,0.00011409977181798219,0.033131060322494826,0.03257202999515219,3.0638685554053544e-08,3.599391220452342e-07,7.66921187341078e-05
