Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88)
2.6818198727212806e-05,0.1272690608557049,0.0,0.0,0.0,0.0,0.8643881533872014,0.00043396785011815426,0.00024573145769745904,0.005983604255085151,0.00010423221604464719,0.13084797968075337,0.13053918080857974,1.08200430077877e-07,1.7581107911676607e-06,0.0012968272623280215,8.60007535028189e-10,5.310494753793209e-09,2.1359584000434574e-11,5.5972465167534075e-11,9.32295824402003e-08,5.193452076561039e-06,8.374500576757585e-09
2.6942758049005664e-05,0.12733232104626996,0.0,0.0,0.0,0.0,0.8638221352289387,0.00043390190931730943,0.0002459389395377302,0.006010972078525813,0.00010418648636432022,0.13138860515231132,0.13108923794055405,1.0857703214092924e-07,1.7671801530693588e-06,0.0013082043890533098,8.675524235767976e-10,5.360705092972243e-09,2.156153730510872e-11,5.6499886783372046e-11,9.422928821606919e-08,5.26603189932292e-06,8.491536976833803e-09
2.7067317370798523e-05,0.12739548594378453,0.0,0.0,0.0,0.0,0.8632570108001322,0.0004338358049363447,0.0002461456426800012,0.006038323196959975,0.0001041409208745218,0.13192830893747182,0.13163845499103585,1.0895240367626725e-07,1.776248505737498e-06,0.0013196174561045802,8.751211464241981e-10,5.4111125300073655e-09,2.1764283366108803e-11,5.702935280487553e-11,9.523432759795172e-08,5.339221424496112e-06,8.60955653965062e-09
2.7179420760412096e-05,0.12745225314588135,0.0,0.0,0.0,0.0,0.862749160432005,0.00043377617227033334,0.0002463310135265286,0.006062924944042941,0.000104100050843501,0.13241325691545264,0.13213203445312086,1.0928919020150387e-07,1.7844091673055294e-06,0.0013299198346676067,8.819533018591572e-10,5.4566470443086215e-09,2.194742982143273e-11,5.750761290528949e-11,9.61434200428014e-08,5.405614503243682e-06,8.7166167023674e-09
2.729152415002567e-05,0.12750894366028517,0.0,0.0,0.0,0.0,0.8622420293037868,0.000433716409218192,0.00024651576007110734,0.006087513203321428,0.00010405931172915359,0.13289746318050438,0.1326249378801821,1.096249879388663e-07,1.7925689935738725e-06,0.0013402511191867277,8.888046266581952e-10,5.502340279852373e-09,2.213121467673263e-11,5.798751905007391e-11,9.70568265609651e-08,5.472503687303683e-06,8.824476849258847e-09
2.7403627539639243e-05,0.12756555772111983,0.0,0.0,0.0,0.0,0.8617356152162782,0.0004336565167625037,0.00024669988489517435,0.006112087995171175,0.00010401870302301794,0.13338093001318532,0.13311716735385387,1.0995980064666586e-07,1.8007279531470545e-06,0.0013506112129646846,8.956750566952573e-10,5.548191909386427e-09,2.231563661576656e-11,5.846906762134599e-11,9.797454442191994e-08,5.539890029841097e-06,8.933138678598986e-09
2.7515730929252816e-05,0.12762209556289253,0.0,0.0,0.0,0.0,0.8612299159820044,0.00043359649587519866,0.00024688339115796365,0.006136649339894806,0.00010397822358948747,0.13386365968132807,0.1336087249446055,1.1029363202288556e-07,1.808886046344658e-06,0.0013610000197523337,9.02564528141451e-10,5.594201472609512e-09,2.2500693787117822e-11,5.895225372974466e-11,9.889657073293137e-08,5.607774576920979e-06,9.042603877214287e-09
2.762783431886639e-05,0.12767855741722306,0.0,0.0,0.0,0.0,0.8607249294248925,0.0004335363475175444,0.00024706628153960564,0.006161197257723636,0.00010393787278601472,0.1343456544414454,0.13409961271203086,1.1062648578088395e-07,1.81704324960323e-06,0.0013714174437759162,9.094729774831511e-10,5.6403686167500695e-09,2.26863847719108e-11,5.943707350008694e-11,9.982290258719093e-08,5.6761583678495396e-06,9.152874121032212e-09
2.7739937708479963e-05,0.12773494351479525,0.0,0.0,0.0,0.0,0.8602206533811526,0.0004334760726522974,0.0002472485589904173,0.00618573176880643,0.00010389764967337576,0.13482691653706919,0.13458983270400499,1.1095836560722076e-07,1.8251995543700767e-06,0.0013818633897301124,9.164003415173761e-10,5.686692920710346e-09,2.2872707876408874e-11,5.99235224323434e-11,1.0075353692809777e-07,5.7450424346706574e-06,9.26395107426874e-09
2.7852041098093536e-05,0.1277912540854895,0.0,0.0,0.0,0.0,0.8597170856990591,0.00043341567222575904,0.00024743022607505113,0.006210252893218834,0.00010385755370352379,0.13530744819962562,0.13507938695690483,1.1128927516628791e-07,1.833354933449178e-06,0.0013923377628144243,9.233465573759303e-10,5.733174086276797e-09,2.3059661901171845e-11,6.041159719187889e-11,1.0168847083011349e-07,5.814427801995446e-06,9.375836389153425e-09
2.796414448770711e-05,0.12784748935843,0.0,0.0,0.0,0.0,0.8592142242361973,0.0004333551471883591,0.0002476112858874649,0.006234760650972442,0.00010381758376092263,0.13578725165037442,0.13556827749822656,1.1161921809534377e-07,1.8415093880151604e-06,0.0014028404685683027,9.303115624160539e-10,5.779811616008131e-09,2.3247244845401914e-11,6.090129253182472e-11,1.0262770117727155e-07,5.884315488936216e-06,9.488531709051408e-09
2.8076247877320683e-05,0.12790364955847672,0.0,0.0,0.0,0.0,0.8587120668635462,0.00043329449847540226,0.0002477917409225411,0.00625925506199605,0.00010377773934692501,0.136266329097311,0.13605650634269403,1.119481980305644e-07,1.8496628892444776e-06,0.0014133714130950088,9.372952943688888e-10,5.826605245810373e-09,2.3435455646886674e-11,6.139260545909228e-11,1.0357122492391159e-07,5.95470650640489e-06,9.602038664100864e-09
2.8188351266934256e-05,0.12795973491472876,0.0,0.0,0.0,0.0,0.8582106114611904,0.0004332337270185689,0.00024797159403141855,0.006283736146159153,0.00010373801957587508,0.13674468273864507,0.1365440754963543,1.1227621857494494e-07,1.8578154278479354e-06,0.001423930502845506,9.442976911961606e-10,5.873554530092985e-09,2.36242925133862e-11,6.1885531230424e-11,1.0451903899870283e-07,6.025601859774238e-06,9.716358875510457e-09
2.830045465654783e-05,0.12801574565016888,0.0,0.0,0.0,0.0,0.8577098559205674,0.00043317283373264646,0.0002481508477344543,0.0063082039232626634,0.00010369842389586987,0.13722231476115973,0.1370309869544392,1.1260328332302393e-07,1.8659669783606241e-06,0.001434517644747926,9.51318691176032e-10,5.920659199002556e-09,2.3813754359520297e-11,6.238006680040574e-11,1.0547114038412736e-07,6.097002547363725e-06,9.83149395311248e-09
2.8412558046161403e-05,0.12807168198738836,0.0,0.0,0.0,0.0,0.8572097981474216,0.00043311181953186844,0.0002483295050565162,0.006332658413011652,0.00010365895120741625,0.1376992273363216,0.13751724269853993,1.1292939583245965e-07,1.8741175429082216e-06,0.0014451327462740903,9.58358232947226e-10,5.967918714065985e-09,2.4003839019462514e-11,6.28762065218281e-11,1.0642752590017416e-07,6.168909558906162e-06,9.947445492897635e-09
2.8524661435774976e-05,0.12812754415209862,0.0,0.0,0.0,0.0,0.8567104360549013,0.000433050685323431,0.0002485075685174362,0.006357099635064466,0.00010361960093604837,0.13817542262844218,0.13800284470318444,1.1325455965314618e-07,1.8822670985583864e-06,0.001455775715212927,9.654162553587523e-10,6.015332801500956e-09,2.419454539202602e-11,6.337394731753557e-11,1.0738819233132364e-07,6.241323879558643e-06,1.0064215083473352e-08
2.863676482538855e-05,0.12818333236367785,0.0,0.0,0.0,0.0,0.8562117675684857,0.00043298943201955847,0.0002486850410889686,0.006381527608994322,0.00010358037202021973,0.1386509027886193,0.13848779493113605,1.135787783252529e-07,1.8904156463130949e-06,0.001466446459815586,9.724926975661578e-10,6.062900931533679e-09,2.438587134638116e-11,6.387328362005729e-11,1.0835313637121426e-07,6.314246487059467e-06,1.0181804301489157e-08
2.8748868215002123e-05,0.12823904684052284,0.0,0.0,0.0,0.0,0.855713790626014,0.0004329280605101123,0.000248861924926217,0.00640594235430129,0.00010354126424375806,0.13912566995596956,0.13897209533338176,1.1390205536342181e-07,1.898563146034368e-06,0.001477144888874796,9.79587499084132e-10,6.110622972489288e-09,2.4577816352912582e-11,6.437421375039787e-11,1.093223548774219e-07,6.387678351267055e-06,1.0300214710879207e-08
2.8860971604615697e-05,0.12829468780400446,0.0,0.0,0.0,0.0,0.8552165031732373,0.00043286657166969104,0.0002490382225832426,0.006430343890438849,0.00010350227695525573,0.1395997262610036,0.1394557478533902,1.1422439426699073e-07,1.906709578913462e-06,0.001487870911498753,9.86700599636586e-10,6.158498531470367e-09,2.4770378831329635e-11,6.487673347878246e-11,1.1029584483585925e-07,6.461620436988037e-06,1.0419447867436873e-08
2.897307499422927e-05,0.12835025547299486,0.0,0.0,0.0,0.0,0.8547199031663009,0.0004328049663846716,0.00024921393740407366,0.006454732236784911,0.00010346340866008018,0.14007307382268386,0.13993875442471213,1.1454579848769057e-07,1.9148549696159125e-06,0.0014986244371609668,9.938319391896817e-10,6.206526964556015e-09,2.4963556191694378e-11,6.538083611672842e-11,1.1127360280219411e-07,6.536073702902089e-06,1.0539505317081951e-08
2.9085178383842843e-05,0.12840575006023103,0.0,0.0,0.0,0.0,0.8542239885723399,0.0004327432455179806,0.00024938907106695585,0.0064791074126534145,0.0001034246596110986,0.14054571475026942,0.14042111697041731,1.1486627152707525e-07,1.92299925518351e-06,0.0015094053758586603,1.0009814580568953e-09,6.2547082899929345e-09,2.515734850738243e-11,6.588652146883515e-11,1.1225562559566693e-07,6.611039100692121e-06,1.0660388594435749e-08
2.9197281773456417e-05,0.12846117178542643,0.0,0.0,0.0,0.0,0.8537287573704158,0.00043268140993431856,0.000249563626885901,0.006503469437276808,0.00010338602831694128,0.14101765113901832,0.14090283740222723,1.1518581678016922e-07,1.931142460382409e-06,0.0015202136379963366,1.0081490968217926e-09,6.303041782000553e-09,2.5351752859220644e-11,6.63937820366899e-11,1.1324190988716618e-07,6.686517574655061e-06,1.0782099222227712e-08
2.9298174824108633e-05,0.1285109892167683,0.0,0.0,0.0,0.0,0.8532836319274439,0.00043262566054293124,0.00024972023502725784,0.006525384030957757,0.00010335136041704657,0.14144179323152561,0.14133583835502958,1.1547261709990266e-07,1.938470402147217e-06,0.0015299643617860917,1.0146154153639447e-09,6.34667186488937e-09,2.5527239413824567e-11,6.685166146925348e-11,1.1413320640062588e-07,6.754887656420063e-06,1.0892347421696649e-08
2.939906787476085e-05,0.1285607479568907,0.0,0.0,0.0,0.0,0.8528390569444966,0.00043256981955043625,0.0002498763786068289,0.006547288001579981,0.00010331678728383034,0.14186536785030834,0.14176832211604862,1.1575867120773489e-07,1.94579742401078e-06,0.0015397370806431777,1.0210963202235491e-09,6.390424823178495e-09,2.5703220191213885e-11,6.731081252886506e-11,1.1502794957892041e-07,6.823674769058462e-06,1.1003268095746902e-08
2.9499960925413066e-05,0.12861044816248876,0.0,0.0,0.0,0.0,0.8523950309686641,0.000432513887567536,0.00025003205973258685,0.00656918136303458,0.00010328230813040307,0.14228837650203882,0.14220029005953597,1.1604398153318986e-07,1.9531235300661812e-06,0.0015495317300907529,1.0275917686419357e-09,6.434300289895684e-09,2.587969371536201e-11,6.777123136233985e-11,1.1592613699835579e-07,6.892879588054739e-06,1.1114862333628453e-08
2.9600853976065282e-05,0.12866008998665823,0.0,0.0,0.0,0.0,0.8519515525536389,0.0004324578651993431,0.00025018728013399426,0.006591064129170019,0.00010324792256284714,0.14271082068693483,0.1426317435534477,1.1632855055865174e-07,1.960448704993404e-06,0.0015593482459340968,1.0341017180475316e-09,6.478298064256349e-09,2.6056659178690624e-11,6.823291571820842e-11,1.1682776620315376e-07,6.962502784813046e-06,1.1227131218009307e-08
2.97017470267175e-05,0.12870967358295884,0.0,0.0,0.0,0.0,0.8515086202605638,0.0004324017530562047,0.0002503420417688591,0.006612936313781704,0.0001032136299405888,0.14313270189727584,0.1430626839586311,1.1661238073294607e-07,1.967772946048515e-06,0.0015691865642588954,1.040626126054717e-09,6.522417810049292e-09,2.6234115228907752e-11,6.869586203842938e-11,1.1773283463072698e-07,7.032545026211084e-06,1.1340075824260713e-08
2.9802640077369715e-05,0.12875919910395242,0.0,0.0,0.0,0.0,0.8510662326558124,0.0004323455517281094,0.00025049634604093235,0.006634797930638266,0.00010317943019813422,0.14355402162047146,0.14349311263096526,1.1689547449984402e-07,1.975096221336052e-06,0.0015790466214041041,1.0471649504458343e-09,6.566659422382882e-09,2.6412061444120744e-11,6.9160069024176e-11,1.1864133993054049e-07,7.103006975531939e-06,1.1453697221952075e-08
2.990353312802193e-05,0.12880866670256966,0.0,0.0,0.0,0.0,0.8506243883147745,0.0004322892618204285,0.00025065019532936205,0.006656648993440049,0.00010314532223287098,0.14397478133362304,0.14392303091772574,1.1717783426210057e-07,1.9824185522791446e-06,0.001588928354009782,1.053718149202903e-09,6.611022399431088e-09,2.659049580591867e-11,6.962553148916073e-11,1.1955327943250873e-07,7.173889290637207e-06,1.1567996471920183e-08
3.0004426178674148e-05,0.12885807652965015,0.0,0.0,0.0,0.0,0.8501830858187082,0.0004322328839408714,0.0002508035914210231,0.006678489515846303,0.00010311130556593553,0.14439498250836152,0.14435244016057638,1.1745946244072128e-07,1.9897399292815564e-06,0.0015988316989675934,1.0602856804747972e-09,6.655506512323996e-09,2.676941739374811e-11,7.009224692698169e-11,1.2046865038606377e-07,7.245192625774386e-06,1.1682974629167324e-08
3.0105319229326364e-05,0.12890742873565691,0.0,0.0,0.0,0.0,0.8497423237528794,0.00043217641867048407,0.0002509565354062714,0.0067003195115006775,0.0001030773804444715,0.14481462661285235,0.14478134169738552,1.177403614689243e-07,1.9970603049232404e-06,0.001608756593387839,1.0668675025553889e-09,6.700111741946626e-09,2.694882613072357e-11,7.05602148809456e-11,1.2138745048385e-07,7.3169176322276255e-06,1.1798632743912131e-08
3.020621227997858e-05,0.1289567234699389,0.0,0.0,0.0,0.0,0.8493021007110305,0.0004321198665935602,0.00025110902964415216,0.006722138993987416,0.00010304354576278286,0.14523371510520205,0.14520973685795655,1.1802053371005175e-07,2.0043797012780294e-06,0.0016187029746645082,1.073463573926678e-09,6.7448375727967855e-09,2.7128719943427986e-11,7.102943003188688e-11,1.2230967719944617e-07,7.3890649559466315e-06,1.1914971857783218e-08
3.0307105330630797e-05,0.1290059608839795,0.0,0.0,0.0,0.0,0.8488624152923119,0.00043206322829163955,0.0002512610758106464,0.006743947976854734,0.00010300980113308628,0.14565224943861008,0.14563762696692803,1.1829998154508377e-07,2.011698104891105e-06,0.0016286707804353256,1.0800738532322975e-09,6.7896838149897204e-09,2.730909806810938e-11,7.149989025895292e-11,1.2323532787522834e-07,7.46163523953263e-06,1.2031993007001567e-08
3.0407998381283013e-05,0.12905514112450672,0.0,0.0,0.0,0.0,0.8484232661037329,0.0004320065043553495,0.0002514126758189911,0.006765746473593067,0.0001029761459134213,0.14607023105790892,0.14606501334143526,1.1857870735955276e-07,2.019015514785903e-06,0.0016386599486306955,1.0866982993099805e-09,6.834650117554416e-09,2.7489959093120794e-11,7.197159185094828e-11,1.2416439978231007e-07,7.534629120761279e-06,1.2149697220011599e-08
3.050889143193523e-05,0.12910426433878386,0.0,0.0,0.0,0.0,0.8479846517582906,0.00043194969535681975,0.00025156383100325346,0.006787534497659942,0.00010294258006364484,0.14648766140230332,0.14649189729291953,1.1885671351465539e-07,2.0263318996603996e-06,0.0016486704174633593,1.0933368711846914e-09,6.879736396941269e-09,2.7671302682400077e-11,7.24445337376891e-11,1.2509689038855256e-07,7.6080472332758926e-06,1.2268085518586246e-08
3.060978448258744e-05,0.12915333067623547,0.0,0.0,0.0,0.0,0.8475465708739359,0.00043189280186473744,0.00025171454327153013,0.0068093120624803695,0.00010290910292885203,0.1469045419052851,0.14691828012811528,1.1913400235864883e-07,2.0336472596186342e-06,0.0016587021253253972,1.0999895280003304e-09,6.924942285406024e-09,2.7853127356839255e-11,7.291871204090479e-11,1.2603279716323043e-07,7.681890207499548e-06,1.2387158919313883e-08
3.071067753323966e-05,0.1292023402821162,0.0,0.0,0.0,0.0,0.8471090220737243,0.00043183582442713934,0.000251864814010043,0.0068310791814530335,0.00010287571439488099,0.14732087399557084,0.1473441631489112,1.1941057622561586e-07,2.0409615673196677e-06,0.001668755010858005,1.1066562290659972e-09,6.9702676821529346e-09,2.803543271100723e-11,7.33941255247372e-11,1.2697211766653182e-07,7.756158670351823e-06,1.2506918433125306e-08
3.0811570583891875e-05,0.12925129330221186,0.0,0.0,0.0,0.0,0.8466720039892377,0.00043177876360629344,0.0002520146454807994,0.006852835867911533,0.00010284241341575522,0.1477366590921753,0.14776954764906297,1.1968643743924895e-07,2.048274843645312e-06,0.0016788290129913126,1.1133369338824053e-09,7.015712074858593e-09,2.821821668428593e-11,7.387076888981547e-11,1.2791484915990156e-07,7.830853243578703e-06,1.2627365062620835e-08
3.091246363454409e-05,0.12930018988326286,0.0,0.0,0.0,0.0,0.846235515258317,0.000431721619972074,0.00025216403941954015,0.006874582135142974,0.0001028091995008766,0.14815189860817543,0.148194434916338,1.1996158830967529e-07,2.055587081965985e-06,0.0016889240709152173,1.1200316021225302e-09,7.061275235454067e-09,2.8401478359334474e-11,7.434863965596775e-11,1.2886098873023982e-07,7.905974545064235e-06,1.2748499804164656e-08
3.101335668519631e-05,0.12934903016890806,0.0,0.0,0.0,0.0,0.8457995545225544,0.000431664394069633,0.0002523129968322232,0.006896317996419342,0.00010277607292252303,0.1485665939534812,0.14861882623494968,1.2023603117422962e-07,2.06289823524875e-06,0.0016990401240291437,1.1267401935983074e-09,7.10695715156405e-09,2.858521768637748e-11,7.48277374388385e-11,1.298105339004156e-07,7.981523189868335e-06,1.2870323649562387e-08
3.1114249735848524e-05,0.12939781430248268,0.0,0.0,0.0,0.0,0.8453641204303144,0.0004316070864445221,0.0002524615199622206,0.006918043464965653,0.00010274303263286267,0.14898074652973634,0.1490427228826785,1.2050976830277798e-07,2.0702083249916145e-06,0.0017091771119541596,1.1334626682686533e-09,7.152757309603565e-09,2.8769432599708597e-11,7.530805694550374e-11,1.3076348206690554e-07,8.057499788626588e-06,1.2992837583497272e-08
