Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42)
1.481397094388804e-06,0.11241343472659879,0.0,0.0,0.0,0.0,0.9984339540565141,0.0003315739764423637,6.141121142836563e-05,0.0001162455361427821,3.987515189183433e-05,0.0012805957027334624,0.0012334953386596444,9.133902946671312e-10,4.681310287605169e-09,1.2321387201434913e-07,8.170932745820963e-14,1.246368357032406e-13,5.013071668572832e-16,1.331868577029928e-15,9.882548005207113e-13,2.722051778781093e-12,4.386637727817242e-15,2.3487239453917686e-18
1.5056865568192295e-06,0.1124199414638664,0.0,0.0,0.0,0.0,0.9983739311391613,0.0003347669549273236,6.289087490399035e-05,0.0001198559054713752,4.08357807386892e-05,0.0013357263521045892,0.0012871019295932903,9.61888525340362e-10,4.990742661152834e-09,1.3376127063659132e-07,8.87038697642984e-14,1.3872842631257935e-13,5.579855661361843e-16,1.4822574502930238e-15,1.107234464917236e-12,3.0951867948438145e-12,4.988009165623134e-15,2.670703078786353e-18
1.5275470730066125e-06,0.1124259185086648,0.0,0.0,0.0,0.0,0.9983188129294196,0.00033758571011982904,6.422289959279126e-05,0.00012314526221797993,4.170000547361431e-05,0.0013864480435238605,0.0013364334824070574,1.0068202817678194e-09,5.280950732080421e-09,1.4384031429763737e-07,9.538782278397584e-14,1.5249843558855626e-13,6.133705199096595e-16,1.6291955698337611e-15,1.2241975450252302e-12,3.467575877438297e-12,5.588184250811085e-15,2.9920405440611266e-18
1.5494075891939956e-06,0.11243201003935466,0.0,0.0,0.0,0.0,0.9982626563115967,0.00034035292522818685,6.555479481827354e-05,0.00012647217890775187,4.256360255215041e-05,0.0014382146713825313,0.0013867926150000181,1.0529702865308355e-09,5.582450956625129e-09,1.5449731634630542e-07,1.0245505273953383e-13,1.6736260388723102e-13,6.731563384288915e-16,1.7877969652891583e-15,1.3511598966519348e-12,3.877587269528783e-12,6.249000707524542e-15,3.3458446293070125e-18
1.5712681053813786e-06,0.11243821589305318,0.0,0.0,0.0,0.0,0.998205462998911,0.00034306908499419136,6.688614558646358e-05,0.00012983630664228267,4.3426284900231825e-05,0.0014910248473757868,0.0014381780937780188,1.1003397229553785e-09,5.895420510540231e-09,1.6575424852840948e-07,1.0992013042511348e-13,1.8338468460137334e-13,7.375994477735331e-16,1.958733051582283e-15,1.488762652692924e-12,4.3282752507411125e-12,6.9753820905247785e-15,3.734751243884466e-18
1.5931286215687617e-06,0.11244453586869073,0.0,0.0,0.0,0.0,0.9981472350419429,0.00034573468145134386,6.821654585473473e-05,0.00013323729292781758,4.428777179772189e-05,0.0015448768347284718,0.0014905883403941167,1.148930215141783e-09,6.220030504982751e-09,1.7763339719309738e-07,1.1779783527037768e-13,2.0063054323844055e-13,8.069647692334657e-16,2.1426969686866902e-15,1.637672349128101e-12,4.822877187767468e-12,7.772547139732112e-15,4.161554321652672e-18
1.6104562021194624e-06,0.1124496262752881,0.0,0.0,0.0,0.0,0.9981003475584367,0.0003478119536998721,6.927013987545666e-05,0.00013595901150459256,4.4969592226583355e-05,0.0015883010299951605,0.001532857748537931,1.1883127606718275e-09,6.4857096349280515e-09,1.8750630888489695e-07,1.243450974533753e-13,2.1521466902998473e-13,8.656242185837333e-16,2.2982596978085378e-15,1.7641944977990274e-12,5.248378776906285e-12,8.458346148661824e-15,4.528730915180152e-18
1.627783782670163e-06,0.11245478809961511,0.0,0.0,0.0,0.0,0.9980528128441634,0.00034985802274830247,7.032269348995945e-05,0.0001387034852984013,4.5650355417539995e-05,0.0016323772952072208,0.0015757687025466493,1.2284620515088334e-09,6.758885226982607e-09,1.9779571236703647e-07,1.3116855914603456e-13,2.306451283284651e-13,9.276877435248994e-16,2.4628352214722125e-15,1.898610898782959e-12,5.705413618654482e-12,9.194973399499514e-15,4.923120023122898e-18
1.6451113632208638e-06,0.11246002119318757,0.0,0.0,0.0,0.0,0.998004632352711,0.0003518731425733347,7.137401671633987e-05,0.00014147053423565838,4.632993026089004e-05,0.0016771043182387923,0.0016193199739919734,1.2693777517248884e-09,7.039633976810341e-09,2.085130953963675e-07,1.3827583858099047e-13,2.4695752754576877e-13,9.9329855807393e-16,2.6368030027541446e-15,2.0412876634970664e-12,6.195854645370779e-12,9.985448171681357e-15,5.3463380544133994e-18
1.6624389437715645e-06,0.11246532539391738,0.0,0.0,0.0,0.0,0.9979558076595233,0.00035385756954883215,7.242392323615012e-05,0.00014425997699507974,4.7008188252434747e-05,0.001722480660767224,0.0016635102096080239,1.3110591539103828e-09,7.328029970930149e-09,2.1967005092893116e-07,1.4567462375589963e-13,2.641882840398953e-13,1.0626031381211619e-15,2.8205503162156315e-15,2.1926009972827657e-12,6.721656058879007e-12,1.0832920771850583e-14,5.8000715619456775e-18
1.6797665243222652e-06,0.11247070052632367,0.0,0.0,0.0,0.0,0.99790634045933,0.00035581156233705375,7.347223041312198e-05,0.00014707163105103977,4.7685003507802117e-05,0.0017685047608625949,0.0017083379338523762,1.3535051242347807e-09,7.624144648343948e-09,2.3127827266906452e-07,1.533726694819007e-13,2.823746227536677e-13,1.1357512077863442e-15,3.014472649219704e-15,2.3529371773889245e-12,7.284855294670226e-12,1.1740675702235642e-14,6.2860789387199555e-18
1.697094104872966e-06,0.11247614640182797,0.0,0.0,0.0,0.0,0.9978562325635872,0.0003577353817813104,7.451875931044767e-05,0.0001499053127165115,4.836025277567452e-05,0.0018151749355653877,0.0017538015514556556,1.396714354442411e-09,7.928046765692717e-09,2.4334955065007844e-07,1.6137779445290044e-13,3.01554563642889e-13,1.2128956888458764e-15,3.2189740444947764e-15,2.522692523657274e-12,7.887574953072088e-12,1.271213477449113e-14,6.806192084659031e-18
1.7144216854236667e-06,0.11248166281906402,0.0,0.0,0.0,0.0,0.9978054858979117,0.000359629290798829,7.556333470635758e-05,0.0001527608371867773,4.903381544964783e-05,0.001862489383473308,0.0017998993499793504,1.4406852936622287e-09,8.2398023656134e-09,2.558957667840994e-07,1.6969787829440033e-13,3.2176690884642885e-13,1.2941926491310732e-15,3.4344667875906044e-15,2.7022733629515197e-12,8.53202471579542e-12,1.3750860200524934e-14,7.362318061117418e-18
1.7317492659743674e-06,0.11248724956415536,0.0,0.0,0.0,0.0,0.9977541024994946,0.0003614935542726408,7.66057851067114e-05,0.00015563801858490238,4.970557357787524e-05,0.0019104461873515185,0.0018466295023956314,1.4854160896053401e-09,8.559474748194676e-09,2.689288903336161e-07,1.7834085856040288e-13,3.430512333242578e-13,1.37980126487282e-15,3.661371340726459e-15,2.8920959827976784e-12,9.220503251549485e-12,1.486055766558885e-14,7.956440735906257e-18
1.7566997668676936e-06,0.11249541716963798,0.0,0.0,0.0,0.0,0.9976789998301543,0.0003641264233613633,7.810277059790782e-05,0.0001598186252918826,5.066945655973397e-05,0.001980624911134641,0.0019150245482062538,1.5511558428346666e-09,9.033809000213044e-09,2.885753004024877e-07,1.9136947501392785e-13,3.7566369006199656e-13,1.5109732597070261e-15,4.009009610500011e-15,3.1842792462375187e-12,1.0294041481893941e-11,1.6590910607902028e-14,8.882854863674073e-18
1.7816502677610199e-06,0.1125037294034371,0.0,0.0,0.0,0.0,0.9976025882227887,0.00036669918147366716,7.959451578138781e-05,0.00016404318620025647,5.1629024963511174e-05,0.0020521248015030703,0.0019847204892814766,1.6184596115432172e-09,9.52485342964489e-09,3.0929252930465404e-07,2.0510821351148202e-13,4.107056991934416e-13,1.6519172652932172e-15,4.38250711369525e-15,3.4998914331807366e-12,1.1471313803959963e-11,1.848847946860008e-14,9.898791928995722e-18
1.806600768654346e-06,0.11251218549772175,0.0,0.0,0.0,0.0,0.9975248749113769,0.00036921263811866696,8.108054955891338e-05,0.00016831113588152075,5.258395578471383e-05,0.00212493893680051,0.0020557106860294616,1.6873191925239845e-09,1.0032766478774265e-08,3.311171471344118e-07,2.1958132594350924e-13,4.4830352443348264e-13,1.803141132623837e-15,4.7832049117606626e-15,3.840282459419687e-12,1.2760203367878137e-11,2.0565972896313234e-14,1.1011055567975647e-17
1.8315512695476723e-06,0.1125207846369645,0.0,0.0,0.0,0.0,0.9974458675549627,0.0003716676090038171,8.256041694754383e-05,0.00017262190531036018,5.353393750635799e-05,0.0021990599526242422,0.0021279880607633795,1.7577253699563163e-09,1.0557694405527247e-08,3.5408600250654007e-07,2.348132489092183e-13,4.885864632770186e-13,1.965164914999174e-15,5.212476152971339e-15,4.2068434030148934e-12,1.416901418289748e-11,2.2836778104374388e-14,1.2226812674200207e-17
1.8565017704409986e-06,0.11252952595961044,0.0,0.0,0.0,0.0,0.9973655742215048,0.00037406491537742085,8.403367905372453e-05,0.00017697492217955786,5.447867008301181e-05,0.002274480058200724,0.0022015451138566668,1.8296682117763822e-09,1.1099771223343459e-08,3.7823619348753627e-07,2.5082858443925926e-13,5.316867516121421e-13,2.138520484368566e-15,5.671725023230387e-15,4.601005802223497e-12,1.5706481813404214e-11,2.5314978120658665e-14,1.355360263236674e-17
1.8814522713343248e-06,0.11253840856004567,0.0,0.0,0.0,0.0,0.9972840033718495,0.0003764053833828032,8.549991303250408e-05,0.00018136961121418193,5.54178649133986e-05,0.0023511910526490334,0.0022763739397846693,1.9031367663916483e-09,1.1659118668802546e-08,4.0360503874675684e-07,2.6765208086423764e-13,5.777394475647675e-13,2.3237510641367327e-15,6.162385446074975e-15,5.024240887762341e-12,1.738178371030736e-11,2.8015368450071454e-14,1.4999346237442466e-17
1.906402772227651e-06,0.11254743149014068,0.0,0.0,0.0,0.0,0.9972011638436695,0.00037868984341374757,8.69587120201547e-05,0.00018580539449526283,5.6351244793569173e-05,0.0024291843412984925,0.00235246624321162,1.9781187797288007e-09,1.2235846199306072e-08,4.3023004842146445e-07,2.853086134934894e-13,6.268823141687432e-13,2.521410757244817e-15,6.685919937478798e-15,5.478058718330983e-12,1.9204549246136462e-11,3.095347325937285e-14,1.6572354358112154e-17
1.9313532731209775e-06,0.11255659376129155,0.0,0.0,0.0,0.0,0.9971170648355956,0.0003809191294838747,8.840968505595985e-05,0.00019028169177876303,5.727854386147292e-05,0.0025084509518202586,0.0024298133548949427,2.054601578081226e-09,1.2830051014203036e-08,4.5814889544096405e-07,3.038231655982671e-13,6.792557164810944e-13,2.7320641323525715e-15,7.243818587459787e-15,5.964007239458654e-12,2.1184869317906933e-11,3.4145560864295606e-14,1.828133622672974e-17
1.956303774014304e-06,0.11256589434586642,0.0,0.0,0.0,0.0,0.9970317158913267,0.00038309407859818645,8.985245697584832e-05,0.00019479792082430952,5.819950752156405e-05,0.002588981550399369,0.002508406247619845,2.1325722733084038e-09,1.3441818097426223e-08,4.873993865789408e-07,3.2322080921469415e-13,7.350024965639825e-13,2.9562857210006532e-15,7.83759744681326e-15,6.483671258003505e-12,2.333330562484147e-11,3.760865869317456e-14,2.0135407448981312e-17
1.9812542749076305e-06,0.11257533217927014,0.0,0.0,0.0,0.0,0.996945126883955,0.0003852155301427699,9.128666830034197e-05,0.0001993534977167783,5.911389236423294e-05,0.002670766457699744,0.00258823555192921,2.212015809367448e-09,1.4071220285076394e-08,5.18019434079235e-07,3.435266863270602e-13,7.942678177523907e-13,3.194659391233686e-15,8.468796898010311e-15,7.038671374542919e-12,2.5660899542526558e-11,4.136056760154777e-14,2.2144097666107867e-17
2.003709725711624e-06,0.11258394266857491,0.0,0.0,0.0,0.0,0.9968661449366365,0.000387079791305559,9.256985460251796e-05,0.00020348667563073868,5.9931021590595115e-05,0.002745437042339479,0.002661131050395368,2.2847617853715032e-09,1.4652810748787726e-08,5.467798446860364e-07,3.6259933679904083e-13,8.507367223308075e-13,3.4217854721418157e-15,9.070163285258919e-15,7.56975117223915e-12,2.7918432627767867e-11,4.4999565341530665e-14,2.4092333662198995e-17
2.0239196314352186e-06,0.112591785717446,0.0,0.0,0.0,0.0,0.9967942157352253,0.00038872166664731804,9.371835664916052e-05,0.00020723302757518077,6.066158687287913e-05,0.002813496105068629,0.002727580547703712,2.351233819633705e-09,1.5188527520853135e-08,5.736619274912933e-07,3.804263648473809e-13,9.041875123706441e-13,3.636772262318983e-15,9.63934621431575e-15,8.074356920431346e-12,3.008949065475746e-11,4.849918924518154e-14,2.5965948680554626e-17
2.044129537158813e-06,0.11259971680930791,0.0,0.0,0.0,0.0,0.9967214914841848,0.00039032993944047525,9.486065360654928e-05,0.00021100415359572345,6.138743914505623e-05,0.0028823598571705005,0.002794823552581388,2.418644542419115e-09,1.5735904859314924e-08,6.015101874945019e-07,3.9889412217443306e-13,9.602119259963715e-13,3.862110539246417e-15,1.0235893792416985e-14,8.605139337526886e-12,3.23993404527641e-11,5.2222555886699156e-14,2.795934683714643e-17
2.0643394428824076e-06,0.11260773531458902,0.0,0.0,0.0,0.0,0.9966479779952749,0.0003919050577270871,9.599658389263184e-05,0.0002147997415927306,6.210847005477598e-05,0.0029520225602508937,0.002862854496561434,2.4869849626440657e-09,1.6294958611543485e-08,6.30344851917194e-07,4.180160227260214e-13,1.018891002904897e-12,4.098126256376217e-15,1.0860665748974483e-14,9.163023007023507e-12,3.485480649142863e-11,5.618066785210644e-14,3.007841830082214e-17
2.0825283580336426e-06,0.11261502617724369,0.0,0.0,0.0,0.0,0.9965811459506909,0.0003932946873042643,9.701334928470729e-05,0.00021823642775340373,6.275318975157098e-05,0.003015397257837644,0.0029247513370129073,2.549278815880375e-09,1.6808099402445787e-08,6.57156136806319e-07,4.3579610788469735e-13,1.0740394864472954e-12,4.319941418571843e-15,1.144780917822973e-14,9.689064468125092e-12,3.719504648777361e-11,5.995305692881472e-14,3.20980553816208e-17
2.1007172731848776e-06,0.11262238684811522,0.0,0.0,0.0,0.0,0.9965136838130779,0.00039465815090529893,9.802472322627997e-05,0.00022169244766048307,6.339384753022215e-05,0.0030794100150362117,0.002987277581020533,2.6123115732777977e-09,1.7330711459457622e-08,6.847975142326708e-07,4.541266767173285e-13,1.1314645743844233e-12,4.5509134134584354e-15,1.2059154306100339e-14,1.023850921501292e-11,3.966423073966544e-11,6.393331640520585e-14,3.422897769959792e-17
2.1189061883361126e-06,0.11262981684296433,0.0,0.0,0.0,0.0,0.996445596042304,0.00039599577456846016,9.903060115179275e-05,0.0002251675738121378,6.403037382748875e-05,0.003144056412562584,0.0030504289349842207,2.6760761459822433e-09,1.7862796101192495e-08,7.132836947013608e-07,4.730174846907797e-13,1.1912267752203303e-12,4.7912856150473575e-15,1.2695342887238658e-14,1.0812057145087036e-11,4.226779796051579e-11,6.813021481381019e-14,3.647587941908803e-17
2.1370951034873476e-06,0.11263731567031209,0.0,0.0,0.0,0.0,0.9963768871624186,0.0003973078839175214,0.00010003088258079182,0.0002286615788474553,6.466270198973526e-05,0.0032093319630273976,0.003114201037666914,2.740565489825954e-09,1.8404351496659807e-08,7.426293663710706e-07,4.924782724536699e-13,1.253386985260424e-12,5.041302957145583e-15,1.3357020717388308e-14,1.1410415692096525e-11,4.501133578213043e-11,7.25527608108227e-14,3.884358324732999e-17
2.1552840186385826e-06,0.11264488283169834,0.0,0.0,0.0,0.0,0.996307561758719,0.00039859480405609585,0.00010102547107149675,0.00023217423560960456,6.529076823905764e-05,0.0032752321139443126,0.003178589463154445,2.805772339079875e-09,1.8955372709506907e-08,7.728491898226601e-07,5.125187623670831e-13,1.3180064584129435e-12,5.301211811892466e-15,1.4044837326774746e-14,1.2034299512215806e-11,4.790058181790645e-11,7.72102048913222e-14,4.1337041352508025e-17
2.1734729337898176e-06,0.11265251782204341,0.0,0.0,0.0,0.0,0.9962376244748538,0.0003998568594642742,0.0001020142741722044,0.00023570531720832111,6.591451163783775e-05,0.003341752250699388,0.003243589723776841,2.8716891696966152e-09,1.951585174463677e-08,8.039577929183013e-07,5.331486550953064e-13,1.3851467713830374e-12,5.57125984976334e-15,1.4759445651558715e-14,1.2684430164472358e-11,5.0941424636134353e-11,8.211204095941072e-14,4.396133620410406e-17
2.1916618489410526e-06,0.11266022012994692,0.0,0.0,0.0,0.0,0.9961670800099652,0.00040109437389716194,0.00010299720337108202,0.00023925459708166105,6.653387405215827e-05,0.0034088876994839805,0.0033091972729938296,2.9383085210600017e-09,2.0085777596106183e-08,8.359697657469873e-07,5.543776262538785e-13,1.4548697927174659e-12,5.851695915064827e-15,1.550150164991828e-14,1.3361535784201827e-11,5.413990465342847e-11,8.72680077699402e-14,4.6721681344545753e-17
2.2098507640922875e-06,0.11266798923800887,0.0,0.0,0.0,0.0,0.9960959331158691,0.00040230767028618937,0.000103974174044676,0.00024282184905690519,6.714880011426665e-05,0.003476633730190506,0.003375407508243136,3.005622817566184e-09,2.0665136296716588e-08,8.688996556604608e-07,5.762153231175784e-13,1.5272376536485722e-12,6.1427699086652515e-15,1.6271663996863956e-14,1.406635075177618e-11,5.750221495076457e-11,9.268809024524501e-14,4.962342209393862e-17
2.2280396792435225e-06,0.11267582462313483,0.0,0.0,0.0,0.0,0.9960241885942737,0.00040349707064276746,0.00010494510540529863,0.00024640684741051845,6.775923718416577e-05,0.0035449855592689385,0.003442215773750061,3.0736241906458534e-09,2.1253910969829392e-08,9.027619624044495e-07,5.986713613916016e-13,1.6023127151185792e-12,6.444732655359153e-15,1.7070593795362448e-14,1.4799615359599295e-11,6.103470201277588e-11,9.838252066783334e-14,5.26720361883645e-17
2.2492721043762277e-06,0.112685054219286,0.0,0.0,0.0,0.0,0.9959396897094057,0.0004048556910498926,0.00010607075819971489,0.00025061386367229824,6.846607220795503e-05,0.0036255344155649146,0.0035209531297879988,3.1538627947471506e-09,2.1953088584713636e-08,9.434891630505821e-07,6.256799077047364e-13,1.6934580591380985e-12,6.811332402600689e-15,1.8040482986150133e-14,1.5692560446208216e-11,6.538223460550349e-11,1.053908462782473e-13,5.642406224751795e-17
2.270504529508933e-06,0.11269437255844064,0.0,0.0,0.0,0.0,0.9958543908633241,0.000406182695473494,0.00010718796064705268,0.0002548443979830373,6.916664743353533e-05,0.0037068944045298923,0.0036004914113854343,3.2350143963021525e-09,2.2665033702080965e-08,9.855294916158921e-07,6.535592679074814e-13,1.788477423940099e-12,7.193514023272134e-15,1.905153362381245e-14,1.6626484522831912e-11,6.998113042207711e-11,1.1280440627201807e-13,6.039303174618714e-17
2.291736954641638e-06,0.11270377878240385,0.0,0.0,0.0,0.0,0.9957682999219943,0.000407478590346987,0.00010829660347156984,0.0002590980942592389,6.98608927920219e-05,0.003789057671568738,0.003680822967879151,3.317066173906663e-09,2.338970503775768e-08,1.0289057142565383e-06,6.823245396935125e-13,1.88747084286421e-12,7.591679866045699e-15,2.0104805888198187e-14,1.7602591961078777e-11,7.484228445291908e-11,1.2064076655010089e-13,6.458834835957518e-17
2.3129693797743432e-06,0.1127132720248126,0.0,0.0,0.0,0.0,0.9956814248225586,0.00040874387967170883,0.00010939658407148423,0.0002633745977121749,7.054874295190235e-05,0.0038720162849348013,0.0037619400715179396,3.4000051861960036e-09,2.412705635660677e-08,1.0736404717639716e-06,7.119907376209172e-13,1.9905385223385485e-12,8.006232975782832e-15,2.1201361696851083e-14,1.8622095357435348e-11,7.997688071292975e-11,1.289179590667059e-13,6.90196652477273e-17
