Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30)
8.621927225896702e-05,0.15016466233895162,0.0,0.0,0.0,0.0,0.6627458043192216,0.00039578693138757836,0.00029496872502324603,0.017494541227661434,9.14162926678607e-05,0.318590788703845,0.3287884996629852,2.0364250904891794e-07,5.8714059153569555e-06,0.009417091057639737,6.245065851641911e-09
8.71185027945865e-05,0.15043340503686162,0.0,0.0,0.0,0.0,0.6604228065033563,0.00039519259237631,0.0002952764011729775,0.01764911359061989,9.128981911131697e-05,0.32068771132295537,0.3311058804710436,2.0430942301064356e-07,5.928181637095121e-06,0.009565811691552462,6.343691873081088e-09
8.801773333020598e-05,0.15070048753242551,0.0,0.0,0.0,0.0,0.6581153257320527,0.0003945989703116126,0.00029557656409126565,0.01780319081194305,9.116435226858204e-05,0.32276889736335684,0.33340871664396066,2.0496258442748975e-07,5.984785816904064e-06,0.009715006777044656,6.4426325332945115e-09
8.891696386582545e-05,0.15096592896419414,0.0,0.0,0.0,0.0,0.6558231811439563,0.0003940060873588138,0.0002958693518967457,0.017956776019650803,9.103987123939438e-05,0.32483453468265094,0.3356971771353718,2.0560224446057867e-07,6.041218547129884e-06,0.009864667604194176,6.5418820561833186e-09
8.981619440144493e-05,0.1512297481255855,0.0,0.0,0.0,0.0,0.6535461952173888,0.0003934139648097052,0.00029615489937013595,0.018109872304556723,9.091635575107754e-05,0.3268848076591489,0.33797142776023015,2.0622864859646213e-07,6.097479936915877e-06,0.010014785625063291,6.6414347730707226e-09
9.07154249370644e-05,0.15149196343609211,0.0,0.0,0.0,0.0,0.6512841936689201,0.0003928226231415403,0.00029643333807579216,0.018262482721114533,9.079378613387631e-05,0.3289198972973645,0.3402316312906692,2.0684203683029012e-07,6.153570112237281e-06,0.010165352449057866,6.741285119624413e-09
9.251388600830337e-05,0.1520116546399391,0.0,0.0,0.0,0.0,0.6468044623148316,0.00039164236044529345,0.00029696939994002045,0.01856625798905886,9.055140873207414e-05,0.3329452341750119,0.34471053336691737,2.080306989747392e-07,6.265237395282226e-06,0.010467799710162555,6.94185695246108e-09
9.431234707954234e-05,0.15252514353720523,0.0,0.0,0.0,0.0,0.6423826545455152,0.00039046544790988274,0.00029747852940449946,0.018868125557921656,9.031259297317028e-05,0.3369119290313022,0.3491351275513389,2.091700466600012e-07,6.37622169397669e-06,0.010771945270542095,7.143555034688159e-09
9.611080815078131e-05,0.1530325662471677,0.0,0.0,0.0,0.0,0.6380174846669282,0.00038929202280249255,0.00029796167291374476,0.0191681086232652,9.007720113460829e-05,0.3408213167708974,0.3535066140417104,2.1026181697527903e-07,6.486524522076933e-06,0.011077727302639626,7.346338364552272e-09
9.790926922202027e-05,0.15353405385119678,0.0,0.0,0.0,0.0,0.6337077115270213,0.0003881222118151712,0.00029841973409787723,0.01946622986189932,8.984510322294124e-05,0.3446746858806078,0.35782615121878353,2.1130767256988136e-07,6.5961475922126655e-06,0.011385086162146143,7.550167388149486e-09
9.970773029325924e-05,0.15402973334408465,0.0,0.0,0.0,0.0,0.6294521363182175,0.0003869561319104959,0.00029885357629063866,0.019762511451246082,8.961617644530917e-05,0.34847328071620476,0.36209485772110817,2.1230920568803825e-07,6.705092800278273e-06,0.01169396428609484,7.75500393184522e-09
9.999999999999998e-05,0.1550041537242765,0.0,0.0,0.0,0.0,0.6287655986595608,0.0003867669910087891,0.0002989218494014828,0.019810488178494484,8.957926487686659e-05,0.3490855026047501,0.3627838421082158,2.124678839065843e-07,6.722733702156863e-06,0.01174430007762199,7.788384766436336e-09
0.00010330465243573716,0.1550041537242765,0.0,0.0,0.0,0.0,0.6210989844193116,0.0003846355885073025,0.00029965186930648835,0.020349642000677647,8.916737815595448e-05,0.35591091658025603,0.3704840656488477,2.1418534327090886e-07,6.920958045434236e-06,0.012316057932918496,8.167553422102328e-09
0.00010654188236396729,0.15586245560377007,0.0,0.0,0.0,0.0,0.6137552758784278,0.0003825608567760696,0.00030029541946420015,0.020871980777112283,8.877320376555639e-05,0.3624291127883423,0.37787098575701655,2.1573694248978542e-07,7.112940749572922e-06,0.012880600008720277,8.541936840162474e-09
0.00010977911229219741,0.156703727832313,0.0,0.0,0.0,0.0,0.6065702578335467,0.0003804996536780989,0.00030087231509534813,0.021388682994775376,8.838767474905137e-05,0.36878738613455225,0.3851089860269998,2.1716684939972812e-07,7.302763589910408e-06,0.013449254959666118,8.919047765207446e-09
0.00011301634222042754,0.15752857186416155,0.0,0.0,0.0,0.0,0.5995382290881397,0.0003784523860174512,0.00030138640498781434,0.021899862124951326,8.801027840729827e-05,0.37499164872933743,0.3922033805885044,2.184822405396517e-07,7.490442530756918e-06,0.014021751057451837,9.29870599705836e-09
0.00011625357214865766,0.1583375588830333,0.0,0.0,0.0,0.0,0.5926538003962422,0.00037641940052298356,0.00030184126218437297,0.02240562761934438,8.764054700673985e-05,0.38104748744144273,0.39915919139288636,2.1968979393094577e-07,7.675994554531606e-06,0.014597832180208912,9.680741685148488e-09
0.00011949080207688779,0.15913122732210322,0.0,0.0,0.0,0.0,0.585911870695348,0.0003744009907420319,0.0003022402094596267,0.02290608514018944,8.727805286652051e-05,0.38696018865956305,0.4059811705978812,2.20795731979541e-07,7.859437489152522e-06,0.015177256674080737,1.006499457356266e-08
0.0001227280320051179,0.15991008878035023,0.0,0.0,0.0,0.0,0.5793076057182923,0.00037239740252583835,0.0003025863413238054,0.023401336771535722,8.692240430260662e-05,0.39273476058046297,0.412673820702325,2.2180585804120877e-07,8.04078988598176e-06,0.01575979632290284,1.0451313317767334e-08
0.00012596526193334805,0.1606746279325752,0.0,0.0,0.0,0.0,0.5728364186339279,0.0003704088392885653,0.0003028825437890359,0.023891481213360696,8.657324166514044e-05,0.3983759533866403,0.4192414127630075,2.2272559116608845e-07,8.220070932244161e-06,0.01634523541044312,1.0839554862722661e-08
0.0001292024918615782,0.16142530547133488,0.0,0.0,0.0,0.0,0.5664939525655526,0.0003684354669005447,0.0003031315120641572,0.024376613959906937,8.623023400300422e-05,0.40388827747068085,0.42568800283622493,2.235599980100351e-07,8.39730026508611e-06,0.016933369868451717,1.122958387790066e-08
0.00013243972178980833,0.16216255934005583,0.0,0.0,0.0,0.0,0.5602760647110371,0.0003664774179142676,0.0003033357665082558,0.024856827464635644,8.589307638788022e-05,0.4092760199933193,0.4320174469051602,2.2431381907149528e-07,8.57249796400967e-06,0.017524006497894488,1.1621272240836217e-08
0.00013567695171803846,0.16288680644660022,0.0,0.0,0.0,0.0,0.5541788118527867,0.00036453479501782205,0.0003034976671122574,0.025332211293472493,8.556148728651209e-05,0.41454325999437935,0.438233414495262,2.249914942490492e-07,8.745684513340846e-06,0.018116962255222246,1.2014498563806836e-08
0.0001389141816462686,0.16359844399349568,0.0,0.0,0.0,0.0,0.5481984370879873,0.00036260767400590727,0.00030361942613233226,0.02580285226738102,8.523520629076594e-05,0.41969388223303583,0.44433940113891546,2.255971872636571e-07,8.916880552713423e-06,0.01871206359666872,1.2409147758995284e-08
0.00014215141157449874,0.16429785079337944,0.0,0.0,0.0,0.0,0.5423313577078117,0.000360696106887649,0.00030370311949086035,0.026268834594500582,8.491399210975624e-05,0.42473158983216086,0.45033873975518907,2.2613480452080833e-07,9.086106972231196e-06,0.019309145875551905,1.280511063880247e-08
0.00014538864150272888,0.16498538841318042,0.0,0.0,0.0,0.0,0.5365741540940603,0.0003588001245952489,0.00030375069749725633,0.026730239993231056,8.459762079091234e-05,0.4296599158626691,0.45623461106963914,2.266080143533138e-07,9.253384915306027e-06,0.019908052787638995,1.3202283548033466e-08
0.00014862587143095902,0.16566140230420207,0.0,0.0,0.0,0.0,0.5309235595285674,0.0003569197389893718,0.00030376399455075444,0.02718714780728652,8.4285884249269e-05,0.43448223397677266,0.46203005317394447,2.2702026635700156e-07,9.418735486735592e-06,0.020508635860515826,1.360056802526616e-08
0.00015186310135918916,0.1663262227565758,0.0,0.0,0.0,0.0,0.5253764508202283,0.0003550549447848561,0.00030374473746280534,0.027639635113106516,8.397858878163853e-05,0.4392017681896956,0.4677279703152568,2.273748046149847e-07,9.582179901025738e-06,0.021110753981688313,1.3999870489906117e-08
0.0001551003312874193,0.1669801658267184,0.0,0.0,0.0,0.0,0.5199298396548134,0.0003532057214974985,0.0003036945530604051,0.028087776820340457,8.367555376303395e-05,0.44382160190801495,0.47333114100475315,2.2767468218301252e-07,9.743739517524779e-06,0.02171427296154859,1.4400101952361272e-08
0.00015833756121564943,0.16762353418700277,0.0,0.0,0.0,0.0,0.5145808646242297,0.0003513720351989905,0.0003036149758154581,0.028531645765955092,8.337661055927964e-05,0.4483446862494104,0.47884222548567357,2.2792277749124492e-07,9.903435531162489e-06,0.022319065129091403,1.4801177745935833e-08
0.00016157479114387957,0.16825661788372945,0.0,0.0,0.0,0.0,0.5093267838579149,0.00034955383984085474,0.00030350745434323784,0.028971312802717596,8.308160155835745e-05,0.45277384773492946,0.4842637726348542,2.2812180334211495e-07,1.006128913322139e-05,0.02292500895667663,1.520301727798748e-08
0.0001648120210721097,0.16887969508917933,0.0,0.0,0.0,0.0,0.5041649681998512,0.00034775107841037914,0.0003033733569625539,0.029406846882335216,8.279037924604254e-05,0.45711179541255276,0.48959822635131406,2.282743171230256e-07,1.0217321629215488e-05,0.02353198871161102,1.5605543798868514e-08
0.00016804925100033985,0.1694930327476987,0.0,0.0,0.0,0.0,0.49909289488409236,0.0003459636842004252,0.00030321397741130547,0.029838315133536224,8.250280530588313e-05,0.4613611274602001,0.49484793147584755,2.2838273579714774e-07,1.0371554039330443e-05,0.024139894132599763,1.6008684187360194e-08
0.00017128648092856998,0.1700968872039857,0.0,0.0,0.0,0.0,0.49410814166571204,0.00034419158198291096,0.00030303053987088414,0.030265782935623212,8.221874990515217e-05,0.4655243373140962,0.5000151392819857,2.2844934194931708e-07,1.0524007263610094e-05,0.024748620127871688,1.641236875048165e-08
0.00017452371085680012,0.17069150477949138,0.0,0.0,0.0,0.0,0.48920838137330713,0.00034243468894092636,0.0003028242034140374,0.030689313987853722,8.193809108492423e-05,0.4696038193577574,0.5051020125704758,2.2847629006820503e-07,1.0674702371520023e-05,0.025358066493785556,1.6816531036879186e-08
0.00017776094078503026,0.17127712230424502,0.0,0.0,0.0,0.0,0.48439137683155614,0.000340692915362051,0.00030259606655713505,0.031108970375078447,8.166071414588003e-05,0.4736018742238566,0.5101106304168709,2.284656210756829e-07,1.0823660056281106e-05,0.025968137653213437,1.722110766333116e-08
0.0001809981707132604,0.17185396762819702,0.0,0.0,0.0,0.0,0.4796549761286561,0.00033896616538133054,0.00030234717089634055,0.03152481262971067,8.138651101666913e-05,0.477520713736701,0.5150429925952786,2.2841926622532865e-07,1.0970900747800309e-05,0.02657874241051448,1.7626038152257207e-08
0.00018423540064149054,0.17242226007149075,0.0,0.0,0.0,0.0,0.4749971082049385,0.00033725433787665487,0.00030207850429232703,0.03193689979018473,8.111537975772226e-05,0.48136246552023937,0.5199010236997548,2.2833904959801954e-07,1.1116445114233739e-05,0.02718979372154492,1.803126477919661e-08
0.00018747263056972068,0.17298221086906845,0.0,0.0,0.0,0.0,0.4704157787409873,0.00033555732717596416,0.00030179100502361996,0.032345289456354405,8.084722417400102e-05,0.48512917729214944,0.5246865769844227,2.282267032669896e-07,1.1260313430367378e-05,0.027801208479855944,1.843673243102139e-08
0.00019070986049795081,0.17353402357273545,0.0,0.0,0.0,0.0,0.4659090663065349,0.0003338750233743378,0.0003014855648263528,0.03275003784226022,8.058195341534363e-05,0.4888228208858573,0.5294014379598443,2.280838698185069e-07,1.1402525550668462e-05,0.02841290731621945,1.884238847299138e-08
0.00019394709042618095,0.17407789444003893,0.0,0.0,0.0,0.0,0.4614751187525515,0.0003322073127830128,0.00030116303066683427,0.03315119982604845,8.031948151375361e-05,0.49244529602008746,0.5340473277611691,2.279121001682557e-07,1.1543101651394876e-05,0.029024814409293342,1.9248182623193694e-08
0.0001971843203544111,0.17461401277810637,0.0,0.0,0.0,0.0,0.4571121498325559,0.0003305540786492802,0.00030082420808593096,0.03354882899719743,8.00597270087467e-05,0.4959984338275084,0.5386259063008075,2.277128704936362e-07,1.1682061501942959e-05,0.029636857309051072,1.9654066835445904e-08
0.0002000978272898182,0.17509004197889208,0.0,0.0,0.0,0.0,0.45324473879469845,0.00032907844675195803,0.0003005059760847562,0.03390371798542207,7.982820743018629e-05,0.499138435229182,0.5426904007865325,2.2751124725979993e-07,1.1805759330139727e-05,0.030187754738344317,2.0019401633463272e-08
0.00020301133422522533,0.1755600685610279,0.0,0.0,0.0,0.0,0.4494322087060693,0.0003276143555092492,0.000300175705883835,0.034255825137991476,7.959877290785284e-05,0.5022249486633021,0.546702800248901,2.2728948779635548e-07,1.1928177808816207e-05,0.030738657681212696,2.0384740087940347e-08
0.00020592484116063246,0.1760242172945621,0.0,0.0,0.0,0.0,0.4456733821903414,0.00032616171484671524,0.00029983390779329567,0.03460518701832614,7.937137238229801e-05,0.5052591791931144,0.5506641988733255,2.270485170286807e-07,1.2049331249104782e-05,0.03128951968808765,2.0750051395238004e-08
0.00020883834809603958,0.17648260931917692,0.0,0.0,0.0,0.0,0.44196711785606974,0.0003247204335057671,0.0002994810711689724,0.03495183944935804,7.914595701294135e-05,0.5082422944582716,0.5545756574418682,2.2678922702224217e-07,1.216923292420689e-05,0.031840296140986206,2.1115305966358127e-08
0.00021115794626789814,0.17684352189144237,0.0,0.0,0.0,0.0,0.4390532067702226,0.0003235810132688383,0.0002991925793652905,0.03522591407160568,7.896788004461866e-05,0.5105815192031281,0.5576547572825871,2.26570256861337e-07,1.2263807153421328e-05,0.03227870883626227,2.1406045049638785e-08
0.0002134775444397567,0.1772009176902241,0.0,0.0,0.0,0.0,0.43617136696563563,0.00032244868810645867,0.00029889761512936905,0.0354983109456179,7.879100919654439e-05,0.5128896175625989,0.5607033599891185,2.263406168120578e-07,1.2357603901210142e-05,0.032717019228230344,2.169671628918203e-08
0.00021579714261161527,0.1775548530210738,0.0,0.0,0.0,0.0,0.4333210678098742,0.0003213234108646569,0.0002985963987561384,0.03576904719618867,7.861532263876833e-05,0.5151671316190561,0.563721958780368,2.2610070677833713e-07,1.2450629621987293e-05,0.03315520710079771,2.1987306278421684e-08
0.00021811674078347384,0.17790538288674831,0.0,0.0,0.0,0.0,0.43050179113164644,0.00032020513412369934,0.00029828914303826556,0.0360381396808815,7.844079924535878e-05,0.5174145905051024,0.5667110353147027,2.2585090700356176e-07,1.2542890920337343e-05,0.03359325286762645,2.2277802028423374e-08
0.0002204363389553324,0.1782525610326755,0.0,0.0,0.0,0.0,0.4277130307873881,0.00031909381033835214,0.00029797605327386967,0.03630560499664784,7.826741862272402e-05,0.519632510856755,0.5696710600933198,2.2559158256123444e-07,1.2634394899858536e-05,0.034031137548624295,2.2568190952289855e-08
0.00022275593712719097,0.1785964399440899,0.0,0.0,0.0,0.0,0.4249542923483753,0.00031798939181853044,0.0002976573287908439,0.03657145948482676,7.809516104916008e-05,0.5218213971390074,0.5726024927513228,2.2532309197579913e-07,1.2725147927518633e-05,0.034468842754476404,2.285846085490683e-08
0.00022484357548186368,0.17890315256095257,0.0,0.0,0.0,0.0,0.42249669700952525,0.00031700127962568553,0.0002973658185136679,0.03680936457101953,7.79410736631841e-05,0.5237669780763228,0.5752167072616124,2.2507389701302437e-07,1.280618892218211e-05,0.034862609250954704,2.3119592230702887e-08
0.00022693121383653638,0.17920727094174363,0.0,0.0,0.0,0.0,0.4200626833639101,0.0003160186870177849,0.00029707003632397885,0.03704598948686683,7.778786700760081e-05,0.5256897919525908,0.5778084464627916,2.2481779523867315e-07,1.2886631794934212e-05,0.03525620332113485,2.3380609259778084e-08
0.0002290188521912091,0.179508831083812,0.0,0.0,0.0,0.0,0.4176519139261059,0.0003150415790451321,0.00029677011428736784,0.03728134563622429,7.763552799778877e-05,0.5275901826850722,0.5803780241431868,2.245550215705451e-07,1.29664813454286e-05,0.03564961271151725,2.3641503816063263e-08
0.0002311064905458818,0.17980786795638684,0.0,0.0,0.0,0.0,0.4152640579083735,0.00031406992073290246,0.00029646618115395913,0.03751544427105625,7.748404389543037e-05,0.5294684872378557,0.5829257478818072,2.2428580612393295e-07,1.3045741960608935e-05,0.036042825503783606,2.3902267995770355e-08
0.0002331941289005545,0.18010441618941161,0.0,0.0,0.0,0.0,0.41289879127411083,0.00031310367710333614,0.00029615836165367953,0.037748296490639544,7.733340233757274e-05,0.5313250355667622,0.5854519189984234,2.2401036560524565e-07,1.3124418296006097e-05,0.03643583011686244,2.416289411876198e-08
0.0002352817672552272,0.18039850937282634,0.0,0.0,0.0,0.0,0.4105557963193017,0.0003121428131921866,0.0002958467767555709,0.03797991324840464,7.718359130732764e-05,0.5331601510564803,0.5879568329428878,2.2372891131546183e-07,1.3202515236073397e-05,0.036828615284685305,2.4423374713796875e-08
0.0002373694056098999,0.1806901807819726,0.0,0.0,0.0,0.0,0.40823476172509876,0.0003111872940725846,0.00029553154441182256,0.03821030535107781,7.703459912119644e-05,0.5349741504647902,0.5904407792462452,2.234416574163512e-07,1.3280037165742758e-05,0.037221170059768674,2.4683702520906147e-08
0.00023945704396457262,0.18097946255350164,0.0,0.0,0.0,0.0,0.4059353829109393,0.00031023708502711403,0.000295212779000654,0.038439483448561046,7.688641436004815e-05,0.5367673435587879,0.5929040411938985,2.2314879924861885e-07,1.335698857070264e-05,0.03761348382883725,2.494387050176042e-08
0.00024133591848377804,0.1812377996717445,0.0,0.0,0.0,0.0,0.403884209695279,0.00030938640817381125,0.00029492296152816,0.03864471447543852,7.675372934061338e-05,0.5383636800664624,0.5951035224730848,2.228805957104406e-07,1.3425760815453955e-05,0.03796635157533512,2.5177879339480297e-08
0.00024321479300298346,0.18149425050837484,0.0,0.0,0.0,0.0,0.40185012149257815,0.0003085399790530333,0.0002946304511522056,0.038848978251573164,7.662168164311051e-05,0.5399436271430266,0.5972866737425886,2.2260814825255848e-07,1.3494077935456472e-05,0.03831900839602282,2.5411748299018736e-08
0.0002450936675221889,0.1817488358239503,0.0,0.0,0.0,0.0,0.3998329067852675,0.0003076977723330092,0.0002943353257027304,0.03905228229271776,7.649026337518743e-05,0.541507399696125,0.5994536917669651,2.223315932615687e-07,1.3561943070920413e-05,0.03867144707444501,2.5645472594689237e-08
0.00024697254204139433,0.18200157888427143,0.0,0.0,0.0,0.0,0.3978323580370845,0.0003068597624174145,0.00029403766035864003,0.03925463401947331,7.635946717372198e-05,0.5430552085055754,0.6016047696227216,2.2205105891281914e-07,1.3629359324290516e-05,0.03902366059107486,2.5879047571401516e-08
0.0002488514165605998,0.18225250208596044,0.0,0.0,0.0,0.0,0.3958482733252267,0.0003060259242054594,0.0002937375274785358,0.03945604071703389,7.622928586078688e-05,0.5445872585320587,0.603740095185226,2.217666704631187e-07,1.3696330029885692e-05,0.039375642202111205,2.6112468756915454e-08
0.00025073029107980523,0.1825016245421081,0.0,0.0,0.0,0.0,0.39388045162297414,0.0003051962325190003,0.0002934349993592726,0.03965650964918446,7.609971189641075e-05,0.5461037538071899,0.6058598554993031,2.214785556609854e-07,1.3762858326292138e-05,0.03972738520773265,2.6345731708156337e-08
0.0002526091655990107,0.18274896943953342,0.0,0.0,0.0,0.0,0.3919286961155443,0.00030437066212252785,0.0002931301454879001,0.03985604797713414,7.597073860852831e-05,0.5476048939982566,0.6079642337080047,2.2118683132873593e-07,1.3828947252000783e-05,0.04007888311475096,2.657883211908238e-08
0.00025448804011821613,0.18299455565251777,0.0,0.0,0.0,0.0,0.3899928141262112,0.00030354918794623607,0.000292823033658295,0.04005466276063097,7.584235902235724e-05,0.5490908744843951,0.6100534091210872,2.2089161515139806e-07,1.3894599944363993e-05,0.04043012963231314,2.6811765817831973e-08
0.0002563669146374216,0.18323840433610675,0.0,0.0,0.0,0.0,0.38807261623618805,0.0003027317851904099,0.0002925137300138379,0.040252360978882656,7.571456644487371e-05,0.5505618872697928,0.6121275580302916,2.2059302086087134e-07,1.3959819476932372e-05,0.040781118628430924,2.7044528737897014e-08
0.00025824578915662703,0.18348053523078084,0.0,0.0,0.0,0.0,0.3861679158799207,0.0003019184292256656,0.0002922022992852757,0.040449149540071935,7.558735435062174e-05,0.5520181214035634,0.6141868540843757,2.2029115930426563e-07,1.4024608925036194e-05,0.04113184410980013,2.7277116904739572e-08
0.0002601246636758325,0.18372096776996455,0.0,0.0,0.0,0.0,0.38427852938713636,0.00030110909542819153,0.00029188880473325515,0.040645035279971486,7.546071637984605e-05,0.5534597629365625,0.6162314682505523,2.1998613840211507e-07,1.4088971316963645e-05,0.041482300223816077,2.7509526437128403e-08
0.0002620035381950379,0.18395972117211815,0.0,0.0,0.0,0.0,0.38240427609531746,0.0003003037591627591,0.00029157330805540545,0.040840024958754786,7.533464629229601e-05,0.5548869948053079,0.6182615687105716,2.1967806314906526e-07,1.4152909666927165e-05,0.04183248126384435,2.7741753550634346e-08
0.00026576128723344877,0.18443226610914193,0.0,0.0,0.0,0.0,0.378700461346284,0.0002987049811449966,0.0002909365475427037,0.04122734279582146,7.508418544441407e-05,0.557698945891213,0.6222788874579104,2.1905315572846986e-07,1.4279526164053775e-05,0.042531996014932696,2.820564586044839e-08
0.0002695190362718596,0.18489831788753258,0.0,0.0,0.0,0.0,0.3750550848514144,0.00029712189994960623,0.00029029248182392927,0.04161115564411813,7.483592439786259e-05,0.5604553775812001,0.6262401015894442,2.1841722276322288e-07,1.4404482035777613e-05,0.043230345536891444,2.8668765433445213e-08
0.00027327678531027046,0.18535801983962497,0.0,0.0,0.0,0.0,0.37146680440130064,0.0002955543223344715,0.000289641553130858,0.04199151494874794,7.458981771094423e-05,0.5631576466759007,0.6301464610951977,2.177710094867482e-07,1.4527800542770361e-05,0.0439274891459833,2.9131085289673054e-08
0.0002770345343486813,0.18581151060169343,0.0,0.0,0.0,0.0,0.36793432026949957,0.00029400205695617195,0.000288984183194731,0.042368471047045525,7.434582182572506e-05,0.565807066035016,0.6339991766300093,2.171152228627638e-07,1.4649504596814253e-05,0.04462338819027699,2.959257979659882e-08
0.00028079228338709214,0.1862589246441481,0.0,0.0,0.0,0.0,0.36445637336792325,0.00029246491422573823,0.0002883207742362822,0.042742073203817794,7.410389493239626e-05,0.568404906501031,0.6377994212249024,2.1645053354824643e-07,1.4769616755919335e-05,0.04531800595200581,3.005322460435591e-08
0.000284550032425503,0.186700392239416,0.0,0.0,0.0,0.0,0.3610317436082018,0.0002909427063816638,0.0002876517098663808,0.04311236964266873,7.386399683955566e-05,0.5709523986083168,0.6415483318069053,2.1577757790918236e-07,1.4888159224944573e-05,0.046011307560500474,3.0512996588004523e-08
0.00029206553050232473,0.1875659897551063,0.0,0.0,0.0,0.0,0.3543377414161817,0.0002879423544624045,0.00028629806205777194,0.04384323322575459,7.339013390645977e-05,0.5759010674606416,0.6488965262242502,2.1440925301772143e-07,1.512062220533672e-05,0.04739383160508926,3.1429835399143115e-08
0.00029958102857914647,0.18840926888766416,0.0,0.0,0.0,0.0,0.3478432756842982,0.00028499953974747954,0.00028492597227085367,0.04456142788127246,7.29239407904023e-05,0.5806621704493237,0.6560521863299839,2.1301472265420293e-07,1.5347064382728174e-05,0.04877071525419596,3.234293370874396e-08
0.0003070965266559682,0.18923114136053212,0.0,0.0,0.0,0.0,0.34153983920088343,0.0002821128341166479,0.00028353793217402373,0.045267304877375354,7.246514625962635e-05,0.5852442576667243,0.6630232472882223,2.115980214653567e-07,1.5567651342570406e-05,0.05014173804395124,3.325214531331206e-08
0.00031461202473278996,0.19003246335017207,0.0,0.0,0.0,0.0,0.33541941532179853,0.0002792808433157294,0.00028213621554441944,0.045961201490072545,7.201349775562601e-05,0.5896553733597077,0.6698171902487127,2.1016278981033294e-07,1.5782543564518058e-05,0.051506701991166054,3.415733891770904e-08
0.0003221275228096117,0.1908140474299713,0.0,0.0,0.0,0.0,0.3294744416132934,0.00027650220751862645,0.0002807228984242925,0.0466434417652854,7.156875949228317e-05,0.593903093801173,0.6764410760165204,2.087123131521514e-07,1.5991896524762502e-05,0.05286542967731505,3.50583968645217e-08
0.00032964302088643344,0.19157665892132503,0.0,0.0,0.0,0.0,0.3236977766502628,0.00027377560187095534,0.0002792998781769245,0.04731433722935651,7.113071082771286e-05,0.5979945618629764,0.6829015757883209,2.0724955859197123e-07,1.6195860946163486e-05,0.054217762502471296,3.595521397613608e-08
0.0003371585189632552,0.19232102303644777,0.0,0.0,0.0,0.0,0.31808266966605225,0.0002710997361941256,0.00027786889022598317,0.04797418755234743,7.069914496742178e-05,0.601936518606949,0.6892049992425522,2.0577720586664015e-07,1.6394582886030244e-05,0.05556355909610987,3.6847696500841075e-08
0.0003446740170400769,0.19304782639166168,0.0,0.0,0.0,0.0,0.31262273295796744,0.0002684733544750119,0.00027643152231954937,0.04862328116422114,7.027386750648856e-05,0.605735331995742,0.6953573200729676,2.0429767543908346e-07,1.6588203927010204e-05,0.056902693878420736,3.7735761158744285e-08
0.00035218951511689867,0.19375771985962598,0.0,0.0,0.0,0.0,0.30731191680644526,0.0002658952345779991,0.00027498922749076516,0.049261895826936006,6.985469527445548e-05,0.6093970229773823,0.7013641991889538,2.0281315372371192e-07,1.6776861217134082e-05,0.05823505575764172,3.861933427789135e-08
0.0003597050131937204,0.19445132105892243,0.0,0.0,0.0,0.0,0.3021444865791715,0.000263364188071479,0.0002735433363589737,0.04989029916774481,6.944145540803969e-05,0.612927289287042,0.7072310058875585,2.0132561565414993e-07,1.696068778436259e-05,0.05956054694495966,3.9498351008352205e-08
0.00036722051127054215,0.19512921652435408,0.0,0.0,0.0,0.0,0.2971150017097198,0.0002608790595069379,0.0002720950679981308,0.05050874917870286,6.903398455505314e-05,0.6163315272893923,0.7129628372893652,1.9983684466494258e-07,1.7139812551737595e-05,0.060879081873210644,4.0372754605143023e-08
0.0003747360093473639,0.19579196373590652,0.0,0.0,0.0,0.0,0.2922182963764194,0.0002584387255584323,0.0002706455390209166,0.05111749468458489,6.863212792013442e-05,0.6196148520453497,0.7185645361997235,1.9834845050106437e-07,1.7314360515697997e-05,0.062190586208450194,4.1242495772736037e-08
0.00038225150742418563,0.19644009295870685,0.0,0.0,0.0,0.0,0.28744946175248287,0.00025604209445295885,0.00026919577216715586,0.051716775780892274,6.82357385525444e-05,0.6227821157384337,0.7240407075131069,1.9686188558163864e-07,1.7484452804417422e-05,0.06349499594607795,4.210753206564289e-08
0.0003897670055010074,0.1970741089853023,0.0,0.0,0.0,0.0,0.2828038297047428,0.00025368810555493286,0.00026774670471373314,0.052306824244144116,6.784467681960424e-05,0.62583792458841,0.7293957332744436,1.9537845970356935e-07,1.7650206976032452e-05,0.06479225658479015,4.2967827340610364e-08
0.0003972825035778291,0.19769449270809353,0.0,0.0,0.0,0.0,0.2782769577650832,0.00025137572841115753,0.0002662991956851355,0.05288786391746834,6.745880990461141e-05,0.6287866544352627,0.7346337865642703,1.9389935296954262e-07,1.7811736998292208e-05,0.06608232237164932,4.382335125597855e-08
0.00040479800165465086,0.19830170259929936,0.0,0.0,0.0,0.0,0.2738646152427392,0.0002491039616955112,0.00026485403160428226,0.05346011107323841,6.707801109777253e-05,0.6316324651333646,0.739758844328693,1.924256273289713e-07,1.796915339814252e-05,0.06736515560890612,4.467407881199067e-08
0.0004123134997314726,0.1988961760313476,0.0,0.0,0.0,0.0,0.2695627703786739,0.00024687183262415296,0.00026341193236186335,0.054023774754163555,6.670215935210615e-05,0.6343793138591104,0.744774699243317,1.9095823751464424e-07,1.8122563319265123e-05,0.06864072601579375,4.551998992755876e-08
