Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234)
3.1083645362223463e-07,0.11224537189640156,0.0,0.0,0.0,0.0,0.32999981202431494,0.6699998107987913,1.8589677436359367e-07,1.869647317177752e-07,1.445648697797897e-09,4.1401931901639364e-10,4.576281778734149e-18,4.053848412214296e-10,6.312555032682804e-10,3.620804632302621e-10,5.93050714361666e-13,8.322910217611703e-11,4.939221128704129e-11,1.743188930244241e-14,4.6574829272767104e-14,2.641526407758768e-22,5.0140911922767086e-15,2.389934153184009e-15,7.489761012235159e-13,3.5682529611762334e-20,9.622229453742398e-20,7.910997197450088e-29,2.4371940451266128e-23,3.7768935296454703e-29,2.341546260837829e-30,1.462975196007064e-28,7.194589980561073e-28
3.2429322208380474e-07,0.11224537189153697,0.0,0.0,0.0,0.0,0.3299998038477088,0.6699998025647462,1.9395448588187306e-07,1.950659816116287e-07,1.5083852399815655e-09,4.224523244497298e-10,4.774877811435857e-18,4.339901765299305e-10,6.872106195546771e-10,4.062248330011376e-10,6.734844309263354e-13,8.85811713494705e-11,5.239419733048165e-11,1.9306331712053943e-14,5.310856286756811e-14,3.012092019125012e-22,5.981977476771946e-15,2.5163605277840468e-15,7.816654909770609e-13,4.100390609789217e-20,1.1554985569664544e-19,9.114676878998502e-29,2.7790952846858155e-23,4.7368816496196684e-29,3.0138149201757557e-30,1.7947757669134179e-28,9.21500746964749e-28
3.3774999054537485e-07,0.11224537188673497,0.0,0.0,0.0,0.0,0.3299997956671252,0.6699997943279061,2.0201376895287872e-07,2.0316703809792086e-07,1.5711340055475815e-09,4.3088514210514365e-10,4.973512538037353e-18,4.6304369006832815e-10,7.455445481650146e-10,4.534021199054021e-10,7.608874115855441e-13,9.398652301036265e-11,5.541493649430219e-11,2.1294298872707864e-14,6.020938760332181e-14,3.4148206310935854e-22,7.082339754436277e-15,2.644689066940178e-15,8.143672298532531e-13,4.684332744417236e-20,1.3769226595871367e-19,1.0189434212738663e-28,3.1506709038633003e-23,5.884197777251731e-29,3.835134923399796e-30,2.1835013546773305e-28,1.1682729992461546e-27
3.5120675900694496e-07,0.1122453718819957,0.0,0.0,0.0,0.0,0.3299997874825137,0.6699997860882697,2.1007467258421586e-07,2.1126790125989638e-07,1.6338953773293773e-09,4.3931778670899934e-10,5.172187170058541e-18,4.925101099733972e-10,8.062577993638804e-10,5.036577435432203e-10,8.55550680653087e-13,9.944009929072857e-11,5.845214914046869e-11,2.339792834749258e-14,6.789781100655831e-14,3.8508753439262704e-22,8.326397375014758e-15,2.7749194917605307e-15,8.470815195018514e-13,5.322692191562042e-20,1.6291753811536216e-19,1.199079144614728e-28,3.5529966415814604e-23,7.246314349920893e-29,4.831606687496744e-30,2.6360955541381975e-28,1.4672940354842304e-27
3.6466352746851507e-07,0.11224537187731928,0.0,0.0,0.0,0.0,0.329999779293828,0.6699997778458358,2.1813724157276264e-07,2.1936857121764688e-07,1.696669704128399e-09,4.477502386624333e-10,5.370902812596862e-18,5.223566403319696e-10,8.693508983042558e-10,5.570334399738374e-10,9.577654752886374e-13,1.0493739074752622e-10,6.150389286117282e-11,2.5619328248814833e-14,7.619397862094197e-14,4.321398726134534e-22,9.725769468558418e-15,2.907056169336373e-15,8.798085438724433e-13,6.018106152332296e-20,1.9150698345298936e-19,1.2291882110897227e-28,3.9871198508662385e-23,8.851080577227436e-29,6.0276069504390954e-30,3.16004350673503e-28,1.8269766815281106e-27
3.781202959300852e-07,0.11224537187270585,0.0,0.0,0.0,0.0,0.32999977110102596,0.6699997696006038,2.2620151674959062e-07,2.2746904804594476e-07,1.7594573065003773e-09,4.56182525986307e-10,5.5696604779037785e-18,5.525530590323494e-10,9.348243836709225e-10,6.135674250253302e-10,1.0678232460702968e-12,1.104743501003959e-10,6.456847435059917e-11,2.7960580838882434e-14,8.51176793392206e-14,4.827513122754924e-22,1.1292466207283603e-14,3.0410926092833564e-15,9.125484754740768e-13,6.773235320162724e-20,2.2375522957331695e-19,1.69571037653984e-28,4.454094011564741e-23,1.0732271506959633e-28,7.457386405299848e-30,3.763391467079799e-28,2.2566810039450898e-27
3.915770643916553e-07,0.11224537186815561,0.0,0.0,0.0,0.0,0.32999976290406846,0.6699997613525724,2.3426753562038646e-07,2.3556933188740367e-07,1.8222584728687849e-09,4.646146106869455e-10,5.768461085524513e-18,5.830715792578405e-10,1.002678804969368e-09,6.732948944194291e-10,1.1860156662806845e-12,1.1604725803828608e-10,6.764433432006507e-11,3.042372817989733e-14,9.468837395041066e-14,5.370322259016438e-22,1.3038875034552385e-14,3.1770473343440226e-15,9.453014565727647e-13,7.590765605447449e-20,2.599703082393201e-19,1.061272268181696e-28,4.9548903652291147e-23,1.2921140926453983e-28,9.146574236635873e-30,4.454768369070532e-28,2.7667983370515768e-27
4.050338328532254e-07,0.11224537186366848,0.0,0.0,0.0,0.0,0.3299997547029194,0.6699997531017409,2.423353328361609e-07,2.436694227946161e-07,1.8850734835202187e-09,4.730465463854103e-10,5.967305505595528e-18,6.138864080433923e-10,1.0729147210695087e-09,7.362484865562405e-10,1.3126346402478644e-12,1.2165269250793611e-10,7.073005148663284e-11,3.301076563329826e-14,1.0492520923765001e-13,5.950912080355191e-22,1.4977753326992596e-14,3.3148809398878123e-15,9.780676667425594e-13,8.473409632135919e-20,3.004738911887451e-19,3.3633037094722216e-28,5.490634521342094e-23,1.5460102144745502e-28,1.1142669591523225e-29,5.24341035532887e-28,3.368849423821397e-27
4.184906013147955e-07,0.11224537185924467,0.0,0.0,0.0,0.0,0.32999974649754565,0.6699997448481078,2.5040494018142937e-07,2.517693209491746e-07,1.947902564013613e-09,4.814782594282629e-10,6.166194497091587e-18,6.44973469567432e-10,1.1455327010519757e-09,8.024583010932613e-10,1.4479723001577712e-12,1.2728760499274952e-10,7.382443383051935e-11,3.5723658113146915e-14,1.1584700008712285e-13,6.570349631546151e-22,1.7122229925005196e-14,3.454687921330327e-15,1.0108471427867395e-12,9.423905118474736e-20,3.4560151273210923e-19,-1.9939062031248588e-28,6.061986395665636e-23,1.8381476841849606e-28,1.3465800954861814e-29,6.139184516308764e-28,4.075557653857672e-27
4.319473697763656e-07,0.11224537185488405,0.0,0.0,0.0,0.0,0.329999738287917,0.6699997365916727,2.5847638629729225e-07,2.5986902635787346e-07,2.0107459894462795e-09,4.899098527293275e-10,6.365128812844995e-18,6.763105737859755e-10,1.220533324555455e-09,8.719517345096756e-10,1.5923209979207567e-12,1.3294932844773334e-10,7.692651293564732e-11,3.856435274958548e-14,1.2747221858244148e-13,7.229682716848474e-22,1.9485803281736667e-14,3.596252991838262e-15,1.0436402433972448e-12,1.0445012671687763e-19,3.9570261054805316e-19,1.2804212528951844e-27,6.670764766369828e-23,2.174134215359276e-28,1.618927566660557e-29,7.152608624298388e-28,4.9008993301404936e-27
4.454041382379357e-07,0.11224537185058699,0.0,0.0,0.0,0.0,0.3299997300740061,0.6699997283324346,2.6654969731753436e-07,2.67968539274106e-07,2.073603845842457e-09,4.983411841782697e-10,6.564109034918972e-18,7.078775835065159e-10,1.2979171799780814e-09,9.447537362245233e-10,1.7459733074915486e-12,1.3863543752183885e-10,8.003540079276882e-11,4.153476418034985e-14,1.3981902243246856e-13,7.929940780840047e-22,2.208232806079438e-14,3.740077258299551e-15,1.0764464878579468e-12,1.1539517072781119e-19,4.511404972570706e-19,-2.5250084958059843e-27,7.315683007106899e-23,2.55663988042223e-28,1.9308867217206465e-29,8.294870383848382e-28,5.86017663977268e-27
4.588609066995058e-07,0.11224537184635315,0.0,0.0,0.0,0.0,0.32999972185578735,0.6699997200703919,2.7462489723865734e-07,2.760678596850082e-07,2.1364764773395374e-09,5.067723785679044e-10,6.763135800375968e-18,7.396559767888973e-10,1.3776848607087086e-09,1.0208875082024998e-09,1.909222040647079e-12,1.4434363376167836e-10,8.315021542644642e-11,4.4636757034416654e-14,1.5290528744712974e-13,8.672138223652471e-22,2.4926000653287404e-14,3.885491572648411e-15,1.1092667947389354e-12,1.2710230345365156e-19,5.122925471464943e-19,-9.543358490384125e-28,8.000942895178746e-23,2.992633969584983e-28,2.292501508278523e-29,9.577852983511227e-28,6.970139144968682e-27
4.7231767516107593e-07,0.11224537184218285,0.0,0.0,0.0,0.0,0.3299997136332371,0.6699997118055445,2.827020086375989e-07,2.841669877646104e-07,2.199363860899685e-09,5.152033752311189e-10,6.962209723647648e-18,7.716284646192375e-10,1.4598369667110167e-09,1.1003746581503014e-09,2.0823602480739808e-12,1.5007180557201642e-10,8.627016460155497e-11,4.7872160756274656e-14,1.6674859354807101e-13,9.457271252638717e-22,2.8031358312177945e-14,4.033360627483649e-15,1.1421001491989784e-12,1.3959990520020437e-19,5.795504501390893e-19,-1.0208357618646144e-26,8.722500834263046e-23,3.486144925214452e-28,2.705458193332293e-29,1.101416098714789e-27,8.249080792064289e-27
4.857744436226461e-07,0.11224537183807591,0.0,0.0,0.0,0.0,0.3299997054063338,0.6699997035378911,2.9078105123536416e-07,2.9226592355045414e-07,2.2622664625870382e-09,5.236342506717544e-10,7.161331123972284e-18,8.037790651368256e-10,1.5443741051611967e-09,1.183234755748957e-09,2.2656812044877585e-12,1.5581816318429004e-10,8.939466583313543e-11,5.124279507681735e-14,1.8136619196699198e-13,1.0286319715995464e-21,3.14132860808286e-14,4.182324657014893e-15,1.1749484020782956e-12,1.5291657915679999e-19,6.533203588560752e-19,-3.0378806988214467e-27,9.489608001922108e-23,4.044620371610076e-28,3.180330012465059e-29,1.2617142989743753e-27,9.716899252519203e-27
4.992312120842162e-07,0.11224537183403248,0.0,0.0,0.0,0.0,0.329999697175058,0.6699996952674306,2.988620432121549e-07,3.0036466720760265e-07,2.3251842520782865e-09,5.320649557141022e-10,7.360500568368651e-18,8.360932037207342e-10,1.631296891012438e-09,1.26948555357244e-09,2.459478410444292e-12,1.615811305234706e-10,9.252323741378532e-11,5.475045228828652e-14,1.9677503479925824e-13,1.116024424358845e-21,3.508700522559014e-14,4.3331378966630375e-15,1.2078106472287554e-12,1.6708116963083645e-19,7.340229062322766e-19,4.930350456823787e-27,1.0298363829596414e-22,4.6732038922996725e-28,3.720669571870762e-29,1.4400912031187823e-27,1.1395186198273725e-26
5.113423036996293e-07,0.11224537183044757,0.0,0.0,0.0,0.0,0.3299996897631565,0.6699996878216153,3.0613661662022454e-07,3.076533723777435e-07,2.3818231977535422e-09,5.396523921492346e-10,7.539794572309256e-18,8.653047428548707e-10,1.711567638301872e-09,1.3500239192479248e-09,2.643095857646271e-12,1.667807646110648e-10,9.534202231371719e-11,5.802594362295958e-14,2.1133330318110708e-13,1.1985927070304734e-21,3.865567366615577e-14,4.471142878663104e-15,1.2373978014713811e-12,1.80578323579242e-19,8.129419865057195e-19,-1.0271557004096483e-27,1.105834425081733e-22,5.303146188099938e-28,4.2654380243440547e-29,1.6173175816200826e-27,1.31048947904244e-26
5.234533953150424e-07,0.11224537182691416,0.0,0.0,0.0,0.0,0.3299996823476865,0.6699996803735255,3.1341279372662194e-07,3.1494192210433474e-07,2.4384746926879633e-09,5.472396891313414e-10,7.719127968586752e-18,8.946289986484951e-10,1.7937717140627305e-09,1.4333332719862345e-09,2.8356512908613452e-12,1.7199160206797416e-10,9.816334053229995e-11,6.141508778017518e-14,2.2655797535595798e-13,1.2849405902116286e-21,4.2484828536388466e-14,4.6104020113935e-15,1.2669967305582307e-12,1.9480726820969494e-19,8.981562726776159e-19,8.663964756332246e-28,1.185560160449893e-22,6.000142995181336e-28,4.8737542045892835e-29,1.8115361398136154e-27,1.502239136026547e-26
5.355644869304556e-07,0.112245371823432,0.0,0.0,0.0,0.0,0.32999967492863674,0.6699996729231597,3.206905850041328e-07,3.2223031647430994e-07,2.49513866398154e-09,5.548268457345762e-10,7.898501412249151e-18,9.240575947072971e-10,1.87790957528586e-09,1.51942396142574e-09,3.0373591623471225e-12,1.7721272517528538e-10,1.0098690161369323e-10,6.491912255449818e-14,2.4246083562839727e-13,1.3751347997847368e-21,4.65862295451797e-14,4.751611152866521e-15,1.296606534749457e-12,2.097895609072396e-19,9.900030098372372e-19,-1.0266503334073929e-26,1.268435624070571e-22,6.769265159448398e-28,5.550312806427703e-29,2.023944312236693e-27,1.7167366933227747e-26
5.476755785458687e-07,0.11224537182000151,0.0,0.0,0.0,0.0,0.3299996675059969,0.6699996654705174,3.2796999936103195e-07,3.295185555591682e-07,2.551815555433937e-09,5.624138761303223e-10,8.077914018620068e-18,9.535827881507934e-10,1.963981681146246e-09,1.6083054226625462e-09,3.248434074363895e-12,1.824433466596659e-10,1.0381249321531869e-10,6.853927402447946e-14,2.5905347795216073e-13,1.4692413752412137e-21,5.0971844916992444e-14,4.893080942364343e-15,1.3262295476723277e-12,2.2554691258674988e-19,1.08882929393951e-18,1.9535611705322844e-26,1.3561747139686524e-22,7.616686731284587e-28,6.30275311070275e-29,2.255795786166592e-27,1.95608780557285e-26
5.597866701612818e-07,0.11224537181662209,0.0,0.0,0.0,0.0,0.3299996600797574,0.6699996580155984,3.352510459196601e-07,3.3680663947922037e-07,2.608504873319174e-09,5.70000747695827e-10,8.257367790511097e-18,9.831974871336888e-10,2.0519884953186623e-09,1.6999864114295023e-09,3.4690907820398868e-12,1.876827205542328e-10,1.0663989598069131e-10,7.227674175968527e-14,2.7634733011525724e-13,1.5673246886059022e-21,5.5653842238709244e-14,5.03736843893086e-15,1.3558623362070052e-12,2.421012061499683e-19,1.1949920897039923e-18,6.2338571906581625e-27,1.4462625121091345e-22,8.547245149299416e-28,7.134043464277277e-29,2.508401824743972e-27,2.2225419546816877e-26
5.718977617766949e-07,0.11224537181329411,0.0,0.0,0.0,0.0,0.3299996526499094,0.6699996505584017,3.4253373235497914e-07,3.440945683106238e-07,2.6652069389932845e-09,5.775874707695905e-10,8.43686189618425e-18,1.0128951337144468e-09,2.141930481110308e-09,1.7944750974630537e-09,3.6995441958353575e-12,1.9293014605723456e-10,1.0946889649241712e-10,7.613270519606841e-14,2.943536497346941e-13,1.6694488172597645e-21,6.064458611509232e-14,5.1832794014727775e-15,1.3855065686585996e-12,2.5947449163284558e-19,1.308858324413289e-18,-6.593644255129646e-27,1.540093037344433e-22,9.567423468350933e-28,8.051574631735428e-29,2.7831326963249984e-27,2.5184985224318105e-26
5.827977442305667e-07,0.11224537181034286,0.0,0.0,0.0,0.0,0.32999964595995396,0.6699996438449766,3.49089558140824e-07,3.506535717193569e-07,2.7162498841730272e-09,5.844154052289978e-10,8.598440828628264e-18,1.0396888933918075e-09,2.224533224835922e-09,1.881921778069436e-09,3.915506199874284e-12,1.9765918472853665e-10,1.1201620828652496e-10,7.970534847967305e-14,3.1117766159280653e-13,1.764867511320398e-21,6.541061097117133e-14,5.3153551794635254e-15,1.41219704224276e-12,2.7582904148634596e-19,1.4182357424755554e-18,2.043460792389173e-27,1.6283943904629158e-22,1.0567856249015566e-27,8.957569123756973e-29,3.0504885439847765e-27,2.812193003478566e-26
5.936977266844386e-07,0.11224537180743319,0.0,0.0,0.0,0.0,0.32999963926706344,0.6699996371297059,3.5564672306448246e-07,3.572124496366291e-07,2.767303188432774e-09,5.912432237962147e-10,8.760053133589531e-18,1.0665407742327202e-09,2.308704176357258e-09,1.9716539779367624e-09,4.139734624646334e-12,2.0239380835994386e-10,1.1456454787334427e-10,8.337575432788708e-14,3.285957139196084e-13,1.8636552787601012e-21,7.044618223672514e-14,5.448993067246644e-15,1.4388964829350708e-12,2.9288126865267856e-19,1.5344400045978215e-18,-2.9936703062924537e-27,1.7193852982476402e-22,1.1651126413211104e-27,9.944221049975602e-29,3.3380098141260504e-27,3.1338285311437543e-26
6.045977091383104e-07,0.11224537180456519,0.0,0.0,0.0,0.0,0.32999963257123244,0.6699996304125885,3.6220523146751494e-07,3.637712021258452e-07,2.8183670344257863e-09,5.980709268665555e-10,8.921697965083319e-18,1.0934469373170976e-09,2.3944436776028998e-09,2.0636764790976197e-09,4.372386459138682e-12,2.0713363338875336e-10,1.1711381414467747e-10,8.714474934571605e-14,3.466156595853498e-13,1.965856834076655e-21,7.57607147474103e-14,5.583498714489043e-15,1.4656058716421186e-12,3.106475848119243e-19,1.6577596379296826e-18,1.1859802665028742e-26,1.8141351800081174e-22,1.2822438885499928e-27,1.1017133362863433e-28,3.646824348845366e-27,3.4854932460247685e-26
6.154976915921822e-07,0.1122453718017385,0.0,0.0,0.0,0.0,0.3299996258724561,0.6699996236936244,3.6876508774369583e-07,3.7032982925338786e-07,2.869441208606347e-09,6.048985128103655e-10,9.083377262798342e-18,1.1204038147797815e-09,2.481752072641344e-09,2.157993749091828e-09,4.613618792132286e-12,2.118783043571599e-10,1.196639135083418e-10,9.10131481027682e-14,3.6524524542254927e-13,2.0715157901223807e-21,8.136374584279382e-14,5.72003743984848e-15,1.4923236135479889e-12,3.291445102487015e-19,1.788489901584261e-18,-1.504122067687845e-26,1.910795952691052e-22,1.4087038068007464e-27,1.2181532579838788e-28,3.9781024642670414e-27,3.869391472797049e-26
6.26397674046054e-07,0.11224537179895375,0.0,0.0,0.0,0.0,0.3299996191707301,0.6699996169728132,3.753262953406014e-07,3.7688833108092e-07,2.9205261305213736e-09,6.117259835869926e-10,9.245087644931173e-18,1.1474080910422092e-09,2.5706297046306093e-09,2.2546099680291392e-09,4.863588814256024e-12,2.1662749105799442e-10,1.2221475902947027e-10,9.49817538622411e-14,3.8449211296885113e-13,2.180676069666315e-21,8.726493390814718e-14,5.856746112179731e-15,1.51905231253594e-12,3.483886735672455e-19,1.9269328248806172e-18,2.730307044738914e-26,2.0128082968207308e-22,1.545064721999556e-27,1.3443768200939884e-28,4.333057767380903e-27,4.287847384785198e-26
6.372976564999258e-07,0.11224537179621003,0.0,0.0,0.0,0.0,0.32999961246605003,0.6699996102501541,3.818888583435134e-07,3.8344670767404243e-07,2.9716212827388414e-09,6.185533392925493e-10,9.406835304682137e-18,1.1744566755340682e-09,2.661076920352437e-09,2.3535290447091844e-09,5.1224538156786564e-12,2.213808894980678e-10,1.2476627255958504e-10,9.905135942778638e-14,4.043637990277693e-13,2.293379448550262e-21,9.347405697105814e-14,5.996268676558554e-15,1.5457883016403521e-12,3.6839681103256085e-19,2.0733972524182006e-18,-4.566439937841447e-26,2.1145573993730203e-22,1.6918975621254785e-27,1.4809585342970344e-28,4.712948138931445e-27,4.743309235238935e-26
6.481976389537976e-07,0.11224537179350824,0.0,0.0,0.0,0.0,0.32999960575841186,0.6699996035256467,3.884527794000474e-07,3.9000495909682176e-07,3.0227272768615025e-09,6.253805793389161e-10,9.56861274734618e-18,1.2015467160273753e-09,2.753094064167444e-09,2.4547546070056534e-09,5.390371199034195e-12,2.2613822336639138e-10,1.2731838610462477e-10,1.0322274619020827e-13,4.2486772691895334e-13,2.4096691964710135e-21,1.0000102286669413e-13,6.135735998820221e-15,1.5725355989684217e-12,3.8918577659533266e-19,2.2281996030163504e-18,-1.1690274984370213e-26,2.222891242209399e-22,1.8498152210500167e-27,1.6285671000654522e-28,5.119080316574641e-27,5.238368119198775e-26
6.590976214076695e-07,0.11224537179084772,0.0,0.0,0.0,0.0,0.329999599047812,0.6699995967992906,3.95018061984621e-07,3.965630854143087e-07,3.0738437053838185e-09,6.322077044069984e-10,9.730426699362076e-18,1.228675506286032e-09,2.8466814840335063e-09,2.5582901080755e-09,5.667498440345506e-12,2.3089923244993246e-10,1.2987103633671265e-10,1.0749668757235883e-13,4.4601124535411394e-13,2.5295859995553508e-21,1.0685582531175636e-13,6.277282975573e-15,1.599291235746968e-12,4.107725057176142e-19,2.391661406668902e-18,-5.96941256604524e-26,2.332060393889192e-22,2.019440063127335e-27,1.7878500231107874e-28,5.5527962249236255e-27,5.775714176752255e-26
