Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26)
1.6786171275458573e-11,0.11224537200024731,0.0,0.0,0.0,0.0,0.3299999999898781,0.6699999999920813,1.0120073766581456e-11,7.916992203139466e-12,1.8197017451401455e-15,2.204900664522056e-12,5.759340178607531e-24,1.4935433945530307e-19,2.6382713553859167e-20,6.953002201960443e-24,1.0032052459495029e-25,1.2829193384850323e-19,2.546890056184775e-19,1.3793830570992762e-28,2.4344339770349243e-32,1.3794110227328673e-40,1.3187130207483305e-37,4.2718224328796274e-23,5.3083391612107284e-21,1.3222355943753504e-36,2.0338834172930047e-40,4.0115721844654054e-47,1.263910281300136e-41,9.2049653613193e-57,3.4948730328825397e-63,8.325637050465273e-53,2.592274957813511e-56,6.284909678242936e-63,2.2034864747018259e-72,4.444648231545206e-75,1.549284045396055e-74,1.6517172471806908e-73,4.165333830036085e-74,6.361319100065203e-80,9.87781050849677e-73,1.0207669558927427e-66,6.005246663526818e-69,1.1494825205321803e-25,5.433142884924727e-73,4.353998203764031e-69,1.5385865814532766e-60,6.329317932306756e-69,9.086611833059544e-61,4.188300008549467e-73,9.866954599400957e-73,6.1354263110925315e-25
2.3500785502096574e-11,0.11224537200034546,0.0,0.0,0.0,0.0,0.32999999998582924,0.6699999999889068,1.4167261055120699e-11,1.1089842730932101e-11,3.4777605084742123e-15,3.0808949515027847e-12,1.1007545744004828e-23,3.058746073200073e-19,6.933181423521036e-20,1.9390717799022798e-23,2.744687371377446e-25,2.5054243850532457e-19,4.89939983471381e-19,5.031889597282287e-28,1.254228790354543e-31,7.108722333870096e-40,9.813850811630404e-37,1.1159308067366422e-22,1.3920273361887823e-20,5.0851564195709854e-36,1.1157431559627446e-39,2.0714086960700484e-46,6.526673266884026e-41,1.2470081440640088e-55,7.810031821002067e-62,6.648375950310887e-52,3.0891404637117984e-55,9.578868957076047e-62,7.564637743262521e-71,9.174782350289388e-74,4.8100517702927663e-73,5.128544943550165e-72,2.0752125290693918e-72,3.3935140503698167e-78,1.8714198644116177e-71,3.0097517183153943e-65,1.1607857175156525e-67,2.210572536968758e-25,1.6019885408381455e-71,6.638569836484376e-68,3.3399553183924263e-59,2.2199431281630702e-67,1.9709186284360968e-59,1.854332805467765e-71,2.338702353555259e-71,1.5824349684751015e-24
3.6930013955372576e-11,0.11224537200054037,0.0,0.0,0.0,0.0,0.32999999997773155,0.6699999999825458,2.226005577012306e-11,1.744601343199636e-11,8.373843989450491e-15,4.822413530381963e-12,2.650532358759709e-23,8.425713669844624e-19,2.6522455792050985e-19,8.397852413327214e-23,1.0898067728347548e-24,6.310648051173238e-19,1.1962412143986932e-18,3.157871450011467e-27,1.3418302337415578e-30,7.607321760655506e-39,1.8589318349265962e-35,4.2117306468238723e-22,5.29970588200233e-20,3.355412135545579e-35,1.269175124556266e-38,2.2210716836960654e-45,6.998639360898891e-40,4.168232446758158e-54,4.687055590246334e-60,1.3502624693970692e-50,1.1560750652207072e-53,4.7701579289989077e-60,8.67468195708881e-69,5.431292493683434e-72,4.46433543047177e-71,4.760250426132337e-70,3.631553428897601e-70,5.426733226937211e-76,9.221500342417497e-70,2.573548350536163e-63,6.616199593101601e-66,5.39387188860563e-25,1.3698207416373696e-69,2.755599388788531e-66,2.1405256412099507e-57,2.6575875516414594e-65,1.2606675374802718e-57,2.5244768721381035e-69,1.6266781502027178e-69,5.806412991591652e-24
5.035924240864858e-11,0.11224537200073349,0.0,0.0,0.0,0.0,0.32999999996963386,0.6699999999761688,3.035079353295573e-11,2.381607896105409e-11,1.5326965443583868e-14,6.550036814344212e-12,4.851463493472037e-23,1.722369231179953e-18,6.525749709889547e-19,2.2604889522728173e-22,2.7279696256905286e-24,1.2022901062590368e-18,2.2176561353190254e-18,1.0214586715342003e-26,5.568087513139118e-30,3.157022184238774e-38,9.643958289031785e-35,1.0251341511471194e-21,1.2989900776498333e-19,1.106079373470299e-34,5.368418317490891e-38,9.223091501011458e-45,2.906266544583396e-39,2.673413827228861e-53,3.8835267421183583e-59,7.132452578050673e-50,7.4331786513982505e-53,3.280418062031553e-59,7.65984321701e-68,4.131805884634464e-71,3.728884670010229e-70,3.9760919769346373e-69,3.4937677488290583e-69,5.521933201557925e-75,7.162590994728302e-69,2.2968668463739703e-62,5.475487441761582e-65,9.993545704977693e-25,1.2225527686178262e-68,1.9090100465983966e-65,1.6309341827701008e-56,2.3307711597006915e-64,9.599074102665444e-57,2.5565030325432465e-68,1.4440469233515558e-68,1.3820798310702113e-23
6.378847086192458e-11,0.11224537200092487,0.0,0.0,0.0,0.0,0.3299999999615362,0.669999999969776,3.843954442325409e-11,3.019993024743788e-11,2.426697361523297e-14,8.263873873727743e-12,7.68134166745466e-23,3.0057199099640886e-18,1.2920161148652876e-18,4.8376289864059745e-22,5.4657621523988916e-24,1.9766340041221564e-18,3.5547269362009806e-18,2.4784546370550827e-26,1.6247414314656482e-29,9.212512560131563e-38,3.3243829302284085e-34,2.0091682336702038e-21,2.5626129442863615e-19,2.7164750158957454e-34,1.5854697047217053e-37,2.692382262888194e-44,8.483994342490002e-39,1.1265789046131722e-52,2.1889458079380846e-58,2.4869812277043152e-49,3.0105099018379507e-52,1.3919986873254937e-58,4.217173034277179e-67,2.065203787268762e-70,1.9763991339085442e-69,2.107437656069515e-68,2.0559971669690623e-68,3.86156753124519e-74,3.6809971703855197e-68,1.3546436855542177e-61,3.0960258457148054e-64,1.600974308821346e-24,7.2103621094510875e-68,8.568115432585341e-65,7.779270301047955e-56,1.2342337558347015e-63,4.575986438204522e-56,1.8446530531203397e-67,9.83458106685282e-68,2.6535606424765694e-23
7.721769931520057e-11,0.11224537200111448,0.0,0.0,0.0,0.0,0.3299999999534385,0.6699999999633677,4.6526378272036817e-11,3.659745752225548e-11,3.512396584066475e-14,9.964034477146471e-12,1.1118039261149236e-22,4.753188920064525e-18,2.244409667903096e-18,9.023225058873294e-22,9.589288661538993e-24,2.966558125182822e-18,5.208059102296837e-18,5.086214120514014e-26,3.883172108243028e-29,2.2018919698348857e-37,9.131453099936446e-34,3.4556879370738996e-21,4.435922124658549e-19,5.627692860535768e-34,3.824365078293525e-37,6.436742488342858e-44,2.0283042141692894e-38,3.74002694616661e-52,9.555964288811783e-58,6.891123702552737e-49,9.468585170011097e-52,4.539655952410548e-58,1.7797514228451237e-66,8.03091145880571e-70,8.071047927046126e-69,8.606212609488752e-68,9.197766241011862e-68,2.0452588024836092e-73,1.4649488963000729e-67,6.136293319157459e-61,1.3494443722611805e-63,2.3442853130252597e-24,3.2661662691038276e-67,3.0090367067036033e-64,2.8676089231826185e-55,4.967984491435935e-63,1.6859017276364e-55,1.000152105524276e-66,4.9606545776397155e-67,4.474348423826494e-23
9.999999999999999e-11,0.11224537200148856,0.0,0.0,0.0,0.0,0.32999999993970097,0.6699999999524607,6.024124820709878e-11,4.7481677981241023e-11,5.77538492588988e-14,1.2817308050011485e-11,1.8281383413584563e-22,8.929791367353609e-18,4.727696998261163e-18,2.1208614925501984e-21,2.0501081121391197e-23,5.170027188790011e-18,8.737870671902048e-18,1.349087160780905e-25,1.2826124971843325e-28,7.273164596584629e-37,3.721390508468611e-33,7.159069369166972e-21,9.288636647594075e-19,1.5132445399944081e-33,1.2799958635994902e-36,2.126801606594995e-43,6.701899485686979e-38,2.1162586178686496e-51,8.625060317873038e-57,2.844206931903149e-48,4.779104846188515e-51,2.4136425343169537e-57,1.552629151021628e-65,5.954104433842323e-69,6.577039925866703e-68,7.01320176783441e-67,8.93421359880658e-67,2.5668004728953695e-72,1.1163621267456535e-66,5.908337313465773e-60,1.1848102561947091e-62,3.9295028689332286e-24,3.1448349889466613e-66,1.882082799442454e-63,1.948490106888777e-54,3.9296928920041665e-62,1.144304840030993e-54,1.275812782979014e-65,4.995713839900813e-66,8.975060254677497e-23
1.0407615622175258e-10,0.11224537200148856,0.0,0.0,0.0,0.0,0.3299999999372431,0.6699999999505046,6.269454056273374e-11,4.943314081064721e-11,6.234293236836168e-14,1.3323725542237155e-11,1.9734031118970561e-22,9.854118562111746e-18,5.3034800994682836e-18,2.4214952345424067e-21,2.305354823770213e-23,5.637155770786022e-18,9.465798849847839e-18,1.5668113436823355e-25,1.536177005303235e-28,8.711070035480848e-37,4.577203172545406e-33,8.008105738093654e-21,1.0409291843109218e-18,1.7610255010110697e-33,1.535731485722711e-36,2.5473672565897272e-43,8.027179675693715e-38,2.6970278966858976e-51,1.1403470154068962e-56,3.5034731059115543e-48,6.019432398049788e-51,3.0556777294083113e-57,2.048716228043415e-65,7.764478550716349e-69,8.63731275047332e-68,9.210108848530265e-67,1.1869699461128893e-66,3.456976015987505e-72,1.4586002751903314e-66,7.843441306024769e-60,1.5632976456285856e-62,4.256164778939917e-24,4.1748344387034445e-66,2.420718657140294e-63,2.523735800597794e-54,5.1495955260883175e-62,1.4819999888599926e-54,1.7194066456359563e-65,6.643013109884681e-66,9.984406501804578e-23
1.3093461312830458e-10,0.11224537200185583,0.0,0.0,0.0,0.0,0.3299999999210477,0.6699999999375814,7.885579961861038e-11,6.232226970801431e-11,9.646411828074e-14,1.6629969127682976e-11,3.0534913744916066e-22,1.7476611790802388e-17,1.0285801935722022e-17,5.246020674734283e-21,4.541265229831145e-23,9.307106085303867e-18,1.4995801156114497e-17,3.7327890273696177e-25,4.40847445618485e-28,2.499948429728206e-36,1.5517809010351306e-32,1.5239029570719855e-20,2.0051310612554927e-18,4.249662748699605e-33,4.456346399924446e-36,7.312076299022648e-43,2.3041715544882913e-37,1.129890914459106e-50,6.366497886476551e-56,1.199161496227703e-47,2.388525114978633e-50,1.2525445702842046e-56,1.110819416231356e-64,3.6969477062085787e-68,4.397906023956246e-67,4.689585674756946e-66,6.891551954760398e-66,2.248065952649207e-71,7.335232901848657e-66,4.466170995238875e-59,8.612909198720482e-62,6.735395032444177e-24,2.3772129502581466e-65,1.099026973940832e-62,1.2105955302608682e-53,2.7378021092747918e-61,7.10279372562624e-54,1.1276702898024537e-64,4.1708466889610524e-65,1.8329218937366948e-22
1.5779307003485657e-10,0.1122453720022165,0.0,0.0,0.0,0.0,0.32999999990485235,0.6699999999245992,9.501066712815032e-11,7.526395358571872e-11,1.3697530995142764e-13,1.988365586392766e-11,4.335854641856564e-22,2.8065833993635775e-17,1.7643274750139938e-17,9.950110750820297e-21,7.907709593644498e-23,1.4068216719201124e-17,2.1803189976116016e-17,7.605702794452825e-25,1.049660528783618e-27,5.952513448445365e-36,4.251331600184553e-32,2.56461451020029e-20,3.415899970178837e-18,8.762311633135692e-33,1.0716181965056039e-35,1.7412985908599873e-42,5.487180349935869e-37,3.681115801623696e-50,2.695161918949875e-55,3.3127147250366316e-47,7.483464431903958e-50,4.023773770968714e-56,4.562594115766792e-64,1.407915864955868e-67,1.7222166314351238e-66,1.8364422006325421e-65,2.979588048069339e-65,1.0866644643526188e-70,2.8040122394183183e-65,1.9146641421175803e-58,3.5647172961430625e-61,9.782424448036637e-24,1.0191203719942445e-64,3.841719435987224e-62,4.426164752283186e-53,1.0977602579095262e-60,2.5946333206635353e-53,5.477908945156179e-64,1.8388599857338982e-64,2.9784629998143482e-22
2.1150998384796058e-10,0.11224537200291858,0.0,0.0,0.0,0.0,0.3299999998724616,0.669999999898463,1.2730292166002043e-10,1.0130164450781371e-10,2.3547182327288535e-13,2.6236700586313188e-11,7.453723045120174e-22,5.962016472274798e-17,4.1001390189805145e-17,2.797719078829678e-20,1.89683187119085e-22,2.7168949768054587e-17,3.926941771124479e-17,2.3825878565814187e-24,4.498530394500349e-27,2.551151325799897e-35,2.554168570066334e-31,5.722335021869438e-20,7.820598761352129e-18,2.823582333712794e-32,4.719809063204311e-35,7.464659073739386e-42,2.352279842470557e-36,3.3026467994228688e-49,4.299572290227399e-54,2.044243857163179e-46,6.690309677239191e-49,3.8267491763251075e-55,9.574263588598352e-63,1.83311420697983e-66,2.668080893179009e-65,2.8450759991572222e-64,7.660098177974615e-64,2.6545192428325284e-69,3.45487818498056e-64,3.284096731853801e-57,5.212539833904365e-60,1.758181083192702e-23,1.7480320471549634e-63,4.540603537877637e-61,6.1490834157164486e-52,2.223516461541864e-59,3.585776444914894e-52,1.2862502752647448e-62,2.3915217812390207e-63,6.209280972934845e-22
2.598552062797542e-10,0.11224537200352919,0.0,0.0,0.0,0.0,0.3299999998433099,0.6699999998747513,1.5634827056244172e-10,1.2490697571940893e-10,3.4178931311631166e-13,3.178302512392238e-11,1.0819166597500049e-21,1.0180509004172175e-16,7.389416951609308e-17,5.823107444362223e-20,3.513024798053152e-22,4.3443852015140166e-17,5.940566014905965e-17,5.285705517844004e-24,1.2214962086587089e-26,6.927310673519889e-35,8.417051237501139e-31,9.949531468278363e-20,1.3908412606032517e-17,6.406658544585085e-32,1.3065897165822925e-34,2.027162579526097e-41,6.38806159778153e-36,1.3341247182113801e-48,2.3185098204493854e-53,6.8471206359192806e-46,2.683736245788587e-48,1.5707789641999635e-54,5.408214965818791e-62,9.079793558823099e-66,1.3796082803435576e-64,1.4711327608106262e-63,4.5704987589304417e-63,1.6335701468152137e-68,1.6336907401620714e-63,1.8040596504393298e-56,2.7730450705401e-59,2.654795663054615e-23,9.602502901759393e-63,2.0696876428618898e-60,2.94058266259243e-51,1.1965521384954164e-58,1.71087400777507e-51,7.900938567527967e-62,1.2951047678135919e-62,1.0202807766383627e-21
3.082004287115478e-10,0.1122453720041205,0.0,0.0,0.0,0.0,0.32999999981415823,0.6699999998508673,1.8537900466672164e-10,1.4866988984569808e-10,4.627103744125625e-13,3.717176080365171e-11,1.4646884770131796e-21,1.589113031594144e-16,1.1997538752647942e-16,1.0722408477903969e-19,5.856869158732247e-22,6.435259471253704e-17,8.375365167764255e-17,1.0195478168101319e-23,2.783031991188227e-26,1.5783216791777963e-34,2.2509750618339854e-30,1.5593297552880592e-19,2.2284718467248225e-17,1.2627585137632695e-31,3.0323014278650656e-34,4.619062036399609e-41,1.455577525352535e-35,4.1972871235112623e-48,9.33205675370333e-53,1.8598899996959146e-45,8.488284825757847e-48,5.0523746458601345e-54,2.2251289091973562e-61,3.226198841966744e-65,5.116283123550493e-64,5.455716364854855e-63,1.978622142492894e-62,7.165514951258517e-68,5.845336841147538e-63,7.1430630887134465e-56,1.0621768133401937e-58,3.736138757884355e-23,3.8020528015313636e-62,7.278421126273318e-60,1.0753541632377402e-50,4.85926617109683e-58,6.241189132883916e-51,3.451514410871429e-61,4.842031934823923e-62,1.5176251877993763e-21
3.565456511433414e-10,0.1122453720046932,0.0,0.0,0.0,0.0,0.32999999978500644,0.6699999998268176,2.143969244241395e-10,1.7258588619264593e-10,5.964327210386962e-13,4.2407408384267906e-11,1.8879826372783147e-21,2.3250938767685943e-16,1.8090638536863194e-16,1.8086007669850089e-19,9.062818744225952e-22,9.02213908779023e-17,1.1233914697140008e-16,1.7819261316688643e-23,5.606111996591002e-26,3.1793810817433464e-34,5.193027364428748e-30,2.270543048317804e-19,3.316030173686126e-17,2.2536721949763506e-31,6.216831290464771e-34,9.305205275532053e-41,2.932299042798145e-35,1.1209452449048254e-47,3.116003421888581e-52,4.354140260336142e-45,2.2571741976946683e-47,1.3602621207525664e-53,7.557752196221609e-61,1.0048461832554007e-64,1.6261338457172297e-63,1.7340196963374084e-62,6.975459827839669e-62,2.567534068108279e-67,1.751873728568649e-62,2.3785624499632476e-55,3.4760016567495424e-58,5.0025165700062726e-23,1.2660424558137924e-61,2.1320949115017027e-59,3.2369179641314786e-50,1.586686047803742e-57,1.8744384114556237e-50,1.2350808589133076e-60,1.5728408533861034e-61,2.1053325432919866e-21
4.0489087357513497e-10,0.1122453720052479,0.0,0.0,0.0,0.0,0.3299999997558547,0.6699999998026078,2.434036024196917e-10,1.9665059322604464e-10,7.413821697404249e-13,4.7494339474655396e-11,2.346816078912874e-21,3.2397229130959706e-16,2.5816039961117595e-16,2.8562168768712133e-19,1.3265260374784351e-21,1.2133614125673085e-16,1.451870936279265e-16,2.894601749994616e-23,1.0314648223734557e-25,5.8497582492752455e-34,1.0759960794747492e-29,3.1299770069986283e-19,4.669742497492409e-17,3.736629094332358e-31,1.1635993115942852e-33,1.7121450692008673e-40,5.395397409076078e-35,2.6504241055812304e-47,8.985720800598612e-52,9.150197367946922e-45,5.300850676903212e-47,3.225607670110932e-53,2.2144870702272238e-60,2.7181844657505962e-64,4.4890925266840986e-63,4.786927035249131e-62,2.113001923317709e-61,7.834198011257973e-67,4.581297399474279e-62,6.83943184456989e-55,9.834472523926041e-58,6.454246664929356e-23,3.640439233249822e-61,5.471940754565441e-59,8.49004293731368e-50,4.453895693283049e-57,4.905865573918445e-50,3.761255529918917e-60,4.356104485111133e-61,2.774765471990975e-21
4.5323609600692857e-10,0.11224537200578527,0.0,0.0,0.0,0.0,0.32999999972670296,0.6699999997782438,2.724004153820397e-10,2.2085976315015406e-10,8.961805968774227e-13,5.243680195291807e-11,2.8368263650669586e-21,4.3450300459457984e-16,3.5304800387019864e-16,4.284910688205597e-19,1.8598550708345544e-21,1.579480576251808e-16,1.8232166505973703e-16,4.4435866626736695e-23,1.769996643225305e-25,1.0038251463758125e-33,2.0537401193882413e-29,4.136197527522697e-19,6.301757720212387e-17,5.8528417538937145e-31,2.0306207358296498e-33,2.9381639347395497e-40,9.258899361573165e-35,5.702832946666029e-47,2.3085622189778596e-51,1.770806720719635e-44,1.13313940114067e-46,6.949737870275952e-53,5.784072002568759e-60,6.57673027348184e-64,1.1068893603288628e-62,1.1803286065707413e-61,5.690440916389212e-61,2.1061907325463237e-66,1.0765368118501707e-61,1.7480386849005592e-54,2.4760999702745e-57,8.091656521997408e-23,9.30432440309213e-61,1.2697940469788107e-58,2.006788743299963e-49,1.116895166884629e-56,1.1571471144356913e-49,1.008564660440049e-59,1.0634959777768032e-60,3.517342738822421e-21
5.499265408705158e-10,0.11224537200681045,0.0,0.0,0.0,0.0,0.32999999966839955,0.6699999997290736,3.30369205216658e-10,2.6969506014524514e-10,1.2305605727020413e-12,6.190475295158534e-11,3.895297665273622e-21,7.169303437552669e-16,6.003387806533795e-16,8.583760693726671e-19,3.3194832571885175e-21,2.4853551531189767e-16,2.695438804503532e-16,9.221975572505948e-23,4.453727719176114e-25,2.5258785182471807e-33,6.222316416361694e-29,6.574899163872027e-19,1.0434333391697115e-16,1.2633081639624287e-30,5.2812001581220264e-33,7.393552881826106e-40,2.329899609281032e-34,2.142154837256433e-46,1.1902084900573727e-50,5.51440308239833e-44,4.208405236889618e-46,2.612985520107755e-52,3.1057403840176426e-59,3.0601475009335833e-63,5.315228669179734e-62,5.667890288867111e-61,3.2341635985745177e-60,1.1654659401065919e-65,4.701546067464282e-61,8.870133275822576e-54,1.2234678867906673e-56,1.1924863449837549e-22,4.7213264153971e-60,5.493829238074519e-58,8.952464924292499e-49,5.530626213246069e-56,5.139218040614046e-49,5.54163172193207e-59,4.8552656614359664e-60,5.1905746462651154e-21
6.369479412477442e-10,0.1122453720076796,0.0,0.0,0.0,0.0,0.32999999961592635,0.6699999996843435,3.8251806124785606e-10,3.1410066402384565e-10,1.5544917128467482e-12,6.997205362303135e-11,4.92069380171029e-21,1.0456789132024716e-15,8.937274984817986e-16,1.4535712969661845e-18,5.154576910832081e-21,3.5082951383611315e-16,3.629317281243951e-16,1.5992606809403077e-22,8.957765550621011e-25,5.0803138551552805e-33,1.4438737275911896e-28,9.223268888751657e-19,1.5165091170999938e-16,2.267507155355685e-30,1.0934164714383418e-32,1.4871200737471538e-39,4.6863045141952204e-34,5.846617067967959e-46,4.078950004096012e-50,1.3105234097871867e-43,1.1441570381976046e-45,7.161773343901572e-52,1.1017505147588769e-58,9.716797194964992e-63,1.7220415298937603e-61,1.8362997586131529e-60,1.1957095774341608e-59,4.154317465541337e-65,1.4249936911621377e-60,2.978644981062768e-53,4.0408227707119382e-56,1.6013219218659718e-22,1.585450446137328e-59,1.6772496132204203e-57,2.7912858185508544e-48,1.859533630695321e-55,1.5961236518772655e-48,1.961930156230936e-58,1.4950020824076322e-59,6.872516380929915e-21
7.239693416249727e-10,0.11224537200850106,0.0,0.0,0.0,0.0,0.3299999995634532,0.6699999996391889,4.3464967642877764e-10,3.589136088339345e-10,1.8955969266029403e-12,7.763199629828033e-11,6.000454299517598e-21,1.4491057055569117e-15,1.2589947702175492e-15,2.297767184339418e-18,7.56477669489167e-21,4.73653163192106e-16,4.705508212950127e-16,2.5761653768300853e-22,1.6442213986291963e-24,9.325083339962589e-33,3.003782001200826e-28,1.2257422796550827e-18,2.0855048173119506e-16,3.777385515725749e-30,2.0642082079636337e-32,2.72972896379062e-39,8.602097047974758e-34,1.3976935798585141e-45,1.1781431122881797e-49,2.789262574910443e-43,2.7334461782682553e-45,1.7215689001012456e-51,3.265321097747507e-58,2.6300655233385418e-62,4.7355222821065694e-61,5.04973057471295e-60,3.6621360578320683e-59,1.2276745537211053e-64,3.710807610195985e-60,8.446165313749475e-53,1.13336408960677e-55,2.070861290553383e-22,4.495660810079046e-59,4.417027921402054e-57,7.468932292754987e-48,5.285512241814945e-55,4.25545287242745e-48,5.762712766412718e-58,3.933010118280396e-59,8.686311968641586e-21
8.109907420022012e-10,0.11224537200927762,0.0,0.0,0.0,0.0,0.3299999995109801,0.6699999995936338,4.867676162902195e-10,4.0411320870326793e-10,2.250307172457208e-12,8.490526742541816e-11,7.123281392833785e-21,1.930346773308859e-15,1.6999855649669643e-15,3.44298321160213e-18,1.0628264780425969e-20,6.176772230741183e-16,5.925166276250113e-16,3.919801834312248e-22,2.8117413552642664e-24,1.5946634438902932e-32,5.747751813450175e-28,1.5635059826959485e-18,2.749095784261182e-16,5.939269876543105e-30,3.6286324611988636e-32,4.668149821476701e-39,1.4710582340441961e-33,3.031254399696309e-45,3.0262264248557864e-49,5.4580995608009256e-43,5.933811226908989e-45,3.755905206698936e-51,8.602782173853916e-58,6.437967256674636e-62,1.1714458164516546e-60,1.2491735182984899e-59,9.929778710226501e-59,3.201677645700204e-64,8.665947515630228e-60,2.1317908431862996e-52,2.8298115679607962e-55,2.601318632992519e-22,1.1346935390003235e-58,1.0463125588747755e-56,1.7928766894116613e-47,1.336725233264976e-54,1.0178060343101352e-47,1.4933312465939207e-57,9.174256241673998e-59,1.0605822951046412e-20
8.980121423794297e-10,0.11224537201001188,0.0,0.0,0.0,0.0,0.32999999945850694,0.6699999995477012,5.388748194057802e-10,4.4967978653332456e-10,2.615681013035738e-12,9.181154466598306e-11,8.279863990537787e-21,2.491991265741827e-15,2.2199811362800657e-15,4.942828717470926e-18,1.442320521704896e-20,7.834595863681972e-16,7.289383235671222e-16,5.699603455022479e-22,4.544197301553671e-24,2.577222158353369e-32,1.0293874153795936e-27,1.9316480992011284e-18,3.505070818730335e-16,8.917348242772128e-30,6.026329264713914e-32,7.54457608847542e-39,2.3774978892159565e-33,6.095304395334405e-45,7.102304252233657e-49,9.995935880168929e-43,1.196054885041408e-44,7.60241360663092e-51,2.0792528132883864e-57,1.445177197898175e-61,2.6640503228651947e-60,2.8408171482557715e-59,2.4663996595066975e-58,7.602228484216382e-64,1.8587963192146204e-59,4.911114046780322e-52,6.461248567022194e-55,3.192911738466391e-22,2.6140508626726924e-58,2.2876734082058424e-56,3.9649439028875353e-47,3.0981444430912065e-54,2.242476088120658e-47,3.5205246844799646e-57,1.9576530038551446e-58,1.2609569533127175e-20
9.85033542756658e-10,0.11224537201070607,0.0,0.0,0.0,0.0,0.3299999994060337,0.6699999995014118,5.909736055903611e-10,4.955946579533595e-10,2.9893964081781955e-12,9.836951294215734e-11,9.462851697305037e-21,3.136088763692068e-15,2.8217074936298448e-15,6.8524912033483326e-18,1.902775710600107e-20,9.714467599301748e-16,8.799188916163734e-16,7.987504575653219e-22,7.01301221229037e-24,3.9774076338169194e-32,1.746153518016941e-27,2.326271983110302e-18,4.3503345634367014e-16,1.2894025372565448e-29,9.553732457461644e-32,1.1643647753313474e-38,3.669226619057928e-33,1.1514416984890065e-44,1.544690456962879e-48,1.733836067030846e-42,2.2683547740336427e-44,1.4469765262969953e-50,4.674064075571771e-57,3.0345999683537058e-61,5.63936328255524e-60,6.0135525337326985e-59,5.691284806134597e-58,1.6689104148001834e-63,3.7135977852767592e-59,1.0469182014536586e-51,1.365516997682548e-54,3.8458620036328785e-22,5.572457796279855e-58,4.681515346403608e-56,8.196249430346513e-47,6.683113933950232e-54,4.617661774200804e-47,7.666990732333689e-57,3.862159373285167e-58,1.4679253788121696e-20
