Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186)
9.477996448886531e-07,0.11224537173543235,0.0,0.0,0.0,0.0,0.3299994202212234,0.6699994179673573,5.694107408069738e-07,5.702193667061597e-07,4.431644173739442e-09,8.12992413556672e-10,1.4028617445085894e-17,1.9555902866468444e-09,5.898288055590686e-09,6.149179940473447e-09,1.6907020143606175e-11,3.5781161682527053e-10,1.9756226368079847e-10,2.60450114625664e-13,1.2618196049153773e-12,7.156504818320068e-21,4.4508980397378577e-13,1.0474785887956176e-14,2.311451374833844e-12,1.3342949061878525e-18,1.1171445992633305e-17,2.929771822251774e-27,6.602938054866408e-22,1.3641563438742047e-26
9.68582066445558e-07,0.11224537173255753,0.0,0.0,0.0,0.0,0.3299994072670502,0.6699994050437342,5.820020533552726e-07,5.827167861575377e-07,4.529678583003664e-09,8.260032333034803e-10,1.433895085003754e-17,2.0082808076989693e-09,6.16064762309005e-09,6.471163441901951e-09,1.8048230360026883e-11,3.6698496540699194e-10,2.0243672031806337e-10,2.745844767111386e-13,1.3411582381526082e-12,7.606479847627324e-21,4.841513083214441e-13,1.0811343947172608e-14,2.3629767707536145e-12,1.4318626384692553e-18,1.2249010919078418e-17,3.1592069173002187e-27,7.018107595654268e-22,1.5290569014801278e-26
9.893644880024631e-07,0.11224537172983175,0.0,0.0,0.0,0.0,0.32999939430193115,0.669999392113342,5.945984192776394e-07,5.952137577598043e-07,4.627752333658699e-09,8.390137069843238e-10,1.4649408792361938e-17,2.0610004674375405e-09,6.428753257474853e-09,6.8017093885580435e-09,1.923991240428715e-11,3.7616170774158464e-10,2.0731113642296967e-10,2.891593232589383e-13,1.4234631748752957e-12,8.073278490474481e-21,5.256388862517384e-13,1.1152529286610523e-14,2.4145371958472414e-12,1.534319815400452e-18,1.3404509831387907e-17,3.402322244875133e-27,7.448799528475183e-22,1.7097733394850123e-26
9.999999999999997e-07,0.11224537172725464,0.0,0.0,0.0,0.0,0.32999938766272874,0.6699993854935274,6.010466296886835e-07,6.01608974723302e-07,4.677957302832951e-09,8.456717158178443e-10,1.4808335429919886e-17,2.0879906975063765e-09,6.5681812195333725e-09,6.974181649096739e-09,1.9869646004079982e-11,3.8085921853554544e-10,2.09805622477434e-10,2.9678961755901736e-13,1.4667414585442283e-12,8.318734533434312e-21,5.478377953868285e-13,1.1328923422396229e-14,2.4409370629599183e-12,1.5886897927495227e-18,1.4027236709705104e-17,3.532225522399138e-27,7.675269666264049e-22,1.8087426726578712e-26
1.0101469095593682e-06,0.11224537172725464,0.0,0.0,0.0,0.0,0.3299993813258617,0.6699993791761777,6.071998387331192e-07,6.077102820946742e-07,4.7258654269757574e-09,8.520237101857365e-10,1.495999127608326e-17,2.1137474458212176e-09,6.702607414230558e-09,7.140822363030065e-09,2.0483179249416022e-11,3.8534170017951123e-10,2.121854939891027e-10,3.041781969270156e-13,1.508767864014926e-12,8.557090454996025e-21,5.696420862694663e-13,1.149834438337257e-14,2.4661326560450788e-12,1.6418075077792632e-18,1.4641808131296306e-17,3.6597249727654724e-27,7.89518889506766e-22,1.9074515013841856e-26
1.0309293311162732e-06,0.11224537172482628,0.0,0.0,0.0,0.0,0.3299993683388369,0.6699993662322379,6.198063115853009e-07,6.202063595701975e-07,4.824017861925166e-09,8.650332921133452e-10,1.5270698297941936e-17,2.1665201713678827e-09,6.982212548934842e-09,7.488506673531964e-09,2.177914518001599e-11,3.945248196827358e-10,2.1705977824058097e-10,3.1964455267405655e-13,1.5971049113725724e-12,9.058100667448892e-21,6.162514480172376e-13,1.1848791335006144e-14,2.517763160588657e-12,1.7544682722318944e-18,1.5964881751701457e-17,3.932041720142461e-27,8.357446325966093e-22,2.1232913780057624e-26
1.0517117526731783e-06,0.11224537172254655,0.0,0.0,0.0,0.0,0.32999935534085256,0.6699993532815197,6.324178374369312e-07,6.327019905920778e-07,4.922209635445578e-09,8.780425042531971e-10,1.5581529848247112e-17,2.2193172922874367e-09,7.267571117154197e-09,7.844766386156176e-09,2.3128925791732807e-11,4.037109612758289e-10,2.2193397714783635e-10,3.355617597902792e-13,1.688506099169882e-12,9.576489383097156e-21,6.655584806993459e-13,1.2203872913265565e-14,2.5694287165469456e-12,1.8724461535588638e-18,1.737781815819832e-17,4.2199179998170656e-27,8.83573814208878e-22,2.3585519542517763e-26
1.0724941742300833e-06,0.11224537172041518,0.0,0.0,0.0,0.0,0.3299993423319043,0.6699993403240196,6.450344156780623e-07,6.451971756703572e-07,5.020440742807811e-09,8.910512936713851e-10,1.5892485912028338e-17,2.2721376362903797e-09,7.55868557429578e-09,8.209605369726459e-09,2.453363799037374e-11,4.129000345198228e-10,2.2680808076739988e-10,3.5193310497559515e-13,1.7830024156719056e-12,1.0112432354220276e-20,7.176556303879253e-13,1.2563591566579049e-14,2.6211293282240493e-12,1.9958866898929646e-18,1.8884817902756525e-17,4.524018940070614e-27,9.330226509800747e-22,2.6145547070599464e-26
1.0932765957869884e-06,0.1122453717184321,0.0,0.0,0.0,0.0,0.3299993293119882,0.6699993273597348,6.576560455077009e-07,6.57691915261123e-07,5.118711177794679e-09,9.040596612974745e-10,1.6203566469604737e-17,2.3249801924072256e-09,7.855558375536281e-09,8.58302731600355e-09,2.599439999144762e-11,4.2209196195091254e-10,2.3168208096749498e-10,3.6876179409770057e-13,1.8806240721048174e-12,1.066610092606321e-20,7.726362613480245e-13,1.292794970593047e-14,2.6728650006210947e-12,2.1249369151604276e-18,2.0490195563809582e-17,4.845029454864109e-27,9.841069529823844e-22,2.892682582852933e-26
1.1140590173438934e-06,0.11224537171659724,0.0,0.0,0.0,0.0,0.3299993162811003,0.6699993143886622,6.702827259564573e-07,6.701862097924244e-07,5.217020932875959e-09,9.17067635986061e-10,1.6514771497138967e-17,2.3778440919439344e-09,8.15819197575224e-09,8.965035760829374e-09,2.7512331319787177e-11,4.312866774521942e-10,2.365559711478256e-10,3.8605095409091143e-13,1.9814005209328037e-12,1.1237662140495129e-20,8.305946358613693e-13,1.3296949853741895e-14,2.724635738375437e-12,2.259745360763473e-18,2.2198380772114884e-17,5.183654318588231e-27,1.036842133268264e-21,3.194382689084635e-26
1.1556238604577035e-06,0.11224537171337148,0.0,0.0,0.0,0.0,0.32999929018639484,0.6699992884261412,6.955512341815753e-07,6.951734655579489e-07,5.413758368097904e-09,9.430823522341833e-10,1.713755485057788e-17,2.4836329978601406e-09,8.780751390530846e-09,9.754825687116732e-09,3.072418659996049e-11,4.4968425142077447e-10,2.4630340046462106e-10,4.2202281771746636e-13,2.192531984567876e-12,1.2435110127471773e-20,9.558259640427836e-13,1.4048885989149382e-14,2.8282824220548512e-12,2.5472385532146e-18,2.594147762665183e-17,5.916667597535405e-27,1.1473248861388738e-21,3.87462276174251e-26
1.1930322192601326e-06,0.11224537171097371,0.0,0.0,0.0,0.0,0.32999926666360063,0.6699992650366268,7.183101523535399e-07,7.176604782706159e-07,5.590956438478549e-09,9.664942069968066e-10,1.7698485251902412e-17,2.5789095100165836e-09,9.360781414949543e-09,1.0495035495295186e-08,3.3821633312818975e-11,4.662511136462944e-10,2.550756661175721e-10,4.560021392705323e-13,2.3936203992939225e-12,1.3575598206927922e-20,1.0796812116974215e-12,1.4741528842983268e-14,2.921684389571998e-12,2.827196401985128e-18,2.970870563019766e-17,6.644108377017354e-27,1.2525522681737786e-21,4.5833557921055116e-26
1.2304405780625616e-06,0.11224537170905394,0.0,0.0,0.0,0.0,0.3299992431052037,0.6699992416250713,7.410854140081562e-07,7.401460561260559e-07,5.768281746300193e-09,9.899047528908735e-10,1.8259818430462188e-17,2.674246267744917e-09,9.959514585586049e-09,1.126311552317511e-08,3.71217792852227e-11,4.828263402440314e-10,2.6384751686956195e-10,4.915186383050381e-13,2.605355913885219e-12,1.477647211489235e-20,1.214688922686897e-12,1.5449250046630454e-14,3.0152000085618173e-12,3.1281896797337237e-18,3.388330881855529e-17,7.440517281311201e-27,1.3633512085834368e-21,5.394099954505713e-26
1.2678489368649905e-06,0.1122453717076114,0.0,0.0,0.0,0.0,0.3299992195111852,0.6699992181914568,7.638770098729473e-07,7.626302017983166e-07,5.94573421938307e-09,1.0133139753214255e-09,1.882155415776816e-17,2.7696412594194588e-09,1.0576965200737517e-08,1.2059083062422176e-08,4.063120086621891e-11,4.994097817745284e-10,2.7261894206615755e-10,5.285879691742788e-13,2.827885477660004e-12,1.6038565285492516e-20,1.3614284147221715e-12,1.6172063900434722e-14,3.108829287239657e-12,3.4511392310493503e-18,3.849543910314686e-17,8.310755274373336e-27,1.4797986106679043e-21,6.317863307220355e-26
1.3052572956674194e-06,0.11224537170664532,0.0,0.0,0.0,0.0,0.3299991958815268,0.6699991947357652,7.866849301197876e-07,7.85112917931197e-07,6.123313781212797e-09,1.036721888152464e-09,1.9383692191609754e-17,2.8650929378408373e-09,1.1213147551761507e-08,1.2882954901654349e-08,4.4356488115398285e-11,5.160013233155085e-10,2.8138993438898114e-10,5.67225115201006e-13,3.0613495904651006e-12,1.736267457419295e-20,1.5204867588562234e-12,1.6909984700282977e-14,3.2025722323202865e-12,3.7969818827036706e-18,4.3576551922151303e-17,9.259909449323541e-27,1.6019680031417662e-21,7.366474096852554e-26
1.3426656544698483e-06,0.11224537170615492,0.0,0.0,0.0,0.0,0.32999917221621067,0.6699991712579784,8.095091644829875e-07,8.075942071693359e-07,6.301020351859062e-09,1.0601285025501903e-09,1.9946232278963085e-17,2.9606001182548884e-09,1.186807592269985e-08,1.373474743729971e-08,4.830424479726848e-11,5.326008766334481e-10,2.9016048897679104e-10,6.074444199793107e-13,3.3058826036682333e-12,1.8749561964895775e-20,1.6924584470224896e-12,1.7663026723112553e-14,3.2964288486261084e-12,4.166670499651674e-18,4.915942829289843e-17,1.0293295963088863e-26,1.7299296976192163e-21,8.552619371880238e-26
1.3800740132722773e-06,0.11224537170613946,0.0,0.0,0.0,0.0,0.3299991485152192,0.6699991477580785,8.323497023545756e-07,8.300740721759141e-07,6.478853848717571e-09,1.0835338092283037e-09,2.050917415833968e-17,3.0561618958668652e-09,1.2541764589971335e-08,1.4614476763079913e-08,5.248108837571566e-11,5.492083739086171e-10,2.9893060274719726e-10,6.492596179476088e-13,3.5616130141179628e-12,2.019995623715671e-20,1.877945067319718e-12,1.8431204209126538e-14,3.3903991389165016e-12,4.561174045970824e-18,5.527819745138056e-17,1.1416463708929281e-26,1.8637509424294376e-21,9.889886690517745e-26
1.4548907308771353e-06,0.11224537170753017,0.0,0.0,0.0,0.0,0.3299991010061411,0.6699991006918666,8.780796448622527e-07,8.75029540089464e-07,6.834901280287834e-09,1.1303405101349153e-09,2.16362622143935e-17,3.2474466910226144e-09,1.3945479879801293e-08,1.6457809005914824e-08,6.154857454601921e-11,5.824470060928018e-10,3.1646950180425673e-10,7.377297470890075e-13,4.10715229587828e-12,2.3294023338301432e-20,2.2919032204236937e-12,2.001302246844149e-14,3.5786807482340997e-12,5.4285826192006104e-18,6.926680129434662e-17,1.3955520754216866e-26,2.1492265734267216e-21,1.307685945137889e-25
1.5222257767215077e-06,0.11224537171039818,0.0,0.0,0.0,0.0,0.3299990581257893,0.6699990582564674,9.192922399907868e-07,9.15484616856914e-07,7.155777190934217e-09,1.1724621346932649e-09,2.265201285404899e-17,3.4197843862244634e-09,1.527312691141418e-08,1.8212509262429645e-08,7.055945599360944e-11,6.123885306442483e-10,3.322529933583587e-10,8.229371122726336e-13,4.637611406694374e-12,2.6302562115567797e-20,2.7168566122821117e-12,2.1488564813749645e-14,3.748522974116988e-12,6.304169720436806e-18,8.406007618072273e-17,1.6608259926735215e-26,2.4268111632863773e-21,1.6618033299704502e-25
1.5895608225658798e-06,0.11224537171479283,0.0,0.0,0.0,0.0,0.3299990151295845,0.6699990157491409,9.60557484340085e-07,9.559351202764484e-07,7.477062986281074e-09,1.214579541957333e-09,2.366906100664707e-17,3.592292072941704e-09,1.6661778959948646e-08,2.0057967255945646e-08,8.04161193983554e-11,6.42355249773552e-10,3.4803504719856927e-10,9.135038558902959e-13,5.2061090381962984e-12,2.9526839226957205e-20,3.1952475125053705e-12,2.3013366820143447e-14,3.9187335116246085e-12,7.275968440321714e-18,1.0118443572032719e-16,1.9649129001282106e-26,2.7243012670816068e-21,2.0905360434273148e-25
1.656895868410252e-06,0.11224537172070946,0.0,0.0,0.0,0.0,0.32999897201742934,0.669998973169782,1.0018753103912446e-06,9.963810656063635e-07,7.798758140497297e-09,1.2566928778354277e-09,2.4687405007639214e-17,3.7649687387312425e-09,1.8111518986943817e-08,2.1994272219329254e-08,9.115765252494554e-11,6.723470698904268e-10,3.6381566704319817e-10,1.00949157227958e-12,5.813216747915397e-12,3.297009630406072e-20,3.730803566605559e-12,2.458751126672236e-14,4.089312359761513e-12,8.35021951108691e-18,1.208906689629544e-16,2.3119277292890228e-26,3.0419960299539162e-21,2.6055755548017444e-25
1.724230914254624e-06,0.11224537172814371,0.0,0.0,0.0,0.0,0.32999892878922704,0.6699989305182854,1.043245649758212e-06,1.0368224684200904e-06,8.12086212091195e-09,1.2988019512036573e-09,2.5707043170827123e-17,3.9378139238163195e-09,1.962242986413816e-08,2.4021512770917936e-08,1.0282328657782386e-10,7.023639362902464e-10,3.7959485924918994e-10,1.1109574105196703e-12,6.459463376253302e-12,3.663533270505133e-20,4.327306205000892e-12,2.6211080049471967e-14,4.2602594990969276e-12,9.533337471243197e-18,1.4344554488755168e-16,2.7062505789235593e-26,3.380172246769084e-21,3.2198954235756686e-25
1.7915659600989962e-06,0.11224537173709083,0.0,0.0,0.0,0.0,0.32999888544488093,0.6699988877945469,1.0846684337091111e-06,1.0772593439719644e-06,8.443374392222193e-09,1.3409068677725105e-09,2.6727973801679224e-17,4.110827265348629e-09,2.1194594371497588e-08,2.6139777404433426e-08,1.1545239612029903e-10,7.324057993004301e-10,3.953726295437657e-10,1.2179544751272516e-12,7.145338899328335e-12,4.052532736639091e-20,4.9885863853288744e-12,2.7884155512879132e-14,4.431574920766741e-12,1.0831911353580726e-17,1.6913224064267642e-16,3.152531153640468e-26,3.739086379212487e-21,3.947822166335626e-25
1.8589010059433684e-06,0.11224537174754633,0.0,0.0,0.0,0.0,0.32999884198429436,0.6699988449984614,1.126143593246808e-06,1.1176917075344695e-06,8.76629441705859e-09,1.3830076927376173e-09,2.775019519912207e-17,4.284008422587714e-09,2.2828095196679305e-08,2.8349154564884483e-08,1.2908449901160441e-10,7.624726095985535e-10,4.1114898300151153e-10,1.3305321155890626e-12,7.871297211983e-12,4.464265458686758e-20,5.718521516234954e-12,2.96068198702076e-14,4.603258613326863e-12,1.2252705954343704e-17,1.982507022640299e-16,3.655694506619392e-26,4.118976011665482e-21,4.805129711912153e-25
1.9262360517877405e-06,0.11224537175950543,0.0,0.0,0.0,0.0,0.32999879840737095,0.669998802129924,1.1676710590537188e-06,1.1581195743382775e-06,9.089621655542049e-09,1.4251045106868302e-09,2.8773705654138095e-17,4.457357117769825e-09,2.4523014934711877e-08,3.064973259674964e-08,1.4375925630633914e-10,7.925643224837037e-10,4.2692392504210186e-10,1.4487363340492774e-12,8.637760046618258e-12,4.898970625355971e-20,6.521031125029751e-12,3.1379155012707226e-14,4.775310563165849e-12,1.3802663163390294e-17,2.3111821304554147e-16,4.2209337920019735e-26,4.520061901829648e-21,5.809074755323511e-25
1.9935710976321127e-06,0.11224537177296379,0.0,0.0,0.0,0.0,0.32999875471401463,0.6699987591888306,1.2092507614078106e-06,1.1985429598763519e-06,9.413355564612916e-09,1.4671971214157658e-09,2.9798503447642486e-17,4.6308732050163784e-09,2.62794360877847e-08,3.3041599664457365e-08,1.595164721532652e-10,8.226809033508851e-10,4.426974621043514e-10,1.5726101189883934e-12,9.445120180673445e-12,5.356871003329992e-20,7.400073311011592e-12,3.3201242511188926e-14,4.947730744666629e-12,1.5488902953713224e-17,2.6806993582495947e-16,4.8537422638800786e-26,4.942549659095496e-21,6.978658862587769e-25
2.060906143476485e-06,0.11224537178791658,0.0,0.0,0.0,0.0,0.32999871090412897,0.6699987161750764,1.2508826302300968e-06,1.2389618792175056e-06,9.737495598463387e-09,1.509285726247292e-09,3.0824586851849645e-17,4.804556629041742e-09,2.8097441064655343e-08,3.552484379588298e-08,1.7639609369939635e-10,8.528223239237688e-10,4.5846960093264004e-10,1.7021936718722047e-12,1.0293743615512315e-11,5.838174173039096e-20,8.359642335197998e-12,3.5073163920694104e-14,5.120519144019197e-12,1.7318724391153525e-17,3.094593859688862e-16,5.559861256342157e-26,5.386630885103066e-21,8.334422823773829e-25
2.128241189320857e-06,0.11224537180435924,0.0,0.0,0.0,0.0,0.32999866697761815,0.6699986730885577,1.2925665951885192e-06,1.2793763476333342e-06,1.006204120931055e-08,1.5513702979130565e-09,3.18519541327221e-17,4.9784073045822455e-09,2.997711216730474e-08,3.809955300698002e-08,1.9443823055865832e-10,8.829885532192675e-10,4.742403476889916e-10,1.8375241009931204e-12,1.1183966636325033e-11,6.343070861161854e-20,9.4037727643239e-12,3.699500074851365e-14,5.293675738863217e-12,1.9299618143586285e-17,3.5566110435801335e-16,6.345352884670878e-26,5.8524816351162505e-21,9.898982258660408e-25
2.195576235165229e-06,0.11224537182228714,0.0,0.0,0.0,0.0,0.3299986229343861,0.6699986299291694,1.3343025857660513e-06,1.3197863803894626e-06,1.0386991847919506e-08,1.5934507965409577e-09,3.288060355162642e-17,5.152425123774232e-09,3.191853162075576e-08,4.07658153013778e-08,2.1368310862582344e-10,9.131795588269869e-10,4.900097084587932e-10,1.9786366026203513e-12,1.2116107160275678e-11,6.871741376812487e-20,1.053652480980491e-11,3.8966834198122895e-14,5.4672005045030245e-12,2.1439231646919228e-17,4.070652338535993e-16,7.216555582808058e-26,6.340268356169828e-21,1.1696679154094469e-24
2.2629112810096012e-06,0.11224537184169556,0.0,0.0,0.0,0.0,0.3299985787743368,0.6699985866968076,1.3760905311814341e-06,1.360191992643036e-06,1.071234696300844e-08,1.6355272680289954e-09,3.391053336344906e-17,5.326609983323256e-09,3.392178155590668e-08,4.3523718630834996e-08,2.3417109559283874e-10,9.43395308919448e-10,5.057776894191307e-10,2.1255642054043765e-12,1.3090462282200623e-11,7.42435421956521e-20,1.1761988214747683e-11,4.0988745392606754e-14,5.64109341792853e-12,2.374540480383589e-17,4.640813559063274e-16,8.180094157877619e-26,6.850146602970469e-21,1.3753893991063232e-24
2.3302463268539734e-06,0.11224537186257992,0.0,0.0,0.0,0.0,0.32999853449737454,0.6699985433913684,1.417930360375448e-06,1.4005931995540633e-06,1.1038106001127692e-08,1.6775997318050385e-09,3.494174181621422e-17,5.500961786966485e-09,3.598694400572769e-08,4.637335088884694e-08,2.559427060391846e-10,9.736357723626401e-10,5.215442968148077e-10,2.2783378583304476e-12,1.4107309121147096e-11,8.001066559574947e-20,1.3084281553947331e-11,4.306081528009132e-14,5.815354453487997e-12,2.6226167270595387e-17,5.271396449417732e-16,9.242890203162522e-26,7.382261480846169e-21,1.6099161624643695e-24
2.3975813726983455e-06,0.11224537188493547,0.0,0.0,0.0,0.0,0.3299984901034035,0.6699985000127477,1.4598220020175731e-06,1.4409900162641443e-06,1.1364268406714746e-08,1.719668202241643e-09,3.597422715125771e-17,5.675480440455147e-09,3.811410090572478e-08,4.931479991434674e-08,2.790385999796695e-10,1.0039009182971838e-09,5.373095369045378e-10,2.43698662350826e-12,1.5166906673716257e-11,8.602025288714818e-20,1.4507550120286827e-11,4.518312465098248e-14,5.989983583808566e-12,2.8889732444762226e-17,5.966911584963974e-16,1.0412161111499975e-25,7.936748615578666e-21,1.876326115085561e-24
