Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250)
2.630078046690165e-10,0.11224537200356843,0.0,0.0,0.0,0.0,0.32999999984140893,0.6699999998732,1.5824217557808764e-10,1.2645102690568336e-10,3.4886760208757196e-13,3.213995708834372e-11,1.1043497291864915e-21,1.0536744399253059e-16,7.679735072870439e-17,6.121584099238013e-20,3.6600860691443784e-22,4.47253489790291e-17,6.086527457497285e-17,5.5817961603493875e-24,1.297938357322686e-26,7.360830232771124e-35,8.858926631103575e-31,1.030628724236646e-19,1.4437722100940438e-17,6.772927427284215e-32,1.387696652460444e-34,2.154031745298324e-41,6.78785654463444e-36,1.3391624076613642e-48,2.210129982870235e-53,7.192389805097617e-46,2.7336558682787742e-48,1.5936489111390694e-54,4.2743985543692004e-62,3.076602615604895e-64
3.0287429638506954e-10,0.1122453720040564,0.0,0.0,0.0,0.0,0.3299999998173698,0.6699999998535078,1.8218181304434473e-10,1.460435876966944e-10,4.4830101464647245e-13,3.658646266570131e-11,1.419110755463737e-21,1.5219020978593416e-16,1.1455662133776092e-16,1.0098791858413971e-19,5.5762397406966315e-22,6.188280348667495e-17,8.086461947753475e-17,9.556846449655368e-24,2.52768980277595e-26,1.4335084385825555e-34,1.9440049686161692e-30,1.4942244854292755e-19,2.1309023299584063e-17,1.1788771494089965e-31,2.7386804170513907e-34,4.1951978577230277e-41,1.3220071733461766e-35,3.397994645808485e-48,6.995725098450274e-53,1.5951651960225174e-45,6.760214381542325e-48,3.9910159940852024e-54,1.3377998396550334e-61,8.897863652116758e-64
3.427407881011226e-10,0.11224537200453163,0.0,0.0,0.0,0.0,0.3299999997933307,0.6699999998337026,2.0611262988322364e-10,1.657405353202189e-10,5.565462813931103e-13,4.092857740851464e-11,1.761766301273999e-21,2.1013418870364457e-16,1.62314144157055e-16,1.5707915139955098e-19,8.069532827284315e-22,8.239368463969463e-17,1.0374381079555407e-16,1.5323832704287374e-23,4.5593072838159425e-26,2.5857013674646153e-34,3.918034601731241e-30,2.0573665127472467e-19,2.9868375321230436e-17,1.9220612561096085e-31,5.007574831091669e-34,7.567497604624388e-41,2.3847030574974757e-35,7.83161182044821e-48,1.96610336693443e-52,3.250316380095706e-45,1.5261877184742774e-47,9.108136159879964e-54,3.7793953161121475e-61,2.325654065626679e-63
3.9932057776072765e-10,0.11224537200518496,0.0,0.0,0.0,0.0,0.3299999997592136,0.6699999998054065,2.4006256376116277e-10,1.9386951808282073e-10,7.235951027801656e-13,4.6916587717409634e-11,2.2905675665466523e-21,3.129482550392833e-16,2.488530405892384e-16,2.717834886541114e-19,1.2745171338616379e-21,1.17569783925767e-16,1.4118571407689458e-16,2.744724190311237e-23,9.503475759843943e-26,5.38970976690718e-34,9.468011164887318e-30,3.02887474497285e-19,4.5088534223863484e-17,3.526417844464317e-31,1.0650857420161367e-33,1.5774797175113345e-40,4.971031740204395e-35,2.2644331320678245e-47,7.382348156312399e-52,7.987248146796914e-45,4.3229664133726615e-47,2.61487341746911e-53,1.4843129034897013e-60,8.049664621065287e-63
4.559003674203327e-10,0.11224537200581454,0.0,0.0,0.0,0.0,0.3299999997250965,0.6699999997768981,2.7399873600352434e-10,2.2219705009027548e-10,9.043838239847992e-13,5.270604093388876e-11,2.8628634126060387e-21,4.416608799419187e-16,3.5931104494573073e-16,4.376539592649755e-19,1.8948373526419853e-21,1.6022979937748346e-16,1.844949827587332e-16,4.542087100275078e-23,1.7983789653924712e-25,1.0199214678832012e-33,2.0451379290170272e-29,4.200875165620767e-19,6.409392930784547e-17,5.9766229710273725e-31,2.0568433534887553e-33,2.9852719567771993e-40,9.407348168113124e-35,5.704366812241518e-47,2.321191871023711e-51,1.7552519337352655e-44,1.0826783983448555e-46,6.620923768736419e-53,4.909214656832457e-60,2.3246393504658063e-62
5.124801570799377e-10,0.11224537200642122,0.0,0.0,0.0,0.0,0.32999999969097943,0.6699999997481857,3.079230917322605e-10,2.5071653280107255e-10,1.0969653582572671e-12,5.830353573922903e-11,3.4724902048512184e-21,5.97973083750478e-16,4.955686270828379e-16,6.664955667601113e-19,2.689375674851611e-21,2.1072993694805533e-16,2.337090609561529e-16,7.071300429963897e-23,3.155730775363505e-25,1.7897299926554643e-33,4.039455629944822e-29,5.56830583170677e-19,8.702766208406394e-17,9.526466156496543e-31,3.682600229831168e-33,5.238650573898771e-40,1.6508331881577554e-34,1.286378786944277e-46,6.306924844482155e-51,3.526054165700714e-44,2.440930628793825e-46,1.5055874609655973e-52,1.3899204241003122e-59,5.891208374921066e-62
5.690599467395428e-10,0.11224537200700592,0.0,0.0,0.0,0.0,0.32999999965686233,0.6699999997192777,3.4183732208392313e-10,2.7942153895319455e-10,1.2996468678900519e-12,6.371549954385574e-11,4.1140891511948664e-21,7.833653623662177e-16,6.592939017771246e-16,9.708447778598402e-19,3.679699351847452e-21,2.693813668049242e-16,2.888643047369146e-16,1.0489698689613922e-22,5.212374741400807e-25,2.9561389736127275e-33,7.417008033053086e-29,7.123238769465454e-19,1.1398130524353918e-16,1.4462132272771193e-30,6.203567260597824e-33,8.653037421379185e-40,2.7267963094136977e-34,2.65531661967406e-46,1.5337221755755707e-50,6.581927462461423e-44,5.048074967778083e-46,3.1352023068220758e-52,3.5002320231043225e-59,1.3626138220782093e-61
6.256397363991479e-10,0.11224537200756957,0.0,0.0,0.0,0.0,0.32999999962274523,0.6699999996901816,3.75742865223332e-10,3.0830587807418994e-10,1.5109887489451368e-12,6.894812297393275e-11,4.783103088148895e-21,9.990983183126996e-16,8.519395593203684e-16,1.3638440764687681e-18,4.887320521826626e-21,3.364502347571662e-16,3.4999559947415964e-16,1.4963629308083705e-22,8.197941449851597e-25,4.6493835649603576e-33,1.284139324357109e-28,8.85582953983904e-19,1.4499892324463944e-16,2.1103867852694763e-30,9.94748834283591e-33,1.3609707775018408e-39,4.2887744550003416e-34,5.109849913733484e-46,3.4176884857617128e-50,1.15808818224285e-43,9.741278451038022e-46,6.084297534166733e-52,8.0499595901853e-59,2.9159383473736193e-61
6.822195260587529e-10,0.11224537200811288,0.0,0.0,0.0,0.0,0.32999999958862813,0.6699999996609051,4.096409571416336e-10,3.3736355101789114e-10,1.7297537806284012e-12,7.400740533308858e-11,5.475615509734998e-21,1.2462567783113248e-15,1.0747856230849377e-15,1.8591765929951544e-18,6.333782337832253e-21,4.1216668448332244e-16,4.171366310424753e-16,2.0667461700331818e-22,1.238139518897238e-24,7.022007251155174e-33,2.1174870867782264e-28,1.0754922657041055e-18,1.800870982729554e-16,2.9804677088276548e-30,1.5311885147154679e-32,2.0555250631783508e-39,6.477500078906471e-34,9.285534147475643e-46,7.09767743152287e-50,1.940079498393533e-43,1.7752223219193743e-45,1.114049020443558e-51,1.721448502357052e-58,5.834404183682726e-61
7.38799315718358e-10,0.1122453720086367,0.0,0.0,0.0,0.0,0.32999999955451104,0.6699999996314541,4.435326476737446e-10,3.6658878498061827e-10,1.954891090857323e-12,7.889911958332962e-11,6.1882998094063406e-21,1.5257635264356881e-15,1.3289500756515632e-15,2.470949254215337e-18,8.04055874544885e-21,4.967275770085106e-16,4.903196830975165e-16,2.7782114679861046e-22,1.807484251931069e-24,1.0251021920176917e-32,3.352335234952236e-28,1.280883583718593e-18,2.1922087757505874e-16,4.095100587165636e-30,2.277491621166369e-32,3.0007893358794245e-39,9.456280892629573e-34,1.6085493616294766e-45,1.38946246841771e-49,3.1196836463961056e-43,3.084926323679109e-45,1.9437986374834813e-51,3.464974136007959e-58,1.1040188418307584e-60
7.953791053779631e-10,0.11224537200914168,0.0,0.0,0.0,0.0,0.32999999952039394,0.6699999996018359,4.77418842405387e-10,3.959759850004209e-10,2.1854942059550867e-12,8.362886084507913e-11,6.9182864835211e-21,1.8384157425027216e-15,1.6154247968119863e-15,3.2136612861778126e-18,1.002915412354409e-20,5.903039609345221e-16,5.695759244357475e-16,3.6494503667169414e-22,2.5632927035390082e-24,1.453756460325319e-32,5.125988213212103e-28,1.5005674449216775e-18,2.623513991377869e-16,5.4961736400127294e-30,3.2898518029265387e-32,4.25564967903427e-39,1.3410683192940552e-33,2.6755773685160397e-45,2.5872764189837974e-49,4.844017677352069e-43,5.147779290806691e-45,3.25493514853221e-51,6.626308857486696e-58,1.9947938894923313e-60
8.519588950375681e-10,0.11224537200962863,0.0,0.0,0.0,0.0,0.32999999948627673,0.6699999995720565,5.113003146739032e-10,4.2551975824315307e-10,2.420789037119745e-12,8.820202210911146e-11,7.663125101699333e-21,2.1848953110905143e-15,1.9350837128156536e-15,4.102117376381787e-18,1.23210288868705e-20,6.93043115573319e-16,6.549352690809634e-16,4.699642679536174e-22,3.5455740667317645e-24,2.0108548652003566e-32,7.607162831771831e-28,1.7333773013275147e-18,3.094101742986314e-16,7.228868962295267e-30,4.633868576081328e-32,5.886538983745717e-39,1.8550055385712707e-33,4.2970676159858235e-45,4.613212644926862e-49,7.298412639818022e-43,8.295961887733101e-45,5.261548653672107e-51,1.2122715871414246e-57,3.4615457733857373e-60
9.651184743567782e-10,0.11224537201055076,0.0,0.0,0.0,0.0,0.3299999994180425,0.6699999995120367,5.79051696136279e-10,4.850562749161454e-10,2.902847031646941e-12,9.689935473958181e-11,9.189106118140635e-21,2.9816373324000176e-15,2.677007608162889e-15,6.376844835466183e-18,1.790060352937184e-20,9.26510682218623e-16,8.440777732611177e-16,7.415768963301226e-22,6.372433865935502e-24,3.6141041714141286e-32,1.5547399106031554e-27,2.2339037874137247e-18,4.149719196560542e-16,1.1886059051952917e-29,8.630109698378057e-32,1.0580065089151915e-38,3.334062814955985e-33,1.0167194082045906e-44,1.3222527564129369e-48,1.5370041629107692e-42,1.9776559480541172e-44,1.260734416980683e-50,3.656941441667991e-57,9.441587580431819e-60
9.999999999999999e-10,0.1122453720113251,0.0,0.0,0.0,0.0,0.32999999939700914,0.6699999994934172,5.999335271808622e-10,5.03524312532219e-10,3.0539991769370502e-12,9.946444746380853e-11,9.667586555307347e-21,3.2556005071644097e-15,2.9339351704096316e-15,7.226854897558873e-18,1.9909117422986185e-20,1.0061043336497767e-15,9.073608459496904e-16,8.438158616692035e-22,7.525378901513719e-24,4.267996026850803e-32,1.9047665118832095e-27,2.3965448593049388e-18,4.504917564808263e-16,1.3693587282898078e-29,1.0301945361619655e-31,1.2494356010583016e-38,3.9373079244139494e-33,1.2993706504778585e-44,1.7844385147529568e-48,1.900287188927594e-42,2.533687865477645e-44,1.6173994845371584e-50,5.012228457192071e-57,1.25725339241302e-59
1.0669620957440673e-09,0.1122453720113251,0.0,0.0,0.0,0.0,0.32999999935663155,0.6699999994575238,6.400175586033637e-10,5.391240027968319e-10,3.3469694322516213e-12,1.042420695774778e-10,1.0595000062143079e-20,3.819500160192546e-15,3.465190725980911e-15,9.076338444974193e-18,2.4174957935384197e-20,1.1690868543833261e-15,1.0354569659945298e-15,1.067316506097724e-21,1.0187178270772467e-23,5.777634591132188e-32,2.75709062737855e-27,2.7184483791941286e-18,5.22461834135925e-16,1.77315110813403e-29,1.42324730813996e-31,1.6913899704409055e-38,5.330026523355451e-33,2.0304464052038828e-44,3.069139937311828e-48,2.798086644973136e-42,3.9780903872474126e-44,2.545392008769341e-50,8.861814660019647e-57,2.1147217213845283e-59
1.1688057171313564e-09,0.11224537201205019,0.0,0.0,0.0,0.0,0.32999999929522067,0.669999999402572,7.009759662701337e-10,5.936229069194691e-10,3.7984396343995505e-12,1.1115358851874284e-10,1.2024153968167723e-20,4.773917738173053e-15,4.370658690058477e-15,1.2489223066485304e-17,3.1765967745195854e-20,1.4428850856296228e-15,1.2470270470460315e-15,1.4826341002230827e-21,1.557155152376593e-23,8.831383424457343e-32,4.630730010065884e-27,3.229591127852299e-18,6.410865260971271e-16,2.550269632659869e-29,2.2422218133875104e-31,2.585397757738414e-38,8.147289264627576e-33,3.7992634723843855e-44,6.556577381369528e-48,4.820335736192209e-42,7.497549653031094e-44,4.811924586104286e-50,1.9673663417682798e-56,4.3821286494471085e-59
1.2706493385186456e-09,0.11224537201272915,0.0,0.0,0.0,0.0,0.3299999992338098,0.669999999347209,7.61928685379671e-10,6.485274439087931e-10,4.255489834902267e-12,1.176594557159343e-10,1.3470971735834487e-20,5.846468112506226e-15,5.395947508405119e-15,1.6708976092135822e-17,4.079890640470711e-20,1.748265846605275e-15,1.4789256027782596e-15,1.99989403987724e-21,2.2931862143219696e-23,1.300579044903337e-31,7.435321081388146e-27,3.762641990494417e-18,7.701512702241746e-16,3.5580429419178325e-29,3.4005595791969816e-31,3.8074965938629605e-38,1.1998457467922626e-32,6.740352708569295e-44,1.3114682342461622e-47,7.933155802693432e-42,1.339638206801231e-43,8.619789240951903e-50,4.0802821662333185e-56,8.567393073941994e-59
1.3724929599059347e-09,0.11224537201336485,0.0,0.0,0.0,0.0,0.3299999991723988,0.66999999929146,8.228770945787146e-10,7.03813560167578e-10,4.716740221601727e-12,1.2378372549032158e-10,1.4931085476572926e-20,7.038388243038739e-15,6.543191465502849e-15,2.1830092340729486e-17,5.139907132171853e-20,2.0855172372560678e-15,1.7312809276378549e-15,2.631644204730071e-21,3.2727418331247684e-23,1.8561354595668561e-31,1.1495234268980112e-26,4.31362476556886e-18,9.089592129342248e-16,4.8379306515958245e-29,4.994262387314746e-31,5.433954016655851e-38,1.7123871406586677e-32,1.1439576054404384e-43,2.4851604142433496e-47,1.2564615794520636e-41,2.2896976824438445e-43,1.4765193930522657e-49,8.011501325227796e-56,1.5907897863072473e-58
1.4743365812932239e-09,0.11224537201395984,0.0,0.0,0.0,0.0,0.3299999991109879,0.6699999992353486,8.838222306902297e-10,7.594586381937584e-10,5.181153153401526e-12,1.2954901601617516e-10,1.6401210467416017e-20,8.35061396722006e-15,7.814164567338992e-15,2.794792957693044e-17,6.369173320578153e-20,2.4548631766265638e-15,2.0042123673432492e-15,3.390589132443754e-21,4.547101686018209e-23,2.5788911226476225e-31,1.720652305019144e-26,4.879173135772492e-18,1.056817636034782e-15,6.434762679340722e-29,7.1358416750946475e-31,7.549919566826887e-38,2.3791861045061737e-32,1.869186921829794e-43,4.495545475981336e-47,1.9257304868673069e-41,3.767951188018446e-43,2.4344054173393987e-49,1.5008064752344001e-55,2.8307291453078497e-58
1.576180202680513e-09,0.11224537201451669,0.0,0.0,0.0,0.0,0.32999999904957683,0.669999999178897,9.447648494767372e-10,8.15441421218273e-10,5.647972334102418e-12,1.3497658468407172e-10,1.787895260166972e-20,9.783832979932989e-15,9.210334876011471e-15,3.5158556942055324e-17,7.780213698632466e-20,2.8564742746747275e-15,2.297830789075258e-15,4.289563326654364e-21,6.172934492290589e-23,3.500986004983315e-31,2.504400773029806e-26,5.4564662859231496e-18,1.2130468878979088e-15,8.396726806269821e-29,9.955457721511196e-31,1.024949152331492e-37,3.229895634087846e-32,2.954736663909439e-43,7.807593350866077e-47,2.868526231753679e-41,5.999188933607069e-43,3.882432164077162e-49,2.69665304788389e-55,4.841895186142099e-58
1.6780238240678021e-09,0.11224537201503765,0.0,0.0,0.0,0.0,0.32999999898816584,0.6699999991221255,1.0057055168290812e-09,8.717419120597494e-10,6.116631529288024e-12,1.4008642924656003e-10,1.936251942604828e-20,1.1338564248312938e-14,1.0732944573687575e-14,4.3558548436240166e-17,9.385553737177322e-20,3.2904841072045442e-15,2.6122392082659494e-15,5.341496022749098e-21,8.212349240164122e-23,4.657645566080066e-31,3.556971112839402e-26,6.043188527930882e-18,1.3769952100265365e-15,1.0775352528604266e-28,1.3602279117273112e-30,1.3635801976013998e-37,4.297015533336967e-32,4.537003997674421e-43,1.3083558985440456e-46,4.1674533931872605e-41,9.278882393672922e-43,6.0137522481723976e-49,4.671108764823012e-55,8.019908977319184e-58
1.7798674454550913e-09,0.11224537201552494,0.0,0.0,0.0,0.0,0.32999999892675486,0.669999999065054,1.066644675700065e-09,9.283412890883034e-10,6.586687563482793e-12,1.4489737185551636e-10,2.0850508038655058e-20,1.3015216359789608e-14,1.2383069715515398e-14,5.3244820931646465e-17,1.119772130546496e-19,3.757001193645399e-15,2.9475333119449908e-15,6.559382656212875e-21,1.0732937971706335e-22,6.0872050201661685e-31,4.944097391127663e-26,6.637472145809779e-18,1.5480486613565793e-15,1.3625497902046724e-28,1.8245782363076212e-30,1.78210878788769e-37,5.615914805175179e-32,6.789821505634448e-43,2.1240631755734842e-46,5.922370713000216e-41,1.3987805622426469e-42,9.077502105275533e-49,7.829381557206937e-55,1.2878751542924862e-57
1.8817110668423804e-09,0.11224537201598052,0.0,0.0,0.0,0.0,0.32999999886534376,0.6699999990076997,1.1275826706314972e-09,9.852218434164044e-10,7.057795767924181e-12,1.4942712187436233e-10,2.2341827367243996e-20,1.4814109061949087e-14,1.4161645074643259e-14,6.431455747712905e-17,1.322924504582626e-19,4.256113486116341e-15,3.303801853880526e-15,7.956268547999476e-21,1.3807799044158223e-22,7.8311225291831365e-31,6.74185539782192e-26,7.237809292430384e-18,1.7256318708453667e-15,1.7005338880900054e-28,2.40770254346535e-30,2.292672968016316e-37,7.224843825035963e-32,9.931392662601538e-43,3.352354231819678e-46,8.252607884490559e-41,2.0609238408454615e-42,1.3390134956652872e-48,1.2740312297176207e-54,2.0159928724746972e-57
1.9835546882296695e-09,0.11224537201640633,0.0,0.0,0.0,0.0,0.3299999988039327,0.6699999989500802,1.1885197559112013e-09,1.0423669204594123e-09,7.52970181539609e-12,1.5369233432137867e-10,2.383567232183945e-20,1.673548058293246e-14,1.6069475573836063e-14,7.686517340730963e-17,1.5492652678857444e-19,4.7878899767906e-15,3.681127022060747e-15,9.545238781370548e-21,1.7515546173329743e-22,9.933984331911122e-31,9.037485560725494e-26,7.84297109682177e-18,1.9092051694345183e-15,2.097635770989054e-28,3.13099236831402e-30,2.9083266342195805e-37,9.164939073863479e-32,1.4232252247491691e-42,5.1593681536217686e-46,1.129937804581651e-40,2.974911231110811e-42,1.934869869249059e-48,2.0191443647062067e-54,3.0782767932099836e-57
2.187241931004248e-09,0.11224537201717559,0.0,0.0,0.0,0.0,0.32999999868111046,0.6699999988341068,1.3103919249795517e-09,1.1573888930001095e-09,8.47518008974789e-12,1.6149089772837236e-10,2.682863663449765e-20,2.094634684554182e-14,2.027563082385227e-14,1.0679951542188192e-16,2.0765235034945832e-19,5.949646226642217e-15,4.499245663534773e-15,1.3351893802873463e-20,2.717178173646289e-22,1.5410555354988704e-30,1.5532020147085802e-25,9.064061898019393e-18,2.292351733000175e-15,3.095430646076418e-28,5.095817562989755e-30,4.511705816774818e-37,1.4217631653536316e-31,2.770888013562964e-42,1.144901952358978e-45,2.0232009463008586e-40,5.876029247188408e-42,3.8286526640854527e-48,4.738642954387567e-54,6.75924038031961e-57
2.390929173778826e-09,0.11224537201784576,0.0,0.0,0.0,0.0,0.32999999855828804,0.6699999987172497,1.4322621876681485e-09,1.273292688506342e-09,9.422118266275261e-12,1.6840758301010814e-10,2.982622236612657e-20,2.5648771358235038e-14,2.5006174966946135e-14,1.4382994328746198e-16,2.711569146131031e-19,7.242585638982015e-15,5.402430186971763e-15,1.8084382728480708e-20,4.044114667692946e-22,2.2936331247361292e-30,2.537979412032849e-25,1.029496403012446e-17,2.6938961039251085e-15,4.411683472916209e-28,7.940674672990325e-30,6.715041889131768e-37,2.1160955732661273e-31,5.077146285887726e-42,2.3587739400468992e-45,3.4384577840965973e-40,1.0921332670581069e-41,7.126716282101027e-48,1.0288486981853988e-53,1.3828905346329235e-56
2.5946164165534044e-09,0.11224537201842816,0.0,0.0,0.0,0.0,0.3299999984354657,0.6699999985996106,1.5541311608667005e-09,1.3899769248956795e-09,1.0369900421647389e-11,1.7454377447706119e-10,3.282647976982591e-20,3.0843334781059945e-14,3.02647910227696e-14,1.8873965824534246e-16,3.46442512387588e-19,8.666916778469175e-15,6.3911397807199255e-15,2.3847730058509123e-20,5.815166522798704e-22,3.298093121039562e-30,3.976348463702203e-25,1.1532064337128768e-17,3.110797005442634e-15,6.107352099976163e-28,1.1931759577951395e-29,9.655829954244064e-37,3.042819691355352e-31,8.842640546286951e-42,4.567183109234549e-45,5.594119876781613e-40,1.9290260196181528e-41,1.2603808689551552e-47,2.0924247238887995e-53,2.667632182534026e-56
2.7983036593279827e-09,0.11224537201893309,0.0,0.0,0.0,0.0,0.32999999831264315,0.6699999984812794,1.6759992373629285e-09,1.5073518549427302e-09,1.1318134896636505e-11,1.7998922116357846e-10,3.582816902185972e-20,3.653038921473586e-14,3.6054443153519984e-14,2.423124937991394e-16,4.345114927780881e-19,1.0222774285023208e-14,7.465761253702353e-15,3.074677334917336e-20,8.121969301980683e-22,4.6064072265225336e-30,6.012234189807714e-25,1.2773141677077548e-17,3.540497616061016e-15,8.248564384557548e-28,1.7383801717625423e-29,1.3486232982930594e-36,4.249886337161305e-31,1.4751900418634651e-41,8.39117779958198e-45,8.77017689307052e-40,3.2629317353886733e-41,2.1342323965557993e-47,4.026140901391737e-53,4.895639915365469e-56
3.001990902102561e-09,0.11224537201936924,0.0,0.0,0.0,0.0,0.3299999981898205,0.6699999983623363,1.7978666303143218e-09,1.6253380580994088e-09,1.226660978593355e-11,1.8482334508171712e-10,3.8830619321661204e-20,4.2710100963167525e-14,4.237750113195188e-14,3.0533272283556627e-16,5.363662016063933e-19,1.1910230603886779e-14,8.626617216977497e-15,3.8886044486386586e-20,1.106495733663668e-21,6.275537431438682e-30,8.817816493200524e-25,1.4016807271205602e-17,3.980847905346816e-15,1.0906579800434909e-27,2.4664000108023734e-29,1.837302474272842e-36,5.789850600385541e-31,2.3717253460730215e-41,1.4740660978127329e-44,1.3318562053509269e-39,5.317827868877041e-41,3.4815641316567078e-47,7.388194668783827e-53,8.606680404799856e-56
3.2056781448771392e-09,0.11224537201974469,0.0,0.0,0.0,0.0,0.32999999806699776,0.6699999982428512,1.9197334334080136e-09,1.7438652606720016e-09,1.3215232722753047e-11,1.8911642110492606e-10,4.18335382759329e-20,4.9382506301082387e-14,4.923586383578749e-14,3.7858485248820292e-16,6.530089586849923e-19,1.3729310073531045e-14,9.873973458596698e-15,4.836966533171232e-20,1.4753322014299457e-21,8.367412356865302e-30,1.2596115596811705e-24,1.5262188573671414e-17,4.4300440206106925e-15,1.4157750802673776e-27,3.4195931188331745e-29,2.4497520536744063e-36,7.7198500162326086e-31,3.692797381839672e-41,2.4909642149345345e-44,1.9674199704796668e-39,8.391619999862069e-41,5.498457805715112e-47,1.3012547326682384e-52,1.4577235976663697e-55
3.4093653876517175e-09,0.11224537202006643,0.0,0.0,0.0,0.0,0.3299999979441749,0.6699999981228868,2.0415996968950282e-09,1.8628712711065334e-09,1.4163954771861989e-11,1.9293064173201809e-10,4.4836770976889817e-20,5.6547580536917346e-14,5.663108399771992e-14,4.628534059573887e-16,7.854420740774777e-19,1.5680005443799818e-14,1.120804559450413e-14,5.930125516024549e-20,1.930496427520047e-21,1.0948900312858254e-29,1.758356063909714e-24,1.6508765004804945e-17,4.886582780793768e-15,1.8083484166834314e-27,4.646342448074573e-29,3.205549832597323e-36,1.0101579708217988e-30,5.590473937777342e-41,4.069143404532263e-44,2.836670715589247e-39,1.2872835640776685e-40,8.440769745271024e-47,2.210984742909889e-52,2.3895436807958504e-55
