Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58)
2.293299884717344e-08,0.11224537201445359,0.0,0.0,0.0,0.0,0.32999998617083826,0.6699999862962331,1.3720723572974604e-08,1.3594488628818464e-08,1.0509733896698846e-10,2.3355274942488694e-10,3.3269148396876736e-19,2.997440948143862e-12,3.288424051314655e-12,1.7724582248639006e-13,2.3848436385475026e-16,7.897773010251192e-13,5.284517508591871e-13,2.095960618275277e-17,4.987836660324684e-18,2.8288873265323765e-26,3.3048264756417614e-20,1.3809194385136193e-16,5.1899018014717e-14,3.791446886026054e-24
2.42089888743358e-08,0.11224537201388066,0.0,0.0,0.0,0.0,0.32999998540132325,0.6699999855212309,1.448390797218799e-08,1.4363062757548918e-08,1.110394827182633e-10,2.3435293214299713e-10,3.515016723230505e-19,3.342108630491835e-12,3.673691288270697e-12,2.0884787084723657e-13,2.805383081767125e-16,8.788242998019067e-13,5.874898964054823e-13,2.4472655244684318e-17,6.157453208834233e-18,3.4922438704759293e-26,4.3180409767901985e-20,1.4617492416121445e-16,5.4982882935321277e-14,4.70861729322553e-24
2.5484978901498158e-08,0.1122453720133081,0.0,0.0,0.0,0.0,0.3299999846318002,0.6699999847462037,1.5247079151468555e-08,1.5131635198510773e-08,1.1698152250597537e-10,2.3515305393831717e-10,3.7031153155239664e-19,3.705089156273322e-12,4.080312589040731e-12,2.4397923877063737e-13,3.272659530602596e-16,9.723347994213721e-13,6.494142376665945e-13,2.833010291619433e-17,7.514416832942079e-18,4.2618556933533736e-26,5.56130700373351e-20,1.5427467444453416e-16,5.806674737334657e-14,5.782964490566329e-24
2.6760968928660517e-08,0.11224537201273581,0.0,0.0,0.0,0.0,0.32999998386226886,0.6699999839711518,1.6010237333362726e-08,1.590020594994974e-08,1.229234601784945e-10,2.3595311651779057e-10,3.891210675700239e-19,4.086311504418114e-12,4.508287618443757e-12,2.8282223654746707e-13,3.789134753675479e-16,1.0702664317434023e-12,7.141901508176847e-13,3.2543139488907857e-17,9.07598249109042e-18,5.1475090743378506e-26,7.07033702284258e-20,1.6239119065128548e-16,6.11506122950195e-14,7.031510277405786e-24
2.8036958955822876e-08,0.11224537201216385,0.0,0.0,0.0,0.0,0.32999998309272915,0.6699999831960749,1.6773382738942428e-08,1.6668774989137335e-08,1.2886529794036057e-10,2.3675314256341826e-10,4.0793028727923767e-19,4.485704138826497e-12,4.957616047203268e-12,3.2555846314481854e-13,4.357270407730337e-16,1.1725772309877054e-12,7.81783427154044e-13,3.712246734765216e-17,1.0859860712920645e-17,6.159248673300754e-26,8.8840371750707e-20,1.7052447853654202e-16,6.423447859360365e-14,8.472154872383155e-24
2.9312948982985235e-08,0.11224537201159217,0.0,0.0,0.0,0.0,0.3299999823231807,0.6699999824209731,1.753651558857802e-08,1.7437342288655477e-08,1.3480703757729112e-10,2.3755315944786763e-10,4.2673919640585587e-19,4.903195027382513e-12,5.42829755267209e-12,3.723688012782158e-13,4.979528040384884e-16,1.2792256300831508e-12,8.521602681184404e-13,4.207832795034932e-17,1.2884189843050106e-17,7.307361788657129e-26,1.1044585744306848e-19,1.7867454287040414e-16,6.73183471501765e-14,1.0123677386256128e-23
3.186492903730995e-08,0.11224537201044972,0.0,0.0,0.0,0.0,0.3299999807840567,0.669999980870695,1.906274449657708e-08,1.8974471652706238e-08,1.4669022893174052e-10,2.3915318153498867e-10,4.64356103176799e-19,5.792181101976195e-12,6.433718534489019e-12,4.789317240822792e-13,6.396254908413555e-16,1.5053709225450808e-12,1.0011314608418343e-12,5.315850791478284e-17,1.772868828254155e-17,1.0054954688168281e-25,1.659187605627905e-19,1.9502500478106982e-16,7.3486094608241e-14,1.413887100278235e-23
3.441690909163467e-08,0.11224537200930845,0.0,0.0,0.0,0.0,0.32999997924489516,0.6699999793203172,2.0588925799033548e-08,2.0511594012516164e-08,1.585730473808913e-10,2.407532120245445e-10,5.019718295076532e-19,6.752684223428799e-12,7.524548106449494e-12,6.039435662470597e-13,8.059005659612288e-16,1.7483776040434918e-12,1.1608413593817669e-12,6.585731638622418e-17,2.3762190761152434e-17,1.347690007181316e-25,2.411773341716718e-19,2.114425877494989e-16,7.965386165667201e-14,1.9244920462185403e-23
3.696888914595939e-08,0.1122453720081685,0.0,0.0,0.0,0.0,0.3299999777056945,0.66999997776984,2.2115061219140522e-08,2.204870938700415e-08,1.7045550657501318e-10,2.423532316739084e-10,5.395864185965998e-19,7.784112049987418e-12,8.700783907549291e-12,7.488251474910876e-13,9.98746901917879e-16,2.0079271170255066e-12,1.3310338577076807e-12,8.024248131552171e-17,3.1142748075933404e-17,1.7662837638528233e-25,3.408423431822818e-19,2.2792730577478494e-16,8.582165527984752e-14,2.5623748386642993e-23
3.9520869200284105e-08,0.11224537200702986,0.0,0.0,0.0,0.0,0.3299999761664528,0.6699999762192633,2.3641152462346292e-08,2.3585817783332183e-08,1.8233761992350043e-10,2.4395323301351703e-10,5.771999128918282e-19,8.885865977971627e-12,9.962423672956216e-12,9.149854070917741e-13,1.22013322260528e-15,2.2837069296735345e-12,1.5114589565982803e-12,9.637651410076292e-17,4.0033037164842573e-17,2.27050308385562e-25,4.701195589666751e-19,2.4447917479377744e-16,9.198948246437891e-14,3.347138809206871e-23
4.2072849254608823e-08,0.11224537200589249,0.0,0.0,0.0,0.0,0.32999997462716857,0.669999974668587,2.516720121644371e-08,2.5122919192670637e-08,1.9421940049972128e-10,2.455532245814926e-10,6.148123537778154e-19,1.0057341680097245e-11,1.1309465233208291e-11,1.103821280475487e-12,1.472028112005064e-15,2.575410419099915e-12,1.7018726141745653e-12,1.1431730099742485e-16,5.059975364348269e-17,2.8698022346005026e-25,6.348160946038878e-19,2.6109820917229437e-16,9.815735008040076e-14,4.299800109302562e-23
4.7176809363258253e-08,0.11224537200362186,0.0,0.0,0.0,0.0,0.32999997154846533,0.6699999715669358,2.8219177918967223e-08,2.8197101041783242e-08,2.1798201525169696e-10,2.487531859117874e-10,6.900342396661242e-19,1.260701646875924e-11,1.425974552776183e-11,1.5550467529701764e-12,2.0752173007058656e-15,3.205390587457652e-12,2.111718090371432e-12,1.558313951111825e-16,7.744540557656252e-17,4.392373303994054e-25,1.0968048416170776e-18,2.9453783046443865e-16,1.1049323356280241e-13,6.799957708859107e-23
5.2280769471907684e-08,0.11224537200135679,0.0,0.0,0.0,0.0,0.3299999684695715,0.6699999684648864,3.127100447176677e-08,3.127125491238074e-08,2.417434532756147e-10,2.519531356109159e-10,7.65252400555873e-19,1.5428205819241643e-11,1.7551609299581074e-11,2.11343316808912e-12,2.8240606561946796e-15,3.895528645543299e-12,2.5587318144787455e-12,2.0517269013655956e-16,1.1307585364360718e-16,6.413180658782034e-25,1.7857519870913194e-18,3.282462835149846e-16,1.2282935897849483e-13,1.025930129744496e-22
5.7384729580557114e-08,0.1122453719990975,0.0,0.0,0.0,0.0,0.3299999653904742,0.6699999653624387,3.432269373508286e-08,3.4345380818835455e-08,2.6550381495743933e-10,2.55153057539356e-10,8.404671542244512e-19,1.851591694815096e-11,2.118504251668518e-11,2.7897142861000177e-12,3.734302635898142e-15,4.643573439298034e-12,3.041162152436682e-12,2.6268127822921925e-16,1.589247127641585e-16,9.013532850552953e-25,2.7709047259655325e-18,3.6222368307265176e-16,1.3516577858547351e-13,1.4897003013424519e-22
6.248868968920655e-08,0.11224537199684409,0.0,0.0,0.0,0.0,0.3299999623111605,0.6699999622595925,3.737425828570222e-08,3.741947876798383e-08,2.892631983616005e-10,2.5835294333554974e-10,9.156788111002957e-19,2.1865109286252884e-11,2.5160032573948273e-11,3.5944236447470804e-12,4.821686230097147e-15,5.447358186178964e-12,3.5573400069272166e-12,3.2866004204732666e-16,2.164521894120179e-16,1.2276246591363485e-24,4.1320714923849344e-18,3.964701424272455e-16,1.4750254351170747e-13,2.0955017765446527e-22
6.759264979785599e-08,0.11224537199459679,0.0,0.0,0.0,0.0,0.32999995923161834,0.6699999591563477,4.042571041837683e-08,4.0493548752694984e-08,3.130216993529627e-10,2.615527988417758e-10,9.908876746489984e-19,2.5470707408550732e-11,2.9476568260642596e-11,4.537892831041897e-12,6.101953212359961e-15,6.3047972323757364e-12,4.105674821717277e-12,4.0338256463125475e-16,2.8713700707946936e-16,1.628518880025854e-24,5.959794904989445e-18,4.309857738246548e-16,1.5983970368391157e-13,2.8698148902296737e-22
7.780057001515485e-08,0.11224537199012109,0.0,0.0,0.0,0.0,0.32999995307179963,0.6699999529486624,4.6528325215378336e-08,4.664160481894949e-08,3.605364268086889e-10,2.6795242482654316e-10,1.1412982016037609e-18,3.3430734583045006e-11,3.913423839724317e-11,6.8814198994764475e-12,9.3041002517447e-15,8.172677174087013e-12,5.29281663661622e-12,5.80048904277921e-16,4.739432989199399e-16,2.688004731156965e-24,1.1431477606915532e-17,5.008249985565744e-16,1.8451540391435505e-13,5.041376082627785e-22
8.800849023245371e-08,0.11224537198567157,0.0,0.0,0.0,0.0,0.3299999469109243,0.6699999467393822,5.26306309262602e-08,5.278954900026386e-08,4.0804872111898764e-10,2.7435194705169704e-10,1.2917010263003078e-18,4.235510668562545e-11,5.0157989938530814e-11,9.898880330927728e-12,1.3466662395821001e-14,1.0232039015797168e-11,6.591299226230952e-12,7.944677509895925e-16,7.313562459741189e-16,4.147941533686003e-24,2.0127959711737203e-17,5.717422394249568e-16,2.091932564366021e-13,8.262183543993485e-22
9.821641044975257e-08,0.11224537198124929,0.0,0.0,0.0,0.0,0.3299999407489031,0.6699999405285062,5.873271598735979e-08,5.893738130479379e-08,4.5555927207055754e-10,2.80751355044031e-10,1.4420983322970233e-18,5.2203003710583566e-11,6.254778027746656e-11,1.366559878648819e-11,1.8715552794253972e-14,1.2468829267492415e-11,7.990878310509933e-12,1.0482198462238295e-15,1.0714195410874913e-15,6.0766360012853816e-24,3.316662126635862e-17,6.437383633204347e-16,2.3387362090426297e-13,1.2827029899217655e-21
9.999999999999998e-08,0.11224537197685508,0.0,0.0,0.0,0.0,0.3299999396721134,0.6699999394431404,5.979889287289334e-08,6.001155626114165e-08,4.6386047327966025e-10,2.81869486357363e-10,1.4683762489571991e-18,5.4015450663731444e-11,6.485279065341487e-11,1.4406049326166255e-11,1.97535254250799e-14,1.2876879368090446e-11,8.245090040187339e-12,1.0967038265889435e-15,1.1402126969466176e-15,6.466801543795101e-24,3.5983931456719264e-17,6.564287482014371e-16,2.3818620696645246e-13,1.378669331402006e-21
1.0842433066705143e-07,0.11224537197685508,0.0,0.0,0.0,0.0,0.32999993458565074,0.6699999343160336,6.483466457203201e-08,6.508510173462291e-08,5.030687362241378e-10,2.871506476903011e-10,1.5924921979736578e-18,6.29339528180656e-11,7.630358617592626e-11,1.8253653638699856e-11,2.517668604429184e-14,1.4870028279525454e-11,9.48225201622549e-12,1.3427606373873308e-15,1.5061266393061537e-15,8.542109920265323e-24,5.184030819579763e-17,7.168142209696829e-16,2.5855683973599567e-13,1.906795053649579e-21
1.1863225088435029e-07,0.11224537197248997,0.0,0.0,0.0,0.0,0.3299999284210865,0.669999928101964,7.093655670477554e-08,7.12327102893016e-08,5.505777378072374e-10,2.9354982953442703e-10,1.742884599357314e-18,7.450804838108668e-11,9.142540279788064e-11,2.3731912981212984e-11,3.2975984527176645e-14,1.74235720228323e-11,1.1056971474925861e-11,1.6794640309749681e-15,2.047378247258911e-15,1.161185904734705e-23,7.761631021638913e-17,7.909706463377431e-16,2.8324323859404513e-13,2.7354480195796925e-21
1.2884017110164916e-07,0.11224537196815469,0.0,0.0,0.0,0.0,0.3299999222551335,0.6699999218862966,7.703846838388568e-08,7.738020697496666e-08,5.98086869663687e-10,2.999489015036174e-10,1.8932774131283044e-18,8.688612199389256e-11,1.0791324280003858e-10,3.016608804888594e-11,4.223938410273996e-14,2.0118282649970754e-11,1.2707363372966885e-11,2.059643736551707e-15,2.706962808071682e-15,1.5352742428358298e-23,1.1213473323469564e-16,8.662084562727705e-16,3.0793312689569134e-13,3.80939124818375e-21
1.3904809131894803e-07,0.1122453719638499,0.0,0.0,0.0,0.0,0.3299999160877188,0.6699999156690312,8.314047169902836e-08,8.352759180229684e-08,6.455966941671348e-10,3.0634786281725377e-10,2.0436724195118752e-18,1.0002986831738817e-10,1.2576713553254733e-10,3.7618792654814276e-11,5.309283891736594e-14,2.29438100983974e-11,1.4426466108504996e-11,2.4845659814898577e-15,3.4965456175810365e-15,1.9830920670003007e-23,1.5720684138555793e-16,9.425284500357128e-16,3.326267982670534e-13,5.1731542543583015e-21
1.492560115362469e-07,0.11224537195957628,0.0,0.0,0.0,0.0,0.3299999099187731,0.6699999094501666,8.924263498713623e-08,8.967486478341218e-08,6.931077444338364e-10,3.127467139174144e-10,2.1940713061173595e-18,1.1390198207332794e-10,1.4498712603738165e-10,4.6149628622725426e-11,6.566232724315915e-14,2.5890561233400113e-11,1.6207953505296136e-11,2.9554631661977373e-15,4.427657575790385e-15,2.5111792142881244e-23,2.148128636407437e-16,1.019931409067566e-15,3.573245311572525e-13,6.875098611354125e-21
1.5946393175354578e-07,0.11224537195533434,0.0,0.0,0.0,0.0,0.3299999037482309,0.6699999032297025,9.534502296747011e-08,9.58220259323477e-08,7.406205253735638e-10,3.191454558585359e-10,2.3444756712648885e-18,1.2846624469512324e-10,1.655732742430392e-10,5.581526690402522e-11,8.007385600232504e-14,2.8949645512230376e-11,1.8046077693464507e-11,3.4735417413333474e-15,5.511689395943483e-15,3.125996013780402e-23,2.871000750837605e-16,1.0984180973285898e-15,3.820265893847677e-13,8.967445445485227e-21
1.6967185197084465e-07,0.11224537195112469,0.0,0.0,0.0,0.0,0.32999989757603015,0.6699998970076385,1.0144769687602947e-07,1.0196907526656272e-07,7.881355147353347e-10,3.255440886710006e-10,2.494887027295706e-18,1.4368758358893122e-10,1.8752565421570553e-10,6.666953428510879e-11,9.645346478569915e-14,3.211282684837832e-11,1.993561981812434e-11,4.03998609830637e-15,6.759889820545926e-15,3.833922274782059e-23,3.763808425961448e-16,1.1779892610801872e-15,4.0673322267607436e-13,1.150630284681093e-20
1.7987977218814353e-07,0.11224537194694771,0.0,0.0,0.0,0.0,0.32999989140211217,0.6699998907839737,1.0755071460138895e-07,1.0811601280570665e-07,8.356531641653353e-10,3.319426124714926e-10,2.6453068039210844e-18,1.595321174974615e-10,2.1084435343078793e-10,7.87635042381569e-11,1.1492722962598393e-13,3.53724781649837e-11,2.1871844290518448e-11,4.65596077295094e-15,8.183365564615024e-15,4.6412572546353715e-23,4.851306238195292e-16,1.258645628690659e-15,4.3144466720408587e-13,1.4551693946009688e-20
