Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416)
0.000668620390773237,0.11217005955784357,0.0,0.0,0.0,0.0,0.3251087135566398,0.6663825790855561,0.00015347515844321694,0.0002935702528789644,1.189294597892976e-06,3.0978543118599405e-07,3.764780788931323e-15,1.4023318973446212e-06,0.0015143810212907732,0.003973418361226641,0.001269511252939313,1.4565984580009222e-07,1.487684303955771e-07,2.1090159339737995e-07,1.5502429805027874e-06,8.792319932612283e-15,0.0005754028577908785,6.517469498438032e-10,2.721711219168897e-09,7.698788154859504e-09,5.2529997246719886e-05,7.740972913739715e-16,1.7022489483077715e-15,1.743045190386979e-11,4.533244743158987e-12,4.2467374664920113e-11,4.813341136996523e-07,3.1920296627055407e-13,1.6989852388714132e-13,3.8309141996698e-18,8.317403175595582e-17,8.869335734013122e-16,6.436221268495669e-09,2.6037618003627147e-15,3.562058309237043e-12
0.0006775281006825082,0.11216827228775818,0.0,0.0,0.0,0.0,0.3249942389183967,0.6662945690166009,0.00015446049101972074,0.00029697629303345423,1.1967910213271142e-06,3.1343848887938214e-07,3.788511206319306e-15,1.421055150213568e-06,0.00154127686093346,0.004075268134447258,0.0013001361932647704,1.46931611055583e-07,1.5105616238836435e-07,2.1543420147472775e-07,1.583384648008024e-06,8.980285402110661e-15,0.0005955619706594537,6.635359429018663e-10,2.7640526513000423e-09,7.975240435201105e-09,5.506413387057422e-05,8.119279539158472e-16,1.7616987110140979e-15,1.8388926011214208e-11,4.8154589557552924e-12,4.499443120070497e-11,5.15909515399248e-07,3.421320929581828e-13,1.8327480791878058e-13,4.153803764788385e-18,9.021709951810454e-17,9.620379434164749e-16,7.066895951022652e-09,2.8585680932990926e-15,3.956579347752888e-12
0.0006864358105917794,0.11216646721861753,0.0,0.0,0.0,0.0,0.32487845986621716,0.666205382924477,0.00015544193442815083,0.00030038551202357037,1.2042536012781967e-06,3.170969615006345e-07,3.812134491562063e-15,1.439860248156008e-06,0.0015682410787632801,0.004178537783405398,0.0013310764309569486,1.4820136219388e-07,1.5335973194085187e-07,2.2000646604029263e-07,1.6168075327243008e-06,9.16984581643923e-15,0.0006161493106533291,6.754125544519577e-10,2.806669942055482e-09,8.25830154809222e-09,5.768660902244318e-05,8.511240531197176e-16,1.8227288487892844e-15,1.938743596180066e-11,5.111640763470831e-12,4.7640031756466953e-11,5.524945949973233e-07,3.663939636553249e-13,1.9752181578495288e-13,4.499504190053194e-18,9.776082989570042e-17,1.0424811730851957e-15,7.750354996835899e-09,3.134658936971809e-15,4.389159029658493e-12
0.0006953435205010505,0.11216464443316025,0.0,0.0,0.0,0.0,0.3247613735958346,0.6661150142273286,0.00015641953859666505,0.00030379803505372997,1.2116826853960406e-06,3.2076100762848926e-07,3.835651745172563e-15,1.458747352160442e-06,0.001595271510451275,0.004283235153601555,0.0013623305455899952,1.4946915307663636e-07,1.5567923524485002e-07,2.2461834643482078e-07,1.6505110528113288e-06,9.360997875652885e-15,0.0006371684923225423,6.87376856283185e-10,2.8495635438787846e-09,8.548059109846113e-09,6.039940062059021e-05,8.917188568014343e-16,1.8853706140799712e-15,2.0427155821322998e-11,5.422315476059121e-12,5.040837277342446e-11,5.911802550272973e-07,3.9204886155852854e-13,2.1268499517870027e-13,4.869334206338072e-18,1.0583441564657159e-16,1.1285745619374888e-15,8.490302080119846e-09,3.4335232016465058e-15,4.862953688923586e-12
0.0007042512304103217,0.11216280401622693,0.0,0.0,0.0,0.0,0.3246429773134959,0.6660234563371321,0.0001573933504811728,0.0003072139808679016,1.2190785980520866e-06,3.2443077934231097e-07,3.8590639939746434e-15,1.4777166015355654e-06,0.001622366009367374,0.0043893681131012535,0.0013938970840690268,1.5073503481878093e-07,1.580147648986983e-07,2.2926980111463938e-07,1.6844946157485992e-06,9.553738219232937e-15,0.0006586231226629106,6.994289081473894e-10,2.8927338577735855e-09,8.844600907783294e-09,6.320450720152529e-05,9.337460898365641e-16,1.949655626162014e-15,2.1509279787828535e-11,5.748022257834907e-12,5.330375527826499e-11,6.320604097317182e-07,4.191590671184098e-13,2.288116087090657e-13,5.264672893023455e-18,1.1446840213359578e-16,1.2206438331257765e-15,9.290653569949348e-09,3.7567348168519564e-15,5.381341118179837e-12
0.0007131589403195929,0.11216094605478423,0.0,0.0,0.0,0.0,0.324523268237835,0.6659307026605552,0.00015836341426784498,0.00031063346227824763,1.2264416419189475e-06,3.281064227756269e-07,3.8823721961031624e-15,1.4967681155640569e-06,0.0016495224458564425,0.004496944550751913,0.00142577456010537,1.5199905601553316e-07,1.6036641013108753e-07,2.3396078756708576e-07,1.7187576176866748e-06,9.748063422407898e-15,0.0006805168009743587,7.115687586436876e-10,2.936181236947704e-09,9.148014887525893e-09,6.610394776561004e-05,9.772399356613702e-16,2.0156158727251947e-15,2.2635022229407202e-11,6.089314332517418e-12,5.633058643577628e-11,6.752320495143857e-07,4.477889007819166e-13,2.459507845186466e-13,5.6869617515037396e-18,1.2369473471931928e-16,1.3190296388215609e-15,1.0155548199258267e-08,4.1059566008993535e-15,5.9479334468253394e-12
0.0007220666502288641,0.11215907063794667,0.0,0.0,0.0,0.0,0.32440224360160835,0.6658367465997784,0.00015932977156031118,0.0003140565866532335,1.2337720994307212e-06,3.317880786274419e-07,3.905577245626702e-15,1.5159019950480519e-06,0.0016767387065826458,0.004605972374505254,0.0014579614537433567,1.5326126295216804e-07,1.62734257009454e-07,2.3869126223530057e-07,1.7532994428681178e-06,9.943969992869256e-15,0.0007028531187113613,7.237964460492374e-10,2.979905990224991e-09,9.458389140503525e-09,6.909976161576939e-05,1.022235037750605e-15,2.0832837115263026e-15,2.3805617715688026e-11,6.446759187781398e-12,5.949338110639299e-11,7.207953059009165e-07,4.78004766071772e-13,2.6415356763753793e-13,6.137706826759091e-18,1.3354680730083523e-16,1.4240880777713476e-15,1.1089357063685541e-08,4.48294421837404e-15,6.566590622720534e-12
0.0007309743601381353,0.11215717785699604,0.0,0.0,0.0,0.0,0.3242799006533046,0.6657415815532811,0.00016029246155276425,0.0003174834563677982,1.2410702341335679e-06,3.354758826340306e-07,3.928679976822887e-15,1.5351183237527635e-06,0.0017040126939369992,0.004716459509838101,0.0014904562109354618,1.5452169979775477e-07,1.651183886338104e-07,2.434611804516662e-07,1.7881194631127361e-06,1.014145436785197e-14,0.0007256356593263488,7.361119990978809e-10,3.023908385234952e-09,9.775811891657252e-09,7.219400818938424e-05,1.0687665010724184e-15,2.1526918721058992e-15,2.5022321043082087e-11,6.820938779456331e-12,6.2796763408483e-11,7.688535169933894e-07,5.098751929935745e-13,2.834729720671523e-13,6.618480877507853e-18,1.440595119987728e-16,1.5361912251595337e-15,1.209669395787733e-08,4.889550268374924e-15,7.24143451935732e-12
0.0007398820700474064,0.11215526780539976,0.0,0.0,0.0,0.0,0.324156236658636,0.6656452009165926,0.0001612515211900903,0.00032091416921804886,1.248336291935252e-06,3.391699660037645e-07,3.9516811681338866e-15,1.5544171697543447e-06,0.0017313423255033513,0.004828413898264851,0.0015232572431627853,1.5578040878400986e-07,1.6751888531683483e-07,2.482704963792077e-07,1.8232170373620833e-06,1.0340512911551117e-14,0.0007488679981068787,7.485154377083948e-10,3.0681886513900484e-09,1.0100371487328292e-08,7.538876688343577e-05,1.1168698935203227e-15,2.2238734575644726e-15,2.6286407253711963e-11,7.212449735311102e-12,6.624546828518168e-11,8.195132934043333e-07,5.434708817607787e-13,3.039640335869009e-13,7.130925595446544e-18,1.5526929001409035e-16,1.655727674924275e-15,1.3182426056903263e-08,5.327728506297036e-15,7.976863690951064e-12
0.0007487897799566776,0.11215334057882657,0.0,0.0,0.0,0.0,0.3240312489019205,0.6655475980830146,0.00016220698531604745,0.0003243488188028015,1.255570502261643e-06,3.428704558173823e-07,3.9745815458273775e-15,1.5737985866977536e-06,0.0017587255335783421,0.004941843495935279,0.001556362927098092,1.5703743037032598e-07,1.699358247510046e-07,2.5311916296031477e-07,1.8585915112784918e-06,1.0541141912847745e-14,0.0007725537020073035,7.610067736641597e-10,3.112746982660433e-09,1.0432156383318152e-08,7.868613687296843e-05,1.1665812473220577e-15,2.2968619463928066e-15,2.759917164797121e-11,7.621903558360029e-12,6.984434307557711e-11,8.728845846549495e-07,5.788647468275411e-13,3.256838632762595e-13,7.676753874074519e-18,1.6721418366619149e-16,1.7831030946704947e-15,1.435168495052329e-08,5.7995382019723044e-15,8.777568798481771e-12
0.0007576974898659488,0.1121513962751613,0.0,0.0,0.0,0.0,0.3239049346873605,0.6654487664443116,0.00016315888681043072,0.0003277874948741712,1.2627730791274546e-06,3.4657747539599587e-07,3.997381787386029e-15,1.5932626149700647e-06,0.001786160264741187,0.005056756272311727,0.0015897716043088025,1.5829280339596689e-07,1.7236928216352349e-07,2.580071318722009e-07,1.8942422168942748e-06,1.0743337583319297e-14,0.0007966963294756032,7.73586011246086e-10,3.1575835401556525e-09,1.077125513310929e-08,8.208823692293555e-05,1.2179370604254583e-15,2.3716911943523754e-15,2.896192979065653e-11,8.049926829627561e-12,7.359834909004868e-11,9.290807460220751e-07,6.161319612191529e-13,3.48691701744201e-13,8.257752127589943e-18,1.7993388962569214e-16,1.918740793322154e-15,1.5609878038118e-08,6.307148637001749e-15,9.648548730294982e-12
0.00076660519977522,0.11214943499451724,0.0,0.0,0.0,0.0,0.3237772913402274,0.6653486993913773,0.0001641072567160855,0.0003312302836592823,1.269944222127963e-06,3.502911446389813e-07,4.02008252464684e-15,1.6128092827943634e-06,0.001813644479469409,0.005173160208920105,0.001623481580997504,1.5954656522034813e-07,1.7481933045975647e-07,2.6293435348854695e-07,1.930168472307048e-06,1.0947096055511619e-14,0.000821299430276009,7.862531478206379e-10,3.202698454522576e-09,1.1117756376235003e-08,8.559720519348776e-05,1.2709742978611534e-15,2.4483954364016648e-15,3.0376017510616405e-11,8.497161410306277e-12,7.751256318955032e-11,9.88218605818019e-07,6.553500011495389e-13,3.730489740574801e-13,8.875782660332519e-18,1.9346981335496683e-16,2.0630823016537873e-15,1.6962700292169945e-08,6.852843744129762e-15,1.0595127441465229e-11
0.0007755129096844912,0.11214745683924815,0.0,0.0,0.0,0.0,0.3236483162079576,0.6652473903148736,0.00016505212435656536,0.00033467726815505574,1.277084117357885e-06,3.540115803337903e-07,4.0426843467099046e-15,1.6324386072490673e-06,0.0018411761517969005,0.00529106329816945,0.0016574911277777184,1.6079875185226682e-07,1.7728604035584593e-07,2.67900776846811e-07,1.9663695814173035e-06,1.1152413381450584e-14,0.0008463665453079784,7.990081743847778e-10,3.2480918281684478e-09,1.147174882678675e-08,8.921519903876232e-05,1.3257303930818325e-15,2.5270092886632114e-15,3.184279089385627e-11,8.96426464324158e-12,8.1592179368613e-11,1.0504185330870124e-06,6.965986909150388e-13,3.988193453586622e-13,9.53278608723621e-18,2.078651247693743e-16,2.2165879658388553e-15,1.841614639825627e-08,7.439026891526977e-15,1.1622971536724022e-11
0.0007844206195937623,0.11214546191395794,0.0,0.0,0.0,0.0,0.32351800666116604,0.6651448326058484,0.0001659935174451676,0.0003381285283979198,1.2841929382631445e-06,3.5773889643959866e-07,4.065187802634714e-15,1.652150595217274e-06,0.0018687532690109538,0.005410473542235127,0.0016917984794828005,1.620493980688813e-07,1.7976948050115884e-07,2.7290634962072747e-07,2.0028448337047327e-06,1.1359285531373494e-14,0.0008719012064220522,8.118510760697067e-10,3.2937637373179505e-09,1.1833321262049479e-08,9.29443947992281e-05,1.382243249277838e-15,2.6075677504282543e-15,3.3363626270046295e-11,9.451909553675791e-12,8.584251034184441e-11,1.1158045057016183e-06,7.39960248053427e-13,4.2606877716432546e-13,1.0230783805743131e-17,2.231648151318393e-16,2.3797375541500986e-15,1.9976523279584014e-08,8.068225814863599e-15,1.2738108622361375e-11
0.0007933283295030335,0.11214345032550933,0.0,0.0,0.0,0.0,0.3233863600945833,0.6650410196563307,0.00016693146218601734,0.0003415841417101743,1.2912708464307467e-06,3.6147320434659164e-07,4.0875934039405606e-15,1.6719452442704373e-06,0.0018963738313850982,0.005531398952001032,0.0017264018350060123,1.6329853752518867e-07,1.822697175911695e-07,2.779510180975553e-07,2.0395935040400215e-06,1.1567708392661657e-14,0.0008979069362330595,8.247818326051854e-10,3.339714233912563e-09,1.2202562511255602e-08,9.678698758763844e-05,1.440551240669093e-15,2.690106206193927e-15,3.493992019237227e-11,9.960785049185794e-12,9.026898913369497e-11,1.1845041788420653e-06,7.855193287568752e-13,4.548655843332465e-13,1.097188051961574e-17,2.394157551932031e-16,2.5530308769442584e-15,2.1650463014168016e-08,8.743097700068497e-15,1.394694645312267e-11
0.0008022360394123047,0.11214142218303173,0.0,0.0,0.0,0.0,0.3232533739279233,0.6649359448599056,0.0001678659833678194,0.0003450441829246413,1.2983179923215813e-06,3.652146131125846e-07,4.109901626926257e-15,1.6918225434904723e-06,0.0019240358519448351,0.005653847546056494,0.0017612993571699208,1.6454620285469342e-07,1.8478681647136e-07,2.830347271596473e-07,2.0766148525289647e-06,1.1777677768956274e-14,0.0009243872479311159,8.378004187462907e-10,3.3859433473605848e-09,1.2579561444446514e-08,0.00010074519106864216,1.5006932137723989e-15,2.7746604277294914e-15,3.657308941068025e-11,1.0491596118740054e-11,9.487717067123593e-11,1.2566489538410613e-06,8.333630735272833e-13,4.852804926939569e-13,1.1758266815070976e-17,2.566667545905e-16,2.7369884200607985e-15,2.3444936152818725e-08,9.46643441968219e-15,1.525629290074381e-11
0.0008111437493215759,0.11213937759792716,0.0,0.0,0.0,0.0,0.3231190456066828,0.6648296016122706,0.00016879710445084504,0.0003485087245891341,1.3053345159505795e-06,3.689632296785706e-07,4.132112914823214e-15,1.7117824742340869e-06,0.0019517373562635294,0.0057778273497438104,0.0017964891726234265,1.6579242576191552e-07,1.873208402326848e-07,2.8815742026997504e-07,2.1139081243861878e-06,1.1989189379442238e-14,0.0009513456450908087,8.50906804664328e-10,3.4324510861455193e-09,1.2964406961437125e-08,0.00010482123723210079,1.5627084886448592e-15,2.8612665761675684e-15,3.826457083785618e-11,1.1045064030813415e-11,9.967273337972674e-11,1.3323740473762553e-06,8.835811530621628e-13,5.173866973203705e-13,1.2592221789644593e-17,2.7496862251501987e-16,2.9321519917611014e-15,2.5367265446170873e-08,1.0241167925722959e-14,1.6673376771393984e-11
0.0008200514592308471,0.11213731668387593,0.0,0.0,0.0,0.0,0.322983372602882,0.6647219833117768,0.00016972484764767726,0.0003519778371521811,1.3123205475183014e-06,3.7271915906468794e-07,4.154227679794771e-15,1.7318250108429947e-06,0.001979476382285921,0.005903346394252561,0.0018319693717648098,1.6703723710733832e-07,1.8987185029911707e-07,2.933190394612272e-07,2.1514725498356623e-06,1.2202238858283914e-14,0.0009787856214789317,8.641009563036588e-10,3.4792374393004896e-09,1.33571879808692e-08,0.00010901737616015789,1.6266368601015521e-15,2.9499612041164333e-15,4.001582150939105e-11,1.1621926530477108e-11,1.0466148078067545e-10,1.4118185609921123e-06,9.362658143589723e-13,5.512599214437458e-13,1.347611573417896e-17,2.943742296617331e-16,3.1390853833315923e-15,2.742513998904656e-08,1.1070375801995173e-14,1.8205869499928854e-11
0.0008289591691401182,0.11213523955684046,0.0,0.0,0.0,0.0,0.3228463524157481,0.6646130833599508,0.00017064923399819637,0.00035545158913135097,1.3192762079977068e-06,3.7648250454801165e-07,4.176246304793638e-15,1.751950121303342e-06,0.0020072509801768914,0.0060304127157572015,0.0018677380086893317,1.6828066698535687e-07,1.924399065077657e-07,2.9851952532817426e-07,2.1893073440357303e-06,1.2416821754199886e-14,0.0010067106608611003,8.773828357061104e-10,3.5263023777558912e-09,1.3757993429353681e-08,0.00011333587578810489,1.6925185989089318e-15,3.0407812577896566e-15,4.182831853607732e-11,1.2222938035406421e-11,1.0984934309217814e-10,1.4951255509325733e-06,9.91511927025554e-13,5.869784759886013e-13,1.4412412868310174e-17,3.1493857147130946e-16,3.3583750434705356e-15,2.962662979050559e-08,1.1957286978777357e-14,1.9861907749495844e-11
0.0008378668790493894,0.11213314633506881,0.0,0.0,0.0,0.0,0.32270798257234556,0.6645028951620042,0.00017157028343925057,0.00035893004726544485,1.3262016096795692e-06,3.8025336782348047e-07,4.198169145288446e-15,1.772157767857616e-06,0.0020350592121932774,0.006159034354594533,0.0019037931011599914,1.6952274479574775e-07,1.950250671820262e-07,3.037588170229618e-07,2.2274117070261596e-06,1.2632933530162702e-14,0.001035124236807547,8.907524013045889e-10,3.5736458555672145e-09,1.4166912230685068e-08,0.00011777902165908666,1.760394452951293e-15,3.1337640791496232e-15,4.3703559049785017e-11,1.284886983071596e-11,1.1524237883120026e-10,1.5824420982654471e-06,1.049417029784036e-12,6.246233197196572e-13,1.5403674129814594e-17,3.3671883267566156e-16,3.590630766575095e-15,3.1980200777992605e-08,1.2905287612834538e-14,2.1650116945678012e-11
0.0008467745889586606,0.112131037139097,0.0,0.0,0.0,0.0,0.32256826062815963,0.6643914121273299,0.00017248801486941732,0.00036241327665173517,1.3330968566797056e-06,3.840318491491915e-07,4.219996530869409e-15,1.7924479075719779e-06,0.002062899152576691,0.006289219354477948,0.001940132630600166,1.707634993091431e-07,1.9762738919819749e-07,3.0903685225307707e-07,2.26578482369532e-06,1.2850569563212691e-14,0.0010640298124983665,9.042096081875319e-10,3.6212678110298157e-09,1.4584033295132819e-08,0.00012234911667268766,1.8303056483724687e-15,3.228947408061048e-15,4.564306014227128e-11,1.3500510262568761e-11,1.2084677641759836e-10,1.6739193792791095e-06,1.11008137715532e-12,6.64278119986384e-13,1.6452560018154813e-17,3.5977445315754146e-16,3.836486395040911e-15,3.449473024404501e-08,1.3917927135704911e-14,2.3579635775012807e-11
0.0008556822988679318,0.11212891209175023,0.0,0.0,0.0,0.0,0.322427184167633,0.6642786276699831,0.00017340244620923356,0.00036590134086935614,1.339962045410955e-06,3.878180474772083e-07,4.2417287667423924e-15,1.8128204928618739e-06,0.0020907688874654347,0.006420975761745492,0.0019767545421069304,1.7200295872695942e-07,2.0024692804597937e-07,3.1435356728168856e-07,2.30442586376529e-06,1.3069725144373515e-14,0.0010934308405284544,9.17754408335651e-10,3.6691681676868014e-09,1.500944550878982e-08,0.0001270484808274393,1.902293890689368e-15,3.3263693844512224e-15,4.76483587969681e-11,1.4178664930462123e-11,1.2666885577950195e-10,1.7697127361316497e-06,1.173607986310982e-12,7.06029314050992e-13,1.7561833492549e-17,3.841671951344076e-16,4.096600535683145e-15,3.717952274407641e-08,1.4998924473214446e-14,2.5660141678377737e-11
0.000864590008777203,0.1121267713181436,0.0,0.0,0.0,0.0,0.3222847508046628,0.6641645352091545,0.00017431359445723717,0.0003693943020898814,1.346797265022579e-06,3.916120605709625e-07,4.2633661351198654e-15,1.8332754719785439e-06,0.0021186665148237444,0.006554311624639017,0.002013656744483945,1.7324115073619598e-07,2.0288373788323125e-07,3.1970889693013944e-07,2.343333981793258e-06,1.3290395478660094e-14,0.0011233307627123673,9.31386750832542e-10,3.7173468352363663e-09,1.5443237722985777e-08,0.00013187945095728768,1.9764013658797433e-15,3.426068550473544e-15,4.972101181371102e-11,1.4884156878136382e-11,1.327150699598515e-10,1.8699817477322118e-06,1.2401026840791555e-12,7.49966170985393e-13,1.8734362924864267e-17,4.099612116763121e-16,4.37165729038297e-15,4.004432645379877e-08,1.6152174439175747e-14,2.7901877370393102e-11
0.0008734977186864741,0.11212461494568195,0.0,0.0,0.0,0.0,0.3221409581830578,0.6640491281696304,0.00017522147574214117,0.00037289222117605153,1.3536025978095927e-06,3.9541398511024814e-07,4.284908896516658e-15,1.8538127894589246e-06,0.0021465901443867073,0.006689234992611836,0.0020508371102928753,1.7447810255949407e-07,2.055378715853611e-07,3.2510277458234423e-07,2.3825083171873773e-06,1.3512575685168543e-14,0.0011537330098892844,9.451065820504454e-10,3.765803710343975e-09,1.5885498743746854e-08,0.00013684438046205968,2.0526707414411307e-15,3.5280838526709975e-15,5.186259572634762e-11,1.5617826783010918e-11,1.3899200672370123e-10,1.9748903008338755e-06,1.3096741540906995e-12,7.961808541216844e-13,1.9973125107618123e-17,4.372231165672272e-16,4.662367001059944e-15,4.3099349994891286e-08,1.738175430622746e-14,3.0315678416657606e-11
0.0008824054285957453,0.11212244310405874,0.0,0.0,0.0,0.0,0.32199580397696165,0.6639323999822435,0.0001761261053714311,0.00037639515776955113,1.3603781195942763e-06,3.9922391678474915e-07,4.30635729095766e-15,1.8744323865412735e-06,0.002174537897619333,0.006825753915662474,0.0020882934759223876,1.75713841000812e-07,2.0820938078967882e-07,3.305351321908917e-07,2.4219479942356156e-06,1.3736260797239799e-14,0.0011846410017282698,9.589138458127037e-10,3.814538677365432e-09,1.63363173213078e-08,0.0001419456390319649,2.1311451674224802e-15,3.632454644136181e-15,5.40747067132016e-11,1.6380533144085218e-11,1.4550639016604986e-10,2.0846066613170036e-06,1.3824339840516804e-12,8.447684840406799e-13,2.1281208317346807e-17,4.660220555187229e-16,4.969467009065303e-15,4.635527973756556e-08,1.8691930556769782e-14,3.291300190129816e-11
0.0008913131385050165,0.11212025592525438,0.0,0.0,0.0,0.0,0.3218492858912419,0.6638143440843156,0.00017702749787665794,0.00037990317036867887,1.3671239000820005e-06,4.03041950376973e-07,4.3277115391042035e-15,1.895134201548667e-06,0.002202507907688349,0.006963876443692257,0.0021260236416738017,1.769483924870543e-07,2.108983159350432e-07,3.3600590028464024e-07,2.461652122146029e-06,1.3961445762688023e-14,0.0012160581465339745,9.728084835339628e-10,3.863551608985296e-09,1.6795782139660583e-08,0.00014718561236617064,2.211868277426207e-15,3.739220686665049e-15,5.6358960500320504e-11,1.717315246821362e-11,1.5226508231980183e-10,2.1993035456415774e-06,1.4584967131279151e-12,8.958272020816419e-13,2.2661815433580268e-17,4.964297787445243e-16,5.2937224290870946e-15,4.9823297588715156e-08,2.0087165816948117e-14,3.5705956217987835e-11
0.0009002208484142877,0.11211805354353381,0.0,0.0,0.0,0.0,0.3217014016618502,0.6636949539200926,0.000177925667055672,0.00038341631639668644,1.3738400031932764e-06,4.068681798354009e-07,4.348971843305187e-15,1.915918170242472e-06,0.0022304983194454185,0.007103610625884634,0.002164025371862596,1.7818178310595835e-07,2.1360472629709238e-07,3.4151500797763076e-07,2.5016197950971778e-06,1.4188125444086548e-14,0.001247987841052925,9.86790434339708e-10,3.9128423667766566e-09,1.726398180614387e-08,0.0001525667018854853,2.294884189581187e-15,3.848422152900727e-15,5.871699225750323e-11,1.7996579454682583e-11,1.5927508476359513e-10,2.3191581924466326e-06,1.5379798794270688e-12,9.494582343568547e-13,2.4118267113637094e-17,5.285207149039399e-16,5.6359269376524144e-15,5.351509927437187e-08,2.1572125976632443e-14,3.8707332018257795e-11
0.0009091285583235589,0.11211583609544347,0.0,0.0,0.0,0.0,0.321552149056154,0.6635742229411701,0.0001788206260120301,0.00038693465226152075,1.3805264873738323e-06,4.107026983386194e-07,4.370138388578636e-15,1.9367842261475967e-06,0.00225850728942053,0.007244964510104239,0.0022022963949349626,1.794140386405329e-07,2.1632866001934987e-07,3.47062382979156e-07,2.5418500922974746e-06,1.4416294619104474e-14,0.001280433470280519,1.0008596351658763e-09,3.962410801685581e-09,1.7741004841063408e-08,0.00015809132443918693,2.3802375074860607e-15,3.9600996284647835e-15,6.115045648701602e-11,1.885172717801073e-11,1.665435402291099e-10,2.444352434274512e-06,1.6210040675635294e-12,1.0057659562526287e-12,2.5654005023431873e-17,5.623720464217279e-16,5.996903576307381e-15,5.744291312522216e-08,2.3151687498332648e-14,4.1930634351606556e-11
0.00091803626823283,0.11211360371980725,0.0,0.0,0.0,0.0,0.3214015258732432,0.663452144606914,0.0001797123871917827,0.0003904582334076416,1.3871834058843302e-06,4.145455983511312e-07,4.391211343528829e-15,1.9577323008514674e-06,0.0022865329858244477,0.007387946142313864,0.002240834403598706,1.806451846003029e-07,2.1907016414046273e-07,3.526479516047896e-07,2.582342078052059e-06,1.4645947980885948e-14,0.0013133984072688342,1.0150160208402425e-09,4.01225675444644e-09,1.822693966733743e-08,0.00016376191200603098,2.4679733211203516e-15,4.074294114072879e-15,6.36610269050223e-11,1.9739527268873888e-11,1.7407773420750824e-10,2.5750727693972164e-06,1.7076929562909814e-12,1.0648579573996379e-12,2.727259512445933e-17,5.980637861913955e-16,6.3775055695495034e-15,6.16195193739643e-08,2.4830944917981583e-14,4.539011603258711e-11
0.0009269439781421012,0.11211135655772252,0.0,0.0,0.0,0.0,0.32124952994421324,0.6633287123848761,0.00018060096241783943,0.00039398711436055027,1.3938108070712783e-06,4.1839697167150724e-07,4.412190861203871e-15,1.9787623242781564e-06,0.002314573588559165,0.0075325635660075845,0.002279637054967805,1.818752462496215e-07,2.2182928461782127e-07,3.582716387882955e-07,2.6230948018365624e-06,1.4877080138468538e-14,0.001346886012935344,1.0292595241459712e-09,4.062380055930159e-09,1.8721874600172977e-08,0.00016958091138947394,2.558137207726907e-15,4.191047027631185e-15,6.625039631560841e-11,2.066093009310878e-11,1.818850965547036e-10,2.7115104337217553e-06,1.7981733661873798e-12,1.1268451070924443e-12,2.8977731017094457e-17,6.356788556684017e-16,6.7786171575813716e-15,6.605826997330936e-08,2.6615218540506443e-14,4.9100812270729843e-11
0.0009358516880513724,0.11210909475255489,0.0,0.0,0.0,0.0,0.32109615913242656,0.6632039197512023,0.0001814863629220869,0.0003975213487646078,1.4004087346204759e-06,4.222569094734834e-07,4.4330770798979975e-15,1.9998742249395724e-06,0.0023426272892353747,0.0076788248216584426,0.0023187019707200133,1.8310424863325813e-07,2.2460606634779455e-07,3.63933368094184e-07,2.664107298376107e-06,1.510968561723126e-14,0.0013808996358726155,1.0435900758691587e-09,4.112780527431957e-09,1.922589783674825e-08,0.0001755507839071465,2.65077523265788e-15,4.310400206311914e-15,6.892027647746387e-11,2.1616904928651383e-11,1.8997320309495603e-10,2.853861472750966e-06,1.8925753073767003e-12,1.191841620140466e-12,3.077323734032361e-17,6.753031643592581e-16,7.201154443949644e-15,7.077310894344878e-08,2.851006233309611e-14,5.307857659984388e-11
0.0009447593979606436,0.11210681844993262,0.0,0.0,0.0,0.0,0.3209414113337542,0.6630777601910375,0.00018236859937542885,0.00040106098941469293,1.406977227794331e-06,4.2612550234057306e-07,4.453870123902816e-15,2.0210679301646987e-06,0.0023706922911960714,0.007826737946179125,0.0023580267372669186,1.8433221659949533e-07,2.274005531827887e-07,3.6963306173092087e-07,2.70537858772953e-06,1.5343758859372303e-14,0.0014154426121590598,1.0580076048304465e-09,4.1634579808994e-09,1.973909744593194e-08,0.00018167400507461195,2.745933950194276e-15,4.432395908603631e-15,7.167239796307313e-11,2.260844014041764e-11,1.9834977722265553e-10,3.0023268135758954e-06,1.9910320272716244e-12,1.2599651231285022e-12,3.2663073227985365e-17,7.170256907117308e-16,7.646066258124812e-15,7.577859325782424e-08,3.0521272019056725e-14,5.734011814391004e-11
