Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166)
0.00011970479404032219,0.1122430072598088,0.0,0.0,0.0,0.0,0.32972089839341717,0.6697839622469369,7.29671454311626e-05,6.87393170847536e-05,5.679461266288104e-07,7.215025147195463e-08,1.7978652671903944e-15,3.456490750581081e-07,0.00011295801546575552,0.00016939250728470996,4.357224182216262e-05,5.231040120384882e-08,2.771339370336434e-08,1.2301043106541612e-08,9.08613212708944e-08,5.153268465941109e-16,5.18575672990023e-06,7.304958287134784e-11,5.261163268103841e-10,8.380339122441682e-11,8.716502297628973e-08
0.00012161883596132073,0.11224290026090628,0.0,0.0,0.0,0.0,0.3297134503746444,0.6697784598847324,7.354876603099379e-05,6.975549243780315e-05,5.724690887386061e-07,7.321382417298098e-08,1.812182958396214e-15,3.498711733135362e-07,0.00011618756735099196,0.00017460769840691554,4.525458107542346e-05,5.2837502885569975e-08,2.8143726010542542e-08,1.2670072849392533e-08,9.359152098355708e-08,5.308113804942156e-16,5.4379588829780605e-06,7.470953077705811e-11,5.337676899119385e-10,8.791176185974918e-11,9.332797719686418e-08
0.00012353287788231928,0.1122427915744143,0.0,0.0,0.0,0.0,0.3297059283952984,0.6697729092504984,7.4118346395538e-05,7.076784264772121e-05,5.768982362859989e-07,7.427339084100307e-08,1.8262036743922285e-15,3.540598506046051e-07,0.00011944301185549508,0.00017988633155391695,4.6962956046615364e-05,5.335766869688092e-08,2.8573178626277276e-08,1.3042712866100556e-08,9.634845683218554e-08,5.4644755040961295e-16,5.697663872795251e-06,7.637003631226895e-11,5.413730428437105e-10,9.212519276975457e-11,9.978954146148087e-08
0.00012544691980331783,0.11224268123618103,0.0,0.0,0.0,0.0,0.32969833307773977,0.669767310786496,7.467645441575832e-05,7.177636790681562e-05,5.812379909449378e-07,7.532895513015975e-08,1.8399414122345868e-15,3.5821660805613564e-07,0.00012272378695499735,0.00018522792951791288,4.86970068591077e-05,5.387118009951491e-08,2.9001749160541665e-08,1.3418905588039234e-08,9.913169957743222e-08,5.622329218769398e-16,5.964944222372797e-06,7.803107188482926e-11,5.489345732155055e-10,9.644378514618939e-11,1.0655724869816564e-07
0.00012736096172431637,0.11224256928051081,0.0,0.0,0.0,0.0,0.32969066501826244,0.6697616649102088,7.522363326647562e-05,7.27810713644633e-05,5.854925819090781e-07,7.638052365880574e-08,1.853409559672344e-15,3.6234289032499236e-07,0.0001260293549190734,0.00019063203712566844,5.045638753272323e-05,5.437830704223895e-08,2.9429436392346404e-08,1.3798596010942147e-08,1.019408390718092e-07,5.781651687137545e-16,6.239871307176574e-06,7.969262213924172e-11,5.564544086378702e-10,1.0086765887446783e-10,1.1363863891579324e-07
0.0001292750036453149,0.11224245574018513,0.0,0.0,0.0,0.0,0.32968292478811545,0.6697559720154004,7.576040165496213e-05,7.378195894467809e-05,5.896660478233508e-07,7.742810583269592e-08,1.866620901261822e-15,3.664400851150876e-07,0.00012935920130217478,0.0001960982203921049,5.224076582590418e-05,5.48793080341823e-08,2.985624020665467e-08,1.418173159395465e-08,1.0477548348569502e-07,5.942420686287846e-16,6.522515406270553e-06,8.135468644753051e-11,5.639346254262852e-10,1.053969505586165e-10,1.210412604645483e-07
0.00013118904556631345,0.11224234064649002,0.0,0.0,0.0,0.0,0.3296751129345236,0.6697502324731675,7.628725419579814e-05,7.477903916933388e-05,5.937622397152859e-07,7.847171364294933e-08,1.8795876276460358e-15,3.7050952330429194e-07,0.00013271283393964472,0.00020162606567045667,5.404982301302505e-05,5.537443028567788e-08,3.028216153048567e-08,1.456826216026144e-08,1.0763525854774268e-07,6.104614989138358e-16,6.812945751387492e-06,8.301727380858719e-11,5.713772343021091e-10,1.1003181526568484e-10,1.2877267133439226e-07
0.000133103087487312,0.11224222402925023,0.0,0.0,0.0,0.0,0.3296672299817005,0.6697444466329806,7.680466189232448e-05,7.57723229874533e-05,5.977848247478187e-07,7.951136147548041e-08,1.8923213474344047e-15,3.745524792598457e-07,0.00013608978195450138,0.00020721517880532405,5.5883253607371255e-05,5.586390990155389e-08,3.0707202267511265e-08,1.4958139789767285e-08,1.1051980680065388e-07,6.268214322228551e-16,7.111230573914654e-06,8.468039917964542e-11,5.787841704479167e-10,1.1477242857886244e-10,1.3684044047390533e-07
0.00013501712940831054,0.11224210591686692,0.0,0.0,0.0,0.0,0.32965927643184917,0.6697386148237088,7.731307270631457e-05,7.676182361078643e-05,6.01737290646259e-07,8.054706596417588e-08,1.904833101216392e-15,3.785701714250719e-07,0.00013948959477994079,0.00021286518429362871,5.774076503932738e-05,5.6347972118918496e-08,3.1131365240354456e-08,1.535131871719467e-08,1.1342878682916564e-07,6.433199321934129e-16,7.417437149808869e-06,8.634408821488198e-11,5.86157310461775e-10,1.196189830009797e-10,1.4525214911201579e-07
0.00013693117132930908,0.11224198633636043,0.0,0.0,0.0,0.0,0.3296512527661448,0.6697327373546216,7.781291219915164e-05,7.774755635608243e-05,6.056229507042147e-07,8.157884581220745e-08,1.917133377408214e-15,3.8256376339908545e-07,0.00014291184120175817,0.00021857572445759817,5.9622077298312756e-05,5.682683158584105e-08,3.155465413374538e-08,1.5747755237270437e-08,1.1636187250832e-07,6.599551491831979e-16,7.731631842455553e-06,8.800837247869974e-11,5.934984603292369e-10,1.245716888883769e-10,1.5401539206927743e-07
0.00013884521325030762,0.11224186531341515,0.0,0.0,0.0,0.0,0.3296431594456961,0.6697268145163675,7.830458423018413e-05,7.872953849419192e-05,6.09444949227735e-07,8.260672161644256e-08,1.929232129486621e-15,3.865343651194962e-07,0.00014635610842409597,0.000224346458633807,6.152692254612817e-05,5.7300692669144037e-08,3.197707343350522e-08,1.614740760129968e-08,1.193187522956965e-07,6.76725316255854e-16,8.053880143504869e-06,8.967328421040346e-11,6.008093414149e-10,1.2963077736409694e-10,1.631377790513731e-07
0.0001426732970923047,0.11224161903655856,0.0,0.0,0.0,0.0,0.3296267655901866,0.6697148338074388,7.926493741265059e-05,8.06823289621863e-05,6.169097295509134e-07,8.465085224196277e-08,1.9528623131835692e-15,3.944107773959568e-07,0.00015330914083014317,0.0002360672267660547,6.540619900644077e-05,5.8234187791729684e-08,3.2819324903996616e-08,1.6956202079806913e-08,1.2530271664569461e-07,7.106638220893818e-16,8.72279540517772e-06,9.300515438273711e-11,6.153468771228696e-10,1.4006910530415639e-10,1.824905058017734e-07
0.00014611857255010207,0.11224139268626578,0.0,0.0,0.0,0.0,0.3296117771484493,0.6697038985742566,8.010495662668385e-05,8.24272216361049e-05,6.234386023865806e-07,8.647745878874313e-08,1.973529829093337e-15,4.0143100771583984e-07,0.00015963838562159965,0.00024681868493931056,6.897557816303719e-05,5.9059090678623245e-08,3.3574436830772046e-08,1.7694733212239515e-08,1.3076680850025746e-07,7.416538317970536e-16,9.353002976882628e-06,9.600640666689685e-11,6.283430509943941e-10,1.4983008091253152e-10,2.0121292159700925e-07
0.00014956384800789943,0.11224116200595327,0.0,0.0,0.0,0.0,0.329596569375213,0.6696928201110658,8.092388342179763e-05,8.416030575330143e-05,6.298030208219332e-07,8.829180918876388e-08,1.9936767555128056e-15,4.0839171388261155e-07,0.0001660333070025467,0.0002577605701075672,7.26175506304626e-05,5.987054374041813e-08,3.432683233344232e-08,1.8443114008302824e-08,1.3630374069797626e-07,7.730569610158365e-16,1.0010286828738143e-05,9.901036459597821e-11,6.412648177417385e-10,1.5994007382567458e-10,2.2121811977814235e-07
0.0001530091234656968,0.1122409271037416,0.0,0.0,0.0,0.0,0.32958114435061,0.6696815995573399,8.172339129589471e-05,8.588173528797081e-05,6.360160133149474e-07,9.009407492913503e-08,2.0133443347542013e-15,4.152976338819604e-07,0.00017249205084396904,0.00026889141183209604,7.633093828831258e-05,6.066941365963072e-08,3.5076560062900576e-08,1.9201159763561336e-08,1.4191213389274023e-07,8.048653866802135e-16,1.0695002074722201e-05,1.0201730965331399e-10,6.541197793843435e-10,1.7040099468079138e-10,2.4255117506944605e-07
0.00015645439892349416,0.11224068807736097,0.0,0.0,0.0,0.0,0.3295655040106968,0.6696702379241078,8.250498935396898e-05,8.759167502760808e-05,6.420893283276213e-07,9.188443760950662e-08,2.032569757231563e-15,4.221530768802952e-07,0.0001790128921396678,0.00028020986162691805,8.011465629486323e-05,6.145648819152061e-08,3.5823673410571026e-08,1.996869948017715e-08,1.4759071067901702e-07,8.370718638883225e-16,1.1407497291939742e-05,1.0502750432937128e-10,6.669148210445057e-10,1.8121489833767028e-10,2.652574072750531e-07
0.00015989967438129153,0.11224044501562967,0.0,0.0,0.0,0.0,0.32954965016037974,0.6696587361068398,8.327003695217895e-05,8.929029882193473e-05,6.480335483282839e-07,9.366308724535195e-08,2.051386522340834e-15,4.2896195785760196e-07,0.0001855942226184293,0.0002917146818845124,8.396770518925418e-05,6.22324829917718e-08,3.656822983124249e-08,2.074557451726706e-08,1.5333828566271587e-07,8.696696695881384e-16,1.2148114998777988e-05,1.0804119957785518e-10,6.796561909881535e-10,1.9238396530283697e-10,2.8938239786294703e-07
0.0001633449498390889,0.11224019799889286,0.0,0.0,0.0,0.0,0.32953358448521863,0.6696470948971726,8.401975768445504e-05,9.09777880235608e-05,6.538581986500898e-07,9.543022082865386e-08,2.069824783056591e-15,4.3572783138469824e-07,0.00019223453945365533,0.00030340473574319,8.78891633618288e-05,6.299804816744194e-08,3.731029022853269e-08,2.1531637353652403e-08,1.591537563733277e-07,9.026525510350446e-16,1.29171920856643e-05,1.1105865701551382e-10,6.923496241435485e-10,2.0391047633266266e-10,3.1497200471724853e-07
0.00016679022529688626,0.11223994710007175,0.0,0.0,0.0,0.0,0.329517308562191,0.6696353149935631,8.475525256591309e-05,9.265433009928444e-05,6.595718502591534e-07,9.718604079124043e-08,2.0879116712519524e-15,4.424539245649403e-07,0.00019893243499145125,0.0003152789778350386,9.187817996233761e-05,6.375377448409508e-08,3.804991839933112e-08,2.232675052091056e-08,1.650360950424161e-07,9.36014679162832e-16,1.3715060203651575e-05,1.1408010431737483e-10,7.050002590961946e-10,2.1579681691799547e-10,3.4207237521613446e-07
0.00017023550075468362,0.11223969238526645,0.0,0.0,0.0,0.0,0.3295008238694404,0.6696233970108991,8.547751236921145e-05,9.432011740331552e-05,6.651822157864268e-07,9.893075383518957e-08,2.1056716016924082e-15,4.491431681280323e-07,0.00020568658746897473,0.0003273364458967125,9.593396826874153e-05,6.450019918583852e-08,3.878718054857293e-08,2.313078559757401e-08,1.7098434121972422e-07,9.697506067054101e-16,1.454204611345065e-05,1.1710574222061944e-10,7.17612707673885e-10,2.280454641145016e-10,3.7072995775024603e-07
0.00017368077621248099,0.11223943391451001,0.0,0.0,0.0,0.0,0.3294841317950765,0.6696113414891435,8.61874290284198e-05,9.59753460943984e-05,6.706962382255657e-07,1.0066457005408411e-07,2.1231265528123125e-15,4.557982253191375e-07,0.00021249575265262842,0.0003395762531896843,0.00010005579955774311,6.523781138407771e-08,3.952214485723727e-08,2.3943622277728784e-08,1.7699759506879217e-07,1.0038552301724895e-15,1.5398471999730866e-05,1.2013578692665432e-10,7.301912301204353e-10,2.4065895696293694e-10,4.009915118168655e-07
0.00017712605167027835,0.1122391717423676,0.0,0.0,0.0,0.0,0.3294672336450936,0.6695991489010773,8.688580608838845e-05,9.762021518434085e-05,6.761201724338935e-07,1.0238770180487011e-07,2.1402963247128337e-15,4.6242151919030473e-07,0.0002193587563337324,0.0003519975816793203,0.00010424299748606766,6.596705701866913e-08,4.0254881088431335e-08,2.4765147610225657e-08,1.8307501133652135e-07,1.038323755647392e-15,1.628465575430078e-05,1.2317041795192852e-10,7.427396191786888e-10,2.5363990697955255e-10,4.3290411677310843e-07
0.00018057132712807572,0.11223890591852784,0.0,0.0,0.0,0.0,0.3294501306504775,0.6695868196592226,8.757336821307479e-05,9.925492570252895e-05,6.814596591574266e-07,1.0410036289645205e-07,2.1571987734921415e-15,4.6901525754072423e-07,0.00022627448760731463,0.0003645996759113548,0.00010849493297345231,6.668834337536951e-08,4.098546024723676e-08,2.5595255284412e-08,1.892157940834686e-07,1.0731516688995199e-15,1.7200911231693693e-05,1.2620977805455766e-10,7.552612365553666e-10,2.6699099391468125e-10,4.665151794827222e-07
0.00018401660258587308,0.11223863648831368,0.0,0.0,0.0,0.0,0.32943282397357354,0.6695743541220144,8.825076979984883e-05,0.00010087967996413683,6.867197919480549e-07,1.0580276815260556e-07,2.1738500230730913e-15,4.7558145530370653e-07,0.0002332418928665757,0.00037738183752790134,0.00011281101956148405,6.740204317565755e-08,4.171395429123427e-08,2.6433844941450026e-08,1.9541919194240326e-07,1.1083347084930427e-15,1.8147548479998375e-05,1.2925403920223207e-10,7.677592486145863e-10,2.8071493055376583e-10,5.018724409694603e-07
0.00018746187804367045,0.11223836349315192,0.0,0.0,0.0,0.0,0.32941531471378316,0.669561752599293,8.891860274827676e-05,0.00010249468093250859,6.919051778194569e-07,1.0749513255748586e-07,2.1902646572154746e-15,4.821219554203743e-07,0.0002402599704480603,0.0003903434203650637,0.00011719070922073865,6.810849828448958e-08,4.244043585589692e-08,2.728082165385761e-08,2.0168449379895783e-07,1.143868841289242e-15,1.9124873949534962e-05,1.3230334090027904e-10,7.802364718656162e-10,2.9481447828923735e-10,5.390239821511845e-07
0.0001909071535014678,0.11223808697098926,0.0,0.0,0.0,0.0,0.32939760391264966,0.6695490153571805,8.9577403435195e-05,0.00010410013166451053,6.970199915822548e-07,1.0917767065225467e-07,2.2064558915173956e-15,4.886384476907167e-07,0.00024732776586541437,0.0004034838260791814,0.00012163348857834837,6.88080230428663e-08,4.316497801409301e-08,2.8136095440818897e-08,2.0801102511322115e-07,1.1797502415841148e-15,2.013319068183066e-05,1.3535777402160353e-10,7.926953497581283e-10,3.0929245509445777e-10,5.780182288741319e-07
0.00019435242895926517,0.1122378069566698,0.0,0.0,0.0,0.0,0.3293796925583969,0.6695361426224057,9.022765894911923e-05,0.00010569623482792707,7.020680241536102e-07,1.1085059646032931e-07,2.222435726338464e-15,4.951324851873526e-07,0.0002544443675725494,0.0004168025002509624,0.00012613887553769934,6.950090723589802e-08,4.38876540962015e-08,2.899958075188184e-08,2.1439814466807278e-07,1.215975272666513e-15,2.1172798481265824e-05,1.3841747657482325e-10,8.051382689246591e-10,3.241516921268132e-10,6.189039563457727e-07
0.00019779770441706254,0.11223752348226815,0.0,0.0,0.0,0.0,0.3293615815899753,0.6695231345861301,9.086981264052441e-05,0.00010728319228457248,7.070527259647337e-07,1.1251412281987136e-07,2.238215084211683e-15,5.016054994470319e-07,0.00026160890320161233,0.0004302989289175426,0.0001307064162590792,7.018741875128717e-08,4.460853750474147e-08,2.987119612281064e-08,2.2084524151474263e-07,1.25254046949449e-15,2.224399407143926e-05,1.4148256386301482e-10,8.17567372426073e-10,3.393950511383032e-10,6.61730292967644e-07
0.0002012429798748599,0.11223723657738659,0.0,0.0,0.0,0.0,0.3293432719006711,0.6695099914073386,9.150426904942485e-05,0.00010886120473060908,7.119772454171801e-07,1.1416846085477321e-07,2.253803931580375e-15,5.080588141356661e-07,0.00026882053622308413,0.0004439726354862862,0.0001353356824686402,7.086780594657998e-08,4.53277015323838e-08,3.075086387119113e-08,2.2735173243442646e-07,1.2894425242985731e-15,2.334707123799605e-05,1.445530846026001e-10,8.299844434302244e-10,3.550254487514533e-10,7.065467237833234e-07
0.00020468825533265727,0.11223694626941913,0.0,0.0,0.0,0.0,0.32932476434132596,0.6694967132158359,9.213139827110982e-05,0.00011043047138497981,7.16844462544903e-07,1.1581382021303909e-07,2.2692113853522944e-15,5.144936565567144e-07,0.00027607846298067747,0.00045782317798926487,0.00014002626906399555,7.154229973042054e-08,4.604521926558122e-08,3.163850969091882e-08,2.339170597650066e-07,1.3266782742561308e-15,2.4482320959486745e-05,1.4762915408064709e-10,8.423913263587081e-10,3.7104580257138656e-10,7.534030936279675e-07
0.00020813353079045463,0.11223665258378424,0.0,0.0,0.0,0.0,0.32930605972321114,0.6694833001148984,9.27515398142662e-05,0.00011199118972300822,7.216570192620608e-07,1.1745040853923397e-07,2.284445808653992e-15,5.209111683089057e-07,0.0002833819100601993,0.0004718501466396749,0.00014477779198688123,7.22111154142423e-08,4.676116347093503e-08,3.253406242547288e-08,2.4054068923089395e-07,1.3642446891829878e-15,2.5650031527667616e-05,1.5071088111439538e-10,8.547897256912886e-10,3.874590452375662e-10,8.023496098952293e-07
0.000211578806248252,0.11223635554412978,0.0,0.0,0.0,0.0,0.32928715882059667,0.6694697521836173,9.336500600352476e-05,0.0001135435552496075,7.264173460475811e-07,1.1907843089549097e-07,2.2995148953052257e-15,5.273124149669347e-07,0.0002907301319530077,0.0004860531616552871,0.00014958988633540044,7.287445435808057e-08,4.747560643448036e-08,3.3437453909792556e-08,2.472221081791366e-07,1.402138861529199e-15,2.6850488658453188e-05,1.537982809091138e-10,8.671809515538211e-10,4.0426817017582815e-10,8.534368451193742e-07
0.00021502408170604936,0.11223605517251638,0.0,0.0,0.0,0.0,0.3292680623730494,0.6694560694789728,9.397208497589964e-05,0.00011508776130353355,7.311276848248511e-07,1.2069809028906815e-07,2.314425742239049e-15,5.336983939022479e-07,0.0002981224089785376,0.0005004318713188567,0.0001544622046905649,7.353250540056509e-08,4.818861992812788e-08,3.43486186285972e-08,2.5396082417268583e-07,1.4403579984010377e-15,2.808397559461555e-05,1.5689145384814697e-10,8.795664717328541e-10,4.214761661201265e-10,9.067157394734499e-07
0.00021846935716384673,0.11223575148957796,0.0,0.0,0.0,0.0,0.3292487710874939,0.6694422520376739,9.457304331456869e-05,0.0001166239988922641,7.357901096700278e-07,1.2230958728172117e-07,2.3291849150582854e-15,5.400700415578919e-07,0.00030555804543687447,0.0005149859502468982,0.00015939441563341385,7.418544612289227e-08,4.890027516583523e-08,3.526749355556824e-08,2.6075636342121255e-07,1.478899412661102e-15,2.9350773201218484e-05,1.5999051952495294e-10,8.919477298533832e-10,4.390860203653017e-10,9.622376030138568e-07
0.0002219146326216441,0.1122354445146613,0.0,0.0,0.0,0.0,0.32922928564006476,0.6694282998777816,9.51681283618544e-05,0.00011815245655482252,7.40406545167922e-07,1.2391311923553526e-07,2.343798506147377e-15,5.464282402206989e-07,0.0003130363679626034,0.0005297150978407325,0.000164386202430588,7.483344397824603e-08,4.961064262957763e-08,3.619401812320873e-08,2.676082695126911e-07,1.5177605157340646e-15,3.065116005458418e-05,1.6309546573588758e-10,9.043256926303854e-10,4.5710079229429204e-10,1.020054117846794e-06
0.00022535990807944146,0.1122351342659527,0.0,0.0,0.0,0.0,0.3292096066777749,0.669414213000157,9.575757025060134e-05,0.00011967332024355816,7.449787816342114e-07,1.255088811177001e-07,2.3582721828500905e-15,5.527738231962077e-07,0.00032055672405378795,0.0005446190368986587,0.00016943726186875618,7.547665726347325e-08,5.031979207775443e-08,3.712813391320607e-08,2.745161025506439e-07,1.556938812714007e-15,3.198541252549662e-05,1.662063803734107e-10,9.167015554961495e-10,4.75523537324761e-10,1.0802173403616857e-06
