Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813)
0.00012597128254217935,0.11224264881844821,0.0,0.0,0.0,0.0,0.32969610023871715,0.6697656598314126,7.486602458525207e-05,7.210864676362717e-05,5.827122308740855e-07,7.567938238300458e-08,1.844626476591255e-15,3.594636470702854e-07,0.0001236645788699166,0.00018676641350634653,4.9205687854247e-05,5.4250278595374617e-08,2.9145440881260055e-08,1.3419368207724596e-08,9.886189297880856e-08,5.607026705401452e-16,6.041954131412511e-06,7.858784873367618e-11,5.51478591060569e-10,9.780347970847267e-11,1.0851732666386311e-07,2.082365486091287e-18,5.4017201263826555e-17,1.631443657672133e-14,2.398865204064247e-15,3.013578165916795e-14,5.725527417250952e-11,3.796956974033898e-17,9.919402031447494e-18,1.118576320589169e-22,2.38061988492516e-21,2.5385948700292092e-20,2.982416209448209e-14,1.2110916821037733e-20,2.1003824136228432e-20,4.5110731216622505e-17,5.4166585446573147e-20,2.800600348851435e-09,2.4011214684255724e-23,1.6525406389026122e-20,1.9627195044734998e-11,2.9916203708036053e-18
0.0001283538219441633,0.11224250851135001,0.0,0.0,0.0,0.0,0.3296865103858086,0.6697586018913123,7.554359873914281e-05,7.336044517532692e-05,5.879806264873598e-07,7.698967205258255e-08,1.861304622810639e-15,3.6459460436455163e-07,0.0001277939752158693,0.00019352864325334015,5.1410396025129666e-05,5.4887300355670945e-08,2.967876107693651e-08,1.3890246939883775e-08,1.0233603368558986e-07,5.804065211833902e-16,6.388143656053446e-06,8.066269877420553e-11,5.608462425375704e-10,1.0337622719490018e-10,1.1749507067509281e-07,2.2331033460664164e-18,5.60078648915729e-17,1.78240649735446e-14,2.6344061474577187e-15,3.30074902287992e-14,6.419407174150484e-11,4.257112265070221e-17,1.1222495588499978e-17,1.2759104693622776e-22,2.7154571294498677e-21,2.895651499117535e-20,3.475519076334233e-14,1.4113164279521183e-20,2.490134839291416e-20,4.87882343493297e-17,5.8582257398701e-20,2.864729939183788e-09,2.5968649591105437e-23,1.8419661992061642e-20,2.196831824684369e-11,3.3484599198259313e-18
0.00013073636134614726,0.11224236576577767,0.0,0.0,0.0,0.0,0.3296768087506731,0.6697514711197475,7.62054689357028e-05,7.460642852093923e-05,5.931266432386765e-07,7.829389089203944e-08,1.877595382403655e-15,3.69681902863163e-07,0.0001319607153823588,0.00020038695432465233,5.365369777113117e-05,5.5515145434663786e-08,3.021075492589165e-08,1.4366399128307829e-08,1.0584910334981127e-07,6.00331160341375e-16,6.746356260410501e-06,8.273858030852273e-11,5.701549699823133e-10,1.0911330201788356e-10,1.269770470894944e-07,2.3912269761445715e-18,5.802793017931133e-17,1.9431306966693495e-14,2.8867376302132607e-15,3.6074485126073274e-14,7.17851655524249e-11,4.760525423453388e-17,1.2659869938509312e-17,1.4510247787198156e-22,3.0881391125053254e-21,3.293064196682363e-20,4.03635236857371e-14,1.6390405804276852e-20,2.941069214054254e-20,5.267136785053631e-17,6.324482078526636e-20,2.9284836287295085e-09,2.803553596143693e-23,2.0478642115288495e-20,2.4524070751522635e-11,3.7380138121432846e-18
0.00013311890074813122,0.11224222064009844,0.0,0.0,0.0,0.0,0.3296669963520543,0.6697442682006787,7.685255949424747e-05,7.584661639011705e-05,5.981574777448266e-07,7.959206515264291e-08,1.8935215366188066e-15,3.747280391324666e-07,0.00013616387901997602,0.00020734057922310923,5.59349974510242e-05,5.613427522066633e-08,3.074142567605163e-08,1.4847732073278325e-08,1.0940041239371391e-07,6.204726770219512e-16,7.116724716510244e-06,8.481552218143344e-11,5.794085693207249e-10,1.1501505728586107e-10,1.3697786752774988e-07,2.5569320631828274e-18,6.007729245481876e-17,2.1139785808064755e-14,3.1566143434745598e-15,3.934481181385105e-14,8.007227841330425e-11,5.3100959838138674e-17,1.4241652389803924e-17,1.645442959309043e-22,3.5019109740577165e-21,3.734293446156066e-20,4.672340615584181e-14,1.8972781544302818e-20,3.46106285587796e-20,5.676675560626707e-17,6.816222650926337e-20,2.9918873370242304e-09,3.0215399511483555e-23,2.2712218323873574e-20,2.7308230060713322e-11,4.1623820519346976e-18
0.00013550144015011517,0.11224207318924355,0.0,0.0,0.0,0.0,0.32965707415530665,0.6697369937680436,7.748573910755524e-05,7.708103386860026e-05,6.030798934422996e-07,8.0884226521161e-08,1.9091044954610125e-15,3.7973537538395627e-07,0.00014040259507522998,0.00021438879572598728,5.825373059968773e-05,5.674512496030512e-08,3.1270778802851925e-08,1.5334158268990702e-08,1.1298930976251187e-07,6.408273787189112e-16,7.49937949020952e-06,8.689357236549038e-11,5.886106745716247e-10,1.2108189176076103e-10,1.4751217274222826e-07,2.7304157306353635e-18,6.215586792543855e-17,2.2953170228355236e-14,3.4448068607377153e-15,4.282665302338608e-14,8.91009056473082e-11,5.908841027424697e-17,1.5978467843097346e-17,1.8607783899825608e-22,3.960209194689469e-21,4.223003768713407e-20,5.3915168901621615e-14,2.1892901419001307e-20,4.058787562280169e-20,6.108112259614247e-17,7.33425465819057e-20,3.0549667215828586e-09,3.251181976704012e-23,2.5130602010351926e-20,3.033508526847969e-11,4.623742621716126e-18
0.00013788397955209912,0.11224192346483187,0.0,0.0,0.0,0.0,0.3296470430753365,0.6697296484087562,7.810582272982357e-05,7.830971106662547e-05,6.079002353019691e-07,8.217041161686431e-08,1.9243643442698824e-15,3.847061420902876e-07,0.00014467603892317338,0.00022153092441027966,6.0609362872995495e-05,5.73481045667363e-08,3.179882183557274e-08,1.5825595103425918e-08,1.1661518072645728e-07,6.613917789462359e-16,7.894448869954985e-06,8.897279199884938e-11,5.977647464720696e-10,1.273142483056237e-10,1.5859463653524478e-07,2.9118764614079286e-18,6.426359251107007e-17,2.4875174245366616e-14,3.752101647192804e-15,4.652832876701914e-14,9.891834443139296e-11,6.559897127832935e-17,1.7881451637356146e-17,2.098737122243112e-22,4.4666680453286784e-21,4.763070600996982e-20,6.202555816020001e-14,2.5185979005233998e-20,4.74376688348729e-20,6.562129481867945e-17,7.879397401280163e-20,3.11774697351337e-09,3.492843002371508e-23,2.7744348800218963e-20,3.361944375029662e-11,5.124352501941676e-18
0.00014026651895408308,0.11224177151530643,0.0,0.0,0.0,0.0,0.329636903979463,0.6697222326656157,7.871357367635894e-05,7.953268267242746e-05,6.126244461821481e-07,8.345066153171684e-08,1.9393198954851046e-15,3.896424415287053e-07,0.00014898342958699867,0.00022876632623734,6.300138888655192e-05,5.794359954000157e-08,3.232556419225093e-08,1.6321964565750425e-08,1.2027744470901653e-07,6.821625849204349e-16,8.302059088032493e-06,9.105325309386328e-11,6.068740734887685e-10,1.3371261287590254e-10,1.702399695946125e-07,3.101514079772428e-18,6.640042069021558e-17,2.6909557928722902e-14,4.0793011829905445e-15,5.0458297613358417e-14,1.0957372342568004e-10,7.266522315770112e-17,1.9962262738058183e-17,2.3611208896328085e-22,5.025126051973033e-21,5.358587188832234e-20,7.114807447099959e-14,2.888996895428779e-20,5.526436085606957e-20,7.03942001604791e-17,8.452482383281067e-20,3.1802526517210337e-09,3.7468917809588853e-23,3.056436331546733e-20,3.717663796203433e-11,5.666548707324157e-18
0.00014264905835606703,0.11224161738607723,0.0,0.0,0.0,0.0,0.32962665769018407,0.669714747040109,7.930970587616845e-05,8.074998753111089e-05,6.172580843712154e-07,8.472502140207462e-08,1.9539887441769375e-15,3.9454625222104723e-07,0.00015332402705659423,0.00023609440021001398,6.542933097870657e-05,5.853197197348966e-08,3.2851017019646806e-08,1.6823192968479383e-08,1.2397555320180887e-07,7.031366857349588e-16,8.722334434509275e-06,9.313503714219841e-11,6.159417763778669e-10,1.402775142782191e-10,1.8246292322004576e-07,3.2995298648260643e-18,6.856632442404133e-17,2.906012918777427e-14,4.427224338894452e-15,5.462516009137535e-14,1.211180326916967e-10,8.032098063219175e-17,2.223309734752907e-17,2.649830168187104e-22,5.639632572197299e-21,6.013871600143815e-20,8.138332018243018e-14,3.304570792934028e-20,6.41820666494973e-20,7.540686943659092e-17,9.054353432075811e-20,3.24250755313075e-09,4.0137025438985896e-23,3.360190434196419e-20,4.10225323404067e-11,6.252749338620062e-18
0.00014503159775805098,0.1122414611196692,0.0,0.0,0.0,0.0,0.3296163049878365,0.6697071919950971,7.989488622689867e-05,8.196166824890651e-05,6.218063419380273e-07,8.59935399902715e-08,1.9683873261338725e-15,3.9941943358596116e-07,0.00015769712971542104,0.00024351458111337922,6.789273792433811e-05,5.91135616168721e-08,3.33751930434802e-08,1.7329210673754693e-08,1.2770898776542289e-07,7.243111410216841e-16,9.155397364115743e-06,9.521822984990916e-11,6.249708009643912e-10,1.4700952121358762e-10,1.952782929077728e-07,3.506126451846111e-18,7.076129210006629e-17,3.133074319469156e-14,4.796706358482486e-15,5.903765834106015e-14,1.3360415388914274e-10,8.860131285952384e-17,2.4706702142070472e-17,2.9668673092312946e-22,6.314454524818769e-21,6.733473901193287e-20,9.28393556660057e-14,3.76970590719152e-20,7.431531632206839e-20,8.06664353800039e-17,9.685866576708763e-20,3.3045346138142336e-09,4.293654947462228e-23,3.68685892709929e-20,4.517353029652846e-11,6.885454648608706e-18
0.00014741413716003494,0.11224130275587293,0.0,0.0,0.0,0.0,0.32960584661314357,0.6696995679573808,8.046973700785793e-05,8.316777082245091e-05,6.262740635225543e-07,8.725626930989952e-08,1.9825309773448702e-15,4.0426373092981816e-07,0.0001621020718826419,0.0002510263373470437,7.039118362221762e-05,5.968868697347884e-08,3.38981064291469e-08,1.783995182891507e-08,1.3147725807760946e-07,7.456831698810908e-16,9.601368596337609e-06,9.730291995440994e-11,6.339639239105952e-10,1.5390923969556012e-10,2.0870092175543154e-07,3.721507758612643e-18,7.298532749223917e-17,3.372530268008791e-14,5.188598885846155e-15,6.370467653622713e-14,1.4708689072327216e-10,9.754256362689025e-17,2.7396387795323145e-17,3.3143396684316493e-22,7.054083116089686e-21,7.522183329113325e-20,1.0563206422740744e-13,4.2891059990140895e-20,8.579973159818364e-20,8.61801325340022e-17,1.0347890032118192e-19,3.3663558353012717e-09,4.5871340670324627e-23,4.037639878062222e-20,4.96465812931953e-11,7.567248120831862e-18
0.00015217921596400285,0.11224097988250673,0.0,0.0,0.0,0.0,0.32958461562567676,0.6696841144449057,8.159073050388489e-05,8.556344048304208e-05,6.349856539858232e-07,8.976458247577601e-08,2.0101096928012604e-15,4.1387211771978985e-07,0.00017100497809511273,0.00026632260540648193,7.549160457495752e-05,6.082071934242436e-08,3.494020837775207e-08,1.8875358589966002e-08,1.3911647455568653e-07,7.89009561440384e-16,1.0532510710357524e-05,1.0147716109194705e-10,6.518527798943427e-10,1.6821441814113215e-10,2.3742758602752953e-07,4.17944737464231e-18,7.75206880246166e-17,3.8902116281453234e-14,6.043106421966868e-15,7.383853938352603e-14,1.7727122136097815e-10,1.1755969177003559e-16,3.3480148612434634e-17,4.109563655564633e-22,8.746887705983026e-21,9.32732033359083e-20,1.357324205557596e-13,5.511195525360003e-20,1.1342442411643204e-19,9.799937130659952e-17,1.1767002082346556e-19,3.4894638450424854e-09,5.2162400433447e-23,4.816516215117151e-20,5.962941368017447e-11,9.088856218895744e-18
0.00015646778688757396,0.11224068247189298,0.0,0.0,0.0,0.0,0.3295651530404432,0.6696699739552481,8.256971237303391e-05,8.770098506853732e-05,6.425928076092986e-07,9.200284163774636e-08,2.0341921185979252e-15,4.2243624975921936e-07,0.0001791204625350113,0.0002803977185961595,8.019800931604585e-05,6.18202402883784e-08,3.5873948966035105e-08,1.9822787329240876e-08,1.4610650145249073e-07,8.286540254039948e-16,1.1415863711690012e-05,1.0524001513185281e-10,6.678545864633808e-10,1.8166944597906125e-10,2.6550840040665217e-07,4.623710895899069e-18,8.170224462783657e-17,4.4025302723256017e-14,6.8976963770479735e-15,8.392158785560495e-14,2.0843577847490356e-10,1.3822686987283673e-16,3.984010280635191e-17,4.95275821070325e-22,1.0541942804754671e-20,1.1241493063985032e-19,1.6873028052796782e-13,6.850893593289621e-20,1.4452140716376466e-19,1.0958047517434473e-16,1.315750738504734e-19,3.5997572727860647e-09,5.832670755667628e-23,5.612750049566423e-20,6.989685569805551e-11,1.0653845402069445e-17
0.00016075635781114507,0.1122403787753685,0.0,0.0,0.0,0.0,0.3295453580293174,0.6696556151624725,8.352311947998422e-05,8.982129266568526e-05,6.500004723069779e-07,9.422326680739893e-08,2.0576430850949732e-15,4.3092930655010897e-07,0.00018733016271053071,0.00029476259685169123,8.501232337165802e-05,6.28029166841627e-08,3.6803871510010646e-08,2.078464417587114e-08,1.532028711982032e-07,8.689016208483089e-16,1.2342846987321667e-05,1.090091175393341e-10,6.837761559569054e-10,1.956788107825621e-10,2.957900697435698e-07,5.099670744456625e-18,8.597864732729937e-17,4.961302216491485e-14,7.838915052282311e-15,9.497413550264967e-14,2.437727956255467e-10,1.6166106880812335e-16,4.7134417962796905e-17,5.9324774560248705e-22,1.2627804619081839e-20,1.3465770083156248e-19,2.0825916960830448e-13,8.45571192490749e-20,1.8269141686865931e-19,1.2210210528120351e-16,1.4660922403220273e-19,3.709679782941998e-09,6.499163137236637e-23,6.5074531485961e-20,8.149706827180737e-11,1.242197898349812e-17
0.00016504492873471618,0.11224006894526872,0.0,0.0,0.0,0.0,0.32952523377106646,0.6696410395430668,8.445328046779535e-05,9.192471380201193e-05,6.57226775830248e-07,9.64262384455078e-08,2.080519976862173e-15,4.393580643742908e-07,0.00019563121594918717,0.0003094151062331116,8.993280105069276e-05,6.37699825088907e-08,3.773009503504001e-08,2.176065227928705e-08,1.6040351996181114e-07,9.097406426005521e-16,1.3314112804411514e-05,1.1278495487994871e-10,6.99628371300903e-10,2.102471477631007e-10,3.2836125921690436e-07,5.608565053472347e-18,9.035036024176083e-17,5.568983261086431e-14,8.872348003955553e-15,1.070533340257729e-13,2.836754832229439e-10,1.881230511561394e-16,5.546295991789983e-17,7.065238789906961e-22,1.503970156966769e-20,1.6037717526141751e-19,2.553290517330595e-13,1.0366639956812366e-19,2.29227941916084e-19,1.3561009713696925e-16,1.628274631512386e-19,3.819323176113392e-09,7.218156890599815e-23,7.508990796344096e-20,9.454960169251662e-11,1.4411479148627123e-17
0.0001693334996582873,0.11223975311645454,0.0,0.0,0.0,0.0,0.3295047831896446,0.6696262483554383,8.536223731767169e-05,9.401161286073477e-05,6.642876139688183e-07,9.861214940329243e-08,2.102873113075317e-15,4.477285319747751e-07,0.0002040209824583477,0.00032435332767425285,9.49578623684404e-05,6.472253321214372e-08,3.865274519056915e-08,2.2750558081270582e-08,1.67706556950534e-07,9.51160366887317e-16,1.4330301185336857e-05,1.1656796620797546e-10,7.1542081562106e-10,2.2537931807558253e-10,3.6331133867870423e-07,6.151645219635441e-18,9.48179457227939e-17,6.22808180129404e-14,1.0003765052666047e-14,1.202179162943428e-13,3.285597340011756e-10,2.1788862157492217e-16,6.493264179744877e-17,8.36892776701418e-22,1.781578844964645e-20,1.899802209085681e-19,3.110641391460889e-13,1.2629302059908983e-19,2.8560578014471445e-19,1.5015130665317973e-16,1.8028600188646623e-19,3.928769295892813e-09,7.992146031926904e-23,8.626147958495305e-20,1.0918032381183645e-10,1.6641531023614194e-17
0.0001736220705818584,0.11223943140828939,0.0,0.0,0.0,0.0,0.3294840089823111,0.6696112426675978,8.625178104226865e-05,9.608236457635541e-05,6.711969284617871e-07,1.0078140154004818e-07,2.1247466272550385e-15,4.560460412830784e-07,0.00021249701856298602,0.0003395755327756647,0.0001000860738563476,6.566154252669648e-08,3.957195285705629e-08,2.3754128486752052e-08,1.7511024328157698e-07,9.931509315041215e-16,1.539204091649685e-05,1.203585494040892e-10,7.311619348708652e-10,2.4108037945881196e-10,4.0073041526631053e-07,6.730176130745818e-18,9.938205354981622e-17,6.941159533862237e-14,1.1239123402156838e-14,1.3452821890645812e-13,3.788647320852822e-10,2.5124903071094464e-16,7.565770198863693e-17,9.86286489152067e-22,2.099729020047661e-20,2.239064435477798e-19,3.7671124925267234e-13,1.529429626023207e-19,3.5349915457185367e-19,1.6577360580261038e-16,1.9904226397331242e-19,4.038090684987647e-09,8.823678660014372e-23,9.868138543512217e-20,1.255215619855031e-10,1.913230431077171e-17
0.00017791064150542952,0.11223910392671291,0.0,0.0,0.0,0.0,0.3294629136443024,0.6695960233813254,8.712348390393011e-05,9.813735104929032e-05,6.779669578361596e-07,1.0293440288562725e-07,2.1461792613083347e-15,4.6431533133565684e-07,0.00022105705328773456,0.00035508016254887515,0.00010531613124000383,6.65878776971167e-08,4.048785293385512e-08,2.477114840660341e-08,1.826129735462077e-07,1.0357032312546804e-15,1.6499950433082248e-05,1.241570737349272e-10,7.468592066062215e-10,2.573555651129489e-10,4.407093608900291e-07,7.345436849594778e-18,1.0404341165448858e-16,7.71083226826564e-14,1.2584571548852519e-14,1.5004620908114922e-13,4.3505356755067245e-10,2.885113827521749e-16,8.775998665060967e-17,1.156787414377407e-21,2.4628649441971645e-20,2.626297609488391e-19,4.536484557520594e-13,1.8417544838372652e-19,4.348010787133166e-19,1.8252589577656461e-16,2.1915490133156465e-19,4.1473513865534e-09,9.715357656652916e-23,1.1244615148466244e-19,1.437122458662533e-10,2.190497505347582e-17
0.00018219921242900063,0.1122387707659244,0.0,0.0,0.0,0.0,0.32944149949048224,0.6695805912532685,8.797872820929696e-05,0.00010017695919857286,6.846084616812138e-07,1.0507156508270628e-07,2.1672050754764957e-15,4.7254062214124116e-07,0.00022969896787124978,0.0003708658087626946,0.00011064684394285818,6.75023131112957e-08,4.140058329506161e-08,2.5801418545431327e-08,1.9021325968218583e-07,1.0788088264821768e-15,1.7654638597944138e-05,1.2796385750018845e-10,7.625191853473379e-10,2.742102454993302e-10,4.833398354258292e-07,7.998719454724207e-18,1.0880281767641749e-16,8.539769049213122e-14,1.4046449728135759e-14,1.6683548338356041e-13,4.976138562373799e-10,3.299990464659674e-16,1.0136923138441455e-16,1.350635279978384e-21,2.875767681330234e-20,3.0666000605099893e-19,5.433940262205152e-13,2.2060656516928394e-19,5.316433757721728e-19,2.0045807397459901e-16,2.406837537311933e-19,4.256607790227302e-09,1.0669838929622152e-22,1.276567738450553e-19,1.6389805096045926e-10,2.4981747517500273e-17
0.00018648778335257174,0.11223843200988191,0.0,0.0,0.0,0.0,0.32941976867417544,0.6695649469131794,8.881873184379397e-05,0.00010220157861718393,6.911309194436595e-07,1.0719330137014053e-07,2.1878540776322927e-15,4.807256820244185e-07,0.00023842077800942998,0.00038693119771636284,0.00011607712132690038,6.840554242481381e-08,4.231028391600649e-08,2.68447535273617e-08,1.9790971696212273e-07,1.1224598636011916e-15,1.8856705383701912e-05,1.3177917902113796e-10,7.781476392146418e-10,2.916499079396527e-10,5.287143059615323e-07,8.691329139700523e-18,1.136611318503819e-16,9.430692645029425e-14,1.5631292565253267e-14,1.849612864117891e-13,5.670583646681891e-10,3.7605206962164287e-16,1.166233506576378e-16,1.5702342853694265e-21,3.343570480476712e-20,3.565445673615377e-19,6.476156509931955e-13,2.6291300399435783e-19,6.464181236073043e-19,2.1962102848661896e-16,2.6368984142517774e-19,4.365909442816909e-09,1.1689831119032245e-22,1.4441880989841831e-19,1.8623154288663482e-10,2.838587617931828e-17
0.00019077635427614285,0.11223808773368328,0.0,0.0,0.0,0.0,0.32939772320354777,0.6695490908796675,8.964457068612327e-05,0.00010421159976517785,6.975427048910883e-07,1.0930002496450151e-07,2.208152775556395e-15,4.88873888835158e-07,0.00024722061847571686,0.00040327517614205903,0.00012160596058710127,6.929818923259067e-08,4.321709612227643e-08,2.7900980347523013e-08,2.0570105215488773e-07,1.16664900795422e-15,2.010674247440705e-05,1.3560330245851677e-10,7.937497212926766e-10,3.0968015495625246e-10,5.769260630113114e-07,9.424585638581451e-18,1.1861927137451797e-16,1.0386380729705976e-13,1.734583428533352e-14,2.0449054626004494e-13,6.439256403516314e-10,4.2702759698411006e-16,1.3366873445806606e-16,1.818160440521576e-21,3.871774583385524e-20,4.1287007461371003e-19,7.681399575434042e-13,3.1183591412462843e-19,7.818005941029076e-19,2.400666700619143e-16,2.882354027444326e-19,4.4752998314698994e-09,1.2778097298996167e-22,1.6284248047052262e-19,2.1087232230547105e-10,3.2141687816753884e-17
