Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133),S(137)
1.8079259759826325e-11,0.11224537200026623,0.0,0.0,0.0,0.0,0.3299999999890984,0.6699999999914701,1.0899504749872466e-11,8.527812060439088e-12,2.108163284566085e-15,2.373800158683672e-12,6.672392410763942e-24,1.7558721223645178e-19,3.293065889534386e-20,8.78431640783784e-24,1.253335837448118e-25,1.4929901542737411e-19,2.954612568750085e-19,1.854601145548524e-28,3.5255994212716186e-32,1.9978269469558445e-40,2.057209564448485e-37,5.325678765512072e-23,6.622989826260908e-21,1.7791471830440455e-36,2.947539244499726e-40,5.81283436249453e-47,1.8313070060203613e-41,1.547132856905714e-56,6.40418578496303e-63,1.2994846586597053e-52,4.357778602223823e-56,1.1075423997645973e-62,4.2954916762194767e-72,8.059437777202255e-75,5.06777966649093e-68,5.40296688386691e-67,6.726578558857327e-58,1.741185023095812e-64,2.589341514811589e-60,1.9971100177139714e-62,2.106753705874758e-65,1.33341277263141e-25,1.0629858351505238e-68,7.457488745991946e-69,2.785328922126145e-60,1.231627577450314e-68,1.6448050606340166e-60,4.54085115111968e-65,2.7415307942151943e-71,7.629479720748348e-25,3.5855529257400507e-56,1.6562367750451764e-50,1.158000891006582e-42,3.273754388027086e-60,1.6115932677755067e-52,9.423781254944204e-57,6.878254078786065e-44,9.2002548039372e-57
2.5311120605181448e-11,0.11224537200037181,0.0,0.0,0.0,0.0,0.32999999998473767,0.6699999999880502,1.525832564562742e-11,1.1945948737992695e-11,4.02717305999654e-15,3.3164027733428776e-12,1.2746607866496913e-23,3.609177194030893e-19,8.650759053244212e-20,2.457983820356482e-23,3.428994775106084e-25,2.918843169749728e-19,5.683883474371263e-19,6.763145851717667e-28,1.8158036897137432e-31,1.0292108787335355e-39,1.530434236211706e-36,1.3900985986216013e-22,1.7358677296582375e-20,6.842292853991211e-36,1.616933793368126e-39,3.00003898555797e-46,9.45198055174731e-41,2.0956393812095385e-55,1.4371432120250186e-61,1.0376692366712435e-51,5.192915963345727e-55,1.674617288410701e-61,1.474285241233886e-70,1.6627307735206874e-73,1.4870829022860937e-66,1.585564344922184e-65,1.3545390181562563e-56,3.9256402677649063e-63,8.451567175662583e-59,1.0679603417816398e-60,1.1263237046470009e-63,2.5643014601358203e-25,5.684393665137053e-67,1.1410534875107521e-67,6.0456815065281435e-59,4.3136226205154326e-67,3.567008498344622e-59,1.6858848166889054e-63,9.92922077569938e-70,1.964342087117478e-24,4.5296174355648796e-55,2.1051624539355703e-49,9.531426457234422e-42,4.546234368990068e-59,2.0483449381203804e-51,1.8972705334119286e-55,3.989563803158772e-43,1.11560009494638e-55
3.2542981450536574e-11,0.11224537200047688,0.0,0.0,0.0,0.0,0.32999999998037693,0.6699999999846252,1.9616530517549638e-11,1.5368143470540087e-11,6.56225172724922e-15,4.254947197773003e-12,2.077098334937958e-23,6.286757846494956e-19,1.7853082129539858e-19,5.35388073969318e-23,7.228018448274201e-25,4.862542065730036e-19,9.325122209520174e-19,1.7494179707414098e-27,5.827562187806828e-31,3.30350084583549e-39,6.028085858849293e-36,2.8522871459218064e-22,3.575084038847121e-20,1.8172408592992667e-35,5.3431050632437474e-39,9.637624112673193e-46,3.0365238988726712e-40,1.040493950075231e-54,8.913951489064869e-61,4.21124369515345e-51,2.5544677368431086e-54,9.032891970424763e-61,1.0154384336123304e-69,9.619311212767796e-73,9.958219159207338e-66,1.0617911357045707e-64,8.00984154432256e-56,2.4011499649309563e-62,5.901774491175086e-58,8.624751443018466e-60,9.095827692993362e-63,4.205737494466878e-25,4.590672997202782e-66,6.020039008729782e-67,3.617181431006245e-58,3.0334259476401265e-66,2.133295009295534e-58,1.2177839313530145e-62,7.14431233740104e-69,3.981309004092801e-24,2.1759360233122088e-54,1.0351865683071237e-48,3.8362439501250416e-41,2.1986688965405217e-58,1.0072273959487522e-50,1.121804971494981e-54,1.3574233111129456e-42,5.292303804024352e-55
4.700670314124682e-11,0.11224537200068546,0.0,0.0,0.0,0.0,0.32999999997165547,0.669999999977762,2.833115314542637e-11,2.2224615127521498e-11,1.3419597740586282e-14,6.1199534486239644e-12,4.247706252745962e-23,1.464207341182637e-18,5.306886285842238e-19,1.788242854094819e-22,2.2042601297730873e-24,1.041183631086218e-18,1.9348348252018045e-18,7.676687989420906e-27,3.857954521931432e-30,2.1873460559395467e-38,6.16826266570533e-35,8.365050249096577e-22,1.0576452331923894e-19,8.243815736018709e-35,3.6834375795547226e-38,6.389046941972611e-45,2.0130664517474013e-39,1.7328022345320306e-53,2.6067012143094388e-59,4.514234355943841e-50,4.362388578157358e-53,1.8769847561792812e-59,4.548755104725954e-68,2.6123831873496035e-71,3.662561770087893e-64,3.905356775958458e-63,2.1257132198170393e-54,6.832030756085036e-61,2.5892426818491154e-56,6.1688499858764644e-58,6.505546282034254e-61,8.72046774084845e-25,3.283490997652678e-64,1.2055956389418828e-65,9.881114587326106e-57,1.3376019178345044e-64,5.817208329459757e-57,5.819874038432446e-61,3.3793159344351484e-67,1.1355753078773313e-23,3.5202856784584224e-53,1.6785547890211285e-47,3.889354523022659e-40,3.4475824118163126e-57,1.6330969719883018e-49,2.975816182297756e-53,9.821794460567973e-42,8.383224187748315e-54
6.147042483195707e-11,0.11224537200089195,0.0,0.0,0.0,0.0,0.329999999962934,0.6699999999708803,3.704345358342112e-11,2.909710377218288e-11,2.2599168225997477e-14,7.968942169934874e-12,7.153412046721716e-23,2.7524789647383467e-18,1.159859949810741e-18,4.280592627208543e-22,4.890301334111754e-24,1.8285510881631106e-18,3.303126760530802e-18,2.1465668567309856e-26,1.3597382634203472e-29,7.709839264972896e-38,2.6956251316829707e-34,1.8071438270233085e-21,2.302070675329916e-19,2.3429639223838397e-34,1.320497711419573e-37,2.253079089732401e-44,7.09912348354072e-39,9.315319584564086e-53,1.8030254730845132e-58,2.0061256024357544e-49,2.3610670219084254e-52,1.082668290451699e-58,3.4055205583328854e-67,1.663610845998011e-70,2.575485192757062e-63,2.7462442769253317e-62,1.3579816782481855e-53,4.4459772410876745e-60,1.939247221833464e-55,5.27916225831045e-57,5.567284538189254e-60,1.4878087545916228e-24,2.809939683345926e-63,7.041870449230753e-65,6.36019443036807e-56,9.992362074792107e-64,3.741454294959488e-56,4.45317423629485e-60,2.5824647878016393e-66,2.3959974349950053e-23,1.8681643838421203e-52,8.955236658862589e-47,1.703974145276227e-39,1.8187604642953517e-56,8.712384812540513e-49,1.9006865607395818e-52,3.592917344886179e-41,4.417490948813961e-53
7.593414652266732e-11,0.11224537200109642,0.0,0.0,0.0,0.0,0.32999999995421253,0.6699999999639805,4.575351721471316e-11,3.598547648506171e-11,3.4015492239343574e-14,9.80204628076996e-12,1.076715997343279e-22,4.5677107511461045e-18,2.1405924752571888e-18,8.554371658009251e-22,9.129986959075428e-24,2.8636363961088448e-18,5.038151982337747e-18,4.78607014986419e-26,3.6124784699104497e-29,2.0483942620966898e-37,8.418759806898089e-34,3.298698659789591e-21,4.232036295748892e-19,5.284023165856673e-34,3.5485113846296278e-37,5.987918623614234e-44,1.886722654698249e-38,3.487314139318102e-52,8.750449248963641e-58,6.33481274648535e-49,8.6484855039091e-52,4.1399206568692075e-58,1.666305698352107e-66,7.339833934355803e-70,1.1547303106304347e-62,1.2312988956398402e-61,5.6914388954418955e-53,1.8856814665125835e-59,9.159660501882035e-55,2.759565148930773e-56,2.9101777254299037e-59,2.267918067599897e-24,1.4688345734006195e-62,2.817711774418357e-64,2.7079029534560295e-55,4.741029133471821e-63,1.5918987750306153e-55,2.1355095537576714e-59,1.2445198000244695e-65,4.278496538206284e-23,7.10436419713289e-52,3.285126020328688e-46,5.418676564471213e-39,6.97630232277714e-56,3.1959343863059266e-48,7.964614561267721e-52,9.773628777963284e-41,1.6724553609265232e-52
9.039786821337758e-11,0.11224537200129889,0.0,0.0,0.0,0.0,0.32999999994549106,0.6699999999570628,5.4461428687899135e-11,4.288959790914096e-11,4.7583834190624775e-14,1.1619401137912125e-11,1.506212706507743e-22,6.983515137450955e-18,3.547008987999684e-18,1.5242917317106761e-21,1.5281698147852523e-23,4.161601413924639e-18,7.14069164960606e-18,9.277455766617144e-26,8.100802032769296e-29,4.5935583673343505e-37,2.1606809875746334e-33,5.4073572193006674e-21,6.98567140090214e-19,1.033929819568519e-33,8.02972852040593e-37,1.3430880195752325e-43,4.2319390550860784e-38,1.0601118231081669e-51,3.408227289001082e-57,1.6398477822419236e-48,2.5359194641595895e-51,1.254569854949106e-57,6.416861913543691e-66,2.59776196202548e-69,4.034355754934199e-62,4.301889191227286e-61,1.884849435499616e-52,6.300599001514837e-59,3.3534810716963297e-54,1.1002959801099938e-55,1.1603500817942723e-58,3.212437452184316e-24,5.856551289244362e-62,9.080836183727053e-64,9.153904333134325e-55,1.7520753589644647e-62,5.378006411257544e-55,7.914582406855272e-59,4.641021818837381e-65,6.866682358647464e-23,2.2063119145168743e-51,9.737038970112146e-46,1.427294321307134e-38,2.208738205530536e-55,9.4723879548884e-48,2.6372396750076407e-51,2.229387167429829e-40,5.173952032560477e-52
9.999999999999999e-11,0.11224537200169789,0.0,0.0,0.0,0.0,0.329999999939701,0.6699999999524605,6.024125829527164e-11,4.74817226214464e-11,5.774373923757898e-14,1.2817263407069783e-11,1.8278183096264202e-22,8.950622391203743e-18,4.747761780456243e-18,2.1355478418695994e-21,2.058405024258374e-23,5.174995525224144e-18,8.739849464635067e-18,1.361986754306205e-25,1.30126307500661e-28,7.378930621358929e-37,3.796371349834737e-33,7.186382883759956e-21,9.326635697964704e-19,1.5267802349026645e-33,1.2973552680048632e-36,2.157742725222951e-43,6.798860117947665e-38,2.135373798765729e-51,8.614030916864028e-57,2.8979836124009495e-48,4.907697046482639e-51,2.4836768215714727e-57,1.6082376220680274e-65,5.969447163252138e-69,9.062473137225324e-62,9.663475902082874e-61,4.056002642631127e-52,1.364803705090347e-58,7.88004249162265e-54,2.8005855069003605e-55,2.9534443986202016e-58,3.930316251351642e-24,1.490669705335123e-61,1.9234950245311128e-63,2.0174222596758996e-54,4.178987902990212e-62,1.1845293383739609e-54,1.8799284653551178e-58,1.1078122208692706e-64,9.00188498541973e-23,4.512057144207244e-51,1.9151190212913326e-45,2.5695292010856283e-38,4.647462434390708e-55,1.8630158616590182e-47,5.674181448817854e-51,3.615406394029003e-40,1.0544916682544252e-51
1.1932531159479808e-10,0.11224537200169789,0.0,0.0,0.0,0.0,0.32999999992804807,0.6699999999431745,7.187109153428309e-11,5.6744592505091614e-11,8.087989316088806e-14,1.5207357477020436e-11,2.5601805377434816e-22,1.387466934031793e-17,7.897549581188226e-18,3.862520460789622e-21,3.464537200822059e-23,7.59931068604446e-18,1.2451170209558905e-17,2.657169967922555e-25,2.9472424907058236e-28,1.6713008749752152e-36,9.875108070053698e-33,1.1788420849363605e-20,1.5436787773416762e-18,3.009357314832759e-33,2.966006611000706e-36,4.8880532863844995e-43,1.5401910993022238e-37,6.715156540437704e-51,3.4451413510412335e-56,7.602057112378418e-48,1.4605987307564202e-50,7.604285499383719e-57,6.387564665903561e-65,2.1783304408654324e-68,3.222860646337236e-61,3.4366065904921766e-60,1.3772763608081023e-51,4.6677362943601176e-58,2.936833291952858e-53,1.1248728033426874e-54,1.1862705517482244e-57,5.594948315302311e-24,5.987370691236479e-61,6.426913629793727e-63,7.044483689785543e-54,1.5822612635916985e-61,4.133341437859817e-54,7.080597555521834e-58,4.191854874547376e-64,1.4382056721069775e-22,1.4441489747773436e-50,5.837673416748541e-45,6.946759601256872e-38,1.5441749450332006e-54,5.678648470003227e-47,1.926403237652412e-50,8.304819953684672e-40,3.36071421375087e-51
1.4825275497621858e-10,0.11224537200208912,0.0,0.0,0.0,0.0,0.3299999999106051,0.6699999999292171,8.927306728894774e-11,7.066102417473896e-11,1.218615368286709e-13,1.8733874573662295e-11,3.857434797842067e-22,2.3969860597964857e-17,1.4762399143251304e-17,8.079968343527728e-21,6.584448264312536e-23,1.225381847442829e-17,1.9240702250636907e-17,6.053621549182394e-25,8.047099884068629e-28,4.5634039787087035e-36,3.1765586984158384e-32,2.158631566542294e-20,2.8642080013877016e-18,6.949811764702613e-33,8.19346256750467e-36,1.3348960763177748e-42,4.206185635065596e-37,2.643465990240898e-50,1.7922200387489586e-55,2.469968214026804e-47,5.495468810509314e-50,2.9471576133651257e-56,3.2563391910399396e-64,9.78122045952975e-68,1.4915705443128793e-60,1.5905006813848666e-59,6.051797086811622e-51,2.06685843571538e-57,1.4416710121054653e-52,6.038091038281268e-54,6.367667037685445e-57,8.63587201263596e-24,3.21390135853027e-60,2.746148948505305e-62,3.1695314198225127e-53,7.87554112650872e-61,1.8579370074903973e-53,3.519064006665281e-57,2.099036949011775e-63,2.535296725247738e-22,5.654282109105498e-50,2.253740664536292e-44,2.3168124411309627e-37,6.202657972253383e-54,2.1922395038621998e-46,8.462632372716661e-50,2.3010437992209568e-39,1.3091031033275118e-50
1.7718019835763909e-10,0.1122453720024728,0.0,0.0,0.0,0.0,0.3299999998931621,0.6699999999151922,1.0666796883133379e-10,8.463779110376238e-11,1.6991525699400732e-13,2.2200054245863553e-11,5.378554944981787e-22,3.7802507285169963e-17,2.4684818513687677e-17,1.4960512120875357e-20,1.1188935700388223e-22,1.8235198360207267e-17,2.751564279231718e-17,1.1956515564168582e-24,1.8502266273949106e-27,1.0492575199383646e-35,8.383084725304539e-32,3.5358752982673617e-20,4.753784611094411e-18,1.3902099384953744e-32,1.903852602892399e-35,3.0696969945410304e-42,9.672486359430756e-37,8.238194860173858e-50,7.186958796592424e-55,6.5759746251133045e-47,1.6566382203243028e-49,9.087579615833938e-56,1.275108059667412e-63,3.547270675430648e-67,5.356658052477792e-60,5.711963042229062e-59,2.0815460141645305e-50,7.152260711456396e-57,5.471753286876403e-52,2.4808413122893386e-53,2.6162538011688266e-56,1.2335788924893997e-23,1.3204805211889387e-59,9.195857577989473e-62,1.1067786325317577e-52,3.0072964025950946e-60,6.48153332330929e-53,1.3502911174784863e-56,8.088561200773449e-63,4.0024162637044275e-22,1.797886900497777e-49,6.91666112215431e-44,6.273284334561331e-37,2.0116424548947232e-53,6.727590186940959e-46,2.910063486587257e-49,5.346720525081428e-39,4.1490100061622574e-50
2.3503508512048007e-10,0.1122453720032181,0.0,0.0,0.0,0.0,0.32999999985827616,0.6699999998869464,1.4143855254809388e-10,1.1276820450049274e-10,2.852336078212192e-13,2.895552759132136e-11,9.028914724490225e-22,7.842529319822575e-17,5.5505737643605365e-17,4.0718323459091875e-20,2.602019770264306e-22,3.453956719684954e-17,4.85454799616578e-17,3.586379525892848e-24,7.500293907996759e-27,4.25351090650417e-35,4.696058101255627e-31,7.61228955077671e-20,1.0519029916923998e-17,4.296016494426849e-32,7.941076524791562e-35,1.2446520163702242e-41,3.921869734436302e-36,6.758772647399869e-49,1.0259724763588931e-53,3.787308166669124e-46,1.3595634266985409e-48,7.872476788869656e-55,2.343427140984848e-62,4.1473912136824024e-66,7.5225508407210244e-59,8.021593991645714e-58,2.548429816051305e-49,8.906121266184442e-56,1.0064649823901994e-50,6.547500625013927e-52,6.904869819577399e-55,2.1715044283669638e-23,3.4850501330144096e-58,9.898212641829347e-61,1.376007141294965e-51,5.310985024222318e-59,8.014198633656357e-52,2.61823649476097e-55,1.5304261107044653e-61,8.0305355584174e-22,1.3991186119037273e-48,5.656113442157706e-43,3.5399991916280206e-36,1.5675908134293999e-52,5.5002610082980485e-45,3.557943381139546e-48,2.204529044851858e-38,3.1965457458448542e-49
2.8676750635885714e-10,0.11224537200386063,0.0,0.0,0.0,0.0,0.329999999827082,0.6699999998614764,1.7251047900255584e-10,1.3811594491681553e-10,4.074132035237353e-13,3.4801884511665474e-11,1.2896469848153703e-21,1.316667313389645e-16,9.782644098579016e-17,8.286368277321488e-20,4.720190330100589e-22,5.449403275920612e-17,7.244004608030384e-17,7.731945302918129e-24,1.9682401830480166e-26,1.1162295335547862e-34,1.4889785595792651e-30,1.2913755238382157e-19,1.8277177605017725e-17,9.485294043218028e-32,2.1270184970648443e-34,3.266615890779175e-41,1.0293062494954233e-35,2.61438538795373e-48,5.253987482876287e-53,1.2217299206126077e-45,5.2351458529880124e-48,3.0953033376747534e-54,1.2607304180852935e-61,1.958423814062673e-65,3.5506488333774375e-58,3.786207979896994e-57,1.150849438197843e-48,4.0433752297289475e-55,5.228169193030649e-50,3.7620495612084174e-51,3.967387986075368e-54,3.234012624203991e-23,2.0024334762643e-57,4.326648181639213e-60,6.290139438962479e-51,2.72386787683576e-58,3.654521517412183e-51,1.3840637944993737e-54,8.078458643287706e-61,1.2855512460731311e-21,5.4420197093312215e-48,2.1569365389302023e-42,1.1250049020487321e-35,6.074569710414692e-52,2.0972413173601924e-44,1.605726020128972e-47,5.835504463146111e-38,1.2364514709929784e-48
3.384999275972342e-10,0.11224537200448154,0.0,0.0,0.0,0.0,0.32999999979588784,0.6699999998358134,2.0356684538932784e-10,1.6364123672643788e-10,5.451388146699313e-13,4.047068327371002e-11,1.7256132564052416e-21,2.030178759924092e-16,1.5632949392430884e-16,1.5017391357479605e-19,7.757416825206951e-22,7.996707623947962e-17,1.0117373542677912e-16,1.4618230892474213e-23,4.3799693134746656e-26,2.4839951223952217e-34,3.878255229452379e-30,1.987506375310798e-19,2.879569432491148e-17,1.8348836320973276e-31,4.8269114800025885e-34,7.269857234664429e-41,2.2907270145685667e-35,7.99363737095107e-48,2.0415960384884267e-52,3.2353509424734514e-45,1.6107642892117783e-47,9.670657439567079e-54,5.031733458207707e-61,6.766884469358274e-65,1.2933751102759452e-57,1.37918381194778e-56,4.04886034812552e-48,1.428201503901088e-54,2.0888918205573976e-49,1.6519578493596783e-50,1.7421247014554704e-53,4.5082357119096907e-23,8.792910120441975e-57,1.4805046688950648e-59,2.2321399198301437e-50,1.070113957700886e-57,1.2934131660555018e-50,5.631304595297095e-54,3.2731602159418887e-60,1.875716293105231e-21,1.6300631710905014e-47,6.546800455511484e-42,2.9291824564185865e-35,1.8115562194790662e-51,6.364797462960173e-44,5.645361966926539e-47,1.3064408905837918e-37,3.686252367109073e-48
3.902323488356113e-10,0.11224537200508154,0.0,0.0,0.0,0.0,0.3299999997646937,0.6699999998099645,2.346096950534511e-10,1.893386582921047e-10,6.963650169559636e-13,4.596734560110861e-11,2.204315516671447e-21,2.9426200010938326e-16,2.3291615354527965e-16,2.502923225894026e-19,1.1878345347552038e-21,1.1132961122946575e-16,1.347775233848007e-16,2.5169690364749503e-23,8.669935587339135e-26,4.9169825957092435e-34,8.774162489890005e-30,2.853247016650904e-19,4.229822825214477e-17,3.2301738078514406e-31,9.73517581463382e-34,1.4391176559362485e-40,4.534656872158962e-35,2.0888293650169316e-47,6.6254495679491e-52,7.43466906910195e-45,4.197606573466749e-47,2.5488130405327314e-53,1.6676367788539875e-60,2.0570090052603084e-64,3.8587833651569293e-57,4.114799739972172e-56,1.177153377317714e-47,4.1643091849330036e-54,6.7324419810220975e-49,5.734439478774864e-50,6.047438471639311e-53,5.99455679579312e-23,3.052282374711075e-56,4.247780673479593e-59,6.569068018798526e-50,3.407854037197359e-57,3.797214093542994e-50,1.8438352414629172e-53,1.070272951223761e-59,2.5634214262111135e-21,4.295143901872634e-47,1.684851708659932e-41,6.637782146919597e-35,4.752537347207515e-51,1.6378149856078388e-43,1.6402785708851795e-46,2.597566091670046e-37,9.667788773024426e-48
4.4196477007398835e-10,0.11224537200566147,0.0,0.0,0.0,0.0,0.3299999997334995,0.6699999997839371,2.6564079501280455e-10,2.152029548731287e-10,8.593230000796238e-13,5.129712633232691e-11,2.7201546139725506e-21,4.0694264503893584e-16,3.2925879147662053e-16,3.9156412970903583e-19,1.7247542934963674e-21,1.4890363470020364e-16,1.7328134238111554e-16,4.0410319681127726e-23,1.5735350879299513e-25,8.924042802677564e-34,1.7904910594357033e-29,3.887960836449531e-19,5.895032533499092e-17,5.2997398440152015e-31,1.799296118076722e-33,2.6120207031706527e-40,8.230481893577562e-35,4.854544168857534e-47,1.8666665794626463e-51,1.5401114652958277e-44,9.704440910082538e-47,5.945006264983873e-53,4.789511695639278e-60,5.459501117390603e-64,1.0005837971660961e-56,1.0669701728170181e-55,2.9904291247906635e-47,1.060271824199832e-53,1.8681130916985566e-48,1.6931775981788324e-49,1.7855958642901706e-52,7.693372829393373e-23,9.012313667114499e-56,1.0723754701572743e-58,1.6923289621580789e-49,9.375102975652342e-57,9.759749862215548e-50,5.191058812958525e-53,3.0092277094672598e-59,3.337988950420285e-21,1.0039053270393746e-46,3.849789522325811e-41,1.3572859816197616e-34,1.1086158196323034e-50,3.741875147075398e-43,4.1644024585847266e-46,4.730652710447214e-37,2.2493658474550593e-47
4.936971913123654e-10,0.11224537200622213,0.0,0.0,0.0,0.0,0.32999999970230537,0.6699999997577376,2.9666167757739346e-10,2.412290309452809e-10,1.0324789051460665e-12,5.6465121097867e-11,3.268275133039831e-21,5.42399621214576e-16,4.468340361815655e-16,5.829337741611365e-19,2.4029549715239555e-21,1.9296954164069018e-16,2.167141294784796e-16,6.145006485293191e-23,2.6705297395068734e-25,1.514553279108961e-33,3.37550018607156e-29,5.087960686032712e-19,7.886945384000316e-17,8.232470938212775e-31,3.108635883614103e-33,4.4331594427296125e-40,1.3968906645658294e-34,1.0300546821234857e-46,4.7040249381032066e-51,2.946415438515981e-44,2.0483883623134815e-46,1.2639235350794293e-52,1.2305259093912809e-59,1.300941424648134e-63,2.3356477878050364e-56,2.490614868939655e-55,6.863264006370234e-47,2.437843946725801e-53,4.6361455265042126e-48,4.434874529285007e-49,4.676943619396396e-52,9.605092774725947e-23,2.3605606467026155e-55,2.4553270150719837e-58,3.941643731849247e-49,2.3117589360382054e-56,2.2679933989626904e-49,1.3061498414715724e-52,7.560333491665933e-59,4.1892400230865895e-21,2.131961198198623e-46,8.034201430391034e-41,2.563146274052061e-34,2.3484780451095136e-50,7.808086697947712e-43,9.551858476426879e-46,8.0507391726589e-37,4.756123986168822e-47
