Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413)
0.00011372459637679651,0.1122433288909918,0.0,0.0,0.0,0.0,0.32974359386562435,0.6698007665361742,7.109244657046946e-05,6.558182218699383e-05,5.533664565206706e-07,6.884755986706267e-08,1.7516843334005927e-15,3.3226822588829554e-07,0.00010306429353839856,0.00015354974744138356,3.85048324621015e-05,5.08095517096123e-08,2.638308109751687e-08,1.1074279450104083e-08,8.156064150985411e-08,4.625773199555862e-16,4.443209464344962e-06,6.793606260770576e-11,5.022159177582103e-10,7.173325640066295e-11,6.976327484008495e-08,1.4155161957668184e-18,4.4207642536500853e-17,9.58690320343649e-15,9.800813220781131e-16,1.8159772514601243e-14,3.036616511086277e-11,2.0137711292742806e-17,5.011190097547783e-18,5.395523332242126e-23,1.8312596429598895e-21,1.9527797288723334e-20,1.6778593502880128e-12,6.070186818912033e-19,4.912661253285547e-16,1.4236931571843107e-16,1.5441136257796013e-19,2.4664707706353942e-09,7.57793434438774e-23,1.1620504784718785e-20,1.5563545199191567e-11,2.3722282943621304e-18,1.1103235352778595e-15,6.753836753069049e-16,3.8019055838632396e-22,3.1683794361222987e-15,7.780588598440176e-18,2.5987621043001574e-10,3.590533148907071e-09,7.993882844900019e-20,7.80864362529166e-14,1.5037104981148085e-14
0.00011683056758693714,0.11224316312998651,0.0,0.0,0.0,0.0,0.32973184241796183,0.6697920558146051,7.209829376049983e-05,6.725157929426407e-05,5.611893054210712e-07,7.05953567636703e-08,1.7764482976803547e-15,3.3929390423426283e-07,0.00010818392414581228,0.00016172245441804935,4.111460736855804e-05,5.170975712226602e-08,2.7086892713837183e-08,1.1650962263361321e-08,8.581514876470861e-08,4.86707078236899e-16,4.818638528657147e-06,7.063309903628379e-11,5.148893843600813e-10,7.793311914124079e-11,7.846891222291677e-08,1.5675745962436154e-18,4.660515876108747e-17,1.0935850369017669e-14,1.125702814730186e-15,2.0783388039033794e-14,3.5943377622034546e-11,2.383631144038645e-17,6.015797270210945e-18,6.549108130622215e-23,2.171405332048284e-21,2.3154970595602552e-20,1.911853330650503e-12,6.9166543474441725e-19,5.482731926820264e-16,1.5908447127179972e-16,1.725628490657005e-19,2.5533004699904193e-09,8.467637089731352e-23,1.3662037895837484e-20,1.8380050646040982e-11,2.8015265048499972e-18,1.2667355818862374e-15,7.695789978926337e-16,4.332154886566302e-22,3.213800256114944e-15,8.652859728858294e-18,2.930240463851106e-10,3.9528704275508285e-09,8.925110175506866e-20,8.71382059132889e-14,1.6780313884092092e-14
0.00011962594167606371,0.11224300991177016,0.0,0.0,0.0,0.0,0.3297210952492027,0.6697841043360682,7.297295667449255e-05,6.87459101482115e-05,5.67991463658647e-07,7.215950459260662e-08,1.7979812133088406e-15,3.45532994836974e-07,0.0001128535361131309,0.0001692239689273313,4.35243717869042e-05,5.2502764158469834e-08,2.7718427690432296e-08,1.2178399885332736e-08,8.970642650778473e-08,5.087767529904723e-16,5.172975511385126e-06,7.306232735102992e-11,5.261799707682468e-10,8.375005282025769e-11,8.693309123017643e-08,1.7137861139428993e-18,4.8806790106622523e-17,1.2262491357488369e-14,1.2700708579400593e-15,2.3373987866627915e-14,4.163608788041639e-11,2.7611505433212208e-17,7.053435993704928e-18,7.754935023887856e-23,2.520875569101546e-21,2.6881577037501672e-20,2.141723615559242e-12,7.748191850047493e-19,6.032453586828355e-16,1.75226923908584e-16,1.900951623746939e-19,2.6307461924417086e-09,9.326856417070574e-23,1.5730454442654233e-20,2.1246924444851755e-11,3.2385020383339e-18,1.4205927108968496e-15,8.621142575989605e-16,4.853059275315757e-22,3.2533737728556678e-15,9.49556276333781e-18,3.253479917001776e-10,4.298321676070998e-09,9.822849047393014e-20,9.586566921734277e-14,1.8461065809273538e-14
0.00012242131576519028,0.11224285299948954,0.0,0.0,0.0,0.0,0.3297101884128891,0.6697760485340238,7.382064909530278e-05,7.02322118291078e-05,5.745834809008899e-07,7.371523732116921e-08,1.8188489471986884e-15,3.5169774312365836e-07,0.00011757982628697753,0.00017686216556081838,4.599063168435708e-05,5.3280488612103073e-08,2.834815012425751e-08,1.2713613594155602e-08,9.365513667092281e-08,5.311721600406564e-16,5.543141189815451e-06,7.549313319447887e-11,5.373684967898703e-10,8.979182150607089e-11,9.601755911647883e-08,1.869180259745125e-18,5.104960932322612e-17,1.3701302706158544e-14,1.4278308545245733e-15,2.6194266838605e-14,4.8026248991822196e-11,3.184922295561188e-17,8.230852501330421e-18,9.138543862715001e-23,2.9157797383144445e-21,3.1092672191466106e-20,2.3907440093618527e-12,8.648990144160818e-19,6.618029285178015e-16,1.9244668315087349e-16,2.0880033424562234e-19,2.7075666159547305e-09,1.0243417893837074e-22,1.8036314280771508e-20,2.4456560734808724e-11,3.727722286756641e-18,1.5874921026515208e-15,9.623583121417432e-16,5.417358420560096e-22,3.291803266757623e-15,1.0395043567297821e-17,3.6013438271414233e-10,4.662487633172582e-09,1.0778858491362165e-19,1.0516114652321986e-13,2.025120420828114e-14
0.00012521668985431686,0.1122426925089498,0.0,0.0,0.0,0.0,0.3296991239040379,0.669767889844485,7.464320195437614e-05,7.171047736714165e-05,5.809796131093348e-07,7.52625586846514e-08,1.8390966261294887e-15,3.57792965028894e-07,0.00012236098359797443,0.0001846355086182786,4.851223465896865e-05,5.404383310844888e-08,2.897604988619669e-08,1.3256419809489985e-08,9.765991440720711e-08,5.538855585554524e-16,5.929364703136073e-06,7.792539286085211e-11,5.484619045945817e-10,9.605874170253383e-11,1.0574576352207642e-07,2.0340645782819854e-18,5.333331089177524e-17,1.525767167847413e-14,1.5997587169658905e-15,2.925643756457801e-14,5.5174582911950305e-11,3.658973255842384e-17,9.561739381764698e-18,1.0719740679533065e-22,3.36065111538426e-21,3.583659703987829e-20,2.6597752510859236e-12,9.622160560556727e-19,7.240544067372044e-16,2.1077895935218864e-16,2.2871698971833355e-19,2.7838018374974144e-09,1.1219195674446027e-22,2.0598366764297445e-20,2.8037547966458967e-11,4.273544778585682e-18,1.768064896925681e-15,1.070657521142495e-15,6.027002068239394e-22,3.3291728034960137e-15,1.1353386576020108e-17,3.974819915072165e-10,5.045732786418676e-09,1.179484799422586e-19,1.150417126729089e-13,2.215401570665647e-14
0.00012801206394344344,0.1122425285479632,0.0,0.0,0.0,0.0,0.3296879035964857,0.6697596295880293,7.5442333708792e-05,7.318071366966674e-05,5.871932403181808e-07,7.680148640060402e-08,1.8587666041893747e-15,3.6382322241463684e-07,0.00012719531008581773,0.00019254256485296505,5.1088091607625534e-05,5.479364818163845e-08,2.9602122324564237e-08,1.3806646764237944e-08,1.0171948246360662e-07,5.769097044981727e-16,6.331869858828661e-06,8.035905079174683e-11,5.594669030773074e-10,1.0255120685063853e-10,1.1614118033663143e-07,2.2087491407784227e-18,5.565763661441828e-17,1.6937061059073755e-14,1.786650146501609e-15,3.257295930278483e-14,6.314497708576387e-11,4.187540202779707e-17,1.106064998407962e-17,1.2519837509366717e-22,3.860341719454453e-21,4.1165091513783914e-20,2.9496817359923044e-12,1.0670827473990488e-18,7.901084024304215e-16,2.3025917036793377e-16,2.498839994669602e-19,2.859493543135094e-09,1.2256074958146072e-22,2.343619718457823e-20,3.201983525322353e-11,4.8805344384290925e-18,1.9629515741787873e-15,1.1873596959371779e-15,6.683948136361669e-22,3.365561452342203e-15,1.2372683497435775e-17,4.374893396584619e-10,5.448415555297056e-09,1.2872527034297028e-19,1.2552445319922035e-13,2.4172788824767325e-14
0.00013080743803257002,0.1122423612181774,0.0,0.0,0.0,0.0,0.32967652924962637,0.669751268976791,7.621965153918893e-05,7.464294030459145e-05,5.932368759838103e-07,7.833205086341828e-08,1.877898492366415e-15,3.6979281901323556e-07,0.00013208121422799804,0.00020058199789782115,5.3717175911721564e-05,5.553073253189996e-08,3.022636782913079e-08,1.4364133842451971e-08,1.0583264628140658e-07,6.002378228391718e-16,6.7508754766894116e-06,8.279410749949741e-11,5.703899341107952e-10,1.092696933916019e-10,1.2722732183148572e-07,2.3935466111314314e-18,5.802237298745629e-17,1.8745011688935135e-14,1.9893208920955254e-15,3.615654216864691e-14,7.200454715426394e-11,4.775073997000218e-17,1.2743026647267072e-17,1.4561715807102267e-22,4.420035754057477e-21,4.7133437821563155e-20,3.26133178191058e-12,1.1798129262409244e-18,8.600737603834469e-16,2.509229785288014e-16,2.7234051978084893e-19,2.9346841706517098e-09,1.335595395701382e-22,2.6570240459928658e-20,3.643475238536667e-11,5.5534666376202284e-18,2.1728022706372384e-15,1.3128142061692569e-15,7.390163315042142e-22,3.401043340390234e-15,1.3455032974308465e-17,4.802546663880392e-10,5.870889015510236e-09,1.4013607504416897e-19,1.3662648531801312e-13,2.6310818002154103e-14
0.0001336028121216966,0.11224219061402944,0.0,0.0,0.0,0.0,0.3296650025151515,0.6697428091214136,7.697665384428212e-05,7.609718833834172e-05,5.991221864315254e-07,7.985429390631989e-08,1.896529220102359e-15,3.757058005548751e-07,0.0001370172043075457,0.0002087525626500627,5.639852195823845e-05,5.6255833944645025e-08,3.084879140849655e-08,1.4928730905459732e-08,1.0999828901467632e-07,6.238635793027148e-16,7.1865957125299145e-06,8.523060821262957e-11,5.812371463153292e-10,1.162147629417192e-10,1.3902774518155807e-07,2.5887722790478096e-18,6.042734855397979e-17,2.0687144410001274e-14,2.208606999350722e-15,4.0020150733770634e-14,8.182370039299854e-11,5.426243788150287e-17,1.4625229089330024e-17,1.6869890970595761e-22,5.0452633123191885e-21,5.38006065955787e-20,3.5955979758577877e-12,1.3007219556561402e-18,9.340596628413984e-16,2.728063186383332e-16,2.961260227567068e-19,3.0094162138061016e-09,1.4520745386188765e-22,3.002179497521557e-20,4.131503028892195e-11,6.2973303126248044e-18,2.398277026340691e-15,1.4473721187615323e-15,8.147623848810806e-22,3.435687764744853e-15,1.4602540361262128e-17,5.25875906377787e-10,6.3135015552064496e-09,1.5219805484253885e-19,1.4836497413137908e-13,2.857140671727646e-14
0.0001363981862108232,0.11224201682370762,0.0,0.0,0.0,0.0,0.3296533249437136,0.66973425103788,7.771473370235982e-05,7.75434992310798e-05,6.048600178332702e-07,8.136826762831084e-08,1.9146931206853397e-15,3.8156595790778876e-07,0.00014200188189022895,0.00021705309968929223,5.913122316708854e-05,5.6969650703696716e-08,3.1469402286969645e-08,1.550029761905429e-08,1.1421536657099265e-07,6.477810522400587e-16,7.639240362072242e-06,8.766863149932112e-11,5.920143726486891e-10,1.2338706187569708e-10,1.5156606113657486e-07,2.7947440130389104e-18,6.287243127254505e-17,2.2769161023612942e-14,2.4453649644944075e-15,4.417700605550709e-14,9.267619996976824e-11,6.145941276228905e-17,1.6724562555300424e-17,1.9470577598985434e-22,5.7419142620620455e-21,6.122940495718984e-20,3.953357587365217e-12,1.4301268730982963e-18,1.0121756994880387e-15,2.9594541393001505e-16,3.2128031310239136e-19,3.0837316610725753e-09,1.5752377313226222e-22,3.3813035723142027e-20,4.66948219681623e-11,7.117331157152573e-18,2.6400459205178563e-15,1.591386363812783e-15,8.958316470486642e-22,3.4695593479601533e-15,1.5817317542177366e-17,5.74450675878142e-10,6.776597467638753e-09,1.6492842320146826e-19,1.6075714363390195e-13,3.0957869630975564e-14
0.00013919356029994977,0.11224183992906406,0.0,0.0,0.0,0.0,0.3296414979914501,0.669725595654169,7.843518313521061e-05,7.898192379410701e-05,6.10460429422905e-07,8.287403330848999e-08,1.9324220363888874e-15,3.8737683360985966e-07,0.00014703393546644248,0.00022548252978443634,6.191442961101102e-05,5.767283342481355e-08,3.2088213518738456e-08,1.6078702796083008e-08,1.184829027302259e-07,6.719847049452855e-16,8.109015144828491e-06,9.010828194511048e-11,6.027271241006544e-10,1.3078732079591877e-10,1.648659426762902e-07,3.011782291232805e-18,6.535752593440713e-17,2.4996846504595248e-14,2.700472005793847e-15,4.864058976335032e-14,1.0463922994902345e-10,6.93928502243873e-17,1.9059307241449e-17,2.239175579764196e-22,6.5162523746998205e-21,6.948662718145937e-20,4.3354930330321514e-12,1.5683465579910027e-18,1.0945319499612593e-15,3.2037679905724626e-16,3.4784355296427533e-19,3.157671551894304e-09,1.7052794381792197e-22,3.7967028698743695e-20,5.260972386786992e-11,8.018894878254356e-18,2.898789349536314e-15,1.7452119210768277e-15,9.82423945091545e-22,3.5027182292921726e-15,1.7101482775791172e-17,6.260762662931925e-10,7.260517480282864e-09,1.783444619119978e-19,1.7382028999727422e-13,3.347353511037777e-14
0.00014198893438907635,0.11224166000607848,0.0,0.0,0.0,0.0,0.3296295230262959,0.6697168438166623,7.913919789794884e-05,8.041252121240612e-05,6.159327308066293e-07,8.437166039453459e-08,1.9497454365740112e-15,3.9314173057898176e-07,0.0001521121343231087,0.00023403984855964227,6.474734537204076e-05,5.83659871718543e-08,3.2705241620568215e-08,1.666382375911731e-08,1.2279998441642073e-07,6.964693588394207e-16,8.596121968587469e-06,9.254968362701285e-11,6.133805880697757e-10,1.3841635215050165e-10,1.7895113347498167e-07,3.24021024475227e-18,6.788257168322465e-17,2.7376070902946105e-14,2.9748263682103244e-15,5.3424648110354305e-14,1.177934610804937e-10,7.811624812044505e-17,2.1648748143146415e-17,2.566323873727825e-22,7.374929732741311e-21,7.864320833283137e-20,4.742892378515956e-12,1.7157019128492906e-18,1.1812390524115551e-15,3.461373384724622e-16,3.7585628168736013e-19,3.2312756349671313e-09,1.842395878993579e-22,4.2507745505039156e-20,5.909679765092038e-11,9.007670515722984e-18,3.1751982708990982e-15,1.909206021524487e-15,1.0747403733613062e-21,3.535220279473731e-15,1.8457160641490723e-17,6.808496439506342e-10,7.76559922514352e-09,1.9246353266812724e-19,1.8757179245587937e-13,3.61217473213298e-14
0.00014478430847820293,0.11224147712511005,0.0,0.0,0.0,0.0,0.32961740133402767,0.6697079962962618,7.982788260784414e-05,8.183535813433299e-05,6.21285521918438e-07,8.586122555577476e-08,1.966690544163502e-15,3.9886372176969737e-07,0.0001572353226901877,0.00024272412136793712,6.762922573256664e-05,5.90496737558572e-08,3.332050623022334e-08,1.7255545719944464e-08,1.271657571281812e-07,7.212301675535109e-16,9.100759175053377e-06,9.499297205862136e-11,6.239796232532601e-10,1.4627504519951205e-10,1.9384545601439446e-07,3.48035355389837e-18,7.044753961288866e-17,2.991278951453477e-14,3.269347433357679e-15,5.85431930742269e-14,1.3222311730099672e-10,8.768546064527016e-17,2.4513204101626335e-17,2.931674097616902e-22,8.325001303281567e-21,8.877437967083172e-20,5.176449863977951e-12,1.872516052896392e-18,1.2724082296093486e-15,3.7326422892024284e-16,4.0535941792827826e-19,3.3045821109605567e-09,1.9867850422790928e-22,4.7460076734147905e-20,6.61945923360198e-11,1.0089533816392118e-17,3.4699742496940706e-15,2.0837283584242168e-15,1.1729834122991675e-21,3.567117330678859e-15,1.988648200325586e-17,7.388674550126744e-10,8.292177652982958e-09,2.0730307877313374e-19,2.020291171675092e-13,3.890586701842007e-14
0.0001475796825673295,0.11224129135127106,0.0,0.0,0.0,0.0,0.3296051341240151,0.6696990537941875,8.050225605598349e-05,8.325050782743435e-05,6.265267343864965e-07,8.734281182529986e-08,1.983282466584236e-15,4.045456612840793e-07,0.00016240241418573228,0.00025153447839987937,7.055937428112455e-05,5.972441414568627e-08,3.393402978676558e-08,1.785376119237815e-08,1.3157942056886132e-07,7.462625921449218e-16,9.623121767478026e-06,9.743829049528216e-11,6.345287690934984e-10,1.543643625759228e-10,2.095728192572801e-07,3.732540450475227e-18,7.305243047156408e-17,3.261304469787537e-14,3.584975967713914e-15,6.401050595288793e-14,1.4801604292001794e-10,9.815874289082135e-17,2.7674058336962295e-17,3.338594782125273e-22,9.373939738958796e-21,9.995982648136847e-20,5.637066443254161e-12,2.0391145005969278e-18,1.3681513354208093e-15,4.0179501203345593e-16,4.363942732154813e-19,3.377627448148316e-09,2.1386467523036433e-22,5.28498466629439e-20,7.39431667678616e-11,1.1270590659101307e-17,3.783829690231279e-15,2.269141303877002e-15,1.2773570503289599e-21,3.598457414597813e-15,2.139158396182767e-17,8.002260346290726e-10,8.840585396106244e-09,2.2288063503835445e-19,2.172098248322488e-13,4.1829272957117214e-14
0.0001503750566564561,0.11224110274474342,0.0,0.0,0.0,0.0,0.3295927225346668,0.6696900169474492,8.116325660088864e-05,8.46580493986045e-05,6.31663673537204e-07,8.881650781350833e-08,1.9995443287281726e-15,4.10190196488616e-07,0.0001676123865692895,0.0002604701100411312,7.353713998487743e-05,6.039069094152943e-08,3.4545837229751276e-08,1.845836944331993e-08,1.3604022455063313e-07,7.715623778669618e-16,1.0163401621184832e-05,9.988578717778303e-11,6.450322585987059e-10,1.6268533680934883e-10,2.2615722586283533e-07,3.997101811314939e-18,7.569727253764762e-17,3.548296767860504e-14,3.922674496888162e-15,6.984114181015855e-14,1.6526377046036147e-10,1.0959679583561686e-16,3.115378960270902e-17,3.790658613004734e-22,1.0529650484956325e-20,1.1228384917157124e-19,6.125650330335671e-12,2.2158253828122875e-18,1.4685809006602246e-15,4.3176758726797363e-16,4.69002565936309e-19,3.4504462624005084e-09,2.298182737937815e-22,5.870382848149388e-20,8.238411237411007e-11,1.2557180523379952e-17,4.117488069424403e-15,2.4658101282638498e-15,1.3880669073896617e-21,3.629285004179616e-15,2.2974609904949674e-17,8.650214196360709e-10,9.411153083862224e-09,2.392138356038438e-19,2.331315779940682e-13,4.4895363282805327e-14
0.00015317043074558267,0.11224091136111794,0.0,0.0,0.0,0.0,0.32958016763855896,0.6696808863339841,8.181174755451239e-05,8.605806707616256e-05,6.367030603499581e-07,9.028240697093485e-08,2.0154974057561482e-15,4.1579977987282716e-07,0.00017286427680915628,0.00026953026248936307,7.65619142752453e-05,6.104895085679203e-08,3.5155955723332794e-08,1.906927596366231e-08,1.4054746511493767e-07,7.971255321657141e-16,1.0721787677953686e-05,1.0233560930883839e-10,6.554940207798139e-10,1.7123906331572593e-10,2.43622778904182e-07,4.274371006939737e-18,7.838211959249545e-17,3.8528777874949877e-14,4.28342735492208e-15,7.604992947687607e-14,1.8406158910341292e-10,1.2206281173510088e-16,3.497600197483678e-17,4.291649586829645e-22,1.1800487039615175e-20,1.2583552600266968e-19,6.643117547855785e-12,2.4029796287031715e-18,1.5738101290018097e-15,4.632202048867989e-16,5.032264130477917e-19,3.523071248868159e-09,2.4655965953113425e-22,6.50497576395027e-20,9.156057617658631e-11,1.3955879996880954e-17,4.471683888627625e-15,2.6741032205940233e-15,1.5053203589749973e-21,3.659641255096328e-15,2.4637709567434123e-17,9.333493641321042e-10,1.0004209615374156e-08,2.5632040859621215e-19,2.4981213985983284e-13,4.810755538834624e-14
0.00015596580483470926,0.1122407172517136,0.0,0.0,0.0,0.0,0.32956747044724466,0.6696716624774608,8.244852248178609e-05,8.745064955134613e-05,6.416510727240868e-07,9.174060693282861e-08,2.0311612537263437e-15,4.213766813028764e-07,0.0001781571764668621,0.00027871423363682625,7.963312818670997e-05,6.169960717353203e-08,3.57644144024054e-08,1.9686391972085855e-08,1.451004808429245e-07,8.229483037544203e-16,1.1298466125186766e-05,1.047879017160939e-10,6.659176975431473e-10,1.8002669559964766e-10,2.619936880493941e-07,4.564683850798416e-18,8.110704898699376e-17,4.175678419318473e-14,4.668240855063195e-15,8.265197414822326e-14,2.0450861367015293e-10,1.3562251986730047e-16,3.9165456205821246e-17,4.845570263807009e-22,1.319526642086191e-20,1.4070887801760222e-19,7.190392471074064e-12,2.600911165947769e-18,1.6839529141132878e-15,4.961914701633383e-16,5.391083345470794e-19,3.595533153936906e-09,2.641093810186147e-22,7.191634649278915e-20,1.0151728401663968e-10,1.5473506315458546e-17,4.847162844237142e-15,2.8943923069593014e-15,1.629326659106878e-21,3.689564243266293e-15,2.638303903797965e-17,1.0053053573068649e-09,1.0620082393502344e-08,2.742181817462654e-19,2.6726937733550677e-13,5.1469286421858884e-14
0.00015876117892383584,0.11224052046389452,0.0,0.0,0.0,0.0,0.32955463191574236,0.6696623458517478,8.307431034716452e-05,8.883588937644307e-05,6.46513385551693e-07,9.319120892933106e-08,2.046553836443299e-15,4.269230007293744e-07,0.00018349022739790202,0.0002880213692213876,8.27502495824965e-05,6.234304214308234e-08,3.637124413523594e-08,2.0309633968019686e-08,1.4969864947999093e-07,8.490271634693106e-16,1.1893620560828582e-05,1.0724280719069602e-10,6.763066653801225e-10,1.890494430183529e-10,2.812942752402397e-07,4.868378791541509e-18,8.387215991741785e-17,4.5173386992781835e-14,5.07814377842253e-15,8.966266268246151e-14,2.2670785414330403e-10,1.503442326373388e-16,4.374810217933512e-17,5.4566491840693755e-22,1.4723284975176434e-20,1.57003037621329e-19,7.768408364665574e-12,2.809957114323658e-18,1.799123875997196e-15,5.307203553029683e-16,5.766912665625444e-19,3.6678607834825234e-09,2.824881821411896e-22,7.933330009400324e-20,1.1230056396578246e-10,1.71171209314835e-17,5.244682079497693e-15,3.127052666010612e-15,1.7602970616326324e-21,3.719089195530529e-15,2.8212760869575005e-17,1.0809846430010157e-09,1.1259097524680222e-08,2.929250896227253e-19,2.855212669519946e-13,5.498401437885772e-14
