Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434)
0.00021787793946050817,0.11223578825810047,0.0,0.0,0.0,0.0,0.32925124093930547,0.6694440135368559,9.458906678770713e-05,0.0001166007277926006,7.359164660737237e-07,1.2229198519827675e-07,2.3296394733425344e-15,5.396862710113675e-07,0.00030453036263806087,0.0005129445328655729,0.0001587709189380549,7.472655327291434e-08,4.888983930334934e-08,3.486432103200767e-08,2.570605378873177e-07,1.457938199591286e-15,2.9152644887256292e-05,1.5998570697695404e-10,8.919895699463421e-10,4.3765254182419927e-10,9.5376049469875e-07,1.5085110365517685e-17,1.5232676130032971e-16,1.9493123907061948e-13,3.1656992374574426e-14,3.652592897255525e-13,1.340966854265489e-09,8.892794927159254e-16,2.9154391638141154e-16,4.2365138182208396e-21,9.026404534773222e-20,9.625385552341841e-19,2.052267658800324e-12,8.330297088354968e-19,2.3371277202918708e-18,4.0247640696593716e-16,4.831959039921843e-19,5.171486549397541e-09,2.142272927410985e-22
0.00022260322002972294,0.11223536598335274,0.0,0.0,0.0,0.0,0.32922445146426144,0.6694248327311695,9.541001726454913e-05,0.00011870986800673216,7.422851104027681e-07,1.2450499678593575e-07,2.349802083623091e-15,5.484504203644716e-07,0.00031480612619541777,0.0005331859635492766,0.00016563595476532317,7.564008173241182e-08,4.987032282567257e-08,3.612790492363464e-08,2.6637913333468216e-07,1.5107893155591075e-15,3.0938902569952114e-05,1.6427699017687193e-10,9.09090632164213e-10,4.625132939953589e-10,1.033237429639399e-06,1.6269439438493226e-17,1.5863647954765914e-16,2.130086215272553e-13,3.485205239167935e-14,4.006728873399386e-13,1.5073107928588094e-09,9.995926279073653e-16,3.3055490724713115e-16,4.84820067869957e-21,1.0330711089086783e-19,1.1016244272990227e-18,2.3995105328524054e-12,9.739537577962584e-19,2.7820067268966793e-18,4.37303359844978e-16,5.249990912003929e-19,5.293837420824475e-09,2.327647423935204e-22
0.0002273285005989377,0.11223493750240233,0.0,0.0,0.0,0.0,0.3291972954130556,0.6694053966487007,9.622049589641184e-05,0.00012080512614845576,7.48571723719346e-07,1.2670382058355605e-07,2.3697050643732974e-15,5.571924457103624e-07,0.00032516154109898054,0.0005537580075353495,0.0001726132281439034,7.654498724547252e-08,5.084872694646183e-08,3.740578447948776e-08,2.758027554890688e-07,1.5642360984154639e-15,3.2789121542533613e-05,1.68580666228318e-10,9.261920742112193e-10,4.881516321866474e-10,1.1171589459336051e-06,1.7517273743656455e-17,1.6507883318280366e-16,2.322670212363158e-13,3.8283616306121413e-14,4.3856171448820684e-13,1.6895389596696355e-09,1.1204395948778472e-15,3.736667613029119e-16,5.530268142772813e-21,1.178528369040024e-19,1.2567340509262556e-18,2.794648007436965e-12,1.1343102027447302e-18,3.2973323538191975e-18,4.742690112847439e-16,5.693678699630518e-19,5.416561113861648e-09,2.524405647067429e-22
0.00023205378116815248,0.11223450285760188,0.0,0.0,0.0,0.0,0.3291697742985568,0.6693857051969443,9.70210415867463e-05,0.00012288697039235282,7.547804980831909e-07,1.2888894722739153e-07,2.3893616859984876e-15,5.659143460571182e-07,0.0003355950067709499,0.0005746600796832853,0.0001797020180478033,7.744164578456458e-08,5.182522971255314e-08,3.8697821311440534e-08,2.853303634125983e-07,1.6182726444031373e-15,3.4704015063702806e-05,1.7289691525212103e-10,9.432966315380699e-10,5.145758292450289e-10,1.2056612198089484e-06,1.8830558306305018e-17,1.716555373793617e-16,2.52754061418715e-13,4.196340187774878e-14,4.790379430883065e-13,1.8887431503080354e-09,1.2525444320542889e-15,4.212009648269624e-16,6.2888760771962844e-21,1.3403300981108669e-19,1.4292727421927012e-18,3.2428452614884802e-12,1.316193838661662e-18,3.8920992115260175e-18,5.134562090675808e-16,6.164014063302565e-19,5.5396773673176374e-09,2.732988575000401e-22
0.00023677906173736726,0.11223406208810971,0.0,0.0,0.0,0.0,0.32914188954340573,0.6693657582329885,9.781214699239822e-05,0.00012495585901903464,7.609152654580721e-07,1.3106085685881895e-07,2.4087840790080284e-15,5.746179877822154e-07,0.0003461049852730623,0.0005958916674118159,0.00018690164258738554,7.833040811833242e-08,5.2800006237743565e-08,4.000388369322926e-08,2.949609653527674e-07,1.6728933287234764e-15,3.668428945765252e-05,1.772259178232599e-10,9.604068559819237e-10,5.41794230278485e-10,1.2988817803725947e-06,2.0211260549792033e-17,1.7836834979523277e-16,2.7451828259520044e-13,4.590346528774332e-14,5.22216530646711e-13,2.1060635678351112e-09,1.396663279893703e-15,4.734963779737557e-16,7.130567622334548e-21,1.519876419759864e-19,1.6207335352060702e-18,3.749674689380315e-12,1.5218644798191442e-18,4.5761861866768276e-18,5.549494750056016e-16,6.662008457691588e-19,5.6632041560119914e-09,2.953846096517737e-22
0.00024150434230658203,0.11223361523026912,0.0,0.0,0.0,0.0,0.32911364248563585,0.6693455555680711,9.85942645687951e-05,0.00012701224015524123,7.669795447739182e-07,1.3322001890031175e-07,2.4279833829941084e-15,5.833051211623154e-07,0.0003566899965438066,0.0006174523261218799,0.00019421145536308468,7.921160274164114e-08,5.377322855904835e-08,4.1323846091603884e-08,3.0469361525787965e-07,1.7280927857734005e-15,3.8730644437490124e-05,1.8156785664413674e-10,9.775251453328333e-10,5.698152528675228e-10,1.3969595192229987e-06,2.1661370617346046e-17,1.8521906912649023e-16,2.9760915105750896e-13,5.01162066443918e-14,5.682152598085884e-13,2.3426899741282065e-09,1.5535851444260046e-15,5.309098127598912e-16,8.062284641622996e-21,1.7186530458352184e-19,1.8327007318110977e-18,4.321136554108904e-12,1.753755313306714e-18,5.360418587161518e-18,5.988350376282367e-16,7.188693502748704e-19,5.78715798667143e-09,3.187437184993039e-22
0.00024622962287579683,0.11223316231792858,0.0,0.0,0.0,0.0,0.3290850343836538,0.6693250969715022,9.936781162816566e-05,0.00012905655159091162,7.729765813053218e-07,1.353668919028874e-07,2.446969871287324e-15,5.919773941444899e-07,0.0003673486142488731,0.0006393416751774955,0.00020163084234163384,8.008553833507435e-08,5.4745065525167874e-08,4.2657588758423565e-08,3.145274097458964e-07,1.783865891954013e-15,4.084377340657834e-05,1.8592291774897176e-10,9.946537674476839e-10,5.986473876345509e-10,1.5000347000943086e-06,2.318290169203169e-17,1.9220953389380716e-16,3.220770676550096e-13,5.461437560193689e-14,6.171547789143816e-13,2.599862855759548e-09,1.7241326704215891e-15,5.938166226679896e-16,9.091383557960988e-21,1.9382346882875706e-19,2.066853539891413e-18,4.9636801153044914e-12,2.0144814430769177e-18,6.256633009547363e-18,6.452008648005927e-16,7.74512135305568e-19,5.911554142441881e-09,3.4342300720211717e-22
0.00025095490344501163,0.11223270338271324,0.0,0.0,0.0,0.0,0.3290560664206821,0.6693043821740611,0.000100133174581551,0.00013108922066042592,7.789093796959254e-07,1.3750192345313043e-07,2.465753055497805e-15,6.006363638322919e-07,0.0003780794621429326,0.0006615593943512717,0.00020915921916569926,8.095250583544304e-08,5.571568271188369e-08,4.400499737284974e-08,3.2446148544593836e-07,1.8402077505927213e-15,4.302436374056783e-05,1.9029129130777617e-10,1.0117948798144052e-09,6.282991990094251e-10,1.6082489685844486e-06,2.4777890312890776e-17,1.993416214184704e-16,3.479733768234587e-13,5.941107708666014e-14,6.691586434638491e-13,2.8788746047460904e-09,1.909162924420945e-15,6.626113040030845e-16,1.0225651585406926e-20,2.180288555883749e-19,2.324969802120882e-18,5.684225229045414e-12,2.306848623183401e-18,7.277744982693136e-18,6.941366983598654e-16,8.332365090462777e-19,6.036406882462408e-09,3.6947024317915947e-22
0.00025568018401422643,0.11223223845425571,0.0,0.0,0.0,0.0,0.3290267397087502,0.669283410870955,0.00010089071250676715,0.00013311066417771665,7.847807317354712e-07,1.3962555013030375e-07,2.4843417734454748e-15,6.092835060864551e-07,0.0003888812108598404,0.0006841052206586338,0.00021679602882290915,8.181278018529363e-08,5.66852423600981e-08,4.536596272500716e-08,3.344950166484102e-07,1.897113678615748e-15,4.527309705234837e-05,1.9467317209910974e-10,1.0289505453570483e-09,6.58779326079317e-10,1.7217453619873769e-06,2.6448396685933574e-17,2.066172469536423e-16,3.753503758112169e-13,6.451977712515337e-14,7.243533584192739e-13,3.1810707144763066e-09,2.10956818782905e-15,7.377081091663651e-16,1.147332336447241e-20,2.446577937465644e-19,2.6089298170030933e-18,6.490184416521448e-12,2.6338621789104173e-18,8.437819441405047e-18,7.457340906417617e-16,8.95151913845774e-19,6.161729604866921e-09,3.9693415755221743e-22
0.00026040546458344123,0.11223176756039362,0.0,0.0,0.0,0.0,0.32899705529230544,0.6692621827244092,0.00010164076015950272,0.00013512128841658958,7.905932398017964e-07,1.4173819750559735e-07,2.502744263367278e-15,6.179202235724575e-07,0.00039975257506240136,0.0007069789455179179,0.00022454073961335918,8.266662181741343e-08,5.765390333296476e-08,4.6740380434013835e-08,3.446272132108493e-07,1.954579194670988e-15,4.7590649441817446e-05,1.9906875971643949e-10,1.0461227451582329e-09,6.900964834493999e-10,1.8406683192331593e-06,2.8196504989145054e-17,2.1403836294255535e-16,4.0426132407879766e-13,6.995430877041988e-14,7.828684213026421e-13,3.507850991083376e-09,2.3262767602532537e-15,8.195416720381802e-16,1.2843098009364621e-20,2.738965873489939e-19,2.9207202540499155e-18,7.389485398520297e-12,2.9987361144613086e-18,9.752144084459503e-18,8.00086441217248e-16,9.603699678078804e-19,6.287534980287472e-09,4.258644647013011e-22
0.00026513074515265603,0.11223129072733978,0.0,0.0,0.0,0.0,0.328967014151503,0.6692406973659487,0.00010238363052441772,0.00013712148912885952,7.963493367218792e-07,1.438402801767043e-07,2.5209682267885472e-15,6.265478525298949e-07,0.0004106923108940308,0.0007301804121838955,0.0002323928433652548,8.351427792056592e-08,5.862182108911084e-08,4.812815069454001e-08,3.5485731867592536e-07,2.0126000084541068e-15,4.997769173209694e-05,2.0347825856338956e-10,1.063313388663699e-09,7.222594620642343e-10,1.965163690931993e-06,3.0024323671161324e-17,2.216069583804347e-16,4.3476045284605557e-13,7.572887812218517e-14,8.44836366043039e-13,3.860670780517938e-09,2.560253773252526e-15,9.085676456472944e-16,1.4344156575485682e-20,3.05941891757524e-19,3.2624381649402327e-18,8.390594092648762e-12,3.4049024058459333e-18,1.1237305671565253e-17,8.572890336287897e-16,1.02900450628218e-18,6.413835060406231e-09,4.563118818198057e-22
0.0002698560257218708,0.11223080797982933,0.0,0.0,0.0,0.0,0.3289366172052212,0.6692189543984229,0.00010311961698663032,0.00013911165159411637,8.020513026777511e-07,1.4593220183202146e-07,2.5390208820396305e-15,6.351676684918565e-07,0.00042169921368464863,0.0007537095134113981,0.00024035185385691156,8.435598352481548e-08,5.9589147669429616e-08,4.952917804716144e-08,3.651846085663956e-07,2.0711720110382488e-15,5.243488969354797e-05,2.0790187768357735e-10,1.0805243218370063e-09,7.55277129950854e-10,2.0953787495123814e-06,3.193398574335341e-17,2.2932505826134433e-16,4.669029747540185e-13,8.185807043760785e-14,9.103928075221464e-13,4.241042211558906e-09,2.8125020146562376e-15,1.0052633522726385e-15,1.598617995534578e-20,3.410010989750386e-19,3.636295092465028e-18,9.502538070202635e-12,3.856020477605985e-18,1.291126931376303e-17,9.174390731264417e-16,1.101171624453502e-18,6.540641365376091e-09,4.883281490019193e-22
0.0002745813062910856,0.11223031934124787,0.0,0.0,0.0,0.0,0.32890586531384713,0.6691969533978103,0.00010384899519003323,0.0001410921506960528,8.077012796745152e-07,1.4801435533981406e-07,2.556909010055168e-15,6.43780891143399e-07,0.0004327721158719738,0.0007775661893137413,0.00024841730541060074,8.519196243815647e-08,6.055603169535297e-08,5.0943371168641815e-08,3.7560838882829e-07,2.1302912660444443e-15,5.4962904256682126e-05,2.123398304639284e-10,1.0977573336548126e-09,7.891584328544463e-10,2.23146219943681e-06,3.392764906501635e-17,2.3719472309451955e-16,5.00745093610707e-13,8.835685632826287e-14,9.796764867663248e-13,4.650535454977147e-09,3.084062763594926e-15,1.110128446112546e-15,1.7779367210895576e-20,3.792927323065721e-19,4.044621279030897e-18,1.073493046961403e-11,4.3559868620209784e-18,1.479346081162287e-17,9.806357255410869e-16,1.1769897211932154e-18,6.667964954193446e-09,5.219660499353541e-22
0.0002793065868603004,0.11222982483374369,0.0,0.0,0.0,0.0,0.3288747592818592,0.6691746939148401,0.00010457202463685183,0.00014306335102116582,8.133012839940561e-07,1.500871228584958e-07,2.5746389937968705e-15,6.523886884746586e-07,0.0004439098851065358,0.000801750425387212,0.00025658875163000523,8.602242806040967e-08,6.152261837687416e-08,5.237064267900413e-08,3.8612799439890287e-07,2.189954001519868e-15,5.7562391714880756e-05,2.167923342452978e-10,1.1150141612687956e-09,8.239123947507586e-10,2.3735641874728737e-06,3.6007496621514265e-17,2.4521804847752274e-16,5.363440142001712e-13,9.524059803965528e-14,1.0528293167449947e-12,5.090779999040469e-09,3.37601663636801e-15,1.2236855886656615e-15,1.9734454350202233e-20,4.2104685052124566e-19,4.489869976476246e-18,1.2097994363382396e-11,4.908945039426509e-18,1.6904852095582395e-17,1.046980156586041e-15,1.2565795433194405e-18,6.795816481555673e-09,5.572794328221371e-22
0.0002840318674295152,0.11222932447832698,0.0,0.0,0.0,0.0,0.32884329986023814,0.6691521754764569,0.0001052889500727582,0.0001450256069762845,8.188532169793937e-07,1.5215087596475625e-07,2.5922168523917887e-15,6.609921803555279e-07,0.00045511142251426653,0.0008262622506780263,0.00026486576425829904,8.684758409549415e-08,6.248904952887364e-08,5.3810908962889255e-08,3.9674278788094867e-07,2.250156602418211e-15,6.023400391770597e-05,2.2125960986900656e-10,1.1322964941031574e-09,8.595481182316841e-10,2.5218363129958653e-06,3.817573679555075e-17,2.5339716471613127e-16,5.737579521415352e-13,1.025250558104474e-13,1.1299964287463824e-12,5.563465941529321e-09,3.6894844432608e-15,1.3464811369762833e-15,2.1862733556344508e-20,4.665054616785049e-19,4.9746218589436434e-18,1.360258757534432e-11,5.519295458253319e-18,1.9268049822803962e-17,1.1165755714038242e-15,1.3400642300443696e-18,6.9242062436688e-09,5.943232314299523e-22
0.00028875714799873,0.11222881829495755,0.0,0.0,0.0,0.0,0.32881148774872526,0.6691293975871472,0.00010600000269367904,0.00014697926292189022,8.243588744309998e-07,1.5420597579672336e-07,2.6096482708766197e-15,6.695924416351435e-07,0.0004663756610949761,0.0008511017360722698,0.0002732479321380939,8.766762517925416e-08,6.345546359452051e-08,5.5264090003179914e-08,4.074521583078632e-07,2.3108956035969956e-15,6.297838845548117e-05,2.2574188118231012e-10,1.1496059771060613e-09,8.960747847648718e-10,2.676431638299432e-06,4.0434603631733106e-17,2.617342364829252e-16,6.130461437861807e-13,1.102263943086212e-13,1.2113262193034829e-12,6.07034529842068e-09,4.025628056415232e-15,1.4790858448931386e-15,2.4176072876330966e-20,5.159229467806317e-19,5.501589540535481e-18,1.5260227945086054e-11,6.191705733372857e-18,2.1907387184876243e-17,1.189527254792306e-15,1.42756935812826e-18,7.053144214937119e-09,6.331534865051472e-22
0.00029820770913715957,0.11222778851938758,0.0,0.0,0.0,0.0,0.3287468080111302,0.669083061368327,0.00010740535247565591,0.0001508621029159414,8.35238064554852e-07,1.5829160897017198e-07,2.644093003877645e-15,6.867873616862155e-07,0.0004890881246059222,0.0009017641706264613,0.00029032616904174906,8.92930988531982e-08,6.538877757943011e-08,5.8208893373021065e-08,4.2915231158518517e-07,2.4339696577543e-15,6.868804463209529e-05,2.347523175176387e-10,1.1843127627772785e-09,9.718380664766367e-10,3.0052115134707904e-06,4.523328322638527e-17,2.788910753781444e-16,6.974873942079026e-13,1.2694643320126152e-13,1.3870840302361323e-12,7.194009923101712e-09,4.770800813152541e-15,1.7761320437773214e-15,2.9408404994175607e-20,6.277165444632864e-19,6.6937103630620826e-18,1.908417743778044e-11,7.742775038255734e-18,2.8121021995611547e-17,1.345931205628346e-15,1.6151557026563166e-18,7.312703216055369e-09,7.164031921603548e-22
0.0003067132141617462,0.11222684197114337,0.0,0.0,0.0,0.0,0.32868739609123787,0.6690404660591791,0.0001086521591158151,0.00015433050122394288,8.448871998625376e-07,1.619424995758516e-07,2.6746434913212767e-15,7.022616915184683e-07,0.0005097336779481911,0.0009484824723513584,0.0003060524063736195,9.074031748689643e-08,6.713002270970708e-08,6.090265050286884e-08,4.4900027521780674e-07,2.546538878848179e-15,7.40820320682581e-05,2.429152841129492e-10,1.2156573954972702e-09,1.0431657710919731e-09,3.324304580328993e-06,4.9884984368450654e-17,2.948948475630173e-16,7.805099757198144e-13,1.4359087623718416e-13,1.5610596753793542e-12,8.341140777343484e-09,5.531535505991076e-15,2.0832717968742693e-15,3.488198261627995e-20,7.44690950347765e-19,7.941077187698846e-18,2.3179132663368398e-11,9.403648548883818e-18,3.494058095738733e-17,1.4992734562046655e-15,1.799044650566474e-18,7.5482755818505e-09,7.980232507889162e-22
0.0003152187191863328,0.11222587681057866,0.0,0.0,0.0,0.0,0.328626850209573,0.6689970215146693,0.0001098830141324349,0.0001577759483688163,8.544102857779145e-07,1.65570510381721e-07,2.7047951224244454e-15,7.177404686835545e-07,0.0005305670992463067,0.0009962652473331029,0.0003221136402689892,9.217362952967206e-08,6.887321505170081e-08,6.363715592981496e-08,4.691462590625113e-07,2.660798344073958e-15,7.972169638766686e-05,2.5113040084003424e-10,1.2471137701859761e-09,1.117526531455098e-09,3.6663331858089914e-06,5.4866259419851174e-17,3.1144560128598864e-16,8.705740916879337e-13,1.6185658664665877e-13,1.7509845766500954e-12,9.629277648719494e-09,6.385780168413153e-15,2.4322616306801e-15,4.116822861657507e-20,8.790606779828233e-19,9.373940549718259e-18,2.7982018218326973e-11,1.1351513645473986e-17,4.312257832545516e-17,1.665226867168119e-15,1.998029145666476e-18,7.785767150101299e-09,8.86355916245346e-22
0.0003237242242109194,0.11222489312420056,0.0,0.0,0.0,0.0,0.32856517284988446,0.6689527241721728,0.00011109889077647632,0.0001612001108402788,8.638148734856484e-07,1.6917739268059047e-07,2.7345718031451315e-15,7.332286277994656e-07,0.0005515831439769291,0.00104511422993909,0.000338507980391063,9.359390402554035e-08,7.061904499513872e-08,6.641205445528993e-08,4.895875173106871e-07,2.7767324803738313e-15,8.561068190341422e-05,2.5939901357487917e-10,1.278690113345547e-09,1.1949767327248713e-09,4.0322442292923606e-06,6.01910974787269e-17,3.2855716792813663e-16,9.680634136365328e-13,1.8185333364742572e-13,1.9578485990481508e-12,1.1071055857241519e-08,7.34191407696024e-15,2.8274096303118387e-15,4.8359951352410265e-20,1.0328162676688925e-18,1.1013526749990801e-17,3.3587361860731716e-11,1.3624660276886852e-17,5.2884687124839635e-17,1.8444861910595964e-15,2.2129358784090855e-18,8.025227269662566e-09,9.817709908988169e-22
