Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223)
0.0002843350096775443,0.11222929191853537,0.0,0.0,0.0,0.0,0.3288412690935114,0.669150718603371,0.00010533437239825038,0.00014515394045875162,8.192049297804219e-07,1.5228594631049126e-07,2.5932670018947944e-15,6.615452796324838e-07,0.00045583205517711785,0.0008278460288777397,0.00026539958289635687,8.690081511875533e-08,6.255226795005614e-08,5.390380574679118e-08,3.974274156973409e-07,2.254039520655709e-15,6.0407891686871055e-05,2.2155010549369593e-10,1.1334155730917787e-09,8.618565280360585e-10,2.5276982703901186e-06,3.831799153026464e-17,2.5392838074028247e-16,5.147974006096165e-13,7.066298305212482e-14,1.1328588042830612e-12,5.586938444280453e-09,3.70505053781545e-15,1.368995762060542e-15,2.19744076850924e-20,4.660506486337769e-19,4.96977192162272e-18,6.7581613897577175e-12,2.4429088892307407e-18,9.581442170546244e-18,1.1183106068272006e-15,1.3424910004499648e-18,6.929728629569772e-09,5.952465151716522e-22,1.6757037907413891e-18,2.552929443007976e-09,3.891243214572325e-16,6.039719363544791e-14,2.718742132945599e-15,1.5304487374124945e-21,4.703380530862729e-15,2.341580073767313e-16,1.3149947818324621e-09
0.0002898632991604748,0.11222869867317159,0.0,0.0,0.0,0.0,0.32880398930086047,0.6691240241543422,0.00010616524232874004,0.00014743841029512064,8.256381885288734e-07,1.5468911313475304e-07,2.61363480257865e-15,6.716068662714351e-07,0.000469021351684743,0.0008569639465830322,0.00027522443381211575,8.785939788438239e-08,6.368305141632862e-08,5.560619452047555e-08,4.0997324106855383e-07,2.3251941144047384e-15,6.3631430980779e-05,2.2679712700137794e-10,1.1536727310535015e-09,9.047462296681836e-10,2.709276648139652e-06,4.097682780621816e-17,2.637102520225765e-16,5.561361029249556e-13,7.689181875111915e-14,1.2285052940054985e-12,6.1850790899675135e-09,4.101715257208449e-15,1.5275991590931704e-15,2.4709994856121787e-20,5.240525553532468e-19,5.588280335385608e-18,7.657567988275906e-12,2.767926421823775e-18,1.1027503994801285e-17,1.2037790715999965e-15,1.4450679560466049e-18,7.080411682525029e-09,6.407390849148898e-22,1.8463575888540788e-18,2.817880493818763e-09,4.2950888455760346e-16,6.528413849665631e-14,3.0804780616975473e-15,1.7340790441257147e-21,4.742848804527551e-15,2.5053657185577847e-16,1.460801885416886e-09
0.0002953915886434053,0.11222809748037729,0.0,0.0,0.0,0.0,0.32876622783274784,0.6690969736673354,0.00010698844016512165,0.00014971169164675947,8.320109524627349e-07,1.570810476659874e-07,2.633811173707994e-15,6.81665793744022e-07,0.0004822947305395998,0.0008865305597585147,0.00028519254877426933,8.881129665060829e-08,6.481404866770858e-08,5.7326133571793203e-08,4.2264754813807096e-07,2.3970774018029073e-15,6.695566483642898e-05,2.3206509258008544e-10,1.1739698635860015e-09,9.488710202072702e-10,2.8997375943389218e-06,4.376353743943187e-17,2.737120738808469e-16,5.998537389168423e-13,8.353075283885593e-14,1.3300842581465522e-12,6.832988882248981e-09,4.5313850317317514e-15,1.7007984345354497e-15,2.7719507811022237e-20,5.87860502387506e-19,6.268701968704845e-18,8.653097765387826e-12,3.127663763586776e-18,1.2653343796129524e-17,1.2939559369231945e-15,1.5532923422942651e-18,7.231841756876017e-09,6.8873781200547165e-22,2.030372573759728e-18,3.1039712736181307e-09,4.731156241731823e-16,7.045660994330491e-14,3.480858300180792e-15,1.959463210517882e-21,4.782258265204479e-15,2.6769124760648344e-16,1.619324653511061e-09
0.0003009198781263358,0.11222748836854908,0.0,0.0,0.0,0.0,0.32872798563072336,0.669069566270297,0.00010780429209879178,0.00015197430061693063,8.383257542708095e-07,1.594622915520499e-07,2.6538041329979956e-15,6.91723634062638e-07,0.0004956505929778918,0.0009165461288570372,0.00029530332703486334,8.975679299303893e-08,6.594546962056804e-08,5.906350734521078e-08,4.3544945073035274e-07,2.4696843568395944e-15,7.038161565740842e-05,2.373543715303988e-10,1.1943094638985836e-09,9.942458999123376e-10,3.0993296870304397e-06,4.668179591980412e-17,2.8393744129205753e-16,6.460381045170392e-13,9.059853683887491e-14,1.4378442073054646e-12,7.533701619425267e-09,4.996071764119635e-15,1.8896136710122384e-15,3.1024158435601596e-20,6.5792388980796755e-19,7.015829038613401e-18,9.75263917587628e-12,3.5249679368814305e-18,1.447680064567017e-17,1.389010122300417e-15,1.6673663750899574e-18,7.384032701595598e-09,7.393326080674374e-22,2.228502335919612e-18,3.4124147828068153e-09,5.201294292787196e-16,7.592553844400061e-14,3.9230518414733754e-15,2.2083851429696855e-21,4.82164691795041e-15,2.856425293893663e-16,1.7913919353241483e-09
0.0003064481676092663,0.1122268713645533,0.0,0.0,0.0,0.0,0.3286892635529242,0.6690418010559723,0.00010861310478797539,0.00015422673552936637,8.445849744910631e-07,1.6183336797268502e-07,2.6736212165484164e-15,7.017818902670196e-07,0.0005090873912807362,0.0009470109832760399,0.00030555619434429344,9.069615463628328e-08,6.70775181116777e-08,6.081820614593087e-08,4.483781057125579e-07,2.5430101976240486e-15,7.39102989460894e-05,2.4266533282150343e-10,1.214693946398862e-09,1.0408860156559508e-09,3.30830422955269e-06,4.973532843287662e-17,2.943900120189192e-16,6.947787314802066e-13,9.811446703882624e-14,1.5520399941687462e-12,8.29037500677738e-09,5.49786952763075e-15,2.0951158334203955e-15,3.46463646182652e-20,7.347176502681985e-19,7.834726031070937e-18,1.0964546552509362e-11,3.962853834187424e-18,1.6517068451709138e-17,1.4891140138461057e-15,1.7874963863455254e-18,7.536997865797292e-09,7.926152299339959e-22,2.441528139335353e-18,3.7444690082340545e-09,5.707420458136207e-16,8.170209694668055e-14,4.410414541770424e-15,2.4827339378381327e-21,4.861053285300791e-15,3.04411109052849e-16,1.977870142428748e-09
0.00031197645709219677,0.11222624649384834,0.0,0.0,0.0,0.0,0.3286500623779428,0.6690136770839071,0.00010941516690824801,0.00015646947731669074,8.507908535464297e-07,1.6419478207083956e-07,2.693269516937857e-15,7.118419995587867e-07,0.0005226036261995514,0.0009779255184652414,0.0003159506013320666,9.162963630982289e-08,6.821039200845546e-08,6.259012578053956e-08,4.614327105840203e-07,2.6170503727139696e-15,7.75427236367901e-05,2.4799835009807334e-10,1.2351256683679545e-09,1.0888066480516878e-09,3.526915270643493e-06,5.292790896762973e-17,3.0507350607734655e-16,7.461669319187487e-13,1.0609839099328192e-13,1.672932920226265e-12,9.106293658111847e-09,6.0389565565616745e-15,2.3184285158832043e-15,3.860979799373336e-20,8.187432586525022e-19,8.730740467439947e-18,1.2297658224040506e-11,4.444510721746765e-18,1.8794771337887594e-17,1.5944434246434476e-15,1.9138927738260344e-18,7.690750125086795e-09,8.48679258548509e-22,2.670259462114008e-18,4.101437839578431e-09,6.251522163593569e-16,8.779770737421482e-14,4.946496360192478e-15,2.7845079569278237e-21,4.900516529812392e-15,3.2401787804435423e-16,2.179664330906242e-09
0.00031750474657512727,0.11222561378059802,0.0,0.0,0.0,0.0,0.32861038280848426,0.6689851933822798,0.00011021075051502336,0.00015870298992316648,8.569455023844276e-07,1.6654702136188992e-07,2.7127557169148785e-15,7.219053374524469e-07,0.0005361978445601481,0.0010092901931978053,0.0003264860220076413,9.255748051914568e-08,6.934428330923624e-08,6.437916733502118e-08,4.746125011611995e-07,2.6918005479855786e-15,8.127989241253184e-05,2.533537972437739e-10,1.2556069217807384e-09,1.1380232371167432e-09,3.755419624183953e-06,5.626336355894483e-17,3.1599170548549525e-16,8.002957873767708e-13,1.1457072226159548e-13,1.8007908408043003e-12,9.984872140354195e-09,6.62159726530861e-15,2.560729604167668e-15,4.29394336410327e-20,9.105297823989802e-19,9.709514104697681e-18,1.3761315068689179e-11,4.973308896654618e-18,2.1332043151456375e-17,1.705177865844167e-15,2.0467703239726535e-18,7.845301902953116e-09,9.076202432649688e-22,2.915534643454448e-18,4.484671996036267e-09,6.835658213880586e-16,9.422404113753257e-14,5.5350487693216854e-15,3.1158189990692663e-21,4.940076569918663e-15,3.4448393060697607e-16,2.3977193030113866e-09
0.00032303303605805777,0.11222497324777138,0.0,0.0,0.0,0.0,0.32857022547483117,0.668956348949587,0.00011100011225227407,0.00016092772071880934,8.630509119076553e-07,1.6889055614533453e-07,2.732086119241915e-15,7.319732212881064e-07,0.0005498686370222714,0.0010411055269874821,0.0003371619523629938,9.34799182407291e-08,7.047937824281177e-08,6.618523698816583e-08,4.879167504575476e-07,2.7672566002806027e-15,8.512280200647787e-05,2.587320432506495e-10,1.2761399218462034e-09,1.1885513751479911e-09,3.994076889080038e-06,5.974557033773976e-17,3.2714845357702936e-16,8.572601649568053e-13,1.2355245142790386e-13,1.9358882770774467e-12,1.092965806334071e-08,7.248144297402987e-15,2.8232530120175166e-15,4.7661599250517385e-20,1.0106349211763265e-18,1.0776994022120763e-17,1.5365379510951538e-11,5.552806502929604e-18,2.4152606598439422e-17,1.821500494800815e-15,2.186348146891696e-18,8.0006651979006e-09,9.695356742416671e-22,3.178221447302793e-18,4.895569963395818e-09,7.461960220940963e-16,1.0099302254165042e-13,6.180032342612091e-15,3.4788965712641e-21,4.979774190150729e-15,3.6583056607936585e-16,2.633020729809662e-09
0.00032856132554098826,0.1122243249172353,0.0,0.0,0.0,0.0,0.32852959093813633,0.6689271427562062,0.00011178349444089376,0.00016314410092060894,8.691089613960805e-07,1.7122583997548163e-07,2.751266673347087e-15,7.420469121027674e-07,0.0005636146359769774,0.0010733720976358228,0.0003479779090622736,9.439716955661746e-08,7.161585739986935e-08,6.800824565945048e-08,5.013447666792342e-07,2.8434146060389122e-15,8.907244348913682e-05,2.641334595216865e-10,1.2967268338956326e-09,1.2404067768332848e-09,4.243149468400016e-06,6.337845677212354e-17,3.385476546360089e-16,9.17156774720354e-13,1.3306514905076416e-13,2.078506515421618e-12,1.1944335211968283e-08,7.921040602637414e-15,3.107290563497266e-15,5.2804026581843866e-20,1.1196460950175178e-18,1.1939444224694184e-17,1.7120254968593083e-11,6.186756507148972e-18,2.7281857298198892e-17,1.94359800525212e-15,2.3328495416382277e-18,8.156851591919126e-09,1.03452492399137e-21,3.459217600916079e-18,5.335578941514177e-09,8.132634048112276e-16,1.0811683678329037e-13,6.885624519641831e-15,3.8760922599420084e-21,5.019651146917817e-15,3.8807929084637288e-16,2.886596292876334e-09
0.00033408961502391876,0.11222366880983917,0.0,0.0,0.0,0.0,0.3284884796935594,0.6688975737458486,0.00011256112606298295,0.0001653525460186483,8.751214262037736e-07,1.7355331009622046e-07,2.770302999703451e-15,7.521276177895835e-07,0.0005774345135671,0.001106090538894227,0.00035893342820753267,9.530944424445551e-08,7.275389585278984e-08,6.984810880878946e-08,5.148958908676595e-07,2.9202708279279388e-15,9.312980254178899e-05,2.6955841599547265e-10,1.3173697655926533e-09,1.2936053105174588e-09,4.502902587870248e-06,6.716600356560637e-17,3.5019327385744244e-16,9.8008415291545e-13,1.4313098141718924e-13,2.2289337132499608e-12,1.3032726721493212e-08,8.642821542806256e-15,3.414193756396065e-15,5.839590551292847e-20,1.2381815863144494e-18,1.3203457820871035e-17,1.9036905755003533e-11,6.8791138336920704e-18,3.0746953315495297e-17,2.0716609461296134e-15,2.4865023759953033e-18,8.31387225424071e-09,1.1026894170750119e-21,3.759451470123904e-18,5.806195802002042e-09,8.849961269857577e-16,1.156079299749996e-13,7.656227548973095e-15,4.309884202197555e-21,5.059750271498134e-15,4.112518213311389e-16,3.1595168457513416e-09
0.00033961790450684926,0.11222300494549076,0.0,0.0,0.0,0.0,0.32844689217325956,0.6688676408369079,0.00011333322365403783,0.00016755345620620462,8.81089984742488e-07,1.7587338785600456e-07,2.7892004119284426e-15,7.622164961272768e-07,0.0005913269798187659,0.0011392615382336704,0.00037002806417258527,9.621694232102315e-08,7.38936632600054e-08,7.170474634425272e-08,5.285694962161104e-07,2.9978217109669198e-15,9.729585971669578e-05,2.7500727325946984e-10,1.3380707456191544e-09,1.3481630058879764e-09,4.773604314557309e-06,7.111224642659218e-17,3.620893364500575e-16,1.046142667166668e-12,1.5377272640866732e-13,2.3874650309433118e-12,1.419879829927182e-08,9.41611702824487e-15,3.7453755812218376e-15,6.446793704477449e-20,1.3668916604120595e-18,1.4575968972126202e-17,2.1126877444265103e-11,7.634042665961102e-18,3.457690340384994e-17,2.2058837121469406e-15,2.647539072122138e-18,8.471737964344936e-09,1.1741326250942265e-21,4.079882661522593e-18,6.308968056133941e-09,9.616300647082542e-16,1.2347901143922286e-13,8.496476615565766e-15,4.782881660916957e-21,5.100115570282127e-15,4.353700860122918e-16,3.452897597499486e-09
0.00034514619398977976,0.11222233334322948,0.0,0.0,0.0,0.0,0.3284048287492483,0.6688373429237239,0.00011409999211749656,0.0001697472168107681,8.87016224752976e-07,1.7818647919635036e-07,2.80796393662142e-15,7.723146559374249e-07,0.0006052907808781344,0.001172885834717189,0.00038126138850109635,9.711985454324376e-08,7.50353240076291e-08,7.357808226343633e-08,5.423649865130179e-07,3.07606387369773e-15,0.00010157159068500057,2.8048039254830816e-10,1.3588317577146736e-09,1.4040960014832886e-09,5.055525574695996e-06,7.522127069632227e-17,3.7423992742102635e-16,1.1154345907325486e-12,1.6501377136792842e-13,2.554402719125539e-12,1.544666148904249e-08,1.0243653682580745e-14,4.102312549696851e-15,7.105238854019208e-20,1.506459733666419e-18,1.606426534864617e-17,2.3402317705411278e-11,8.455923914084512e-18,3.88026602069988e-17,2.34646434486553e-15,2.816196364512311e-18,8.630459117678063e-09,1.248959960805698e-21,4.421502555373386e-18,6.8454948330095076e-09,1.0434089618076711e-15,1.317430636307228e-13,9.411248153816353e-15,5.297829704398011e-21,5.140792322314613e-15,4.604562267574083e-16,3.767899315729666e-09
0.00035067448347271025,0.11222165402129544,0.0,0.0,0.0,0.0,0.32836228973611464,0.6688066788777607,0.00011486162546710386,0.00017193419872439027,8.929016491152582e-07,1.8049297509713167e-07,2.8265983317751367e-15,7.824231595608224e-07,0.0006193246973449673,0.0012069642169650146,0.0003926329888636531,9.801836287965052e-08,7.61790373439882e-08,7.546804444655291e-08,5.562817936150351e-07,3.1549940938533797e-15,0.00010595796647275805,2.859781333094788e-10,1.379654736607484e-09,1.4614205765391524e-09,5.3489401705797055e-06,7.949721533776758e-17,3.8664919192556527e-16,1.1880640815985567e-12,1.7687812813186918e-13,2.7300562163736618e-12,1.678057697787028e-08,1.1128257035776698e-14,4.4865465681848115e-15,7.818315242223098e-20,1.6576036133872667e-18,1.7676001351564797e-17,2.5875997609568675e-11,9.349362847274879e-18,4.3457220811298097e-17,2.4936048756450287e-15,2.99271570840874e-18,8.790045720166158e-09,1.3272789606661255e-21,4.7853349945954085e-18,7.41742786773564e-09,1.1305845804730218e-15,1.404133418884453e-13,1.0405668343887654e-14,5.857613989149027e-21,5.181827175617489e-15,4.86532601639563e-16,4.105729549304205e-09
0.00035620277295564075,0.11222096699718981,0.0,0.0,0.0,0.0,0.328319275393634,0.6687756475487115,0.00011561830750513498,0.0001741147588334705,8.987476811921433e-07,1.8279325197398548e-07,2.8451081036865897e-15,7.925430256482146e-07,0.0006334275426918908,0.0012414975212059684,0.0004041424680664318,9.891264094939363e-08,7.732495748149401e-08,7.737456467534152e-08,5.703193770710588e-07,3.234609306225498e-15,0.00011045595368530915,2.915008413096903e-10,1.4005415334072744e-09,1.5201531857757308e-09,5.654124797752122e-06,8.394427792754316e-17,3.9932133390059395e-16,1.2641371701232023e-12,1.8939045729172745e-13,2.914742315066926e-12,1.82049579508442e-08,1.2072853748842014e-14,4.8996868285314095e-15,8.589580324762732e-20,1.82107670415969e-18,1.9419210976680265e-17,2.8561333417326746e-11,1.031919689841847e-17,4.8575724913585685e-17,2.6475113977895278e-15,3.1773433630313475e-18,8.950507409082922e-09,1.4091993232354374e-21,5.1724369388480195e-18,8.02647249971832e-09,1.223416853415965e-15,1.4950337489656716e-13,1.1485121799387288e-14,6.4652656504028764e-21,5.223268242220914e-15,5.136217867812451e-16,4.467643874344727e-09
0.00036173106243857125,0.11222027228773314,0.0,0.0,0.0,0.0,0.32827578592926193,0.6687442477655346,0.00011637021245098818,0.00017628924044522788,9.045556696304378e-07,1.8508767217018808e-07,2.863497522134005e-15,8.02675229861598e-07,0.0006475981617654979,0.0012764866294120549,0.0004157894431084061,9.980285442974178e-08,7.847323373967346e-08,7.929757826328155e-08,5.844772231090917e-07,3.3149065969181988e-15,0.00011506651472089102,2.9704886149090135e-10,1.4214939575540727e-09,1.5803103796945736e-09,5.971359061353394e-06,8.856670597282857e-17,4.122606159281904e-16,1.3437618545721063e-12,2.0257605971662575e-13,3.1087852341912895e-12,1.972437348867551e-08,1.3080473866994088e-14,5.343411993648712e-15,9.422765674393755e-20,1.9976692562444548e-18,2.130232112688144e-17,3.14724088531805e-11,1.1370503641934956e-17,5.4195557542638933e-17,2.8083937752301908e-15,3.3703300382721574e-18,9.11185345934577e-09,1.4948327541183238e-21,5.583898997674436e-18,8.674388681135094e-09,1.3221740375850262e-15,1.5902697698828112e-13,1.2655260448307181e-14,7.123966301422529e-21,5.265165191505987e-15,5.417465770094073e-16,4.854947160204305e-09
0.00036725935192150175,0.11221956990912255,0.0,0.0,0.0,0.0,0.3282318215005221,0.6687124783374334,0.0001171175055219846,0.00017845797370951165,9.103268929031065e-07,1.8737658440540786e-07,2.8817706347774156e-15,8.128207068248808e-07,0.0006618354293645899,0.001311932467508874,0.0004275735442844697,1.0068916144542363e-07,7.962401069252004e-08,8.123702380715006e-08,5.987548418754226e-07,3.3958831876900943e-15,0.00011979060797410555,3.026225382829699e-10,1.442513780895729e-09,1.6419088267543072e-09,6.300925491204663e-06,9.336879978057557e-17,4.2547136035574594e-16,1.4270480795242718e-12,2.164608874561521e-13,3.312516692060799e-12,2.134355200693963e-08,1.4154253100436213e-14,5.819472193213897e-15,1.0321783345951615e-19,2.1882097098220506e-18,2.333416594661195e-17,3.4623997868963534e-11,1.2508608940525476e-17,6.035646168429543e-17,2.9764659688080682e-15,3.571931282713936e-18,9.27409277246358e-09,1.5842931396376793e-21,6.020846110554552e-18,9.36299199515773e-09,1.4271328693661322e-15,1.6899824804044776e-13,1.3922012602107377e-14,7.837053138717766e-21,5.3075693435367716e-15,5.709299885164098e-16,5.268994854784469e-09
0.00037278764140443225,0.11221885987698033,0.0,0.0,0.0,0.0,0.3281873822172955,0.6686803380547732,0.00011786034346708766,0.00018062127603720555,9.160625635645469e-07,1.896603241387492e-07,2.899931280630057e-15,8.229803528107966e-07,0.0006761382488867571,0.0013478360036576296,0.00043949441432929013,1.0157171293488456e-07,8.077742826385005e-08,8.319284333988308e-08,6.131517671940675e-07,3.4775364345897915e-15,0.0001246291880290362,3.082221981273975e-10,1.463602685241684e-09,1.7049653908117627e-09,6.64310955728716e-06,9.835492271276717e-17,4.3895794712241514e-16,1.5141076966316616e-12,2.310715811865671e-13,3.5262761241361427e-12,2.3067384744089642e-08,1.5297435137479116e-14,6.329690969347115e-15,1.129073201809515e-19,2.3935659927660524e-18,2.5524000660790084e-17,3.803158790338406e-11,1.3739095269660253e-17,6.710064731999246e-17,3.1519462299229774e-15,3.782407712370958e-18,9.437233897389895e-09,1.6776966499105374e-21,6.4844382636894786e-18,1.0094154684007969e-08,1.5385787212819413e-15,1.7943157108618185e-13,1.5291592222043094e-14,8.60802415829513e-21,5.3505337621740706e-15,6.011952606903486e-16,5.711194294314586e-09
