Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255)
8.066368748926046e-06,0.11224537852792035,0.0,0.0,0.0,0.0,0.32999432342387297,0.6699945751800868,5.16442222311635e-06,4.827670818014781e-06,4.020760958722482e-08,5.248546614803538e-09,1.2727943668866817e-16,2.0951693605103155e-08,4.477089636467279e-07,6.350856630348249e-07,1.147619437477613e-08,3.636850328922267e-09,1.8602710415273893e-09,3.839435276250602e-11,2.7035202955532776e-10,1.5333218910906692e-18,9.534893405230926e-10,4.1194966608845236e-13,2.2005091809633236e-11,2.2131393971272818e-15,1.42316593187591e-13,1.9600958516573026e-23,1.414963289953929e-19,1.5864715230644012e-21,1.832066953972651e-22,2.7240391250164186e-21,3.0597998915078724e-19,2.029136799302669e-25,3.62929869079754e-27,4.005617241935141e-32,6.718284915435935e-25
8.573529411205029e-06,0.11224537952391712,0.0,0.0,0.0,0.0,0.3299939083264416,0.6699941967033711,5.512093470298124e-06,5.129440092090099e-06,4.2914498210193955e-08,5.56318220306785e-09,1.358482440055427e-16,2.237281313735166e-08,5.073807797246752e-07,7.209635400772094e-07,1.3870302632977798e-08,3.880194937302059e-09,1.978280725951626e-09,4.389729730956701e-11,3.1000861129682203e-10,1.7582371804007436e-18,1.1658868406611991e-09,4.636577570560547e-13,2.3563320942249896e-11,2.7888316843576926e-15,1.8972322981202051e-13,2.552150486758091e-23,1.6225544931618963e-19,2.2574347577711788e-21,2.6081328631637025e-22,3.860889523338152e-21,4.590327460742805e-19,3.0441221852216472e-25,5.8114726337404895e-27,6.384908677538086e-32,1.1344807124011622e-24
9.080690073484012e-06,0.11224538057521566,0.0,0.0,0.0,0.0,0.32999348611185236,0.6699938135572546,5.862261980056575e-06,5.431033805765243e-06,4.5640826991312955e-08,5.8776664127530705e-09,1.4447859023050017e-16,2.3802506494404164e-08,5.709735439939355e-07,8.12492535577478e-07,1.6587447643477015e-08,4.1247413814763945e-09,2.096243537624756e-09,4.9792287660593473e-11,3.525524781418405e-10,1.9995279245833596e-18,1.4083908745671248e-09,5.185964035258648e-13,2.514187841631983e-11,3.472264130279981e-15,2.490834725616591e-13,3.272393290889691e-23,1.845269950088299e-19,3.1521646533398504e-21,3.643139330110267e-22,5.371940961649401e-21,6.73810873478652e-19,4.468446117718279e-25,9.072908241142775e-27,9.923498101433864e-32,1.8617052189447015e-24
9.587850735762994e-06,0.1122453816792321,0.0,0.0,0.0,0.0,0.3299930567437721,0.6699934257025542,6.21488618726479e-06,5.73245735704543e-06,4.838627221787965e-08,6.192004702890736e-09,1.5316945063289959e-16,2.5240680584296623e-08,6.385174318422388e-07,9.097064658193714e-07,1.9650572931055116e-08,4.370470578980805e-09,2.2141617698663685e-09,5.608291022057852e-11,3.9801021588322714e-10,2.2573449069645543e-18,1.6831262835843735e-09,5.767921464698067e-13,2.6740682659748864e-11,4.2768241778269935e-15,3.2257240191187873e-13,4.1389329390609975e-23,2.0832508514592103e-19,4.327904412204454e-21,5.003270566750873e-22,7.351663346160807e-21,9.700054040943545e-19,6.432691919495942e-25,1.3847324767449227e-26,1.507863077998637e-31,2.9780031403725615e-24
9.999999999999997e-06,0.11224538283334128,0.0,0.0,0.0,0.0,0.32999270251982793,0.6699931070137043,6.503229315348502e-06,5.977290604035466e-06,5.0631238510398094e-08,6.447351134053435e-09,1.602760169807611e-16,2.6415607668516767e-08,6.963383564060781e-07,9.929186324847954e-07,2.2410781961753933e-08,4.5710225950302755e-09,2.3099579468077234e-09,6.148889949622829e-11,4.3711626745747315e-10,2.4791378229984058e-18,1.9316125048930087e-09,6.265023283434449e-13,2.8054819698618795e-11,5.02973802539681e-15,3.9437528299042207e-13,4.964291289091923e-23,2.287988696616634e-19,5.536940872855706e-21,6.401903807870674e-22,9.382421571153978e-21,1.2874351663340629e-18,8.537761748309265e-25,1.9232072000427395e-26,2.086796777503488e-31,4.2887283961157204e-24
1.0095011398041977e-05,0.11224538283334128,0.0,0.0,0.0,0.0,0.329992620186321,0.6699930331005777,6.5699237237888496e-06,6.03371605208768e-06,5.115050392457921e-08,6.506202429293386e-09,1.619197806891052e-16,2.668723957989323e-08,7.100421723668277e-07,1.0126387739021945e-06,2.308301355434156e-08,4.617363024482877e-09,2.3320376832439544e-09,6.277271498923729e-11,4.4640814065384233e-10,2.53183738147346e-18,1.9922372886922633e-09,6.382707909632702e-13,2.835964653371363e-11,5.2168424420288526e-15,4.1262867186594365e-13,5.171243489429688e-23,2.33663711555851e-19,5.852665676328767e-21,6.767131346093346e-22,9.912055983981714e-21,1.3721379441280864e-18,9.099477429867645e-25,2.0707631782624772e-26,2.245080847093253e-31,4.655427948320313e-24
1.060217206032096e-05,0.11224538403487731,0.0,0.0,0.0,0.0,0.32999217640408385,0.6699926357131346,6.927331431995399e-06,6.334815104094494e-06,5.3933185998699093e-08,6.820264843421931e-09,1.7072851641555036e-16,2.8142084976834018e-08,7.855770386219217e-07,1.1213225190455033e-06,2.6908488191347104e-08,4.8653987984261605e-09,2.4498735053992273e-09,6.986521482881686e-11,4.977722943503934e-10,2.8231530466882246e-18,2.3378872964841785e-09,7.030573905444512e-13,2.999867733679935e-11,6.307615977255441e-15,5.219726771386852e-13,6.390191119004508e-23,2.605567365659659e-19,7.806617376067882e-21,9.027343132682588e-22,1.3184875117751933e-20,1.910434209044643e-18,1.2669247963337462e-24,3.040064869079514e-26,3.2818410921404414e-31,7.128048847951622e-24
1.1109332722599943e-05,0.11224538528113459,0.0,0.0,0.0,0.0,0.3299917253621226,0.669992233502548,7.287065379072455e-06,6.6357596322404e-06,5.673397629167766e-08,7.1341970912937466e-09,1.7959457472185091e-16,2.960511563006506e-08,8.651508380039722e-07,1.2357903660299357e-06,3.1151090833581225e-08,5.114557573758642e-09,2.567671430386888e-09,7.736388542851987e-11,5.52128446754422e-10,3.1314380578653445e-18,2.7222586917915837e-09,7.711762319262733e-13,3.165767681352272e-11,7.565430864280874e-15,6.536251544302165e-13,7.818060389949651e-23,2.890178942501162e-19,1.0283581867445728e-20,1.1892263273360832e-21,1.7324030888714168e-20,2.6218057649274694e-18,1.7386786846976855e-24,4.388834091398578e-26,4.717854208137132e-31,1.0709816002629027e-23
1.1616493384878926e-05,0.11224538656936862,0.0,0.0,0.0,0.0,0.329991267025988,0.669991826431664,7.649080872166488e-06,6.936554660632815e-06,5.955252673700938e-08,7.4480042124325035e-09,1.8851685378404086e-16,3.107622777036645e-08,9.48791902783572e-07,1.3560745747944925e-06,3.583528209324222e-08,5.364818621703158e-09,2.6854336180565117e-09,8.527216458698413e-11,6.09502091073214e-10,3.4568370016496025e-18,3.1475526316329342e-09,8.426508200311551e-13,3.333654116715764e-11,9.007584127832873e-15,8.109262050360224e-13,9.478580065855078e-23,3.1906078823135804e-19,1.3392641200901371e-20,1.5487830946970836e-21,2.2508158330222924e-20,3.550947968537853e-18,2.3548496543995142e-24,6.239640754456907e-26,6.679485189797369e-31,1.581641937617501e-23
1.2123654047157908e-05,0.11224538789679715,0.0,0.0,0.0,0.0,0.32999080136173126,0.6699914144638649,8.01333247428852e-06,7.237205117308542e-06,6.23884834741382e-08,7.761691138860951e-09,1.974942334367633e-16,3.255531503883939e-08,1.0365280807934689e-06,1.4822069901592485e-06,4.098588012644148e-08,5.616160819401121e-09,2.803162193709353e-09,9.359345075461487e-11,6.699184323392731e-10,3.799492830280807e-18,3.6159888411268655e-09,9.175038633772399e-13,3.503516107676245e-11,1.065240494480487e-14,9.975547279300781e-13,1.1396948386479186e-22,3.5069888574528837e-19,1.7259856323289087e-20,1.995954338650427e-21,2.8943366555783294e-20,4.7515625764098415e-18,3.1510506535632223e-24,8.747112620040386e-26,9.325314215342026e-31,2.2991808297732476e-23
1.2630814709436891e-05,0.11224538926060111,0.0,0.0,0.0,0.0,0.32999032833591496,0.6699909975630786,8.379774020979979e-06,7.537715833267183e-06,6.524148697826686e-08,8.075262694138369e-09,2.0652557558418952e-16,3.404226853408011e-08,1.1283867262820734e-06,1.6142190316810783e-06,4.6628051177301994e-08,5.868562658519236e-09,2.9208592476991855e-09,1.0233110167555584e-10,7.334023767563786e-10,4.1595468011691575e-18,4.1298054024843315e-09,9.957572598725462e-13,3.6753421718553884e-11,1.2519275036409823e-14,1.217548249943762e-12,1.3599857695587975e-22,3.8394551219701426e-19,2.2030101907912344e-20,2.5474565527442457e-21,3.686617048954e-20,6.287713591590433e-18,4.1697664785208005e-24,1.2104543811615006e-25,1.28525629940909e-30,3.2940114657824453e-23
1.3137975371715874e-05,0.11224539065792563,0.0,0.0,0.0,0.0,0.32998984791562536,0.6699905756937887,8.748358637745791e-06,7.838091541542584e-06,6.811117219614074e-08,8.388723592444e-09,2.1560972462985033e-16,3.5536976851466385e-08,1.2243946909415098e-06,1.7521416836703034e-06,5.2787299750075125e-08,6.1220022533321085e-09,3.038526834918893e-09,1.1148843347067049e-10,7.999785252676214e-10,4.537138440415878e-18,4.6912585335173304e-09,1.0774320830294763e-12,3.8491202791698096e-11,1.462864819892484e-14,1.4753231364156385e-12,1.6115518481285543e-22,4.1881384792631425e-19,2.78690193700463e-20,3.2223976364353577e-21,4.6546609207727566e-20,8.235324936506166e-18,5.461346973994444e-24,1.6551533788249345e-25,1.7504481190813093e-30,4.656380201337072e-23
1.3645136033994857e-05,0.11224539208588107,0.0,0.0,0.0,0.0,0.32998936006848234,0.6699901488210455,9.11903875823705e-06,8.138336876313484e-06,7.099716868766882e-08,8.702078437707578e-09,2.247455079249445e-16,3.7039326120406716e-08,1.324578315119024e-06,1.8960054853743416e-06,5.948945841703843e-08,6.376457348980979e-09,3.156166974363514e-09,1.2106871980175372e-10,8.696711678724692e-10,4.932405510582025e-18,5.302622359559723e-09,1.162548568601672e-12,4.024837854845348e-11,1.7002068966996127e-14,1.775695164802054e-12,1.897368287441746e-22,4.553169253632091e-19,3.49650904435543e-20,4.0425155334048636e-21,5.829155478035224e-20,1.068382870704143e-17,7.085100093103447e-24,2.2382770388846803e-25,2.357879308852553e-30,6.500894944778111e-23
1.415229669627384e-05,0.11224539354154442,0.0,0.0,0.0,0.0,0.32998886476265077,0.669989716910476,9.491766143161107e-06,8.43845637205458e-06,7.389910077320858e-08,9.015331722788008e-09,2.339317362345785e-16,3.854920005040662e-08,1.428963419220514e-06,2.0458405213291395e-06,6.676067726970658e-08,6.631905330648556e-09,3.2737816487641772e-09,1.3107519080805537e-10,9.425042757262684e-10,5.345483965880207e-18,5.9661886821438755e-09,1.2511261016752705e-12,4.2024817828678516e-11,1.9662190347759824e-14,2.1239004440964157e-12,2.2205667479120785e-22,4.934676250208966e-19,4.353183342030309e-20,5.032431152056911e-21,7.244821504716398e-20,1.3737973015083897e-17,9.110490790473251e-24,2.995807725810372e-25,3.143731007242459e-30,8.971867249442668e-23
1.4659457358552823e-05,0.11224539502196021,0.0,0.0,0.0,0.0,0.32998836196685144,0.6699892799282933,9.866491899910002e-06,8.738454462729073e-06,7.681658768644436e-08,9.328487828701519e-09,2.4316720422170995e-16,4.006647998091193e-08,1.537575295314879e-06,2.20167641189198e-06,7.462741302122624e-08,6.88832323314527e-09,3.391372804192114e-09,1.4151103192802113e-10,1.0185014921131534e-09,5.7765079009767804e-18,6.684266743294613e-09,1.3431832042467973e-12,4.382038409877187e-11,2.263279054794592e-14,2.5256166622941164e-12,2.5844375437415744e-22,5.332786708969143e-19,5.381012385988106e-20,6.219915807071438e-21,8.940783325185486e-20,1.7519798620694193e-17,1.161845185031264e-23,3.9713853194439838e-25,4.151682047082087e-30,1.2249578182028979e-22
1.5166618020831805e-05,0.1122453965241419,0.0,0.0,0.0,0.0,0.3299878516503706,0.6699888378413067,1.0243166502895223e-05,9.03833548102378e-06,7.974924373276601e-08,9.641551023900382e-09,2.524506909485058e-16,4.1591044929324063e-08,1.6504386989478048e-06,2.3635423039681986e-06,8.311641776876269e-08,7.145687750541854e-09,3.5089423496565393e-09,1.5237938282768906e-10,1.0976861244136542e-09,6.225609505435509e-18,7.459182983164637e-09,1.438737523299781e-12,4.563493549503551e-11,2.59387886641974e-14,2.9869846426846434e-12,2.992431778384377e-22,5.747626263928922e-19,6.607064136681047e-20,7.63617342639376e-21,1.0960958725563648e-19,2.217079366424191e-17,1.4702812823732765e-23,5.217603877204779e-25,5.434137483152166e-30,1.6557588327960927e-22
1.5673778683110786e-05,0.11224539804507289,0.0,0.0,0.0,0.0,0.3299873337830708,0.6699883906169303,1.0621739814566646e-05,9.33810365762784e-06,8.269667845297465e-08,9.954525463603239e-09,2.6178096039456063e-16,4.3122771640949995e-08,1.7675778411733769e-06,2.531466861936333e-06,9.225472742553318e-08,7.403975246169833e-09,3.626492156746784e-09,1.6368333644613395e-10,1.1800811371600663e-09,6.692919024330586e-18,8.293280790987687e-09,1.5378058193952268e-12,4.746832487141952e-11,2.9606259311683656e-14,3.5146301886656736e-12,3.4481634117568554e-22,6.179318908015949e-19,8.061644383942138e-20,9.316137756010727e-21,1.3354469081558327e-19,2.7854235897157796e-17,1.8471853308143954e-23,6.7974753420506095e-25,7.053609128573054e-30,2.217122314246967e-22
1.618093934538977e-05,0.1122453995817082,0.0,0.0,0.0,0.0,0.3299868083354004,0.6699879382231927,1.1002161107095242e-05,9.637763120555948e-06,8.565849679215675e-08,1.0267415189177957e-08,2.7115676199147767e-16,4.4661534643607864e-08,1.8890163808117074e-06,2.7054782587787455e-06,1.0206964983269449e-07,7.663161763141518e-09,3.744024059296613e-09,1.7542593803432254e-10,1.2657091449933046e-09,7.1785647183009e-18,9.188920250748836e-09,1.6404039558025834e-12,4.932039985165252e-11,3.366244613181141e-14,4.115686196130554e-12,3.9554112498457464e-22,6.627986957401452e-19,9.778567030027992e-20,1.1298784744671483e-20,1.6176069889523763e-19,3.475773191320985e-17,2.3049986870043502e-23,8.78607536214821e-25,9.084261190500977e-30,2.94273763232565e-22
1.6688100007668752e-05,0.11224540113097536,0.0,0.0,0.0,0.0,0.32998627527840363,0.6699874806287456,1.1384379084703527e-05,9.937317894517134e-06,8.863429927360213e-08,1.0580224127577968e-08,2.8057683117341595e-16,4.620720630418561e-08,2.014777416940564e-06,2.8856041674296197e-06,1.1258875256176661e-07,7.923223035171767e-09,3.861539853048704e-09,1.8761018414204665e-10,1.354592405085709e-09,7.682672820575397e-18,1.0148477882142704e-08,1.7465468881923307e-12,5.1191002885760926e-11,3.813577412569008e-14,4.797815011741305e-12,4.518120850117079e-22,7.093751013012978e-19,1.179543730818736e-19,1.3627460257597276e-20,1.948660184727954e-19,4.30959629799647e-17,2.857958197733414e-23,1.1272387018344828e-24,1.1613634709337504e-29,3.8735785931935165e-22
1.7195260669947735e-05,0.11224540268977605,0.0,0.0,0.0,0.0,0.3299857345837293,0.6699870178028716,1.1768341906623686e-05,1.0236771900329918e-05,9.162368217760892e-08,1.08929560908331e-08,2.9003988994310715e-16,4.775965688579828e-08,2.1448834816288416e-06,3.071871752349328e-06,1.2383985041881651e-07,8.184134497627241e-09,3.979041295336221e-09,2.0023902161152371e-10,1.4467528095873604e-09,8.205367494131803e-18,1.1174346376294927e-08,1.8562486549037047e-12,5.307997131093971e-11,4.3055860787431075e-14,5.569231014574822e-12,5.140406344977054e-22,7.576729922145504e-19,1.4153947986457745e-19,1.6350223259458454e-20,2.335346259860236e-19,5.311364713746916e-17,3.522292635199297e-23,1.4361358998728613e-24,1.4744565139037582e-29,5.059195058100435e-22
1.82095819945057e-05,0.1122454058234632,0.0,0.0,0.0,0.0,0.32998463017102175,0.669986076337183,1.254129213888093e-05,1.0835392768281166e-05,9.76415542771825e-08,1.1518203762883928e-08,3.09089800637496e-16,5.0884365710542893e-08,2.4182179487456303e-06,3.4629380181803756e-06,1.4865044921180288e-07,8.708408313077008e-09,4.214007961117886e-09,2.2684200389339915e-10,1.6409907539987695e-09,9.307002621459913e-18,1.343466593579679e-08,2.0863802041155e-12,5.6912328521851233e-11,5.4360800199312665e-14,7.415679619806695e-12,6.581014777474928e-22,8.594798712478553e-19,2.0084969328910083e-19,2.319598335381725e-20,3.3061525412965474e-19,7.933639835482646e-17,5.261285183023558e-23,2.2861117877108418e-24,2.3312112077069328e-29,8.445391436289209e-22
1.912247118660787e-05,0.11224540864482167,0.0,0.0,0.0,0.0,0.32998360980700914,0.6699852108316454,1.3242384336654848e-05,1.1373844111018362e-05,1.0309995381303616e-07,1.208069928724559e-08,3.263686696440443e-16,5.3718445125870444e-08,2.67929315717716e-06,3.836164009273777e-06,1.737670534763751e-07,9.182910267564772e-09,4.425445711500421e-09,2.523337023160965e-10,1.8272246407156972e-09,1.0363242132906704e-17,1.5720061606440886e-08,2.30579155196251e-12,6.042252553061602e-11,6.638502295323248e-14,9.477364098118884e-12,8.126096195529081e-22,9.571090548149332e-19,2.71044432641394e-19,3.129657033700139e-20,4.452963662151923e-19,1.118687581312422e-16,7.418707030440472e-23,3.40379657635096e-24,3.4504918104591774e-29,1.3093860474688594e-21
2.003536037871004e-05,0.11224541144784513,0.0,0.0,0.0,0.0,0.32998256428458045,0.6699843279282757,1.3948301245537946e-05,1.1912025141563135e-05,1.0859590121829598e-07,1.2642999402266625e-08,3.4376639853358136e-16,5.6572380956654126e-08,2.954770047824218e-06,4.2296874133660736e-06,2.0169781761388282e-07,9.659772412247073e-09,4.636862508510131e-09,2.793093359268208e-10,2.0243995291792283e-09,1.1481534359604601e-17,1.825822563793374e-08,2.5369090186910937e-12,6.398947033327554e-11,8.037276992632579e-14,1.1983746121270852e-11,9.936066176510726e-22,1.0604922970292016e-18,3.6100109575134627e-19,4.1676398181731944e-20,5.920234823785341e-19,1.5538456344248448e-16,1.0304509263993302e-22,4.9798756167412404e-24,5.0194339478654536e-29,1.990965204627004e-21
2.0948249570812208e-05,0.11224541421371712,0.0,0.0,0.0,0.0,0.32998149346139044,0.6699834274717769,1.465872405875992e-05,1.2449954910180284e-05,1.1412691377119577e-07,1.3205122137678005e-08,3.6127512811166876e-16,5.944534884369631e-08,3.2447586626741637e-06,4.643647246355771e-06,2.3261215191722308e-07,1.0138842270305477e-08,4.848267177476066e-09,3.0778417277236113e-10,2.2326289995695973e-09,1.2662523480098885e-17,2.106366018255589e-08,2.7797802518868917e-12,6.7612038995339e-11,9.654088197452261e-14,1.500572972469557e-11,1.2041221948882886e-21,1.1696921138461318e-18,4.750674389064126e-19,5.483717134869716e-20,7.777963811372921e-19,2.128750514464596e-16,1.411705942852785e-22,7.169938733297752e-24,7.187114857204375e-29,2.97391798874193e-21
2.1861138762914377e-05,0.11224541692346067,0.0,0.0,0.0,0.0,0.32998039720208583,0.6699825093140526,1.537333027104364e-05,1.2987651346870214e-05,1.1969047996079056e-07,1.3767084295874234e-08,3.7888690805011476e-16,6.233650761487085e-08,3.5493626040421595e-06,5.078176601026662e-06,2.66680975643098e-07,1.0619965218355196e-08,5.059668121871784e-09,3.377728885596497e-10,2.4520222750835947e-09,1.39068289619752e-17,2.4151014292625938e-08,3.03444270977769e-12,7.128906022386915e-11,1.1511915340655504e-13,1.8621865823846328e-11,1.4473745007804045e-21,1.2847689136936566e-18,6.183011174867206e-19,7.136285206720575e-20,1.0107507858341428e-18,2.879693330040626e-16,1.9097026454630586e-22,1.0172179059404204e-23,1.0142383869920869e-28,4.3702187221622435e-21
2.2774027955016546e-05,0.11224541955797826,0.0,0.0,0.0,0.0,0.32997927537842836,0.6699815733143134,1.609179419707077e-05,1.352513125877113e-05,1.252840635246977e-07,1.4328901452052276e-08,3.9659370966866853e-16,6.524500067962716e-08,3.868678944163276e-06,5.533402532290392e-06,3.0407644173518337e-07,1.110298474089324e-08,5.271073320574897e-09,3.692895519142288e-10,2.6826841117404376e-09,1.5215044936885256e-17,2.753507810613278e-08,3.3009235895698786e-12,7.501931721532232e-11,1.3635031072594863e-13,2.2918795310155932e-11,1.726771991752228e-21,1.4057809414750701e-18,7.96547034368083e-19,9.192877318484869e-20,1.300281997940509e-18,3.850352837232642e-16,2.553407137526362e-22,1.4236666062267163e-23,1.4122288658531609e-28,6.326290749066405e-21
2.3686917147118715e-05,0.1122454220980747,0.0,0.0,0.0,0.0,0.32997812786940667,0.6699806193391704,1.6813787502100273e-05,1.4062410329373483e-05,1.3090510758144416e-07,1.4890587956420296e-08,4.1438743901619567e-16,6.816995747095384e-08,4.2027981454110365e-06,6.009445952675451e-06,3.449716562526627e-07,1.1587742691253882e-08,5.482490325797049e-09,4.02347610605712e-10,2.9247146954846905e-09,1.658773961695826e-17,3.1230776888913854e-08,3.5792397831146635e-12,7.880154963924592e-11,1.6048993446252804e-13,2.799169064861205e-11,2.0459148990580378e-21,1.532784226262392e-18,1.01651952969327e-18,1.1731136896580553e-19,1.6571762934350922e-18,5.092912707026057e-16,3.3774256625639174e-22,1.9676140007509686e-23,1.9421844908053187e-28,9.031582323831372e-21
2.4599806339220884e-05,0.1122454245244924,0.0,0.0,0.0,0.0,0.32997695456133525,0.6699796472627171,1.7538979742316106e-05,1.4599503119514202e-05,1.3655103883854342e-07,1.5452156938382706e-08,4.322599501915832e-16,7.1110494926136e-08,4.551803991170964e-06,6.5064215381444175e-06,3.8954039373716756e-07,1.2074079557850789e-08,5.6939262616839105e-09,4.3695987868806807e-10,3.1782095458674745e-09,1.8025454748521703e-17,3.5253164946243174e-08,3.869397849415089e-12,8.263445571492704e-11,1.878063422302514e-13,3.39446940740634e-11,2.4085964343194088e-21,1.6658325323490086e-18,1.2858869423814793e-18,1.4839823389910968e-19,2.093746431070603e-18,6.669290755112371e-16,4.422819783594771e-22,2.687798775694057e-23,2.640485163863627e-28,1.2728812521134863e-20
2.5512695531323053e-05,0.11224542681794042,0.0,0.0,0.0,0.0,0.3299757553479408,0.6699786569665988,1.826703891345744e-05,1.5136423070197751e-05,1.422192718650259e-07,1.6013620312796368e-08,4.502030588686709e-16,7.406571900688958e-08,4.91577352781083e-06,7.024437644707567e-06,4.37956809288847e-07,1.2561834735286538e-08,5.905387823643763e-09,4.731385245924717e-10,3.4432594265735727e-09,1.952870510464904e-17,3.961741940945958e-08,4.1713940165213046e-12,8.651669441496374e-11,2.1858041750065395e-13,4.089135087174752e-11,2.818803631108432e-21,1.8049773137511303e-18,1.613359856258285e-18,1.8619867570398465e-19,2.623973367500622e-18,8.65248669913748e-16,5.738000165406675e-22,3.6318269192076486e-23,3.5516546122656946e-28,1.772613194625562e-20
2.6425584723425222e-05,0.11224542895912674,0.0,0.0,0.0,0.0,0.32997453013043604,0.6699776483400688,1.899763200532012e-05,1.5673182507218723e-05,1.47907213409654e-07,1.6574988788265395e-08,4.68208555965802e-16,7.703472625186722e-08,5.294777017818083e-06,7.563596235956636e-06,4.903951485821626e-07,1.30508467990043e-08,6.116881278370864e-09,5.108950602379788e-10,3.719950263499467e-09,2.1097978020533123e-17,4.433883390966717e-08,4.485214214913955e-12,9.044688779277727e-11,2.5310537612324304e-13,4.8955035851846086e-11,3.2807177266413645e-21,1.950267672507526e-18,2.008783984211052e-18,2.318548904760446e-19,3.263655502785831e-18,1.112805214570377e-15,7.379701415052847e-22,4.857785978524203e-23,4.729813810391245e-28,2.4411455639974962e-20
2.733847391552739e-05,0.1122454309287892,0.0,0.0,0.0,0.0,0.32997327881757965,0.6699766212800304,1.973042556002639e-05,1.620979264758031e-05,1.5361226674844506e-07,1.7136271877382613e-08,4.862682214081534e-16,8.001660535209269e-08,5.688877904269576e-06,8.123992821734274e-06,5.470294569061163e-07,1.3540953782270441e-08,6.328412464547943e-09,5.502403312430058e-10,4.008363070930055e-09,2.2733732974791955e-17,4.9432812148778806e-08,4.8108341253207086e-12,9.442362337174827e-11,2.9168649560740563e-13,5.826937122489096e-11,3.798714291980831e-21,2.1017503211331246e-18,2.4832342359276835e-18,2.86653353224409e-19,4.030560464771066e-18,1.419568726238322e-15,9.414040935153421e-22,6.436004135960762e-23,6.240263663101408e-28,3.326925169326144e-20
2.825136310762956e-05,0.11224543270772754,0.0,0.0,0.0,0.0,0.3299720013257246,0.6699755756910699,2.046508623187798e-05,1.674626360768879e-05,1.59331836044475e-07,1.7697477908947763e-08,5.04373837928934e-16,8.30104387456212e-08,6.098132786718653e-06,8.705716408069338e-06,6.080332883441651e-07,1.4031993454616913e-08,6.539986794261635e-09,5.911845082521668e-10,4.3085738858776295e-09,2.443640121706716e-17,5.491486137904419e-08,5.148219255791533e-12,9.844545663381605e-11,3.3464079509037084e-13,6.897863413135428e-11,4.3773630175881394e-21,2.2594695492031167e-18,3.049111209115545e-18,3.5203658130603106e-19,4.94458121430495e-18,1.797096794962322e-15,1.1917664319883978e-21,8.451062154496195e-23,8.161297136916835e-28,4.490009320327033e-20
2.916425229973173e-05,0.11224543427683444,0.0,0.0,0.0,0.0,0.32997069757885084,0.6699745114854708,2.12012813467596e-05,1.728260441330767e-05,1.6506333070413974e-07,1.825861404215903e-08,5.225172048593738e-16,8.601530422758299e-08,6.522591408593172e-06,9.308849458514371e-06,6.73579416133514e-07,1.4523803600773427e-08,6.751609255121888e-09,6.337370793700495e-10,4.620653710635513e-09,2.6206385442212644e-17,6.080058580145696e-08,5.4973250541039014e-12,1.0251091361882499e-10,3.8229665053543534e-13,8.123815218375768e-11,5.021426993322608e-21,2.4234671940558624e-18,3.7202419882678996e-18,4.296155127857119e-19,6.027899176002556e-18,2.2587207254215476e-15,1.4978979774979298e-21,1.1004081871226642e-22,1.0586260269953446e-27,6.004330490185374e-20
3.0077141491833898e-05,0.11224543561712677,0.0,0.0,0.0,0.0,0.32996936750858724,0.6699734285832197,2.1938679459011145e-05,1.7818823011244687e-05,1.7080416971367052e-07,1.881968628263271e-08,5.406901518562081e-16,8.903027656653998e-08,6.962296656134959e-06,9.933467866965325e-06,7.438395452652885e-07,1.5016222298847555e-08,6.963284413048482e-09,6.779068437476099e-10,4.944668463765798e-09,2.804405951231795e-17,6.710567989385843e-08,5.85809703094139e-12,1.0661849354900991e-10,4.349933756630147e-13,9.521468535563873e-11,5.735861761849891e-21,2.593782615827371e-18,4.511980681910672e-18,5.211819593041539e-19,7.305148044104146e-18,2.8197454208066653e-15,1.869948367311172e-21,1.42151847949766e-22,1.3625768247008658e-27,7.960305928042685e-20
3.0990030683936064e-05,0.11224543670977626,0.0,0.0,0.0,0.0,0.3299680110542177,0.6699723269119953,2.2676950903678035e-05,1.8354926282737186e-05,1.7655178593960186e-07,1.9380699500268706e-08,5.588845525150482e-16,9.20544291210367e-08,7.417284568865646e-06,1.057964094199566e-05,8.18984028386421e-07,1.5509088196786484e-08,7.1750164157402925e-09,7.237019063645635e-10,5.280678939816538e-09,2.9949768228241145e-17,7.384592167996348e-08,6.230470909578008e-12,1.1076667151903405e-10,4.930807636619772e-13,1.1108679262977592e-10,6.525814079919512e-21,2.770452676914832e-18,5.441309558163217e-18,6.287212440281425e-19,8.803579179526397e-18,3.497663263064086e-15,2.3195178927994223e-21,1.8226243835725115e-22,1.7410193165755622e-27,1.0467830034506959e-19
