Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64)
0.0033769032082749937,0.11158919466446952,0.0,0.0,0.0,0.0,0.22701120742341444,0.5591113700172525,0.00031371393468530693,0.0014887458908840986,2.0502823424532344e-06,1.9125748723107235e-06,6.587335019258011e-15,1.0650313816141851e-05,0.007162361339001121,0.13205786470265723,0.011517184257616619,5.534704061993333e-07,1.4505845959949934e-06,2.982250183350476e-06,1.8495253749051486e-05,1.048972957507902e-13,0.03917202367320653,6.776554243689002e-09,2.351072552358024e-08,6.278568426637791e-07,0.012111413424153212,4.0231342943345295e-13,3.86129019824352e-13,7.603977432317861e-09,5.505735600037385e-09,7.472745061476415e-08,0.0022893696926536444,1.5182252886694582e-09,1.732728325675875e-09,9.288274649150894e-14,1.9557994104385377e-12,2.08558383649278e-11,2.4404043287833227e-05,7.413084735508202e-12,3.5689516258425666e-10,1.5811612726777735e-10,1.7780345852635072e-13,7.167856220787997e-07,8.416613203455535e-17,5.544553040308905e-13,0.0007205005468597965,1.0982080331413928e-10,4.096629106619188e-09,8.252420504578387e-09,4.6454963274434494e-15,6.12759166284719e-11,1.5662719525101132e-12,0.00027353790575704334,0.0008608104878777561
0.003403838067883157,0.11158997353664565,0.0,0.0,0.0,0.0,0.22554310864450539,0.5571594000651814,0.00031382957354079397,0.0014944594289143856,2.0438632422836916e-06,1.926953545366859e-06,6.5699627824494315e-15,1.074426699424596e-05,0.007164967878263671,0.13437454762080364,0.01150866961026785,5.572524748661703e-07,1.457236952063162e-06,3.009810063201601e-06,1.8600914143662034e-05,1.0549655867373888e-13,0.03993784741119367,6.804968982644446e-09,2.3604590260260773e-08,6.36342766208756e-07,0.012310522327535336,4.1379432496491093e-13,3.9642679930738227e-13,7.738170353549947e-09,5.6459601534856434e-09,7.69521299359963e-08,0.002365627509641107,1.5687966520446083e-09,1.792167141427394e-09,9.634429516831167e-14,2.028745745794101e-12,2.1633708002945363e-11,2.5300623981608796e-05,7.658549381505919e-12,3.714245763460525e-10,1.6498517770613257e-10,1.8556104482739623e-13,7.35711791887905e-07,8.782256938983774e-17,5.767319708323289e-13,0.0007483056877664595,1.1405894452692824e-10,4.261398172701759e-09,8.525680417038737e-09,4.799321247676117e-15,6.330450231081075e-11,1.603010394475507e-12,0.00028266558327697563,0.0008919182096728894
0.0034307729274913206,0.11159088413178331,0.0,0.0,0.0,0.0,0.22407362654475227,0.555196893842061,0.00031391432934798773,0.0014998114142499687,2.0371974659660713e-06,1.94099920414987e-06,6.551817176311882e-15,1.0836607843735265e-05,0.007166423666926157,0.13670210860778773,0.011497703302323537,5.609791097154663e-07,1.4633522119644866e-06,3.036798217881121e-06,1.8701481882259772e-05,1.060669382384287e-13,0.04070933003577601,6.831075935337297e-09,2.3690690323871515e-08,6.446594206894796e-07,0.01250755100143342,4.2540917543770787e-13,4.068190423856743e-13,7.870717115769885e-09,5.78597098257084e-09,7.919428406310242e-08,0.0024430589698705113,1.620146332210592e-09,1.8524350626579598e-09,9.985333468452248e-14,2.102700516342745e-12,2.2422331177991215e-11,2.6212640705063317e-05,7.906605707987484e-12,3.8618834916918267e-10,1.72007942669394e-10,1.9349530121383256e-13,7.547318407772139e-07,9.156083020044129e-17,5.995171621554626e-13,0.0007768072907593418,1.18403242546393e-10,4.430389357087389e-09,8.801825598792018e-09,4.954770359057997e-15,6.535450615624349e-11,1.6398141188087729e-12,0.00029193195884639664,0.0009236414413344515
0.003457707787099484,0.1115919215271068,0.0,0.0,0.0,0.0,0.22260314643640303,0.5532243634789694,0.000313968562741665,0.001504800552595877,2.030291438187367e-06,1.954705258262098e-06,6.532914385386757e-15,1.0927289633025953e-05,0.007166745299513742,0.13903987941466764,0.011484358478636467,5.646487027507626e-07,1.4689268532460192e-06,3.0632000264115975e-06,1.8796913053652305e-05,1.0660818539818809e-13,0.04148629502185151,6.8548688656940196e-09,2.3769005307080672e-08,6.527997690911304e-07,0.01270236585652766,4.371521392915608e-13,4.1729992290874166e-13,8.001507278349093e-09,5.925614919183621e-09,8.145203648257776e-08,0.002521630799009695,1.672252262861291e-09,1.9134941837155354e-09,1.0340662733662355e-13,2.1775960515198766e-12,2.32209862790708e-11,2.7139634044021956e-05,8.157057567764473e-12,4.0117202202559417e-10,1.7918026987065282e-10,2.0160172962006457e-13,7.738288662389156e-07,9.53787042073076e-17,6.228018142720381e-13,0.0008060038031187841,1.228534607030015e-10,4.6035719150796575e-09,9.080637692950232e-09,5.111720742972403e-15,6.742430716416921e-11,1.67665445751487e-12,0.0003013321198364956,0.0009559687757460268
0.0034846426467076475,0.11159308076261097,0.0,0.0,0.0,0.0,0.22113205181569837,0.5512423258000209,0.00031399266375111275,0.0015094261587518904,2.0231517812212982e-06,1.968065725206701e-06,6.513271205309191e-15,1.1016268830458228e-05,0.007165950315731676,0.1413871875955355,0.011468709541508935,5.682597404977559e-07,1.4739584720539066e-06,3.089002035946366e-06,1.8887173383542757e-05,1.0712010576269673e-13,0.04226856278320872,6.8763460434544554e-09,2.3839529844419132e-08,6.607571690610087e-07,0.01289483812761844,4.490172200054553e-13,4.2786351227349717e-13,8.130434801619885e-09,6.064740096528233e-09,8.37234843700974e-08,0.0026013083671254313,1.725091478706088e-09,1.975305342593779e-09,1.070008258946112e-13,2.2533623708247224e-12,2.4028927062982715e-11,2.808112296226099e-05,8.409704945197657e-12,4.1636052470254896e-10,1.864976824208857e-10,2.098754628078668e-13,7.929859561757404e-07,9.927380836390084e-17,6.465758890379534e-13,0.0008358926626010784,1.2740920845259343e-10,4.78090687771839e-09,9.361894035770055e-09,5.2700470563647115e-15,6.951225236201273e-11,1.7135027915114083e-12,0.00031086093091191194,0.0009888877838464527
0.003511577506315811,0.11159435685678423,0.0,0.0,0.0,0.0,0.219660723731783,0.5492513013673697,0.00031398705084389556,0.0015136881523967489,2.0157852987841734e-06,1.981075241912432e-06,6.4929050045791705e-15,1.1103505218483929e-05,0.007164057163216965,0.1437433577729686,0.011450831941346681,5.718108078284337e-07,1.4784457817794309e-06,3.1141919975303572e-06,1.8972238273930775e-05,1.0760255982145437e-13,0.043055950997414404,6.895510198763006e-09,2.3902273463628734e-08,6.685253903778558e-07,0.013084844129737174,4.609982856365807e-13,4.3850379751829764e-13,8.257398298769225e-09,6.203196495557594e-09,8.600670525120068e-08,0.002682055784736474,1.7786401791686994e-09,2.0378282468668624e-09,1.106324861274798e-13,2.329927445407212e-12,2.4845385443773392e-11,2.9036606311832993e-05,8.664344588937764e-12,4.31738235924339e-10,1.9395540520615088e-10,2.1831129401171325e-13,8.121861692073162e-07,1.0324360087649272e-16,6.708284236458752e-13,0.0008664702901932794,1.3206994027204386e-10,4.962347041656523e-09,9.64536836104163e-09,5.429621928260631e-15,7.161666203437056e-11,1.750330637167078e-12,0.0003205130481166722,0.0010223850392404726
0.0035385123659239744,0.11159574482137469,0.0,0.0,0.0,0.0,0.21818954016649786,0.5472518135225399,0.00031395217031702924,0.0015175870512428072,2.0081989633761193e-06,1.9937290734522063e-06,6.471833713840977e-15,1.1188961991859656e-05,0.007161085156768806,0.14610771290188754,0.011430801969398696,5.75300591466927e-07,1.4823886060418656e-06,3.1387588951227838e-06,1.905209279372436e-05,1.080554628905391e-13,0.04384827493728213,6.912368461090749e-09,2.3957260386001825e-08,6.760986308775731e-07,0.013272265491500044,4.730890888507778e-13,4.492146995985876e-13,8.382301255086108e-09,6.3408364762121926e-09,8.82997636912894e-08,0.002763836002465746,1.8328737944728115e-09,2.1010215919817387e-09,1.1429807974885056e-13,2.407217468500029e-12,2.5669574376512934e-11,3.0005564409461315e-05,8.920770650545022e-12,4.4728904620194084e-10,2.0154836429000332e-10,2.269036741018043e-13,8.314127469625047e-07,1.0728538088654897e-16,6.955475315584357e-13,0.000897732086272504,1.3683495507385198e-10,5.1478369986279706e-09,9.93083151102451e-09,5.590316359970029e-15,7.373583500081147e-11,1.787109731256291e-12,0.0003302829337005623,0.0010564461467363663
0.0035627537395713214,0.11159708552231148,0.0,0.0,0.0,0.0,0.21686590797261293,0.5454454722701889,0.00031389614406285835,0.001520786516623729,2.001189169341354e-06,2.004810008367695e-06,6.45228191691517e-15,1.1264323910879817e-05,0.007157504558485849,0.14824207072209133,0.011410998287508876,5.783879979410823e-07,1.4854723518019703e-06,3.1603282899310426e-06,1.9119502398210966e-05,1.084377834863922e-13,0.044565432179112796,6.925578724282105e-09,2.4000148260517077e-08,6.827433978541578e-07,0.013438641462793251,4.840593971431228e-13,4.589098257617285e-13,8.49287647675181e-09,6.4638947186871395e-09,9.037032261067474e-08,0.0028382897675229344,1.882248777380172e-09,2.1584339896955352e-09,1.1762315362987248e-13,2.477336104407017e-12,2.641729059369659e-11,3.088870443672584e-05,9.15290977065195e-12,4.61419118403828e-10,2.0849326605487538e-10,2.347658567025355e-13,8.487253107293327e-07,1.1098219623227536e-16,7.181831679652225e-13,0.0009264480436936714,1.4121192567834046e-10,5.318188183767623e-09,1.0189257623183478e-08,5.735790958870902e-15,7.565429412889516e-11,1.820146116510634e-12,0.00033917180175033706,0.001087570584013716
0.0035845709758539337,0.11159836319202714,0.0,0.0,0.0,0.0,0.21567522152731985,0.5438145844428087,0.0003138260771119899,0.0015234163234635345,1.99473739160556e-06,2.0145315580382976e-06,6.434221122240903e-15,1.1330875968571376e-05,0.007153561366041489,0.15016778430383734,0.011391784221402634,5.811227149446225e-07,1.4878724250436796e-06,3.179297298778613e-06,1.9176560917160088e-05,1.0876139693841113e-13,0.04521404906003068,6.935888133842684e-09,2.4033433159615742e-08,6.885819578522178e-07,0.013586446815875624,4.940004186296048e-13,4.676763940328053e-13,8.590851597320249e-09,6.5738961093217976e-09,9.223812405049238e-08,0.002905963545512236,1.927127523663734e-09,2.21051442346162e-09,1.2063452785521136e-13,2.540846735606029e-12,2.7094541773736746e-11,3.169215907334425e-05,9.362802294459476e-12,4.742344548691856e-10,2.1483029817777975e-10,2.419425177054336e-13,8.643033149568534e-07,1.1435543898911804e-16,7.388614348927133e-13,0.000952758393323459,1.452222264835144e-10,5.474222251712456e-09,1.042291805747269e-08,5.867324330953857e-15,7.738890140659538e-11,1.8498090986518867e-12,0.00034724585119780315,0.001115952722642533
0.0036042064885082846,0.11159956838694729,0.0,0.0,0.0,0.0,0.21460424269611397,0.5423428289688017,0.0003137473415091762,0.001525581846843178,1.9888183432952385e-06,2.0230760479135515e-06,6.417599210251004e-15,1.1389728825835164e-05,0.007149438555850276,0.15190449973198203,0.011373400430421288,5.835478970593538e-07,1.489729780712382e-06,3.1960067884972516e-06,1.9224994547968863e-05,1.0903609352058386e-13,0.04580028981465971,6.94389550470174e-09,2.4059113868257082e-08,6.937197806265087e-07,0.01371785904990446,5.029992644135884e-13,4.75596666344713e-13,8.677742272961505e-09,6.672225865953305e-09,9.392174371638598e-08,0.0029673907977917015,1.9678638051618017e-09,2.2576985285868443e-09,1.2335831540021397e-13,2.598298187297191e-12,2.7707180362239213e-11,3.2422000961649436e-05,9.55239344203464e-12,4.858400508504634e-10,2.2060117128501907e-10,2.484801961273217e-13,8.783133965608135e-07,1.174273119189472e-16,7.577134529873007e-13,0.0009768117828666144,1.4888851480705169e-10,5.616819118153799e-09,1.0633978283429667e-08,5.986135473816394e-15,7.895573267385793e-11,1.876436852345845e-12,0.0003545697583372906,0.0011417887600827896
0.0036238420011626355,0.11160082399714878,0.0,0.0,0.0,0.0,0.21353401478096337,0.540867536459789,0.00031365397059082044,0.0015275576871331049,1.9827957504363074e-06,2.031425422663348e-06,6.400637295599261e-15,1.1447582930696895e-05,0.007144780862810027,0.1536443299141945,0.011354014139767929,5.859385395832211e-07,1.4913018172930596e-06,3.212370134565213e-06,1.9270670261400994e-05,1.0929514837496005e-13,0.04638880875346246,6.9507074910076715e-09,2.4080773523030847e-08,6.987451892642917e-07,0.013847704204183606,5.120446954338707e-13,4.83543224001631e-13,8.763382509436624e-09,6.769865140795246e-09,9.560705032548038e-08,0.0030292952852650438,2.0089165713910373e-09,2.305160336374534e-09,1.2609344629047703e-13,2.65599487513755e-12,2.832243404790107e-11,3.315799133590287e-05,9.742551908635596e-12,4.975067062546478e-10,2.264336622252336e-10,2.550898039473534e-13,8.923073837288497e-07,1.2053198465475342e-16,7.767884303463588e-13,0.0010012162683530144,1.5260831821278407e-10,5.761434549267532e-09,1.0845670132020023e-08,6.1053021730734246e-15,8.05272523458965e-11,1.9029885233568256e-12,0.00036194546403676086,0.00116789448290781
0.0036434775138169864,0.11160212814114953,0.0,0.0,0.0,0.0,0.21246467653148127,0.5393889101333156,0.00031354617791479054,0.0015293449890443768,1.976672517835773e-06,2.0395789071157557e-06,6.383343073835493e-15,1.1504429977241836e-05,0.0071395970068234655,0.1553870152090079,0.011333655430243976,5.882943135696711e-07,1.492590236705109e-06,3.228385192881878e-06,1.9313597903615503e-05,1.0953861734432404e-13,0.046979531789493954,6.9563337101445174e-09,2.4098444417858457e-08,7.036566954669263e-07,0.013975946072056118,5.211341898596265e-13,4.915136825656574e-13,8.847743780412155e-09,6.866762845641757e-09,9.72933015898344e-08,0.0030916611823086455,2.0502753273832672e-09,2.352882738154059e-09,1.2883847282709704e-13,2.713906481844465e-12,2.8939979539722625e-11,3.3899905321098424e-05,9.933196411149634e-12,5.092276596316181e-10,2.323254154595635e-10,2.6176874079688134e-13,9.062791162710805e-07,1.2366820333922847e-16,7.960804441751193e-13,0.0010259683900600395,1.563811093598024e-10,5.908033919508898e-09,1.105790311542952e-08,6.224773490844671e-15,8.210278867648849e-11,1.9294538822121e-12,0.00036937057010980203,0.001194262857447085
0.0036631130264713372,0.1116034789569103,0.0,0.0,0.0,0.0,0.21139636500761938,0.5379071526277859,0.0003134241830767202,0.0015309450453585233,1.9704515739090726e-06,2.047535903450457e-06,6.3657243467919595e-15,1.1560262685849897e-05,0.00713389587962353,0.1571322972747986,0.011312354336341165,5.906149215705252e-07,1.4935970203056181e-06,3.2440501803954065e-06,1.9353789824828874e-05,1.0976657047341052e-13,0.047572384651263185,6.960784838822767e-09,2.4112162389983835e-08,7.084529437087686e-07,0.014102550173537341,5.302652228607839e-13,4.995056655266576e-13,8.930799134429009e-09,6.962869228777905e-09,9.897976100812001e-08,0.0031544724910456236,2.091929463938313e-09,2.4008485295761397e-09,1.315919433112504e-13,2.7720026008108844e-12,2.955949259418547e-11,3.464751529485085e-05,1.0124245848586657e-11,5.209961101838136e-10,2.3827403919142377e-10,2.685143640943885e-13,9.202225217740916e-07,1.268346948141891e-16,8.155834118038732e-13,0.0010510644138783398,1.602063190843576e-10,6.056580520979136e-09,1.1270586948525055e-08,6.344498603344143e-15,8.368167142425931e-11,1.955822873363895e-12,0.00037684264751966154,0.0012208866336388996
0.003682748539125688,0.11160487460129825,0.0,0.0,0.0,0.0,0.2103292154750745,0.5364224658185751,0.00031328821169523903,0.0015323592928766577,1.964135866166125e-06,2.0552959888764914e-06,6.347789014266133e-15,1.161507480921474e-05,0.007127686533512319,0.1588799193051118,0.011290140809506693,5.929000976462288e-07,1.4943244213852833e-06,3.2593636721012615e-06,1.939126082977181e-05,1.0997909172791632e-13,0.04816729295195531,6.964072595041187e-09,2.4121966757040943e-08,7.131327112387638e-07,0.01422748377399472,5.39435271035206e-13,5.075168066228985e-13,9.012523262970401e-09,7.058135952797309e-09,1.006656990096634e-07,0.003217713063746502,2.1338682724792954e-09,2.4490404614932004e-09,1.3435240451422987e-13,2.830252787855028e-12,3.018064856708991e-11,3.5400591246904754e-05,1.0315619422654339e-11,5.328052305920833e-10,2.4427711610459313e-10,2.753240015070224e-13,9.341316267087891e-07,1.300301723363072e-16,8.352911171902119e-13,0.0010765003349480424,1.6408333695410132e-10,6.207035602316325e-09,1.1483631683089234e-08,6.464426876444185e-15,8.526323284919318e-11,1.9820856260958006e-12,0.00038435923989162314,0.0012477583547034245
0.003702384051780039,0.11160631325580155,0.0,0.0,0.0,0.0,0.2092633613117567,0.5349350506428929,0.0003131384943456275,0.001533589307717021,1.9577283544251136e-06,2.0628589143044745e-06,6.329545041819435e-15,1.1668861119008413e-05,0.007120978169057223,0.16062962625028765,0.011267044683791373,5.951496071015063e-07,1.494774957022892e-06,3.274324600284289e-06,1.9426028106729367e-05,1.1017627859204693e-13,0.048764182257432225,6.966209677196193e-09,2.4127900116611546e-08,7.176949083963769e-07,0.01435071589205248,5.486418182282828e-13,5.155447546761772e-13,9.092892460544383e-09,7.152516192514063e-09,1.0235039442681256e-07,0.003281366625340161,2.1760809599810732e-09,2.4974412423400304e-09,1.371184050653476e-13,2.8886266320078576e-12,3.080312316840318e-11,3.615890114157922e-05,1.050723676528294e-11,5.446481835780393e-10,2.503321539085569e-10,2.8219489100799323e-13,9.48000572171784e-07,1.332533092538792e-16,8.551971076401143e-13,0.0011022718835314758,1.6801151216323057e-10,6.359358435286191e-09,1.1696947849678443e-08,6.5845079455310436e-15,8.684680876569087e-11,2.008232473873867e-12,0.00039191786712945595,0.0012748703677710194
0.00372201956443439,0.1116077931245182,0.0,0.0,0.0,0.0,0.20819893390997193,0.5334451069235021,0.0003129752662738428,0.0015346368007337478,1.951232014364455e-06,2.0702246036011707e-06,6.3110004767181005e-15,1.1721617384765619e-05,0.007113780123827632,0.16238116504183284,0.011243095641525182,5.973632469110876e-07,1.4949513993826807e-06,3.2889322519883695e-06,1.945811114761454e-05,1.103582416152097e-13,0.04936297815371521,6.967209701974126e-09,2.4130008146769823e-08,7.22138578729001e-07,0.014472217312390945,5.578823566364862e-13,5.23587179231975e-13,9.171884520035152e-09,7.245964666679131e-09,1.0403313562462665e-07,0.0033454167953981266,2.2185566635493897e-09,2.5460335140529818e-09,1.398884982718805e-13,2.947093814560651e-12,3.142659309191831e-11,3.6922211269854384e-05,1.0699018049048845e-11,5.56518136329623e-10,2.5643661133513314e-10,2.891242116065834e-13,9.618236171947175e-07,1.365027528442749e-16,8.752947431303203e-13,0.0011283745294083025,1.7199015420240248e-10,6.513506417382936e-09,1.1910446580620285e-08,6.704691784743156e-15,8.84317394557043e-11,2.0342539675083238e-12,0.0003995160288359304,0.0013022148340364012
