Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14)
3.0487725741359587e-06,0.11224537058557572,0.0,0.0,0.0,0.0,0.32999811521846756,0.6699980991137863,1.8189814772873419e-06,1.8362009004379704e-06,1.4163238887948133e-08,2.119429342625554e-09,4.48345247399887e-17,4.060871906870929e-09,5.0522074075455016e-08,4.646120216858408e-08,5.573708268002431e-10
3.2464711942623186e-06,0.11224537048349217,0.0,0.0,0.0,0.0,0.32999798953181697,0.6699979723586784,1.9367574672913647e-06,1.955276398932113e-06,1.5080394092083506e-08,2.2426423739320076e-09,4.773783082938506e-17,4.33538682822061e-09,5.728452808687778e-08,5.294914125865716e-08,6.728965233188494e-10
3.4441698143886784e-06,0.1122453703797589,0.0,0.0,0.0,0.0,0.32999786342239534,0.6699978451811092,2.0545024755868966e-06,2.074350480761164e-06,1.5997307704475293e-08,2.3658538371591944e-09,5.0640372146612596e-17,4.609832473847248e-09,6.447110197073003e-08,5.986126949688281e-08,8.033593912316613e-10
3.839567054641398e-06,0.11224537016694429,0.0,0.0,0.0,0.0,0.3299976099360152,0.6699975895594366,2.2898920703578936e-06,2.312494068820385e-06,1.783035192450386e-08,2.6122717237003324e-09,5.644297613574717e-17,5.158498502406058e-09,8.011614221802537e-08,7.495764371561931e-08,1.1127098514191697e-09
4.234964294894117e-06,0.11224536994633492,0.0,0.0,0.0,0.0,0.32999735476094516,0.6699973322505373,2.5251353299718732e-06,2.5506310139033377e-06,1.9662255258590966e-08,2.8586823314527034e-09,6.224196858666061e-17,5.706835207927655e-09,9.745619328239985e-08,9.174935807447221e-08,1.4926378670781571e-09
4.630361535146837e-06,0.11224536971713589,0.0,0.0,0.0,0.0,0.32999709789890996,0.6699970732562857,2.760217360240819e-06,2.7887606661483452e-06,2.149290170909552e-08,3.1050849905678867e-09,6.803698230233582e-17,6.254807855988506e-09,1.1649014619595732e-07,1.1023533833996881e-07,1.9503406324866044e-09
5.025758775399557e-06,0.11224536947855447,0.0,0.0,0.0,0.0,0.3299968393517407,0.6699968125786626,2.995123308066101e-06,3.026882376629486e-06,2.332217559859684e-08,3.35147903223291e-09,7.382765109943141e-17,6.802381785182348e-09,1.372167848405043e-07,1.3041440305532194e-07,2.4929950690050553e-09
5.4211560156522764e-06,0.11224536922980051,0.0,0.0,0.0,0.0,0.3299965791213744,0.6699965502197542,3.2298383650393867e-06,3.264995497441474e-06,2.5149961597938353e-08,3.597863788757551e-09,7.961360989705547e-17,7.349522461084634e-09,1.5963478625731088e-07,1.5228526379622634e-07,3.1277560261038328e-09
6.211950496157715e-06,0.11224536869862738,0.0,0.0,0.0,0.0,0.3299960536193256,0.6699960204669515,3.6986368181077197e-06,3.741193384047496e-06,2.880061052108604e-08,4.090602781760352e-09,9.116994322150407e-17,8.442366471297152e-09,2.095390534780944e-07,2.0109668700679725e-07,4.702095818991147e-09
6.922057994454375e-06,0.11224536817913598,0.0,0.0,0.0,0.0,0.329995576019843,0.6699955390584287,4.11880481641533e-06,4.168767732282036e-06,3.207255731554717e-08,4.5330279346759115e-09,1.0152747377928385e-16,9.421885005642467e-09,2.601012812091307e-07,2.506793962034882e-07,6.500750689331067e-09
7.632165492751035e-06,0.11224536761474187,0.0,0.0,0.0,0.0,0.3299950930261382,0.6699950522641337,4.538130461992888e-06,4.596304408519666e-06,3.533793988284378e-08,4.975412871274013e-09,1.118642249090432e-16,1.0399477402610593e-08,3.160935173263276e-07,3.05694039923717e-07,8.7059710003655e-09
8.342272991047694e-06,0.11224536700098037,0.0,0.0,0.0,0.0,0.3299946046531716,0.6699945600998707,4.956530048602311e-06,5.023799707303221e-06,3.8596106319269427e-08,5.417753775459164e-09,1.2217813297315849e-16,1.1374948285609283e-08,3.775043150222841e-07,3.661293667366748e-07,1.135817887465434e-08
9.052380489344354e-06,0.11224536633342784,0.0,0.0,0.0,0.0,0.32999411091696695,0.6699940625824992,5.373920614143326e-06,5.4512499403533795e-06,4.184641051874565e-08,5.86004684955437e-09,1.324671526867216e-16,1.2348104082752258e-08,4.443211493227178e-07,4.319730452399656e-07,1.4497429162820414e-08
9.762487987641014e-06,0.11224536560770428,0.0,0.0,0.0,0.0,0.3299936118345989,0.6699935597299217,5.790220003835101e-06,5.878651438070821e-06,4.508821266488239e-08,6.302288315841775e-09,1.4272925867518422e-16,1.3318753041548634e-08,5.165304271094275e-07,5.032116740678791e-07,1.816337835119987e-08
9.999999999999997e-06,0.11224536481947725,0.0,0.0,0.0,0.0,0.32999344371485984,0.6699933903517358,5.929203379213472e-06,6.021594325103327e-06,4.6170501421231463e-08,6.450194116782428e-09,1.4615530425948236e-16,1.3642816740019735e-08,5.418834371044499e-07,5.282406203644302e-07,1.95139108496139e-08
1.0472595485937674e-05,0.11224536481947725,0.0,0.0,0.0,0.0,0.32999310742418136,0.6699930515610707,6.205346931951139e-06,6.30600055101591e-06,4.8320879711764423e-08,6.7444744180791735e-09,1.529624469963149e-16,1.4286705342180995e-08,5.941174979643989e-07,5.79830792622218e-07,2.2395254137970323e-08
1.1182702984234334e-05,0.11224536396446487,0.0,0.0,0.0,0.0,0.3299925977048542,0.6699925380958963,6.6192210419680135e-06,6.733293651364311e-06,5.154378585237894e-08,7.1866014229911315e-09,1.631647366230326e-16,1.5251773361746318e-08,6.770666657955545e-07,6.61814892433808e-07,2.7231825720998993e-08
1.1892810482530994e-05,0.1122453630384392,0.0,0.0,0.0,0.0,0.32999208269676994,0.6699920193553507,7.0317629653255e-06,7.160527134336635e-06,5.475631297622911e-08,7.62866562173259e-09,1.7333417089200702e-16,1.6213771781662106e-08,7.653612012465506e-07,7.491474294648886e-07,3.2711374850820535e-08
1.2602917980827653e-05,0.11224536203722922,0.0,0.0,0.0,0.0,0.32999156242107935,0.6699914953613738,7.442894378619604e-06,7.587697419600583e-06,5.795785111473942e-08,8.070663331323077e-09,1.8346881891361534e-16,1.717251763372072e-08,8.589833548559732e-07,8.418108372222526e-07,3.8871667690186905e-08
1.3313025479124313e-05,0.11224536095672386,0.0,0.0,0.0,0.0,0.3299910368999154,0.669990966136877,7.852538058939695e-06,8.01480095264417e-06,6.114779887220198e-08,8.512590896050692e-09,1.9356677693612693e-16,1.812783049508868e-08,9.579143709443587e-07,9.397865404492701e-07,4.5749927519832176e-08
1.4023132977420973e-05,0.11224535979287494,0.0,0.0,0.0,0.0,0.3299905061563791,0.6699904317057271,8.260617937449528e-06,8.441834206118645e-06,6.432556384304404e-08,8.954444688844296e-09,2.0362616966658505e-16,1.907953265685982e-08,1.0621345022031555e-06,1.043054969546296e-06,5.338280832721362e-08
1.4733240475717633e-05,0.11224535854170005,0.0,0.0,0.0,0.0,0.3299899702145214,0.6699898920927303,8.66705915123018e-06,8.868793681149757e-06,6.749056301555684e-08,9.39622111261182e-09,2.136451515488354e-16,2.002744917190507e-08,1.1716230249651267e-06,1.1515955757932216e-06,6.180636931553786e-08
1.5443347974014293e-05,0.11224535719928515,0.0,0.0,0.0,0.0,0.32998942909932705,0.6699893473236126,9.071788093129806e-06,9.295675908615995e-06,7.064222316009797e-08,9.83791660154443e-09,2.236219079924021e-16,2.097140796993105e-08,1.2863582551331669e-06,1.265386847163236e-06,7.105605036703794e-08
1.6153455472310952e-05,0.11224535576178729,0.0,0.0,0.0,0.0,0.3299888828366967,0.6699887974250031,9.474732459565678e-06,9.722477450392618e-06,7.377998120134315e-08,1.0279527622384978e-08,2.3355465655086925e-16,2.191124003161285e-08,1.406317564742382e-06,1.3844063247107694e-06,8.116664849140702e-08
1.6863562970607612e-05,0.11224535422543695,0.0,0.0,0.0,0.0,0.3299883314534285,0.6699882424244151,9.875821296371174e-06,1.0149194900560325e-05,7.690328457530872e-08,1.072105067565868e-08,2.434416480520577e-16,2.2846779469603197e-08,1.531477399127965e-06,1.5086306196583615e-06,9.217229528822539e-08
1.7573670468904272e-05,0.11224535258654052,0.0,0.0,0.0,0.0,0.3299877749771995,0.6699876823502264,1.0274985042559888e-05,1.0575824886577402e-05,8.00115915701505e-08,1.1162482296866141e-08,2.53281167676844e-16,2.3777863592329e-08,1.661813294671862e-06,1.638035431079533e-06,1.0410643544930992e-07
1.8283777967200932e-05,0.11224535084148257,0.0,0.0,0.0,0.0,0.3299872134365459,0.6699871172316603,1.0672155571870902e-05,1.100236407041449e-05,8.310437164968077e-08,1.1603819057637796e-08,2.6307153598326776e-16,2.4704333041633143e-08,1.7972998971011557e-06,1.7725955640595227e-06,1.1700180632341959e-07
1.899388546549759e-05,0.11224534898672794,0.0,0.0,0.0,0.0,0.32998664686084384,0.6699865470987636,1.106726623215752e-05,1.1428809149650914e-05,8.618110576008466e-08,1.20450575668472e-08,2.728111098774617e-16,2.5626031899588487e-08,1.937910980310295e-06,1.912284948410707e-06,1.3089041856387728e-07
1.970399296379425e-05,0.1122453470188238,0.0,0.0,0.0,0.0,0.3299860752802885,0.6699859719823886,1.1460251882609536e-05,1.1855156858531785e-05,8.92412866197632e-08,1.2486194471683875e-08,2.824982835311682e-16,2.654280773666972e-08,2.0836194656787563e-06,2.0570766579420867e-06,1.458035378774993e-07
2.041410046209091e-05,0.11224534493440136,0.0,0.0,0.0,0.0,0.32998549872587385,0.6699853919141695,1.1851048928680835e-05,1.2281403968985084e-05,9.228441899130549e-08,1.2927226458685447e-08,2.921314892426782e-16,2.7454511700447582e-08,2.2343974418553636e-06,2.2069429301549156e-06,1.617716678895222e-07
2.112420796038757e-05,0.112245342730178,0.0,0.0,0.0,0.0,0.32998491722937123,0.6699848069265029,1.2239595354720338e-05,1.2707547291598021e-05,9.531001993556847e-08,1.3368150254725999e-08,3.0170919824113583e-16,2.8360998622388435e-08,2.3902161849798124e-06,2.3618551863574247e-06,1.7882453413637216e-07
2.183431545868423e-05,0.1122453404029586,0.0,0.0,0.0,0.0,0.32998433082330797,0.6699842170525245,1.2625830754357235e-05,1.3133583676552097e-05,9.831761904826488e-08,1.3808962627961776e-08,3.1122992143547564e-16,2.926212707075785e-08,2.551046179311662e-06,2.5217840522409045e-06,1.9699106919628544e-07
2.254442295698089e-05,0.1122453379496371,0.0,0.0,0.0,0.0,0.32998373954094573,0.6699836223260879,1.3009696358575206e-05,1.3559510014516224e-05,1.0130675867855646e-07,1.4249660388734906e-08,3.206922101063849e-16,3.01577594009582e-08,2.7168571382371577e-06,2.6866993788361995e-06,2.1629939896477178e-07
2.325453045527755e-05,0.1122453353671981,0.0,0.0,0.0,0.0,0.32998314341625784,0.669983022781742,1.3391135061431883e-05,1.3985323237497596e-05,1.0427699412930149e-07,1.4690240390431484e-08,3.3009465654019984e-16,3.104776183939737e-08,2.887618025624124e-06,2.856570263784727e-06,2.367768300786741e-07
2.396463795357421e-05,0.1122453326527179,0.0,0.0,0.0,0.0,0.3299825424839073,0.6699824184547083,1.3770091443478232e-05,1.4411020319649786e-05,1.0722789383938548e-07,1.5130699530295315e-08,3.3943589460609044e-16,3.193200454185607e-08,3.06329707749476e-06,3.031365072952903e-06,2.5844983849058447e-07
2.467474545187087e-05,0.11224532980336564,0.0,0.0,0.0,0.0,0.3299819367792243,0.6699818093808577,1.4146511792881649e-05,1.4836598278037866e-05,1.1015903954817496e-07,1.5571034750199322e-08,3.4871460027663864e-16,3.281036162339934e-08,3.243861823986308e-06,3.211051462362909e-06,2.813440591930616e-07
2.538485295016753e-05,0.11224532681640445,0.0,0.0,0.0,0.0,0.3299813263381827,0.669981195596688,1.452034412421003e-05,1.5262054173360243e-05,1.1307002644174861e-07,1.6011243037370195e-08,3.579294920907434e-16,3.3682711210065006e-08,3.4292791115697475e-06,3.395596400359682e-06,3.054842770889182e-07
2.609496044846419e-05,0.11224532368919221,0.0,0.0,0.0,0.0,0.32998071119737743,0.6699805771392998,1.4891538194909026e-05,1.5687385110627108e-05,1.1596046328115595e-07,1.6451321425067493e-08,3.6707933155963906e-16,3.454893549186923e-08,3.6195151254965853e-06,3.584966190004716e-06,3.308944190015227e-07
2.680506794676085e-05,0.11224532041918239,0.0,0.0,0.0,0.0,0.32998009139400103,0.6699799540463744,1.526004551951995e-05,1.6112588239795433e-05,1.1882997251309042e-07,1.689126699322104e-08,3.761629235172274e-16,3.540892074493614e-08,3.814535412444057e-06,3.779126491699121e-06,3.5759754681725955e-07
2.751517544505751e-05,0.1122453170039247,0.0,0.0,0.0,0.0,0.3299794669658203,0.6699793263561492,1.5625819381627578e-05,1.6537660756360425e-05,1.2167819036287838e-07,1.7331076869021085e-08,3.8517911641443726e-16,3.62625573544764e-08,4.014304903329349e-06,3.978042345974874e-06,3.856158517496631e-07
2.822528294335417e-05,0.11224531344106539,0.0,0.0,0.0,0.0,0.3299788379511529,0.669978694107394,1.5988814843551683e-05,1.6962599901903565e-05,1.2450476690988405e-07,1.7770748227462092e-08,3.9412680255793916e-16,3.710973985089294e-08,4.218787936263769e-06,4.181678196412875e-06,4.1497064971222155e-07
2.893539044165083e-05,0.11224530972834798,0.0,0.0,0.0,0.0,0.32997820438884384,0.6699780573393889,1.6348988753842778e-05,1.7387402964597462e-05,1.2730936614582924e-07,1.8210278291846398e-08,4.0300491829474546e-16,3.7950366927268186e-08,4.427948279617966e-06,4.3899979126907e-06,4.4568237778521267e-07
2.964549793994749e-05,0.1122453058636132,0.0,0.0,0.0,0.0,0.32997756631824166,0.6699774160918982,1.6706299752610966e-05,1.781206727966745e-05,1.3009166601623363e-07,1.8649664334241087e-08,4.11812444143386e-16,3.878434144271558e-08,4.641749155169927e-06,4.602964813727211e-06,4.777705917599852e-07
3.035560543824415e-05,0.11224530184479944,0.0,0.0,0.0,0.0,0.3299769237791751,0.6699767704051495,1.7060708274701265e-05,1.8236590229810508e-05,1.328513584450665e-07,1.908890367588763e-08,4.2054840487196905e-16,3.961157043601199e-08,4.860153261307774e-06,4.820541690871763e-06,5.11253964741753e-07
3.106571293654081e-05,0.1122452976699425,0.0,0.0,0.0,0.0,0.3299762768119291,0.6699761203198079,1.74121765507714e-05,1.8660969245571604e-05,1.35588149343082e-07,1.9527993687573895e-08,4.292118695245487e-16,4.043196513484484e-08,5.0831227962600524e-06,5.042690831125208e-06,5.46150286790318e-07
3.177582043483747e-05,0.11224529333717571,0.0,0.0,0.0,0.0,0.3299756254572217,0.6699754658769533,1.776066860632901e-05,1.9085201805677977e-05,1.3830175860026378e-07,1.9966931789960857e-08,4.3780195139719684e-16,4.124544094736715e-08,5.310619481326517e-06,5.26937404037915e-06,5.824764655767487e-07
3.248592793313413e-05,0.11224528884472978,0.0,0.0,0.0,0.0,0.32997496975618007,0.6699748071180575,1.810615025875791e-05,1.9509285437331803e-05,1.409919200625818e-07,2.040571545386114e-08,4.4631780796445825e-16,4.205191745451593e-08,5.542604584083284e-06,5.500552666628769e-06,6.202485280321664e-07
3.390614292972745e-05,0.1122452793742072,0.0,0.0,0.0,0.0,0.32997364548151076,0.6699734768198435,1.878795454680773e-05,2.0356996267831446e-05,1.4630090448309794e-07,2.128280960152719e-08,4.631236950763235e-16,4.364357169253417e-08,6.0198829829957855e-06,5.9762394113032534e-06,7.00190026993241e-07
3.518433642666144e-05,0.11224527028886361,0.0,0.0,0.0,0.0,0.3299724391899917,0.669972265213819,1.9390976378076404e-05,2.1119402873343497e-05,1.5099641299532832e-07,2.2071641816469744e-08,4.779875898914853e-16,4.505140117785796e-08,6.464386893793251e-06,6.4193354926153916e-06,7.772251612161946e-07
3.6462529923595427e-05,0.11224526066305161,0.0,0.0,0.0,0.0,0.32997121947221136,0.6699710402842122,1.998379407124204e-05,2.1881290731547475e-05,1.5561244365661435e-07,2.285993663016201e-08,4.925998931265908e-16,4.643549155951448e-08,6.922812611425142e-06,6.876377119865626e-06,8.591543306134321e-07
3.7740723420529414e-05,0.1122452504898995,0.0,0.0,0.0,0.0,0.32996998657977317,0.6699698022839907,2.0566271985246475e-05,2.2642647197686747e-05,1.6014794046800233e-07,2.364768112807866e-08,5.069572619579156e-16,4.7795522449640975e-08,7.394920869947992e-06,7.347125347498353e-06,9.46039715071876e-07
3.90189169174634e-05,0.11224523976352631,0.0,0.0,0.0,0.0,0.3299687407667512,0.6699685514684112,2.1138292415897496e-05,2.3403460145394087e-05,1.6460198712676606e-07,2.4434862930601055e-08,5.210567957779297e-16,4.913121531727551e-08,7.8804694553038e-06,7.831338239986524e-06,1.0379346947310478e-06
4.029711041439739e-05,0.11224522847898853,0.0,0.0,0.0,0.0,0.329967482289277,0.6699672880946097,2.169975524890252e-05,2.416371796571654e-05,1.6897380432305325e-07,2.5221470191707265e-08,5.348960276377227e-16,5.044233269962798e-08,8.379213619154255e-06,8.328771286454628e-06,1.1348840247240779e-06
4.157530391133138e-05,0.11224521663228326,0.0,0.0,0.0,0.0,0.32996621140513627,0.6699660124212033,2.225057756515735e-05,2.4923409564958196e-05,1.7326274666473546e-07,2.6007491596463297e-08,5.484729145124347e-16,5.172867730288636e-08,8.890906483902362e-06,8.839177806599472e-06,1.2369240334406085e-06
4.2853497408265365e-05,0.11224520422030913,0.0,0.0,0.0,0.0,0.3299649283733744,0.6699647247078999,2.2790693204049172e-05,2.5682524361432217e-05,1.7746829927534432e-07,2.679291635738862e-08,5.617858265317872e-16,5.2990090980509506e-08,9.415299438111661e-06,9.362309347131149e-06,1.3440828414613957e-06
4.413169090519935e-05,0.11224519124084736,0.0,0.0,0.0,0.0,0.3299636334539164,0.6699634252151223,2.3320052287317868e-05,2.6441052281148208e-05,1.8159007408483578e-07,2.7577734209743137e-08,5.74833535238349e-16,5.4226453632290766e-08,9.952142521295676e-06,9.897916067663387e-06,1.4563805998740666e-06
4.540988440213334e-05,0.11224517769253028,0.0,0.0,0.0,0.0,0.32996232690719624,0.6699621142036432,2.3838620708779796e-05,2.719898375251921e-05,1.8562780585454198e-07,2.8361935405831933e-08,5.876152010042975e-16,5.54376820369983e-08,1.0501184797244378e-05,1.0445747115207383e-05,1.5738297453330484e-06
4.668807789906733e-05,0.11224516357481328,0.0,0.0,0.0,0.0,0.32996100899380215,0.6699607919342356,2.4346379594195263e-05,2.7956309700151888e-05,1.895813479696999e-07,2.9145510708360516e-08,6.00130359712363e-16,5.662372859221896e-08,1.1062174715080077e-05,1.100555098648786e-05,1.696435269751473e-06
4.7966271396001316e-05,0.11224514888794249,0.0,0.0,0.0,0.0,0.3299596799741329,0.6699594586673355,2.484332473560925e-05,2.871302153778923e-05,1.9345066803317846e-07,2.9928451382934235e-08,6.123789088075955e-16,5.7784579994866004e-08,1.163486045741398e-05,1.1577075877419114e-05,1.8241950024612494e-06
4.92444648929353e-05,0.11224513363292318,0.0,0.0,0.0,0.0,0.3299583401080706,0.6699581146627199,2.5329466003940427e-05,2.9469111160465427e-05,1.9723584328984757e-07,3.071074918978258e-08,6.243610928129689e-16,5.892025589072426e-08,1.2218990275061744e-05,1.2160070019171024e-05,1.9570999029549277e-06
5.052265838986929e-05,0.11224511781148604,0.0,0.0,0.0,0.0,0.32995698965466674,0.669956760179199,2.5804826743698802e-05,3.0224570935936963e-05,2.0093705591189392e-07,3.149239637472878e-08,6.360774884046759e-16,6.003080746671008e-08,1.2814312807872508e-05,1.2754282000405802e-05,2.095134362299109e-06
5.180085188680328e-05,0.11224510142605325,0.0,0.0,0.0,0.0,0.32995562887184304,0.6699553954743238,2.6269443153594243e-05,3.097939369545426e-05,2.045545881742507e-07,3.2273385659492674e-08,6.475289891397673e-16,6.111631599917074e-08,1.3420577391293892e-05,1.3359461075294725e-05,2.238276511349282e-06
5.3079045383737266e-05,0.1122450844797039,0.0,0.0,0.0,0.0,0.3299542580161083,0.6699540208041087,2.6723363656702494e-05,3.17335727239395e-05,2.0808881754872925e-07,3.305371023142873e-08,6.587167899263977e-16,6.217689139793349e-08,1.4037534348381743e-05,1.3975357456983808e-05,2.386498533931529e-06
5.4357238880671254e-05,0.11224506697613906,0.0,0.0,0.0,0.0,0.3299528773422898,0.6699526364227701,2.7166648263685205e-05,3.24871017496342e-05,2.1154021174421596e-07,3.383336373270451e-08,6.696423713231412e-16,6.321267072940422e-08,1.4664935267049129e-05,1.4601722596319722e-05,2.5397669832692193e-06
5.563543237760524e-05,0.11224504891964654,0.0,0.0,0.0,0.0,0.32995148710328015,0.6699512425824793,2.7599367932319107e-05,3.3239974933278014e-05,2.1490932371811574e-07,3.4612340248999425e-08,6.803074837475293e-16,6.422381671276168e-08,1.5302533262433753e-05,1.5238309445720992e-05,2.6980431000483617e-06
5.819181937147322e-05,0.1122450111677532,0.0,0.0,0.0,0.0,0.32994867893021423,0.6699484275221663,2.8433447177129734e-05,3.4743732511146204e-05,2.2140330913234908e-07,3.6168240815547e-08,7.008645578644283e-16,6.617297884742418e-08,1.660734201214703e-05,1.6541169033299598e-05,3.0294386430756903e-06
6.0492567665954393e-05,0.11224497535382738,0.0,0.0,0.0,0.0,0.3299461213508528,0.6699458640983462,2.9148899787347772e-05,3.609482122242442e-05,2.269736074231662e-07,3.7566185364525535e-08,7.184976487293755e-16,6.784508378298706e-08,1.7814106822669023e-05,1.7746261738886037e-05,3.3443344642582675e-06
6.279331596043557e-05,0.11224493783821896,0.0,0.0,0.0,0.0,0.3299435366013486,0.6699432738330062,2.983165850114323e-05,3.744371273940552e-05,2.3228928247109332e-07,3.896186350481703e-08,7.353247154841843e-16,6.944092298955424e-08,1.9050164970769635e-05,1.898072404778008e-05,3.67464294778557e-06
6.509406425491675e-05,0.11224489866259693,0.0,0.0,0.0,0.0,0.32994092605882114,0.6699406580959044,3.0482449636378705e-05,3.879038709809775e-05,2.3735599248210677e-07,4.035525517411938e-08,7.513636694963411e-16,7.096217891216305e-08,2.031416100391505e-05,2.0243198825002878e-05,4.019987272373762e-06
6.739481254939792e-05,0.1122448578720749,0.0,0.0,0.0,0.0,0.32993829106511263,0.6699380182208615,3.110206506582856e-05,4.013482791162092e-05,2.421799060975175e-07,4.1746343967733305e-08,7.666340379444675e-16,7.241068818317354e-08,2.16047713194021e-05,2.1532360631218918e-05,4.37995929735638e-06
6.96955608438791e-05,0.11224481551465657,0.0,0.0,0.0,0.0,0.3299356329244702,0.6699353555035497,3.169135160946598e-05,4.147702213262107e-05,2.467676197787941e-07,4.313511689334663e-08,7.811567022958626e-16,7.378841685139019e-08,2.2920706696572522e-05,2.284691827972112e-05,4.754124801318552e-06
7.199630913836028e-05,0.11224477164067297,0.0,0.0,0.0,0.0,0.32993295290166585,0.6699326711997124,3.225120102859892e-05,4.2816959816898085e-05,2.5112607988125765e-07,4.452156412755443e-08,7.949536516269231e-16,7.509743697222244e-08,2.4260714389494014e-05,2.418561695252178e-05,5.142028417389152e-06
7.429705743284145e-05,0.11224472630227957,0.0,0.0,0.0,0.0,0.3299302522205166,0.66992996652378,3.278254067139349e-05,4.415463389052913e-05,2.5526250980213133e-07,4.5905678775928036e-08,8.080477520051045e-16,7.633990472066354e-08,2.5623579818281412e-05,2.554723991356075e-05,5.543198241290369e-06
