Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249)
7.028068644133551e-07,0.1122453717805962,0.0,0.0,0.0,0.0,0.32999957210829634,0.6699995698078303,4.2135876062247595e-07,4.2286010509000834e-07,3.2789293891997072e-09,6.595835143565744e-10,1.0379634330801251e-17,1.3378048162809253e-09,3.237750430052938e-09,2.996735218486252e-09,6.874474275279121e-12,2.500234743062786e-10,1.4011158931620698e-10,1.2568066128035279e-13,5.37366240952515e-13,3.047713048738245e-21,1.3784244794005373e-13,6.8551893728110256e-15,1.7066809499583909e-12,5.056946023747121e-19,3.1408722001076597e-18,1.0691116347244505e-27,2.8119644595173617e-22,2.830785803819227e-27,2.558266489414128e-28,7.5979581688963e-27,8.414822808336338e-26,5.58013955612467e-32,8.094736358617729e-35
7.227017737459418e-07,0.11224537177615063,0.0,0.0,0.0,0.0,0.329999559830534,0.6699995575124116,4.3335542406966526e-07,4.3482891833792864e-07,3.372333980563587e-09,6.720434077102803e-10,1.0675311788273395e-17,1.3876331044924903e-09,3.4241214228749693e-09,3.208666242701728e-09,7.476490192391372e-12,2.5874302560685186e-10,1.4477449778352513e-10,1.3452044367922905e-13,5.825147456940946e-13,3.303776190437175e-21,1.5392783936898884e-13,7.125246804115648e-15,1.7556113228329514e-12,5.53541641518215e-19,3.535806841018474e-18,1.1720662804010913e-27,3.048220701592761e-22,3.278367817753595e-27,2.9880845569403884e-28,8.709599782691869e-27,9.912312406094425e-26,6.573181274007402e-32,9.808512296606307e-35
7.425966830785286e-07,0.11224537177184296,0.0,0.0,0.0,0.0,0.3299995475428392,0.6699995452108236,4.4535667247407853e-07,4.4679731628780296e-07,3.4657742652528786e-09,6.845029188194326e-10,1.0971102234963244e-17,1.4375444963730117e-09,3.6157316491241985e-09,3.4283532188060015e-09,8.112783566771172e-12,2.6747052969143086e-10,1.4943822621287284e-10,1.4371854513444449e-13,6.29952244835611e-13,3.5728215361880485e-21,1.7134344087148907e-13,7.399516868391412e-15,1.8045735199905852e-12,6.04442183407413e-19,3.9675701159464534e-18,1.2822055053188694e-27,3.296454987520163e-22,3.781561239505273e-27,3.4745241606218265e-28,9.94826840294166e-27,1.1625735301554356e-25,7.709417626325069e-32,1.1824596567223743e-34
7.624915924111153e-07,0.1122453717676731,0.0,0.0,0.0,0.0,0.3299995352451987,0.6699995329030636,4.573625148208142e-07,4.5876529933762396e-07,3.559250313437688e-09,6.969620481644157e-10,1.1267005892998203e-17,1.4875301296095667e-09,3.812583243765543e-09,3.6558083659672414e-09,8.784317086343625e-12,2.762051888905976e-10,1.5410261142462402e-10,1.5327916425446868e-13,6.797185726929338e-13,3.855075009313913e-21,1.901556052489019e-13,7.678001877359031e-15,1.853567585272968e-12,6.585047617937577e-19,4.4384805111773434e-18,1.3998835791168503e-27,3.556875769350781e-22,4.345513298504673e-27,4.0231166640181448e-28,1.132470213437312e-26,1.357942787100932e-25,9.004987230655519e-32,1.4186332142494455e-34
7.82386501743702e-07,0.11224537176364092,0.0,0.0,0.0,0.0,0.3299995229376008,0.6699995205891287,4.6937295870114127e-07,4.7073286788597916e-07,3.652762184408009e-09,7.094207962173676e-10,1.1563022950064054e-17,1.5375822688829732e-09,4.014678345468875e-09,3.891042614648501e-09,9.492054550723332e-12,2.849463161854938e-10,1.5876751825439065e-10,1.63206397943971e-13,7.3185258493076e-13,4.1507569826439714e-21,2.1043181588545805e-13,7.960704125322777e-15,1.902593556824275e-12,7.158391243825202e-19,4.950937938353633e-18,1.525467729236351e-27,3.8296863781997687e-22,4.975695878639802e-27,4.6397587195504845e-28,1.2850253385112875e-26,1.579975724115235e-25,1.0477375402130946e-31,1.694193992222692e-34
8.022814110762887e-07,0.11224537175974629,0.0,0.0,0.0,0.0,0.3299995106200346,0.6699995082690162,4.813880104911027e-07,4.827000223319518e-07,3.7463099279677975e-09,7.218791634432187e-10,1.1859153563818015e-17,1.5876941660811066e-09,4.222019096038335e-09,4.134065770770537e-09,1.0236960870166285e-11,2.9369331984943643e-10,1.6343283474538333e-10,1.7350424400943166e-13,7.86392183791099e-13,4.460082421598836e-21,2.322406589890359e-13,8.247625891039016e-15,1.951651467819917e-12,7.765562355801063e-19,5.50742464121858e-18,1.6593384217147528e-27,4.115085156265779e-22,5.6779172516673386e-27,5.330725940654095e-28,1.453690899248185e-26,1.8315236096833374e-25,1.2145490289007895e-31,2.014492794260844e-34
8.42071229741462e-07,0.11224537175236939,0.0,0.0,0.0,0.0,0.329999485954961,0.6699994836102473,5.054319580950574e-07,5.06633090515086e-07,3.933513191409585e-09,7.467947572422893e-10,1.245175596330122e-17,1.6880744919950617e-09,4.652446123905999e-09,4.64351320501906e-09,1.1842145262238283e-11,3.1120299299076115e-10,1.7276434345562958e-10,1.9522728403906737e-13,9.028351283013797e-13,5.120497343783524e-21,2.807359417952994e-13,8.83413702183057e-15,2.0498632195395002e-12,9.085886622812832e-19,6.762831970268608e-18,1.953529140549009e-27,4.724416403392721e-22,7.323462928466424e-27,6.962716742619156e-28,1.8444775651483568e-26,2.435714561922909e-25,1.615212764003705e-31,2.8136150108928165e-34
8.818610484066353e-07,0.11224537174554143,0.0,0.0,0.0,0.0,0.3299994612499116,0.6699994589267347,5.29494389793882e-07,5.305645070866186e-07,4.12086035507226e-09,7.717088331683167e-10,1.3044813886981195e-17,1.7886325505731128e-09,5.103881507129735e-09,5.184211652115003e-09,1.3607611719129768e-11,3.2873092170743466e-10,1.8209657077191297e-10,2.184783798032044e-13,1.0293324725054705e-12,5.837936550757717e-21,3.362111902397617e-13,9.437553247720264e-15,2.148203028734294e-12,1.055514197089554e-18,8.226241681057934e-18,2.285774451788933e-27,5.386361267560585e-22,9.335799909309963e-27,8.977404623067509e-28,2.3157666264120312e-26,3.198077386141488e-25,2.1207674826213606e-31,3.871086501623425e-34
9.216508670718087e-07,0.11224537173926154,0.0,0.0,0.0,0.0,0.3299994365048319,0.6699994342184569,5.535753265085601e-07,5.544942752495844e-07,4.308351582521622e-09,7.966213947598909e-10,1.3638327852634636e-17,1.8893390607078598e-09,5.576342449584047e-09,5.7562116667479135e-09,1.5541119406271824e-11,3.4627466230509983e-10,1.9142912612428655e-10,2.4328619751914983e-13,1.1661555365539445e-12,6.6139388551930276e-21,3.9925212435380236e-13,1.0057892388171204e-14,2.246671037696437e-12,1.2182646359890967e-18,9.920568642314062e-18,2.6596215951185116e-27,6.102339577535973e-22,1.1774737188395854e-26,1.1440074065697479e-27,2.879642677397508e-26,4.150404075343877e-25,2.752296045539063e-31,5.253481739303632e-34
9.61440685736982e-07,0.11224537173352873,0.0,0.0,0.0,0.0,0.32999941171967584,0.669999409485391,5.776747806078292e-07,5.784223982090004e-07,4.495986970562235e-09,8.215324455030303e-10,1.423229816670181e-17,1.9901718400113807e-09,6.069846170795604e-09,6.35955586319235e-09,1.7650445170965027e-11,3.6383240041180335e-10,2.0076174166984078e-10,2.696780464944723e-13,1.3135625919677927e-12,7.449969063475463e-21,4.704596787478055e-13,1.0695172132614497e-14,2.345267353679134e-12,1.3977915116983568e-18,1.187013278971996e-17,3.078854428571555e-27,6.873702884016313e-22,1.470664623193894e-26,1.4423453921998055e-27,3.549407589785755e-26,5.329152160013578e-25,3.533975283820881e-31,7.040626711170289e-34
9.999999999999997e-07,0.1122453717283422,0.0,0.0,0.0,0.0,0.32999938766272935,0.6699993854935279,6.010466293313073e-07,6.016089747582001e-07,4.6779573000417505e-09,8.456716811021563e-10,1.480833542108421e-17,2.0879909840031312e-09,6.568181220683438e-09,6.97418131908364e-09,1.9869646046971685e-11,3.8085924764159473e-10,2.0980563027989403e-10,2.9678961339546367e-13,1.4667414181933665e-12,8.318734304581352e-21,5.4783783909806e-13,1.1328923409932239e-14,2.4409370607437496e-12,1.5886897974698865e-18,1.402723403641819e-17,3.532225469408332e-27,7.675269455045055e-22,1.8087430487066366e-26,1.7887469490871044e-27,4.31325405243372e-26,6.726700117197262e-25,4.460751288896315e-31,9.248261991090654e-34
1.0012305044021555e-06,0.1122453717283422,0.0,0.0,0.0,0.0,0.32999938689440367,0.6699993847275161,6.017927579433403e-07,6.023488791707599e-07,4.683766565124042e-09,8.464419888429452e-10,1.4826724974576554e-17,2.0911141419696614e-09,6.584409899559053e-09,6.994280802877784e-09,1.994338351883966e-11,3.81402792838456e-10,2.1009423544839312e-10,2.9767994772341763e-13,1.4717995228047961e-12,8.34742172556031e-21,5.504492734939051e-13,1.1349410068383413e-14,2.4439920572227855e-12,1.5950661755471321e-18,1.4100688641944517e-17,3.547500239136286e-27,7.701737919481505e-22,1.8204874191832426e-26,1.8008192662554624e-27,4.3396510102134986e-26,6.775906129198418e-25,4.493381993796701e-31,9.327529714010485e-34
1.041020323067329e-06,0.1122453717237009,0.0,0.0,0.0,0.0,0.32999936202898084,0.6699993599448096,6.259292594459791e-07,6.262737213407674e-07,4.871690373723472e-09,8.713500281932583e-10,1.5421608300052533e-17,2.1921533453521445e-09,7.120050868936161e-09,7.6604184765229e-09,2.2427746592800713e-11,3.9898484511597416e-10,2.194264839984087e-10,3.2731669915746765e-13,1.641100454279461e-12,9.307624700237454e-21,6.398501206803219e-13,1.2020623696223128e-14,2.5428452086698927e-12,1.8110798837119652e-18,1.663945494131466e-17,4.069837313759207e-27,8.587669887731844e-22,2.2350167413961317e-26,2.228336012578138e-27,5.266322669437514e-26,8.537864503358153e-25,5.661815943287106e-31,1.2226526584545498e-33
1.0808101417325024e-06,0.11224537171960396,0.0,0.0,0.0,0.0,0.32999933712337615,0.66999933513725,6.500842823635712e-07,6.501969279242668e-07,5.059758375125231e-09,8.962565669431712e-10,1.6016948075908253e-17,2.2932799314785995e-09,7.676786312385403e-09,8.357997454925559e-09,2.5111364154695845e-11,4.1657781816114987e-10,2.2875840273340551e-10,3.586119377769303e-13,1.8216883503114544e-12,1.0331842544172339e-20,7.393045650680919e-13,1.2708830448620422e-14,2.6418268532305636e-12,2.0468438819438215e-18,1.951514441675371e-17,4.650401124027574e-27,9.532665590828707e-22,2.7231105212974246e-26,2.7346950600416073e-27,6.346806389217245e-26,1.0668353209770976e-24,7.074640320654353e-31,1.5869613742250847e-33
1.1205999603976758e-06,0.11224537171605047,0.0,0.0,0.0,0.0,0.3299993121775615,0.6699993103048152,6.742578211786996e-07,6.741185021253439e-07,5.247970526507157e-09,9.21161608462788e-10,1.6612744166587774e-17,2.3944867177612203e-09,8.254633460900907e-09,9.087043744300306e-09,2.800208356951701e-11,4.341811610310806e-10,2.380899333833418e-10,3.9158819848367936e-13,2.013775580397481e-12,1.1421279726962508e-20,8.494674584521443e-13,1.3414047700693603e-14,2.7409370247365532e-12,2.3033894885050896e-18,2.2757993671785236e-17,5.293990800575866e-27,1.0537836395506331e-21,3.2944544023275334e-26,3.3306402496150214e-27,7.599995751966733e-26,1.322736654624987e-24,8.77164047934319e-31,2.0411005945023946e-33
1.1603897790628492e-06,0.1122453717130395,0.0,0.0,0.0,0.0,0.32999928719151084,0.6699992854474837,6.984498682772808e-07,6.980384471465642e-07,5.436326768679477e-09,9.460651561069871e-10,1.7208996384722573e-17,2.4957682935902815e-09,8.853609540932616e-09,9.847581410768395e-09,3.11077697915945e-11,4.5179446336567814e-10,2.474210362501427e-10,4.262669699408655e-13,2.2175644569751022e-12,1.257708367883701e-20,9.710055664674953e-13,1.4136292778934555e-14,2.8401757483744767e-12,2.5817681773626166e-18,2.639979319894101e-17,6.005675055997026e-27,1.1604241045168882e-21,3.959607200406739e-26,4.0279130955326064e-27,9.046371482764208e-26,1.628213663702391e-24,1.0797401577313027e-30,2.6029924807037853e-33
1.2001795977280227e-06,0.11224537171057009,0.0,0.0,0.0,0.0,0.3299992621651992,0.6699992605652335,7.226604144516403e-07,7.219567661886965e-07,5.624827030012107e-09,9.709672132183428e-10,1.7805704503563617e-17,2.597120594060112e-09,9.473731772818416e-09,1.0639633050716194e-08,3.443630535242729e-11,4.694174200626901e-10,2.567516847632687e-10,4.626687475702752e-13,2.4332477452630423e-12,1.3800347682254074e-20,1.1045970056843662e-12,1.487558296848473e-14,2.9395430427465158e-12,2.883051659341088e-18,3.047391751785535e-17,6.790797762462968e-27,1.2732888327857883e-21,4.7300474143204676e-26,4.8393069881726785e-27,1.070808053140929e-25,1.9907731785784186e-24,1.3201705379942698e-30,3.2933625974723015e-33
1.239969416393196e-06,0.11224537170864134,0.0,0.0,0.0,0.0,0.32999923709860357,0.6699992356580429,7.468894492917188e-07,7.458734624505003e-07,5.813471229488646e-09,9.958677831294017e-10,1.8402868266648966e-17,2.698540568332437e-09,1.0115017369559517e-08,1.1463220156599718e-08,3.7995590349928785e-11,4.870498038557277e-10,2.660818612275216e-10,5.008130838898068e-13,2.661009147417373e-12,1.5092113617829396e-20,1.2509307089939887e-12,1.5631935518495046e-14,3.039038921471947e-12,3.2083319610790696e-18,3.501535543253287e-17,7.654983293341627e-27,1.39247396098156e-21,5.618220792859092e-26,5.778722752157308e-27,1.2609016864145547e-25,2.4187684113527665e-24,1.6039946483471606e-30,4.136068219144601e-33
1.2797592350583695e-06,0.11224537170725225,0.0,0.0,0.0,0.0,0.3299992119917012,0.6699992107258897,7.711369614848012e-07,7.697885391285576e-07,6.002259279046251e-09,1.0207668691644224e-09,1.9000487395210773e-17,2.800025924516842e-09,1.0777483535878065e-08,1.2318363397453946e-08,4.17935424388156e-11,5.046914445508619e-10,2.754115537849385e-10,5.407186363143758e-13,2.9010237622696866e-12,1.6453374571775814e-20,1.4107059179049934e-12,1.6405367646246305e-14,3.138663394413656e-12,3.558721505146747e-18,4.0060740406267545e-17,8.60414161730421e-27,1.5180711241269827e-21,6.637588965508545e-26,6.861225531522525e-27,1.477490400996129e-25,2.9214647123026525e-24,1.9373568384611918e-30,5.158453461848688e-33
1.319549053723543e-06,0.11224537170640196,0.0,0.0,0.0,0.0,0.3299991868444702,0.6699991857687527,7.954029390363603e-07,7.937019994171498e-07,6.191191085299732e-09,1.0456644746406577e-09,1.959856159363302e-17,2.901574939990457e-09,1.1461147467519231e-08,1.320508282597693e-08,4.5838096821880956e-11,5.223422141342218e-10,2.847407545691006e-10,5.824032125265776e-13,3.1534585216613138e-12,1.7885077310605682e-20,1.584631700636275e-12,1.7195896540377624e-14,3.238416468582893e-12,3.935353191669457e-18,4.5648381056532376e-17,9.644473110745305e-27,1.6501676839746679e-21,7.80267914404747e-26,8.103102847671531e-27,1.723337935818718e-25,3.509108395507428e-24,2.3270519903752044e-30,6.391732503224043e-33
1.3593388723887164e-06,0.11224537170608953,0.0,0.0,0.0,0.0,0.3299991616568892,0.6699991607866101,8.196873694312782e-07,8.176138465081646e-07,6.380266550800183e-09,1.0705606028692998e-09,2.0197090553435725e-17,3.0031863218321273e-09,1.2166026350736673e-08,1.4123398029957949e-08,5.013720624200976e-11,5.400020161596401e-10,2.940694585939694e-10,6.258838135365371e-13,3.4184726044989755e-12,1.9388124629478714e-20,1.773426494770089e-12,1.8003539363395358e-14,3.3382981488002575e-12,4.339380478166792e-18,5.1818291771117406e-17,1.0782473097856721e-26,1.7888469456800548e-21,9.129134901864491e-26,9.521923856234171e-27,2.0014080179378012e-25,4.192998702539098e-24,2.780573241859358e-30,7.871402290054368e-33
1.3991286910538898e-06,0.11224537170631402,0.0,0.0,0.0,0.0,0.3299991364289373,0.6699991357794399,8.439902397554232e-07,8.415240835910257e-07,6.569485574984119e-09,1.095455257156187e-09,2.0796073956279575e-17,3.1048591014317513e-09,1.2892137361898304e-08,1.5073328246490615e-08,5.4698840974833675e-11,5.576707777725761e-10,3.033976629161548e-10,6.711766745564942e-13,3.696217829761049e-12,2.0963377581166617e-20,1.977817673119173e-12,1.8828313253568633e-14,3.4383084381940934e-12,4.7719774568734226e-18,5.861222344276746e-17,1.2024936167765624e-26,1.9341883634593506e-21,1.0633768036483842e-25,1.1136599873073848e-26,2.3148731391517533e-25,4.9855629638966505e-24,3.3061618303982715e-30,9.637686155837933e-33
1.4389185097190632e-06,0.11224537170707446,0.0,0.0,0.0,0.0,0.3299991111605938,0.6699991107472204,8.68311536789591e-07,8.654327138526354e-07,6.758848054906882e-09,1.1203484408023508e-09,2.1395511476287506e-17,3.2065925531263074e-09,1.3639497667175386e-08,1.6054892450186635e-08,5.953098882186734e-11,5.753484435185283e-10,3.1272536594385464e-10,7.182973038063389e-13,3.986839029601729e-12,2.2611657592141438e-20,2.1985411315500615e-12,1.9670235326327385e-14,3.5384473385854175e-12,5.234338932620912e-18,6.607369431933738e-17,1.3378960300639197e-26,2.08626773583278e-21,1.233461152178317e-25,1.2967446204685738e-26,2.6671235117386157e-25,5.9004350187135584e-24,3.912859097934294e-30,1.1736009802532435e-32
1.5184981470494099e-06,0.11224537171019956,0.0,0.0,0.0,0.0,0.3299990605026497,0.6699990606075472,9.170093569491355e-07,9.132451666468704e-07,7.138002961120834e-09,1.170130409354723e-09,2.2595747535577582e-17,3.410239467711495e-09,1.5198034772522194e-08,1.8112997746691704e-08,7.003886265508375e-11,6.107303291113835e-10,3.313792662705729e-10,8.180804792531552e-13,4.607255808220935e-12,2.613039805379189e-20,2.6919688106428353e-12,2.1405592372104015e-14,3.739110974595496e-12,6.253238645559726e-18,8.318234969178486e-17,1.64516242720747e-26,2.4109263383192198e-21,1.640349290227342e-25,1.7366311409368124e-26,3.502684584613434e-25,8.158173089248673e-24,5.410078917495912e-30,1.713960845873098e-32
1.5980777843797565e-06,0.11224537171545731,0.0,0.0,0.0,0.0,0.3299990096828948,0.6699990103674168,9.657807203382256e-07,9.610512303341948e-07,7.517730416087801e-09,1.2199065348518837e-09,2.3797796029965443e-17,3.614124125250017e-09,1.6841774784316216e-08,2.0297862613653036e-08,8.172508042687673e-11,6.461474298889521e-10,3.500311599532289e-10,9.253442179943693e-13,5.280754861491398e-12,2.995019863287558e-20,3.2597527966385986e-12,2.3209747002802e-14,3.940289054613464e-12,7.406055338641342e-18,1.0352893088708236e-16,2.0063461025275016e-26,2.7633628304065042e-21,2.150654778711807e-25,2.2911551470174966e-26,4.539918848527937e-25,1.1102610825057215e-23,7.362685662052454e-30,2.4569925876188582e-32
1.6776574217101032e-06,0.11224537172284024,0.0,0.0,0.0,0.0,0.3299989587011682,0.6699989600266559,1.014625515539089e-06,1.0088509303155548e-06,7.898029552049889e-09,1.2696768435601451e-09,2.5001654212515013e-17,3.8182448109160065e-09,1.857085464610348e-08,2.2609634400717332e-08,9.465417483789455e-11,6.81599587182096e-10,3.686810522194027e-10,1.0401899427811419e-12,6.008277246300752e-12,3.4076396604415506e-20,3.908049602803174e-12,2.5082835403789836e-14,4.141981567954065e-12,8.703101180701162e-18,1.275283824898644e-16,2.4282551785262415e-26,3.144069748121334e-21,2.7837658356639303e-25,2.98228322701549e-26,5.814740708413184e-25,1.489503269270576e-23,9.877635996617369e-30,3.463432894359666e-32
1.7572370590404498e-06,0.11224537173234071,0.0,0.0,0.0,0.0,0.32999890755730965,0.6699989095850911,1.0635436298786635e-06,1.056644291948973e-06,8.278899491458219e-09,1.3194413616900867e-09,2.6207319305296297e-17,4.022600505460873e-09,2.0385411124722192e-08,2.504845966956707e-08,1.0889095839747328e-10,7.170866904290402e-10,3.873289511960067e-10,1.1627106353992411e-12,6.790682906738951e-12,3.851386920609254e-20,4.643118214361335e-12,2.7024993447876276e-14,4.3441884978707844e-12,1.0155027517779164e-17,1.556270236311156e-16,2.918216712624077e-26,3.553497189113493e-21,3.5615735411932156e-25,3.834869395048555e-26,7.3674802247331275e-25,1.9725032212796755e-23,1.3080659952801952e-29,4.8082547989925603e-32
