Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282)
0.00013265576034389234,0.11224224874973052,0.0,0.0,0.0,0.0,0.3296689105348979,0.6697456714507074,7.672833870739773e-05,7.560790787821169e-05,5.971917421164204e-07,7.934218296548914e-08,1.8904439108086417e-15,3.7388568735460107e-07,0.0001353453533045482,0.00020598080238204498,5.5490043559440925e-05,5.6015269862739696e-08,3.0635997211501566e-08,1.4754226946929791e-08,1.0871051843880494e-07,6.165598915029711e-16,7.043969206966768e-06,8.44143145780908e-11,5.77624087939534e-10,1.1384125725766e-10,1.3500670476324196e-07,2.5251036219897635e-18,5.967855947296637e-17,2.2380914999646225e-14,3.104194407095332e-15,3.871862043400737e-14,7.844981430990872e-11,5.202500187183542e-17,1.3834424334037465e-17,1.6070280815272176e-22,3.4206907999367306e-21,3.647683601914181e-20,4.6763880364869666e-14
0.00013532324615701414,0.11224208400300335,0.0,0.0,0.0,0.0,0.32965781819936246,0.6697375377010101,7.743926874266396e-05,7.699091455649627e-05,6.027186394794589e-07,8.078987885771294e-08,1.9079396162086963e-15,3.795008223916337e-07,0.00014008568991572402,0.00021385766634904397,5.808051101279309e-05,5.6700408388677945e-08,3.122880732238879e-08,1.5298084232331704e-08,1.127231464448248e-07,6.393178134187552e-16,7.470543735845679e-06,8.674081966811933e-11,5.879345073917048e-10,1.2060766708902977e-10,1.4672163899510367e-07,2.718237154604687e-18,6.200141589287774e-17,2.4548405536153483e-14,3.4242287867903516e-15,4.258752037960099e-14,8.845034421819468e-11,5.865698208007364e-17,1.5742552537586613e-17,1.8450322767624168e-22,3.927353022451879e-21,4.187967301573591e-20,5.498286102555529e-14
0.00013799073197013595,0.11224191640171592,0.0,0.0,0.0,0.0,0.32964658929809953,0.6697293149918794,7.813370889883936e-05,7.836672443135689e-05,6.081170107249835e-07,8.223008158789525e-08,1.9250284650623886e-15,3.8506990680528933e-07,0.0001448696312454097,0.000221852308432059,6.071727959448878e-05,5.737564478343634e-08,3.1819975154400995e-08,1.5848230326753588e-08,1.1678218015465148e-07,6.623389287797493e-16,7.912668504346255e-06,8.90687885479655e-11,5.981844135868158e-10,1.2758146725827367e-10,1.5912252038520864e-07,2.921356336297974e-18,6.436081860974594e-17,2.686204822720768e-14,3.768150585789709e-15,4.673145637854934e-14,9.94358854240275e-11,6.594218525282469e-17,1.7856525827480092e-17,2.1112538293497847e-22,4.4941071931973205e-21,4.7923305766709643e-20,6.440179640895748e-14
0.00014065821778325776,0.1122417460139139,0.0,0.0,0.0,0.0,0.32963522504919623,0.6697210040860203,7.881273164958847e-05,7.973538604477111e-05,6.133952056919974e-07,8.36628486876121e-08,1.9417368892521106e-15,3.905958954463118e-07,0.00014969608032698446,0.000229963831007114,6.339963945545127e-05,5.804152063663913e-08,3.240951386546596e-08,1.640455566006083e-08,1.2088680411363735e-07,6.856186126735665e-16,8.370520725012756e-06,9.139832235011098e-11,6.083784267558268e-10,1.347633389162854e-10,1.722300099588624e-07,3.1347418073057316e-18,6.675670343320129e-17,2.932752322326746e-14,4.137086964238764e-15,5.1162313031445416e-14,1.1147540692193217e-10,7.392634907214976e-17,2.019258046940108e-17,2.4082215472181547e-22,5.126344530694573e-21,5.466522400306865e-20,7.516089785679503e-14
0.00014332570359637956,0.1122415729028995,0.0,0.0,0.0,0.0,0.32962372660049766,0.6697126056814081,7.947733202657259e-05,8.109695444310827e-05,6.185609711861685e-07,8.508824400577106e-08,1.958089411724537e-15,3.960815487352291e-07,0.00015456400438775046,0.0002381913960694035,6.612692421911855e-05,5.869854082844584e-08,3.299743932094243e-08,1.6966957431584153e-08,1.250362531103219e-07,7.091525251458404e-16,8.844274566409046e-06,9.372953477446338e-11,6.185208968723691e-10,1.421540290791852e-10,1.8606483361523475e-07,3.35867636092261e-18,6.918903354646884e-17,3.195059043666181e-14,4.5321906495461745e-15,5.589219652155241e-14,1.2464080805070162e-10,8.265715451596489e-17,2.276779111354911e-17,2.738619781194895e-22,5.82978885138088e-21,6.216646414282987e-20,8.741275907206346e-14
0.00014599318940950137,0.1122413971274764,0.0,0.0,0.0,0.0,0.32961209503426386,0.6697041204159911,8.01284317666058e-05,8.245149048571792e-05,6.236214832792702e-07,8.650633700361001e-08,1.9741087487363023e-15,4.015294413248391e-07,0.00015947243034542235,0.0002465342212771755,6.889850871683103e-05,5.934717540572219e-08,3.358376983002978e-08,1.753533913918749e-08,1.2922980866856275e-07,7.329365913050772e-16,9.334101339889082e-06,9.606254878153065e-11,6.286159097226447e-10,1.4975434825012332e-10,2.006477884034779e-07,3.593445014507018e-18,7.16577976795367e-17,3.473709136647756e-14,4.954640367946779e-15,6.093343833751847e-14,1.3900697179633772e-10,9.218426120657858e-17,2.5600094792876928e-17,3.1052939232868873e-22,6.610508435725006e-21,7.049173582638699e-20,1.0132310689949593e-13
0.00014866067522262318,0.11224121874222139,0.0,0.0,0.0,0.0,0.32960033137160466,0.6696955488721532,8.076688356682302e-05,8.379906020244917e-05,6.285833804574429e-07,8.79172020895681e-08,1.989815914786657e-15,4.0694197092568966e-07,0.00016442044053063053,0.0002549915761759338,7.171380667461444e-05,5.998786152166953e-08,3.416852590184236e-08,1.8109610121433346e-08,1.3346679568811192e-07,7.569669822694376e-16,9.840169673116407e-06,9.839749075024641e-11,6.386672853792769e-10,1.5756516527543656e-10,2.1599974846561823e-07,3.839334893211229e-18,7.416300834791575e-17,3.7692948708069003e-14,5.405640917795339e-15,6.629859550999614e-14,1.546518186081389e-10,1.0255934309953095e-16,2.870831398742472e-17,3.5112559668966267e-22,7.474928030924087e-21,7.970954990831948e-20,1.1707157827789187e-13
0.00015132816103574499,0.11224103779774432,0.0,0.0,0.0,0.0,0.32958843657667747,0.6696868915809268,8.139347536845659e-05,8.513973419891285e-05,6.334527969799544e-07,8.932091802154079e-08,2.0052303282165042e-15,4.1232136776162673e-07,0.00016940716864503102,0.00026356277861466846,7.457226839198629e-05,6.06210054031196e-08,3.4751730018490265e-08,1.8689685124272756e-08,1.377465792224723e-07,7.81240096892105e-16,1.036264567095084e-05,1.0073448865846083e-10,6.486785894921038e-10,1.6558740380360398e-10,2.321416705982005e-07,4.096635198946116e-18,7.670470016009643e-17,4.0824167686496936e-14,5.886423395355133e-15,7.20004529428074e-14,1.7165636067815702e-10,1.1383612447972126e-16,3.211218082006341e-17,3.9596901355369194e-22,8.429841011204956e-21,8.989234812983098e-20,1.3485252375073598e-13
0.0001539956468488668,0.11224085434095117,0.0,0.0,0.0,0.0,0.32957641156064404,0.6696781490259499,8.200893460052858e-05,8.64735871079779e-05,6.382353959240463e-07,9.071756736279216e-08,2.02036991581372e-15,4.176697046367985e-07,0.00017443179596056125,0.0002722471913624554,7.74733784479053e-05,6.12469843152615e-08,3.533340642108326e-08,1.9275483903767248e-08,1.4206856148955711e-07,8.057525448070119e-16,1.0901693064377864e-05,1.0307367154328003e-10,6.586531485615565e-10,1.7382204022639922e-10,2.490945994383345e-07,4.3656373506079194e-18,7.928292828202841e-17,4.413683800277196e-14,6.398245747841147e-15,7.80520277684638e-14,1.9010475668306947e-10,1.2607041626419e-16,3.5832362051916154e-17,4.453958632176986e-22,9.482421804100163e-21,1.011166356274326e-19,1.5487583790197884e-13
0.0001566631326619886,0.11224066841529794,0.0,0.0,0.0,0.0,0.32956425718538046,0.6696693216471685,8.261393233282359e-05,8.780069708557711e-05,6.429364015362355e-07,9.210723596384686e-08,2.035251215222969e-15,4.2298890649606903e-07,0.00017949354776017727,0.00028104421892954375,8.041665346028165e-05,6.186614848992777e-08,3.5913580913737425e-08,1.986693084346733e-08,1.464321790793081e-07,8.305011305916404e-16,1.1457473348216291e-05,1.0541516464928938e-10,6.685940512120964e-10,1.8227009779118541e-10,2.668796722598593e-07,4.64663484177517e-18,8.189776697949754e-17,4.7637132702192265e-14,6.9423927920447865e-15,8.446656880715674e-14,2.1008436695666745e-10,1.3932015259047405e-16,3.989048265824773e-17,4.99760745430561e-22,1.0640238459922599e-20,1.1346311496863618e-19,1.7736781710680098e-13
0.0001593306184751104,0.11224048006103707,0.0,0.0,0.0,0.0,0.329551974266947,0.6696604098442888,8.320908730023961e-05,8.912114534837865e-05,6.475606305681205e-07,9.34900125056829e-08,2.049889474140971e-15,4.282807598903663e-07,0.00018459169001593738,0.00028995330459099925,8.34016399180503e-05,6.247882299967782e-08,3.6492280684527496e-08,2.046395459225752e-08,1.5083690027872087e-07,8.554828385957035e-16,1.2030145908330138e-05,1.077590888775962e-10,6.785041624596369e-10,1.9093264198388843e-10,2.8551812335704254e-07,4.939923133933723e-18,8.454930820921291e-17,5.133130897911751e-14,7.520176283948525e-15,9.125755775515676e-14,2.316858090371079e-10,1.5364542765348901e-16,4.430915054985962e-17,5.594372266065723e-22,1.1911265355223894e-20,1.270168216163957e-19,2.0257204499869306e-13
0.00016199810428823221,0.11224028931545224,0.0,0.0,0.0,0.0,0.329539563578822,0.6696514139799838,8.379496977086343e-05,9.043501575089761e-05,6.521125223902674e-07,9.486598809427618e-08,2.0642987456437175e-15,4.33546922797046e-07,0.0001897255262976381,0.0002989739276083338,8.642791209928514e-05,6.308530957038194e-08,3.7069534137441866e-08,2.106648774474792e-08,1.552822226227992e-07,8.806948190511901e-16,1.2619868139038747e-05,1.1010556267262515e-10,6.883861451898148e-10,1.998107800988974e-10,3.0503128806011947e-07,5.245799901366571e-18,8.723766038812267e-17,5.5225710528878047e-14,8.13293564756803e-15,9.843871458558925e-14,2.5500301359860186e-10,1.6910853279735322e-16,4.9111982606056684e-17,6.24818440569497e-22,1.3303896195491237e-20,1.4186726258450436e-19,2.3075030606342536e-13
0.00016466559010135402,0.11224009621308233,0.0,0.0,0.0,0.0,0.3295270258549068,0.6696423343828696,8.437210523839074e-05,9.174239439970092e-05,6.565961677577042e-07,9.623525586364731e-08,2.0784919792451962e-15,4.387889336752781e-07,0.00019489439490414146,0.00030810560064479717,8.949507008551562e-05,6.368588831414293e-08,3.764537073865771e-08,2.1674466535048798e-08,1.5976767066961038e-07,9.061343754534315e-16,1.3226795551431025e-05,1.1245469743605907e-10,6.982424605093729e-10,2.0890565581819886e-10,3.254406064044333e-07,5.564564895964954e-18,8.99629472363407e-17,5.932676574579445e-14,8.7820379954724e-15,1.0602399656304701e-13,2.801332807562768e-10,1.8577399385469087e-16,5.43236287189244e-17,6.96317696711399e-22,1.4826957177228885e-20,1.5810855679260337e-19,2.62183527773946e-13
0.00016733307591447583,0.11223990078593292,0.0,0.0,0.0,0.0,0.32951436179231236,0.6696331713502517,8.494097792398986e-05,9.304336930215668e-05,6.610153360763944e-07,9.759791063216768e-08,2.09248110721096e-15,4.4400821994873367e-07,0.0002000976662085994,0.0003173478673675987,9.260273787956641e-05,6.428081937311871e-08,3.821982087859009e-08,2.228783054047646e-08,1.6429279385516644e-07,9.317989523948993e-16,1.385108187326329e-05,1.1480659733574927e-10,7.080753810346325e-10,2.1821844320597768e-10,3.4676762642757545e-07,5.896519705420405e-18,9.272530662903307e-17,6.364098787952883e-14,9.46887792768198e-15,1.1402759772245817e-13,3.071773366754717e-10,2.0370860868782434e-16,5.996979688292401e-17,7.743690920513945e-22,1.6489720245857365e-20,1.75839576442951e-19,2.9717275167292413e-13
0.00017000056172759764,0.11223970306367625,0.0,0.0,0.0,0.0,0.3295015720539359,0.6696239251506606,8.550203407741812e-05,9.43380300473017e-05,6.653735010958199e-07,9.89540486116137e-08,2.1062771258894775e-15,4.492061067585972e-07,0.00020533474020744986,0.0003267003002284494,9.57505616311999e-05,6.487034447793976e-08,3.8792915743601375e-08,2.2906522433167118e-08,1.6885716453250518e-07,9.576861244436985e-16,1.4492879141061419e-05,1.171613635558919e-10,7.178870175732971e-10,2.277503484812563e-10,3.690340071472569e-07,6.2419681273900536e-18,9.552488965069878e-17,6.817497814671438e-14,1.0194878479809107e-14,1.2246395572284793e-13,3.3623939050766953e-10,2.229814849465735e-16,6.607728037719154e-17,8.594281382361182e-22,1.8301916686000655e-20,1.9516409194164132e-19,3.3604013381117834e-13
0.00017266804754071944,0.11223950307383801,0.0,0.0,0.0,0.0,0.329488657270839,0.669614596026184,8.605568507446743e-05,9.562646751660857e-05,6.696738650431356e-07,1.0030376710598579e-07,2.11989017211008e-15,4.543838249523926e-07,0.00021060504426225442,0.0003361624984146391,9.893820797215344e-05,6.545468841228024e-08,3.936468719755761e-08,2.353048774531523e-08,1.734603762580986e-07,9.83793586424806e-16,1.5152337785049238e-05,1.1951908949470746e-10,7.276793165126173e-10,2.3750260631234125e-10,3.9226152127068283e-07,6.601216105239374e-18,9.83618597110515e-17,7.293542339893341e-14,1.0961491269755593e-14,1.313477511030519e-13,3.674271916773567e-10,2.436640780587838e-16,7.26739823280836e-17,9.519723976729647e-22,2.027375090571352e-20,2.1619091888791974e-19,3.7912997496805657e-13
0.00017533553335384125,0.11223930084197171,0.0,0.0,0.0,0.0,0.32947561804443737,0.6696051841946085,8.66023103112646e-05,9.69087736221911e-05,6.739193811601557e-07,1.0164716425377889e-07,2.1333295945250635e-15,4.5954251816724816e-07,0.0002159080310230951,0.0003457340859613425,0.00010216536246020064,6.603406037824223e-08,3.9935167677021845e-08,2.4159674628179156e-08,1.7810204212363013e-07,1.0101191439586317e-15,1.582960670751044e-05,1.2187986000367063e-10,7.374540688292699e-10,2.474764716170161e-10,4.1647205760042864e-07,6.974571271093261e-18,1.0123639160893629e-16,7.79290954128755e-14,1.1770195877618887e-14,1.4069390430777196e-13,4.008520874386447e-10,2.6583022939975153e-16,7.978894101571719e-17,1.0525021210736204e-21,2.241591426297589e-20,2.390340655142156e-19,4.268097810778916e-13
0.00017800301916696306,0.11223909639182089,0.0,0.0,0.0,0.0,0.3294624549485175,0.6695956898513814,8.714225989721139e-05,9.818504107016988e-05,6.781127746526933e-07,1.0298433882995974e-07,2.146604019926066e-15,4.6468325016427064e-07,0.00022124317652191604,0.00035541471001434985,0.0001054317281302419,6.660865527362833e-08,4.050439009613219e-08,2.4794033663305685e-08,1.8278179320121095e-07,1.0366607046429255e-15,1.6524833355106293e-05,1.2424375818315884e-10,7.472129423369199e-10,2.5767322336337874e-10,4.416876231800589e-07,7.36234344847913e-18,1.0414867084120092e-16,8.316285513995587e-14,1.2622501011371178e-14,1.5051758420148106e-13,4.3662908072115525e-10,2.895562046534689e-16,8.745235837106438e-17,1.1615409009843519e-21,2.47395992511902e-20,2.6381288395443743e-19,4.79471354283507e-13
0.00018067050498008486,0.11223888974546922,0.0,0.0,0.0,0.0,0.3294491685310869,0.6695861131714096,8.767585715238182e-05,9.945536314736843e-05,6.822565621545124e-07,1.043153900184893e-07,2.1597214148582126e-15,4.6980701159120365e-07,0.0002266099784244423,0.00036520403923443953,0.00010873702414938282,6.717865487987724e-08,4.1072387756790024e-08,2.543351769225714e-08,1.8749927725658068e-07,1.0634162707546087e-15,1.7238163785652213e-05,1.2661086015096387e-10,7.569574754552933e-10,2.680941641015155e-10,4.679303452585986e-07,7.764844764310872e-18,1.0709889295799902e-16,8.86436500435081e-14,1.3519944989716194e-14,1.6083420864386399e-13,4.74876888333878e-10,3.149207324112715e-16,9.569562518568045e-17,1.2796363374606609e-21,2.725651394068774e-20,2.9065222424224096e-19,5.375319150599873e-13
0.00018333799079320667,0.11223868092347943,0.0,0.0,0.0,0.0,0.3294357593160738,0.6695764543107018,8.820340091691828e-05,0.00010071983352924089,6.8635306971409e-07,1.0564041721554621e-07,2.172689142558207e-15,4.749147256234358e-07,0.00023200795442978068,0.0003751017623344459,0.00011208098457236084,6.77442289552386e-08,4.1639194268876007e-08,2.6078081618762292e-08,1.9225415749310733e-07,1.0903839321262859e-15,1.7969742729866044e-05,1.2898123267288694e-10,7.666890787421811e-10,2.7874060860643666e-10,4.952224730286713e-07,8.18238888392934e-18,1.1008726277105638e-16,9.437851214145728e-14,1.4464094533645082e-14,1.7165943815678577e-13,5.157179994354179e-10,3.420050429471472e-16,1.0455134644299326e-16,1.4073607020989164e-21,2.997889639552954e-20,3.1968258804584583e-19,6.014352558501361e-13
0.00018600547660632848,0.11223846994502135,0.0,0.0,0.0,0.0,0.3294222278048837,0.669566713407868,8.872516767906498e-05,0.0001019785461070077,6.904044493360681e-07,1.0695951990680068e-07,2.1855140153173374e-15,4.800072538196916e-07,0.00023743664080679274,0.0003851075867383407,0.00011546335719285558,6.830553624683134e-08,4.220484348203728e-08,2.6727682265249622e-08,1.9704611131598134e-07,1.1175618591372562e-15,1.8719713648511337e-05,1.3135494290081053e-10,7.764090740649027e-10,2.8961388867987403e-10,5.23586379152889e-07,8.615291596857534e-18,1.1311399388777764e-16,1.0037456377740789e-13,1.5456546059299878e-14,1.8300918590537055e-13,5.592787342683725e-10,3.7089290716819634e-16,1.140533713259925e-16,1.5453116181576524e-21,3.291952945731426e-20,3.510402863164686e-19,6.716529266404919e-13
0.00018867296241945029,0.11223825682798941,0.0,0.0,0.0,0.0,0.32940857447782673,0.6695568905854874,8.924141353117958e-05,0.00010323159483261952,6.944126942316269e-07,1.0827279749662308e-07,2.1982023427572804e-15,4.850854017078187e-07,0.00024289559105666859,0.0003952212373537069,0.00011888390248561377,6.886272542608834e-08,4.276936941926152e-08,2.7382278260636312e-08,2.0187482937752765e-07,1.1449482972989382e-15,1.94882187853174e-05,1.337320528334874e-10,7.861186854222033e-10,3.0071535784960465e-10,5.53044561185907e-07,9.063871261472227e-18,1.161793082834536e-16,1.066390149405986e-13,1.6498926809526066e-14,1.9489962115173725e-13,6.056893032792379e-10,4.016706758207668e-16,1.2423681930145085e-16,1.6941127575103325e-21,3.609175588319304e-20,3.8486760071387013e-19,7.486854529386615e-13
0.0001913404482325721,0.1122380415891105,0.0,0.0,0.0,0.0,0.3293947997954233,0.6695469859513552,8.975237596466792e-05,0.00010447907357985845,6.983796528071646e-07,1.09580349149945e-07,2.2107599761120127e-15,4.901499231338967e-07,0.000248384374691928,0.00040544245544982244,0.00012234239263431612,6.941593594078013e-08,4.333280621455374e-08,2.8041829874886056e-08,2.0674001467300702e-07,1.1725415621266546e-15,2.027539921609932e-05,1.3611261408486333e-10,7.958190293362466e-10,3.120463761634846e-10,5.83619642848207e-07,9.528447643475932e-18,1.1928343556864445e-16,1.1317915948325739e-13,1.7592892900752747e-14,2.073471586324513e-13,6.5508386653271e-10,4.3442731889182628e-16,1.3513810522018593e-16,1.8544145327248277e-21,3.950949338631441e-20,4.213129439914547e-19,8.330635866192871e-13
0.0001940079340456939,0.11223782424404283,0.0,0.0,0.0,0.0,0.32938090419959953,0.6695369995996162,9.025827551239094e-05,0.00010572107601976752,7.023070414131592e-07,1.1088227373122075e-07,2.223192348585212e-15,4.952015247307258e-07,0.0002539025761223601,0.0004157709976316889,0.0001258386106398917,6.996529879679411e-08,4.3895188065845023e-08,2.870629890528374e-08,2.1164138154895947e-07,1.2003400335153532e-15,2.1081394894419573e-05,1.384966811006357e-10,8.05511162856879e-10,3.236083139559087e-10,6.153343751212884e-07,1.0009342471081494e-17,1.2242661272521934e-16,1.20002382769207e-13,1.874013051207602e-14,2.2036846917797385e-13,7.076005933707692e-10,4.69254465172655e-16,1.4679497102786484e-16,2.026894803607914e-21,4.3187250015946655e-20,4.6053102400355415e-19,9.253495900781488e-13
0.0001966754198588157,0.11223760480746645,0.0,0.0,0.0,0.0,0.3293668881147817,0.6695269316117995,9.075931724822863e-05,0.00010695769550948018,7.061964560410714e-07,1.1217866967883668e-07,2.235504512377338e-15,5.002408704661232e-07,0.00025944979363881225,0.00042620663490217174,0.0001293723495037578,7.051093727904571e-08,4.4456549188584816e-08,2.9375648617270087e-08,2.165786549842516e-07,1.2283421516620153e-15,2.190634469405652e-05,1.4088430585848475e-10,8.151960735702035e-10,3.3540256398262927e-10,6.482116372946497e-07,1.0506880423092977e-17,1.256090839010141e-16,1.2711615947029985e-13,1.994235808392113e-14,2.339804881072387e-13,7.633817224906188e-10,5.062464421003085e-16,1.5924651306288858e-16,2.2122596071558595e-21,4.714014003142979e-20,5.026830129787073e-19,1.0261385541709858e-12
