Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491)
2.8965828544632734e-06,0.11224537209599644,0.0,0.0,0.0,0.0,0.3299981574563591,0.669998176254931,1.7718763302680908e-06,1.7402243408259946e-06,1.379387816985656e-08,2.0313031076587577e-09,4.3665292797747413e-17,6.973926561111835e-09,5.581789168057867e-08,7.398316068213137e-08,4.954775090855251e-10,1.2289534167390277e-09,6.541009500509731e-10,3.7982521839578934e-12,2.4373335597940325e-11,1.3823520765504027e-19,2.861273601651792e-11,6.248452229415089e-14,7.295577333586935e-12,5.51764579461422e-17,1.3640677998067637e-15,2.3177042839930226e-25,1.275450617448382e-20,4.661412488210964e-24,5.836227405875373e-25,9.887125321113664e-24,4.25383747180371e-22,2.8209538744945678e-28,1.7480494460511825e-30,2.0051805447452208e-35,4.2405571067805e-34,4.5219552150219246e-33,1.3190834411914314e-28,4.8087077169173145e-35,2.465589245700437e-35,3.355393458907959e-26,4.0291278762718934e-29,4.399955917758307e-13,1.7859845855271335e-32,1.0638893297533238e-31,1.837418261856375e-22,2.800017305396301e-29,5.352532330522287e-25,1.2629758386233915e-30
3.0969356922310543e-06,0.11224537220296317,0.0,0.0,0.0,0.0,0.3299980220777785,0.6699980451218596,1.8979614669827277e-06,1.860302943033214e-06,1.4775558170851498e-08,2.156366808506647e-09,4.677285576120611e-17,7.49784185562501e-09,6.389275850356672e-08,8.531579910825679e-08,6.072630264742148e-10,1.3196917643826134e-09,7.009727227260161e-10,4.4380551024620746e-12,2.8751866763655535e-11,1.6306837681416094e-19,3.629027699653657e-11,7.021600063297135e-14,7.825467680792814e-12,6.95216593385277e-17,1.830993690161602e-15,3.0861082854029916e-25,1.5045829150620838e-20,6.703254462222465e-24,8.42386791191419e-25,1.4087792446811014e-23,6.454975736931595e-22,4.280652997270696e-28,2.841357179480619e-30,3.2526330536733265e-35,6.879360604360301e-34,7.335866439746802e-33,2.2736686168167042e-28,8.290413047106016e-35,4.0974248390827683e-35,5.142003165887411e-26,6.174463809029979e-29,5.31612265012248e-13,2.7369482910295703e-32,1.6431549784688063e-31,2.8182020293606833e-22,4.2946808232314734e-29,7.700217454615481e-25,2.3146851661213922e-30
3.297288529998835e-06,0.11224537232247403,0.0,0.0,0.0,0.0,0.3299978856536738,0.6699979133304715,2.024497940843075e-06,1.9803441881055214e-06,1.5760751889308793e-08,2.281396737861623e-09,4.989154159489681e-17,8.023222183853962e-09,7.252468256026742e-08,9.747014561981234e-08,7.34961315058654e-10,1.4106454211252718e-09,7.478330307322228e-10,5.132000120760278e-12,3.352729393990332e-11,1.9015257158402935e-19,4.529229653951542e-11,7.840040446258011e-14,8.358613128830409e-12,8.643257714567602e-17,2.415160154413209e-15,4.040436424845246e-25,1.7544866766605577e-20,9.432442667561405e-24,1.1891428646130866e-24,1.9661822259976812e-23,9.556139963792039e-22,6.337211353041884e-28,4.486649923516131e-30,5.126033022677852e-35,1.084260236236492e-33,1.1562104004435465e-32,3.792792239926348e-28,1.3832384612887032e-34,6.580250428477366e-35,7.654533181614599e-26,9.191470725736268e-29,6.340966789268712e-13,4.0742996132721775e-32,2.4723832446679377e-31,4.2121938731167116e-22,6.419075321218625e-29,1.0839072377166872e-24,4.088631796509475e-30
3.497641367766616e-06,0.11224537245440068,0.0,0.0,0.0,0.0,0.3299977481815497,0.6699977808780645,2.1514837775937735e-06,2.1003484666271223e-06,1.6749443903103318e-08,2.406393230862245e-09,5.302130148723238e-17,8.550064072795862e-09,8.171578740429434e-08,1.1044849287212113e-07,8.796934559160504e-10,1.5018135201737673e-09,7.946820356680445e-10,5.880491472125007e-12,3.870297183854795e-11,2.1950681846130275e-19,5.573412831033446e-11,8.703955021386108e-14,8.895012263514237e-12,1.0619342115816561e-16,3.13690809553702e-15,5.211329514667297e-25,2.025337840346301e-20,1.3021220647463013e-23,1.6461412326320413e-24,2.6943613979763334e-23,1.3842044276708714e-21,9.17943967489288e-28,6.907222844810645e-30,7.875476779575416e-35,1.665967470413434e-33,1.776519005280991e-32,6.147329632607275e-28,2.242424848348914e-34,1.0293704361521846e-34,1.1109042042271494e-25,1.333958676709111e-28,7.478468282850412e-13,5.913040628745567e-32,3.635471421229765e-31,6.153936649501826e-22,9.378251652405515e-29,1.4967788099345584e-24,6.992766165086226e-30
3.697994205534397e-06,0.11224537259861356,0.0,0.0,0.0,0.0,0.32999760965891733,0.6699976477619454,2.2789169814681322e-06,2.2203161671300547e-06,1.7741618742372595e-08,2.5313567915308625e-09,5.616208645564406e-17,9.078363904237394e-09,9.14681885859828e-08,1.2425312800682328e-07,1.0425915709548925e-09,1.5931951831693964e-09,8.415198984408577e-10,6.6838932446055965e-12,4.4281870541902215e-11,2.5114796249849254e-19,6.773204024745339e-11,9.613590651843053e-14,9.434663861776009e-12,1.291042143645695e-16,4.0187686030930935e-15,6.6300227056790055e-25,2.3172922353279486e-20,1.7671386521909235e-23,2.2394107240755576e-24,3.632397072358315e-23,1.9664285909161863e-21,1.3040502907198361e-27,1.0393147086879595e-29,1.1827080892128345e-34,2.5020800628883393e-33,2.6681149922867953e-32,9.71105984823941e-28,3.5431422936710933e-34,1.5675613874235383e-34,1.5763837589071326e-25,1.892898098599394e-28,8.732381841359593e-13,8.39066156875082e-32,5.237213448111749e-31,8.810467400357541e-22,1.342678533326609e-28,2.031869004117629e-24,1.1621049831995046e-29
3.898347043302177e-06,0.11224537275498214,0.0,0.0,0.0,0.0,0.32999747008329555,0.6699975139794297,2.406795535421189e-06,2.3402476765171308e-06,1.8737260581160758e-08,2.6562876575430073e-09,5.931384642220303e-17,9.608117920925034e-09,1.0178399355331089e-07,1.3888633243277222e-07,1.2247987919585519e-09,1.6847895193951327e-09,8.883467793027373e-10,7.542539512119244e-12,5.0266672910247346e-11,2.850912197285653e-19,8.140312577454013e-11,1.0569087009163055e-13,9.977566098442918e-12,1.5548104823919055e-16,5.085584162596537e-15,8.333388390962684e-25,2.6304907095351043e-20,2.361955914478498e-23,2.9995812708939173e-24,4.8258301652896477e-23,2.7452531398083876e-21,1.8205338447869106e-27,1.5324856763643628e-29,1.7403900330442436e-34,3.6821670971916374e-33,3.9265111388891843e-32,1.499114734651981e-27,5.470816007918836e-34,2.339378758160065e-34,2.192679784042598e-25,2.6329346547500647e-28,1.0106256708620094e-12,1.1671037520329506e-31,7.407479225676028e-31,1.2386903913967195e-21,1.8877290856946216e-28,2.7164863066422623e-24,1.8820793027581617e-29
4.098699881069958e-06,0.11224537292337458,0.0,0.0,0.0,0.0,0.3299973294522104,0.6699973795278418,2.5351174005774203e-06,2.4601433793748806e-06,1.9736353723741586e-08,2.7811864696842397e-09,6.247653167047938e-17,1.0139322242961105e-08,1.126653015431496e-07,1.5435038160916514e-07,1.4274692276764814e-09,1.7765956260987524e-09,9.351628378076067e-10,8.456742430467675e-12,5.6659852429478074e-11,3.213506187308421e-19,9.686521655986027e-11,1.157074963265179e-13,1.0523717717835103e-11,1.8565634490062193e-16,6.364634157068105e-15,1.0355952748151049e-24,2.9650631548120583e-20,3.113804952040458e-23,3.961780377051517e-24,6.327111000592827e-23,3.772710800527205e-21,2.5019006297970553e-27,2.2181634048293695e-29,2.514257593555544e-34,5.319819150795719e-33,5.672835751539166e-32,2.266574750154526e-27,8.273322766308818e-34,3.4163127141308034e-34,2.9956481573563625e-25,3.5971229066635365e-28,1.1603455247912323e-12,1.5945019558641303e-31,1.0304896500199451e-30,1.713273906491222e-21,2.6110015854545495e-28,3.58198647551688e-24,2.9779429502004795e-29
4.299052718837739e-06,0.11224537310365815,0.0,0.0,0.0,0.0,0.3299971877631956,0.6699972444045147,2.663880516968474e-06,2.5800036589929833e-06,2.0738881834537702e-08,2.906053243438429e-09,6.565009053961192e-17,1.0671972892199746e-08,1.2411420348586587e-07,1.7064754486419047e-07,1.651767929767576e-09,1.8686125892859326e-09,9.819682329596746e-10,9.42679718774458e-12,6.346372081992444e-11,3.599392705728363e-19,1.1423682866520932e-10,1.2618617681288769e-13,1.1073116312994042e-11,2.199791135671406e-16,7.885759584598166e-15,1.2742718141789652e-24,3.3211310762143e-20,4.054306237431598e-23,5.16703075485506e-24,8.19658866516211e-23,5.111272237087197e-21,3.3895786731432666e-27,3.158111720849151e-29,3.5724559458043064e-34,7.559345966074055e-33,8.06097478963195e-32,3.362945366163392e-27,1.2277988544509289e-33,4.911150061310701e-34,4.0273644922952544e-25,4.835986548144645e-28,1.3227168973126516e-12,2.143656471872474e-31,1.4122562517612099e-30,2.3348725238368704e-21,3.5583333034748387e-28,4.664871261206158e-24,4.61344014545828e-29
4.49940555660552e-06,0.11224537329569853,0.0,0.0,0.0,0.0,0.3299970450137929,0.6699971086067905,2.793082802321567e-06,2.6998288957621796e-06,2.1744829157764716e-08,3.0308889506154643e-09,6.883447307468142e-17,1.1206065791757366e-08,1.3613278189458418e-07,1.8778008524801275e-07,1.898870857960688e-09,1.9608394835900906e-09,1.0287631229493877e-09,1.0452985114430836e-11,7.068045795610392e-11,4.008695386224193e-19,1.3363712822715314e-10,1.3713149006355444e-13,1.1625760832711542e-11,2.588152113685053e-16,9.681487230607904e-15,1.5528773307932765e-24,3.6988090330974154e-20,5.2192028770440415e-23,6.661385277058997e-24,1.0502905240549842e-22,6.835346300660746e-21,4.532912938020503e-27,4.42779267184954e-29,4.999240377282349e-34,1.0579097767575856e-32,1.1281113575218321e-31,4.9047608370660395e-27,1.7911000003719714e-33,6.934189032615152e-34,5.335655183231518e-25,6.406953405425718e-28,1.4980432484634963e-12,2.8400239876842004e-31,1.909171395762984e-30,3.1394416898002832e-21,4.784523773894072e-28,6.006315115789216e-24,7.011053868483496e-29
4.699758394373301e-06,0.11224537349936088,0.0,0.0,0.0,0.0,0.32999690120155173,0.6699969721320209,2.922722154004191e-06,2.819619469604327e-06,2.275417858624076e-08,3.1556930870165413e-09,7.202962524949646e-17,1.1741596780342075e-08,1.4872311078115983e-07,2.057502593945918e-07,2.16996484324769e-09,2.053275372410769e-09,1.0755476655420654e-09,1.1535576466797835e-11,7.831213864566046e-11,4.441531902349208e-19,1.551859005795661e-10,1.4854134503295772e-13,1.2181647942810346e-11,3.025475988745308e-16,1.1787156108101684e-14,1.877192508291279e-24,4.098206240519429e-20,6.649842924028246e-23,8.498650681137107e-24,1.332423272356848e-22,9.032914641950121e-21,5.990249333654074e-27,6.123621363556005e-29,6.90001165226976e-34,1.4602341570227616e-32,1.557133484915148e-31,7.042097972605412e-27,2.5721938714021116e-33,9.670414148595182e-34,6.976242214206889e-25,8.37693432180368e-28,1.6866136367504882e-12,3.7132637983376958e-31,2.5489961688537952e-30,4.1696406324045905e-21,6.35458981980173e-28,7.654028792447737e-24,1.0469019759138138e-28
4.8800759483643034e-06,0.1122453736924808,0.0,0.0,0.0,0.0,0.32999677085978907,0.6699968487236726,3.0397695056803537e-06,2.927401659997304e-06,2.366548898316758e-08,3.2679910755650247e-09,7.491442931058555e-17,1.2224800717447044e-08,1.6054496065271808e-07,2.226414528129437e-07,2.435451428138872e-09,2.136645579115187e-09,1.117645036460601e-09,1.2558350269913973e-11,8.553707946979555e-11,4.851299861219726e-19,1.7651621682741617e-10,1.592134530130644e-13,1.2684718189942186e-11,3.4642356442667824e-16,1.3978840879652735e-14,2.210787367893016e-24,4.476320515763404e-20,8.202446571932186e-23,1.0494012774655001e-23,1.6376308496664396e-22,1.1500736423324048e-20,7.626807025732512e-27,8.108887479912127e-29,9.121369431365753e-34,1.9304372713844695e-32,2.0585386948280124e-31,9.632485547619725e-27,3.519067074982171e-33,1.2881327673688167e-33,8.787749407168424e-25,1.055215024682209e-27,1.8678789639650998e-12,4.677479757821832e-31,3.273921631642041e-30,5.331160181725552e-21,8.124802110211494e-28,9.44245624653343e-24,1.4813054436478576e-28
5.060393502355306e-06,0.11224537389480392,0.0,0.0,0.0,0.0,0.32999663965337434,0.6699967247628622,3.157167596188579e-06,3.0351563522186834e-06,2.457952960137405e-08,3.3802642403798487e-09,7.780787609373646e-17,1.2709162904267068e-08,1.7283310112630854e-07,2.402145878976834e-07,2.7222213108592467e-09,2.2201836045064787e-09,1.159734267014076e-09,1.3627209480088169e-11,9.310115461945499e-11,5.280302078454695e-19,1.9977243824571397e-10,1.7026542370195132e-13,1.3190411799962903e-11,3.9489360529039255e-16,1.6482581729265694e-14,2.5888526527052797e-24,4.872186874239872e-20,1.0045601039132031e-22,1.2864550631478163e-23,1.9988573761746878e-22,1.4522923700538277e-20,9.630997494682457e-27,1.0634847313693605e-28,1.1941803349950037e-33,2.5274846611102627e-32,2.69520540908689e-31,1.3033761281935483e-26,4.7626484117088305e-33,1.6999261262088644e-33,1.0970186159509978e-24,1.3172769584174418e-27,2.0602883386207095e-12,5.839131422992737e-31,4.169011460457837e-30,6.7586520434355806e-21,1.030037790619769e-27,1.1565763023464807e-23,2.070684826903354e-28
5.222679300947208e-06,0.11224537408467983,0.0,0.0,0.0,0.0,0.3299965208268611,0.6699966127241973,3.2631244550031705e-06,3.1321122888421046e-06,2.5404490760666845e-08,3.481289538990235e-09,8.041933682900519e-17,1.3146076522000614e-08,1.842923408135863e-07,2.566148178893278e-07,2.999244907040213e-09,2.2955107286422072e-09,1.1976077081652968e-09,1.4628737035444583e-11,1.0019992322546416e-10,5.682914084953756e-19,2.2242283251833787e-10,1.8054051918310082e-13,1.364777794636922e-11,4.427052778254567e-16,1.9029261514570292e-14,2.9695948513890884e-24,5.243704688983391e-20,1.1987377669543787e-22,1.5363345420088325e-23,2.3784259733494785e-22,1.7799109670881417e-20,1.1803629874897202e-26,1.3471625666004598e-28,1.5103852775862991e-33,3.196878199193044e-32,3.409019072308298e-31,1.696318334727397e-26,6.199643145350208e-33,2.1650738696763223e-33,1.3297894001923291e-24,1.596782521317978e-27,2.243138292217948e-12,7.078106934324541e-31,5.1464873820106856e-30,8.311009806321813e-21,1.266626463918923e-27,1.3802946216492267e-23,2.7721655065033412e-28
5.38496509953911e-06,0.11224537428185449,0.0,0.0,0.0,0.0,0.32999640129726066,0.6699965002351009,3.3693629740605243e-06,3.2290463698388543e-06,2.623164453161611e-08,3.582295301434453e-09,8.303773842199079e-17,1.358392334840895e-08,1.961315709766087e-07,2.735699279818936e-07,3.2948788187997318e-09,2.3709726938901278e-09,1.2354747299360954e-09,1.5667873366706148e-11,1.0757549667632386e-10,6.101225286561002e-19,2.467696684200282e-10,1.9112616388753484e-13,1.4107266408121623e-11,4.9473212239579795e-16,2.1879623403279177e-14,3.392248186801994e-24,5.629712633576587e-20,1.4232172952442858e-22,1.8253596262483605e-23,2.8161817553038107e-22,2.168746938847656e-20,1.4382231251953194e-26,1.6948431167414566e-28,1.897244343987827e-33,4.01588305416492e-32,4.282372073975111e-31,2.1908166459134698e-26,8.008416150500421e-33,2.7385824617993394e-33,1.6017391940190295e-24,1.9233332347992617e-27,2.435295629816861e-12,8.525621646970026e-31,6.314475103274743e-30,1.0158664241332318e-20,1.548221024611915e-27,1.6389456251913096e-23,3.6794582150764855e-28
5.547250898131012e-06,0.11224537448625323,0.0,0.0,0.0,0.0,0.32999628106329104,0.6699963872941881,3.475881984018983e-06,3.3259587918392997e-06,2.7060981860620623e-08,3.6832817653092303e-09,8.56630522025723e-17,1.4022700976296178e-08,2.08351872733945e-07,2.910811011686367e-07,3.6097795975799307e-09,2.4465689754537634e-09,1.2733354143734672e-09,1.674474828680555e-11,1.1522884831652444e-10,6.535290887303298e-19,2.728779458571835e-10,2.0202368296651532e-13,1.4568875719197936e-11,5.512204013070405e-16,2.506006681552763e-14,3.859784850939264e-24,6.030262010081431e-20,1.6816915958858267e-22,2.1583102603135158e-23,3.3190906395556157e-22,2.6280441411922114e-20,1.7428103220634836e-26,2.118701937224009e-28,2.3680523919600095e-33,5.012658671239425e-32,5.345292485132708e-31,2.809066776159421e-26,1.0270332482395507e-32,3.44269636994449e-33,1.9178302715158797e-24,2.302887611245897e-27,2.636886671496489e-12,1.02080883948766e-30,7.703111413978341e-30,1.2347008344600244e-20,1.881739907093007e-27,1.9367909347638665e-23,4.844257462000524e-28
5.709536696722914e-06,0.11224537469780108,0.0,0.0,0.0,0.0,0.3299961601236738,0.6699962739000784,3.582680306340732e-06,3.422849750553095e-06,2.7892493639149305e-08,3.784249215918856e-09,8.829524932534413e-17,1.4462406966334018e-08,2.2095432330404966e-07,3.091495173849455e-07,3.944608377333633e-09,2.522299043744101e-09,1.3111898434033232e-09,1.785949027048052e-11,1.2316093927865923e-10,6.985165398608576e-19,3.008128915736145e-10,2.1323448395543556e-13,1.503260453074378e-11,6.124243317110996e-16,2.859851331564959e-14,4.3752851001314006e-24,6.445403495871614e-20,1.9781759930711208e-22,2.5403822495766677e-23,3.8947263976160693e-22,3.168134720040506e-20,2.1009764492075428e-26,2.6325927221360765e-28,2.937892678939732e-33,6.21915464152943e-32,6.631850032129498e-31,3.577285782211264e-26,1.3081518153842404e-32,4.301688639799337e-33,2.2834571270684476e-24,2.741923188107457e-27,2.848033864632789e-12,1.2154220602977656e-30,9.346259432821613e-30,1.4926876042833373e-20,2.2749308248025693e-27,2.2784641954381103e-23,6.329185630752859e-28
5.871822495314816e-06,0.11224537491642234,0.0,0.0,0.0,0.0,0.3299960384771343,0.6699961600513951,3.6897567534458993e-06,3.5197194409468365e-06,2.8726170573028903e-08,3.885197807925522e-09,9.093430037759194e-17,1.490303884847839e-08,2.339399959708647e-07,3.2777635346740384e-07,4.300030858326269e-09,2.5981623644245893e-09,1.3490380985486936e-09,1.90122266643301e-11,1.3137272051070814e-10,7.450902754160695e-19,3.30639956393031e-10,2.247593244202198e-13,1.5498451284974477e-11,6.786061813530537e-16,3.2524455999391424e-14,4.942149392207115e-24,6.875187259862066e-20,2.3170460830564704e-22,2.977242125150989e-23,4.551315452149071e-22,3.8005353577963475e-20,2.5203589162924507e-26,3.2524596598346283e-28,3.624075854300813e-33,7.6720415264036e-32,8.181148689346919e-31,4.5263069944392927e-26,1.6555066943628396e-32,5.34517702172083e-33,2.704483425339239e-24,3.2474808959532e-27,3.068856046317812e-12,1.4395228961855661e-30,1.1281897895541857e-29,1.7955032427391942e-20,2.7364454876030578e-27,2.6690120030821074e-23,8.209729346324937e-28
6.034108293906718e-06,0.11224537514204115,0.0,0.0,0.0,0.0,0.32999591612240203,0.6699960457467667,3.797110128566956e-06,3.616568057059832e-06,2.9562003351961547e-08,3.986127744572225e-09,9.358017588515824e-17,1.5344594121150536e-08,2.4730996004710993e-07,3.4696278311366855e-07,4.676717290372382e-09,2.674158398397379e-09,1.3868802609488396e-09,2.0203083849916132e-11,1.3986513435247882e-10,7.93255639948387e-19,3.6242481295502183e-10,2.365992664036054e-13,1.5966414375340792e-11,7.500363588667814e-16,3.686900920453474e-14,5.563800611994626e-24,7.31966302813886e-20,2.7030521099423473e-22,3.4750395742601355e-23,5.297780920334201e-22,4.538048952492766e-20,3.0094481012316695e-26,3.9965953503653248e-28,4.4464277488873e-33,9.413319369212111e-32,1.0037975570939383e-30,5.692243353539619e-26,2.0823470540839437e-32,6.607172719032772e-33,3.1872458096199775e-24,3.827169575661336e-27,3.299468685647521e-12,1.6964841698566126e-30,1.3552461785670154e-29,2.1494692614967736e-20,3.275918686614257e-27,3.1139156056802254e-23,1.0576438708602492e-27
6.19639409249862e-06,0.11224537537458099,0.0,0.0,0.0,0.0,0.3299957930582103,0.6699959309848259,3.90473922583132e-06,3.713395792043579e-06,3.039998259069707e-08,4.087039233019528e-09,9.623284613781941e-17,1.5787070251906106e-08,2.610652808396217e-07,3.6670997684327037e-07,5.075342455674161e-09,2.750286601824258e-09,1.4247164115079188e-09,2.1432187367917244e-11,1.486391157375201e-10,8.43017936004394e-19,3.962333538629136e-10,2.487553413848809e-13,1.643649218057453e-11,8.269934988236592e-16,4.1664958278978507e-14,6.243797787768491e-24,7.778880153949448e-20,3.1413397190968183e-22,4.040435773866238e-23,6.143778153810364e-22,5.3948715475235573e-20,3.5776582619084387e-26,4.885839906209801e-28,5.427484107964447e-33,1.1490731540033414e-31,1.2253242237839595e-30,7.117221865472482e-26,2.604132733016242e-32,8.126772642170255e-33,3.738582644358398e-24,4.4892005299793354e-27,3.539984104851819e-12,1.989945756528134e-30,1.6205243484074163e-29,2.5616067474560355e-20,3.904051472557824e-27,3.6191122920569004e-23,1.3537415322875652e-27
