Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114)
0.00013116126260444522,0.11224321740018943,0.0,0.0,0.0,0.0,0.32975727978337405,0.6698207159348016,6.51332629413514e-05,5.7278242054101165e-05,5.070874769662166e-07,5.948119679991083e-08,1.6052137891546206e-15,2.456978626566489e-07,8.901607407209773e-05,0.0001441288083913102,4.166020147258622e-05,1.3649873752444272e-08,2.2942879913560232e-08,9.478808601794577e-09,7.005580066813313e-08,3.973267649617149e-16,4.663854579428183e-06
0.00013339922183859215,0.11224312142707929,0.0,0.0,0.0,0.0,0.329751035704572,0.6698163901745269,6.55728195550872e-05,5.798903942457464e-05,5.10506751613364e-07,6.021677322800368e-08,1.6160376951170415e-15,2.4811655312758255e-07,9.145044991183099e-05,0.00014845377237495736,4.322885295488881e-05,1.3819363740161165e-08,2.3239953935912425e-08,9.746972440951787e-09,7.204085364277988e-08,4.0858514284938204e-16,4.891025471870912e-06
0.00013563718107273908,0.1122430241737144,0.0,0.0,0.0,0.0,0.32974474347190685,0.6698120372327129,6.60018172126484e-05,5.869395688848689e-05,5.138437674457626e-07,6.094627549444026e-08,1.6266012062133227e-15,2.50504794749301e-07,9.389613130896702e-05,0.00015282098749676867,4.481805999015587e-05,1.3987447151539267e-08,2.3534962477643027e-08,1.0016675839372398e-08,7.403731648337667e-08,4.199082326540051e-16,5.12456182975719e-06
0.000137875140306886,0.11224292567388375,0.0,0.0,0.0,0.0,0.32973840366720697,0.6698076574507004,6.64208315364778e-05,5.9393098420630544e-05,5.171030070833413e-07,6.166981111660008e-08,1.636918512427409e-15,2.5286400535022756e-07,9.635266399927513e-05,0.0001572299363188847,4.64274510157982e-05,1.4154148920041741e-08,2.3827942733938698e-08,1.0287868599290195e-08,7.60448154508627e-08,4.312939146862791e-16,5.364499532886417e-06
0.00014011309954103295,0.11224282595951086,0.0,0.0,0.0,0.0,0.3297320168472909,0.6698032511498411,6.683040454955763e-05,6.0086565427903216e-05,5.202886914732767e-07,6.238748495545635e-08,1.6470029754035201e-15,2.5519552425775014e-07,9.881961763953541e-05,0.00016168012546989672,4.805667251540326e-05,1.431949336363771e-08,2.4118930978856883e-08,1.0560503095054917e-08,7.806299595510029e-08,4.427401778614629e-16,5.610873296958415e-06
0.00014235105877517988,0.11224272506073198,0.0,0.0,0.0,0.0,0.3297255835453414,0.6697988186327116,6.723104610414835e-05,6.077445683512275e-05,5.234047910193238e-07,6.309939930474093e-08,1.6568671636766706e-15,2.5750061554385575e-07,0.00010129658440838113,0.00016617108430162718,4.9705388282351834e-05,1.4483504205252218e-08,2.4407962597444135e-08,1.083453412387529e-08,8.009152144519953e-08,4.542451134057713e-16,5.863716733015054e-06
0.00014682697724347372,0.11224251982204986,0.0,0.0,0.0,0.0,0.3297125795175476,0.6697898760728335,6.800742222566211e-05,6.213389663324028e-05,5.294429332753619e-07,6.450634638723887e-08,1.6759812424910622e-15,2.6203621541369207e-07,0.00010627903086411697,0.00017527353452837047,5.306003980009977e-05,1.4807617117086054e-08,2.498029323541901e-08,1.1386616250961625e-08,8.417834518053273e-08,4.774238429252592e-16,6.388941865869836e-06
0.00015130289571176756,0.11224231016624553,0.0,0.0,0.0,0.0,0.32969939542483534,0.669780831858798,6.87534509393321e-05,6.347216269376194e-05,5.352446195637179e-07,6.589142260959664e-08,1.6943468067622748e-15,2.664795393714072e-07,0.00011129714210877274,0.0001845339289736843,5.6489033507061614e-05,1.5126666283147166e-08,2.5545201107879406e-08,1.1943796558508689e-08,8.830291593724324e-08,5.008166575294169e-16,6.940423768519695e-06
0.0001557788141800614,0.11224209627818163,0.0,0.0,0.0,0.0,0.3296860348078676,0.6697716878465844,6.94722020830902e-05,6.478996530100737e-05,5.408337554200661e-07,6.72553624521435e-08,1.7120395307996356e-15,2.7083833153376564e-07,0.00011634833806762959,0.00019394919683258157,5.999022624301544e-05,1.5440822033018213e-08,2.6102940344630796e-08,1.2505786906569701e-08,9.246308851380975e-08,5.24411390545843e-16,7.518396862874743e-06
0.00016025473264835523,0.11224187832198726,0.0,0.0,0.0,0.0,0.3296725009402124,0.6697624456896162,7.016636962693216e-05,6.608798246521149e-05,5.462313192776209e-07,6.859886703408537e-08,1.729125823005998e-15,2.751194498709691e-07,0.00012143028610342479,0.00020351652180104017,6.35616804945459e-05,1.5750246953592486e-08,2.6653753596097368e-08,1.3072325814468346e-08,9.665691625932241e-08,5.48197001396925e-16,8.123082504910717e-06
0.00016473065111664907,0.11224165644279556,0.0,0.0,0.0,0.0,0.32965879685787336,0.6697531068645867,7.083831440984597e-05,6.736686206829527e-05,5.514556953190511e-07,6.992260633513214e-08,1.7456638795390798e-15,2.793289646351786e-07,0.00012654087111260763,0.00021323331298194284,6.720164246839243e-05,1.6055096403230678e-08,2.7197872812652226e-08,1.3643175239060456e-08,1.0088262709650359e-07,5.721634396125912e-16,8.754690167785675e-06
0.0001692065695849429,0.11224143076949607,0.0,0.0,0.0,0.0,0.32964492538554085,0.6697436726943051,7.149010363038956e-05,6.862722384276929e-05,5.56522981033157e-07,7.122722124298529e-08,1.7617046578993158e-15,2.834722494970091e-07,0.0001316781690148449,0.00022309717901265435,7.090852181145141e-05,1.6355518986266462e-08,2.7735519962534763e-08,1.4218117725756262e-08,1.0513860229224386e-07,5.96301524425801e-16,9.413418487780797e-06
0.00017368248805323675,0.11224120141642628,0.0,0.0,0.0,0.0,0.329630889159847,0.6697341443678241,7.212354693614042e-05,6.986966118981323e-05,5.614472682803075e-07,7.251332543354165e-08,1.7772927666582133e-15,2.875540649821804e-07,0.0001368404233438077,0.00023310590514511774,7.468087305151044e-05,1.6651656989337406e-08,2.8266907685243925e-08,1.479695388954912e-08,1.0942335770754963e-07,6.206028384302078e-16,1.0099456188086883e-05
0.0001781584065215306,0.11224096848529869,0.0,0.0,0.0,0.0,0.3296166906498014,0.6697245229580162,7.274022909299953e-05,7.109474284025341e-05,5.662408977142983e-07,7.378150708779282e-08,1.7924672708449645e-15,2.9157863413082534e-07,0.00014202602475622692,0.0002432574331084265,7.851737876651238e-05,1.6943646780223825e-08,2.8792239886661686e-08,1.537950021298887e-08,1.1373552738722291e-07,6.45059634507787e-16,1.081298288884445e-05
0.00018263432498982443,0.11224073206672985,0.0,0.0,0.0,0.0,0.3296023321746451,0.6697148094368086,7.334153923292582e-05,7.23030143660949e-05,5.709146865550227e-07,7.503233045377596e-08,1.80726241297357e-15,2.955497103535922e-07,0.00014723349321910865,0.00025354984353190946,8.241683448106703e-05,1.7231619170936813e-08,2.931171227848452e-08,1.5965587133845244e-08,1.1807384931301259e-07,6.696647550267594e-16,1.1554169815572333e-05
0.00018711024345811826,0.11224049224167942,0.0,0.0,0.0,0.0,0.32958781591942643,0.6697050046883588,7.392869676158905e-05,7.349499955495015e-05,5.754781303458711e-07,7.626633726641854e-08,1.8217082517171692e-15,2.994706376378324e-07,0.00015246146255294967,0.0002639813406292878,8.637813524714152e-05,1.7515699748002662e-08,2.982551286613242e-08,1.6555057387710472e-08,1.2243715305444984e-07,6.944115618023688e-16,1.2323180421703435e-05
0.0001915861619264121,0.11224024908271786,0.0,0.0,0.0,0.0,0.32957314394861187,0.6696951095204534,7.450277413462188e-05,7.467120166061235e-05,5.799395803225113e-07,7.748404803916548e-08,1.835831223378825e-15,3.033444035606354e-07,0.00015770866701283085,0.00027455023884492656,9.040026380279358e-05,1.7796009173051983e-08,3.033382239105929e-08,1.7147764571178592e-08,1.2682434906081124e-07,7.192938753654448e-16,1.3120170938941195e-05
0.00019606208039470594,0.11224000265513076,0.0,0.0,0.0,0.0,0.3295583182179735,0.6696851246743526,7.506471678492427e-05,7.583210454131537e-05,5.843063985935411e-07,7.868596323942541e-08,1.849654633124562e-15,3.071736857476628e-07,0.0001629739296509965,0.0002852549512184425,9.448228016677862e-05,1.8072663456448282e-08,3.083681473186933e-08,1.774357189805342e-08,1.3123441939185203e-07,7.443059223910542e-16,1.3945290864907764e-05
0.00020053799886299978,0.11223975301787492,0.0,0.0,0.0,0.0,0.32954334058495827,0.6696750508332715,7.561536048345198e-05,7.697817369594252e-05,5.885850933331846e-07,7.987256435852149e-08,1.863199082943403e-15,3.1096089241937335e-07,0.00016825615225176698,0.0002960939792679089,9.86233125273431e-05,1.8345774206405483e-08,3.133465726805474e-08,1.8342351125209432e-08,1.356664097130844e-07,7.694422902991179e-16,1.4798683395345696e-05
0.00020501391733129362,0.1122395002244076,0.0,0.0,0.0,0.0,0.3295282128177237,0.6696648886296614,7.615544639153109e-05,7.810985720835262e-05,5.927814359959743e-07,8.104431488670876e-08,1.8764828426969963e-15,3.147081976116751e-07,0.00017355430664280544,0.0003070659042049648,0.00010282254929576253,1.8615448856018715e-08,3.182751121030661e-08,1.8943981626297986e-08,1.401194223922611e-07,7.946978881005977e-16,1.5680485808055563e-05
0.00020948983579958746,0.11223924432340829,0.0,0.0,0.0,0.0,0.3295129366030238,0.6696546386514679,7.6685634051641e-05,7.922758660993164e-05,5.969005624768298e-07,8.220166120374064e-08,1.8895221703475027e-15,3.1841757163479634e-07,0.00017886742719246611,0.0003181693793006836,0.00010707923220072384,1.88817908706246e-08,3.231553190123874e-08,1.954834959297018e-08,1.4459261054609825e-07,8.200679126330331e-16,1.6590829805668866e-05
0.0002139657542678813,0.1122389853594023,0.0,0.0,0.0,0.0,0.3294975135531088,0.6696443014475071,7.720651256124668e-05,8.033177766969519e-05,6.00947060121522e-07,8.334503339464635e-08,1.902331587394089e-15,3.220908073302758e-07,0.00018419460432199836,0.0003294031232385395,0.0001113926503009545,1.9144899937724736e-08,3.2798869090025675e-08,2.015534734515174e-08,1.490851729002444e-07,8.455478194084678e-16,1.7529841823307546e-05
0.00021844167273617513,0.11223872337329578,0.0,0.0,0.0,0.0,0.3294819452117767,0.6696338775320902,7.771861016277522e-05,8.142283112010946e-05,6.04925042403021e-07,8.447484599917485e-08,1.9149241152650766e-15,3.257295426608208e-07,0.00018953497888890848,0.00034076591431640604,0.00011576213479941496,1.9404872141431797e-08,3.327766718400023e-08,2.07648727343831e-08,1.535963493430753e-07,8.711332973964622e-16,1.8497643305840997e-05
0.00022291759120446897,0.11223845840283454,0.0,0.0,0.0,0.0,0.3294662330596919,0.6696233673890024,7.822240245931583e-05,8.250113332584178e-05,6.088382128959762e-07,8.559149870236076e-08,1.9273114778327387e-15,3.293352801151724e-07,0.00019488773732070312,0.0003522565853812621,0.00012018705455421414,1.9661800123170747e-08,3.3752065479874804e-08,2.137682862692333e-08,1.581254170739983e-07,8.9682024717891e-16,1.9494350958594157e-05
0.0002273935096727628,0.11223819048299705,0.0,0.0,0.0,0.0,0.3294503785190713,0.6696127714749266,7.871831943981675e-05,8.356705690197128e-05,6.126899199805361e-07,8.669537697295821e-08,1.9395042745813003e-15,3.3290940335160633e-07,0.00020025210739304643,0.0003638740193946019,0.00012466681219431048,1.9915773230205408e-08,3.422219837700262e-08,2.1991122455270952e-08,1.6267168726189702e-07,9.226047619981549e-16,2.0520076974971e-05
0.00023186942814105665,0.11223791964633212,0.0,0.0,0.0,0.0,0.3294343829578301,0.6696020902223967,7.920675147655756e-05,8.462096128755281e-05,6.164832035431835e-07,8.778685265582852e-08,1.9515121284410433e-15,3.364531914553856e-07,0.00020562735455805964,0.00037561714553782145,0.00012920084075854034,2.0166877653407888e-08,3.4688195574860164e-08,2.26076658279871e-08,1.6723450213837275e-07,9.484831112710896e-16,2.1574929244115046e-05
0.0002363453466093505,0.11223764592324871,0.0,0.0,0.0,0.0,0.3294182476932629,0.6695913240423484,7.968805444053609e-05,8.566319327972065e-05,6.202208348087827e-07,8.886628452363447e-08,1.9633438118788803e-15,3.3996783114607053e-07,0.00021101277874111733,0.0003874849357788401,0.00013378860078508826,2.0415196555519287e-08,3.515018225665883e-08,2.322637418896237e-08,1.718132324596294e-07,9.74451726194045e-16,2.2659011541248905e-05
0.00024082126507764433,0.1122373693422636,0.0,0.0,0.0,0.0,0.32940197399532767,0.6695804733263307,8.016255406361099e-05,8.669408753282282e-05,6.239053503072168e-07,8.993401879247476e-08,1.9750073544216425e-15,3.434544272323211e-07,0.00021640771153736855,0.0003994764018334525,0.0001384295777869256,2.0660810190983574e-08,3.560827926072648e-08,2.3847166518705118e-08,1.764072752816697e-07,1.0005071871246468e-15,2.377242370284754e-05
0.00024529718354593817,0.11223708993021377,0.0,0.0,0.0,0.0,0.32938556308958716,0.669569538448425,8.063054965903483e-05,8.77139670264916e-05,6.275390808439445e-07,9.099038960548565e-08,1.986510134363995e-15,3.469140115724477e-07,0.00022181151375009895,0.0004115905924653461,0.00014312328005734452,2.0903796018296267e-08,3.60626032410786e-08,2.44699650714665e-08,1.810160520027314e-07,1.026646212479345e-15,2.4915261788447353e-05
0.00024977310201423203,0.1122368077124387,0.0,0.0,0.0,0.0,0.3293690161598558,0.6695585197669198,8.109231729604233e-05,8.872314350606591e-05,6.31124176219449e-07,9.203571948792932e-08,1.997858957019242e-15,3.503475507621324e-07,0.00022722357322143427,0.0004238265910768339,0.0001478692367576812,2.11442288056916e-08,3.6513266818420726e-08,2.5094695142932935e-08,1.856390066336478e-07,1.0528656489236331e-15,2.6087618230660407e-05
0.0002542490204825259,0.11223652271293703,0.0,0.0,0.0,0.0,0.32935233435059147,0.6695474176257713,8.15481125106288e-05,8.972191789834586e-05,6.346626263371572e-07,9.30703197768415e-08,2.009060121537618e-15,3.537559527395046e-07,0.00023264330291281003,0.00043618351354904333,0.00015266699624606674,2.1382180730887016e-08,3.69603787226636e-08,2.572128486397752e-08,1.9027560426247976e-07,1.0791624626640919e-15,2.7289581974762224e-05
0.00025872493895081976,0.1122362349545017,0.0,0.0,0.0,0.0,0.3293355187690686,0.6695362323558869,8.199817262326102e-05,9.071058070525175e-05,6.381562792507144e-07,9.409449102788679e-08,2.020119478035949e-15,3.5714007247148456e-07,0.0002380701391989729,0.00044866050629640164,0.0001575161246117224,2.1617721475505635e-08,3.740404392788003e-08,2.634966501665205e-08,1.9492532968496014e-07,1.1055337316808523e-15,2.8521238609016643e-05
0.00026320085741911363,0.11223594445883654,0.0,0.0,0.0,0.0,0.32931857048736085,0.6695249642762545,8.244271872417404e-05,9.16894123776026e-05,6.416068566229083e-07,9.510852340170565e-08,2.0310424765337356e-15,3.6050071686202007e-07,0.00024350354034502624,0.00046125674450577626,0.00016241620438435422,2.1850918314711113e-08,3.7844363780499255e-08,2.6979768869207144e-08,1.9958768617679616e-07,1.1319766387646157e-15,2.9782670486714266e-05
0.0002676767758874075,0.11223565124665755,0.0,0.0,0.0,0.0,0.32930149054415886,0.6695136136949427,8.288195737778354e-05,9.265868367092245e-05,6.450159669975041e-07,9.611269703171615e-08,2.041834208965898e-15,3.638386490017549e-07,0.0002489429851408814,0.00047397143053531384,0.00016736683339274773,2.2081836202515926e-08,3.8281436121419735e-08,2.7611532027447983e-08,2.0426219438773256e-07,1.1584884652442492e-15,3.107395684075604e-05
0.00027215269435570136,0.1122353553377802,0.0,0.0,0.0,0.0,0.3292842799464424,0.6695021809099869,8.331608208974436e-05,9.361865598492699e-05,6.483851172229444e-07,9.710728237507364e-08,2.0524994453451265e-15,3.6715459186018777e-07,0.0002543879716713973,0.0004868037924518236,0.00017236762375065387,2.231053785316164e-08,3.8715355402629346e-08,2.8244892300168758e-08,2.0894839134053733e-07,1.1850665853094577e-15,3.239517389150386e-05
0.0002766286128239952,0.11223505675119658,0.0,0.0,0.0,0.0,0.32926693967102716,0.6694906662101809,8.374527457342157e-05,9.456958168811713e-05,6.517157223141936e-07,9.809254054825687e-08,2.0630426649801105e-15,3.7044923150571123e-07,0.00025983801620375874,0.0004997530826887152,0.00017741820095142498,2.2537083818915965e-08,3.914621279883865e-08,2.8879789576760758e-08,2.1364582952070675e-07,1.2117084608479764e-15,3.374639494852628e-05
0.0002811045312922891,0.11223475550514202,0.0,0.0,0.0,0.0,0.32924947066599985,0.6694790698757838,8.416970584686478e-05,9.551170442871026e-05,6.550091139948225e-07,9.90687236485484e-08,2.0734680835159764e-15,3.7372321992576314e-07,0.0002652926521764684,0.000512818576809232,0.00018251820305569062,2.2761532564583457e-08,3.9574096314561076e-08,2.9516165715379997e-08,2.183540760448488e-07,1.2384116367289962e-15,3.512769050678267e-05
0.00028558044976058296,0.11223445161715442,0.0,0.0,0.0,0.0,0.3292318738520541,0.6694673921791573,8.458953718652752e-05,9.644525943297235e-05,6.582665481236592e-07,1.0003607506250317e-07,2.0837796764437738e-15,3.769771775080857e-07,0.0002707514292767687,0.0005259995723620905,0.00018766727995877898,2.2983940538986662e-08,3.99990908870118e-08,3.015396444031595e-08,2.2307271189760932e-07,1.2651737364753327e-15,3.6539128337714645e-05
0.0002900563682288768,0.11223414510412638,0.0,0.0,0.0,0.0,0.3292141501237393,0.6694556333853401,8.500492095979386e-05,9.737047379187261e-05,6.614892111777911e-07,1.0099482976235643e-07,2.0939811996227753e-15,3.8021169523440525e-07,0.00027621391259536395,0.0005392953878186108,0.00019286509272667564,2.3204362243640273e-08,4.0421278485145834e-08,3.079313124742229e-08,2.2780133122864445e-07,1.2919924582761495e-15,3.7980773575653207e-05
0.0002945322866971707,0.11223383598235155,0.0,0.0,0.0,0.0,0.32919630035063113,0.6694437937525679,8.541600135480606e-05,9.82875667368632e-05,6.646782259359178e-07,1.0194521459119554e-07,2.104076207271448e-15,3.8342733662957366e-07,0.00028167968184899476,0.0005527053615820722,0.0001981113129910906,2.342285029881182e-08,4.084073820511207e-08,3.143361331664776e-08,2.325395407024683e-07,1.3188655712995733e-15,3.9452688799902106e-05
0.00030348412363375837,0.1122332099749703,0.0,0.0,0.0,0.0,0.32916022602984163,0.6694198729717765,8.622579147494305e-05,0.00010009822757374341,6.709595112891404e-07,1.0382174297613393e-07,2.1239599736065154e-15,3.898041170861336e-07,0.0002926194660428526,0.0005798652319511972,0.00020874771219302204,2.3854226909245468e-08,4.167177657126413e-08,3.271831991290723e-08,2.4204321582725783e-07,1.372766382824226e-15,4.248756720447467e-05
0.00031243596057034604,0.11223257371487014,0.0,0.0,0.0,0.0,0.32912365738704175,0.6693956317835831,8.701992014172685e-05,0.00010187884845659371,6.771182890207432e-07,1.056673225666647e-07,2.1434559353404987e-15,3.961115398805494e-07,0.0003035676861443582,0.0006074742555575297,0.00021957404195523068,2.4278456066979753e-08,4.2492784719106236e-08,3.400769240363202e-08,2.515808189837673e-07,1.4268596197576303e-15,4.564421595825685e-05
0.0003213877975069337,0.11223192731473086,0.0,0.0,0.0,0.0,0.32908660058446737,0.6693710720524414,8.779930356251097e-05,0.00010363092621937977,6.831616933104237e-07,1.0748350226728154e-07,2.162586676115998e-15,4.0235328209321375e-07,0.0003145214394155383,0.0006355277694746474,0.00023058800433537713,2.4695897217993824e-08,4.330430101102169e-08,3.5301361234110515e-08,2.6114959738586575e-07,1.4811296694656656e-15,4.892305122873486e-05
0.0003303396344435214,0.11223127088012247,0.0,0.0,0.0,0.0,0.3290490614765449,0.6693461955706896,8.856477374018907e-05,0.00010535585525257018,6.890962025667467e-07,1.0927172502044719e-07,2.181372703695479e-15,4.0853271227895994e-07,0.0003254779995186656,0.0006640213531854711,0.0002417874265515724,2.5106885289759162e-08,4.41068259697198e-08,3.659897719245341e-08,2.707469494292216e-07,1.5355617767532036e-15,5.232445496071661e-05
0.0003392914713801091,0.11223060451168858,0.0,0.0,0.0,0.0,0.329011045634563,0.6693210040673108,8.931708846006643e-05,0.00010705493425950087,6.949277171967637e-07,1.1103333479343942e-07,2.199832696145349e-15,4.1465292044018256e-07,0.00033643480192775335,0.0006929508083019277,0.00025317024999411253,2.5511732308744423e-08,4.49008246556075e-08,3.7900209720830106e-08,2.803704121379404e-07,1.5901419726667639e-15,5.584877671859003e-05
0.00034824330831669675,0.11222992830434829,0.0,0.0,0.0,0.0,0.3289725583692437,0.6692954992156076,9.005693985120265e-05,0.00010872937260176062,7.006616262959344e-07,1.1276958314068831e-07,2.2179837129466222e-15,4.207167443514767e-07,0.0003473894308445317,0.00072231214008008,0.00026473452032576845,2.5910728919064254e-08,4.568672890704584e-08,3.9204745370440463e-08,2.9001764970811435e-07,1.6448570095183894e-15,5.949633538418521e-05
0.00035719514525328443,0.11222924234861861,0.0,0.0,0.0,0.0,0.32893360475139916,0.6692696826399271,9.07849616718992e-05,0.00011038029625353185,7.063028643826676e-07,1.1448163536105783e-07,2.235841374591285e-15,4.267267926210824e-07,0.00035833960745782715,0.0007521015405640074,0.0002764783785756748,2.6304145807618153e-08,4.646493945640464e-08,4.051228642312764e-08,2.996864432525494e-07,1.699694302722094e-15,6.326742072219866e-05
0.0003661469821898721,0.11222854673075063,0.0,0.0,0.0,0.0,0.3288941896307576,0.6692435559214935,9.150173541164402e-05,0.00011200875337203429,7.118559589295414e-07,1.1617057625849737e-07,2.2534200130450195e-15,4.326854646906675e-07,0.00036928317947002205,0.0007823153732831379,0.00028840005317415883,2.6692235037045245e-08,4.7235827917094174e-08,4.182254965018663e-08,3.093746815988868e-07,1.75464187860471e-15,6.716229481872358e-05
0.0003750988191264598,0.11222784153322682,0.0,0.0,0.0,0.0,0.3288543176531453,0.6692171206034866,9.220779547938716e-05,0.00011361571950704998,7.173250707735674e-07,1.1783741552924161e-07,2.2707327996681554e-15,4.385949683968569e-07,0.0003802181117219784,0.000812950159329807,0.0003004978527785356,2.7075231292191073e-08,4.7999738650526997e-08,4.3135265194910524e-08,3.190803529875625e-07,1.809688327320242e-15,7.118119340361403e-05
0.00038405065606304746,0.11222712683513462,0.0,0.0,0.0,0.0,0.3288139932762631,0.6691903781955266,9.290363376333597e-05,0.00011520210248226229,7.227140296321429e-07,1.1948309280956085e-07,2.287791857643396e-15,4.4445733579036805e-07,0.00039114247771119306,0.0008440025646002207,0.0003127701597223321,2.7453353047958745e-08,4.8756990524131125e-08,4.445017556237854e-08,3.2880153757120397e-07,1.864822760309627e-15,7.532432707126279e-05
0.00039300249299963514,0.11222640271246642,0.0,0.0,0.0,0.0,0.3287732207842245,0.6691633301776657,9.358970370028809e-05,0.00011676874697428453,7.28026365799736e-07,1.2110848241083142e-07,2.304608362313448e-15,4.5027443754327097e-07,0.00040205445186795895,0.0008754693880509596,0.00032521542399540114,2.7826803664705252e-08,4.9507878568132496e-08,4.576703469850316e-08,3.3853640058040966e-07,1.9200347715399347e-15,7.959188241164637e-05
0.0004019543299362228,0.11222566923839801,0.0,0.0,0.0,0.0,0.32873200430094857,0.6691359780039373,9.426642388296656e-05,0.00011831643880516278,7.332653382461841e-07,1.2271439775825368e-07,2.321192630127747e-15,4.560479960157524e-07,0.0004129523025266163,0.0009073475508979514,0.0003378321577238433,2.8195772414990415e-08,5.025267553597719e-08,4.708560715003314e-08,3.4828318608707997e-07,1.9753144021326343e-15,8.398402305895546e-05
0.0004109061668728105,0.11222492648355342,0.0,0.0,0.0,0.0,0.3286903478024783,0.6691083231054916,9.49341812385278e-05,0.00011984590896170972,7.384339593745224e-07,1.243015955470461e-07,2.337554197014753e-15,4.6177959707275094e-07,0.0004238343855388166,0.0009396340866961748,0.000350618930119385,2.8560435444892275e-08,5.099163337227135e-08,4.84056673027404e-08,3.580402113488222e-07,2.0306521082874528e-15,8.850089066368375e-05
0.00041985800380939817,0.11222417451624726,0.0,0.0,0.0,0.0,0.32864825512832263,0.669080366893382,9.559333385152277e-05,0.00012135783735778769,7.4353501700928e-07,1.258707796328006e-07,2.353701887987123e-15,4.674707008307682e-07,0.0004346991384560989,0.0009723261322180841,0.00036357436284673906,2.8920956673754356e-08,5.172498459314957e-08,4.972699868926636e-08,3.6780586167227796e-07,2.0860387321493514e-15,9.314260579492555e-05
0.00042880984074598584,0.11222341340269514,0.0,0.0,0.0,0.0,0.3286057299919167,0.6690521107610463,9.624421350414897e-05,0.00012285285635684653,7.48571094182883e-07,1.2742260467390707e-07,2.3696438797766763e-15,4.731226515127533e-07,0.0004455450752086175,0.0010054209190470593,0.00037669712575667775,2.9277488636514298e-08,5.245294358457471e-08,5.104939335665848e-08,3.775785857188532e-07,2.141465475184621e-15,9.790926877984476e-05
0.0004377616776825735,0.11222264320720171,0.0,0.0,0.0,0.0,0.32856277599027917,0.6690235560865258,9.688712797373935e-05,0.0001243315540699911,7.535445870312257e-07,1.289576795418501e-07,2.3853877574838255e-15,4.787366865160428e-07,0.00045637078122717,0.0010389157658223453,0.00038998593295006874,2.963017327227894e-08,5.317570782340949e-08,5.237265128817396e-08,3.8735689121294604e-07,2.1969238738397673e-15,0.00010280096048616503
0.0004467135146191612,0.1122218639923328,0.0,0.0,0.0,0.0,0.3285193966129224,0.6689947042344437,9.752236310482116e-05,0.00012579447744237013,7.5845772093316e-07,1.3047657051260977e-07,2.4009405656680285e-15,4.843139447450058e-07,0.0004671749089718614,0.0010728080710888557,0.0004034395391512724,2.997914266221701e-08,5.3893459025258545e-08,5.3696579875765776e-08,3.9713934102699426e-07,2.2524057773375647e-15,0.0001078177430523756
0.0004556653515557489,0.11222107581907552,0.0,0.0,0.0,0.0,0.32847559525007136,0.6689655565577665,9.815018467435929e-05,0.0001272421351397713,7.633125650388185e-07,1.31979804251466e-07,2.4163088543380047e-15,4.898554742604909e-07,0.0004779561738326514,0.001107095306707784,0.0004170567363696999,3.0324519719621905e-08,5.4606364222805515e-08,5.502099343883651e-08,4.0692454961002405e-07,2.307903327421303e-15,0.00011295966056992767
0.00046461718849233655,0.11222027874698354,0.0,0.0,0.0,0.0,0.32843137520024557,0.6689361143993743,9.877084007669276e-05,0.00012867500024740116,7.681110453933853e-07,1.3346787060360176e-07,2.431498720495772e-15,4.953622393167664e-07,0.0004887133503646132,0.00114177501178166,0.0004308363508246778,3.066641883501674e-08,5.531457677845783e-08,5.634571278467076e-08,4.167111797254182e-07,2.363408939852788e-15,0.00011822673972162022
0.00047356902542892423,0.1122194728343079,0.0,0.0,0.0,0.0,0.32838673967725784,0.6689063790934615,9.938455985368873e-05,0.00013009351279258643,7.728549568552227e-07,1.3494122520264748e-07,2.44651584586413e-15,5.008351268549866e-07,0.0004994452688235909,0.0011768447870503234,0.0004447772401096346,3.100494647911555e-08,5.601823733507987e-08,5.7670564806459884e-08,4.264979394678521e-07,2.4189152874936733e-15,0.00012361899038011026
0.0004825208623655119,0.11221865813811566,0.0,0.0,0.0,0.0,0.3283416918166751,0.6688763519667872,9.999155908763618e-05,0.0001314980821022609,7.775459739447996e-07,1.364002919084028e-07,2.4613655312295592e-15,5.062749525032473e-07,0.0005101508119746154,0.0012123022897211379,0.0004588782905763508,3.134020176624657e-08,5.6717474708330974e-08,5.8995382115515795e-08,4.362835795340477e-07,2.474415284826332e-15,0.00012913640617000487
0.0004914726993020996,0.112217834714398,0.0,0.0,0.0,0.0,0.3282962346817785,0.668846034339789,0.00010059203866847217,0.00013288908900516258,7.821856607146502e-07,1.3784546508399985e-07,2.4760527276861215e-15,5.116824661190464e-07,0.0005208289121501803,0.001248145228701982,0.0004731384149237837,3.167227698061808e-08,5.7412406723833e-08,6.03200027049169e-08,4.460668907267587e-07,2.52990207379752e-15,0.00013477896499657584
0.0005004245362386873,0.11221700261816972,0.0,0.0,0.0,0.0,0.3282503712690636,0.6688154275275737,0.00010118618644626503,0.0001342668878880673,7.86775479725448e-07,1.3927711172215556e-07,2.4905820650497223e-15,5.170583569080209e-07,0.0005314785485368709,0.0012843713602073187,0.00048755654997690656,3.200125806766325e-08,5.81031410022161e-08,6.164426964199125e-08,4.5584670167281113e-07,2.5853690108760764e-15,0.000140546629543901
