Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116)
0.002036628000192306,0.11178110456744642,0.0,0.0,0.0,0.0,0.29233926080266215,0.6366383622164106,0.0002610143332896183,0.0008260273064782861,1.939067483342882e-06,9.204384961989368e-07,6.138253799490347e-15,4.875170281634933e-06,0.005318561415748789,0.03933148190956052,0.007977739104909507,3.0069278709893654e-07,6.388404780419747e-07,1.2470553097481966e-06,8.814990150360327e-06,4.999488888910932e-14,0.010191568201889002,3.125058603278926e-09,1.1269960293044756e-08,1.6329800267587964e-07,0.002960887466259851,4.783114344335988e-14
0.0020480702586854523,0.11177781929013038,0.0,0.0,0.0,0.0,0.2919399672213291,0.6362351527262864,0.00026157380968810446,0.0008304170940969814,1.942050152696769e-06,9.259739148283658e-07,6.147695905304996e-15,4.907232837722067e-06,0.0053416836007155084,0.03981642720313766,0.008034280844746682,3.0188163579114397e-07,6.436178420893977e-07,1.2573013185797728e-06,8.88205821781387e-06,5.037527066128386e-14,0.010336223991194413,3.148473562613338e-09,1.134930008695417e-08,1.6576096960660965e-07,0.0030197811290360852,4.8830514974716624e-14
0.0020595125171785984,0.11177455087330249,0.0,0.0,0.0,0.0,0.2915388875978244,0.6358293738460181,0.00026212716819524275,0.0008347947725174449,1.9449741849086105e-06,9.315067792162513e-07,6.156952392311657e-15,4.939274379079719e-06,0.005364591920363961,0.04030455981751195,0.008090525472369601,3.0306792288254814e-07,6.483878147102811e-07,1.2675418399841504e-06,8.9489623118633e-06,5.0754722448431876e-14,0.010481974878761652,3.1718404187131914e-09,1.1428458657100649e-08,1.6824253263851334e-07,0.0030794274631537766,4.984386327222779e-14
0.0020709547756717446,0.11177129968731161,0.0,0.0,0.0,0.0,0.29113603425421763,0.6354210333498224,0.0002626744006415135,0.0008391599614838268,1.947839567141425e-06,9.370367004731866e-07,6.166023219832869e-15,4.97129257974226e-06,0.005387285574192425,0.040795871283296994,0.008146466582093032,3.0425162145997393e-07,6.531497566707017e-07,1.2777758609820618e-06,9.015694550908688e-06,5.1133199549475734e-14,0.010628818119739885,3.1951561514813167e-09,1.150742595722124e-08,1.7074254779522164e-07,0.003139828494628768,5.087124239189613e-14
0.0020823970341648907,0.11176806609823868,0.0,0.0,0.0,0.0,0.2907314196870992,0.6350101393213855,0.0002632154990039605,0.00084351227907057,1.950646289968396e-06,9.425632901288243e-07,6.174908357987331e-15,5.003285109746532e-06,0.00540976378791056,0.04129035274635306,0.00820209785065085,3.0543270434835206e-07,6.579030285025811e-07,1.2880023739673455e-06,9.082247094744292e-06,5.1510657498108777e-14,0.010776750840682853,3.2184177270257023e-09,1.1586191904491866e-08,1.7326087664591988e-07,0.0032009861308852396,5.1912710580800256e-14
0.002093839292658037,0.11176485046730329,0.0,0.0,0.0,0.0,0.2903250565666621,0.6345967001544796,0.0002637504555815138,0.000847851341756295,1.9533943504221534e-06,9.480861536138663e-07,6.183607797340389e-15,5.0352496080071405e-06,0.0054320258134469565,0.04178799496686182,0.008257413038785416,3.0661114321015664e-07,6.62646989675772e-07,1.2982203767986334e-06,9.148612081160016e-06,5.188705170322242e-14,0.010925770039425532,3.2416220808350707e-09,1.1664746321934465e-08,1.7579736920429922e-07,0.0032629021596433834,5.296831677077376e-14
0.002105281551151183,0.1117616531510346,0.0,0.0,0.0,0.0,0.2899169577356773,0.6341807245532849,0.0002642792629906507,0.000852176764603463,1.956083748517978e-06,9.536048906999964e-07,6.192121537898373e-15,5.0671837038605866e-06,0.005454070928931838,0.04228878831850854,0.008312405992942445,3.077869095075912e-07,6.673809903591367e-07,1.308428835066825e-06,9.214781598008417e-06,5.226233729048553e-14,0.011075872585060407,3.2647661689999e-09,1.1743079082455134e-08,1.7835186798131896e-07,0.00332557824778977,5.403810773721614e-14
0.002116723809644329,0.11175847450122871,0.0,0.0,0.0,0.0,0.28950713620899565,0.6337622215327595,0.000264801914009555,0.0008564881614419895,1.9587144887554937e-06,9.59119100672158e-07,6.200449593863658e-15,5.09908501287418e-06,0.005475898438615729,0.04279272278754276,0.008367070646547424,3.0895997412666837e-07,6.721043824126141e-07,1.3186267245188328e-06,9.28074776016142e-06,5.263646953880881e-14,0.011227055217747535,3.287846924377406e-09,1.1821179995533054e-08,1.8092421699061816e-07,0.003389015940494152,5.5122130344801273e-14
0.002128166068137475,0.11175531486443245,0.0,0.0,0.0,0.0,0.28909560517265664,0.6333412004191337,0.0002653184017707348,0.0008607851448888732,1.9612865814936107e-06,9.646283800264425e-07,6.208591997986255e-15,5.130951135479218e-06,0.005497507672823903,0.043299787972046366,0.008421401021426387,3.101303072941341e-07,6.768165176356853e-07,1.3288130283600128e-06,9.34650268889975e-06,5.300940376344983e-14,0.011379314548623792,3.3108612626260744e-09,1.1899038821600138e-08,1.8351425563334147e-07,0.003453216660223242,5.622042748064045e-14
0.0021396083266306213,0.11175217458253767,0.0,0.0,0.0,0.0,0.2886823779829051,0.6329176708500205,0.00026582871963986817,0.0008650673266540629,1.9638000400002663e-06,9.701323191220035e-07,6.216548792224049e-15,5.162779659594597e-06,0.0055188979879279,0.043809973081210714,0.008475391229427243,3.1129787877237956e-07,6.815167401910534e-07,1.3389867045697968e-06,9.412038482801243e-06,5.3381095150905065e-14,0.011532647059829563,3.3338061145936027e-09,1.1976645355302968e-08,1.8612181423788512e-07,0.0035181817057094,5.73330378745668e-14
0.0021510505851237674,0.11174905399209685,0.0,0.0,0.0,0.0,0.28826746816521026,0.6324916427745598,0.0002663328613198412,0.0008693343177077035,1.9662548831653167e-06,9.756305067574454e-07,6.224320036331685e-15,5.194568158460255e-06,0.005540068766251527,0.044323266934751325,0.008529035473826675,3.124626579108811e-07,6.862043942335239e-07,1.3491467085642812e-06,9.477347246818521e-06,5.375149892382561e-14,0.011687049104473737,3.3566783966528004e-09,1.2053989350527464e-08,1.8874672187686225e-07,0.003583912251011419,5.845999919697296e-14
0.0021624928436169135,0.11174595342462659,0.0,0.0,0.0,0.0,0.28785088941311415,0.6320631264535542,0.0002668308208041022,0.0008735857282672184,1.968651135159976e-06,9.8112253107702e-07,6.231905806782222e-15,5.226314194250869e-06,0.005561019416113126,0.04483965796261612,0.008582328050794072,3.1362461343690534e-07,6.908788264515944e-07,1.3592920120690115e-06,9.542421095867561e-06,5.4120570361369405e-14,0.011842516906617043,3.3794750114949125e-09,1.213106052918342e-08,1.913888053814138e-07,0.0036504093446269904,5.960134581879456e-14
0.0021739351021100597,0.11174287320629521,0.0,0.0,0.0,0.0,0.28743265558715375,0.6316321324592082,0.0002673225924229475,0.0008778211680827077,1.9709888243761122e-06,9.866079747326925e-07,6.239306193408795e-15,5.258015318109947e-06,0.005581749371734128,0.045359134204788876,0.008635263350648539,3.14783713652588e-07,6.955393775902416e-07,1.3694215705683429e-06,9.607252149090793e-06,5.448826476666486e-14,0.011999046561424873,3.402192872247484e-09,1.2207848635353324e-08,1.9404788331409198e-07,0.003717673908746694,6.075710791641981e-14
0.0021853773606032058,0.11173981365796437,0.0,0.0,0.0,0.0,0.2870127807136558,0.6311986716748698,0.00026780817080483167,0.0008820402466293246,1.9732679839062857e-06,9.920864172257457e-07,6.246521300924852e-15,5.289669068327254e-06,0.005602258093247763,0.04588168331118756,0.008687835859191528,3.15939926465186e-07,7.001853863194131e-07,1.3795343231940965e-06,9.671832530537005e-06,5.4854537470666846e-14,0.012156634035276653,3.4248288913728893e-09,1.228434340834947e-08,1.9672377025408367e-07,0.003785706738479185,6.19273136849263e-14
0.002196819619096352,0.11173677509504089,0.0,0.0,0.0,0.0,0.28659127898346615,0.6307627552948302,0.00026828755094257414,0.0008862425731534365,1.975488652814312e-06,9.975574388834301e-07,6.253551252946294e-15,5.3212729736947765e-06,0.005622545066669106,0.04640729254172471,0.008740040158973896,3.1709321929348127e-07,7.048161953689376e-07,1.3896292262127395e-06,9.736154372250037e-06,5.521934384967376e-14,0.01231527516587286,3.4473799690250533e-09,1.2360534563544175e-08,1.9941627992194316e-07,0.0038545085011255894,6.31119884779774e-14
0.002208261877589498,0.11173375782743633,0.0,0.0,0.0,0.0,0.28616816475083906,0.6303243948238517,0.0002687607281403953,0.0008904277568561183,1.9776508743835992e-06,1.003020616165678e-06,6.260396186445956e-15,5.352824555282549e-06,0.005642609803858691,0.046935948766521095,0.008791870930336464,3.182435591054464e-07,7.094311442389955e-07,1.3997052343475432e-06,9.800209827780349e-06,5.558263940196005e-14,0.012474965662432972,3.469843015254326e-09,1.2436411842476125e-08,2.021252195378967e-07,0.003924079735649614,6.431115357056215e-14
0.002219704136082644,0.11173076215963845,0.0,0.0,0.0,0.0,0.2857434525315427,0.6298836020764044,0.000269227698067183,0.0008945954071574228,1.9797546971523253e-06,1.0084755218643071e-06,6.2670562550308764e-15,5.3843213224562995e-06,0.005662451842489506,0.0474676384663134,0.008843322953057666,3.1939091254679966e-07,7.140295701888654e-07,1.4097612791357411e-06,9.863991063800459e-06,5.5944379700222506e-14,0.012635701106031056,3.4922149425170324e-09,1.251196498920229e-08,2.0485039110992137e-07,0.003994420851812043,6.552482776205931e-14
0.0022311463945757903,0.11172778839039588,0.0,0.0,0.0,0.0,0.2853171570016276,0.6294403891761152,0.00026968845676542943,0.0008987451338068192,1.981800175147329e-06,1.0139217287730338e-06,6.273531629682727e-15,5.415760777296705e-06,0.005682070746052165,0.04800234773288453,0.008894391107301175,3.2053524585655163e-07,7.18610812917808e-07,1.419796303796936e-06,9.927490258731684e-06,5.630452038379136e-14,0.012797476949795059,3.514492663260644e-09,1.2587183757314214e-08,2.0759159423130787e-07,0.004065532129712703,6.675302649335398e-14
0.0022425886530689364,0.11172483681262788,0.0,0.0,0.0,0.0,0.2848892929961436,0.6289947685550311,0.0002701430006275787,0.0009028765469850848,1.9837873673965575e-06,1.0193588084097344e-06,6.279822497214366e-15,5.4471404167102405e-06,0.0057014661038183884,0.04854006226973264,0.008945070374496964,3.2167652487528107e-07,7.231742127916202e-07,1.4298092592056963e-06,9.990699618394084e-06,5.6663017247390284e-14,0.012960288519205233,3.536673095858827e-09,1.2662057922928022e-08,2.1034862495283942e-07,0.004137413719427154,6.799576187614696e-14
0.0022540309115620825,0.11172190771370412,0.0,0.0,0.0,0.0,0.28445987550741386,0.6285467529525918,0.0002705913264417813,0.0009069892575465714,1.985716338288182e-06,1.02478632842013e-06,6.285929061406625e-15,5.478457728919588e-06,0.005720637530819561,0.04908076739288225,0.008995355838513654,3.228147151558377e-07,7.277191080352597e-07,1.4397990751851727e-06,1.0053611376705516e-05,5.701982624510133e-14,0.013124131012502465,3.558753165897011e-09,1.2736577278519978e-08,2.1312127327941198e-07,0.004210065640497555,6.925304296206934e-14
0.0022654731700552286,0.1117190013750445,0.0,0.0,0.0,0.0,0.28402891968328237,0.6280963554146246,0.00027103343137980954,0.0009110828771664838,1.987587157586592e-06,1.030203855801686e-06,6.291851543058992e-15,5.509710195544106e-06,0.00573958466787404,0.04962444803181373,0.009045242686794385,3.2394978191025203e-07,7.322448386670041e-07,1.4497646820800322e-06,1.0116217782159164e-05,5.737490341367085e-14,0.013288999501072415,3.580729805428799e-09,1.2810731642825912e-08,2.1590932572053032e-07,0.004283487781466795,7.052487525642297e-14
0.0022769154285483748,0.11171611807224764,0.0,0.0,0.0,0.0,0.28359644082540714,0.6276435892921897,0.00027146931299930734,0.0009151570184711752,1.98939990043487e-06,1.0356109581601394e-06,6.297590179997524e-15,5.540895295638844e-06,0.0057583071815324105,0.05017108873060017,0.009094726211317789,3.2508169001897744e-07,7.367507475419918e-07,1.4597050292366565e-06,1.017851111413282e-05,5.7728204965009e-14,0.013454888929890519,3.6025999538232804e-09,1.2884510867031036e-08,2.187125668511259e-07,0.0043576798995554325,7.181126101051224e-14
0.002288357687041521,0.11171325807490821,0.0,0.0,0.0,0.0,0.2831624543877115,0.6271884682403863,0.00027189896925802244,0.0009192112952313402,1.991154647300165e-06,1.0410071996515204e-06,6.303145226901852e-15,5.572010503663418e-06,0.005776804764055213,0.050720673649019214,0.009143801809388896,3.2621040410192553e-07,7.412361764323949e-07,1.469619050225456e-06,1.0240483697268698e-05,5.807968736774606e-14,0.01362179411798067,3.6243605619041918e-09,1.2957904832679999e-08,2.2153077545914192e-07,0.004432641620434035,7.311219934218078e-14
0.002299799945534667,0.111710421646779,0.0,0.0,0.0,0.0,0.2827269759739874,0.6267310062165814,0.0002723223985456355,0.0009232453226051834,1.9928514843090457e-06,1.046392142975609e-06,6.308516956366743e-15,5.603053288482913e-06,0.00579507713341788,0.05127318656429655,0.009192464984824542,3.2733588854037984e-07,7.457004682027507e-07,1.4795056672513476e-06,1.0302127879688271e-05,5.842930722367597e-14,0.013789709759096514,3.646008591758504e-09,1.3030903458616214e-08,2.2436372554039833e-07,0.004508372437884883,7.442768561452314e-14
0.002311242204027813,0.11170760904530652,0.0,0.0,0.0,0.0,0.28229002133620806,0.6262712174791608,0.00027273959966322005,0.000927258717175315,1.9944905031583775e-06,1.0517653541494608e-06,6.313705658620122e-15,5.634021118786986e-06,0.005813124033313517,0.05182861087253117,0.009240711348687926,3.284581074183124e-07,7.501429714990859e-07,1.4893638331650722e-06,1.0363436029673695e-05,5.87770212489347e-14,0.013958630422195462,3.6675410161506785e-09,1.3103496715481914e-08,2.272111911353473e-07,0.004584871713658473,7.575771162330797e-14
0.0023226844625209592,0.11170482052212691,0.0,0.0,0.0,0.0,0.2818516063724909,0.625809116585687,0.00027315057182621523,0.0009312510971740976,1.9960718009476114e-06,1.0571263959932564e-06,6.318711640992179e-15,5.66491146375612e-06,0.005830945233088208,0.05238692959053368,0.00928853662006912,3.295770246286691e-07,7.545630345311277e-07,1.4991924956012472e-06,1.0424400588984932e-05,5.912278657639303e-14,0.014128550552114396,3.6889548223745635e-09,1.3175674612850185e-08,2.3007294128417095e-07,0.004662138677400905,7.710226664644714e-14
0.0023341267210141054,0.11170205632241387,0.0,0.0,0.0,0.0,0.28141174712498246,0.625344718391034,0.00027355531472408895,0.0009352220827641766,1.9975954805571256e-06,1.0624748246993074e-06,6.32353522911276e-15,5.69572178506421e-06,0.005848540527788826,0.05294812535766979,0.009335936626872984,3.306926039202868e-07,7.589600024640107e-07,1.508990542517302e-06,1.0485014042496121e-05,5.946656058344607e-14,0.014299464470286625,3.710247016289296e-09,1.3247427202746119e-08,2.329487343365887e-07,0.004740172426559574,7.846133545075056e-14
0.0023455689795072515,0.11169931668541709,0.0,0.0,0.0,0.0,0.2809704597779824,0.6248780380458375,0.00027395382845151134,0.000939171296091538,1.999061650442681e-06,1.0678102063185426e-06,6.3281767662611164e-15,5.726449548607404e-06,0.005865909738161902,0.05351218043767393,0.009382907306463708,3.3180480878405474e-07,7.633332320309057e-07,1.5187569376317143e-06,1.0545268875405146e-05,5.980830064932435e-14,0.014471366375307609,3.7314146157780825e-09,1.3318744613801798e-08,2.3583833466502528e-07,0.004818971926365449,7.983489942689384e-14
0.0023570112380003976,0.11169660184397544,0.0,0.0,0.0,0.0,0.2805277606558236,0.6244090909945452,0.0002743461135725749,0.0009430983612303459,2.0004704249381623e-06,1.0731321070094282e-06,6.332636614324221e-15,5.757092227524566e-06,0.005883052710540427,0.054079076721042625,0.00942944470619793,3.329136025329637e-07,7.676820833167e-07,1.528490660996807e-06,1.0605157651745312e-05,6.014796460037905e-14,0.014644250343720466,3.752454655158971e-09,1.3389617030459209e-08,2.387415046640948e-07,0.0048985360099902415,8.122293735977718e-14
0.0023684534964935437,0.11169391202477977,0.0,0.0,0.0,0.0,0.2800836662203846,0.6239378929727152,0.00027473217108537837,0.0009470029047849732,2.0018219235894194e-06,1.0784400814086965e-06,6.336915151687648e-15,5.78764728731641e-06,0.005899969316857929,0.05464879572740762,0.009475544984203874,3.340189484049283e-07,7.720059094717836e-07,1.5381906028483951e-06,1.0664673017945456e-05,6.048551073027319e-14,0.014818110330985653,3.773364193321901e-09,1.3460034680729655e-08,2.4165799151112755e-07,0.004978863378601361,8.262542371316817e-14
0.00237989575498669,0.1116912474480548,0.0,0.0,0.0,0.0,0.27963819306856413,0.6234644600050467,0.00027511200253696515,0.0009508845559257242,2.0031162726101937e-06,1.0837336906193866e-06,6.341012777844562e-15,5.818112193950044e-06,0.005916659454765063,0.05522131860792518,0.009521204410154851,3.351208095429922e-07,7.763040723843877e-07,1.547855689084957e-06,1.0723807614575893e-05,6.082089729944178e-14,0.01499294017221177,3.794140307468627e-09,1.3529987877323443e-08,2.445875436954965e-07,0.005059952601334515,8.40423285494214e-14
0.002391338013479836,0.1116886083278732,0.0,0.0,0.0,0.0,0.27919135793005256,0.6229888084030615,0.0002754856098295964,0.0009547429462275377,2.0043536030144434e-06,1.0890125053907336e-06,6.344929907484006e-15,5.848484431364755e-06,0.005933123047508441,0.05579662614828371,0.009566419365605563,3.3621914887329934e-07,7.805759456372815e-07,1.5574849304943635e-06,1.0782554148289182e-05,6.115408294310993e-14,0.015168733583048922,3.814780094126434e-09,1.3599467026784877e-08,2.475299173086401e-07,0.005141802115716285,8.547362015050439e-14
0.002402780271972982,0.1116859948718258,0.0,0.0,0.0,0.0,0.27874317766496987,0.6225109547621354,0.0002758529954107071,0.0009585777101896285,2.005534052288583e-06,1.094276084953899e-06,6.348666975783975e-15,5.87876148191587e-06,0.005949360043735894,0.05637469877155859,0.009611186344277389,3.3731392935159555e-07,7.848208970204572e-07,1.5670772605087886e-06,1.0840905451408547e-05,6.148502700925293e-14,0.015345484160824804,3.8352806705884645e-09,1.3668462566956203e-08,2.504848540614109e-07,0.0052244102280667205,8.691926326560957e-14
0.002414222530466128,0.11168340728018866,0.0,0.0,0.0,0.0,0.2782936692785043,0.6220309159973744,0.00027621416230076375,0.0009623884858993209,2.0066577640598178e-06,1.0995239873224353e-06,6.352224437361131e-15,5.908940824075112e-06,0.005965370421287318,0.05695551649189526,0.009655501968215874,3.3840511390574745e-07,7.890382969184549e-07,1.576631572637385e-06,1.0898854358488945e-05,6.181368885850221e-14,0.015523185369428052,3.855639192558946e-09,1.3736965058076324e-08,2.5345208707250124e-07,0.005307775095708769,8.837921608421617e-14
0.0024256647889592743,0.11168084575327612,0.0,0.0,0.0,0.0,0.277842849876345,0.6215487092491033,0.0002765691139707982,0.0009661749138800431,2.0077248879253793e-06,1.1047557841348077e-06,6.3556027657313e-15,5.939019954568844e-06,0.005981154178733592,0.057539059035355736,0.009699362951511732,3.3949266559005756e-07,7.932275295176445e-07,1.5861468750805518e-06,1.0956393750870847e-05,6.214002811683677e-14,0.015701830578611367,3.875852820815799e-09,1.3804965119620889e-08,2.5643136162594807e-07,0.005391894770051049,8.985343666699168e-14
0.0024371070474524205,0.11167831047056012,0.0,0.0,0.0,0.0,0.27739073668654163,0.6210643519323602,0.00027691785419050474,0.000969936637891541,2.0087355772876593e-06,1.1099710404839063e-06,6.358802446455906e-15,5.9689963780676205e-06,0.005996711339960085,0.05812530577613945,0.00974276612116889,3.4057654685094234e-07,7.973879807152587e-07,1.5956221310198982e-06,1.1013516647548915e-05,6.246400519095081e-14,0.015881413043259004,3.89591876133876e-09,1.3872453497905131e-08,2.5942241330798806e-07,0.005476767172997942,9.134187790912302e-14
0.0024485493059455666,0.1116758016170402,0.0,0.0,0.0,0.0,0.2769373470610858,0.620577861743621,0.00027726038743448796,0.0009736733054499586,2.0096899935810634e-06,1.1151693210135541e-06,6.361823990522084e-15,5.998867597286176e-06,0.006012041955053281,0.058714235727328375,0.009785708421367134,3.416567206967142e-07,8.015190375774662e-07,1.6050562834647553e-06,1.107021609105687e-05,6.278558062104144e-14,0.01606192590048568,3.915834232683486e-09,1.3939420978346521e-08,2.6242497117450125e-07,0.0055623900927393045,9.284448903895902e-14
0.0024599915644387127,0.11167331936879125,0.0,0.0,0.0,0.0,0.27648269847150997,0.6200892566547607,0.0002775967186190144,0.0009773845676133307,2.010588302792593e-06,1.1203501954613915e-06,6.36466792332875e-15,6.028631132700258e-06,0.006027146100203472,0.05930582754861807,0.009828186912724841,3.427331500030477e-07,8.056200962406956e-07,1.6144483062871017e-06,1.1126485193025146e-05,6.310471533919227e-14,0.01624336217196428,3.935596497043433e-09,1.4005858501214858e-08,2.6543876551929144e-07,0.005648761185650705,9.436121555612625e-14
0.002471433822931859,0.11167086389486212,0.0,0.0,0.0,0.0,0.27602680850455974,0.6195985549058451,0.0002779268532188777,0.0009810700792406888,2.011430677993855e-06,1.1255132344855866e-06,6.367334792701944e-15,6.05828451351438e-06,0.00604202387706769,0.05990005955495476,0.00987019877073383,3.438057977387902e-07,8.096905581066377e-07,1.6237971804886884e-06,1.1182317168446213e-05,6.342137086371207e-14,0.016425714766841907,3.9552028333210435e-09,1.4071757063820087e-08,2.684635241213329e-07,0.005735877978821586,9.589200031742012e-14
0.002482876081425005,0.1116684353519278,0.0,0.0,0.0,0.0,0.27556969484554517,0.6191057749694056,0.000278250797091477,0.000984729498747366,2.012217296415503e-06,1.1306580090434012e-06,6.3698251596335225e-15,6.087825278741111e-06,0.006056675409718398,0.06049690976198481,0.009911741271975154,3.4487462663168704e-07,8.137298306036858e-07,1.6331018822992668e-06,1.1237705303601245e-05,6.373550911722797e-14,0.016608976496566903,3.974650565191972e-09,1.4137107808600904e-08,2.7149897053240344e-07,0.0058237378863890965,9.743678132769874e-14
0.002494318339918151,0.11166603391013627,0.0,0.0,0.0,0.0,0.27511137530369334,0.6186109356145915,0.00027856855692349184,0.0009883624890085034,2.012948343916291e-06,1.135784093213504e-06,6.3721396124281505e-15,6.117250978629915e-06,0.006071100851167837,0.06109635580347818,0.009952811823655965,3.459396002870473e-07,8.177373244887102e-07,1.6423613925041933e-06,1.1292642932255955e-05,6.404709229167875e-14,0.016793140047885947,3.993937032613629e-09,1.4201901936508368e-08,2.745448252847072e-07,0.005912338177344828,9.899549382810969e-14
0.002505760598411297,0.11166365970626153,0.0,0.0,0.0,0.0,0.2746518677963455,0.6181140558723501,0.00027888013962944403,0.0009919687172408199,2.0136240095497013e-06,1.1408910639741947e-06,6.3742787495041916e-15,6.14655918105506e-06,0.006085300380328306,0.06169837497535494,0.009993407950094641,3.470006816971287e-07,8.217124613814665e-07,1.6515747088649684e-06,1.134712351711494e-05,6.435608331028909e-14,0.016978197997156497,4.013059628056562e-09,1.4266130825167712e-08,2.776008092018289e-07,0.006001675991567523,1.0056806918199307e-13
0.0025172028569044433,0.11166131288969078,0.0,0.0,0.0,0.0,0.274191190342518,0.6176151550243861,0.0002791855530037029,0.0009955478550905605,2.0142444919771565e-06,1.145978499423178e-06,6.376243199694754e-15,6.17574746640918e-06,0.006099274201073252,0.06230294424949131,0.01003352728954547,3.480578341526795e-07,8.256546695577492e-07,1.6607408330059837e-06,1.1401140615542816e-05,6.46624456331544e-14,0.0171641428149244,4.032015768950874e-09,1.4329785936272144e-08,2.8066663922197464e-07,0.006091748344097833,1.0215443498490196e-13
0.0025286451153975894,0.1116589935930394,0.0,0.0,0.0,0.0,0.2737293610568118,0.6171142525922442,0.0002794848049681226,0.0009990995786521872,2.0148099907203573e-06,1.1510459801721146e-06,6.3780335945562454e-15,6.2048134326216145e-06,0.006113022541832147,0.0629100402873463,0.010073167591366165,3.491110212881021e-07,8.295633809200332e-07,1.6698587644157765e-06,1.145468784154337e-05,6.496614304160286e-14,0.017350966870279847,4.050802920414425e-09,1.4392858885359335e-08,2.837420287912574e-07,0.006182552129442214,1.0375451515022046e-13
0.0025400873738907355,0.11165670194657305,0.0,0.0,0.0,0.0,0.2732663981481269,0.6166113683374657,0.00027977790441471867,0.0010026235687592316,2.0153207164777433e-06,1.1560930909448809e-06,6.37965060102625e-15,6.233754687956531e-06,0.006126545655499531,0.06351963943929567,0.01011232671726088,3.5016020699576205e-07,8.334380374534806e-07,1.6789275187160827e-06,1.1507758915995231e-05,6.526713992311072e-14,0.017538662430691583,4.069418565490189e-09,1.4455341359478265e-08,2.868266919702301e-07,0.006274084120636588,1.0536823060369965e-13
0.0025515296323838817,0.11165443807309644,0.0,0.0,0.0,0.0,0.27280231991757037,0.616106522260717,0.0002800648603273449,0.0010061195108398773,2.0157768805810377e-06,1.1611194183489934e-06,6.381094888047361e-15,6.2625688651040445e-06,0.006139843820183315,0.06413171774570908,0.010151002642921266,3.512053548001352e-07,8.372780900361019e-07,1.6879461240734706e-06,1.1560347662362663e-05,6.556540124697563e-14,0.017727221662123104,4.08786025276432e-09,1.451722525707366e-08,2.899203398839911e-07,0.006366340968670947,1.0699549789169335e-13
0.002562971890877028,0.11165220208916413,0.0,0.0,0.0,0.0,0.27233714475639637,0.615599734599371,0.0002803456827318264,0.0010095870955707394,2.0161787055364353e-06,1.1661245509680111e-06,6.382367159935886e-15,6.291253608590905e-06,0.006152917338683856,0.06474625093910641,0.010189193458084174,3.522464291619462e-07,8.410829935429452e-07,1.696913606404889e-06,1.1612448003280601e-05,6.586089254494876e-14,0.017916636629992506,4.106125543191421e-09,1.4578502520223548e-08,2.9302268010425085e-07,0.0064593192027712415,1.0863623091801819e-13
0.002574414149370174,0.11164999410510773,0.0,0.0,0.0,0.0,0.27187089114216745,0.615091025823324,0.0002806203817251563,0.0010130260184854178,2.01652641411091e-06,1.1711080821104431e-06,6.383468121833937e-15,6.3198065872601165e-06,0.006165766539135681,0.06536321444974923,0.010226897366927867,3.5328339443760816e-07,8.44852212758144e-07,1.7058289984820261e-06,1.1664053941004362e-05,6.61535798003534e-14,0.0181068993006543,4.124212064114781e-09,1.4639165312050499e-08,2.9613341979832067e-07,0.006553015231354072,1.102903391290884e-13
0.00258585640786332,0.11164781422414345,0.0,0.0,0.0,0.0,0.27140357763567025,0.6145804166300202,0.00028088896849702235,0.0010164359805335706,2.0168202413081438e-06,1.1760696090095124e-06,6.384398517620254e-15,6.3482254844451685e-06,0.006178391774128679,0.06598258341116067,0.010264112686886236,3.5431621530676e-07,8.485852231033905e-07,1.7146913565986552e-06,1.1715159602774883e-05,6.644342970537778e-14,0.0182980015434108,4.1421174613270285e-09,1.4699205866952658e-08,2.9925226599381343e-07,0.006647425343639896,1.1195772924818254e-13
0.002597298666356466,0.11164566254363961,0.0,0.0,0.0,0.0,0.2709352228768515,0.6140679279395567,0.00028115145421537673,0.0010198166877748284,2.0170604209157186e-06,1.1810087300779e-06,6.385159087324146e-15,6.376508011436006e-06,0.006190793421348095,0.06660433266648821,0.010300837848806603,3.5534485651965396e-07,8.52281505593149e-07,1.7234997397056495e-06,1.1765759215673194e-05,6.673040951845994e-14,0.018489935132272033,4.159839450343539e-09,1.4758616638255497e-08,3.023789210453405e-07,0.006742545710919167,1.1363830392430555e-13
0.0026087409248496123,0.1116435391537391,0.0,0.0,0.0,0.0,0.2704658455818827,0.6135535808898779,0.0002814078512350712,0.0010231678521066252,2.0172471997863877e-06,1.1859250481950172e-06,6.385750612333943e-15,6.404651892495406e-06,0.0062029718826346605,0.06722843677360386,0.010337071395785977,3.5636928373581916e-07,8.559405495164234e-07,1.732253205191537e-06,1.1815847118768127e-05,6.701448713318477e-14,0.018682691747927575,4.177375759331061e-09,1.481739013208001e-08,3.055130866995045e-07,0.006838372388048026,1.153319630098227e-13
