Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63)
1.165207786549933e-06,0.11224537171216117,0.0,0.0,0.0,0.0,0.329999286330275,0.6699992854650325,7.007385916944516e-07,6.994344322704826e-07,5.455118490964957e-09,9.43164341565405e-10,1.7268482633007773e-17,2.2453173371175535e-09,7.410036745352337e-09,8.98340084596628e-09,3.146882306136242e-11,1.476880508724281e-10,2.4806243489590316e-10,4.274227042719738e-13,2.612301088193721e-12
1.1948764953788325e-06,0.11224537171030856,0.0,0.0,0.0,0.0,0.3299992678014945,0.669999267069675,7.187387656185974e-07,7.171910189064904e-07,5.595290626046751e-09,9.615382181366521e-10,1.7712205365537e-17,2.312036825639035e-09,7.793280521213622e-09,9.511881908883465e-09,3.394489990401872e-11,1.5192580961588068e-10,2.5499209108360807e-10,4.571244617449486e-13,2.8211574077209e-12
1.224545204207732e-06,0.1122453717087563,0.0,0.0,0.0,0.0,0.32999924925437024,0.6699992486645097,7.367472331530591e-07,7.349447262007753e-07,5.73552733893249e-09,9.799091082760462e-10,1.81561325227166e-17,2.378775373365202e-09,8.186243148552016e-09,1.0055839070331535e-08,3.6548183450040625e-11,1.561630093030921e-10,2.619207148222349e-10,4.881451992168215e-13,3.0408809915179442e-12
1.2838826218655312e-06,0.11224537170655122,0.0,0.0,0.0,0.0,0.3299992121050767,0.6699992118247361,7.727890196397201e-07,7.704435045587582e-07,6.0161942695105575e-09,1.01664194573254e-09,1.9044599387361843e-17,2.512306950738432e-09,9.001341651563561e-09,1.1190198851856361e-08,4.214936288537782e-11,1.6463563641250205e-10,2.757748434861643e-10,5.542559502955314e-13,3.5140402967168325e-12
1.3372862977575503e-06,0.1122453717055895,0.0,0.0,0.0,0.0,0.3299991786079426,0.6699991786353499,8.05254916778723e-07,8.023825622570005e-07,6.269014780606109e-09,1.0496913028001126e-09,1.9844916853864113e-17,2.6325447242143417e-09,9.768210611311585e-09,1.2264092941145578e-08,4.765809018579486e-11,1.7225888443476583e-10,2.882399838275306e-10,6.185483856031483e-13,3.979835545118243e-12
1.3906899736495695e-06,0.11224537170559425,0.0,0.0,0.0,0.0,0.3299991450513228,0.6699991454141131,8.377475676058129e-07,8.343122979159064e-07,6.5220436079836704e-09,1.0827309959485063e-09,2.064589375720845e-17,2.7528365619459426e-09,1.0566633444577342e-08,1.3388193265633348e-08,5.3629594694759386e-11,1.7988005349233325e-10,3.007017231291231e-10,6.875514386734295e-13,4.485161340963819e-12
1.4440936495415886e-06,0.1122453717065628,0.0,0.0,0.0,0.0,0.32999911143519933,0.6699991121609985,8.70266926278814e-07,8.662327141472533e-07,6.775280395285504e-09,1.1157610523499866e-09,2.1447528969320736e-17,2.8731810368693438e-09,1.1396634367229503e-08,1.4562522091507094e-08,6.008294390495732e-11,1.8749909632882675e-10,3.1316005386514053e-10,7.614292904905052e-13,5.031640509860934e-12
1.4974973254336078e-06,0.11224537170849264,0.0,0.0,0.0,0.0,0.32999907775955484,0.6699990788759788,9.028129463841629e-07,8.981438136029285e-07,7.028724780561368e-09,1.1487814584944109e-09,2.2249821344430357e-17,2.993577169428345e-09,1.2258237548714052e-08,1.5787101170516726e-08,6.703725055237047e-11,1.9511598196860533e-10,3.256149721698813e-10,8.403462651999203e-13,5.620897307273997e-12
1.550901001325627e-06,0.1122453717113811,0.0,0.0,0.0,0.0,0.3299990440243724,0.6699990455590266,9.353855811027277e-07,9.300455989366132e-07,7.282376398689513e-09,1.1817921985200928e-09,2.3052769726726164e-17,3.114024273949896e-09,1.3151467111560322e-08,1.70619519019223e-08,7.451167253937695e-11,2.0273069009018508e-10,3.380664762403133e-10,9.244668298763371e-13,6.2545574163589725e-12
1.6043046772176461e-06,0.11224537171522567,0.0,0.0,0.0,0.0,0.329999010229635,0.669999012210115,9.679847833218463e-07,9.619380727502813e-07,7.536234883709668e-09,1.2147933077088592e-09,2.385637295773465e-17,3.2345218540531597e-09,1.4076347131018422e-08,1.8387095442530075e-08,8.25254128588207e-11,2.1034320720721662e-10,3.5051456534178475e-10,1.0139555942899562e-12,6.934247945766305e-12
1.6577083531096653e-06,0.11224537172002375,0.0,0.0,0.0,0.0,0.3299989763753261,0.6699989788292171,1.000610505709255e-06,9.938212376845805e-07,7.790299866620288e-09,1.2477847821093618e-09,2.466062986936372e-17,3.355069536797002e-09,1.5032901634804688e-08,1.976255277562656e-08,9.109771951828826e-11,2.1795352428821935e-10,3.6295923932818865e-10,1.1089773106755125e-12,7.6615974274215e-12
1.7111120290016845e-06,0.11224537172577263,0.0,0.0,0.0,0.0,0.3299989424614293,0.6699989454163054,1.0332627007569386e-06,1.025695096397535e-06,8.044570976774344e-09,1.2807665998454534e-09,2.5465539288312247e-17,3.4756670309524816e-09,1.6021154602900808e-08,2.1188344754351335e-08,1.0024788545740214e-10,2.2556163526747437e-10,3.754004984610472e-10,1.2096968734795604e-12,8.438235814071547e-12
1.7645157048937036e-06,0.11224537173246985,0.0,0.0,0.0,0.0,0.3299989084879282,0.6699989119713532,1.0659413207945766e-06,1.0575596514995876e-06,8.299047843588538e-09,1.3137387860711515e-09,2.6271100041474228e-17,3.5963141130418106e-09,1.7041129967449317e-08,2.266449211612592e-08,1.0999524848688205e-10,2.33167536546427e-10,3.878383433729136e-10,1.3162793191727082e-12,9.265794477466391e-12
1.8179193807857228e-06,0.11224537174011277,0.0,0.0,0.0,0.0,0.3299988744548064,0.6699988784943334,1.0986463180207153e-06,1.089414905624706e-06,8.553730094591835e-09,1.3467013418586044e-09,2.707731094977289e-17,3.7170106006003226e-09,1.8092851612598362e-08,2.4191015510588773e-08,1.203591912091258e-10,2.4077122602144275e-10,4.002727748764064e-10,1.4288898260086047e-12,1.0145906206004726e-11
1.871323056677742e-06,0.11224537174869868,0.0,0.0,0.0,0.0,0.329998840362048,0.6699988449852188,1.1313776445221176e-06,1.1212608614103417e-06,8.808617356494504e-09,1.3796542642559452e-09,2.7884170831539116e-17,3.837756333538631e-09,1.9176343374363316e-08,2.5767935519013812e-08,1.313591409368101e-10,2.4837270240685836e-10,4.1270379384026123e-10,1.5476937137760161e-12,1.108020520231412e-11
1.9781304084617803e-06,0.11224537176868923,0.0,0.0,0.0,0.0,0.32999877199755595,0.669998777870599,1.1969190931948583e-06,1.1849248884799328e-06,9.31900541655734e-09,1.4455312273987196e-09,2.949983277840693e-17,4.079394955522276e-09,2.1438732350326433e-08,2.9073047413892816e-08,1.5534499358144349e-10,2.6356901299827054e-10,4.3755559776303006e-10,1.8045436170300465e-12,1.311790886120132e-11
2.0849377602458186e-06,0.11224537179242056,0.0,0.0,0.0,0.0,0.3299987033943239,0.6699987106272792,1.2625652814930616e-06,1.248551753751174e-06,9.830209022621029e-09,1.5113696978931588e-09,3.111807638175059e-17,4.321228943873445e-09,2.382848661711897e-08,3.257999128998634e-08,1.821091161801562e-10,2.787564671228968e-10,4.623937627644986e-10,2.0881544090339116e-12,1.5392007272270247e-11
2.191745112029857e-06,0.11224537181987146,0.0,0.0,0.0,0.0,0.32999863455222395,0.6699986432550458,1.3283158225988574e-06,1.3121414782583995e-06,1.034222516186474e-08,1.5771696980675838e-09,3.2738892104317347e-17,4.563257359586926e-09,2.634579512058583e-08,3.628892980923952e-08,2.1180852904414437e-10,2.939350672236829e-10,4.872182967820383e-10,2.399853719939816e-12,1.791562473893539e-11
2.2985524638138953e-06,0.11224537185102083,0.0,0.0,0.0,0.0,0.32999856547112943,0.6699985757536857,1.3941703282700185e-06,1.3756940830284307e-06,1.0855050810370175e-08,1.6429312493175382e-09,3.436227037372482e-17,4.805479295914064e-09,2.8990846027734736e-08,4.0200024869941824e-08,2.4460096042351394e-10,3.091048170572035e-10,5.120292078533767e-10,2.740971422138737e-12,2.0701907973156163e-11
2.4053598155979336e-06,0.11224537188584736,0.0,0.0,0.0,0.0,0.32999849615091426,0.6699985081229866,1.460128408869504e-06,1.4392095890793696e-06,1.1368682933356959e-08,1.7086543734179073e-09,3.598820158320612e-17,5.04789385580407e-09,3.176382672400421e-08,4.431343762748225e-08,2.8064484391085485e-10,3.2426572086014854e-10,5.3682650402492e-10,3.1128396225698016e-12,2.3764026019758538e-11
2.6189745191660102e-06,0.1122453719664467,0.0,0.0,0.0,0.0,0.3299983567926213,0.6699983724727264,1.5923537293977508e-06,1.566129389055628e-06,1.2398354409858837e-08,1.839985427112811e-09,3.9247684225033944e-17,5.533297284370249e-09,3.7694323096750334e-08,5.314785714143483e-08,3.6312420742737226e-10,3.545610088689022e-10,5.863802838882596e-10,3.954167057340889e-12,3.0768553790951225e-11
2.832589222734087e-06,0.1122453720614978,0.0,0.0,0.0,0.0,0.3299982164763514,0.6699982363025827,1.7249886395145846e-06,1.6929010461693815e-06,1.3431215098400306e-08,1.971163032854309e-09,4.2517262495935115e-17,6.019460549265606e-09,4.413876759208243e-08,6.279346275194652e-08,4.605280965076141e-10,3.848209704542677e-10,6.358797009121903e-10,4.93453728213092e-12,3.9035004230310696e-11
3.0462039263021635e-06,0.11224537217082783,0.0,0.0,0.0,0.0,0.32999807520112295,0.6699980996108844,1.858029972759435e-06,1.8195247282755828e-06,1.4467240336309767e-08,2.102187364175462e-09,4.579685832484428e-17,6.506376530078747e-09,5.109863089716878e-08,7.325151699357755e-08,5.741491107152061e-10,4.1504564578870086e-10,6.853248196953521e-10,6.064686834603105e-12,4.86695261897856e-11
3.25981862987024e-06,0.11224537229426267,0.0,0.0,0.0,0.0,0.3299979329659662,0.6699979623959725,1.9914745411037715e-06,1.9460006031050777e-06,1.550640529295665e-08,2.233058594520827e-09,4.908639310901258e-17,6.994038045493967e-09,5.85753709475719e-08,8.452327048422091e-08,7.052908821955158e-10,4.452350746459434e-10,7.347157048224529e-10,7.355387275310164e-12,5.977861866814956e-11
3.473433333438317e-06,0.11224537243162705,0.0,0.0,0.0,0.0,0.32999778976992383,0.6699978246562006,2.125319135130053e-06,2.072328838267825e-06,1.6548684971145333e-08,2.3637768972122956e-09,5.23857877184201e-17,7.48243785906076e-09,6.657043284433974e-08,9.66099618333927e-08,8.552679853031244e-10,4.753892965907029e-10,7.840524208601586e-10,8.817444933654879e-12,7.246912831123804e-11
3.6870480370063935e-06,0.1122453725827444,0.0,0.0,0.0,0.0,0.32999764561205047,0.6699976863899342,2.2595605242043487e-06,2.1985096012559697e-06,1.759405420845958e-08,2.4943424454588027e-09,5.569496250003193e-17,7.971568689649573e-09,7.508524877439827e-08,1.0951281754897367e-07,1.0254058468068121e-09,5.055083513466962e-10,8.333350323784137e-10,1.0461700659132917e-11,8.684824696406263e-11
4.114277444142547e-06,0.11224537292552586,0.0,0.0,0.0,0.0,0.3299973544070913,0.6699974082714425,2.529220659996117e-06,2.4504293801058886e-06,1.969395989339705e-08,2.755015970913189e-09,6.234233138019452e-17,8.951994037342636e-09,9.367980645731109e-08,1.3777186714957987e-07,1.43151927680889e-09,5.656411182879457e-10,9.31738200160695e-10,1.4340340851845116e-11,1.2110279032458293e-10
4.5415068512787e-06,0.11224537332117086,0.0,0.0,0.0,0.0,0.32999705934377344,0.6699971280276718,2.8004286863415825e-06,2.701761277353068e-06,2.180591780059628e-08,3.015080554441042e-09,6.902785224399256e-17,9.935254897417067e-09,1.1437024023668779e-07,1.6930998628791714e-07,1.934448109561482e-09,6.256336940882547e-10,1.029925724840449e-09,1.9078715493100362e-11,1.634065934188362e-10
4.9687362584148534e-06,0.11224537376822444,0.0,0.0,0.0,0.0,0.32999676041498166,0.6699968456459974,3.0731580141578887e-06,2.9525066290095972e-06,2.392972083686093e-08,3.274537578013507e-09,7.575086952633833e-17,1.0921291276652436e-08,1.3716753473488674e-07,2.0413654325750768e-07,2.5451768447784368e-09,6.854863957005572e-10,1.1278981230876488e-09,2.476476824186438e-11,2.146293636326194e-10
5.395965665551007e-06,0.11224537426521308,0.0,0.0,0.0,0.0,0.32999645761380364,0.6699965611139981,3.3473817339286632e-06,3.202666769500997e-06,2.606515941369565e-08,3.5333884221202657e-09,8.251071976313567e-17,1.1910042419307075e-08,1.6208246053608624e-07,2.4226070509051957e-07,3.274854335539614e-09,7.451995393184595e-10,1.2256559116142647e-09,3.1486970449343464e-11,2.7564608907424446e-10
5.82319507268716e-06,0.11224537481064548,0.0,0.0,0.0,0.0,0.3299961509335313,0.6699962744194605,3.6230726224529234e-06,3.452243031766014e-06,2.8212021499876856e-08,3.791634465873016e-09,8.93067317576956e-17,1.2901446854205499e-08,1.8912557181652608e-07,2.836914350461191e-07,4.134790456928685e-09,8.047734415611342e-10,1.3231996072477508e-09,3.933431269801032e-11,3.473369552384801e-10
6.250424479823313e-06,0.11224537540301256,0.0,0.0,0.0,0.0,0.32999584036766383,0.6699959855503782,3.90020314988781e-06,3.7012367473567235e-06,3.03700926763126e-08,4.0492770871094814e-09,9.613822675439841e-17,1.3895442392442772e-08,2.1830720402127553e-07,3.2843749019548837e-07,5.136452654428244e-09,8.642084188210134e-10,1.4205297269243654e-09,4.839629620045546e-11,4.305872602773806e-10
6.677653886959467e-06,0.11224537604078791,0.0,0.0,0.0,0.0,0.3299955259099094,0.6699956944949568,4.178745487012969e-06,3.949649246538633e-06,3.2539156192629025e-08,4.306317662497378e-09,1.0300451861782121e-16,1.489196612693284e-08,2.496374715955694e-07,3.765074190585314e-07,6.2914623806362834e-09,9.235047866417843e-10,1.517646787680259e-09,5.876292407949038e-11,5.262873290783144e-10
7.10488329409562e-06,0.1122453767224284,0.0,0.0,0.0,0.0,0.3299952075541877,0.6699954012416145,4.4586715126776265e-06,4.197481858390554e-06,3.471899302517837e-08,4.5627575676380745e-09,1.0990491401636544e-16,1.5890954462043058e-08,2.8312626577825734e-07,4.279095592705677e-07,7.611591424525956e-09,9.826628601879705e-10,1.6145513066892334e-09,7.052469254266966e-11,6.353324262816827e-10
7.532112701231773e-06,0.11224537744637453,0.0,0.0,0.0,0.0,0.3299948852946319,0.6699951057789854,4.73995282146598e-06,4.444735910904232e-06,3.690938193674758e-08,4.818598177169897e-09,1.1683871261126802e-16,1.689234314083261e-08,3.187832524582473e-07,4.826520353136398e-07,9.108758132781884e-09,1.0416829546214223e-09,1.7112438012951295e-09,8.377258194818276e-11,7.586226682115035e-10
7.959342108367927e-06,0.11224537821105078,0.0,0.0,0.0,0.0,0.32999455912558995,0.6699948080959209,5.022560731596323e-06,4.691412731083784e-06,3.911009953808748e-08,5.073840864871182e-09,1.2380520725137496e-16,1.7896067255674852e-08,3.5661787009226844e-07,5.407427563254858e-07,1.079502352316778e-08,1.1005653848435935e-09,1.807724789018628e-09,9.859804775650932e-11,8.970629336604616e-10
8.38657151550408e-06,0.11224537901486616,0.0,0.0,0.0,0.0,0.3299942290416278,0.6699945081814918,5.306466293027291e-06,4.9375136450449165e-06,4.132092035105467e-08,5.328487003763044e-09,1.3080368417302107e-16,1.8902061262255395e-08,3.966393276845395e-07,6.021894139659887e-07,1.2682587292546409e-08,1.1593104653342818e-09,1.9039947875705546e-09,1.1509301136931209e-10,1.051562773541563e-09
8.813800922640233e-06,0.11224537985621455,0.0,0.0,0.0,0.0,0.3299938950375302,0.6699942060249902,5.59164029575638e-06,5.1830399781137965e-06,4.354161687325074e-08,5.5825379662116765e-09,1.3783342320464878e-16,1.9910259003795006e-08,4.388566028311068e-07,6.669994803368003e-07,1.4783783723251912e-08,1.2179185103530407e-09,2.0000543148783273e-09,1.3334985086124018e-10,1.2230363194649331e-09
9.241030329776387e-06,0.1122453807334754,0.0,0.0,0.0,0.0,0.3299935571083028,0.6699939016159322,5.878053278317667e-06,5.427993054925506e-06,4.57719596442126e-08,5.835995124030179e-09,1.4489369797633721e-16,2.0920593733336683e-08,4.832784398313679e-07,7.351802059693492e-07,1.7111077490801308e-08,1.2763898340585394e-09,2.0959038891066126e-09,1.5346139160882345e-10,1.4124021912819164e-09
9.66825973691254e-06,0.11224538164501391,0.0,0.0,0.0,0.0,0.3299932152491746,0.6699935949440584,6.165675536477482e-06,5.672374199521999e-06,4.8011717313144606e-08,6.088859848579788e-09,1.5198377613421212e-16,2.193299813097721e-08,5.299133478681005e-07,8.067386178858068e-07,1.9677059375207766e-08,1.3347247504217711e-09,2.191544028671222e-09,1.7552089681814248e-10,1.6205834036102633e-09
9.999999999999997e-06,0.11224538258918183,0.0,0.0,0.0,0.0,0.3299929470848328,0.669993355248657,6.38982690460011e-06,5.861740603771439e-06,4.9757216296241425e-08,6.2847995760997084e-09,1.575092507811085e-16,2.2720506333070752e-08,5.676566655140078e-07,8.646371542528176e-07,2.1842261636795977e-08,1.3799274705743978e-09,2.2656637229156233e-09,1.94053261974763e-10,1.7958034968947303e-09
1.0095489144048693e-05,0.11224538258918183,0.0,0.0,0.0,0.0,0.3299928694555981,0.6699932859993376,6.4544771321154026e-06,5.9161847354495445e-06,5.026065670809377e-08,6.341133510870488e-09,1.5910291955942397e-16,2.2947404323342446e-08,5.78769599256875e-07,8.816815177263177e-07,2.249444187832138e-08,1.392923573201528e-09,2.286975252256964e-09,1.9962205795259716e-10,1.84850727135266e-09
1.0522718551184846e-05,0.11224538356431765,0.0,0.0,0.0,0.0,0.3299925197232525,0.669992974771966,6.744427902283137e-06,6.159425985855579e-06,5.251854290650994e-08,6.592817481660961e-09,1.6625038459151004e-16,2.3963743906569103e-08,6.298552277660995e-07,9.600154799424468e-07,2.5576054750195973e-08,1.4509866160357512e-09,2.382198078838419e-09,2.2585898506321998e-10,2.0971053142345613e-09
1.0949947958321e-05,0.11224538456874758,0.0,0.0,0.0,0.0,0.32999216604804427,0.6699926612523709,7.035497468439323e-06,6.402099273584895e-06,5.4785139307176166e-08,6.843913131557747e-09,1.7342542225609397e-16,2.4981947968420813e-08,6.831780270092657e-07,1.0417468500629962e-06,2.8934840427775252e-08,1.5089141924881882e-09,2.4772130276977256e-09,2.543261970248225e-10,2.3673131603936658e-09
1.1377177365457153e-05,0.11224538560078545,0.0,0.0,0.0,0.0,0.3299918084261089,0.6699923454312119,7.327655245854196e-06,6.644205921275101e-06,5.7060207703461795e-08,7.094421831113574e-09,1.806272784967726e-16,2.600194710909787e-08,7.387455489108754e-07,1.1268817430341565e-06,3.2583849389138256e-08,1.56670661603027e-09,2.5720206184408215e-09,2.8511861168115754e-10,2.660070449050687e-09
1.1804406772593306e-05,0.11224538665873382,0.0,0.0,0.0,0.0,0.3299914468538123,0.6699920272993816,7.6208704531749526e-06,6.885747251451297e-06,5.934350835782668e-08,7.344344950924848e-09,1.8785519441096317e-16,2.7023671463297663e-08,7.965651022472675e-07,1.2154260416325775e-06,3.6536235426482905e-08,1.62436420005337e-09,2.6666213710151877e-09,3.1833153590181333e-10,2.976320732288082e-09
1.2658865586865613e-05,0.11224538884551742,0.0,0.0,0.0,0.0,0.3299907118447582,0.669991384068453,8.210349107870616e-06,7.367139249359222e-06,6.39338402945646e-08,7.842439934493082e-09,2.0238614686999024e-16,2.9072014164615968e-08,9.189883145698524e-07,1.402765217169305e-06,4.540424136389678e-08,1.7392761029826874e-09,2.8552044432610634e-09,3.924020251751567e-10,3.683093457624229e-09
1.3427878519710689e-05,0.11224539088499033,0.0,0.0,0.0,0.0,0.3299900367946777,0.6699907971715856,8.744183830100249e-06,7.798471930142774e-06,6.809085967152197e-08,8.288736491083138e-09,2.1554542418880184e-16,3.0920713229016137e-08,1.0369394493563908e-06,1.5830848531403524e-06,5.455689887769223e-08,1.8422388080483475e-09,3.0242270454645227e-09,4.683073353699875e-10,4.409077257638048e-09
1.4196891452555765e-05,0.11224539298154454,0.0,0.0,0.0,0.0,0.3299893488995677,0.669990202657319,9.280957970057819e-06,8.227993554764807e-06,7.227076132071971e-08,8.733157096897695e-09,2.2877713662076656e-16,3.2773896625839914e-08,1.162289581034184e-06,1.774531689247292e-06,6.490127208239705e-08,1.9447695066892292e-09,3.1925875956444285e-09,5.535540205897115e-10,5.226020757056308e-09
1.496590438540084e-05,0.11224539512493789,0.0,0.0,0.0,0.0,0.32998864814671824,0.6699896004811513,9.820486215076065e-06,8.655711844256369e-06,7.64721019702704e-08,9.175709759291708e-09,2.420767154080563e-16,3.4631143155319336e-08,1.2950723785635546e-06,1.9771314577415483e-06,7.651715982361818e-08,2.046870027421076e-09,3.360289140696876e-09,6.487106367693553e-10,6.1395549874694614e-09
1.573491731824592e-05,0.11224539730485072,0.0,0.0,0.0,0.0,0.3299879345259204,0.6699889906011227,1.0362581999811263e-05,9.081634525672673e-06,8.069342859720857e-08,9.61640249346657e-09,2.5543956092526087e-16,3.6492028629757134e-08,1.4353188693046934e-06,2.1909073539826314e-06,8.94850440580269e-08,2.1485421998401225e-09,3.527334732395711e-09,7.543490030325384e-10,7.155343942500098e-09
1.6503930251090996e-05,0.11224539951090057,0.0,0.0,0.0,0.0,0.3299872080294797,0.6699883729778326,1.0907057708112293e-05,9.505769333693019e-06,8.493327999978183e-08,1.0055243324102843e-08,2.6886104765656286e-16,3.835612634639441e-08,1.5830574250139379e-06,2.4158800198719887e-06,1.0388598987968986e-07,2.249787855063516e-09,3.6937274276666262e-09,8.710440014935343e-10,8.279082596718359e-09
1.7272943183936074e-05,0.11224540173265121,0.0,0.0,0.0,0.0,0.32998646865222575,0.6699877475744507,1.1453724877776446e-05,9.928124012171241e-06,8.919018839221384e-08,1.0492240286938654e-08,2.8233652924404835e-16,4.022300756628907e-08,1.7383137507555117e-06,2.6520675301833404e-06,1.198015440830103e-07,2.350608826123164e-09,3.859470288847525e-09,9.993733751634894e-10,9.516494905106414e-09
1.804195611678115e-05,0.11224540395962546,0.0,0.0,0.0,0.0,0.32998571639151936,0.6699871143567261,1.2002394407558667e-05,1.0348706315633265e-05,9.346268101700832e-08,1.0927401430292052e-08,2.958613435915455e-16,4.209224199710218e-08,1.9011108766942123e-06,2.899485381759353e-06,1.3731363257888823e-07,2.4510069482896387e-09,4.024566383932695e-09,1.13991752421803e-09,1.0873331785613788e-08
1.881096904962623e-05,0.11224540618131629,0.0,0.0,0.0,0.0,0.32998495124725635,0.6699864732929943,1.255287676604665e-05,1.0767524010717939e-05,9.77492817717722e-08,1.1360734816521644e-08,3.0943081801442614e-16,4.3963398281786496e-08,2.0714691528570994e-06,3.1581464856621577e-06,1.5650445685533114e-07,2.5509840594390273e-09,4.189018786800554e-09,1.293259300786449e-09,1.2355369086363444e-08
1.9579981982471307e-05,0.11224540838719897,0.0,0.0,0.0,0.0,0.3299841732218687,0.6699858243541801,1.3104982201777129e-05,1.1184584877558011e-05,1.0204851284569423e-07,1.179224852342203e-08,3.230402744199667e-16,4.5836044490901844e-08,2.249406246843642e-06,3.428061162261903e-06,1.7745638979481795e-07,2.6505420004286533e-09,4.3528305774253485e-09,1.4599838025328623e-09,1.3968405540204459e-08
2.0348994915316384e-05,0.11224541056674256,0.0,0.0,0.0,0.0,0.32998338232032304,0.6699851675137993,1.3658520954049502e-05,1.1599896711098006e-05,1.0635889636144403e-07,1.2221950645553026e-08,3.36685034504874e-16,4.770974861525213e-08,2.4349371444963806e-06,3.709237139280924e-06,2.0025187112084624e-07,2.7496826154019e-09,4.516004842070435e-09,1.6406781652687125e-09,1.5718260708970404e-08
2.1118007848161462e-05,0.11224541270942169,0.0,0.0,0.0,0.0,0.32998257855011587,0.6699845027479545,1.4213303463876216e-05,1.2013467322345809e-05,1.1067895601812413e-07,1.2649849295497657e-08,3.5036042495614206e-16,4.9584079059161266e-08,2.6280741535276783e-06,4.001679552790862e-06,2.2497330275257482e-07,2.8484077520856153e-09,4.6785446734621704e-09,1.8359313548359635e-09,1.7610772919801834e-08
2.2656033713851614e-05,0.11224541684218468,0.0,0.0,0.0,0.0,0.32998093244629634,0.6699831493571856,1.5325843789871643e-05,1.2835416209163898e-05,1.193422162543467e-07,1.350026872612056e-08,3.7778445974765926e-16,5.3332897546239175e-08,3.03720239582529e-06,4.6203713094465116e-06,2.805228098021422e-07,3.0446190012780853e-09,5.001733440557429e-09,2.2724779753632177e-09,2.184720317522604e-08
2.404025699297275e-05,0.11224542033053729,0.0,0.0,0.0,0.0,0.32997940706870543,0.669981904013416,1.632949362959029e-05,1.3569293956156837e-05,1.2715752269370044e-07,1.425956013336977e-08,4.02524249375522e-16,5.670467228302702e-08,3.4314996520120373e-06,5.215723772270051e-06,3.3792631550031773e-07,3.2198068101681496e-09,5.2904647327819525e-09,2.721099715549093e-09,2.6206758573678124e-08
2.5424480272093887e-05,0.1122454235372613,0.0,0.0,0.0,0.0,0.3299778402277545,0.6699806327369354,1.733425656871558e-05,1.4297652470971895e-05,1.3498146477898e-07,1.5013135398098243e-08,4.2729137562779936e-16,6.007183485409419e-08,3.850510726587009e-06,5.847541648649285e-06,4.0283870602072673e-07,3.393677399598062e-09,5.5771888688714465e-09,3.2261132252406057e-09,3.1119959149119985e-08
2.6808703551215023e-05,0.11224542640270904,0.0,0.0,0.0,0.0,0.3299762320569731,0.6699793354806145,1.83390617896199e-05,1.5020538026533173e-05,1.4280570309536828e-07,1.5761042621975898e-08,4.520594396207532e-16,6.343194732715458e-08,4.294212112806882e-06,6.515762388889743e-06,4.757255843906579e-07,3.566241710920977e-09,5.861924134836541e-09,3.790992026723661e-09,3.6621259629629435e-08
2.819292683033616e-05,0.1122454288682117,0.0,0.0,0.0,0.0,0.3299745827150853,0.6699780122233293,1.934285687720554e-05,1.5737997138162843e-05,1.5062204160593407e-07,1.6503330168539722e-08,4.768024963413612e-16,6.678261426807098e-08,4.76255349205087e-06,7.22029733208004e-06,5.570440718184934e-07,3.7375107421828145e-09,6.144688891108734e-09,4.4192122561223355e-09,4.2745146915463876e-08
2.9577150109457296e-05,0.11224543087626733,0.0,0.0,0.0,0.0,0.32997289238545224,0.6699766629694517,2.0344611382234143e-05,1.6450076573892734e-05,1.584224554020666e-07,1.7240046672858253e-08,5.014951424928593e-16,7.012149110096022e-08,5.255458283717045e-06,7.96103220858926e-06,6.472410374121805e-07,3.9074955509812395e-09,6.425501572142524e-09,5.114248807177648e-09,4.952610172389165e-08
3.0961373388578436e-05,0.11224543237074014,0.0,0.0,0.0,0.0,0.32997116127542725,0.669975287748255,2.1343320212171407e-05,1.7156823361781122e-05,1.661991171100898e-07,1.7971241048041168e-08,5.261126000863504e-16,7.344629206792846e-08,5.772824283683259e-06,8.73782773216319e-06,7.467514132274894e-07,4.07620725659894e-09,6.7043806852088855e-09,5.879571533192205e-09,5.699856078840249e-08
3.220717433978746e-05,0.11224543323148531,0.0,0.0,0.0,0.0,0.32996956859931803,0.6699740278908577,2.2238746376004858e-05,1.778837513894017e-05,1.7317151428551664e-07,1.8624635219065e-08,5.481841133233795e-16,7.642474226480307e-08,6.259263456754604e-06,9.467640801492992e-06,8.44622304541146e-07,4.226968529339762e-09,6.953734039775046e-09,6.631317485697451e-09,6.434340720080829e-08
3.345297529099648e-05,0.11224543359337656,0.0,0.0,0.0,0.0,0.3299679432613297,0.6699727470982665,2.3130224001804878e-05,1.841568043524631e-05,1.8011313458996967e-07,1.9273632367764454e-08,5.701582006587141e-16,7.938842494573723e-08,6.765304168158258e-06,1.0226395103004702e-05,9.506754421750717e-07,4.3767158413866945e-09,7.2015498421360065e-09,7.445313525886208e-09,7.230116668138873e-08
3.46987762422055e-05,0.11224543341900557,0.0,0.0,0.0,0.0,0.3299662854594008,0.6699714454406902,2.401708521621991e-05,1.90387740838604e-05,1.8701877694619446e-07,1.9918268734958226e-08,5.920183977915743e-16,8.233582454643302e-08,7.290821738322553e-06,1.1013940008780565e-05,1.06519704802456e-06,4.5254574304367e-09,7.4478417249405045e-09,8.324064076802227e-09,8.089670649001352e-08
