Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435)
6.572964179121471e-06,0.1122453759403765,0.0,0.0,0.0,0.0,0.329995504754763,0.6699956629200529,4.155545973480362e-06,3.93799696981527e-06,3.2352714148795915e-08,4.321125825751411e-09,1.0241432590019364e-16,1.6817657849701735e-08,2.9447400811941015e-07,4.146979719008724e-07,6.088624461875294e-09,2.927445083959768e-09,1.5124806037292626e-09,2.443226138323479e-11,1.7008830768966702e-10,9.64668643166604e-19,4.828466169403017e-10,2.781861503834824e-13,1.7535434971438303e-11,1.0284563134668236e-15,5.4726703716501236e-14,8.067365443635811e-24,8.901518826605e-20,4.907889084601022e-22,5.65390126794243e-23,8.549817314212853e-22,7.933627309359131e-20,5.261258954100501e-26,7.571274367641504e-28,8.464426994725637e-33,1.7921996947588643e-31,1.9111278444528807e-30,1.171575797147855e-25,4.759010720769046e-32,4.5031854306389284e-33,2.2692633505080473e-29,2.724849828552435e-32
7.080501070262233e-06,0.1122453767595631,0.0,0.0,0.0,0.0,0.3299951101044692,0.6699952976885141,4.495883410905453e-06,4.240539616962249e-06,3.500251156686448e-08,4.6364735441927956e-09,1.1080240781445675e-16,1.8214054593891596e-08,3.428166856941377e-07,4.841887330484799e-07,7.66216383903986e-09,3.1673222905219934e-09,1.6307295719615283e-09,2.8805315936147265e-11,2.0142400235017808e-10,1.1423913948477251e-18,6.188532279981326e-10,3.205749709056918e-13,1.9034502872075752e-11,1.3562266388712157e-15,7.731220116789617e-14,1.1140699512181362e-23,1.054166174516643e-19,7.501775691853421e-22,8.651074457489838e-23,1.2996940042537077e-21,1.292767318610425e-19,8.573110256090775e-26,1.3347759651337271e-27,1.4851611540157793e-32,3.144952597208492e-31,3.353647752451462e-30,2.2066510292458068e-25,8.963544216525572e-32,9.130971740311351e-33,4.7112169353198247e-29,5.657059880697754e-32
7.588037961402995e-06,0.11224537764150247,0.0,0.0,0.0,0.0,0.32999470843608864,0.6699949278989062,4.8388395753181086e-06,4.542890005432056e-06,3.767269511238348e-08,4.951652975991304e-09,1.1925502315546694e-16,1.961929638452507e-08,3.9499466646259397e-07,5.592372345080775e-07,9.493922296279163e-09,3.4084568760778873e-09,1.7489246515423531e-09,3.356022208160558e-11,2.355713827780192e-10,1.3360608340735124e-18,7.788608822505257e-10,3.6611676743538767e-13,2.0554137434698117e-11,1.7576799579920236e-15,1.0682116090629118e-13,1.504068662020608e-23,1.232903829230816e-19,1.115652850167694e-21,1.2876095806377204e-22,1.923508937741983e-21,2.040903859984971e-19,1.3534453750534573e-25,2.2680823395283244e-27,2.51182132162339e-32,5.319598996729248e-31,5.672600991132301e-30,3.985736631047036e-25,1.6190285639426582e-31,1.7669318383978568e-32,9.324345056988664e-29,1.1196338240627553e-31
8.095574852543757e-06,0.11224537858373182,0.0,0.0,0.0,0.0,0.3299942997119428,0.6699945535105796,5.184375249067087e-06,4.845053809476672e-06,4.0362959351343694e-08,5.2666698898852395e-09,1.277712050548068e-16,2.1033298038262215e-08,4.510394516871086e-07,6.398784058841551e-07,1.1605697213467898e-08,3.6508309888053617e-09,1.8670682341985037e-09,3.870067852610725e-11,2.725578742841745e-10,1.5458325055603414e-18,9.64940898929847e-10,4.148402173151783e-13,2.2094273313363917e-11,2.2435917358171943e-15,1.44757240616632e-13,1.9910131128671518e-23,1.4265100343212111e-19,1.6199183941174054e-21,1.870749678024773e-22,2.7808078585881696e-21,3.1341026000232685e-19,2.078411413193393e-25,3.731804882799169e-27,4.1137932568889e-32,8.713256630595287e-31,9.291457538566472e-30,6.941168096196581e-25,2.8195400688162404e-31,3.281734578480709e-32,1.7702418741916383e-28,2.12564278427015e-31
8.603111743684518e-06,0.11224537958374477,0.0,0.0,0.0,0.0,0.3299938838947713,0.6699941744833421,5.532450373850629e-06,5.147036614673503e-06,4.307299230389928e-08,5.581529954652078e-09,1.3634996592284747e-16,2.245597158812628e-08,5.109821245166806e-07,7.26146834553589e-07,1.4019699688530186e-08,3.894426339348687e-09,1.9851626805352195e-09,4.42303462011375e-11,3.124106122465426e-10,1.7718603096472625e-18,1.1791846082022699e-09,4.667733075781284e-13,2.3654839590254383e-11,2.8256115740023934e-15,1.9283749810145826e-13,2.5904721612271544e-23,1.6351285950713523e-19,2.30297068791798e-21,2.660805629024794e-22,3.937912508281262e-21,4.696948931571386e-19,3.1148293376195136e-25,5.9684356014459474e-27,6.549465438171941e-32,1.3873636532272185e-30,1.4794273853486822e-29,1.1706293622281303e-24,4.755157537071264e-31,5.879934332486756e-32,3.240272970794574e-28,3.8908032616775114e-31
9.11064863482528e-06,0.11224538063899167,0.0,0.0,0.0,0.0,0.32999346094774396,0.6699937907774708,5.883024061843273e-06,5.448843916724418e-06,4.580247553104356e-08,5.896238737860848e-09,1.4499029772312564e-16,2.3887226326779987e-08,5.748533398456177e-07,8.180767546062844e-07,1.6758547784026262e-08,4.139224206435125e-09,2.1032103193113978e-09,5.015285201053601e-11,3.5515648064447867e-10,2.0142967208475595e-18,1.4237031268080161e-09,5.219433184752436e-13,2.523575976761729e-11,3.5162881136698824e-15,2.5300926129628467e-13,3.3193305618532264e-23,1.8589021375491914e-19,3.213194050566487e-21,3.7137392777070754e-22,5.474849468047872e-21,6.888286236092592e-19,4.568037929969724e-25,9.307994855617779e-27,1.0168369758263227e-31,2.154174711931249e-30,2.2971230753539912e-29,1.918871264971726e-24,7.794551237206241e-31,1.0204186929820485e-31,5.742092809722236e-28,6.894898555990178e-31
9.618185525966041e-06,0.11224538174688063,0.0,0.0,0.0,0.0,0.32999303083447296,0.6699934023537246,6.236054607751073e-06,5.750481120284301e-06,4.855108422851625e-08,6.210801704660582e-09,1.5369117226961204e-16,2.532696878943684e-08,6.426833142817008e-07,9.157020359845383e-07,1.984525936823082e-08,4.3852054397515765e-09,2.2212134470329403e-09,5.64717882277339e-11,4.008221087675168e-10,2.273292769182021e-18,1.700627173757504e-09,5.80376807229966e-13,2.6836951764160435e-11,4.3290934513313705e-15,3.2746746967606784e-13,4.1958169040708275e-23,2.097972092823956e-19,4.4085563319542846e-21,5.0965711632587985e-22,7.487271937591431e-21,9.908083457931367e-19,6.57064887058936e-25,1.419250425372378e-26,1.5435904443935687e-31,3.270436205610777e-30,3.487458298036735e-29,3.0663870262991787e-24,1.2455811276321242e-30,1.721026030498319e-31,9.88537713837454e-28,1.1870005378807204e-30
9.999999999999997e-06,0.11224538290477809,0.0,0.0,0.0,0.0,0.3299927025198278,0.6699931070137046,6.503229315348304e-06,5.977290604035418e-06,5.0631238510396565e-08,6.447351134053383e-09,1.602760169807562e-16,2.641560766775514e-08,6.96338356405897e-07,9.929186324857055e-07,2.2410781962430053e-08,4.571022594924385e-09,2.309957946766192e-09,6.148889948591181e-11,4.37116267358627e-10,2.479137822437791e-18,1.9316125050096065e-09,6.265023283442322e-13,2.805481969862057e-11,5.029738023507585e-15,3.943752819325793e-13,4.964291285306316e-23,2.28798869609923e-19,5.536941116294984e-21,6.401904084836143e-22,9.382421950574637e-21,1.2874353157840289e-18,8.537762739405216e-25,1.9232086764418418e-26,2.084833892642893e-31,4.417509624620976e-30,4.710650087238627e-29,4.297181503913988e-24,1.74553505119904e-30,2.5070967493108724e-31,1.4621158848483458e-27,1.755656174821748e-30
1.0125722417106803e-05,0.11224538290477809,0.0,0.0,0.0,0.0,0.32999259351902577,0.6699930091733546,6.591499501658831e-06,6.051953537820553e-06,5.13184873268772e-08,6.525224216606456e-09,1.624515415435006e-16,2.67751027763015e-08,7.145018162350181e-07,1.0190561736947456e-06,2.330324454855257e-08,4.63235046594548e-09,2.3391743275226995e-09,6.319071059987656e-11,4.4943385546583413e-10,2.54899795085426e-18,2.0121068936174775e-09,6.420995920474113e-13,2.845832791542515e-11,5.278447054885574e-15,4.186724831130083e-13,5.2395308215365387e-23,2.3524786159385385e-19,5.957905211998246e-21,6.888870549286163e-22,1.0088542026675446e-20,1.4005247582688934e-18,9.28772767809861e-25,2.1205482918343073e-26,2.296290648808779e-31,4.8656790714994344e-30,5.188559503071978e-29,4.789326527431961e-24,1.945446381854269e-30,2.829118379391958e-31,1.6580932288653556e-27,1.9909787217390013e-30
1.0633259308247565e-05,0.11224538411000984,0.0,0.0,0.0,0.0,0.32999214896593704,0.6699926111981157,6.949315442643256e-06,6.35326638850458e-06,5.410434759754386e-08,6.839511530525377e-09,1.7127033802887573e-16,2.823152940568362e-08,7.903381561371389e-07,1.1281722770860143e-06,2.7156297704088177e-08,4.880639296460393e-09,2.4570951913417606e-09,7.031313759940035e-11,5.010178044293403e-10,2.8415602014757175e-18,2.3603116615516866e-09,7.071367364397187e-13,3.009979497823873e-11,6.3797390726512644e-15,5.293683429308458e-13,6.471469780268199e-23,2.6225605625884073e-19,7.942368505740276e-21,9.184364679843418e-22,1.3411976494714641e-20,1.948645394058975e-18,1.2922649632287206e-24,3.1107160707350843e-26,3.3540717930534473e-31,7.107732146686689e-30,7.579392441156451e-29,7.327200223021047e-24,2.9763406753501938e-30,4.543998095597918e-31,2.7163806272435138e-27,3.261732171007334e-30
1.1140796199388326e-05,0.11224538535986182,0.0,0.0,0.0,0.0,0.32999169714022036,0.6699922083902785,7.309458353201031e-06,6.654424797136405e-06,5.690832176517527e-08,7.153668797422519e-09,1.8014647506847063e-16,2.9696147145080743e-08,8.702211767992601e-07,1.2430830592651671e-06,3.1428589125291136e-08,5.130051534061825e-09,2.5749782352712166e-09,7.784255035185836e-11,5.555997659638905e-10,3.151125906139585e-18,2.7474298752009216e-09,7.755125338965713e-13,3.176125413953509e-11,7.649352967146137e-15,6.626014681930962e-13,7.914055421974302e-23,2.908355499796985e-19,1.0456862420305926e-20,1.209267190951564e-21,1.7613262979927047e-20,2.6726068138178767e-18,1.7723679623957367e-24,4.487628653637368e-26,4.818254310943919e-31,1.0211503374728651e-29,1.0889126080606503e-28,1.1001099419784988e-23,4.468692042148644e-30,7.1460918985009555e-31,4.355747326960792e-27,5.230224747402465e-30
1.1648333090529088e-05,0.11224538665158114,0.0,0.0,0.0,0.0,0.32999123800738034,0.6699918007126398,7.671883394484914e-06,6.955433793103799e-06,5.973006062634854e-08,7.467701061429819e-09,1.8907884723934359e-16,3.1168851831813745e-08,9.54179243918252e-07,1.36382082665874e-06,3.614465626525122e-08,5.380566379175882e-09,2.6928256218817544e-09,8.578239190208042e-11,6.132052723811094e-10,3.4778398732738495e-18,3.1756687476518055e-09,8.472504928830632e-13,3.344260102945883e-11,9.104687477214146e-15,8.217397744506553e-13,9.591159459910762e-23,3.209999683156049e-19,1.3611710620331047e-20,1.5741162402595071e-21,2.2873051336072117e-20,3.617724010461896e-18,2.399132930721606e-24,6.375937491822245e-26,6.817185420100027e-31,1.444925907421719e-29,1.5408093995449123e-28,1.6235983772095496e-23,6.595119923839417e-30,1.1024047290197886e-30,6.849003581591698e-27,8.224037191576336e-30
1.2155869981669849e-05,0.11224538798237695,0.0,0.0,0.0,0.0,0.3299907715334241,0.6699913881285338,8.036544982313954e-06,7.256298309377313e-06,6.256920917426296e-08,7.781613258797752e-09,1.980663307476364e-16,3.2649536710710355e-08,1.0422402367400624e-06,1.4904174687033279e-06,4.1329394605611185e-08,5.632162637661385e-09,2.8106394790742785e-09,9.413606576278255e-11,6.73859566467694e-10,3.821845269244068e-18,3.64725410210443e-09,9.223733221994879e-13,3.5143725738725064e-11,1.0764177852669217e-14,1.010492203975783e-12,1.1528129000261606e-22,3.527627997828605e-19,1.7534376903424497e-20,2.0276949853176377e-21,2.939972421415525e-20,4.838425554233735e-18,3.208654811520871e-24,8.932830530704826e-26,9.511866032307463e-31,2.01625748299124e-29,2.150053830287776e-28,2.358771474575098e-23,9.581416125109956e-30,1.670910701569952e-30,1.0577568704784401e-26,1.2701164097059937e-29
1.266340687281061e-05,0.11224538934942156,0.0,0.0,0.0,0.0,0.32999029768487276,0.6699909706018427,8.403396803952564e-06,7.5570231815424365e-06,6.542540672943105e-08,8.095410216932044e-09,2.0710778384228394e-16,3.413809247884191e-08,1.134431538889903e-06,1.6229044476761221e-06,4.700804814206958e-08,5.884818729166659e-09,2.9284218996010556e-09,1.0290693456092593e-10,7.375875908826562e-10,4.18328355821904e-18,4.1644301596145005e-09,1.0009029167494035e-12,3.686451284036375e-11,1.2647316265922804e-14,1.2329286538739664e-12,1.3751811214664452e-22,3.8613739043904514e-19,2.2371314175531532e-20,2.5869017421012407e-21,3.74323512462716e-20,6.399623103940223e-18,4.2439805341985076e-24,1.23547266698753e-25,1.3102452100929239e-30,2.7776145540580467e-29,2.9619336128748225e-28,3.377559090010917e-23,1.3719760581499486e-29,2.49182845654009e-30,1.606773091257265e-26,1.929355342461617e-29
1.3170943763951372e-05,0.11224539074985153,0.0,0.0,0.0,0.0,0.3299898164287728,0.6699905480970071,8.772391835657252e-06,7.857613146870041e-06,6.829828707634752e-08,8.409096653476671e-09,2.1620204724764746e-16,3.563440732373165e-08,1.2307800293783326e-06,1.761312788685824e-06,5.320619949667841e-08,6.138512695262563e-09,3.0461749406292625e-09,1.1209831911276263e-10,8.044139816547539e-10,4.5622944652909895e-18,4.7294593164624846e-09,1.0828603437264321e-12,3.8604841415877355e-11,1.4774671365572723e-14,1.4935002853112973e-12,1.629057744524094e-22,4.211369406116041e-19,2.828993229301748e-20,3.2710481233126597e-21,4.724383093924328e-20,8.378223928790128e-18,5.556112061712559e-24,1.6885012200604806e-25,1.7835725492093942e-30,3.7813657096186275e-29,4.0322924509598153e-28,4.7721221567017703e-23,1.9384511748601546e-29,3.660810895750626e-30,2.403690915825568e-26,2.8862656049456096e-29
1.3678480655092134e-05,0.11224539218076864,0.0,0.0,0.0,0.0,0.32998932773270734,0.6699901205790371,9.143482360972178e-06,8.1580728434263e-06,7.118747860598941e-08,8.722677175444172e-09,2.253479446146066e-16,3.7138366962733124e-08,1.3313120737920882e-06,1.9056730698286374e-06,5.99497596647485e-08,6.39322220793026e-09,3.1639006233304286e-09,1.2171349757780841e-10,8.743630624074969e-10,4.95901594372226e-18,5.344621914938369e-09,1.168265829229704e-12,4.0364585085767366e-11,1.716790695318273e-14,1.7970601962828686e-12,1.9174346754414915e-22,4.577745020055962e-19,3.548068715048411e-20,4.102099472377793e-21,5.914422415513068e-20,1.0864795252669866e-17,7.20511012099637e-24,2.2822933890205317e-25,2.401363535255394e-30,5.091593472698362e-29,5.429465304368937e-28,6.659466356207094e-23,2.7050947188751115e-29,5.304097470598601e-30,3.5452149412979863e-26,4.256966599072252e-29
1.4186017546232895e-05,0.11224539363924112,0.0,0.0,0.0,0.0,0.3299888315648063,0.6699896880135203,9.51661998975613e-06,8.458406809223245e-06,7.409260446401114e-08,9.036156278394493e-09,2.3454428298967937e-16,3.864985468997107e-08,1.4360535156784496e-06,2.0560154125149265e-06,6.726495740398624e-08,6.648924578774014e-09,3.281600932466583e-09,1.3175570439195544e-10,9.474588364341143e-10,5.373584129997884e-18,6.012216010787468e-09,1.2571387453400079e-12,4.214361204446214e-11,1.9849799715675316e-14,2.148884440601572e-12,2.2434608783071523e-22,4.96062973684137e-19,4.4159293101801346e-20,5.104929656181132e-21,7.348428257657064e-20,1.3965389485348403e-17,9.261304627574609e-24,3.0533770121654874e-25,3.200301638726425e-30,6.786159468963389e-29,7.236480599742128e-28,9.186884063605469e-23,3.7317368547396295e-29,7.586642303140116e-30,5.160348003469634e-26,6.196360289973318e-29
1.4693554437373657e-05,0.11224539512230491,0.0,0.0,0.0,0.0,0.3299883278937579,0.6699892503666347,9.891755677931772e-06,8.758619481411077e-06,7.701328270456401e-08,9.349538345663522e-09,2.437898533019461e-16,4.016875142534122e-08,1.5450296681318878e-06,2.2123694719803162e-06,7.517832827383457e-08,6.905596768570731e-09,3.399277815988594e-09,1.422281290898419e-10,1.0237249776833342e-09,5.806133292700768e-18,6.734557136210392e-09,1.349497597683519e-12,4.394178509969582e-11,2.2844255946843088e-14,2.554693375126905e-12,2.610444584910139e-22,5.360150974766342e-19,5.456906051452436e-20,6.307590461007458e-21,9.065917509437376e-20,1.7803539598681884e-17,1.1806617943982023e-23,4.046040877161366e-25,4.2246596445322805e-30,8.959043873839894e-29,9.55355492046365e-28,1.2538336545926138e-22,5.093102576325996e-29,1.0722000085582545e-29,7.419519474310129e-26,8.909092137252237e-29
1.5201091328514418e-05,0.11224539662696469,0.0,0.0,0.0,0.0,0.3299878166888183,0.6699888076051553,1.0268839747941984e-05,9.058715195513305e-06,7.994912644962152e-08,9.662827647642566e-09,2.530834308674028e-16,4.169493576269151e-08,1.6582653055916344e-06,2.374764427990999e-06,8.37167033339014e-08,7.163215396985669e-09,3.5169331846601427e-09,1.5313391523156155e-10,1.1031848227159508e-09,6.2567957868927426e-18,7.513978056210658e-09,1.4453600134963164e-12,4.575896171631962e-11,2.6176327229985853e-14,3.0206733158836443e-12,3.0218554344094057e-22,5.776434538930841e-19,6.698336005709584e-20,7.741595838723931e-21,1.1111241485471662e-19,2.252243401505332e-17,1.493600718398795e-23,5.313646838457916e-25,5.527541240425483e-30,1.1722984490151848e-28,1.2500907210220931e-27,1.6941898862471326e-22,6.881835787990306e-29,1.4984269914411315e-29,1.0545863140942375e-25,1.2663093166350181e-28
1.570862821965518e-05,0.1122453981501952,0.0,0.0,0.0,0.0,0.3299872979198224,0.6699883596964651,1.0647821909891395e-05,9.358698184705717e-06,8.28997440536398e-08,9.976028341109646e-09,2.6242377591020274e-16,4.322828402082607e-08,1.7757846558586173e-06,2.5432289757481014e-06,9.290719751121027e-08,7.42175675268491e-09,3.634568911697138e-09,1.644761594434665e-10,1.185861363721576e-09,6.725702014508557e-18,8.352828518272524e-09,1.5447427302084252e-12,4.759499406451727e-11,2.987222504717165e-14,3.5534984826501957e-12,3.481326543077e-22,6.209604585912032e-19,8.170821511072474e-20,9.44222122922749e-21,1.353399894134622e-19,2.8287280463298856e-17,1.8759031832998843e-23,6.920110707866466e-25,7.172275994920245e-30,1.5212442218737045e-28,1.6221921028575197e-27,2.26784009515523e-22,9.212009265088888e-29,2.0722436045468385e-29,1.482905756511474e-25,1.780619897429732e-28
1.621616511079594e-05,0.11224539968894276,0.0,0.0,0.0,0.0,0.32998677155719325,0.6699879066085641,1.1028651283354275e-05,9.658572579140175e-06,8.586473927340684e-08,1.0289144468613656e-08,2.718096341003242e-16,4.476867029845051e-08,1.8976113923399534e-06,2.717791316999866e-06,1.027771976465805e-07,7.681196803897294e-09,3.752186832418092e-09,1.7625791045292478e-10,1.2717772414425575e-09,7.212980384223336e-18,9.253474996731746e-09,1.6476615845727253e-12,4.9449729072430274e-11,3.3959334256292977e-14,4.1603532108764165e-12,3.992656495098619e-22,6.6597835879269865e-19,9.908502339381335e-20,1.1448818139174554e-20,1.638946959306318e-19,3.528786835943343e-17,2.3401553022694525e-23,8.941567112615928e-25,9.23398091172213e-30,1.958692102428393e-28,2.0886684825616425e-27,3.0091410053968285e-22,1.22231794513552e-28,2.837748662698974e-29,2.06422045679234e-25,2.4786416806958903e-28
1.6723702001936703e-05,0.1122454012401262,0.0,0.0,0.0,0.0,0.32998623757195206,0.6699874483100773,1.1411276419831966e-05,9.958342405314194e-06,8.884371144294918e-08,1.060217995791238e-08,2.8123973710724653e-16,4.631596653065857e-08,2.0237686265290296e-06,2.898479151373092e-06,1.1335435023092205e-07,7.941511209272242e-09,3.869788743912571e-09,1.8848216807327736e-10,1.3609547375829863e-09,7.718757268399705e-18,1.0218300432394936e-08,1.7541315023578244e-12,5.1323008483186745e-11,3.846622538957317e-14,4.848954409045475e-12,4.55981124967275e-22,7.12709229427592e-19,1.1949340856105095e-19,1.3805144130217543e-20,1.97390682875536e-19,4.374133936625511e-17,2.9007570862125857e-23,1.1468234249897163e-24,1.1801302364898618e-29,2.5034671817142656e-28,2.6695941608780643e-27,3.9598711883529793e-22,1.608505003022553e-28,3.8502737038354145e-29,2.846229143002641e-25,3.417649583290693e-28
