Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407)
0.0020746052163317626,0.11177251743186456,0.0,0.0,0.0,0.0,0.289826788732137,0.6339581791489857,0.0002694834684309974,0.00089898437202186,1.9937090887599465e-06,1.0079609462453377e-06,6.311228664111727e-15,5.337662041552418e-06,0.005533441743480693,0.04257343113773461,0.008312010171477677,3.390927696339659e-07,7.247438321948389e-07,1.3586769692132492e-06,9.53769320414046e-06,5.409375527258593e-14,0.011056000515039821,3.5114254895997344e-09,1.2572362401286587e-08,1.8505249379141697e-07,0.003098473011536813,5.681492501269835e-14,6.08948942497641e-14,1.811704640905245e-09,1.0213960677962052e-09,8.338870385760358e-09,0.0002143160409059903,1.421264689866416e-10,1.3330158733823574e-10,5.241945170357722e-15,1.2036716717654496e-13,1.2835458277227114e-12,2.5692981192495882e-05,9.92347139381592e-12
0.002080282184677378,0.11177104255091048,0.0,0.0,0.0,0.0,0.2896136200612447,0.6337379822544212,0.00026979364571343373,0.0009016582107185948,1.995336894629851e-06,1.0113546087396493e-06,6.3163817563728775e-15,5.35711216323799e-06,0.005545537585316247,0.042838961707308644,0.00834021503628203,3.398910231790043e-07,7.278341199056907e-07,1.3646725821629064e-06,9.576585355646486e-06,5.431433514705826e-14,0.011134368530980704,3.525958511765852e-09,1.2621455302070176e-08,1.864693811159209e-07,0.0031277562565923305,5.74269004827136e-14,6.150180934622663e-14,1.8309559832150638e-09,1.034819890651552e-09,8.449981958059859e-09,0.00021746916397123194,1.4421750354972263e-10,1.3542026204029615e-10,5.334958083236015e-15,1.225331175781454e-13,1.3066426294880755e-12,2.622420078931675e-05,1.012526136904206e-11
0.0020859591530229937,0.11176957435503615,0.0,0.0,0.0,0.0,0.28939991799431125,0.6335169963067792,0.0002701024608481276,0.0009043317652339714,1.9969504718571754e-06,1.0147518018668929e-06,6.321489807400008e-15,5.376582377008251e-06,0.005557582727443589,0.04310547442394976,0.008368336415402904,3.40689548418564e-07,7.309273691294409e-07,1.370673848809365e-06,9.615476429106799e-06,5.453490890816823e-14,0.011213055456637602,3.5404967217603927e-09,1.2670560401197568e-08,1.87892262513035e-07,0.003157210718345315,5.804369123372172e-14,6.21132252289881e-14,1.8503381531519424e-09,1.0483751253430206e-09,8.562242124535509e-09,0.00022065842007993328,1.4633250021052982e-10,1.3756533210025027e-10,5.429319257847038e-15,1.2473115490698905e-13,1.33008159301142e-12,2.6764827699341337e-05,1.0330531635712718e-11
0.002091636121368609,0.11176811291072104,0.0,0.0,0.0,0.0,0.2891856835561001,0.6332952212270437,0.00027040991189216464,0.0009070049842046887,1.998549805734964e-06,1.0181524860141525e-06,6.32655277063309e-15,5.396072467917005e-06,0.005569577039499926,0.04337296957138646,0.008396373422411887,3.414883423134049e-07,7.340235050129556e-07,1.3766806630826877e-06,9.654365486177965e-06,5.475547123403415e-14,0.011292061279340064,3.555039728254839e-09,1.2719676403153456e-08,1.8932112668443858e-07,0.003186836435479896,5.866531757648195e-14,6.272916227155864e-14,1.86985124511612e-09,1.0620624754309804e-09,8.675658591601119e-09,0.0002238840815624842,1.4847163956850428e-10,1.397370143326318e-10,5.525042940892627e-15,1.2696163320856276e-13,1.353866493687783e-12,2.7314997975365724e-05,1.0539330206378266e-11
0.0020973130897142247,0.11176665828424719,0.0,0.0,0.0,0.0,0.28897091778355566,0.6330726569543618,0.0002707159968832677,0.000909677815849958,2.000134881737279e-06,1.0215566184408324e-06,6.331570600085106e-15,5.415582217586169e-06,0.005581520392005531,0.04364144741095241,0.008424325175367096,3.4228740174191814e-07,7.371224508032635e-07,1.3826929237792375e-06,9.693251590422864e-06,5.4976016813585845e-14,0.011371385978709328,3.5695871318537222e-09,1.2768801979225203e-08,1.907559603748161e-07,0.003216633437770977,5.929179992639445e-14,6.334963747708571e-14,1.8894953407089286e-09,1.0758826453648864e-09,8.79023897093063e-09,0.00022714642106857534,1.506351024348356e-10,1.4193552552020246e-10,5.6221434508164044e-15,1.2922490862213845e-13,1.3780011292394653e-12,2.7874849104017662e-05,1.0751705537851766e-11
0.0021029900580598402,0.11176521054164508,0.0,0.0,0.0,0.0,0.28875562172581193,0.6328493034461931,0.0002710207138728812,0.0009123502079978108,2.0017056854628946e-06,1.024964152889443e-06,6.336543250163436e-15,5.435111399995073e-06,0.005593412656396238,0.04391090818137185,0.008452190796911573,3.430867234728686e-07,7.402241252493291e-07,1.3887105264472736e-06,9.732133787331017e-06,5.519654023324866e-14,0.011451029526609605,3.5841385344645087e-09,1.2817935793275244e-08,1.9219674599636789e-07,0.0032466017460110607,5.992315731394591e-14,6.397466413892608e-14,1.9092705159249714e-09,1.089836308454459e-09,8.905990638868448e-09,0.0002304457115393586,1.5282306981399993e-10,1.4416108289496102e-10,5.720635173660677e-15,1.31521339294163e-13,1.4024893187924562e-12,2.8444520012297848e-05,1.096770654560616e-11
0.0021086670264054558,0.11176376974873137,0.0,0.0,0.0,0.0,0.28853979644428,0.6326251606784329,0.0002713240608858105,0.0009150221080491482,2.003262202466455e-06,1.0283750488751295e-06,6.341470675136123e-15,5.454659792067677e-06,0.005605253705010993,0.04418135209859865,0.00847996941431047,3.4388630417422227e-07,7.433284519675501e-07,1.3947333622400204e-06,9.771011122680148e-06,5.54170360810828e-14,0.011530991887101867,3.5986935348877014e-09,1.286707652004867e-08,1.9364347192435167e-07,0.003276741371971921,6.055941003408041e-14,6.46042631986e-14,1.9291768377971487e-09,1.103924163201244e-09,9.022921342868872e-09,0.00023378222618941903,1.5503572289180385e-10,1.4641390381357248e-10,5.820532545780942e-15,1.3385128501991132e-13,1.427334899055161e-12,2.9024151072959872e-05,1.1187382602372658e-11
0.0021143439947510713,0.1117623359710666,0.0,0.0,0.0,0.0,0.28832344301270535,0.6324002286455004,0.00027162603593863105,0.0009176934629658718,2.0048044184979368e-06,1.0317892634795809e-06,6.346352829889463e-15,5.474227169536038e-06,0.005617043411041003,0.04445277935574383,0.008507660159457918,3.446861404306762e-07,7.46435353127513e-07,1.4007613255932778e-06,9.809882645518207e-06,5.563749896369558e-14,0.011611273016427521,3.6132517264072694e-09,1.291622281069403e-08,1.950961247956594e-07,0.003307052318406261,6.12005781894185e-14,6.52384531476921e-14,1.949214362121179e-09,1.1181469023986378e-09,9.141038742845004e-09,0.00023715623849033653,1.5727324302448365e-10,1.486942056311435e-10,5.9218500699402215e-15,1.3621510758401254e-13,1.452541727949639e-12,2.961388411093283e-05,1.141078353204892e-11
0.002120020963096687,0.11176090927400266,0.0,0.0,0.0,0.0,0.28810656251719735,0.6321745073604798,0.00027192663704809524,0.0009203642193445364,2.00633231937772e-06,1.0352067491123895e-06,6.351189669532301e-15,5.493813298465232e-06,0.005628781648573156,0.04472519012280393,0.008535262168988426,3.454862287153467e-07,7.495447457404137e-07,1.4067943098284556e-06,9.848747386801286e-06,5.5857923385084966e-14,0.01169187286294535,3.627812701717021e-09,1.296537329955923e-08,1.9655468639102464e-07,0.0033375345789673134,6.184668074464096e-14,6.587724725225658e-14,1.9693831378125866e-09,1.132505192852093e-09,9.260350228838731e-09,0.0002405680221399961,1.5953581171835282e-10,1.5100220603056532e-10,6.024602313003929e-15,1.38613170713864e-13,1.4781136841148332e-12,3.0213862409961624e-05,1.1637959615450386e-11
0.0021256979314423024,0.11175948972260312,0.0,0.0,0.0,0.0,0.2878891560562716,0.6319479968553215,0.000272225862233714,0.0009230343233547564,2.007845891134176e-06,1.0386274617896806e-06,6.355981149832019e-15,5.513417945256851e-06,0.0056404682926110596,0.044998584546449664,0.008562774584363447,3.462865653972221e-07,7.526565495594523e-07,1.4128322035123356e-06,9.887604369767855e-06,5.6078303805477764e-14,0.01177279136705853,3.64237605044712e-09,1.3014526625112256e-08,1.9801914183186653e-07,0.003368188138135852,6.249773715584096e-14,6.652066381514934e-14,1.989683204087398e-09,1.1469997098653267e-09,9.380863407317654e-09,0.0002440178510344741,1.6182361061115787e-10,1.5333812271432813e-10,6.128803896154528e-15,1.4104583987670317e-13,1.5040546647426178e-12,3.082423071878424e-05,1.1868961591787308e-11
0.002131374899787918,0.11175807738171405,0.0,0.0,0.0,0.0,0.28767122474095336,0.6317206971808978,0.00027252370947751774,0.0009257037207400456,2.0093451197142824e-06,1.0420513575654697e-06,6.36072722629846e-15,5.53304087748321e-06,0.005652103219016237,0.045272962749942795,0.008590196551862198,3.470871467586868e-07,7.557706849451171e-07,1.418874898050016e-06,9.926452627521936e-06,5.629863474105423e-14,0.011854028461197109,3.6569413576063435e-09,1.3063681412808597e-08,1.99489477142137e-07,0.003399012971233821,6.31537673394631e-14,6.716872168838829e-14,2.010114590018649e-09,1.1616311368736857e-09,9.50258595365108e-09,0.00024750599925446517,1.641368214630775e-10,1.5570217339749401e-10,6.234469495849372e-15,1.4351348230487553e-13,1.5303685858472542e-12,3.1445135256736686e-05,1.2103840656103752e-11
0.0021370518681335334,0.11175667231592044,0.0,0.0,0.0,0.0,0.2874527696947964,0.6314926084071206,0.0002728201767730825,0.0009283723568736973,2.0108299913177347e-06,1.045478388198207e-06,6.3654278552411676e-15,5.552681854619221e-06,0.005663686304521576,0.04554832483293677,0.008617527222652742,3.478879689859538e-07,7.588870678447553e-07,1.424922284583894e-06,9.96529117953662e-06,5.651891063068549e-14,0.011935584069780574,3.6715082060185878e-09,1.3112836267770225e-08,2.009656739674922e-07,0.0034300090443709574,6.381479018994557e-14,6.782143496075944e-14,2.030677315504554e-09,1.1764001335306765e-09,9.625525294810852e-09,0.0002510327410389336,1.6647562613924903e-10,1.580945758555296e-10,6.34161384939603e-15,1.4601646711254137e-13,1.5570593835098997e-12,3.207672371938781e-05,1.234264846147557e-11
0.002142728836479149,0.11175527458953431,0.0,0.0,0.0,0.0,0.28723379205390365,0.6312637306231038,0.00027311526211628917,0.0009310401767233233,2.0123004922377802e-06,1.0489085072074196e-06,6.370082993265823e-15,5.572340634126718e-06,0.005675217426764661,0.045824670871292786,0.00864476575288198,3.486890281454676e-07,7.620056149923424e-07,1.4309742486795446e-06,1.0004119031159247e-05,5.673912583312744e-14,0.012017458109159891,3.686076177615536e-09,1.3161989799865941e-08,2.024477152375085e-07,0.0034611763143790916,6.448082454314017e-14,6.847882047301354e-14,2.0513713931898073e-09,1.1913073560028397e-09,9.749688949912439e-09,0.00025459835075940853,1.6884020659272173e-10,1.6051554806237967e-10,6.450251746765723e-15,1.48555165125958e-13,1.584131012068807e-12,3.271914528344791e-05,1.2585437119553775e-11
0.0021484058048247645,0.11175388426662267,0.0,0.0,0.0,0.0,0.2870142929670266,0.6310340639373215,0.0002734089634767466,0.0009337071248457226,2.0137566088577422e-06,1.0523416682877513e-06,6.374692597263377e-15,5.592016973180837e-06,0.00568669646427021,0.046102000916860564,0.008671911303731284,3.4949032021796094e-07,7.651262438604062e-07,1.4370306789295853e-06,1.004293519341686e-05,5.695927473934892e-14,0.012099650487544017,3.7006448484528464e-09,1.3211140602301763e-08,2.0393558498025816e-07,0.003492514728774293,6.515188980929373e-14,6.914089576224775e-14,2.0721968235075715e-09,1.2063534710025938e-09,9.875084518759202e-09,0.00025820310289108165,1.7123074484529016e-10,1.6296530774894612e-10,6.560398029230699e-15,1.511299488608116e-13,1.611587443877603e-12,3.337255061393584e-05,1.2832259200612191e-11
0.00215408277317038,0.1117525014109687,0.0,0.0,0.0,0.0,0.2867942735955974,0.6308036084776709,0.000273701278824469,0.0009363731454082873,2.0151983276764576e-06,1.0557778231466649e-06,6.379256624490264e-15,5.611710624911413e-06,0.005698123296428524,0.0463803149973839,0.008698963041436964,3.5029184108860934e-07,7.682488695501765e-07,1.4430914624514486e-06,1.0081738671724996e-05,5.717935170849259e-14,0.012182161104994921,3.715213793220308e-09,1.3260287258592037e-08,2.0542926499379383e-07,0.003524024225744368,6.582800470086514e-14,6.980767647740895e-14,2.0931535987618304e-09,1.2215391279977772e-09,1.0001719477132852e-08,0.0002618472719960841,1.7364742297640385e-10,1.6544407273343535e-10,6.672067591785937e-15,1.5374119257223116e-13,1.639432669838614e-12,3.403709186827572e-05,1.3083167733838265e-11
0.0021597597415159956,0.11175112608608981,0.0,0.0,0.0,0.0,0.28657373511376233,0.6305723643916079,0.0002739922061275866,0.0009390381821955429,2.016625635315792e-06,1.059216923068275e-06,6.383775032592321e-15,5.631421338394467e-06,0.005709497803515823,0.04665961311631302,0.008725920137365107,3.510935865313171e-07,7.713734062965409e-07,1.4491564834981206e-06,1.0120528459392213e-05,5.73993510310354e-14,0.012264989853377956,3.729782584516551e-09,1.330942834562329e-08,2.0692873662357365e-07,0.003555704734096065,6.650918773088793e-14,7.047917826534894e-14,2.1142417025244353e-09,1.2368649699731404e-09,1.0129601285434629e-08,0.0002655311326979781,1.7609042310625145e-10,1.6795206084882294e-10,6.785275379528596e-15,1.5638927218153626e-13,1.6676706986217342e-12,3.471292270101722e-05,1.3338216207125872e-11
0.002165436709861611,0.11174975835521558,0.0,0.0,0.0,0.0,0.28635267870844205,0.630340331846287,0.00027428174334593355,0.0009417021785915779,2.0180385185788684e-06,1.0626589198234551e-06,6.388247779789219e-15,5.651148861450257e-06,0.005720819866688436,0.046939895252628996,0.008752781768064547,3.5189555222334446e-07,7.744997689634126e-07,1.4552256269869393e-06,1.0159303547052591e-05,5.761926698228596e-14,0.012348136616305707,3.744350790496589e-09,1.335856242930561e-08,2.0843398208063808e-07,0.003587556173218085,6.719545768403436e-14,7.115541788510733e-14,2.135461107111362e-09,1.252331643627084e-09,1.0258737469931527e-08,0.0002692549596563191,1.7855992737889056e-10,1.7048948970133432e-10,6.900036385359455e-15,1.5907456523125575e-13,1.6963055561847676e-12,3.540019826913235e-05,1.3597458567710105e-11
0.0021711136782072266,0.11174839828130644,0.0,0.0,0.0,0.0,0.28613110557938864,0.630107511028671,0.00027456988842728487,0.0009443650775988351,2.0194369643177783e-06,1.0661037638677912e-06,6.392674824455557e-15,5.6708929389347676e-06,0.005732089367974786,0.047221161360677825,0.008779547115314678,3.5269773374713733e-07,7.776278709029957e-07,1.4612987775261906e-06,1.0198062923600637e-05,5.783909382768647e-14,0.012431601269098402,3.758917977167233e-09,1.3407688065590425e-08,2.0994498235808427e-07,0.00361957845305231,6.788683301856298e-14,7.183641099005771e-14,2.1568117759482615e-09,1.2679397863251043e-09,1.0389135491316289e-08,0.00027301902754226816,1.8105611794607552e-10,1.7305657685828127e-10,7.016365649991994e-15,1.6179745088717652e-13,1.7253412857952687e-12,3.609907523707752e-05,1.3860949222209415e-11
0.002176790646552842,0.11174704592702929,0.0,0.0,0.0,0.0,0.2859090169392151,0.6298739021456667,0.0002748566393224818,0.0009470268218451785,2.0208209595623114e-06,1.0695514047991068e-06,6.397056125528362e-15,5.6906533117027664e-06,0.005743306190288738,0.04750341136998377,0.008806215366196728,3.535001265813818e-07,7.807576242176714e-07,1.467375816805471e-06,1.0236805567967736e-05,5.805882577617271e-14,0.012515383678737774,3.773483708374434e-09,1.3456803802151422e-08,2.1146171749156286e-07,0.0036517714740446528,6.858333183921228e-14,7.252217269508038e-14,2.178293663242573e-09,1.283690025392464e-09,1.0520802760218165e-08,0.00027682361101080406,1.835791769488291e-10,1.7565353979305185e-10,7.134278260992515e-15,1.645583099193774e-13,1.7547819478283028e-12,3.6809711781574916e-05,1.4128743036517858e-11
0.0021881445832440728,0.11174436462656509,0.0,0.0,0.0,0.0,0.2854632980406676,0.6294043211118556,0.00027542595031549257,0.000952346614634869,2.023545547328716e-06,1.0764548761608304e-06,6.405681334671604e-15,5.730221896480123e-06,0.00576558133406687,0.048070862685059904,0.008859257354109331,3.5510552758389156e-07,7.870217335212409e-07,1.4795410874939829e-06,1.0314236552672243e-05,5.849798168649423e-14,0.012683901194420123,3.802609043528062e-09,1.3554999723830683e-08,2.1451231395784704e-07,0.003716669293546111,6.999177266105185e-14,7.390806544857605e-14,2.2216508592009644e-09,1.3156192965432238e-09,1.0787974823575546e-08,0.0002845554230349286,1.8870662863903461e-10,1.8093796184860728e-10,7.374914084919183e-15,1.7019547878067358e-13,1.814894391574736e-12,3.826690390415914e-05,1.4677461908028683e-11
0.0021983631262661803,0.1117419784799265,0.0,0.0,0.0,0.0,0.28506040041402214,0.6289790054863797,0.00027593354139325294,0.0009571298955079387,2.0259481282389557e-06,1.0826770548742848e-06,6.413287176503416e-15,5.765886702698775e-06,0.005785447644843462,0.04858493258972634,0.00890665502891362,3.565510637409902e-07,7.926641903796011e-07,1.490501934102264e-06,1.0383856872239137e-05,5.889283879948688e-14,0.012836652180102815,3.82881243012001e-09,1.3643327441472429e-08,2.1727726184894689e-07,0.0037756600715157453,7.127707244237636e-14,7.517183304140944e-14,2.2611204380696736e-09,1.3448478341476246e-09,1.1032844914563951e-08,0.0002916553712399767,1.9341505162107167e-10,1.8579829440111444e-10,7.59705359925668e-15,1.7540265065077764e-13,1.87042152475328e-12,3.9620212518946306e-05,1.5186585517592188e-11
0.002208581669288288,0.11173961830598393,0.0,0.0,0.0,0.0,0.2846558519829015,0.6285511406715005,0.00027643658315221767,0.0009619085254374229,2.028303694026978e-06,1.0889074952554813e-06,6.4207441900816435e-15,5.8016001573704e-06,0.005805141495165703,0.04910218808649957,0.008953725716870852,3.579972096270078e-07,7.983106084397557e-07,1.501473511731353e-06,1.0453406875470319e-05,5.928729711108407e-14,0.012990430243334778,3.855004184742132e-09,1.3731600083864813e-08,2.2006047030370754e-07,0.003835202065091537,7.257925006783839e-14,7.645128870169954e-14,2.3010139967123853e-09,1.3745463247212743e-09,1.128194237167734e-08,0.00029889085794578555,1.9821335872282396e-10,1.9075879696626328e-10,7.824559706099216e-15,1.8073884668637105e-13,1.9273245184164438e-12,4.101415170659465e-05,1.5710525622941427e-11
0.0022188002123103953,0.11173728445903178,0.0,0.0,0.0,0.0,0.2842496602904383,0.6281207286109335,0.00027693506345167785,0.0009666821563733648,2.030612174153589e-06,1.0951458873418579e-06,6.4280521520798835e-15,5.8373606505560055e-06,0.005824662234127422,0.049622627845402265,0.009000464875627216,3.594439352341253e-07,8.039604535703784e-07,1.5124551009525028e-06,1.0522880422199973e-05,5.968132179689098e-14,0.013145234301032132,3.88118166298007e-09,1.3819808858197477e-08,2.2286181102162939e-07,0.003895294346079802,7.389840667957768e-14,7.774651879262659e-14,2.3413309078992813e-09,1.4047182380312925e-09,1.153530991776142e-08,0.00030626348103052404,2.0310260959798999e-10,1.9582072913257203e-10,8.057521831473577e-15,1.8620634040153166e-13,1.9856276163805847e-12,4.244969918609678e-05,1.6249618781384783e-11
0.002239237298354611,0.11173269714719901,0.0,0.0,0.0,0.0,0.28343237798939747,0.6272522716295649,0.0002779182909478844,0.0009762130105335755,2.035087603648649e-06,1.1076452560571595e-06,6.4422200545649345e-15,5.9090161576835765e-06,0.005863181821100048,0.050673053451573254,0.009092930738748705,3.6233900033242816e-07,8.152682493213902e-07,1.5344453862558151e-06,1.0661573308679153e-05,6.046792942359121e-14,0.013457915609701084,3.933483076920814e-09,1.3995999170232192e-08,2.28518349687452e-07,0.0040171255446264775,7.658805192800532e-14,8.038463466884977e-14,2.4232317475856e-09,1.4664958575817842e-09,1.2055024642567473e-08,0.00032142651504589735,2.131581727925062e-10,2.06253901180448e-10,8.540173530133355e-15,1.9754438381668143e-13,2.1065318350897982e-12,4.544961105919583e-05,1.7374634521782784e-11
0.002257630675794405,0.11172866209099099,0.0,0.0,0.0,0.0,0.2826912824872596,0.6264619727851533,0.00027878747304447974,0.0009847701154786315,2.038953784028917e-06,1.1189186543808314e-06,6.454459279019131e-15,5.973650208090999e-06,0.005897251070282238,0.051629307677897675,0.00917497185927603,3.64946218955308e-07,8.254514741598783e-07,1.554263458364226e-06,1.0786072707775596e-05,6.117403758057063e-14,0.013742824945811914,3.9804784416275055e-09,1.4154261955018064e-08,2.3366985820848852e-07,0.004128644192888128,7.906777725701544e-14,8.281370872016116e-14,2.4983818932570586e-09,1.5237481818779006e-09,1.253779419529215e-08,0.00033555822772253073,2.2252980183073267e-10,2.1600319814828314e-10,8.994123386014797e-15,2.0822074493042697e-13,2.2203801466357853e-12,4.830197306605673e-05,1.8442446550092245e-11
0.002276024053234199,0.11172471768982375,0.0,0.0,0.0,0.0,0.2819449865088366,0.6256634612361368,0.0002796416858487246,0.0009933054438671471,2.042666388194817e-06,1.1302127365869574e-06,6.4662123511969025e-15,6.03841023219959e-06,0.005930749744758822,0.05259584553584167,0.00925587098000666,3.675548010365108e-07,8.356371600119404e-07,1.5741023167757444e-06,1.0910226419168281e-05,6.18781851537417e-14,0.014031037449687712,4.027385200311896e-09,1.4312176971426566e-08,2.3887789775801913e-07,0.004241926633146001,8.16040016600484e-14,8.529513926236759e-14,2.574889049821031e-09,1.5825850818026102e-09,1.3035049655554049e-08,0.00035015897856546324,2.3221247962982218e-10,2.2610051586682101e-10,9.46715536131788e-15,2.1935846592417146e-13,2.3391482096525406e-12,5.130509489307333e-05,1.9564807059378854e-11
0.002294417430673993,0.11172086587681142,0.0,0.0,0.0,0.0,0.28119353912520223,0.6248567564414181,0.0002804808577486796,0.0010018168373262133,2.0462250696296227e-06,1.1415254952262049e-06,6.477478173986287e-15,6.103285741403377e-06,0.00596367439022523,0.05357264908945751,0.0093356038675552,3.7016453347573347e-07,8.458219331992399e-07,1.5939573993116934e-06,1.1033996708516923e-05,6.258015813004436e-14,0.014322543437726567,4.074186985981266e-09,1.4469689796443246e-08,2.4414154659018033e-07,0.004356963708950063,8.419724475742043e-14,8.782935590222723e-14,2.65274564429668e-09,1.6430240902412315e-09,1.35470286013814e-08,0.00036523795628189576,2.422122998005218e-10,2.365530144724919e-10,9.959800185391704e-15,2.309712426850698e-13,2.462982071431383e-12,5.4465268906475586e-05,2.0743850640695545e-11
0.002312810808113787,0.11171710855055389,0.0,0.0,0.0,0.0,0.2804369909097634,0.62404188030624,0.0002813049171452414,0.0010103021035222782,2.0496295032377365e-06,1.1528548684187366e-06,6.488255718080866e-15,6.16826593158023e-06,0.005996021654193778,0.0545596973251726,0.009414146983645988,3.727751922304711e-07,8.560023500898102e-07,1.613824037845935e-06,1.1157345317553281e-05,6.327973952491783e-14,0.01461733221644661,4.12086718009703e-09,1.462674517593889e-08,2.4945983340426504e-07,0.0044737451591905205,8.68480036028677e-14,9.041676663779047e-14,2.731942935972654e-09,1.7050818603159423e-09,1.407396448729024e-08,0.0003808042894346405,2.5253531606804677e-10,2.473677763870901e-10,1.0472589729093904e-14,2.430728666349692e-13,2.5920287980061558e-12,5.7788960386839414e-05,2.198176086039139e-11
0.002331204185553581,0.11171344756264746,0.0,0.0,0.0,0.0,0.2796753939483549,0.6232188572185253,0.0002821137925710487,0.0010187590178198872,2.052879386555777e-06,1.1641987401331427e-06,6.498544025813573e-15,6.2333396836763416e-06,0.006027788287538543,0.055556966100824,0.009491477501683552,3.7538654238030327e-07,8.661748984347e-07,1.6336974595762845e-06,1.1280233482416146e-05,6.397670948628843e-14,0.014915392069050367,4.167408924390321e-09,1.4783287061614472e-08,2.5483173647496955e-07,0.004592259612339306,8.955675140449981e-14,9.305775596932277e-14,2.812471004166785e-09,1.7687741152053694e-09,1.4616086185990455e-08,0.0003968670362316286,2.6318753550085975e-10,2.5855179498782497e-10,1.1006056234395492e-14,2.5567720874912e-13,2.7264363037353515e-12,6.128280775686416e-05,2.3280769620398272e-11
0.002349597562993375,0.11170988472200748,0.0,0.0,0.0,0.0,0.2789088018483651,0.6223877140845906,0.00028290741282292677,0.001027185325054909,2.0559744410662357e-06,1.175554940518217e-06,6.5083422153151814e-15,6.29849556400067e-06,0.006058971146281993,0.056564428095318975,0.009567573323197852,3.7799833818002217e-07,8.763359989473041e-07,1.6535727878238128e-06,1.1402621952078574e-05,6.467084539908082e-14,0.015216710242189289,4.213795134060174e-09,1.493925865286167e-08,2.6025618267525794e-07,0.00471249458167931,9.23239360342436e-14,9.575268292117736e-14,2.894318736302451e-09,1.8341155908760588e-09,1.517361747567771e-08,0.00041343517394513307,2.7417491149389067e-10,2.7011196250625867e-10,1.1560731463223874e-14,2.687982017935617e-13,2.866353161888919e-12,6.495362257443489e-05,2.4643156341016683e-11
0.002367990940433169,0.11170642178930862,0.0,0.0,0.0,0.0,0.2781372697455157,0.621548480358407,0.00028368570706216727,0.0010355787411376633,2.0589144131874018e-06,1.1869212478866454e-06,6.517649483648088e-15,6.3637218275303725e-06,0.0060895671932807765,0.05758205276710603,0.009642413091445595,3.8061032310744134e-07,8.864820083369966e-07,1.6734450428454027e-06,1.1524471011147553e-05,6.536192201452786e-14,0.015521272935094628,4.2600085101157414e-09,1.509460244128469e-08,2.6573204829441113e-07,0.004834436462274486,9.514997904124526e-14,9.85018813348405e-14,2.9774738199131685e-09,1.9011199933826806e-09,1.5746776686052493e-08,0.00043051758971205333,2.8550333766762585e-10,2.820550593435746e-10,1.2137145904371352e-14,2.824498236788283e-13,3.0119284271390438e-12,6.8808389299952e-05,2.6071247156469652e-11
0.0023863843178729633,0.11170306048286986,0.0,0.0,0.0,0.0,0.2773608543123614,0.6207011880829102,0.00028444860499876454,0.001043936955471187,2.061699075927367e-06,1.1982953904929798e-06,6.526465112042264e-15,6.4290064246917195e-06,0.006119573500919644,0.058609806295263474,0.009715976210886424,3.832222301858158e-07,8.966092218820959e-07,1.6933091443647547e-06,1.1645740506419024e-05,6.604971160077923e-14,0.015829065284218194,4.306031554346321e-09,1.5249260259873672e-08,2.7125815905959634e-07,0.0049580705277505665,9.803527476038211e-14,1.0130565883598884e-13,3.061922736224975e-09,1.969799962949529e-09,1.63357763329004e-08,0.0004481230668652134,2.9717863880353064e-10,2.943877419265602e-10,1.273582801229887e-14,2.966460813156675e-13,3.163311463404189e-12,7.285426468371135e-05,2.7567414103193865e-11
0.0024047776953127573,0.11169980246436226,0.0,0.0,0.0,0.0,0.2765796137626176,0.6198458719166478,0.0002851960369958001,0.0010522576327832375,2.0643282298925933e-06,1.209675046580546e-06,6.5347884690880146e-15,6.494337002498576e-06,0.006148987253186538,0.059647651541007145,0.00978824286000788,3.858337819868261e-07,9.067138754744396e-07,1.7131599136022166e-06,1.1766389873332862e-05,6.673398409294278e-14,0.016140071353298206,4.351846585597112e-09,1.5403173333943925e-08,2.768332891887033e-07,0.005083380929619004,1.0098018867429424e-13,1.0416429439676042e-13,3.1476507534757854e-09,2.040167012125415e-09,1.694082251887787e-08,0.00046626027525173614,3.0920656442355335e-10,3.071165298424239e-10,1.3357303168971924e-14,3.114009886354398e-13,3.3206517094677128e-12,7.709857699897846e-05,2.913407391455417e-11
0.0024231710727525514,0.11169664935257716,0.0,0.0,0.0,0.0,0.27579360785453516,0.6189825691627687,0.00028592793423362845,0.0010605384152455983,2.066801704773989e-06,1.2210578467497877e-06,6.5426190154403634e-15,6.559700908804799e-06,0.006177805748311718,0.060695548005537746,0.009859194005675665,3.884446907194746e-07,9.16792149436928e-07,1.7329920741390756e-06,1.1886378164019753e-05,6.741450725215377e-14,0.016454274122539504,4.397435756420815e-09,1.5556282340391067e-08,2.824561621397927e-07,0.005210350697704705,1.0398505601470915e-13,1.0707803841718217e-13,3.234641921040534e-09,2.112231469613477e-09,1.7562114460044983e-08,0.0004849377599218406,3.215927812889537e-10,3.20247792660833e-10,1.4002092665773598e-14,3.267285448605202e-13,3.4840984472623722e-12,8.154882488076643e-05,3.077368667564458e-11
