Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17)
9.999999999999999e-10,0.11224537201160516,0.0,0.0,0.0,0.0,0.3299999993970092,0.6699999994934169,5.99933595400807e-10,5.035244598896792e-10,3.053930896922876e-12,9.946430009733583e-11,9.667370410311253e-21,3.2556450198825375e-15,2.933966711037331e-15,7.22574909282892e-18,1.9908008241843998e-20,1.0061121546907124e-15,9.073574693021966e-16,8.436683885987066e-22,7.52229556361848e-24,4.2662474758990255e-32,1.883590268385381e-27,2.396681541405079e-18,4.505152827698324e-16
1.1055140447650265e-09,0.11224537201160516,0.0,0.0,0.0,0.0,0.3299999993333851,0.6699999994367721,6.630936726109107e-10,5.59704870104435e-10,3.5170021128356888e-12,1.0690754501682662e-10,1.1133247910340553e-20,4.16706168777022e-15,3.794070036926183e-15,1.0278083424106464e-17,2.688570166017426e-20,1.2690517515504837e-15,1.1131590629951527e-15,1.213164387185206e-21,1.2016633230756736e-23,6.815210327694508e-32,3.338691116758256e-27,2.9092068827055026e-18,5.661248418544202e-16
1.2138023494067612e-09,0.11224537201235567,0.0,0.0,0.0,0.0,0.3299999992680881,0.6699999993781606,7.279069225546677e-10,6.178323747120903e-10,3.9996112634718206e-12,1.1407651811131394e-10,1.266097391217033e-20,5.233273893060105e-15,4.808857314027144e-15,1.4247159532841974e-17,3.557059673578146e-20,1.5739206349845204e-15,1.3469673692915609e-15,1.6976718198121508e-21,1.8550298981046374e-23,1.0520782711467361e-31,5.678255094161551e-27,3.4627401085490634e-18,6.969046364654208e-16
1.3220906540484959e-09,0.11224537201305547,0.0,0.0,0.0,0.0,0.3299999992027911,0.6699999993190969,7.927144683334978e-10,6.764062616622752e-10,4.487801225185635e-12,1.2079908789098228e-10,1.4206366348372852e-20,6.433694787714593e-15,5.96021910872395e-15,1.917555612521668e-17,4.594827959969799e-20,1.9146468507615875e-15,1.6038236439060979e-15,2.3036796534073775e-21,2.754052853233899e-23,1.5619602410829833e-31,9.211834775283388e-27,4.038934505251274e-18,8.391364478719974e-16
1.4303789586902305e-09,0.11224537201370782,0.0,0.0,0.0,0.0,0.329999999137494,0.6699999992596103,8.575177320689374e-10,7.353984714977573e-10,4.9801487151867505e-12,1.2710331465436042e-10,1.576491972115507e-20,7.769604595157369e-15,7.250480990962094e-15,2.5177437915958672e-17,5.816932280672118e-20,2.2915329725205015e-15,1.883876783305413e-15,3.046374244470559e-21,3.9569699818842924e-23,2.244196804864188e-31,1.4363502231649234e-26,4.6333803075760604e-18,9.919776878608122e-16
1.5386672633319652e-09,0.1122453720143159,0.0,0.0,0.0,0.0,0.32999999907219696,0.6699999991997287,9.22317777915811e-10,7.947827050242659e-10,5.475588779552451e-12,1.330154983700037e-10,1.7333262846953977e-20,9.241967350923533e-15,8.681576175872993e-15,3.236790501099468e-17,7.23843069095913e-20,2.704813589642715e-15,2.1872647097644295e-15,3.941114665727846e-21,5.528895196483433e-23,3.1357176660687156e-31,2.165288280023917e-26,5.242427926718497e-18,1.1546050438181599e-15
1.6469555679736999e-09,0.1122453720148824,0.0,0.0,0.0,0.0,0.3299999990068998,0.6699999991394768,9.871153871415032e-10,8.545343304977883e-10,5.973339636305482e-12,1.3856027149071858e-10,1.8908920942123636e-20,1.0851496373691066e-14,1.025511275873089e-14,4.086279913519601e-17,8.87438189292999e-20,3.1546687411713163e-15,2.5141149518292068e-15,5.003398602989791e-21,7.541873040088883e-23,4.2773832865676095e-31,3.1704224710389525e-26,5.863100011985778e-18,1.3262254230806773e-15
1.7552438726154346e-09,0.11224537201541013,0.0,0.0,0.0,0.0,0.3299999989416027,0.6699999990788793,1.0519111505151845e-09,9.146302493336606e-10,6.472810190759779e-12,1.4376073324775117e-10,2.0490022856516265e-20,1.2598734900970236e-14,1.197245804417412e-14,5.077846499763207e-17,1.0739844887378705e-19,3.641240507172234e-15,2.864545483954826e-15,6.248818649550635e-21,1.0074944439472253e-22,5.714022179294861e-31,4.526030299092605e-26,6.4929686876080106e-18,1.5060878420930393e-15
1.863532177257169e-09,0.11224537201590143,0.0,0.0,0.0,0.0,0.3299999988763055,0.6699999990179571,1.1167055118393403e-09,9.750488128112555e-10,6.9735564591498e-12,1.4863853294902354e-10,2.2075163129538028e-20,1.4484094153609886e-14,1.383477984077715e-14,6.223163835522651e-17,1.2849879138829612e-19,4.164640886014761e-15,3.238665246961878e-15,7.693040117778876e-21,1.321417579185185e-22,7.49444740521662e-31,6.31917391101441e-26,7.130081865732857e-18,1.6934874833362329e-15
1.9718204818989035e-09,0.11224537201635873,0.0,0.0,0.0,0.0,0.32999999881100833,0.6699999989567319,1.1814988046799775e-09,1.0357697262387563e-09,7.475244800744071e-12,1.5321396581858767e-10,2.3663285598921286e-20,1.650788554714139e-14,1.5843083298120667e-14,7.533935073818009e-17,1.5219544392296506e-19,4.724958517656287e-15,3.6365747468312615e-15,9.35178005844122e-21,1.705268139897832e-22,9.671469297189959e-31,8.650859637924149e-26,7.772877782843122e-18,1.887767147211282e-15
2.188397091182373e-09,0.11224537201717963,0.0,0.0,0.0,0.0,0.32999999868041385,0.6699999988334463,1.3110830735141395e-09,1.1580437802591753e-09,8.480559226579766e-12,1.615325556215453e-10,2.6845664592935074e-20,2.0971604402318023e-14,2.0300958463239262e-14,1.06987720614016e-16,2.079800952593669e-19,5.95660303875314e-15,4.504125393740266e-15,1.3375870812601192e-20,2.723525291355714e-22,1.5446553914516798e-30,1.54092240257781e-25,9.07089024585063e-18,2.2945699550579554e-15
2.3833160395374953e-09,0.11224537201782228,0.0,0.0,0.0,0.0,0.32999999856287876,0.6699999987216319,1.427707088150926e-09,1.2689459414788016e-09,9.386737880301187e-12,1.68163720449775e-10,2.971422377671228e-20,2.546411921597224e-14,2.4819848700946842e-14,1.423079553690818e-16,2.685765375094095e-19,7.191888293138486e-15,5.367134016644199e-15,1.7889458627987666e-20,3.986982176949739e-22,2.261230277022054e-30,2.4668077769379565e-25,1.024874540473722e-17,2.678581375172361e-15
2.578234987892618e-09,0.11224537201838433,0.0,0.0,0.0,0.0,0.32999999844534356,0.6699999986090981,1.5443299755774843e-09,1.3805659242800762e-09,1.0293635655214714e-11,1.74077015157871e-10,3.258505938722473e-20,3.040735993199242e-14,2.9822276747218364e-14,1.8481672772245193e-16,3.399272701505455e-19,8.547503480236693e-15,6.308449274820607e-15,2.3343444871997036e-20,5.654113650732779e-22,3.206751374705682e-30,3.7990171866497646e-25,1.1432307924672236e-17,3.0767595236866417e-15
2.7731539362477403e-09,0.11224537201887465,0.0,0.0,0.0,0.0,0.32999999832780824,0.6699999984959248,1.6609520469873315e-09,1.4928245273767976e-09,1.1200942384511232e-11,1.7935164263980992e-10,3.545718957049215e-20,3.580160813293557e-14,3.531083923737636e-14,2.3520100473413403e-16,4.2291067428631007e-19,1.0023562452815218e-14,7.328413582118542e-15,2.9829727469867107e-20,7.804768547068389e-22,4.426505468571929e-30,5.66091605546376e-25,1.2619526462509165e-17,3.486830486262496e-15
2.9680728846028627e-09,0.11224537201930104,0.0,0.0,0.0,0.0,0.3299999982102729,0.6699999983821824,1.777573411224641e-09,1.6056513800725935e-09,1.2108550407287672e-11,1.8405797490163094e-10,3.833027351865222e-20,4.164694405138091e-14,4.1287579310166534e-14,2.941482627414338e-16,5.184051285168625e-19,1.1620117333132661e-14,8.427314448772046e-15,3.7439982018754894e-20,1.0526171270982909e-21,5.969962453601856e-30,8.199087023847541e-25,1.3809259305327243e-17,3.906862528656172e-15
3.162991832957985e-09,0.11224537201967069,0.0,0.0,0.0,0.0,0.32999999809273745,0.6699999982679334,1.894194145918386e-09,1.7189838750217375e-09,1.3016383262614626e-11,1.882586203503594e-10,4.1204069189476594e-20,4.794339840673642e-14,4.7754193950894956e-14,3.6234602007339107e-16,6.272889870553551e-19,1.3337191703352185e-14,9.60539115021079e-15,4.626552614005786e-20,1.3912898417814269e-21,7.89076207547273e-30,1.1585446267340685e-24,1.5000837144471317e-17,4.335237185156687e-15
3.3579107813131077e-09,0.11224537201998988,0.0,0.0,0.0,0.0,0.32999999797520185,0.6699999981532341,2.0108143989821317e-09,1.8327661925650677e-09,1.3924294089931187e-11,1.9200939950597285e-10,4.4078111685921137e-20,5.469104354988601e-14,5.4712178472923306e-14,4.4048154558253417e-16,7.504406067368694e-19,1.5174801320792026e-14,1.086284082410265e-14,5.639721563953946e-20,1.806684827536124e-21,1.0246696633569032e-29,1.601933997170488e-24,1.61936626990248e-17,4.7706107437621805e-15
3.55282972966823e-09,0.11224537202026419,0.0,0.0,0.0,0.0,0.32999999785766626,0.6699999980381338,2.127434278783165e-09,1.9469486107833417e-09,1.4832175578511875e-11,1.9536003498737625e-10,4.6952061308692793e-20,6.188990009419727e-14,6.216277725790512e-14,5.29242105893834e-16,8.887383812807808e-19,1.7132936948311975e-14,1.2199822782369604e-14,6.792544131746544e-20,2.3097188720673104e-21,1.309968143025519e-29,2.1729520823589106e-24,1.738721999139497e-17,5.211849253945013e-15
3.747748678023352e-09,0.11224537202049847,0.0,0.0,0.0,0.0,0.3299999977401305,0.6699999979226771,2.244053735025892e-09,2.0614870049221452e-09,1.574007921118785e-11,1.9835465211097945e-10,4.982608103001852e-20,6.953983469452416e-14,7.010690889217029e-14,6.29315244882572e-16,1.0430607012744226e-18,1.9211544988337607e-14,1.3616461639286538e-14,8.094015092448639e-20,2.9120296603902848e-21,1.6515720391949565e-29,2.89760710338812e-24,1.8581356284193676e-17,5.6579792085684745e-15
3.942667626378475e-09,0.11224537202069713,0.0,0.0,0.0,0.0,0.32999999762259463,0.6699999978069024,2.3606726791146146e-09,2.1763422375767244e-09,1.6648094779902368e-11,2.0103238872205993e-10,5.2700455092772277e-20,7.764066619338159e-14,7.854529191872993e-14,7.413884615541972e-16,1.2142858855994615e-18,2.1410550403018244e-14,1.511285112133837e-14,9.5530779870328e-20,3.625971285793642e-21,2.056488060927377e-29,3.8052422645499496e-24,1.97762293190712e-17,6.108187033339884e-15
4.137586574733597e-09,0.11224537202086425,0.0,0.0,0.0,0.0,0.32999999750505865,0.6699999976908457,2.477291180547627e-09,2.2914794046862204e-09,1.755615379160381e-11,2.0342814922633518e-10,5.557496667644603e-20,8.619233855668745e-14,8.747864720425194e-14,8.661486909303393e-16,1.4032922212713627e-18,2.372989338898987e-14,1.6689058778271052e-14,1.117861373156831e-19,4.464610756156945e-21,2.5321272522482965e-29,4.928746863590524e-24,2.0971816332430093e-17,6.5618214808038685e-15
4.3325055230887196e-09,0.11224537202100329,0.0,0.0,0.0,0.0,0.32999999738752267,0.6699999975745375,2.5939093893522673e-09,2.406867268377229e-09,1.846410711744127e-11,2.0557317177830315e-10,5.844914370666358e-20,9.519485535014764e-14,9.690766800459745e-14,1.004282474928747e-15,1.6109580791072969e-18,2.616951749182588e-14,1.8345129527582107e-14,1.2979440000478123e-19,5.441722502683779e-21,3.086301877731726e-29,6.3047578979024936e-24,2.2167727095915e-17,7.018343070472544e-15
4.527424471443842e-09,0.11224537202111722,0.0,0.0,0.0,0.0,0.3299999972699865,0.6699999974580058,2.7105272788625837e-09,2.522478054775474e-09,1.937198248425962e-11,2.074952304827994e-10,6.132307394625069e-20,1.0464805664582353e-13,1.0683281280832346e-13,1.1564765966952434e-15,1.8381618885869064e-18,2.872932514681161e-14,2.0081086918539832e-14,1.496432066057852e-19,6.571780651412765e-21,3.727221039225308e-29,7.973843490823761e-24,2.336373695217289e-17,7.477263166840062e-15
4.7223434197989645e-09,0.11224537202120878,0.0,0.0,0.0,0.0,0.32999999715245026,0.6699999973412749,2.8271446655860035e-09,2.6382872842929093e-09,2.0279964588279567e-11,2.0921880509814656e-10,6.419734208638921e-20,1.1455163630287847e-13,1.1725431428567438e-13,1.3234180254646918e-15,2.085781955178234e-18,3.1409181669370526e-14,2.1896934191967294e-14,1.7141966547831384e-19,7.869952650459527e-21,4.4634870614780317e-29,9.980686018961521e-24,2.456020908667763e-17,7.938155270975832e-15
4.917262368154087e-09,0.11224537202128053,0.0,0.0,0.0,0.0,0.3299999970349139,0.6699999972243667,2.943761531191001e-09,2.75427325879746e-09,2.1188072775131476e-11,2.1076559386796384e-10,6.707200930478109e-20,1.249054232475242e-13,1.281724637175393e-13,1.5057930934820443e-15,2.3546964360114233e-18,3.420897320952999e-14,2.3792657483242442e-14,1.9521022040667901e-19,9.352095841737883e-21,5.304093547815696e-29,1.2374284286422389e-23,2.5757535142358186e-17,8.40070605599468e-15
5.1121813165092094e-09,0.11224537202133475,0.0,0.0,0.0,0.0,0.3299999969173774,0.6699999971073004,3.0603780976428673e-09,2.8704164303235994e-09,2.209608582965697e-11,2.121551448446084e-10,6.994637549941087e-20,1.357094491691802e-13,1.3958771569216504e-13,1.7042872838608671e-15,2.645783599745267e-18,3.712862181255002e-14,2.5768229766680166e-14,2.211005783123023e-19,1.103475326288498e-20,6.258422999076688e-29,1.5208162889616722e-23,2.6955362856408122e-17,8.864689589238727e-15
5.307100264864332e-09,0.11224537202137337,0.0,0.0,0.0,0.0,0.3299999967998408,0.6699999969900944,3.1769944579311235e-09,2.986699199058604e-09,2.3003911634372977e-11,2.1340505793119395e-10,7.282014860420053e-20,1.469636283202367e-13,1.5150039917653808e-13,1.9195861445160622e-15,2.9599219519917734e-18,4.016802132723808e-14,2.7823612118976372e-14,2.491758320307098e-19,1.2935145534238926e-20,7.336242212513966e-29,1.8540559489032002e-23,2.815304065823056e-17,9.329871724131915e-15
5.502019213219454e-09,0.11224537202139785,0.0,0.0,0.0,0.0,0.3299999966823041,0.6699999968727633,3.293610372102563e-09,3.103106107355254e-09,2.391179134772925e-11,2.145307908474772e-10,7.569409328151085e-20,1.5866757888540167e-13,1.6391051811132706e-13,2.1523758044185078e-15,3.297989904979275e-18,4.332700108709004e-14,2.995875250715533e-14,2.795205780578124e-19,1.5071162232799605e-20,8.547697388709659e-29,2.2434589582652492e-23,2.935078599758587e-17,9.795996186543151e-15
5.696938161574577e-09,0.11224537202140987,0.0,0.0,0.0,0.0,0.3299999965647674,0.669999996755321,3.410225655712716e-09,3.2196237447298156e-09,2.481991054858551e-11,2.1554575409571026e-10,7.856879356256838e-20,1.7082096036432005e-13,1.768180517108741e-13,2.403341999036778e-15,3.660865481844716e-18,4.6605394254499565e-14,3.217358638020991e-14,3.122188037981225e-19,1.7461357728180306e-20,9.903311771960552e-29,2.695842390160341e-23,3.054951967532e-17,1.0262888479268067e-14
5.891857109929699e-09,0.11224537202141091,0.0,0.0,0.0,0.0,0.32999999644723055,0.6699999966377791,3.5268405472327024e-09,3.336240090264014e-09,2.5728031450626412e-11,2.164619685815073e-10,8.14435060698258e-20,1.8342379567730014e-13,1.9022330073969632e-13,2.673169127728494e-15,4.0494266793219385e-18,5.000310416741962e-14,3.446804077622756e-14,3.4735370741239187e-19,2.0124949159822283e-20,1.14139844974802e-28,3.2185496482975495e-23,3.174928076435838e-17,1.0730493336380283e-14
6.086776058284822e-09,0.11224537202140222,0.0,0.0,0.0,0.0,0.32999999632969357,0.6699999965201491,3.643455250777746e-09,3.452944017506329e-09,2.6635950653187312e-11,2.1729056078178486e-10,8.431757322471529e-20,1.9647607602630753e-13,2.0412656620602902e-13,2.9625413784141292e-15,4.4645519907596004e-18,5.3520025709557233e-14,3.684203741739935e-14,3.850078054130398e-19,2.3081809191336736e-20,1.309098649339564e-28,3.819470937236526e-23,3.294908871744317e-17,1.1198720543191798e-14
6.281695006639944e-09,0.11224537202138488,0.0,0.0,0.0,0.0,0.3299999962121565,0.6699999964024413,3.7600696325064115e-09,3.569725504330362e-09,2.7543803056983268e-11,2.180415528736568e-10,8.71914433632349e-20,2.0997749550503398e-13,2.1852787239852974e-13,3.272143493547947e-15,4.907120095477521e-18,5.71559914875456e-14,3.929549139963288e-14,4.252630814918483e-19,2.635245688763612e-20,1.494595528810321e-28,4.507059780555801e-23,3.4148401780233587e-17,1.1667404658829196e-14
6.476613954995067e-09,0.11224537202135951,0.0,0.0,0.0,0.0,0.3299999960946193,0.6699999962846634,3.876683466003409e-09,3.6865761011230274e-09,2.845181622287346e-11,2.1872339446976955e-10,9.006576722747061e-20,2.2392766161057968e-13,2.334270981376801e-13,3.6026601719740495e-15,5.378009109492178e-18,6.091081341748835e-14,4.182830826573963e-14,4.682009863615225e-19,2.9958050937828334e-20,1.69908912067632e-28,5.2903474899496347e-23,3.5348162167856774e-17,1.2136427952675143e-14
6.671532903350189e-09,0.11224537202132726,0.0,0.0,0.0,0.0,0.32999999597708196,0.6699999961668228,3.9932968483047215e-09,3.803488657789256e-09,2.935989391502338e-11,2.1934323560360985e-10,9.29404408140332e-20,2.383264583440789e-13,2.4882432869986177e-13,3.954775017018178e-15,5.878096688327014e-18,6.478435643469094e-14,4.4440385708769e-14,5.139022799842779e-19,3.3920387119384946e-20,1.9238155817850226e-28,6.178961162392645e-23,3.65493252550907e-17,1.2605802668478982e-14
6.866451851705312e-09,0.11224537202128897,0.0,0.0,0.0,0.0,0.32999999585954454,0.6699999960489268,4.1099100584245206e-09,3.9204564187803835e-09,3.0267757726853014e-11,2.1990783179526534e-10,9.581405069350855e-20,2.5317392783862816e-13,2.647198360098118e-13,4.329170857988027e-15,6.408261013176551e-18,6.877651642399522e-14,4.713161922641081e-14,5.624469745090199e-19,3.8261894978082654e-20,2.1700470370197466e-28,7.183145632861266e-23,3.7751022938280794e-17,1.3075545513170438e-14
7.061370800060434e-09,0.11224537202124531,0.0,0.0,0.0,0.0,0.329999995742007,0.6699999959309816,4.226523036414905e-09,4.03747275364459e-09,3.117546856557027e-11,2.2042381355241158e-10,9.86882390671324e-20,2.6846981796157234e-13,2.8111368246202983e-13,4.726531045246501e-15,6.969381026097037e-18,7.288712975688409e-14,4.990190380677015e-14,6.139144922193556e-19,4.3005629287560973e-20,2.439091008321125e-28,8.31378285438321e-23,3.8951826403748135e-17,1.3545530723327281e-14
7.2562897484155565e-09,0.11224537202119654,0.0,0.0,0.0,0.0,0.32999999562446936,0.6699999958129926,4.343135497293744e-09,4.154532223453795e-09,3.2083312599188245e-11,2.208966198138438e-10,1.0156179604335004e-19,2.84213675181268e-13,2.980056800366597e-13,5.1475392014871465e-15,7.562334960999022e-18,7.711599005015669e-14,5.2751127264654965e-14,6.683837893269672e-19,4.817525977077916e-20,2.732290008691762e-28,9.582404043882665e-23,4.015275692843934e-17,1.4015646450952134e-14
7.4317168019351666e-09,0.11224537202114898,0.0,0.0,0.0,0.0,0.32999999551868536,0.6699999957067687,4.448086229731334e-09,4.259918879310247e-09,3.290052710574173e-11,2.212889777176037e-10,1.0414827200580641e-19,2.9876595065040325e-13,3.136343622304263e-13,5.547229836616042e-15,8.123937024244986e-18,8.102292706575866e-14,5.538282393927055e-14,7.200374109376318e-19,5.321212629181954e-20,3.017959232993158e-28,1.0852205330800399e-22,4.1234586726658953e-17,1.4438852309248698e-14
7.607143855454777e-09,0.11224537202109829,0.0,0.0,0.0,0.0,0.32999999541290126,0.669999995600516,4.553036632548689e-09,4.365333824943322e-09,3.371776152353114e-11,2.2165301293490311e-10,1.0673509752115917e-19,3.136808343869007e-13,3.2966661755071636e-13,5.967125415978495e-15,8.712675626335851e-18,8.502541436167744e-14,5.807827829410886e-14,7.742425074192484e-19,5.863175662811559e-20,3.3253371635212075e-28,1.2253006267970075e-22,4.2317277772932006e-17,1.4862181510933758e-14
7.782570908974387e-09,0.11224537202104475,0.0,0.0,0.0,0.0,0.32999999530711704,0.6699999954942373,4.6579868037703895e-09,4.470774176607694e-09,3.453491836615633e-11,2.2199160920446531e-10,1.0932217547810664e-19,3.289582585002945e-13,3.4610254885124416e-13,6.407722875399533e-15,9.329191087468618e-18,8.912335233117907e-14,6.083740234778226e-14,8.310552602276329e-19,6.445267249439753e-20,3.6554742660624973e-28,1.3794631229258945e-22,4.3400157306751366e-17,1.5285632076844138e-14
7.957997962493997e-09,0.11224537202098867,0.0,0.0,0.0,0.0,0.3299999952013327,0.6699999953879354,4.762936712266272e-09,4.576237257146299e-09,3.5352029434854756e-11,2.2230744369183774e-10,1.1190867418079864e-19,3.445980418256395e-13,3.629421606123403e-13,6.869519261460225e-15,9.974123793412176e-18,9.331661828212697e-14,6.366010700453256e-14,8.905314924747475e-19,7.069378641857721e-20,4.00944320816797e-28,1.5487376578625498e-22,4.4482932080230207e-17,1.5709165689374194e-14
8.133425016013607e-09,0.11224537202093027,0.0,0.0,0.0,0.0,0.3299999950955484,0.6699999952816128,4.867886281350478e-09,4.681720762668776e-09,3.6169172131350694e-11,2.226028202848161e-10,1.1449599760790928e-19,3.605999617119055e-13,3.801854035095396e-13,7.353011527055498e-15,1.0648113924533542e-17,9.760508058358747e-14,6.654630101240951e-14,9.527266694529345e-19,7.737439888283355e-20,4.388338593788964e-28,1.7342017230787052e-22,4.5565952434945176e-17,1.613274981146204e-14
8.308852069533217e-09,0.11224537202086979,0.0,0.0,0.0,0.0,0.3299999949897639,0.669999995175271,4.972835505480236e-09,4.7872227373533274e-09,3.698635263767363e-11,2.2287969478588535e-10,1.1708146380665457e-19,3.769638559589373e-13,3.978322697653935e-13,7.858696236904089e-15,1.1351801505011325e-17,1.0198861918775596e-13,6.949589111983603e-14,1.0176958590717448e-18,8.451419660781469e-20,4.793277055846522e-28,1.936981417119833e-22,4.6649580868980465e-17,1.6556384353729287e-14
8.484279123052827e-09,0.11224537202080748,0.0,0.0,0.0,0.0,0.3299999948839793,0.6699999950689123,5.077784440757259e-09,4.892741404421687e-09,3.7803515425666214e-11,2.2313984395476152e-10,1.1967100370972475e-19,3.936896155289084e-13,4.1588280399178637e-13,8.387069584997833e-15,1.2085826642139997e-17,1.0646712447301194e-13,7.250878313118307e-14,1.0854937164973207e-18,9.21332497906487e-20,5.225396695440315e-28,2.1582525370158226e-22,4.7733698124916246e-17,1.698008143253611e-14
8.659706176572437e-09,0.11224537202074342,0.0,0.0,0.0,0.0,0.3299999947781947,0.6699999949625378,5.182733114966277e-09,4.998275067415306e-09,3.862063331277848e-11,2.233849642454845e-10,1.2225162238468077e-19,4.107771065475593e-13,4.34337039661702e-13,8.938627616912527e-15,1.2850829599786965e-17,1.1104048177826986e-13,7.55848825236554e-14,1.1561745085309502e-18,1.0025200798615228e-19,5.685857735788804e-28,2.3992417726121005e-22,4.881796850628894e-17,1.740383508855102e-14
8.835133230092047e-09,0.11224537202067796,0.0,0.0,0.0,0.0,0.3299999946724099,0.6699999948561496,5.2876814876541335e-09,5.103822179276407e-09,3.94377474240982e-11,2.2361660271731147e-10,1.24840607521374e-19,4.282261348181061e-13,4.5319495590758125e-13,9.513866315883277e-15,1.3647450603984157e-17,1.1570856421293865e-13,7.872409402852295e-14,1.2297921166299185e-18,1.0889132278552739e-19,6.175842242901094e-28,2.6612317031902554e-22,4.9902436781694814e-17,1.782762232018845e-14
9.010560283611657e-09,0.11224537202061105,0.0,0.0,0.0,0.0,0.32999999456662504,0.6699999947497486,5.392629542829569e-09,5.209381351070769e-09,4.02548743960864e-11,2.2383614829942103e-10,1.2742287854819456e-19,4.4603652669827546e-13,4.724565450604639e-13,1.0113281444925845e-14,1.4476329813709186e-17,1.2047124881742112e-13,8.19263215173014e-14,1.3064001424547955e-18,1.1807232077354215e-19,6.6965489091781845e-28,2.9455435070909148e-22,5.0987197161212766e-17,1.8251432356689247e-14
9.185987337131267e-09,0.11224537202054297,0.0,0.0,0.0,0.0,0.32999999446084005,0.6699999946433364,5.497577288870475e-09,5.314951384530049e-09,4.107200646907551e-11,2.2404479925036066e-10,1.3002335591378006e-19,4.642081288359761e-13,4.921218139826246e-13,1.073736846529226e-14,1.5338107349783364e-17,1.2532841650918272e-13,8.519146786251258e-14,1.3860517684668143e-18,1.2781653916903104e-19,7.2491984382398775e-28,3.2535571141747076e-22,5.207231055386185e-17,1.867526524062611e-14
9.361414390650877e-09,0.11224537202047377,0.0,0.0,0.0,0.0,0.32999999435505495,0.6699999945369137,5.602524738372348e-09,5.4205312278022e-09,4.1889131660056505e-11,2.2424360741287615e-10,1.3258715309535367e-19,4.827407909483792e-13,5.121907724197857e-13,1.1386622572459067e-14,1.6233423338985177e-17,1.3027994869382193e-13,8.851943522357273e-14,1.4687997423594786e-18,1.381459426849185e-19,7.83503832401043e-28,3.586715413346825e-22,5.315777331611229e-17,1.9099122666477367e-14
