Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11)
5.972054744775234e-06,0.11224537505342641,0.0,0.0,0.0,0.0,0.3299960431738615,0.6699961748069707,3.719462084481897e-06,3.538654424377947e-06,2.8962625866757548e-08,3.881047795148034e-09,9.168281185775437e-17,1.3246927393790222e-08,1.9946720546624804e-07,2.9889852672243335e-07,4.467111259464626e-09,8.254079611427088e-10,1.3569454400050666e-09
6.467112098154494e-06,0.11224537577388079,0.0,0.0,0.0,0.0,0.32999568137696544,0.669995839209661,4.04129033370912e-06,3.826779124749909e-06,3.146876636890268e-08,4.179180372208541e-09,9.96161397704222e-17,1.4399831323770541e-08,2.3445924056084144e-07,3.523924998627504e-07,5.702346867935036e-09,8.941852083291873e-10,1.4695694319007885e-09
6.962169451533753e-06,0.11224537655615921,0.0,0.0,0.0,0.0,0.32999531435113977,0.6699955007051239,4.364994206179026e-06,4.1141057151054435e-06,3.398951041253011e-08,4.476486261294979e-09,1.0759569601046972e-16,1.5556057976604966e-08,2.723621813344212e-07,4.1035449238472894e-07,7.151481101290162e-09,9.62772292238935e-10,1.5818987288872066e-09
7.457226804913012e-06,0.1122453773979959,0.0,0.0,0.0,0.0,0.32999494208728386,0.6699951592784574,4.690529534676812e-06,4.400634809681381e-06,3.652451399913802e-08,4.772966098741604e-09,1.1562039163141299e-16,1.6715505307921613e-08,3.1319274166572116e-07,4.727971548955336e-07,8.832962799971194e-09,1.0311693633163227e-09,1.6939334219226104e-09
7.952284158292272e-06,0.11224537829709641,0.0,0.0,0.0,0.0,0.3299945645766982,0.6699948149151687,5.017851637712354e-06,4.686367017932634e-06,3.907342912563038e-08,5.068620516235089e-09,1.236891250100011e-16,1.7878070060130186e-08,3.5696723471151506e-07,5.397327404192157e-07,1.0765500082043677e-08,1.0993765708384832e-09,1.8056736006805481e-09
8.447341511671531e-06,0.11224537925113864,0.0,0.0,0.0,0.0,0.32999418181108714,0.6699944676011768,5.346915336437304e-06,4.9713029449857285e-06,4.1635903916090096e-08,5.363450141281587e-09,1.3180078226335169e-16,1.9043647795712182e-08,4.037015683380352e-07,6.111730997742816e-07,1.2968052009163165e-08,1.167394062941857e-09,1.9171193541534156e-09
8.94239886505079e-06,0.11224538025777397,0.0,0.0,0.0,0.0,0.32999379378256427,0.6699941173228181,5.677674972035047e-06,5.255443192092034e-06,4.4211582757234655e-08,5.657455597675394e-09,1.3995423767774327e-16,2.021213294545537e-08,4.534112407176237e-07,6.871296771063717e-07,1.54598200103553e-08,1.2352219867263535e-09,2.028270770143027e-09
9.43745621843005e-06,0.11224538131462793,0.0,0.0,0.0,0.0,0.32999340048365566,0.6699937640668481,6.010084423591862e-06,5.538788357081396e-06,4.68001064376181e-08,5.950637505971821e-09,1.481483541492668e-16,2.1383418852430567e-08,5.061113360842782e-07,7.676135055852065e-07,1.8260239067376e-08,1.30286048841941e-09,2.139127935363302e-09
9.932513571809309e-06,0.1122453824193013,0.0,0.0,0.0,0.0,0.32999300190730313,0.6699934078204465,6.344097126460231e-06,5.821339034816478e-06,4.9401112290666347e-08,6.2429964839541674e-09,1.5638198363661192e-16,2.255739780871675e-08,5.618165206494197e-07,8.526352032701564e-07,2.1388968657846084e-08,1.370309713470487e-09,2.2496909361754005e-09
9.999999999999997e-06,0.11224538356937135,0.0,0.0,0.0,0.0,0.329992947164087,0.6699933590244826,6.3897514676750925e-06,5.85979496113136e-06,4.97566291312888e-08,6.282787280220733e-09,1.575073920776607e-16,2.2717637714775872e-08,5.696438153867562e-07,8.64577430984168e-07,2.1842000331115064e-08,1.3794897685773542e-09,2.2647401524703615e-09
1.0427570925188568e-05,0.11224538356937135,0.0,0.0,0.0,0.0,0.3299925980468688,0.6699930485712189,6.6796660910813e-06,6.1030958176473615e-06,5.2014234341288454e-08,6.534533147102177e-09,1.646539676251735e-16,2.3733961100548075e-08,6.205410386827743e-07,9.422049691363545e-07,2.4865883466073214e-08,1.4375698066213622e-09,2.359959858609072e-09
1.0922628278567828e-05,0.11224538476239262,0.0,0.0,0.0,0.0,0.32999218889613774,0.669992686307202,7.016743922244725e-06,6.3840592958656955e-06,5.463910345589236e-08,6.825248109066282e-09,1.7296313760193432e-16,2.4912999058052464e-08,6.822987087657407e-07,1.0363325792715724e-06,2.8711063873611906e-08,1.5046409120321884e-09,2.469934788164343e-09
1.1417685631947087e-05,0.1122453859958981,0.0,0.0,0.0,0.0,0.3299917744493209,0.6699923210168648,7.355282838770961e-06,6.664230058157964e-06,5.727534749569087e-08,7.115141982132752e-09,1.8130831554076397e-16,2.609440109901077e-08,7.471029202219917e-07,1.135027383257533e-06,3.294478624136372e-08,1.571523173410056e-09,2.5796158102494243e-09
1.1912742985326346e-05,0.11224538726740031,0.0,0.0,0.0,0.0,0.3299913547010591,0.6699919526891122,7.69523469359385e-06,6.943608692057678e-06,5.99225914731259e-08,7.4042153776874834e-09,1.8968831439758868e-16,2.7278055773538117e-08,8.149666297282012e-07,1.2382983007330715e-06,3.7587512991536505e-08,1.638216734096859e-09,2.6890030105482823e-09
1.2407800338705606e-05,0.1122453885743924,0.0,0.0,0.0,0.0,0.3299909296464248,0.6699915813132871,8.036550994223176e-06,7.222195784396325e-06,6.258045771124942e-08,7.692468906688046e-09,1.9810193861492051e-16,2.8463850814991896e-08,8.859023581072843e-07,1.3461538181369384e-06,4.265988249731385e-08,1.7047217371655568e-09,2.798096474921856e-09
1.2902857692084865e-05,0.11224538991434937,0.0,0.0,0.0,0.0,0.3299904992809254,0.6699912068791737,8.379182923574846e-06,7.499991921752847e-06,6.524856600596737e-08,7.979903180124615e-09,2.0654798463544913e-16,2.9651673189689953e-08,9.599221873073085e-07,1.4586019856393998e-06,4.818269878927964e-08,1.7710383255427465e-09,2.9068962895393826e-09
1.3397915045464124e-05,0.11224539128472923,0.0,0.0,0.0,0.0,0.3299900636005051,0.6699908293769992,8.72308136114866e-06,7.776997690901267e-06,6.792653379099166e-08,8.266518809476081e-09,2.1502524142420752e-16,3.084140914416803e-08,1.037037757569692e-06,1.5756504142674817e-06,5.4176921089189314e-08,1.8371666421177866e-09,3.0154025412828607e-09
1.3892972398843384e-05,0.11224539268297394,0.0,0.0,0.0,0.0,0.3299896226015478,0.6699904487974347,9.068196904526431e-06,8.053213679256112e-06,7.061397630528504e-08,8.552316407177722e-09,2.2353249099862696e-16,3.203294425605115e-08,1.1172602647900888e-06,1.6973062732222998e-06,6.066365318212473e-08,1.9031068298359207e-09,3.1236153178688455e-09
1.4388029752222643e-05,0.11224539410651087,0.0,0.0,0.0,0.0,0.3299891762808785,0.6699900651315992,9.414479891169695e-06,8.328640475315353e-06,7.331050676283711e-08,8.83729658707574e-09,2.320685089659733e-16,3.3226163487038086e-08,1.2006004580747921e-06,1.8235762873924033e-06,6.766413263790817e-08,1.9688590318042217e-09,3.2315347078641737e-09
1.4883087105601902e-05,0.11224539555275392,0.0,0.0,0.0,0.0,0.32998872463576545,0.6699896783710599,9.761880420498715e-06,8.603278669100577e-06,7.601573652463445e-08,9.121459964871792e-09,2.4063206506772775e-16,3.442095123380537e-08,1.287068637495067e-06,1.9544667350690127e-06,7.519971989253917e-08,2.0344233914045338e-09,3.3391608009588584e-09
1.587320181236042e-05,0.11224539850295401,0.0,0.0,0.0,0.0,0.3299878053635064,0.6699888955343881,1.0459833449562489e-05,9.150191620164542e-06,8.145073119038097e-08,9.687338788981744e-09,2.5783684463683027e-16,3.681476734987784e-08,1.4694278982936988e-06,2.230131799342015e-06,9.196220715677296e-08,2.1649891589971266e-09,3.553533462111231e-09
1.6764305048443087e-05,0.11224540120961267,0.0,0.0,0.0,0.0,0.3299869597905983,0.669988180322124,1.109130849023825e-05,9.639722222014156e-06,8.636804743557366e-08,1.0193842498202184e-08,2.734028842154355e-16,3.897339673679719e-08,1.644343014465223e-06,2.4940860107636847e-06,1.0909492466061414e-07,2.2818573765226855e-09,3.745466711190013e-09
1.7661595070127816e-05,0.1122454039682334,0.0,0.0,0.0,0.0,0.3299860908934333,0.6699874499009958,1.1730032962509293e-05,1.0130079210274805e-05,9.134180435945646e-08,1.0701198535154254e-08,2.8914758992012336e-16,4.115030949678847e-08,1.8308540317691194e-06,2.7750771662689684e-06,1.2843888387639177e-07,2.3989243076397594e-09,3.9377738021184055e-09
1.8558885091812546e-05,0.11224540674444568,0.0,0.0,0.0,0.0,0.329985204482599,0.6699867091677575,1.2371330384759814e-05,1.0617858573651772e-05,9.633558567535861e-08,1.1205884895790684e-08,3.049556839589124e-16,4.3329829598929784e-08,2.0278268555119653e-06,3.071345864704763e-06,1.5001228735013133e-07,2.5153773112057235e-09,4.129119454152458e-09
1.9456175113497275e-05,0.1122454095224788,0.0,0.0,0.0,0.0,0.32998430056323835,0.6699859580938126,1.3014897216387422e-05,1.1103063990944025e-05,1.0134702737405265e-07,1.1707905430602995e-08,3.2081968292846163e-16,4.551125335083853e-08,2.235301038220497e-06,3.382907820744039e-06,1.7394573963705202e-07,2.631217275932845e-09,4.3195042919244565e-09
2.0353465135182005e-05,0.11224541228654436,0.0,0.0,0.0,0.0,0.3299833791453538,0.6699851966554586,1.3660429694821027e-05,1.1585699200077675e-05,1.0637376372819134e-07,1.2207264054017478e-08,3.367320979866257e-16,4.769387647950283e-08,2.453311167812292e-06,3.709773807709963e-06,2.0037000972928626e-07,2.746445103600365e-09,4.508928968993428e-09
2.1250755156866734e-05,0.1122454150208622,0.0,0.0,0.0,0.0,0.329982440243799,0.6699844248338783,1.4307624296417116e-05,1.2065768005763701e-05,1.1141343088192434e-07,1.2703964752235656e-08,3.526854462155866e-16,4.9876995215278445e-08,2.6818868675938184e-06,4.0519496572063645e-06,2.2941580282320135e-07,2.861061710885379e-09,4.697394170909288e-09
2.2148045178551464e-05,0.11224541770968598,0.0,0.0,0.0,0.0,0.3299814838782637,0.669983642615119,1.4956178197001806e-05,1.2543274286932683e-05,1.1646367043772326e-07,1.3198011590838335e-08,3.6867226197614934e-16,5.205990737521959e-08,2.9210528039528573e-06,4.4094362665201914e-06,2.6121353223081144e-07,2.9750680311472067e-09,4.884900618210219e-09
2.3045335200236193e-05,0.11224542033732787,0.0,0.0,0.0,0.0,0.32998051007324997,0.6699828499900672,1.5605789730308387e-05,1.3018222003931292e-05,1.215221330267849e-07,1.368940872213754e-08,3.846851082100526e-16,5.424191344242707e-08,3.1708287016430607e-06,4.782229613693936e-06,2.958930923081318e-07,3.0884650161491917e-09,5.071449069255931e-09
2.3942625221920923e-05,0.11224542288818364,0.0,0.0,0.0,0.0,0.3299795188580421,0.6699820469544133,1.625615884253034e-05,1.3490615205466905e-05,1.2658648184914933e-07,1.4178160392262474e-08,4.0071658764641037e-16,5.642231763634683e-08,3.431229366489044e-06,5.1703207800974595e-06,3.335836332890524e-07,3.201253637723117e-09,5.257040322983509e-09
2.4839915243605653e-05,0.1122454253467573,0.0,0.0,0.0,0.0,0.32997851026666886,0.6699812335086135,1.6906987541410934e-05,1.3960458035286005e-05,1.3165439617123557e-07,1.4664270947964991e-08,4.1675935387335675e-16,5.860042897027729e-08,3.7022647154235085e-06,5.573695980411715e-06,3.74413338812457e-07,3.3134348893764103e-09,5.441675221589974e-09
2.5737205265290382e-05,0.11224542769768525,0.0,0.0,0.0,0.0,0.3299774843378588,0.669980409657839,1.7557980338421696e-05,1.4427754738572184e-05,1.3672357476952053e-07,1.514774484313029e-08,4.328061222392039e-16,6.077556229309415e-08,3.983939813810393e-06,5.9923365999796195e-06,4.1850920686450987e-07,3.4250097878334883e-09,5.625354653090397e-09
2.6634495286975112e-05,0.11224542992576036,0.0,0.0,0.0,0.0,0.32997644111498786,0.6699795754119241,1.8208844682577707e-05,1.489250966805064e-05,1.4179173930905187e-07,1.5628586644979654e-08,4.488496805473136e-16,6.294703931163911e-08,4.2762549199581e-06,6.4262192394291785e-06,4.65996834860663e-07,3.535979374507786e-09,5.808079553757131e-09
2.753178530865984e-05,0.11224543201595495,0.0,0.0,0.0,0.0,0.32997538064602155,0.669978730785303,1.8859291384418893e-05,1.5354727289787794e-05,1.4685663764534155e-07,1.6106801039953773e-08,4.64882899508426e-16,6.511418959017356e-08,4.579205536658412e-06,6.875315766404964e-06,5.170002096014084e-07,3.646344716904273e-09,5.989850910452168e-09
2.842907533034457e-05,0.11224543395344357,0.0,0.0,0.0,0.0,0.32997430298344854,0.6699778757969435,1.9509035028739477e-05,1.5814412188675896e-05,1.519160470385974e-07,1.6582392839266683e-08,4.808987429154882e-16,6.727635152367136e-08,4.892782469557563e-06,7.3395933742143424e-06,5.71641502809549e-07,3.756106909949324e-09,6.1706697628375115e-09
2.93263653520293e-05,0.11224543572362501,0.0,0.0,0.0,0.0,0.32997320818420944,0.6699770104702721,2.015779437474547e-05,1.6271569073593198e-05,1.5696777727001186e-07,1.7055366984120922e-08,4.96890277508442e-16,6.943287328185942e-08,5.216971892163409e-06,7.819014647192377e-06,6.300408729078296e-07,3.865267077244505e-09,6.350537205455578e-09
3.022365537371403e-05,0.11224543731214343,0.0,0.0,0.0,0.0,0.3299720963096188,0.6699761348330949,2.080529274240977e-05,1.6726202782231344e-05,1.6200967365052738e-07,1.7525728550575707e-08,5.128506824986378e-16,7.158311372104217e-08,5.551755417282935e-06,8.313537632579537e-06,6.923162736511974e-07,3.9738263722427715e-09,6.529454389682301e-09
3.112094539539876e-05,0.11224543870490879,0.0,0.0,0.0,0.0,0.32997096742528054,0.6699752489175108,2.145125838386445e-05,1.7178318285582878e-05,1.6703961991304094e-07,1.79934827540613e-08,5.287732587242701e-16,7.37264432609804e-08,5.897110174659596e-06,8.823115918681175e-06,7.585832701929626e-07,4.081785979345624e-09,6.7074225255494e-09
3.201823541708349e-05,0.11224543988811646,0.0,0.0,0.0,0.0,0.3299698216009989,0.6699743527598213,2.2095424838742688e-05,1.7627920692083102e-05,1.720555409795794e-07,1.845863495353389e-08,5.446514374100258e-16,7.586224472427516e-08,6.253008894553899e-06,9.34769871905133e-06,8.289548631278594e-07,4.189147114919326e-09,6.884442883430533e-09
3.291552543876822e-05,0.11224544084826568,0.0,0.0,0.0,0.0,0.3299686589106823,0.6699734464004338,2.273753127247191e-05,1.8075015251401598e-05,1.770554055956709e-07,1.8921190655266738e-08,5.604787885063334e-16,7.79899141358785e-08,6.619419996992768e-06,9.887230962425336e-06,9.035413210105e-07,4.295911028228854e-09,7.060516795590238e-09
3.381281546045295e-05,0.11224544157217732,0.0,0.0,0.0,0.0,0.3299674794322439,0.6699725298837602,2.337732279661963e-05,1.8519607357880165e-05,1.8203722882491627e-07,1.938115551627461e-08,5.762490285860696e-16,8.010886148059427e-08,6.996307686401474e-06,1.0441653388113668e-05,9.824500217979129e-07,4.402079002288882e-09,7.235645657594917e-09
3.471010548213768e-05,0.11224544204701016,0.0,0.0,0.0,0.0,0.3299662832474959,0.6699716032581102,2.4014550770493453e-05,1.896170255361478e-05,1.8699907439754292e-07,1.983853534736943e-08,5.919560282790365e-16,8.221851141668033e-08,7.383632051319751e-06,1.1010902646557049e-05,1.0657853036148241e-06,4.5076523546310655e-09,7.409830929583834e-09
3.560739550382241e-05,0.11224544226027681,0.0,0.0,0.0,0.0,0.3299650704420399,0.6699706665755828,2.4648973083295482e-05,1.940130653118062e-05,1.9193905690749273e-07,2.0293336115846727e-08,6.075938192269674e-16,8.431830394388364e-08,7.781349168890555e-06,1.159491140472947e-05,1.153648325191209e-06,4.612632437987152e-09,7.583074137399265e-09
3.650468552550714e-05,0.11224544219985766,0.0,0.0,0.0,0.0,0.32996384110515287,0.6699697198919504,2.5280354416230795e-05,1.983842513600049e-05,1.968553438533707e-07,2.0745563947803437e-08,6.231566005442619e-16,8.640769502447148e-08,8.189411213797892e-06,1.2193608456063398e-05,1.2461369362718082e-06,4.717020640887866e-09,7.755376873576083e-09
3.7401975547191866e-05,0.11224544185401467,0.0,0.0,0.0,0.0,0.3299625953296699,0.6699687632665425,2.590846648407282e-05,2.027306436835777e-05,2.017461575193836e-07,2.1195225130088913e-08,6.386387447722053e-16,8.848615715606797e-08,8.607766571321168e-06,1.2806918834562327e-05,1.343345558245895e-06,4.820818388177773e-09,7.926740798190806e-09
3.8299265568876596e-05,0.112245441211403,0.0,0.0,0.0,0.0,0.3299613332118623,0.6699677967621237,2.6533088255792805e-05,2.0705230385056528e-05,2.0660977669321185e-07,2.164232611189206e-08,6.540348033169851e-16,9.055317989534893e-08,9.036359954166806e-06,1.343476393275884e-05,1.445365075193469e-06,4.92402714144653e-09,8.097167639570727e-09
3.9196555590561325e-05,0.11224544026108237,0.0,0.0,0.0,0.0,0.3299600548513133,0.6699668204447697,2.7154006153963804e-05,2.1134929500732444e-05,2.1144453821856083e-07,2.2086873505968898e-08,6.693395113643808e-16,9.260827033188901e-08,9.475132522732693e-06,1.4077061623170936e-05,1.5522827354924128e-06,5.026648399377235e-09,8.26665919486436e-09
4.0093845612246055e-05,0.11224543899252647,0.0,0.0,0.0,0.0,0.3299587603507915,0.6699658343837412,2.7771014232751105e-05,2.156216818881898e-05,2.1624883838092934e-07,2.2528874089515427e-08,6.845477922664908e-16,9.465095351169395e-08,9.92402200845686e-06,1.4733726382905088e-05,1.6641820640805095e-06,5.1286836980128475e-09,8.435217330474752e-09
4.0991135633930785e-05,0.112245437395632,0.0,0.0,0.0,0.0,0.32995744981611996,0.6699648386513555,2.838391433440055e-05,2.198695308217465e-05,2.2102113412590627e-07,2.2968334804692333e-08,6.996547613983185e-16,9.668077281018553e-08,1.0382962839899374e-05,1.5404669421051805e-05,1.781142785416496e-06,5.230134610941904e-09,8.602843982357602e-09
4.1888425655615514e-05,0.11224543546072577,0.0,0.0,0.0,0.0,0.3299561233560454,0.669963833322855,2.8992516224233522e-05,2.2409290973377952e-05,2.257599441100682e-07,2.3405262758808485e-08,7.146557294844482e-16,9.869729025463496e-08,1.0851886271205693e-05,1.608979880851862e-05,1.9032407571356953e-06,5.331002749404929e-09,8.769541156186626e-09
4.2785715677300244e-05,0.11224543317857098,0.0,0.0,0.0,0.0,0.3299547810821041,0.6699628184762751,2.959663770425184e-05,2.2829188814697484e-05,2.3046384958528092e-07,2.3839665224171587e-08,7.295462053983491e-16,1.007000867962635e-07,1.1330720512600853e-05,1.67890196099464e-05,2.0305479143485687e-06,5.431289762323238e-09,8.935310927388868e-09
4.368300569898497e-05,0.11224543054037249,0.0,0.0,0.0,0.0,0.329953423108487,0.6699617941923117,3.0196104705546608e-05,2.3246653717745633e-05,2.3513149511792034e-07,2.4271549637614605e-08,7.443218984391124e-16,1.0268876253244267e-07,1.1819390862566329e-05,1.7502234017357067e-05,2.1631322244852212e-06,5.530997336252015e-09,9.100155441053022e-09
4.45802957206697e-05,0.11224542753778056,0.0,0.0,0.0,0.0,0.3299520495519039,0.6699607605541859,3.079075135979143e-05,2.366169295282504e-05,2.397615891451981e-07,2.4700923599708147e-08,7.589787200925276e-16,1.0466293687963042e-07,1.2317819841355188e-05,1.822934148518477e-05,2.3010576525456917e-06,5.63012719525967e-09,9.264076911714286e-09
4.547758574235443e-05,0.11224542416289372,0.0,0.0,0.0,0.0,0.329950660531446,0.6699597176475093,3.13804200501823e-05,2.4074313947977702e-05,2.4435290437141414e-07,2.512779487366902e-08,7.735127852854454e-16,1.0662224869787349e-07,1.282592732550652e-05,1.8970238866347478e-05,2.4443841365749925e-06,5.7286811007358115e-09,9.427077623019355e-09
4.637487576403916e-05,0.1122454204082605,0.0,0.0,0.0,0.0,0.32994925616844967,0.6699586655601498,3.19649614422633e-05,2.4484524287747346e-05,2.489042780075602e-07,2.555217138397618e-08,7.879204131442536e-16,1.0856635636788682e-07,1.3343630683026544e-05,1.9724820549022497e-05,2.5931675731434433e-06,5.826660851130164e-09,9.589159927275664e-09
4.727216578572389e-05,0.11224541626687994,0.0,0.0,0.0,0.0,0.32994783658635807,0.6699576043820958,3.254423449514909e-05,2.4892331711666132e-05,2.5341461185825353e-07,2.5974061214705846e-08,8.021981272700719e-16,1.1049493782189229e-07,1.3870844908911677e-05,2.0492978593797216e-05,2.7474598125770288e-06,5.924068281625038e-09,9.750326244889043e-09
4.816945580740862e-05,0.11224541173220136,0.0,0.0,0.0,0.0,0.3299464019105852,0.6699565342053226,3.3118106453721005e-05,2.5297744112477475e-05,2.578828722604964e-07,2.6393472607598103e-08,8.163426555448917e-16,1.1240769052955375e-07,1.4407482760697748e-05,2.12746028708752e-05,2.907308663649546e-06,6.020905263744038e-09,9.910579063694279e-09
4.906674582909335e-05,0.11224540679812277,0.0,0.0,0.0,0.0,0.3299449522683783,0.6699554551236571,3.3686452822434154e-05,2.5700769534107106e-05,2.623080898792255e-07,2.681041395986766e-08,8.30350929484375e-16,1.1430433144049003e-07,1.4953454893729454e-05,2.206958119702759e-05,3.0727579074181987e-06,6.117173704899802e-09,1.0069920938183347e-08
4.996403585077808e-05,0.11224540145898841,0.0,0.0,0.0,0.0,0.32994348778868277,0.6699543672326468,3.424915732142675e-05,2.6101416169394864e-05,2.666893593650381e-07,2.7224893821771764e-08,8.442200831543695e-16,1.1618459688497595e-07,1.5508669995855025e-05,2.2877799471990753e-05,3.2438473198571766e-06,6.212875547883715e-09,1.0228354488636014e-08
5.086132587246281e-05,0.11224539570958561,0.0,0.0,0.0,0.0,0.32994200860200745,0.669953270629426,3.4806111825671795e-05,2.6499692357600168e-05,2.7102583887985807e-07,2.7636920893949e-08,8.579474516693769e-16,1.1804824243455595e-07,1.60730349212628e-05,2.3699141814022742e-05,3.4206127029196453e-06,6.308012770300576e-09,1.0385882400157886e-08
5.175861589414754e-05,0.11224538954514023,0.0,0.0,0.0,0.0,0.3299405148402912,0.6699521654125875,3.535721628795305e-05,2.6895606581694256e-05,2.753167494966363e-07,2.8046504024542148e-08,8.715305692922702e-16,1.1989504272439748e-07,1.664645482318878e-05,2.453349069434365e-05,3.6030859236375076e-06,6.402587383951281e-09,1.0542507421631045e-08
5.265590591583227e-05,0.11224538296131208,0.0,0.0,0.0,0.0,0.3299390066367712,0.6699510516820536,3.5902378646483515e-05,2.7289167465452478e-05,2.795613744794538e-07,2.8453652206119598e-08,8.849671671554212e-16,1.217247912392962e-07,1.722883328523749e-05,2.538072707019813e-05,3.791294960850209e-06,6.496601434166701e-09,1.0698232364582324e-08
5.3553195937517e-05,0.1122453759541884,0.0,0.0,0.0,0.0,0.3299374841258532,0.6699499295389489,3.644151471801507e-05,2.7680383770360254e-05,2.8375905845064484e-07,2.8858374572408557e-08,8.982551706241823e-16,1.2353730006531842e-07,1.7820072451071972e-05,2.624073051629184e-05,3.985263959138862e-06,6.590056999095824e-09,1.0853060101974688e-08
5.445048595920173e-05,0.11224536852027786,0.0,0.0,0.0,0.0,0.32993594744298393,0.6699487990854764,3.697454807731178e-05,2.806926439234597e-05,2.8790920645173005e-07,2.926068039485464e-08,9.11392696324216e-16,1.2533239960912534e-07,1.842007315224273e-05,2.7113379354368085e-05,4.18501328952982e-06,6.682956188951447e-09,1.100699356692686e-08
5.624506600257119e-05,0.11224535236018904,0.0,0.0,0.0,0.0,0.3299328321076378,0.6699465136609108,3.802203890514807e-05,2.884005482238657e-05,2.9606481023671394e-07,3.0058080160447564e-08,9.372097164281439e-16,1.288697821113555e-07,1.9645956672373643e-05,2.8896120985216145e-05,4.601915986715171e-06,6.8670940397197784e-09,1.1312189704467096e-08
5.78601880416037e-05,0.1122453363298218,0.0,0.0,0.0,0.0,0.3299299812134834,0.6699444294004729,3.894329654426857e-05,2.9525870046088776e-05,3.0323751030716626e-07,3.076757106989077e-08,9.59915299843351e-16,1.31992548750014e-07,2.077819896101937e-05,3.0542593817423497e-05,4.997026750014928e-06,7.030937099954792e-09,1.1583838424265394e-08
5.9414621826415775e-05,0.11224531956216093,0.0,0.0,0.0,0.0,0.3299271960925066,0.669942399557484,3.9810466018834396e-05,3.017890475371162e-05,3.099890278056281e-07,3.144315005284896e-08,9.81287606273854e-16,1.3494298190196828e-07,2.1893211093570113e-05,3.216407126151223e-05,5.395120676028954e-06,7.186953562894053e-09,1.1842589064276377e-08
6.096905561122785e-05,0.11224530147479814,0.0,0.0,0.0,0.0,0.32992437114690815,0.6699403468328562,4.065836734869456e-05,3.0825113489310814e-05,3.165904654775332e-07,3.2111667961138555e-08,1.0021848266293699e-15,1.3783913104647137e-07,2.3032501855722265e-05,3.382104661199557e-05,5.810696710427415e-06,7.341343867958862e-09,1.209871758202171e-08
6.252348939603993e-05,0.11224528206525114,0.0,0.0,0.0,0.0,0.3299215071016864,0.6699382717809675,4.14868927466266e-05,3.1464547338732594e-05,3.230409850562535e-07,3.277317793565108e-08,1.0226043073299491e-15,1.406807988682113e-07,2.4195523838384783e-05,3.551285817673463e-05,6.243720371191649e-06,7.494120143249717e-09,1.2352241426290979e-08
6.4077923180852e-05,0.11224526133408262,0.0,0.0,0.0,0.0,0.32991860468173184,0.6699361749567332,4.229598983831826e-05,3.209725827328862e-05,3.2934017980185816e-07,3.342773401804233e-08,1.0425447608175223e-15,1.4346791916872906e-07,2.538172737604688e-05,3.7238842680362865e-05,6.694130436430872e-06,7.645294729554248e-09,1.2603178458524164e-08
6.563235696566407e-05,0.11224523928465492,0.0,0.0,0.0,0.0,0.32991566461032773,0.6699340569141634,4.308565840431643e-05,3.272329908293844e-05,3.354880491237907e-07,3.407539108143438e-08,1.0620061852225666e-15,1.4620054920422957e-07,2.6590562071809724e-05,3.8998336813468346e-05,7.161840572945601e-06,7.794880164585037e-09,1.2851546926030164e-08
6.718679075047614e-05,0.1122452159229642,0.0,0.0,0.0,0.0,0.3299126876077509,0.6699319182050223,4.385594701901717e-05,3.33427233086075e-05,3.4148497240219326e-07,3.471620476032902e-08,1.080989781494045e-15,1.4887886177475183e-07,2.782147822625332e-05,4.079067868465262e-05,7.646741015155211e-06,7.942889166978576e-09,1.309736543478458e-08
6.874122453528821e-05,0.11224519125745583,0.0,0.0,0.0,0.0,0.329909674389971,0.6699297593775817,4.460694963704888e-05,3.395558517431497e-05,3.473316823999954e-07,3.535023138042132e-08,1.0994978692338877e-15,1.5150313718355167e-07,2.9073928169785047e-05,4.261520917501486e-05,8.148700269317189e-06,8.0893346202187e-09,1.3340652922077666e-08
7.029565832010029e-05,0.1122451652988356,0.0,0.0,0.0,0.0,0.32990662566744794,0.6699275809754732,4.533880216996012e-05,3.456193951968219e-05,3.5302923859994366e-07,3.597752788889508e-08,1.117533802293868e-15,1.5407375516809064e-07,3.0347367499007218e-05,4.4471273195522325e-05,8.667566821675137e-06,8.234229556622923e-09,1.3581428629242871e-08
7.185009210491236e-05,0.11224513805988014,0.0,0.0,0.0,0.0,0.32990354214402684,0.6699253835366348,4.605167907934154e-05,3.516184173317334e-05,3.585790006700622e-07,3.659815178555635e-08,1.1351018847790372e-15,1.5659118686449224e-07,3.164125621693528e-05,4.635822084703844e-05,9.203170837516108e-06,8.377587141477273e-09,1.3819712074609324e-08
7.340452588972443e-05,0.11224510955525198,0.0,0.0,0.0,0.0,0.3299004245159309,0.6699231675923544,4.67457900061517e-05,3.575534768633943e-05,3.6398260221148705e-07,3.7212161055077005e-08,1.1522072879450242e-15,1.5905598685248423e-07,3.295505977703087e-05,4.8275408482924285e-05,9.755325841285998e-06,8.519420657386457e-09,1.405552302679076e-08
7.49589596745365e-05,0.11224507980131872,0.0,0.0,0.0,0.0,0.3298972734708497,0.6699209336664056,4.7421376458614226e-05,3.634251366936901e-05,3.6924192496285145e-07,3.781961410065337e-08,1.1688559685405771e-15,1.6146878533399016e-07,3.4288250032179905e-05,5.0222199675305134e-05,1.0323830366632534e-05,8.659743488914156e-09,1.4288881478436776e-08
