Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70)
1.9757734026374192e-05,0.11224541059845655,0.0,0.0,0.0,0.0,0.3299828849179257,0.6699845982857734,1.3733127427927457e-05,1.1748381857728651e-05,1.0692065755672112e-07,1.2472013195314674e-08,3.384633210293182e-16,5.5702394570197246e-08,2.8694618475194108e-06,4.10785352174977e-06,1.9289567704462614e-07,9.514509217730516e-09,4.572568462143792e-09,2.709476032410649e-10,1.9632704258828984e-09,1.1134836047388917e-17,1.7458712098096664e-08,2.4653802233273454e-12,6.289875848872753e-11,7.589835087270583e-14,1.117049937188443e-11,9.355816166279007e-22,1.0284389093960137e-18
2.0655569114771427e-05,0.11224541333215439,0.0,0.0,0.0,0.0,0.3299818395407873,0.6699837180870769,1.4430484996331623e-05,1.2277516054488614e-05,1.123499552393961e-07,1.3024918820048775e-08,3.5565006649613536e-16,5.85222277834493e-08,3.1501988034486813e-06,4.508694059542622e-06,2.2236540728674176e-07,9.985017126260035e-09,4.780489745302607e-09,2.984907007096512e-10,2.1646580691385776e-09,1.2277021230111063e-17,2.0134214230300058e-08,2.7006309724115254e-12,6.644462353297154e-11,9.110602869897112e-14,1.3976264461998585e-11,1.1332217747475767e-21,1.1340444681778722e-18
2.1553404203168662e-05,0.11224541601745905,0.0,0.0,0.0,0.0,0.3299807696007447,0.6699828208112933,1.5131989511892147e-05,1.2806419112095397e-05,1.1781152349259275e-07,1.3577664041674355e-08,3.729389662613665e-16,6.135991946747665e-08,3.445041600632509e-06,4.929390676309496e-06,2.5483329370115714e-07,1.0457559138231047e-08,4.988404865301079e-09,3.2749367282836857e-10,2.376810962149076e-09,1.3480262337430016e-17,2.3077856033054995e-08,2.947276751844228e-12,7.004352828598106e-11,1.0857236887951111e-13,1.7331550601757416e-11,1.3615093802416627e-21,1.245316275101651e-18
2.2451239291565897e-05,0.11224541863623806,0.0,0.0,0.0,0.0,0.3299796749735613,0.6699819063221872,1.583733207503886e-05,1.3335107371306565e-05,1.233029567682292e-07,1.4130264061281786e-08,3.9032240542818045e-16,6.421465938311765e-08,3.754084639892752e-06,5.3700661452599866e-06,2.904627564960158e-07,1.0931986918155776e-08,5.1963215458498584e-09,3.5797009510156963e-10,2.599830172485266e-09,1.4745132581684923e-17,2.6303664451163742e-08,3.205346651774723e-12,7.369432918345845e-11,1.2852424682549704e-13,2.131620750503875e-11,1.6236273181716758e-21,1.3623104235343521e-18
2.3349074379963132e-05,0.11224542117025803,0.0,0.0,0.0,0.0,0.32997855554172806,0.6699809744904193,1.6546201138676136e-05,1.3863596121586212e-05,1.2882182891300744e-07,1.4682732932881558e-08,4.0779270387278543e-16,6.708562375459283e-08,4.077416161517243e-06,5.830837524306052e-06,3.2941819668523834e-07,1.1408150521360376e-08,5.404247112017369e-09,3.899329663851693e-10,2.833812523578499e-09,1.6072181104258037e-17,2.9825794756369445e-08,3.474860132462014e-12,7.739584129919201e-11,1.512005931481332e-13,2.601792920064746e-11,1.9229374676352828e-21,1.4850809497904512e-18
2.4246909468360368e-05,0.11224542360121699,0.0,0.0,0.0,0.0,0.3299774111945594,0.6699800251936258,1.7258283002494235e-05,1.4391899601448303e-05,1.343656970179858e-07,1.5235083566611408e-08,4.2534212843046276e-16,6.997197661945773e-08,4.415118178208879e-06,6.3118160660544675e-06,3.7186473536633383e-07,1.1885898637372153e-08,5.6121884887381475e-09,4.233946967500394e-10,3.0788505038707533e-09,1.7461932460313072e-17,3.3658524985514474e-08,3.755826991106738e-12,8.11468402191709e-11,1.768523021349882e-13,3.1532658628735e-11,2.2629819225178534e-21,1.613679786967344e-18
2.5144744556757603e-05,0.11224542591077086,0.0,0.0,0.0,0.0,0.32997624182827623,0.6699790583164857,1.7973262315425128e-05,1.4920031000451781e-05,1.3993210533153512e-07,1.5787327733819443e-08,4.429629052822469e-16,7.287287121586191e-08,4.767266418005257e-06,6.813107137484157e-06,4.1796794968440093e-07,1.2365078837989451e-08,5.820152199953482e-09,4.5836709619219575e-10,3.3350321820445647e-09,1.8914886138015272e-17,3.7816250262570955e-08,4.048247355176212e-12,8.494606403283279e-11,2.057420911614557e-13,3.79649883634887e-11,2.6474838844238613e-21,1.7481567218428017e-18
2.6042579645154838e-05,0.11224542808056304,0.0,0.0,0.0,0.0,0.3299750473460787,0.6699780737507777,1.869082258410223e-05,1.5448002462827107e-05,1.4551858921901309e-07,1.6339476073997018e-08,4.606472324895006e-16,7.578745140100961e-08,5.133930277244157e-06,7.334810149430889e-06,4.678936065758374e-07,1.284553782890105e-08,6.028144368380027e-09,4.948613642488488e-10,3.6024411289689964e-09,2.0431516115842057e-17,4.231347701517657e-08,4.352111704087086e-12,8.879221543879819e-11,2.381443038661136e-13,4.542855577389433e-11,3.080348141162681e-21,1.888559355150054e-18
2.6940414733552073e-05,0.11224543009225332,0.0,0.0,0.0,0.0,0.3299738276582063,0.6699770713954248,1.9410646685462486e-05,1.597582509273149e-05,1.511226791546673e-07,1.6891538103481904e-08,4.783872926305033e-16,7.871485309245288e-08,5.515172783736115e-06,7.877018496084973e-06,5.218073952530802e-07,1.3327121703811488e-08,6.236170715916203e-09,5.328880805980076e-10,3.8811563468780875e-09,2.201227046091344e-17,4.716481709466469e-08,4.667400904024146e-12,9.26839639095495e-11,2.743446792600209e-13,5.404643102271265e-11,3.565661316507357e-21,2.0349330655621824e-18
2.7838249821949308e-05,0.11224543192754673,0.0,0.0,0.0,0.0,0.32997258268198676,0.6699760511565261,2.0132417381551463e-05,1.6503508961117563e-05,1.567419047306485e-07,1.7443522225961216e-08,4.961752654912052e-16,8.165420572891751e-08,5.911050570234575e-06,8.439819504632618e-06,5.798746594217195e-07,1.380967620024652e-08,6.444236564680118e-09,5.724571966564515e-10,4.171252205855959e-09,2.3657570968762378e-17,5.238498180938628e-08,4.9940862692776e-12,9.661994794932968e-11,3.1464007586666143e-13,6.395149633994995e-11,4.10769180766952e-21,2.1873209773738307e-18
2.8736084910346543e-05,0.11224543356822266,0.0,0.0,0.0,0.0,0.329971312341872,0.6699750129473789,2.0855817834725563e-05,1.7031063114203534e-05,1.6237379866907676e-07,1.7995435744774388e-08,5.140033407656525e-16,8.460463374729073e-08,6.321613858302709e-06,9.02329439517779e-06,6.422601301548386e-07,1.4293046956182788e-08,6.65234683867381e-09,6.135780281686886e-10,4.472798387676016e-09,2.5367812844814506e-17,5.798877588046032e-08,5.332129655515363e-12,1.005987774553642e-10,3.5933813702266625e-13,7.528681509809483e-11,4.710889265594891e-21,2.345763931870191e-18
2.9633919998743778e-05,0.11224543499616346,0.0,0.0,0.0,0.0,0.3299700165694635,0.6699739566884869,2.1580532121395775e-05,1.7558495583523455e-05,1.6801590082272217e-07,1.8547284876889246e-08,5.318637307203613e-16,8.75652580677356e-08,6.746906452620496e-06,9.627518251032024e-06,7.091276603721505e-07,1.4777079766441309e-08,6.860506066075494e-09,6.562592488288057e-10,4.785859837192055e-09,2.7143364428699417e-17,6.399109132948506e-08,5.681483563045787e-12,1.046190361059443e-10,4.087569243473324e-13,8.8205989189167e-11,5.379883866788334e-21,2.51030046257408e-18
3.053175508714101e-05,0.112245436193383,0.0,0.0,0.0,0.0,0.32996869530352363,0.6699728823075572,2.230624574244336e-05,1.8085813397529623e-05,1.7366576214972062e-07,1.9099074768570123e-08,5.497486827765001e-16,9.053519758149988e-08,7.186965745735776e-06,1.0252559999417895e-05,7.806399618739628e-07,1.5261620837952866e-08,7.068718382152565e-09,7.005088849757815e-10,5.11049672156047e-09,2.89845669629761e-17,7.040690130810732e-08,6.042091264301038e-12,1.086792838119961e-10,4.632245148658956e-13,1.0287350326755392e-10,6.1194853178986776e-21,2.680966774465909e-18
3.142959017553824e-05,0.11224543714205489,0.0,0.0,0.0,0.0,0.3299673484899766,0.6699717897394865,2.3032646128428392e-05,1.8613022594711712e-05,1.793209486476958e-07,1.965080951274141e-08,5.676504919635803e-16,9.351357063843057e-08,7.641822733217193e-06,1.0898482402584517e-05,8.569583458796975e-07,1.5746517043055985e-08,7.27698753278001e-09,7.463343113607977e-10,5.446764397481108e-09,3.089173440733693e-17,7.725125387983898e-08,6.413886967392613e-12,1.1277805926241551e-10,5.230785394581227e-13,1.1946505448131898e-10,6.934681361953628e-21,2.857796727211484e-18
3.232742526393547e-05,0.11224543782453979,0.0,0.0,0.0,0.0,0.32996597608189615,0.6699706789263331,2.3759423137764418e-05,1.9140128238192864e-05,1.8497904523308394e-07,2.0202492167866236e-08,5.855615131996706e-16,9.649949652757068e-08,8.111502039133624e-06,1.1565342059303274e-05,9.382424679934937e-07,1.6231616169824246e-08,7.485316878555393e-09,7.937422480056231e-10,5.794713386485312e-09,3.286515329845223e-17,8.453926576464562e-08,6.796795985297592e-12,1.169138824606585e-10,5.886656925090775e-13,1.3816786633167936e-10,7.83063610494778e-21,3.0408218225315885e-18
3.3225260352332705e-05,0.11224543822341265,0.0,0.0,0.0,0.0,0.32996457803948226,0.6699695498172796,2.448626954608957e-05,1.9667134431757928e-05,1.9063765955185326e-07,2.0754124778337634e-08,6.034741733544387e-16,9.949209694403124e-08,8.596021951749968e-06,1.225318941667714e-05,1.0246500784875997e-06,1.6716767168493136e-08,7.693709399499297e-09,8.427387581704473e-10,6.154389358286247e-09,3.490508265554022e-17,9.228611605679793e-08,7.190734924375741e-12,1.2108525728703143e-10,6.60341217779808e-13,1.5918098540261942e-10,8.812688154146887e-21,3.230071195676308e-18
3.4123095440729936e-05,0.11224543832148916,0.0,0.0,0.0,0.0,0.3299631543300251,0.669968402368584,2.5212881525122062e-05,2.0194044337264258e-05,1.962944257082868e-07,2.1305708396413678e-08,6.213809830528299e-16,1.0249049743884776e-07,9.095394469294498e-06,1.2962068792158092e-05,1.1163367787604662e-06,1.720182039322139e-08,7.902167700321605e-09,8.933292474130095e-10,6.525833122290715e-09,3.7011753932225447e-17,1.0050703992644338e-07,7.595611913903376e-12,1.252906741486152e-10,7.384683389937059e-13,1.827155598228094e-10,9.886348215226203e-21,3.4255716109513913e-18
3.502093052912717e-05,0.11224543810185107,0.0,0.0,0.0,0.0,0.3299617049278586,0.669967236543517,2.5938959109348797e-05,2.0720860193380997e-05,2.0194700789900443e-07,2.1857243105463662e-08,6.392745481787633e-16,1.0549382884712677e-07,9.60962535561666e-06,1.3692018405631733e-05,1.2134557847933611e-06,1.7686627838335118e-08,8.110694016235444e-09,9.455184637522747e-10,6.9090806273169235e-09,3.918537101493843e-17,1.0921732231543972e-07,8.011326836158745e-12,1.295286125846475e-10,8.234176645732481e-13,2.0899509834678216e-10,1.1057296539861051e-20,3.627347461475273e-18
3.59187656175244e-05,0.11224543754787127,0.0,0.0,0.0,0.0,0.3299602298143012,0.6699660523122923,2.6664206648967992e-05,2.1247583335597608e-05,2.0759310393989254e-07,2.2408728044491492e-08,6.571475810398189e-16,1.085012286877398e-07,1.0138714205518784e-05,1.444307042139496e-05,1.3161576983912867e-06,1.817104336817681e-08,8.31929021930218e-09,9.993104989551883e-10,7.304162969468629e-09,4.142611026757441e-17,1.1843229163807833e-07,8.43777156761761e-12,1.3379754385142846e-10,9.155665844482175e-13,2.382557090450047e-10,1.2331380305313506e-20,3.8354207731140165e-18
3.681660070592163e-05,0.11224543664323723,0.0,0.0,0.0,0.0,0.32995872897758705,0.6699648496519829,2.7388333247585986e-05,2.1774214217438166e-05,2.1323044867425903e-07,2.296016143401513e-08,6.749929111559519e-16,1.1151184253049396e-07,1.068265451951211e-05,1.52152509998157e-05,1.424590286949515e-06,1.865492293985077e-08,8.527957825285548e-09,1.0547087909070459e-09,7.71110640812405e-09,4.373412062217529e-17,1.281673134973015e-07,8.87483026739981e-12,1.3809593359461503e-10,1.0152986185075235e-12,2.7074631675074953e-10,1.3714610406019332e-20,4.049811212409272e-18
3.771443579431886e-05,0.11224543537197404,0.0,0.0,0.0,0.0,0.32995720241278503,0.6699636285464285,2.8111053183262226e-05,2.2300752432814914e-05,2.1885681725131032e-07,2.3511540603016335e-08,6.92803495637694e-16,1.1452482532754886e-07,1.1241433787717118e-05,1.6008580358431627e-05,1.538898272436905e-06,1.9138124818183123e-08,8.736698000988943e-09,1.1117161270556755e-09,8.1299323899643e-09,4.610952371520911e-17,1.384377844268962e-07,9.322379661284133e-12,1.4242224444448097e-10,1.1230027410933561e-12,3.067288584547103e-10,1.5213158114763316e-20,4.2705360986543e-18
3.8612270882716095e-05,0.11224543371846621,0.0,0.0,0.0,0.0,0.3299556501217083,0.6699623889861341,2.883208631159948e-05,2.2827196739450987e-05,2.2447002826476952e-07,2.4062862016880944e-08,7.105724291216121e-16,1.1753934270355753e-07,1.1815033582598756e-05,1.682307284221681e-05,1.6592231302338054e-06,1.962050978215868e-08,8.945511572052473e-09,1.1703346489483549e-09,8.560657580911475e-09,4.855241406870943e-17,1.492591256699996e-07,9.780289324399141e-12,1.4677493853432295e-10,1.2390727155308409e-12,3.4647845593929954e-10,1.683335184598241e-20,4.4976104200594475e-18
3.9510105971113327e-05,0.11224543166747802,0.0,0.0,0.0,0.0,0.3299540721128133,0.6699611309681566,2.9551158449680774e-05,2.335354508329873e-05,2.3006794674228312e-07,2.461412130648222e-08,7.282929532334571e-16,1.205545722000703e-07,1.2403429660199583e-05,1.7658737002715603e-05,1.785702898406809e-06,2.0101941322218994e-08,9.154399031187477e-09,1.2305658578108921e-09,9.003293905870885e-09,5.106285931567571e-17,1.6064677700409928e-07,1.0248422019043915e-11,1.5115248011371867e-10,1.3639063911393868e-12,3.9028356513903467e-10,1.8581673280126257e-20,4.731046853709382e-18
4.040794105951056e-05,0.11224542920417305,0.0,0.0,0.0,0.0,0.3299524684010894,0.669959854495983,3.02680017397624e-05,2.3879794623878395e-05,2.3564848697719198e-07,2.516531329807592e-08,7.459584655522929e-16,1.2356970447185302e-07,1.300659206950833e-05,1.8515575685713924e-05,1.918471997944855e-06,2.0582285827912323e-08,9.36336054681854e-09,1.292410621136366e-09,9.457848596122769e-09,5.3640900468859534e-17,1.7261619062253612e-07,1.0726634024450373e-11,1.5555333806059462e-10,1.497904976222519e-12,4.38446101768985e-10,2.0464753347583904e-20,4.970855789463359e-18
4.130577614790779e-05,0.11224542631413228,0.0,0.0,0.0,0.0,0.32995083900793865,0.6699585595794021,3.098235499174921e-05,2.4405941760459534e-05,2.4120961519504385e-07,2.5716432043856344e-08,7.635625280514733e-16,1.2658394443135245e-07,1.362448526957774e-05,1.9393586127095178e-05,2.057661064421162e-06,2.106141276535136e-08,9.572395972101223e-09,1.3558691803018172e-09,9.924324244127155e-09,5.628655223159481e-17,1.851828250822937e-07,1.1214775447483629e-11,1.599759882475797e-10,1.6414723395064142e-12,4.912815428418726e-10,2.2489368543921332e-20,5.2170453577466075e-18
4.220361123630502e-05,0.11224542298337102,0.0,0.0,0.0,0.0,0.3299491839610478,0.6699572462343644,3.169396400359761e-05,2.4931982159004854e-05,2.4674935204815365e-07,2.6267470853429013e-08,7.810988749953299e-16,1.2959651233714145e-07,1.4257068253984014e-05,2.0292760056505192e-05,2.203396791483521e-06,2.15391948439944e-08,9.781504854293972e-09,1.4209411591526824e-09,1.040271886554979e-08,5.899980334958155e-17,1.9836213932758503e-07,1.1712690598184141e-11,1.644189160192692e-10,1.7950142891564168e-12,5.491190039149638e-10,2.466243655563362e-20,5.469621460786095e-18
4.310144632470225e-05,0.11224541919835423,0.0,0.0,0.0,0.0,0.3299475032942506,0.6699559144828373,3.240258185891174e-05,2.5457910779796227e-05,2.522657749325865e-07,2.6818422325837774e-08,7.985614202737129e-16,1.3260664482443966e-07,1.4904294682201843e-05,2.1213083808428674e-05,2.3558017865122392e-06,2.2015508172403652e-08,9.990686444454068e-09,1.4876255734971381e-09,1.089302596829548e-08,6.178061700241419e-17,2.1216958679844429e-07,1.2220218356831855e-11,1.688806185588645e-10,1.958937825133784e-12,6.123012919798628e-10,2.6991011681430798e-20,5.7285878074410385e-18
4.3999281413099485e-05,0.11224541494601085,0.0,0.0,0.0,0.0,0.3299457970473841,0.6699545643526519,3.310796920112214e-05,2.5983721905661326e-05,2.5775702012276725e-07,2.736927838188863e-08,8.159442641591962e-16,1.3561359587569188e-07,1.556611301745257e-05,2.2154538440261458e-05,2.514994438721224e-06,2.2490232402651534e-08,1.0199939707417435e-08,1.5559208415317747e-09,1.1395234628235103e-08,6.462893123307358e-17,2.2662060963320682e-07,1.2737192497581953e-11,1.7335960702454798e-10,2.1336504367646863e-12,6.811849339499652e-10,2.9482280881825485e-20,5.993945951634751e-18
4.489711650149672e-05,0.11224541021374662,0.0,0.0,0.0,0.0,0.32994406526613573,0.6699531958773421,3.38098944837613e-05,2.650940917071803e-05,2.632212847198679e-07,2.7920030297159904e-08,8.332416994748225e-16,1.3861663772803298e-07,1.6242466670568184e-05,2.3117099856948427e-05,2.6810887999140025e-06,2.2963250863061754e-08,1.0409263332041045e-08,1.6258247951363022e-09,1.1909329571359904e-08,6.754465941387034e-17,2.417306329734075e-07,1.3263442088259156e-11,1.778544088206373e-10,2.3195593975402443e-12,7.561401809337682e-10,3.214355910080904e-20,6.265695333771767e-18
4.579495158989395e-05,0.11224540498945523,0.0,0.0,0.0,0.0,0.3299423080018851,0.6699518090959796,3.4508134196471876e-05,2.7034965589554517e-05,2.686568284112583e-07,2.8470668735333654e-08,8.504482171637551e-16,1.4161506171607585e-07,1.6933294149402974e-05,2.4100738941741997e-05,2.8541944780430875e-06,2.3434450679094333e-08,1.0618655741682468e-08,1.6973346919497143e-09,1.2435291262098818e-08,7.052769074734314e-17,2.575150593792456e-07,1.3798791887049874e-11,1.8236356977170457e-10,2.517071027946724e-12,8.375509885747868e-10,3.498228423305816e-20,6.543833325275987e-18
4.669278667829118e-05,0.1122453992615284,0.0,0.0,0.0,0.0,0.3299405253115386,0.6699504040530014,3.5202473066506045e-05,2.7560383586763983e-05,2.740619750391113e-07,2.902118378143291e-08,8.675585112547503e-16,1.4460817904939926e-07,1.7638529213315625e-05,2.5105421692624495e-05,3.0344165436584517e-06,2.3903722882251185e-08,1.0828115104868239e-08,1.7704472282519863e-09,1.2973095997415313e-08,7.357789079993738e-17,2.7398926336335814e-07,1.4343062663263766e-11,1.8688565596239695e-10,2.726590016175531e-12,9.258149737290232e-10,3.800601309098387e-20,6.828355276368292e-18
4.759062176668841e-05,0.11224539301886463,0.0,0.0,0.0,0.0,0.32993871725735924,0.6699489807980341,3.589270423559514e-05,2.808565502675135e-05,2.7943511397710616e-07,2.9571564975516634e-08,8.845674832202112e-16,1.4759532152296433e-07,1.8358101032236704e-05,2.6131109363930158e-05,3.221855449269483e-06,2.4370962506881124e-08,1.1037639346128804e-08,1.8451585525972251e-09,1.3522716006357403e-08,7.669510206660938e-17,2.9116858605021305e-07,1.4896071606254728e-11,1.9141925574033555e-10,2.948518760383218e-12,1.0213433479801808e-09,4.1222416639487343e-20,7.119254566278351e-18
4.8488456855085643e-05,0.11224538625087588,0.0,0.0,0.0,0.0,0.3299368839067901,0.6699475393857106,3.65786294121859e-05,2.861077124373228e-05,2.8477470131535834e-07,3.0121801346511725e-08,9.014702457271684e-16,1.5057584215941279e-07,1.9091934349833036e-05,2.717775861269573e-05,3.416606961585075e-06,2.4836068674846346e-08,1.1247226156984291e-08,1.9214642800791853e-09,1.4084119554774422e-08,7.987914456473484e-17,3.090683299679906e-07,1.5457632745916706e-11,1.95962981669186e-10,3.1832566716314924e-12,1.1245608286148038e-09,4.4639274600708954e-20,7.416522655994396e-18
4.9386291943482875e-05,0.1122453789474939,0.0,0.0,0.0,0.0,0.32993502533227487,0.6699460798754878,3.7260058999152236e-05,2.913572307184675e-05,2.9007926085441693e-07,3.0671881445540876e-08,9.182621257837898e-16,1.5354911578360073e-07,1.983994965027903e-05,2.82453216492639e-05,3.6187621065387608e-06,2.5298944668106084e-08,1.1456873007025288e-08,1.999359507253192e-09,1.4657271054765237e-08,8.312981645485477e-17,3.2770375397935523e-07,1.602755725503167e-11,2.0051547201994758e-10,3.4311995406656455e-12,1.2359055276093532e-09,4.826447150717363e-20,7.720149143854204e-18
