Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133)
1.792272642600714e-11,0.11224537200026394,0.0,0.0,0.0,0.0,0.3299999999891928,0.669999999991544,1.0805152740258264e-11,8.453862762855729e-12,2.072135462427599e-15,2.3533614304714427e-12,6.558355159866554e-24,1.7228216780958708e-19,3.208631924664639e-20,8.546624790831449e-24,1.2210652678993922e-25,1.4666779681273956e-19,2.903644793378105e-19,1.7913758304515428e-28,3.3758855491420776e-32,1.9129750390025654e-40,1.9527614713092974e-37,5.18987897618882e-23,6.453509818225475e-21,1.7183323558365728e-36,2.8221372733878036e-40,5.565647116647445e-47,1.7534290717865268e-41,1.4558057458686756e-56,5.96520320041572e-63,1.2334291218733499e-52,4.100449452832314e-56,1.0364698521516938e-62,3.9723082325777337e-72,7.516573207072729e-75,4.693854458398536e-68,5.004300949166485e-67,6.2750100205155436e-58,1.620216572730415e-64,2.3947646940531067e-60,1.8315469142935635e-62,1.9321066884623676e-65,1.310421343524175e-25,9.748627092118953e-69,7.001638838697258e-69,2.598204354628226e-60,1.1392100361199475e-68,1.5343214131883432e-60,4.188411974041948e-65,2.529246519118138e-71,7.437236887016672e-25,3.370645906209251e-56,1.5585518266083507e-50,1.0992260035027558e-42,3.080594546454873e-60,1.5165422060141099e-52,8.791170271654092e-57,6.564230817074337e-44
2.5091972579008804e-11,0.11224537200036863,0.0,0.0,0.0,0.0,0.32999999998486984,0.6699999999881538,1.5126250171251015e-11,1.1842300018665378e-11,3.958574235226464e-15,3.287907441159553e-12,1.2529470813208933e-23,3.5396982365781963e-19,8.429327935257948e-20,2.3905209500999714e-23,3.340709357171242e-25,2.86702697856259e-19,5.585816543058168e-19,6.5328520386611835e-28,1.7387650346262196e-31,9.855394798371256e-40,1.4527930062196114e-36,1.354785757140406e-22,1.6915542305148807e-20,6.60841999946789e-36,1.548144326285203e-39,2.8726303378199687e-46,9.050554306280537e-41,1.9719659511587327e-55,1.3379296397251103e-61,9.849251570030388e-52,4.886285744353831e-55,1.5686251583043885e-61,1.3634046751994535e-70,1.5508307156914303e-73,1.3784656064092836e-66,1.4697522924791575e-65,1.263667455126432e-56,3.655891395965101e-63,7.8172440829862235e-59,9.797119599369323e-61,1.0332535289676342e-63,2.5200849216413415e-25,5.214676663945778e-67,1.0708421065115817e-67,5.6395976985602925e-59,3.990632168564596e-67,3.3274794010733193e-59,1.5564013492121867e-63,9.167559005679818e-70,1.9152499423175698e-24,4.25981935543343e-55,1.9810930685447163e-49,9.048072341322211e-42,4.278263881048459e-59,1.9276257638824187e-51,1.7699974715939327e-55,3.810413113067813e-43
3.943046488501213e-11,0.11224537200057647,0.0,0.0,0.0,0.0,0.32999999997622387,0.6699999999813595,2.3766653335034462e-11,1.8631096065300698e-11,9.523258789469196e-15,5.1450775288974245e-12,3.0143649609876257e-23,9.804370515840882e-19,3.2222622431824e-19,1.0409601621179328e-22,1.3264433037491876e-24,7.235083878091171e-19,1.3639074881447375e-18,4.096945391709064e-27,1.858900422723723e-30,1.053904115950668e-38,2.7498508582494123e-35,5.104987911378942e-22,6.433392216842861e-20,4.360417253980129e-35,1.7609928407145033e-38,3.0775782256629753e-45,9.696787918647125e-40,6.589642723967083e-54,8.066143467684734e-60,2.0002463586208546e-50,1.8285403215043267e-53,7.730821681425994e-60,1.562676513306373e-68,9.177624985081459e-72,1.3556171818180467e-64,1.4454793766389377e-63,8.020515516127709e-55,2.5664603519153437e-61,9.495004501335927e-57,2.2178378831439852e-58,2.3388759429690198e-61,6.149147672859974e-25,1.1804874095269582e-64,4.478413539166744e-66,3.6134912759861637e-57,4.763976789596838e-65,2.1275958466218445e-57,2.126158771210345e-61,1.224991933391645e-67,7.004167595839357e-24,1.3128915965894145e-53,6.594114096004634e-48,1.615524416839065e-40,1.2012504390511294e-57,6.41558180416316e-50,1.1228388533549697e-53,4.6474272039748404e-42
5.376895719101545e-11,0.11224537200078226,0.0,0.0,0.0,0.0,0.3299999999675779,0.669999999974547,3.240472758580497e-11,2.5435707939451076e-11,1.7416937702458683e-14,6.986431256723478e-12,5.51302371779975e-23,2.0119619113063326e-18,7.92372561766698e-19,2.8116854724880943e-22,3.3202700335620605e-24,1.3805809248982245e-18,2.5286035182552498e-18,1.32458731153219e-26,7.710664330088081e-30,4.3719156832772797e-38,1.4261058985882647e-34,1.2409535322573428e-21,1.5755595329809003e-19,1.437345009976797e-34,7.448625986600837e-38,1.277411874495539e-44,4.024918795370253e-39,4.225987248914568e-53,6.6932867759551e-59,1.056558893419474e-49,1.1756663808092858e-52,5.301997907563923e-59,1.3796525206468248e-67,6.981546172776594e-71,1.1217292256993199e-63,1.1960990456452675e-62,6.051378788288542e-54,1.9723831200531316e-60,8.322532424947906e-56,2.2000356312632383e-57,2.320100236569392e-60,1.1392984421335438e-24,1.1710127539905049e-63,3.1095184466938694e-65,2.753012596281616e-56,4.1747603501774616e-64,1.6198086123138703e-56,1.902008302171207e-60,1.0957362000393991e-66,1.6627860380604203e-23,8.348213593300268e-53,4.181347376090095e-47,8.423458864590683e-40,7.605627297723224e-57,4.0679968434580244e-49,8.470173228620701e-53,2.0121482502221947e-41
6.810744949701878e-11,0.11224537200098603,0.0,0.0,0.0,0.0,0.3299999999589319,0.6699999999677165,4.104055748065663e-11,3.22560033701978e-11,2.7554967441361806e-14,8.812100895189401e-12,8.722129524561233e-23,3.521519362198351e-18,1.567966150169662e-18,6.033354727686008e-22,6.652419699277932e-24,2.272911204372804e-18,4.053333655169997e-18,3.212580877373093e-26,2.249133761905172e-29,1.2753110261024743e-37,4.914449600633769e-34,2.4292325142223057e-21,3.105822870320442e-19,3.5299913481416425e-34,2.1997947176082476e-37,3.7275625918027346e-44,1.1745068024073811e-38,1.7806652158289012e-52,3.781942102337738e-58,3.683985841218428e-49,4.76147492855231e-52,2.245252395116413e-58,7.594792578441665e-67,3.489647314779776e-70,5.590212209171478e-63,5.960878248996657e-62,2.8213175884998106e-53,9.307884829495011e-60,4.356102797381469e-55,1.2696040483462083e-56,1.338894589004632e-59,1.8251804627830226e-24,6.757724076953068e-63,1.3978269399749195e-64,1.3130450415852046e-55,2.2091502187338155e-63,7.720962029396755e-56,1.0104723805994844e-59,5.859702482188832e-66,3.1847966709008e-23,3.5959249940543286e-52,1.7117297129330567e-46,2.994390876270137e-39,3.3360099991057877e-56,1.6652766073975793e-48,3.94840195822743e-52,6.026933477068871e-41
8.24459418030221e-11,0.11224537200118784,0.0,0.0,0.0,0.0,0.32999999995028595,0.6699999999608685,4.96742271172401e-11,3.909184914199023e-11,3.985316407349471e-14,1.0622219659556425e-11,1.261503404005195e-22,5.5820623674105805e-18,2.722370420801896e-18,1.1278396425805464e-21,1.1671066325592273e-23,3.4155119786149842e-18,5.938834767715436e-18,6.590031576094531e-26,5.373642920761001e-29,3.0470822852803176e-37,1.3495114807328934e-33,4.173282704418936e-21,5.372176146233996e-19,7.312935225660688e-34,5.306132977668843e-37,8.90835407568204e-44,2.806927243383538e-38,5.9109280029595386e-52,1.654698919790141e-57,1.0207666539306734e-48,1.497541054258396e-51,7.310122902827269e-58,3.204802231007181e-66,1.3570544649725404e-69,2.1162761260363426e-62,2.2566097250395923e-61,1.012097088432424e-52,3.3698727094763687e-59,1.7245738840508756e-54,5.464567190955873e-56,5.76281782984049e-59,2.6726094273010923e-24,2.908627590500156e-62,4.9155492606875315e-64,4.8398376691806575e-55,8.886351400434678e-63,2.8442862369629826e-55,4.049480698079944e-59,2.366253610201255e-65,5.357662035628524e-23,1.2243048265647832e-51,5.501939821666714e-46,8.551453225676552e-39,1.1726184308766149e-55,5.3524740910055827e-48,1.416204767387486e-51,1.4675277202380262e-40
9.999999999999999e-11,0.11224537200158556,0.0,0.0,0.0,0.0,0.329999999939701,0.6699999999524606,6.024125953026173e-11,4.748170430959867e-11,5.774250583397741e-14,1.2817281719642276e-11,1.8277792663565334e-22,8.948713950444314e-18,4.746130690138411e-18,2.1380904637835136e-21,2.0583316454879546e-23,5.174436699045619e-18,8.739401085620592e-18,1.3656726275446768e-25,1.3153120631224141e-28,7.458607049686633e-37,3.886131861944354e-33,7.182337836284529e-21,9.322640871696663e-19,1.5318753600836456e-33,1.3125978586675767e-36,2.1810634421438455e-43,6.872343722137173e-38,2.210550158320312e-51,9.180524831893858e-57,2.970011396046296e-48,5.110515329117142e-51,2.5965626215113457e-57,1.7210746376850598e-65,6.349795247176255e-69,9.422807483980285e-62,1.0047710825091989e-60,4.1973035744923434e-52,1.4133185298538444e-58,8.236538291676449e-54,2.9531015238779818e-55,3.1142857546198736e-58,3.930118724796051e-24,1.5718495800126048e-61,1.9996981612561917e-63,2.1043824218433457e-54,4.386516249144126e-62,1.2355252706774754e-54,1.9673215243946304e-58,1.160263767133053e-64,8.994490254995178e-23,4.707184767078239e-51,1.962730073564062e-45,2.6123968239947945e-38,4.832190403003877e-55,1.9093257123697362e-47,5.8717463623383e-51,3.6575798662172084e-40
1.1112292641502876e-10,0.11224537200158556,0.0,0.0,0.0,0.0,0.329999999932994,0.6699999999471197,6.693538056348735e-11,5.2809707330424316e-11,7.063480719992136e-14,1.4196288944035104e-11,2.235877784087691e-22,1.1612566309983265e-17,6.4264825171007184e-18,3.0370675288151876e-21,2.8057758310505897e-23,6.5043644467887714e-18,1.079493052265215e-17,2.0284019342285954e-25,2.1243318266062734e-28,1.2046400284575437e-36,6.760426574270976e-33,9.64900612133371e-21,1.258780544521946e-18,2.2883056631943813e-33,2.1307039102656418e-36,3.5229868854401177e-43,1.1100662128678784e-37,4.261654971621689e-51,1.9811092390211962e-56,5.1893926305193123e-48,9.519906802440421e-51,4.906733060253474e-57,3.6881134760009573e-65,1.312121481157394e-68,1.9190408853398276e-61,2.0463117654321316e-60,8.369062350261806e-52,2.827619748214484e-58,1.7113476583105576e-53,6.333159796209695e-55,6.678835376834442e-58,4.8523341506917085e-24,3.3709562230529705e-61,3.9649571024801695e-63,4.2588154111862214e-54,9.198403474152752e-62,2.4997066359697422e-54,4.1063595372814114e-58,2.4275698709976775e-64,1.1903367694803865e-22,9.15559665051192e-51,3.7208143069426554e-45,4.6645702547004663e-38,9.626645151492751e-55,3.6195143668972617e-47,1.170683475901562e-50,5.955093438912741e-40
1.397999110270354e-10,0.11224537200197557,0.0,0.0,0.0,0.0,0.32999999991570206,0.6699999999333026,8.418881019898354e-11,6.658824052136131e-11,1.0913895373477586e-13,1.7709681093921602e-11,3.4547072512011717e-22,2.0644589563786563e-17,1.245191664751695e-17,6.596053171799796e-21,5.526928440276817e-23,1.0758657718831924e-17,1.710286625683162e-17,4.828898547874469e-25,6.092762785642483e-28,3.455102155286742e-36,2.290852953551652e-32,1.8321052324803068e-20,2.421337468082115e-18,5.5219343394498434e-33,6.182690893963919e-36,1.0106448921099134e-42,3.184483060685041e-37,1.7850937857718139e-50,1.1075956523759257e-55,1.7761540447743194e-47,3.777415743016067e-50,2.0079779879666464e-56,1.9992933533114512e-64,6.248035056706857e-68,9.470265473611822e-61,1.009837687419794e-59,3.9164121005597584e-51,1.333934886125754e-57,8.942154817595627e-53,3.615970350400069e-54,3.8133406323866124e-57,7.678967660801428e-24,1.9246762512699634e-60,1.8032985955015872e-62,2.042664368047652e-53,4.8857894679069565e-61,1.1978372315281455e-53,2.1723236165606124e-57,1.2954857102735334e-63,2.1761820599956054e-22,3.804388880432619e-50,1.5291504912329676e-44,1.652154734463419e-37,4.129437182323086e-54,1.4874498277002936e-46,5.477108261664205e-50,1.735279035350635e-39
1.6847689563904205e-10,0.11224537200235815,0.0,0.0,0.0,0.0,0.3299999998984101,0.6699999999194188,1.014351265419017e-10,8.042636951244991e-11,1.5475445908690393e-13,2.1163475314450788e-11,4.898646083328736e-22,3.320933434996289e-17,2.1338740748323104e-17,1.253457790165437e-20,9.623876811976857e-23,1.628797088293581e-17,2.4868849846833172e-17,9.83195409131579e-25,1.449867900891395e-27,8.22211033259742e-36,6.273244766817712e-32,3.0765195707114385e-20,4.119121799000384e-18,1.1385295526515908e-32,1.486722226856349e-35,2.405360673312925e-42,7.579181895972201e-37,5.814845287608344e-50,4.69373479244741e-55,4.906509902558628e-47,1.1834660616883657e-49,6.442033747057984e-56,8.21035210386782e-64,2.37967303340577e-67,3.5673912813628496e-60,3.804010069407556e-59,1.4103798319932806e-50,4.8347778644230685e-57,3.558273450574788e-52,1.55924384577047e-53,1.6443528642353212e-56,1.1153062017534572e-23,8.299405779903337e-60,6.313019783306915e-62,7.467550520603588e-53,1.9571634434051246e-60,4.374933845822333e-53,8.740322275459894e-57,5.239311043373832e-63,3.5221258526743897e-22,1.267760319355926e-49,4.904145349058484e-44,4.663824217379219e-37,1.4093324882013037e-53,4.770182843382839e-46,1.9719583047398536e-49,4.176424751747709e-39
2.2583086486305535e-10,0.11224537200310146,0.0,0.0,0.0,0.0,0.3299999998638262,0.6699999998914572,1.3590841844269104e-10,1.0827737496797087e-10,2.6531840662074843e-13,2.789630992606459e-11,8.398505964401792e-22,7.067857579257081e-17,4.94924986402337e-17,3.533603594317244e-20,2.3084151272473526e-22,3.1531807967949884e-17,4.4798264034228575e-17,3.0746046713586403e-24,6.203416990976084e-27,3.518025522380082e-35,3.762739779103757e-31,6.833395032073862e-20,9.402693946034232e-18,3.66859338307337e-32,6.547699317663338e-35,1.02941464618801e-41,3.243659736953355e-36,5.213283909119835e-49,7.470674872618622e-54,3.0273898580796084e-46,1.0579020326430196e-48,6.104791904205857e-55,1.7205422403418645e-62,3.098531663545774e-66,5.662231739668548e-59,6.037859543337264e-58,1.930580370763951e-49,6.741408243077193e-56,7.486049312497599e-51,4.80859720369422e-52,5.07105446042233e-55,2.0046011081782317e-23,2.5594807475860834e-58,7.505684426457134e-61,1.0368011880661096e-51,3.9410895912040056e-59,6.040334197616583e-52,1.9432962849773153e-55,1.135044650120899e-61,7.287808390214175e-22,1.0760789187043544e-48,4.387433128587403e-43,2.823685520839084e-36,1.2014931409135935e-52,4.2666056036930436e-45,2.695546193531474e-48,1.8201345354759977e-38
2.771630355134539e-10,0.11224537200374302,0.0,0.0,0.0,0.0,0.3299999998328734,0.6699999998662199,1.6674299084386031e-10,1.3339638438334096e-10,3.8350744885675576e-13,3.373005224721285e-11,1.2139740726440382e-21,1.2045147542391785e-16,8.878837402682823e-17,7.337282165996001e-20,4.261991894019201e-22,5.038004572024574e-17,6.763845314521565e-17,6.784138128417988e-24,1.6737658529809942e-26,9.492251119871948e-35,1.230773313428459e-30,1.1802487300982424e-19,1.6631694306437934e-17,8.289075538274672e-32,1.8029509616353943e-34,2.7778405781737246e-41,8.752934195642725e-36,2.088848811084567e-48,3.9849711450653634e-53,1.007302494246146e-45,4.2095878945554497e-48,2.482124961977479e-54,9.609992367585025e-62,1.521188589950328e-65,2.7691784188898663e-58,2.952891785703508e-57,9.026733451788354e-49,3.169295184336293e-55,4.0245158708240996e-50,2.8572711528959405e-51,3.013225033772233e-54,3.020739194044918e-23,1.5208452576084253e-57,3.396950139039663e-60,4.9102157033492463e-51,2.0938897601070332e-58,2.853812200925778e-51,1.0628313895190981e-54,6.202194564316047e-61,1.1872882206065515e-21,4.343735852872335e-48,1.731347719508248e-42,9.267582415354051e-36,4.836702763241124e-52,1.6834616394843909e-44,1.2595720776612224e-47,4.956145495178891e-38
3.284952061638524e-10,0.11224537200436316,0.0,0.0,0.0,0.0,0.32999999980192063,0.6699999998407912,1.975618397579428e-10,1.586912177342153e-10,5.17406553501851e-13,3.9387963957579044e-11,1.6378275971293906e-21,1.8770314242501419e-16,1.4364497463915044e-16,1.348606279440432e-19,7.090297081754838e-22,7.458872626297382e-17,9.523739680775463e-17,1.3033254015644812e-23,3.7964669104816715e-26,2.1530722430676806e-34,3.275501403854014e-30,1.8394363736636006e-19,2.6531370709801327e-17,1.6291325207446775e-31,4.169780291951607e-34,6.301280371971949e-41,1.9855284344419433e-35,6.540551927057541e-48,1.5928687855330211e-52,2.725207631854823e-45,1.3256357707003398e-47,7.941130317253416e-54,3.932811576482903e-61,5.37906964567146e-65,1.0354472172652506e-57,1.104143431365651e-56,3.2571102735928154e-48,1.1482835812454739e-54,1.6508232019932162e-49,1.2892058117362596e-50,1.3595728477007033e-53,4.245259978255181e-23,6.862082190299904e-57,1.1910019088679641e-59,1.7870119389386484e-50,8.447161172750098e-58,1.0358903250681892e-50,4.439138422388981e-54,2.579966390180188e-60,1.7535209099184524e-21,1.3312246376944099e-47,5.3827387177242337e-42,2.4670300634550096e-35,1.4767474131723938e-51,5.233201058503592e-44,4.541875502769422e-47,1.1312924839683871e-37
3.7982737681425096e-10,0.1122453720049625,0.0,0.0,0.0,0.0,0.32999999977096783,0.6699999998151781,2.2836701499656965e-10,1.8415654716038866e-10,6.649638219757912e-13,4.487537299948151e-11,2.1049159050906873e-21,2.7422221372270984e-16,2.1596401035572532e-16,2.27131978726661e-19,1.09542162769956e-21,1.0452969364158396e-16,1.2762555200939047e-16,2.2706079358518182e-23,7.620850510284269e-26,4.322009256380221e-34,7.528068598901833e-30,2.665318778724385e-19,3.933157251777471e-17,2.901479006831035e-31,8.527136307409629e-34,1.2649675068655391e-40,3.9859090113078357e-35,1.7404408126029774e-47,5.288086499499895e-52,6.360849661772259e-45,3.513343275724333e-47,2.1293251432911134e-53,1.3301795419311154e-60,1.6694266447812804e-64,3.1485872262819455e-57,3.357483824535276e-56,9.645865014179355e-48,3.4107178571391256e-54,5.4231333845075326e-49,4.564334566141898e-50,4.813466099034968e-53,5.678535152360182e-23,2.429468073266892e-56,3.4802442028966786e-59,5.358674040403316e-50,2.743114695646411e-57,3.0988878757875065e-50,1.4813379411154742e-53,8.599618237190793e-60,2.417772147765269e-21,3.57662166963942e-47,1.4099375160165819e-41,5.683375907004445e-35,3.952485826761184e-51,1.3706054075168368e-43,1.3442306332619669e-46,2.2814673887965623e-37
4.311595474646495e-10,0.11224537200554194,0.0,0.0,0.0,0.0,0.32999999974001504,0.6699999997893876,2.591602912811568e-10,2.0978720749187515e-10,8.24402731488615e-13,5.019744463657823e-11,2.6096154310822455e-21,3.815586902756426e-16,3.0741959370474675e-16,3.582179972945608e-19,1.6014553644245627e-21,1.4052610500684507e-16,1.6483235930069986e-16,3.6785619630728705e-23,1.398125501012222e-25,7.929228197356532e-34,1.5549985352133548e-29,3.657954977757481e-19,5.5204056560356855e-17,4.803000947876509e-31,1.5928829488362043e-33,2.3208262537656667e-40,7.312926019155518e-35,4.1030292653377994e-47,1.5169807608694404e-51,1.3336055238953406e-44,8.229112445545887e-47,5.033060615400735e-53,3.883185461249728e-60,4.502842078730817e-64,8.286508287699627e-57,8.836296683838856e-56,2.4859743224334305e-47,8.810507967648606e-54,1.527500459509608e-48,1.3687707826163117e-49,1.4434819334344405e-52,7.320950171591016e-23,7.285586221627121e-56,8.913645974998526e-59,1.4011018245397306e-49,7.664049320408526e-57,8.084003572655183e-50,4.2328954668507285e-53,2.454435825840784e-59,3.1695812967039724e-21,8.486597584526682e-47,3.266261960443209e-41,1.1771061175888027e-34,9.366706243819358e-51,3.1747788974707703e-43,3.4623257928293656e-46,4.200585806445324e-37
4.82491718115048e-10,0.1122453720061023,0.0,0.0,0.0,0.0,0.32999999970906224,0.6699999997634268,2.8994320933176986e-10,2.355781888351065e-10,9.941810034252482e-13,5.535918886480576e-11,3.1470441072936458e-21,5.11059471888816e-16,4.1949093775524735e-16,5.367469381996289e-19,2.2432082385983424e-21,1.8285965026296685e-16,2.068862878787997e-16,5.634034644824975e-23,2.393316246860646e-25,1.3573343625377471e-33,2.960249177609574e-29,4.814261843239977e-19,7.427239877966189e-17,7.513591485873517e-31,2.7754186085268134e-33,3.972948127377669e-40,1.251877621267862e-34,8.806762469532671e-47,3.8788038473146744e-51,2.5760125036877587e-44,1.755309630246159e-46,1.0815527248081204e-52,1.0110829267243243e-59,1.086883901050089e-63,1.9578748051857739e-56,2.087776763465974e-55,5.772821900030748e-47,2.0497682018956479e-53,3.837658999372865e-48,3.631380332965141e-49,3.829592003625952e-52,9.172902404948572e-23,1.932882946954802e-55,2.064978116756926e-58,3.3030701255877334e-49,1.9140932016365685e-56,1.9015131111522014e-49,1.0780954015166634e-52,6.2424814738998685e-59,3.9988726131441e-21,1.823942540612266e-46,6.892727845974977e-41,2.2458073384208863e-34,2.0091639099243402e-50,6.698906371204605e-43,8.03528444502289e-46,7.211095724700846e-37
5.85156059415845e-10,0.1122453720071682,0.0,0.0,0.0,0.0,0.32999999964715654,0.6699999997110175,3.5148325235419057e-10,2.8762177431750034e-10,1.3594686910137173e-12,6.52210357689195e-11,4.3033531424679765e-21,8.411760555974104e-16,7.106554612172872e-16,1.0728800168749791e-18,3.998150633214444e-21,2.875083983861902e-16,3.0564501815480105e-16,1.1647483552785271e-22,5.997824139216518e-25,3.4016016326330575e-33,8.930079100600981e-29,7.596716655819997e-19,1.2231751631418196e-16,1.618706427643509e-30,7.201225712937116e-33,9.957053399071425e-40,3.1374763257214658e-34,3.2949708430607233e-46,1.9815275802942092e-50,7.99842534845643e-44,6.496713343220437e-46,4.0494956845591465e-52,5.399666170231724e-59,5.038867690086872e-63,8.664574512708059e-56,9.239469834761977e-55,2.4839711271198716e-46,8.846098661011202e-53,1.9033461419822675e-47,1.9835526863529898e-48,2.091822096446808e-51,1.350705312139474e-22,1.0557901984145428e-54,8.909478329854384e-58,1.4670545225002472e-48,9.409875495413042e-56,8.405806747905369e-49,5.497375302860632e-52,3.172901912172771e-58,5.853900787671685e-21,6.814564468270063e-46,2.494634214289655e-40,6.793741535368344e-34,7.465972852145895e-50,2.4239121363418992e-42,3.4531653912849454e-45,1.814849452053035e-36
