Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125)
5.700980963973686e-06,0.11224537468647104,0.0,0.0,0.0,0.0,0.3299961665172703,0.6699962798895731,3.577042926716764e-06,3.417742176812229e-06,2.7848602059186347e-08,3.778926667692328e-09,8.815415387910054e-17,1.4439202442348168e-08,2.2028036021730574e-07,3.0818301408695823e-07,3.926447799006981e-09,2.5183032099477453e-09,1.3091943068465367e-09,1.7799771205415377e-11,1.2273576264316806e-10,6.961051185581045e-19,2.9929350670320904e-10,2.126356464282263e-13,1.5008103864510704e-11,6.0907564291769e-16,2.840247788210924e-14,4.341187130796068e-24,6.423150346065769e-20,1.9555945184134424e-22,2.5113140230188723e-23,3.862265118020406e-22,3.1373021623282487e-20,2.0805295483127033e-26,2.605422831173222e-28,2.906783040763466e-33,6.153339162434112e-32,6.561667122426287e-31,3.527052436037946e-26,1.278275748533748e-32,4.766032203597729e-33,2.242761130315452e-24,2.692980168222959e-27,2.8366614189660096e-12,1.1937606893922084e-30,9.237096487419469e-30,1.4779449012539664e-20,2.2524623505912524e-27,2.2581961526061412e-23,1.396358279844552e-29,8.582002526188568e-36,1.5919423150395664e-16,2.728174131045778e-23
5.951096380116436e-06,0.11224537502576397,0.0,0.0,0.0,0.0,0.32999597879746007,0.6699961042725543,3.7421625495964174e-06,3.5670309829296596e-06,2.91341920795972e-08,3.934502702988019e-09,9.22236616789448e-17,1.511861595783301e-08,2.4042292152632635e-07,3.370786172354991e-07,4.481337578740612e-09,2.6352686021999118e-09,1.3675241149661264e-09,1.9589168892934532e-11,1.354859926258141e-10,7.684190079243813e-19,3.45917663516661e-10,2.3050340911299885e-13,1.5726778869990833e-11,7.128259089522539e-16,3.45923031366341e-14,5.251888975107979e-24,7.090468436693865e-20,2.5128165273926167e-22,3.2295752066781103e-23,4.904432169399489e-22,4.1466027989943736e-20,2.749856835833614e-26,3.5932859220136505e-28,4.0031138514220035e-33,8.474493918455479e-32,9.036850820445423e-31,5.057872152995699e-26,1.8318084179854346e-32,4.5426034566690884e-33,2.978633487064478e-24,3.5768610599868864e-27,3.1802759404402187e-12,1.5854455096717137e-30,1.238097308968402e-29,1.9614766044019757e-20,2.9894011115942104e-27,2.8811684164091036e-23,2.003205189494082e-29,1.2152845520778284e-35,1.665433255156176e-16,3.30172079478766e-23
6.201211796259186e-06,0.11224537538158938,0.0,0.0,0.0,0.0,0.32999578939400415,0.6699959275709382,3.907938562735741e-06,3.7162699552756464e-06,3.042489199978626e-08,4.090034665840568e-09,9.630934480398346e-17,1.5800219899835495e-08,2.614795293527426e-07,3.6730478546008003e-07,5.0875186192722075e-09,2.7525485997077603e-09,1.4258395448524447e-09,2.1469264452479055e-11,1.489039307195571e-10,8.44519854108317e-19,3.972685898009552e-10,2.4912127879264566e-13,1.64504799240252e-11,8.293654376329163e-16,4.1814478712132137e-14,6.234487361753222e-24,7.792737030426474e-20,3.124848649973639e-22,4.019482754403775e-23,6.169953333013878e-22,5.42203871490591e-20,3.595674432822993e-26,4.9277264285380915e-28,5.4687468571591074e-33,1.1578384057128992e-31,1.2346711282759198e-30,7.151441599444151e-26,2.5929072241285813e-32,1.1853006240323828e-32,3.648667062411914e-24,4.380771686682392e-27,3.5472767859803274e-12,1.942086141433721e-30,1.6208324187060835e-29,2.5747144312917425e-20,3.924031350816439e-27,3.6315957974715303e-23,2.835478482792384e-29,1.7004435745370571e-35,1.739216306454627e-16,3.925515772106608e-23
6.451327212401936e-06,0.11224537575366592,0.0,0.0,0.0,0.0,0.32999559830227604,0.669995749779731,4.074366526557439e-06,3.865459798526161e-06,3.172066725523678e-08,4.245523273629793e-09,1.0041109374333914e-16,1.648400485834141e-08,2.834540723925826e-07,3.988657950520631e-07,5.747473731424326e-09,2.8701411959062246e-09,1.4841408917838481e-09,2.3440507321947426e-11,1.629929040694404e-10,9.244265273023816e-19,4.5358819989386485e-10,2.684913398137794e-13,1.71791977033879e-11,9.59737930317977e-16,5.0193799744071096e-14,7.509226854464917e-24,8.530153723666504e-20,4.0176333658195566e-22,5.170413304004891e-23,7.700124700770678e-22,7.019746843995813e-20,4.6552101372958665e-26,6.603484503738378e-28,7.329186120993822e-33,1.5517210207806965e-31,1.6546913002871725e-30,9.980643434021225e-26,3.6104587260504964e-32,1.4679268150999702e-33,5.0093740774174755e-24,6.016259317726113e-27,3.938066271942919e-12,2.666353435458275e-30,2.1460329179346603e-29,3.345237535565642e-20,5.0983694528626174e-27,4.5558647324785855e-23,3.9560320639173244e-29,2.3530572511431437e-35,1.8132894912798871e-16,4.7196758453206094e-23
6.701442628544686e-06,0.11224537614170944,0.0,0.0,0.0,0.0,0.32999540551767204,0.669995570893963,4.241441950286371e-06,4.014601212305972e-06,3.302148284293878e-08,4.400969243902612e-09,1.0452879792547743e-16,1.716996130514114e-08,3.06350416326345e-07,4.317659037875015e-07,6.463711094495288e-09,2.988044360483326e-09,1.542428449350627e-09,2.5503350929114293e-11,1.7775628175255226e-10,1.0081581353910603e-18,5.151195505944406e-10,2.8862073413763577e-13,1.7912932766474427e-11,1.1050332273791325e-15,5.98650716548374e-14,8.611226433469529e-24,9.302845830833422e-20,4.747673395422603e-22,6.116009948952598e-23,9.529922007006705e-22,9.005169368794078e-20,5.971862662183509e-26,8.927377485863976e-28,9.846030504226633e-33,2.0849383229676793e-31,2.2232922531104134e-30,1.3762238876341344e-25,4.999090564302191e-32,4.021368567536454e-32,5.402440575168016e-24,6.484372445046293e-27,4.353031492581072e-12,2.875572040608052e-30,2.707575558353277e-29,4.3060212567594275e-20,6.562714041643688e-27,5.641634277385824e-23,5.466421999869377e-29,3.2218227126794273e-35,1.887650812876378e-16,5.433364484389967e-23
6.951558044687436e-06,0.11224537654543326,0.0,0.0,0.0,0.0,0.3299952110356114,0.6699953909086905,4.409160292074839e-06,4.163694891214719e-06,3.43273034537825e-08,4.55637327644372e-09,1.0866234505176892e-16,1.7858079601275253e-08,3.301724035333267e-07,4.660093505625721e-07,7.238764087415821e-09,3.1062560383822024e-09,1.600702509369207e-09,2.7658254038370816e-11,1.9319748863878864e-10,1.0957341029900968e-18,5.821068208224615e-10,3.0950484074230794e-13,1.8651662431145264e-11,1.2663911176178675e-15,7.097359061615003e-14,1.0664668134839989e-23,1.011111169056714e-19,6.394809589567168e-22,8.23493699452008e-23,1.1720002122743269e-21,1.1453877887184202e-19,7.595748094033085e-26,1.155609907847537e-27,1.2801501065525754e-32,2.7104112310509097e-31,2.890270741738574e-30,1.876513660748133e-25,6.761769434004424e-32,-4.4982406837091403e-32,8.76345187714051e-24,1.0529601953492946e-26,4.7925465931016524e-12,4.664546827226126e-30,3.6279545588396126e-29,5.493564151546588e-20,8.372605667406358e-27,6.973591927066988e-23,7.435930087005995e-29,4.366188880628627e-35,1.962298243190764e-16,6.676143319335971e-23
7.201673460830186e-06,0.11224537696454798,0.0,0.0,0.0,0.0,0.32999501485153665,0.669995209818996,4.577516959808591e-06,4.312741524644911e-06,3.5638093176627325e-08,4.711736089789606e-09,1.1281162267371965e-16,1.854834986482206e-08,3.549238526979271e-07,5.016003553336216e-07,8.075191127129593e-09,3.224774145833889e-09,1.6589633618024653e-09,2.9905667243195866e-11,2.0931987435800485e-10,1.1871734272951893e-18,6.547954515402187e-10,3.3116597636607484e-13,1.939541510613018e-11,1.4449978648980606e-15,8.367557833377781e-14,1.1115995590096556e-23,1.0954856645710819e-19,6.600713809440955e-22,8.521458014669283e-23,1.4297452759490374e-21,1.4453360297106053e-19,9.584885065464999e-26,1.5702905064546476e-27,1.7163288893521187e-32,3.635305188096251e-31,3.876539574772981e-30,2.5322406155145784e-25,9.263717363090383e-32,1.9368835798091225e-31,6.1051755036376086e-24,7.314754770655107e-27,5.256973108911563e-12,3.2496187449056064e-30,4.249531454322861e-29,6.953922326807723e-20,1.0598436660822393e-26,8.526147464343169e-23,1.0091451226142814e-28,5.867395881306859e-35,2.037229751674746e-16,7.066296271911364e-23
7.451788876972936e-06,0.1122453773987618,0.0,0.0,0.0,0.0,0.32999481696091376,0.6699950276199869,4.746507310727252e-06,4.461741797080701e-06,3.6953816190319603e-08,4.867058347290979e-09,1.1697651456131277e-16,1.9240762064698286e-08,3.806085588058982e-07,5.385431188809012e-07,8.975575505873226e-09,3.3435965714196973e-09,1.717211294873806e-09,3.224602809014407e-11,2.2612666842539052e-10,1.2824944258617831e-18,7.334321910195322e-10,3.535643480289233e-13,2.0144103524761113e-11,1.6420927885340664e-15,9.813859224984207e-14,1.593145955913902e-23,1.1834881045152916e-19,1.0797424637534048e-21,1.3892228048449117e-22,1.736870787448879e-21,1.8103169645027223e-19,1.200529314005825e-25,1.9110719663439895e-27,2.1245945753879959e-32,4.497697183509668e-31,4.796158698383353e-30,3.383871556138283e-25,1.2021733195962845e-31,-3.9131428203482484e-31,1.8331741119889053e-23,2.20514491946036e-26,5.746660017321259e-12,9.757486606267817e-30,6.198829173410365e-29,8.731385398188424e-20,1.330727434367506e-26,1.032059737017456e-22,1.3362406677206034e-28,7.794284285492897e-35,2.1124432390899952e-16,9.835056378373226e-23
7.701904293115686e-06,0.11224537784777938,0.0,0.0,0.0,0.0,0.3299946173592331,0.669994844306798,4.916126653072937e-06,4.610696387334362e-06,3.8274435178347e-08,5.0223408045582934e-09,1.2115690916847106e-16,1.9935305897889216e-08,4.072302922630264e-07,5.768418222573014e-07,9.942525210240173e-09,3.462721179819013e-09,1.7754465949178994e-09,3.4679774492711045e-11,2.436211062750871e-10,1.3817154461116584e-18,8.182649503123783e-10,3.76802939139727e-13,2.0897898787768408e-11,1.8589609892195657e-15,1.14542014392866e-13,1.1348537061585124e-23,1.2749898485069154e-19,6.798035574941629e-22,8.850875887653171e-23,2.0907846106603754e-21,2.2518439516961126e-19,1.493332467413082e-25,2.7543724953909642e-27,2.960366741640222e-32,6.2734568332353e-31,6.689755865035672e-30,4.4814507987429775e-25,1.6828336759772544e-31,1.1281355788441783e-30,-2.7536136710440624e-24,-3.401107015291284e-27,6.261945429230621e-12,-1.4656733474055892e-30,5.82786652913351e-29,1.0895665223470883e-19,1.660634046151194e-26,1.2748139126989816e-22,1.8017966421751314e-28,1.0329356326590456e-34,2.1879366915011923e-16,7.531825976767562e-23
7.952019709258437e-06,0.11224537831130503,0.0,0.0,0.0,0.0,0.32999441604200924,0.6699946598745888,5.086370242655186e-06,4.759605970101127e-06,3.959991497732544e-08,5.177584019997386e-09,1.2535267995470335e-16,2.063197126333564e-08,4.347927998598608e-07,6.165006263207517e-07,1.0978672726870421e-08,3.582145810334211e-09,1.8336695466614035e-09,3.720735326162981e-11,2.618065159215599e-10,1.4848553691197832e-18,9.095427024468682e-10,4.006560887795304e-13,2.1656391651740422e-11,2.0969451098374083e-15,1.3307755993284121e-13,2.929751177243957e-23,1.370346114405934e-19,2.2298906667380124e-21,2.857413686465525e-22,2.5157267669210775e-21,2.7827442049895843e-19,1.845404433304949e-25,2.8558697821700185e-27,3.247113215157985e-32,6.86881945432829e-31,7.324625311993872e-30,5.88354776887608e-25,1.9793967298687837e-31,-2.6761847892170134e-30,5.44374831712654e-23,6.559531205151604e-26,6.80315889175336e-12,2.897558961946355e-29,1.1722255905961345e-28,1.3484173239676603e-19,2.0550496535134023e-26,1.437137021923739e-22,2.2899633618835773e-28,1.3401568633210337e-34,2.2637078230168557e-16,1.74454590223796e-22
8.202135125401188e-06,0.11224537878903683,0.0,0.0,0.0,0.0,0.32999421300478166,0.6699944743185513,5.257233290195518e-06,4.908471213037961e-06,4.0930215760988835e-08,5.33278882509811e-09,1.2956372253284587e-16,2.1330747313790674e-08,4.632998020560857e-07,6.575236716166008e-07,1.2086674848981134e-08,3.701868275519157e-09,1.8918804326675383e-09,3.982920794800876e-11,2.806861950500939e-10,1.5919328894304992e-18,1.0075156122145971e-09,4.2545148894541923e-13,2.2420129881774987e-11,2.3574326691382736e-15,1.5394979030373385e-13,2.4375759548897375e-23,1.4690938739917493e-19,1.8692063655922e-21,2.4077295709647744e-22,2.999055806707848e-21,3.4179585199304944e-19,2.2666534154674884e-25,4.0311920099995975e-27,4.4417357684179737e-32,9.405222851616867e-31,1.0029341621286381e-29,7.662620977932359e-25,2.716645428743323e-31,-1.0082357797685855e-30,3.1405732189707724e-23,3.776987150243885e-26,7.370621873944473e-12,1.6716416056182551e-29,1.1777345799208556e-28,1.6608982019710966e-19,2.5313534431527653e-26,1.8055730281812267e-22,3.0092472579933e-28,1.735833785240895e-34,2.339754749166613e-16,1.4994688117439886e-22
8.427238999929664e-06,0.11224537923089281,0.0,0.0,0.0,0.0,0.3299940287970075,0.6699943063532877,5.411535668454391e-06,5.042412569989928e-06,4.2131578447744985e-08,5.47244082391104e-09,1.3336661294420033e-16,2.1961441696436007e-08,4.897667027935202e-07,6.95614244254385e-07,1.3147527726617684e-08,3.809871313133602e-09,1.944260145875397e-09,4.2269841393964327e-11,2.9827415770822913e-10,1.6916843430607799e-18,1.1016233641954458e-09,4.4842143125616356e-13,2.3111721783516074e-11,2.61230370815955e-15,1.7491242149254819e-13,2.2306411989023843e-23,1.561112303803171e-19,1.6896223838312475e-21,2.1831258183027556e-22,3.496802668411026e-21,4.0924964043018936e-19,2.713980286485243e-25,5.196077321541705e-27,5.634130650342631e-32,1.1935471686981734e-30,1.2727494863108324e-29,9.658154197354721e-25,3.526698452087959e-31,6.441289913610053e-31,1.831972593081401e-23,2.1977977267088086e-26,7.904040819947442e-12,9.751091398592547e-30,1.274431262338178e-28,1.9932188848046025e-19,3.037887252010058e-26,2.0984102106834458e-22,3.8633796043512963e-28,2.2126183137773497e-34,2.4084308858504487e-16,1.4083143290853309e-22
8.629832487005292e-06,0.11224537963800978,0.0,0.0,0.0,0.0,0.32999386181309204,0.6699941544000608,5.550830517415758e-06,5.1629299404765695e-06,4.3216095816470075e-08,5.598101796689006e-09,1.367996290458823e-16,2.253051459739469e-08,5.142457966424306e-07,7.308458891234499e-07,1.4155543305756105e-08,3.90727743150114e-09,1.9913938943459737e-09,4.45322613352967e-11,3.145882747062752e-10,1.7842110862748454e-18,1.191283327559641e-09,4.695946887607497e-13,2.3737497871046465e-11,2.859172863707105e-15,1.9568669004829411e-13,2.6353625798250892e-23,1.646529403777401e-19,2.1165746780301388e-21,2.733300939812922e-22,4.00856671994538e-21,4.794398291720412e-19,3.179453907294036e-25,6.1653970920575076e-27,6.703187244381642e-32,1.4199085133786454e-30,1.5141318811224518e-29,1.1836701302749507e-24,4.2828578905959166e-31,4.386035190210828e-32,2.7061638282451123e-23,3.249215243957916e-26,8.402698043210551e-12,1.4404173296243957e-29,1.5463789549637428e-28,2.3389458380219407e-19,3.56480432855795e-26,2.4243972438637894e-22,4.71301869573254e-28,2.6980144069465327e-34,2.4704274888287165e-16,1.6476353282890795e-22
8.83242597408092e-06,0.11224538005390679,0.0,0.0,0.0,0.0,0.32999369369283443,0.6699940017010246,5.690523111740093e-06,5.2834193914705995e-06,4.430370943209199e-08,5.7237387295891306e-09,1.4024244645862676e-16,2.3100953157922597e-08,5.393511075378988e-07,7.669799065650335e-07,1.5215505288397232e-08,4.004874985689391e-09,2.0385202231448586e-09,4.685730409293551e-11,3.3136358857428064e-10,1.8793535421901495e-18,1.2857847540154115e-09,4.912881785137048e-13,2.436653273972507e-11,3.1234542226381334e-15,2.1840221350883662e-13,3.021348015364603e-23,1.7343582119171726e-19,2.486186155897684e-21,3.208006675147463e-22,4.580126922195004e-21,5.597489268233286e-19,3.7120321845543854e-25,7.344722610056939e-27,7.974928600930808e-32,1.689311388435967e-30,1.8014119934195435e-29,1.444074531886496e-24,5.2063251697953715e-31,-2.711797488134624e-31,3.466186335628633e-23,4.1653115749274314e-26,8.919122855903922e-12,1.8449566093941678e-29,1.8424902784729995e-28,2.735263355801579e-19,4.16883808263896e-26,2.7516120229103486e-22,5.732396208589067e-28,3.278602665026699e-34,2.5326010948045426e-16,1.8781558697819486e-22
9.035019461156549e-06,0.1122453804784192,0.0,0.0,0.0,0.0,0.32999352443391317,0.6699938482536755,5.830610811470327e-06,5.403881268136701e-06,4.539439867126122e-08,5.849351940506704e-09,1.4369500065574e-16,2.367275146341111e-08,5.650845642241549e-07,8.040184565880216e-07,1.632887143085608e-08,4.10266276416129e-09,2.085639278805523e-09,4.9245200259489556e-11,3.4860181198014736e-10,1.977121424034592e-18,1.3852628384526371e-09,5.135119431059588e-13,2.4998817005733754e-11,3.4059893455014068e-15,2.431944723319086e-13,3.2314784497101263e-23,1.824591079203917e-19,2.7822480705756136e-21,3.593769533984313e-22,5.218391563695123e-21,6.513734207196498e-19,4.319649755323167e-25,8.791814314800017e-27,9.527631141652641e-32,2.0183482147855795e-30,2.15228329796585e-29,1.7541913060248966e-24,6.336949130772404e-31,-1.2462601951851468e-31,3.6003794723004414e-23,4.3229778413218004e-26,9.453472121914791e-12,1.9163839713946018e-29,2.124584666050677e-28,3.1881607993269086e-19,4.859113804728241e-26,3.1666543882908093e-22,6.974024011619584e-28,3.981083124916391e-34,2.5949505378178925e-16,2.0148785009535177e-22
9.237612948232177e-06,0.112245380911382,0.0,0.0,0.0,0.0,0.3299933540340187,0.6699936940555226,5.9710909559088534e-06,5.524315913269695e-06,4.648814290916502e-08,5.974941808493299e-09,1.4715722526885784e-16,2.4245903544298088e-08,5.914480842165437e-07,8.419636898470851e-07,1.7497109553241088e-08,4.2006395443656294e-09,2.132751206906293e-09,5.169617819140641e-11,3.6630463832799145e-10,2.0775243365024798e-18,1.4898532853227715e-09,5.362549482331589e-13,2.5634344690231372e-11,3.707644217374634e-15,2.7020543757189944e-13,3.4935211962123755e-23,1.9172609716017687e-19,3.0689514926906123e-21,3.964348811510812e-22,5.928952864400298e-21,7.556242627874742e-19,5.011000349864268e-25,1.0481451381365407e-26,1.1318336084863255e-31,2.3978872694042187e-30,2.557008098536899e-29,2.1223266910855725e-24,7.6984333542183e-31,4.669737850127007e-31,3.8600529717951807e-23,4.635482286719471e-26,1.0005900197496528e-11,2.054601103645882e-29,2.4581077007002258e-28,3.704281657629707e-19,5.645757801786896e-26,3.5849471461581676e-22,8.46102293473786e-28,4.8226156907981365e-34,2.6574746201352436e-16,2.1811346556891724e-22
9.440206435307805e-06,0.1122453813526293,0.0,0.0,0.0,0.0,0.3299931824908526,0.6699935391040867,6.111960863923902e-06,5.644723667440317e-06,4.758492132683153e-08,6.1005086291537805e-09,1.506290541718226e-16,2.4820403359861365e-08,6.184435737232963e-07,8.808177475292314e-07,1.8721697465161977e-08,4.298804093332447e-09,2.17985615261847e-09,5.4210464146886994e-11,3.844737429186915e-10,2.1805717812773108e-18,1.5996923054301529e-09,5.595112528693729e-13,2.627307207414167e-11,4.029308753849534e-15,2.995837449697345e-13,3.855786690351282e-23,2.0123817764290977e-19,3.548837873327684e-21,4.585908924053042e-22,6.7205951075276866e-21,8.739303539362007e-19,5.795559880698729e-25,1.2386886297297919e-26,1.3370199758358048e-31,2.832634121550245e-30,3.020604209678091e-29,2.557789252087369e-24,9.260259521631706e-31,2.0610390029192243e-31,4.4675540297865645e-23,5.362945781478361e-26,1.0576558902364332e-11,2.3779573823655724e-29,2.860655473173207e-28,4.290583706270564e-19,6.539353540525236e-26,4.0899885992334844e-22,1.0193967826519285e-27,5.804402441645947e-34,2.7201721465575366e-16,2.4031623428081795e-22
