Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492)
0.00015975825764036577,0.11224044964157198,0.0,0.0,0.0,0.0,0.329549993224674,0.6696589733196964,8.330362252722817e-05,8.933221922562366e-05,6.482951220688532e-07,9.371105754192396e-08,2.0522145486084042e-15,4.2912669165297907e-07,0.0001854123364487466,0.0002913919535275697,8.388403008880258e-05,6.257646068882673e-08,3.658491975697794e-08,2.0560180608788514e-08,1.515468323232412e-07,8.595092716513222e-16,1.2123535838029311e-05,1.0813506579695803e-10,6.800901531261267e-10,1.9234140267640756e-10,2.885869530663503e-07,4.98810511428785e-18,8.497781061140302e-17,5.1941995748264423e-14,7.61602134147289e-15,9.238218559437483e-14,2.353059369868567e-10,1.5604616222250362e-16,4.505262978545993e-17,5.695243299688687e-22,1.2122732512402426e-20,1.292718201744822e-19,1.9863338797512014e-13,8.065086977293824e-20,1.7380048030931886e-19,8.248456434933244e-15
0.0001614187408051144,0.11224033094584253,0.0,0.0,0.0,0.0,0.3295422699397291,0.6696533749644857,8.366847970503873e-05,9.015020471278757e-05,6.511298089452974e-07,9.45677067517466e-08,2.061187910528782e-15,4.3240524218949577e-07,0.0001886074823890345,0.00029700523826385556,8.576713310375008e-05,6.29540951496295e-08,3.694427911386088e-08,2.0935155484670166e-08,1.5431329380073843e-07,8.751994662660624e-16,1.2490326359065517e-05,1.0959570992605276e-10,6.862421190800381e-10,1.9786410967807902e-10,3.0071769238585813e-07,5.1782797035611266e-18,8.665062836956135e-17,5.4362523641587284e-14,7.996805825458734e-15,9.684513577600507e-14,2.4978791712403866e-10,1.6565007425832868e-16,4.8034945814758135e-17,6.101124623963025e-22,1.2986905132130636e-20,1.3848700061190407e-19,2.1523869467882417e-13,8.739251260500234e-20,1.900615343287878e-19,9.12434584157352e-15
0.000163079223969863,0.11224021133410371,0.0,0.0,0.0,0.0,0.32953449736942475,0.6696477441373699,8.4029905479438e-05,9.096566733332374e-05,6.539377238547386e-07,9.542174874268634e-08,2.0700765243379403e-15,4.356743104960384e-07,0.00019181625709451105,0.00030266159353304804,8.766611147942244e-05,6.332941786885883e-08,3.730308695849479e-08,2.1312245695441953e-08,1.570953423993583e-07,8.909780644122932e-16,1.2863770788156748e-05,1.1105734473186063e-10,6.923838689376304e-10,2.0347070563558207e-10,3.131938755785516e-07,5.3734233624915805e-18,8.833774757618676e-17,5.686257985198968e-14,8.391555936543769e-15,1.0146349424341243e-13,2.6496407916573077e-10,1.757143420034661e-16,5.117354276876011e-17,6.530354091672431e-22,1.3900819019361143e-20,1.4823260141297248e-19,2.3299987580379943e-13,9.460337343287249e-20,2.0761420080783752e-19,1.0080949698307837e-14
0.00016473970713461162,0.1122400908143136,0.0,0.0,0.0,0.0,0.32952667568538735,0.6696420809130029,8.438802053012813e-05,9.17786281459595e-05,6.567198062593725e-07,9.627320609013566e-08,2.078883363946037e-15,4.3893425134522785e-07,0.00019503850567231833,0.0003083609063359596,8.958087226553491e-05,6.370249347508283e-08,3.766135045063592e-08,2.169143635481548e-08,1.598928671149066e-07,9.068444365211825e-16,1.3243906376219389e-05,1.1251997517423864e-10,6.985158860645002e-10,2.0916146438664133e-10,3.2602068955540894e-07,5.5736091832422575e-18,9.003919751625397e-17,5.944372426660658e-14,8.800605356391795e-15,1.0624066170360203e-13,2.8085838119530346e-10,1.8625485357147657e-16,5.447451558223347e-17,6.983957879230766e-22,1.48666632408173e-20,1.585319658824655e-19,2.51981219833574e-13,1.0230954448179366e-19,2.2654287616856485e-19,1.1124577429150053e-14
0.00016640019029936023,0.11223996939406525,0.0,0.0,0.0,0.0,0.32951880505390674,0.6696363853615239,8.4742939576705e-05,9.25891084695503e-05,6.594769490895647e-07,9.712210218122172e-08,2.0876112559342446e-15,4.4218540336624547e-07,0.0001982740778664762,0.0003141030681671125,9.151132597603121e-05,6.407338371032182e-08,3.801907702649459e-08,2.207271305452945e-08,1.6270576050518147e-07,9.227979732281152e-16,1.3630770113118685e-05,1.1398375793034108e-10,7.046390853393473e-10,2.1493667671369327e-10,3.392033376442917e-07,5.778908095544363e-18,9.175501568700467e-17,6.210754737731897e-14,9.224293436438311e-15,1.1118007533395003e-13,2.9749529967961817e-10,1.9728784084867026e-16,5.794412954991783e-17,7.462995102522194e-22,1.5886697297380427e-20,1.6940918840597426e-19,2.722496970060195e-13,1.105382060094482e-19,2.4693632225087464e-19,1.226194553888829e-14
0.00016806067346410885,0.11223984708058446,0.0,0.0,0.0,0.0,0.32951088563612263,0.6696306575487367,8.509477162535313e-05,9.339712986370715e-05,6.622100009608264e-07,9.796845986299832e-08,2.0962628866830065e-15,4.4542808998531816e-07,0.00020152282788241395,0.00031988797485458907,9.345738645690045e-05,6.444214754637406e-08,3.837627418362423e-08,2.2456061856091815e-08,1.6553391858709968e-07,9.388380847836003e-16,1.4024398734278305e-05,1.154486093912863e-10,7.107536854111161e-10,2.2079663075450316e-10,3.527470398230052e-07,5.989394793099508e-18,9.348523621622445e-17,6.485562600328316e-14,9.662961032187226e-15,1.1628520739909686e-13,3.1489983376025903e-10,2.0882988233988392e-16,6.158879698052836e-17,7.968555069038154e-22,1.6963245333955266e-20,1.8088905270629943e-19,2.938750191159131e-13,1.1931765056444174e-19,2.688877008664787e-19,1.3500194257724451e-14
0.00016972115662885746,0.11223972388080648,0.0,0.0,0.0,0.0,0.3295029175882617,0.6696248975363451,8.544362026827095e-05,9.4202714097882e-05,6.649197682486264e-07,9.881230252682992e-08,2.1048408088094736e-15,4.486626199107785e-07,0.00020478461415954246,0.0003257155263546731,9.541897072489314e-05,6.480884132677397e-08,3.8732949488890384e-08,2.2841469264658468e-08,1.6837724068379792e-07,9.549642001915613e-16,1.4424828729229776e-05,1.1691457367102066e-10,7.168602291272667e-10,2.2674162046846683e-10,3.666570330038282e-07,6.205142532971492e-18,9.522989678400607e-17,6.768956425446695e-14,1.011695483273688e-14,1.2155956767703668e-13,3.3309751087625283e-10,2.2089790689726699e-16,6.541510512823435e-17,8.501761019393665e-22,1.809870407492406e-20,1.9299711646385643e-19,3.1692971734694934e-13,1.2867731449599577e-19,2.924949482433566e-19,1.484690955600438e-14
0.00017138163979360608,0.11223959980131668,0.0,0.0,0.0,0.0,0.3294949010618719,0.6696191053821825,8.578958398929028e-05,9.500588312268365e-05,6.676070175567478e-07,9.965365372490599e-08,2.113347449035515e-15,4.5188928800454737e-07,0.00020805929915074532,0.000331585626551555,9.73959988031189e-05,6.517351891000783e-08,3.908911067678764e-08,2.3228922198628135e-08,1.7123562919839385e-07,9.71175765924188e-16,1.4832096349925515e-05,1.1838168972441412e-10,7.229592300351108e-10,2.327719439699245e-10,3.809385712796875e-07,6.426224845848689e-18,9.698903797205923e-17,7.061097854592374e-14,1.0586625631853757e-14,1.27006701636343e-13,3.521143924793297e-10,2.3350919751042955e-16,6.942980761100865e-17,9.063769409356473e-22,1.9295541330083512e-20,2.0575969538460524e-19,3.414892229232958e-13,1.386478106942373e-19,3.1786075605792025e-19,1.6310146318516627e-14
0.0001730421229583547,0.11223947484840949,0.0,0.0,0.0,0.0,0.3294868362040276,0.6696132811404114,8.613275644131972e-05,9.580665904615552e-05,6.702724778964532e-07,1.0049253704200874e-07,2.121785115091621e-15,4.5510837595688485e-07,0.0002113467491261759,0.0003374981830788127,9.938839357221969e-05,6.553623180124842e-08,3.944476552486427e-08,2.3618407976279595e-08,1.7410898948186947e-07,9.874722451722695e-16,1.5246237618122872e-05,1.198499660641501e-10,7.290510958689523e-10,2.388879028679652e-10,3.955969261541827e-07,6.6527160363618955e-18,9.87627005634559e-17,7.362149502429108e-14,1.1072328244151478e-14,1.3263019148792217e-13,3.7197707949268265e-10,2.466813949264891e-16,7.363982636040957e-17,9.655770425722838e-22,2.0556297109705837e-20,2.192038750906021e-19,3.6763194494110003e-13,1.4926096012525925e-19,3.450928091159924e-19,1.7898451276645024e-14
0.0001747026061231033,0.1122393490280958,0.0,0.0,0.0,0.0,0.3294787231575193,0.6696074248617087,8.64732266990203e-05,9.660506411140935e-05,6.729168426212361e-07,1.0132897622256025e-07,2.1301560018253127e-15,4.583201529786157e-07,0.00021464683399514796,0.00034345310715714174,0.00010139608063447925,6.589702927243046e-08,3.979992189263973e-08,2.4009914293301533e-08,1.7699722969619225e-07,1.0038531170695696e-15,1.566728833210958e-05,1.2131942760925733e-10,7.351362605850658e-10,2.450898021389391e-10,4.1063738673988055e-07,6.884690447308946e-18,1.0055092771678e-16,7.672275479520414e-14,1.1574421963173804e-14,1.3843365620902807e-13,3.9271271761745033e-10,2.6043250116913374e-16,7.805225727166354e-17,1.0278988996614867e-21,2.18835857839314e-20,2.33357534146871e-19,3.954393468847198e-13,1.605498228401744e-19,3.7430398596488956e-19,1.9620886146886154e-14
0.00017636308928785192,0.1122392223461203,0.0,0.0,0.0,0.0,0.3294705620610311,0.6696015365934389,8.681107949812067e-05,9.740112067578051e-05,6.755407713045331e-07,1.0216299509129993e-07,2.138462197153107e-15,4.615248764719583e-07,0.000217959427137419,0.00034945031344048983,0.00010341898818495601,6.625595847556297e-08,4.015458772388741e-08,2.440342920630077e-08,1.7990026068114703e-07,1.0203178759372375e-15,1.6095284073128902e-05,1.227900947129282e-10,7.412151287300944e-10,2.5137795021568086e-10,4.2606525994957916e-07,7.122222780183588e-18,1.0235376420875538e-16,7.991641159195838e-14,1.2093270380835623e-14,1.444207516390369e-13,4.143490026715332e-10,2.7478088307912797e-16,8.267437102753821e-17,1.0934685199269674e-21,2.3280096968516663e-20,2.4824935350665507e-19,4.249960241760913e-13,1.7254872941169164e-19,4.05612516625098e-19,2.1487051615471338e-14
0.00017802357245260054,0.11223909480797373,0.0,0.0,0.0,0.0,0.32946235304931354,0.6695956163798203,8.714639546699347e-05,9.819485119099769e-05,6.781448915421644e-07,1.0299461753298569e-07,2.1467056877652633e-15,4.6472279259508645e-07,0.00022128440524037,0.0003554897198675307,0.000105457046886786,6.661306455251275e-08,4.0508771012751094e-08,2.4798941115621755e-08,1.8281799582482303e-07,1.0368660305492891e-15,1.6530260211610125e-05,1.242619845442393e-10,7.472880787424921e-10,2.5775265856369126e-10,4.418858706797494e-07,7.365388078702749e-18,1.0417125606953066e-16,8.320413195255702e-14,1.2629241425945818e-14,1.505951706763145e-13,4.3691418600914543e-10,2.8974527590835897e-16,8.751361578343672e-17,1.1624154902279322e-21,2.474859690695395e-20,2.6390883124977174e-19,4.563897835212539e-13,1.852933130917962e-19,4.391421749277968e-19,2.3507112368442176e-14
0.00018134453878209777,0.11223883718397792,0.0,0.0,0.0,0.0,0.3294457918008376,0.6695836802789584,8.780972064098512e-05,9.977542420238849e-05,6.832960707867623e-07,1.0465076890567928e-07,2.1630120385528493e-15,4.710991360082972e-07,0.0002279710383811177,0.00036769482020221746,0.00010957835179202582,6.732197867569794e-08,4.121572219052827e-08,2.5595911110974962e-08,1.8869724391525472e-07,1.0702106288830343e-15,1.742129415629523e-05,1.2720950617066562e-10,7.594176757074043e-10,2.707630165118096e-10,4.747266956042906e-07,7.868919158772023e-18,1.0785039781623354e-16,9.006849652858961e-14,1.3754045154473283e-14,1.635209380001619e-13,4.849470753478268e-10,3.2159890704065555e-16,9.787419792603573e-17,1.310978152762262e-21,2.791302044407987e-20,2.9765293886071594e-19,5.250564919349756e-13,2.1316882592575896e-19,5.133890421379751e-19,2.805261288221496e-14
0.00018433340847864526,0.11223860244461814,0.0,0.0,0.0,0.0,0.3294307240842713,0.669572828919973,8.83987700186244e-05,0.00010119021132612047,6.878700901017689e-07,1.061333498076091e-07,2.1774913569164472e-15,4.7681682418723105e-07,0.00023403018990046705,0.0003788229739590059,0.00011333869382011432,6.795418175918504e-08,4.185040915668482e-08,2.631990391195593e-08,1.940380343618174e-07,1.1005013241390644e-15,1.8247448398977725e-05,1.298666310399044e-10,7.703175618360469e-10,2.8277155554125545e-10,5.056803940117444e-07,8.342120638883646e-18,1.11212238995499e-16,9.658511057006131e-14,1.4828709086162203e-14,1.7583258538041468e-13,5.316485022099056e-10,3.5256956171735493e-16,1.080197561904826e-16,1.4576106487441506e-21,3.103657188398821e-20,3.3096120328222724e-19,5.940889818641502e-13,2.4119236585129117e-19,5.891694766723296e-19,3.278438656610016e-14
0.00018732227817519275,0.11223836500613754,0.0,0.0,0.0,0.0,0.32941550305488776,0.6695618746181066,8.898068886623079e-05,0.00010259781365145519,6.923884047162394e-07,1.0760853918570388e-07,2.191794339022531e-15,4.825158309273655e-07,0.00024012768642062441,0.00039008671574059715,0.00011714714786608725,6.858109882118273e-08,4.248365907622968e-08,2.7050200619958957e-08,1.994252234460808e-07,1.1310551727660212e-15,1.9096760182197983e-05,1.3252797442060825e-10,7.812034546774812e-10,2.9506551483567966e-10,5.379902137850525e-07,8.83475345932475e-18,1.146223450032361e-16,1.0343300924205738e-13,1.596477398759349e-14,1.8881029933567762e-13,5.81824902678035e-10,3.8584469012861713e-16,1.1899303422509242e-16,1.6173713728344713e-21,3.4440034021065684e-20,3.6725431994476056e-19,6.70594715373161e-13,2.7224915572535633e-19,6.743449274435807e-19,3.820152246468587e-14
0.00019031114787174024,0.11223812489354537,0.0,0.0,0.0,0.0,0.3294001293759962,0.6695508175364969,8.955582569836358e-05,0.0001039983633297607,6.968537271536855e-07,1.0907647676879958e-07,2.2059295715159706e-15,4.881972566639738e-07,0.0002462629098736468,0.0004014856687940201,0.00012100338433535854,6.920293318865262e-08,4.3115519891880135e-08,2.7786744056093067e-08,2.0485838371538124e-07,1.1618697504340259e-15,1.9969428883087706e-05,1.3519361921173697e-10,7.920770147872339e-10,3.0764680042411497e-10,5.71687879804274e-07,9.347266142463923e-18,1.1808103288027094e-16,1.1062238758594574e-13,1.716454625146766e-14,2.0247697503050787e-13,6.356618454507848e-10,4.215473545636691e-16,1.3084422575116738e-16,1.791153952656412e-21,3.814249251298192e-20,4.0673581043087265e-19,7.552127026745462e-13,3.065984908450301e-19,7.698636795110415e-19,4.43873065716989e-14
0.00019330001756828774,0.11223788212911565,0.0,0.0,0.0,0.0,0.32938460368075434,0.6695396578159709,9.012450114123548e-05,0.0001053919922792109,7.01268552809706e-07,1.1053730184357091e-07,2.21990495371155e-15,4.938621244512829e-07,0.00025243526645675495,0.0004130194812616112,0.00012490709131371058,6.981987433307558e-08,4.374603968127343e-08,2.85294795510955e-08,2.1033710632653372e-07,1.1929427383582453e-15,2.0865652077225272e-05,1.3786364036732184e-10,8.029397662680007e-10,3.205173378402556e-10,6.068053167675537e-07,9.880110405662096e-18,1.2158863149539623e-16,1.1816357760634477e-13,1.8430379673347086e-14,2.1685590601975398e-13,6.933511735045971e-10,4.598047781806151e-16,1.436255862667813e-16,1.9798946347211802e-21,4.2163946193160304e-20,4.496189340527665e-19,8.486223964444178e-13,3.445160695987326e-19,8.767480578945837e-19,5.1433266044330796e-14
0.00019628888726483523,0.11223763673408534,0.0,0.0,0.0,0.0,0.32936892657411887,0.6695283955768869,9.06870106104298e-05,0.00010677883198486433,7.056351807953403e-07,1.1199115307471401e-07,2.2337277635742867e-15,4.995113874118335e-07,0.00025864418481779555,0.0004246878245078164,0.00012885797311044554,7.043209914904404e-08,4.437526657146889e-08,2.9278354758755636e-08,2.1586099965231227e-07,1.224271915395452e-15,2.1785625614042483e-05,1.4053810775493937e-10,8.137931159534825e-10,3.336790718634343e-10,6.433746510526519e-07,1.0433741232263446e-17,1.2514548091604702e-16,1.2606705064711166e-13,1.976467606424679e-14,2.31970789495948e-13,7.550911082566374e-10,5.007484140833848e-16,1.5739148734840382e-16,2.1845735905964454e-21,4.652533519272262e-20,4.961269877331137e-19,9.515453374205721e-13,3.8629466010239985e-19,9.960988830842186e-19,5.943979170838565e-14
0.00019927775696138272,0.11223738872801566,0.0,0.0,0.0,0.0,0.32935309863465695,0.6695170309208397,9.124362678573033e-05,0.00010815901331813967,7.09955733205841e-07,1.1343816833743324e-07,2.2474047187154466e-15,5.051459353771818e-07,0.0002648891143786426,0.0004364903915703491,0.00013285574890783297,7.103977313634879e-08,4.5003248659960184e-08,3.003331948301364e-08,2.214296879960098e-07,1.2558551507535712e-15,2.272954368813579e-05,1.4321708740743014e-10,8.246383668610335e-10,3.471339648208837e-10,6.814282124122935e-07,1.1008616872403377e-17,1.2875193184492376e-16,1.3434341795942714e-13,2.1169885778035517e-14,2.4784572963832194e-13,8.210863563749523e-10,5.445140161542775e-16,1.7219847074853221e-16,2.406216324250197e-21,5.1248571199626465e-20,5.464936286760149e-19,1.0647468647554993e-12,4.3224479294792076e-19,1.1291001441234189e-18,6.85168062270317e-14
0.0002022666266579302,0.11223713812938506,0.0,0.0,0.0,0.0,0.32933712041596447,0.6695055639319811,9.179460154693607e-05,0.00010953266639944434,7.142321701957991e-07,1.1487848458181158e-07,2.2609420241143652e-15,5.10766600002132e-07,0.00027116952402554396,0.00044842689594811765,0.00013690015170158423,7.164305132496966e-08,4.563003395674224e-08,3.079432554342225e-08,2.2704281059530423e-07,1.2876903983420098e-15,2.369759889632567e-05,1.4590063967913136e-10,8.354767209712261e-10,3.6088399469982527e-10,7.209985353244886e-07,1.1605198842612237e-17,1.324083450310381e-16,1.4300343033085172e-13,2.2648508058841707e-14,2.6450523967847963e-13,8.915482020649972e-10,5.912417002549731e-16,1.8810529393133218e-16,2.6458949055310102e-21,5.635656397122144e-20,6.009631570859672e-19,1.1890376109258377e-12,4.826953665510658e-19,1.277023182230922e-18,7.878436776208123e-14
0.0002052554963544777,0.11223688495502435,0.0,0.0,0.0,0.0,0.3293209924485883,0.6694939946788063,9.234016858207167e-05,0.00011089992041726241,7.184663102852147e-07,1.163122376692099e-07,2.2743454363982575e-15,5.163741620044346e-07,0.00027748490034188534,0.0004604970699622237,0.00014099092686855184,7.22420795247016e-08,4.6255670307968926e-08,3.1561326589926696e-08,2.327000202456621e-07,1.3197756889641887e-15,2.4689982316523805e-05,1.4858882118230284e-10,8.463092955729868e-10,3.749311525573123e-10,7.62118360727666e-07,1.2223951904330879e-17,1.3611509061436707e-16,1.5205797627773326e-13,2.4203091255179788e-14,2.819742415490635e-13,9.666946432877674e-10,6.410760345613607e-16,2.0517297279387132e-16,2.9047290620338534e-21,6.187324518528532e-20,6.597907705054765e-19,1.3252757366585272e-12,5.379945534782703e-19,1.4412307116174475e-18,9.037359568786466e-14
0.0002082443660510252,0.11223662922133117,0.0,0.0,0.0,0.0,0.32930471524121113,0.6694823232152375,9.288054495261026e-05,0.00011226090352055086,7.226598425371082e-07,1.1773956228191372e-07,2.2876203023905785e-15,5.219693557988543e-07,0.00028383474652787983,0.00047270066375127014,0.0001451278312996656,7.283699507406803e-08,4.68802053420638e-08,3.2334278002993295e-08,2.3840098254318019e-07,1.352109126023281e-15,2.5706883558152675e-05,1.5128168779944415e-10,8.57137138415763e-10,3.892774462885962e-10,8.048206372867057e-07,1.2865344273132738e-17,1.3987254785629929e-16,1.6151808873714237e-13,2.5836233937928644e-14,3.002780774870048e-13,1.0467504885797034e-09,6.941661037709107e-16,2.234648548552745e-16,3.1838878894358145e-21,6.78236050437363e-20,7.232429541419492e-19,1.4743685327376604e-12,5.985104482990302e-19,1.6231830506956049e-18,1.0342736496234645e-13
0.00021123323574757268,0.11223637094309169,0.0,0.0,0.0,0.0,0.3292882892818757,0.6694705495817359,9.341593270469768e-05,0.00011361574271344609,7.268143391105851e-07,1.1916059181245683e-07,2.3007715988492356e-15,5.275528735220638e-07,0.00029021858129000877,0.0004850374442357472,0.00014931063250355942,7.342792761212378e-08,4.7503686425022107e-08,3.311313677737472e-08,2.441453750327191e-07,1.3846888806907688e-15,2.6748490815912966e-05,1.539792913140185e-10,8.679612245149316e-10,4.0392489700435466e-10,8.491385225316696e-07,1.3529847526089196e-17,1.436811046289613e-16,1.713949423169461e-13,2.7550585153249116e-14,3.1944250975358653e-13,1.1319474690388109e-09,7.506655833677312e-16,2.430466704277307e-16,3.484591372192797e-21,7.423372495900485e-20,7.915978294216843e-19,1.637274306977892e-12,6.646318316313809e-19,1.8244432987384196e-18,1.1810114682811932e-13
0.0002172109751406677,0.11223584680956229,0.0,0.0,0.0,0.0,0.3292549929618118,0.6694466959043892,9.447248250388885e-05,0.00011630749121927997,7.350119841747359e-07,1.219842923529058e-07,2.3267217134540067e-15,5.386874566953464e-07,0.000303086363955065,0.0005101097122513247,0.00015781304438942085,7.459832709927436e-08,4.87476747135805e-08,3.468841193539167e-08,2.55763216662397e-07,1.4505803445500593e-15,2.890656933928535e-05,1.5938890056791997e-10,8.896017057318788e-10,4.341314054665166e-10,9.427548000745443e-07,1.4930089415457273e-17,1.5145310948805608e-16,1.9244426604986312e-13,3.123376208265954e-14,3.604583038111223e-13,1.3187269696389892e-09,8.745308254882602e-16,2.863551240490107e-16,4.155771866343823e-21,8.854313960162863e-20,9.441875260492457e-19,2.0086232775584598e-12,8.153537395414873e-19,2.2916742170372874e-18,1.5299841894904743e-13
0.00022243675049497526,0.11223538039904092,0.0,0.0,0.0,0.0,0.32922540197353667,0.6694255082332332,9.538145874482861e-05,0.00011864168971731579,7.420635797901758e-07,1.2443340731259114e-07,2.3490439433856866e-15,5.483890238078264e-07,0.000314442505179909,0.0005324625464286838,0.0001653942626915109,7.560955497367866e-08,4.983216940258916e-08,3.608450194586593e-08,2.6605904678189333e-07,1.5089739205666623e-15,3.087590558677575e-05,1.6413399864732456e-10,9.085158489074735e-10,4.6154451161170794e-10,1.0302098053741552e-06,1.6234492598510025e-17,1.584187533346708e-16,2.1232084735236557e-13,3.474603194872358e-14,3.9938901278058125e-13,1.5012097807589333e-09,9.955466627876195e-16,3.2911834105055374e-16,4.825803006185571e-21,1.028302878131307e-19,1.0965397826368132e-18,2.3887288342068653e-12,9.696247582075077e-19,2.7804734037301105e-18,1.9057245186603973e-13
0.00022766252584928282,0.11223490639604805,0.0,0.0,0.0,0.0,0.32919536256598475,0.6694040083374617,9.627760495251576e-05,0.0001209588942800322,7.490146727754577e-07,1.2686515369848067e-07,2.3710480269014696e-15,5.580634951162263e-07,0.00032589613128509423,0.0005552197708235297,0.0001731127903331741,7.661022187716535e-08,5.0914115322772614e-08,3.749808574433498e-08,2.764834005573927e-07,1.5680964281896958e-15,3.292344313038645e-05,1.6889425623919545e-10,9.274303783742423e-10,4.899080763547671e-10,1.1230938676629725e-06,1.7616533641630386e-17,1.6554657085666794e-16,2.3363959688797455e-13,3.854717634348017e-14,4.413424619954119e-13,1.7030752900426064e-09,1.1294163875451644e-15,3.768841789029951e-16,5.581672993809477e-21,1.1895016362072928e-19,1.268435490501438e-18,2.8273030500642127e-12,1.1476206158508312e-18,3.3557861868900695e-18,2.3597196552643134e-13
0.0002328883012035904,0.1122344248572108,0.0,0.0,0.0,0.0,0.3291648767827632,0.6693821960905872,9.716164920683289e-05,0.00012325973777562726,7.558709266633426e-07,1.2928019491076063e-07,2.392751892221732e-15,5.677135742772742e-07,0.0003374450785808736,0.0005783805961719866,0.00018096765320685208,7.760083584971533e-08,5.199375316772328e-08,3.8928976314813774e-08,2.870348711585351e-07,1.62793988847556e-15,3.5050146753896576e-05,1.7366996622659537e-10,9.463491317076573e-10,5.192333054134794e-10,1.2215911693594483e-06,1.90788467557122e-17,1.7283888517002538e-16,2.5646496716279903e-13,4.265306078571871e-14,4.86470477271537e-13,1.925801505756882e-09,1.2771201601229802e-15,4.300879243829726e-16,6.431722304032399e-21,1.3708121453313033e-19,1.461777540284895e-18,3.3313600197819683e-12,1.3521863674752607e-18,4.029931965530971e-18,2.9054823875697e-13
0.00023811407655789795,0.11223393583490017,0.0,0.0,0.0,0.0,0.3291339465319308,0.6693600712900455,9.803424941739437e-05,0.00012554483839257637,7.626374590109572e-07,1.316791781049765e-07,2.414171739292176e-15,5.773417570785906e-07,0.0003490872776834939,0.0006019443422819119,0.00018895793623442176,7.858186674228006e-08,5.307131933814065e-08,4.037699672407217e-08,2.9771212644204963e-07,1.6884967460731592e-15,3.7256970863516646e-05,1.7846122840963223e-10,9.652751117664512e-10,5.495314416794261e-10,1.325887916172206e-06,2.062409748320329e-17,1.802980785121181e-16,2.8086266225682864e-13,4.708005582345629e-14,5.349289650655563e-13,2.1709389561175474e-09,1.4396862334296763e-15,4.891909257010192e-16,7.384874528115275e-21,1.5741439943401353e-19,1.6786022387721093e-18,3.908527682156794e-12,1.5864158682803016e-18,4.816592483229462e-18,3.558403113365958e-13
0.00024333985191220552,0.11223343937772573,0.0,0.0,0.0,0.0,0.32910257359643147,0.6693376336658349,9.889600517154865e-05,0.00012781479909262016,7.693189325364053e-07,1.34062735548052e-07,2.43532232816594e-15,5.869503808578019e-07,0.0003608207445532064,0.0006259104294531782,0.00019708277636149425,7.955375201804299e-08,5.414704554720994e-08,4.184197912105675e-08,3.0851390102883106e-07,1.749759824291069e-15,3.954486006101801e-05,1.8326848946058055e-10,9.84212083465286e-10,5.808139522932081e-10,1.4361723520814564e-06,2.2254988968317982e-17,1.8792660262967249e-16,3.068999775647693e-13,5.184504986555072e-14,5.868782110111845e-13,2.4401126248572656e-09,1.6181922365169704e-15,5.546814505091974e-16,8.450637765607213e-21,1.8015323505488858e-19,1.9210798044582657e-18,4.567082903842966e-12,1.853666018520544e-18,5.7308794564278465e-18,4.3359514916647727e-13
0.00024804304973108235,0.11223298624656963,0.0,0.0,0.0,0.0,0.32907396083919127,0.6693171720682349,9.966276946687754e-05,0.00012984530482128935,7.752630805430344e-07,1.3619525678003276e-07,2.4541388710378545e-15,5.95583231508241e-07,0.0003714573214527758,0.0006478235054420152,0.00020450950280110779,8.042096832803764e-08,5.511381355777752e-08,4.3174833835169944e-08,3.1834096645671523e-07,1.8054947661045177e-15,4.167404422554742e-05,1.8760884970113464e-10,1.0012670747796967e-09,6.098193532502498e-10,1.5407050597616175e-06,2.379827423882847e-17,1.9493911970714883e-16,3.3179206910632357e-13,5.643691553395744e-14,6.36753006854776e-13,2.704324476429253e-09,1.7934077466992944e-15,6.195104928969372e-16,9.514482738468637e-21,2.0285432309165292e-19,2.163154845472837e-18,5.236760483388716e-12,2.1254214400251308e-18,6.6766327855070424e-18,5.15857960830825e-13
0.0002527462475499592,0.1122325271598288,0.0,0.0,0.0,0.0,0.32904499199816756,0.6692964565377367,0.00010042156739475311,0.00013186444036589957,7.811446891287288e-07,1.3831621817143124e-07,2.472757442121725e-15,6.042035177068361e-07,0.000382164940729095,0.0006700617888062452,0.000212043992656929,8.128138970694469e-08,5.6079436984355466e-08,4.45211878429898e-08,3.282670809677792e-07,1.861791472264238e-15,4.38703245637786e-05,1.919624206876129e-10,1.0183351013186867e-09,6.396398623472365e-10,1.650382078830291e-06,2.541516281545765e-17,2.0209268660273194e-16,3.581186943580621e-13,6.132972643055082e-14,6.897114494349307e-13,2.9906772774441163e-09,1.9833063145460363e-15,6.903278413819333e-16,1.0685607373684834e-20,2.27847930887756e-19,2.4296763717763315e-18,5.986641075441054e-12,2.429714313688169e-18,7.752615023527549e-18,6.114263023243154e-13
