Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183)
6.810157161321256e-05,0.11224509273671097,0.0,0.0,0.0,0.0,0.3298907080842969,0.6699116790413293,5.0203499897610035e-05,4.0021313809467054e-05,3.908293955028996e-07,4.2079532676131874e-08,1.2371923168809125e-15,2.1303309178673152e-07,3.848824317806099e-05,5.513962447471492e-05,9.626906878616935e-06,3.431631315802599e-08,1.5834498705550365e-08,3.971972963238566e-09,2.918411567821579e-08,1.6551990960815123e-16,9.094331145553673e-07,2.947345668516944e-11,2.953773719260289e-10,1.2228239260988926e-11,6.295218016564448e-09,1.8578557690259451e-19,1.5462794026307313e-17,6.827647208040588e-16,8.246583171741873e-17,2.62111675899837e-13
6.926001345480443e-05,0.11224506618131799,0.0,0.0,0.0,0.0,0.32988762791380816,0.669909311222102,5.091619676253573e-05,4.069015442507578e-05,3.9637641658198345e-07,4.278038221864996e-08,1.254751722770906e-15,2.165206010934878e-07,3.982155875401099e-05,5.70858949437677e-05,1.0115205385777916e-05,3.4829812750579844e-08,1.6105476396879233e-08,4.114902057933487e-09,3.023733410905062e-08,1.7149331724666996e-16,9.591451167398655e-07,3.0382816358510436e-11,3.011419617340882e-10,1.3034500929594174e-11,6.8439775499788004e-09,1.9914711614255215e-19,1.6027735740604052e-17,7.528214276817243e-16,9.112238117223671e-17,2.906082669414311e-13
7.157689713798819e-05,0.11224500993496689,0.0,0.0,0.0,0.0,0.3298813549938393,0.6699044967927553,5.2309208171404685e-05,4.2025563222175575e-05,4.0721822042368283e-07,4.4179642448148265e-08,1.289072060094104e-15,2.234192957923041e-07,4.2545645357739335e-05,6.10728313762612e-05,1.1132865145671902e-05,3.5840321173221006e-08,1.6647246280722123e-08,4.4075845298794516e-09,3.239425017756091e-08,1.8372642914670184e-16,1.0639266879221875e-06,3.2221113305277825e-11,3.126043462653358e-10,1.474887287949695e-11,8.050279602040452e-09,2.2793765120237014e-19,1.7186247979499348e-17,9.097430824548319e-16,1.1059894180676438e-16,3.5497837889487876e-13
7.389378082117194e-05,0.1122449495299268,0.0,0.0,0.0,0.0,0.32987493391604383,0.6698995790050317,5.365920211203538e-05,4.335775865381406e-05,4.1772494709778123e-07,4.5575452141059535e-08,1.322331691957681e-15,2.3021528269426176e-07,4.534447264136573e-05,6.518410085578318e-05,1.2205052610445583e-05,3.682886692382516e-08,1.7188701840827352e-08,4.709191173768452e-09,3.461717989356856e-08,1.9633394241978624e-16,1.1760374063352662e-06,3.40832439594821e-11,3.2397106690729456e-10,1.6601690391580894e-11,9.411566973423806e-09,2.596168488100843e-19,1.838241752469268e-17,1.091033038936817e-15,1.332347115723266e-16,4.3014893829861207e-13
7.621066450435569e-05,0.11224488500434417,0.0,0.0,0.0,0.0,0.32986836702448397,0.6698945598961166,5.496657774907685e-05,4.468652615129639e-05,4.2789970801481817e-07,4.696758050980529e-08,1.354540467705811e-15,2.3690807903748331e-07,4.821580317652999e-05,6.941785818756995e-05,1.3331392909545958e-05,3.7795585106109505e-08,1.7729763901544435e-08,5.019509956991069e-09,3.690455595715508e-08,2.0930696800644793e-16,1.2956955713105037e-06,3.596663398458271e-11,3.3523551053188476e-10,1.8595776315561594e-11,1.0939995760636444e-08,2.943438335348682e-19,1.9615621475645242e-17,1.2991210320873188e-15,1.5937500300998277e-16,5.173321526686412e-13
7.852754818753945e-05,0.11224481640798828,0.0,0.0,0.0,0.0,0.32986165665830436,0.6698894414928183,5.623194706367797e-05,4.601165881791849e-05,4.3774727153523304e-07,4.835580676957209e-08,1.3857134818501054e-15,2.4349787794485075e-07,5.115741370994991e-05,7.377225586392351e-05,1.4511401715756765e-05,3.874071871663136e-08,1.8270355241726985e-08,5.338327742455469e-09,3.925480208324566e-08,2.2263656588722144e-16,1.4231142180683883e-06,3.786888518038384e-11,3.4639247854626783e-10,2.073356947230259e-11,1.2647950007450691e-08,3.322783739504834e-19,2.088523574445656e-17,1.5365225534944076e-15,1.8938269920897701e-16,6.178002912538904e-13
8.08444318707232e-05,0.11224474380100112,0.0,0.0,0.0,0.0,0.3298548051387638,0.669884225799225,5.745610696587221e-05,4.733295864561778e-05,4.4727384579340907e-07,4.973992124764697e-08,1.4158703865870495e-15,2.4998547538296056e-07,5.416710642162269e-05,7.824545556828594e-05,1.574450018391739e-05,3.966460515575535e-08,1.8810401140842014e-08,5.665431704479189e-09,4.166634353925915e-08,2.3631380484772573e-16,1.5585011072946869e-06,3.978777958972936e-11,3.574380882862524e-10,2.3017151083514328e-11,1.4548009399512501e-08,3.735807975307029e-19,2.219064029596754e-17,1.8058317386923073e-15,2.2363772046328276e-16,7.32882818235529e-13
8.316131555390695e-05,0.11224466725194933,0.0,0.0,0.0,0.0,0.32984781475779174,0.6698789147858863,5.8640012255353844e-05,4.865023750832327e-05,4.5648686813573534e-07,5.11197262507504e-08,1.445034725252424e-15,2.563721976282619e-07,5.724271879824723e-05,8.283563838586862e-05,1.703002937468809e-05,4.056766308778069e-08,1.9349829837865658e-08,6.0006105953631425e-09,4.4137616594898984e-08,2.5032981607386536e-16,1.7020587467839189e-06,4.172128001718273e-11,3.683696663601238e-10,2.544827418718504e-11,1.6652919409494466e-08,4.184119325671567e-19,2.3531223836628534e-17,2.1097145861582053e-15,2.625364897869289e-16,8.639635406775549e-13
8.54781992370907e-05,0.11224458683651703,0.0,0.0,0.0,0.0,0.32984068776802766,0.6698735103804674,5.9784749769343185e-05,4.9963317946838524e-05,4.6539480380593546e-07,5.24950367149131e-08,1.473233295048467e-15,2.6265983064478553e-07,6.038213216373848e-05,8.754101374933057e-05,1.8367263993919026e-05,4.1450379825598324e-08,1.9888572911597037e-08,6.343655868046895e-09,4.666707689506403e-08,2.6467584063942477e-16,1.8539844417320094e-06,4.3667528522537694e-11,3.791856402793552e-10,2.8028394987735034e-11,1.897556406734061e-08,4.669330832609022e-19,2.490638795018234e-17,2.450902736296328e-15,3.064914201414671e-16,1.0124778249558205e-12
8.779508292027446e-05,0.11224450263600262,0.0,0.0,0.0,0.0,0.32983342637432,0.6698680144598542,6.089151395987174e-05,5.1272033754969e-05,4.740069557670584e-07,5.3865680646731074e-08,1.5004955450247594e-15,2.68850552074268e-07,6.358327888920947e-05,9.235982713322652e-05,1.9755425326284554e-05,4.231329936379996e-08,2.042656558310866e-08,6.694362651692215e-09,4.925320675157831e-08,2.793432708616623e-16,2.0144703714520155e-06,4.5624842323156805e-11,3.898854275534096e-10,3.075870511306283e-11,2.1528941481078624e-08,5.193060286603807e-19,2.6315550685606438e-17,2.8321877950862785e-15,3.5593043104081156e-16,1.1799099262086085e-12
9.011196660345821e-05,0.11224441473603929,0.0,0.0,0.0,0.0,0.32982603272663436,0.6698624288436451,6.196158412019466e-05,5.257623038126566e-05,4.823332873687809e-07,5.5231499376186433e-08,1.5268530147216654e-15,2.7494686664292964e-07,6.684414833331239e-05,9.729036653667219e-05,2.119369325470867e-05,4.315701117482005e-08,2.0963746944531052e-08,7.052530581570881e-09,5.189452135498062e-08,2.943236855319431e-16,2.183703689410847e-06,4.759170800198357e-11,4.0046932597096177e-10,3.364016387749852e-11,2.43261421697064e-08,5.756930392409863e-19,2.775814959461657e-17,3.2564163317284972e-15,4.1129650379302185e-16,1.3677904861617945e-12
9.242885028664196e-05,0.11224432322539513,0.0,0.0,0.0,0.0,0.3298185089142764,0.6698567552889318,6.299630344043099e-05,5.387576516662972e-05,4.90384259262319e-07,5.659234764396699e-08,1.5523388179153699e-15,2.809515457215173e-07,7.016279160198013e-05,0.0001023309678292754,2.268121727932832e-05,4.398213986443232e-08,2.1500060122485186e-08,7.417964491932001e-09,5.458957396541888e-08,3.0960887935628676e-16,2.3618666425634485e-06,4.956677420962982e-11,4.109384064097856e-10,3.667353000018549e-11,2.738033019124284e-08,6.362569128283674e-19,2.923364425141415e-17,3.726485529639717e-15,4.730472846434598e-16,1.5776942479709207e-12
9.474573396982571e-05,0.11224422819488271,0.0,0.0,0.0,0.0,0.3298108569613175,0.6698509954862515,6.399705999478924e-05,5.517050743875145e-05,4.981706813593602e-07,5.794809354710877e-08,1.5769871739856068e-15,2.868675714778058e-07,7.353732523010177e-05,0.00010748001905028088,2.4217126490195294e-05,4.478933574409608e-08,2.203545238307064e-08,7.790474981152637e-09,5.7336960158116024e-08,3.251908870338476e-16,2.549136706189406e-06,5.1548843212689374e-11,4.2129440969732086e-10,3.985939203767392e-11,3.07047269779148e-08,7.011610201158719e-19,3.074151829314435e-17,4.245339501652868e-15,5.416547358248321e-16,1.8112380121008184e-12
9.706261765300947e-05,0.11224412973638764,0.0,0.0,0.0,0.0,0.3298030788231211,0.6698451510566108,6.4965269685483e-05,5.6460338481706725e-05,5.057035800298949e-07,5.929861836351918e-08,1.6008329875229733e-15,2.9269808585234623e-07,7.696593388178899e-05,0.000112735963747954,2.5800538486927703e-05,4.5579266338683854e-08,2.256987518488246e-08,8.169878858108137e-09,6.013532118576609e-08,3.4106200232699644e-16,2.745686731214536e-06,5.353686160785326e-11,4.315396486485595e-10,4.3198197123124487e-11,3.4312597743571246e-08,7.70569358518876e-19,3.228128101405075e-17,4.81596625033934e-15,6.176048380830838e-16,2.070078839018828e-12
9.937950133619322e-05,0.11224402794201348,0.0,0.0,0.0,0.0,0.3297951763838662,0.6698392235494683,6.5902361119673e-05,5.774515139705719e-05,5.12994080354115e-07,6.064381627342084e-08,1.6239114755907366e-15,2.9844634445291604e-07,8.044687216066499e-05,0.00011809730344272958,2.743056726291209e-05,4.6352608823309936e-08,2.3103284186301303e-08,8.555999479067371e-09,6.298334652480342e-08,3.5721479250267844e-16,2.9516851014476193e-06,5.5529910488147236e-11,4.416769160985699e-10,4.6690277723665286e-11,3.8217240302336805e-08,8.446466120367897e-19,3.385246854749028e-17,5.441395242656037e-15,7.013973457424192e-16,2.3559125009293427e-12
9.999999999999998e-05,0.11224392290333979,0.0,0.0,0.0,0.0,0.3297930391152257,0.6698376221549664,6.614822977655959e-05,5.808838050031659e-05,5.149068701649979e-07,6.100316526676486e-08,1.6299665191391455e-15,2.999722818522681e-07,8.138779080809786e-05,0.00011955086323250653,2.787491584693524e-05,4.655699350850379e-08,2.324596231754163e-08,8.660527127790296e-09,6.375436203276515e-08,3.615876650161039e-16,3.0084799825181797e-06,5.6064430284350143e-11,4.4437390984876e-10,4.765156753714169e-11,3.931505867492876e-08,8.652995480509344e-19,3.4278536174724e-17,5.618591962215641e-15,7.252352994942472e-16,2.437267512135935e-12
0.00010169638501937697,0.11224392290333979,0.0,0.0,0.0,0.0,0.3297871514549692,0.6698332144415845,6.680976236832787e-05,5.902485087248018e-05,5.200533030299173e-07,6.19835939950697e-08,1.6462578413797742e-15,3.041156753557023e-07,8.397846562361744e-05,0.00012356259930004567,2.9106330085569747e-05,4.711004336899817e-08,2.3635639212980692e-08,8.948666985391722e-09,6.587977568331315e-08,3.736421085861143e-16,3.1672958982173926e-06,5.752719530353385e-11,4.5170939949869923e-10,5.03358761608954e-11,4.243197611776861e-08,9.235582133289141e-19,3.5454644676067585e-17,6.1246955537530534e-15,7.9354559196612305e-16,2.6704721833248863e-12
0.00010401326870256073,0.11224381471078404,0.0,0.0,0.0,0.0,0.3297790057742965,0.6698271251366247,6.768888953235249e-05,6.029935287378489e-05,5.268922753542852e-07,6.331787035161789e-08,1.6679069924151612e-15,3.097094427196196e-07,8.755911109401805e-05,0.00012913047310174182,3.082695341622848e-05,4.785224736500989e-08,2.41669041914615e-08,9.347718452635878e-09,6.882339934895751e-08,3.9033709187134967e-16,3.3926790699648556e-06,5.95280356209928e-11,4.616406024320963e-10,5.413516676805374e-11,4.6970143384224335e-08,1.0074704059546065e-18,3.708740131020469e-17,6.868974524409022e-15,8.945763418435684e-16,3.0155274292736528e-12
0.00010633015238574448,0.1122437034530621,0.0,0.0,0.0,0.0,0.3297707410060667,0.669820956965419,6.854113701698098e-05,6.156858427507483e-05,5.335218555072289e-07,6.464657578459345e-08,1.6888933008727509e-15,3.1523101504273723e-07,9.118727636778431e-05,0.00013479960760332584,3.25915779253504e-05,4.857989047315364e-08,2.4697047054594243e-08,9.752997961312459e-09,7.181305995212398e-08,4.0729317711519264e-16,3.6279906046224566e-06,6.153185496231909e-11,4.71474273220897e-10,5.808827564334941e-11,5.1845091931562724e-08,1.096550305226708e-18,3.8750358673730306e-17,7.677376873786538e-15,1.0050296903544259e-15,3.392883310214939e-12
0.00010864703606892823,0.11224358921674095,0.0,0.0,0.0,0.0,0.329762358741346,0.6698147111867809,6.936786939603832e-05,6.28324824401237e-05,5.399526692159964e-07,6.596965182748147e-08,1.7092504030862e-15,3.2068373781996504e-07,9.486149939906043e-05,0.00014056874635908482,3.439936266832319e-05,4.929363045920513e-08,2.5226039623856186e-08,1.0164356599282706e-08,7.484765171818615e-08,4.245040928336155e-16,3.873382702964822e-06,6.353817087100065e-11,4.812143406339324e-10,6.219529801378689e-11,5.7070179742986194e-08,1.1909659560295704e-18,4.044316523431742e-17,8.55308420897729e-15,1.1254590012181572e-15,3.80437980311445e-12
0.00011096391975211198,0.11224347208587682,0.0,0.0,0.0,0.0,0.3297538604990487,0.6698083889888,7.017041473727755e-05,6.409099476647832e-05,5.461950577963643e-07,6.728705055108218e-08,1.7290110350687631e-15,3.2607091031611225e-07,9.858038704547143e-05,0.00014643669309114297,3.624948849185331e-05,4.999410974088127e-08,2.575385747311143e-08,1.0581652405374363e-08,7.792612028040401e-08,4.419638591062893e-16,4.129003951391764e-06,6.554658532837625e-11,4.908648565626948e-10,6.645631328513148e-11,6.265877088138813e-08,1.2908863865830462e-18,4.216549741534396e-17,9.499314872662646e-15,1.2564308824993388e-15,4.251891354063362e-12
0.00011328080343529574,0.1122433521417297,0.0,0.0,0.0,0.0,0.32974524772735975,0.6698019914905259,7.095005925665971e-05,6.534407820259257e-05,5.522590365418699e-07,6.859873399091582e-08,1.7482069007920834e-15,3.313957661450191e-07,0.00010234261344718394,0.0001524023106734857,3.814116074230227e-05,5.068195258972129e-08,2.6280479777942718e-08,1.1004750263160472e-08,8.104746191985712e-08,4.596667832658077e-16,4.394999492797749e-06,6.755677560909237e-11,5.004299454235373e-10,7.087139789376836e-11,6.862423462855351e-08,1.3964816574841748e-18,4.3917059123076154e-17,1.0519324071186405e-14,1.3985251947233859e-15,4.737326608311635e-12
0.00011559768711847949,0.11224322946254664,0.0,0.0,0.0,0.0,0.3297365218055066,0.669795519743971,7.170804316939133e-05,6.659169874718568e-05,5.581542624314885e-07,6.990467356568618e-08,1.7668685699630418e-15,3.366614573328057e-07,0.00010614691810839683,0.0001584645197969352,4.0073611346976414e-05,5.1357762923814425e-08,2.6805889154275963e-08,1.1433521753111356e-08,8.421072249334011e-08,4.77607453817166e-16,4.671511194363799e-06,6.95684856416006e-11,5.099137599663725e-10,7.544063609949472e-11,7.497994565230656e-08,1.5079229054638788e-18,4.5697581120218126e-17,1.1616404228355529e-14,1.5523350870924727e-15,5.262628285227765e-12
0.00011791457080166324,0.11224310412340534,0.0,0.0,0.0,0.0,0.32972768404580627,0.6697889747363651,7.24455576071824e-05,6.783383093883026e-05,5.638900101391362e-07,7.120484949450978e-08,1.785025402080494e-15,3.418710415376153e-07,0.00010999210374351982,0.0001646222973753383,4.2046100338166314e-05,5.202212262875337e-08,2.7330071489589113e-08,1.1867844970732515e-08,8.741499610582107e-08,4.957807329085077e-16,4.958677811309339e-06,7.15815179203595e-11,5.19320443115838e-10,8.016412887987789e-11,8.173928502927423e-08,1.6253823815942774e-18,4.750682027461244e-17,1.2793885515126197e-14,1.7184670576035629e-15,5.829773175974205e-12
0.000120231454484847,0.11224297619611151,0.0,0.0,0.0,0.0,0.3297187356959298,0.6697823573926003,7.316374247492397e-05,6.907045734256413e-05,5.694751553574918e-07,7.249925021931284e-08,1.802705493645895e-15,3.47027472099604e-07,0.00011387703394350786,0.00017087467474704587,4.405791688743696e-05,5.267559034567689e-08,2.7853015769558575e-08,1.2307604317654554e-08,9.065942357942452e-08,5.141817476478474e-16,5.25663514584077e-06,7.359572599946997e-11,5.286540954318085e-10,8.50420011006423e-11,8.891564196543444e-08,1.7490334839380026e-18,4.934455870947575e-17,1.4055136510814419e-14,1.8975410331803175e-15,6.440772243003362e-12
0.00012254833816803073,0.11224284574914255,0.0,0.0,0.0,0.0,0.329709677941329,0.6697756685778152,7.386368512608868e-05,7.030156803922487e-05,5.749181644962188e-07,7.378787183762951e-08,1.8199356455524477e-15,3.5213359060325556e-07,0.00011780063071131404,0.00017722073571975466,4.610837991418275e-05,5.33187006679626e-08,2.8374713902585728e-08,1.275269027187079e-08,9.394319076515333e-08,5.328058805278742e-16,5.5655162007031456e-06,7.561100758166249e-11,5.37918747750126e-10,9.007440714022988e-11,9.652241607222538e-08,1.8790507847524714e-18,5.121060287858677e-17,1.5403564956644323e-14,2.090190466177394e-15,7.097670802657046e-12
0.00012486522185121447,0.11224271284763122,0.0,0.0,0.0,0.0,0.329700511907776,0.6697689091000727,7.454641974396448e-05,7.152716012225531e-05,5.802270898754701e-07,7.507071755003909e-08,1.8367413478698674e-15,3.5719212164829303e-07,0.0001217618719094788,0.00018365961450122204,4.819683832814491e-05,5.395196369171957e-08,2.8895160544279952e-08,1.3202999142576042e-08,9.726552673797193e-08,5.5164875918923e-16,5.885451326880381e-06,7.762729820298858e-11,5.471183385523852e-10,9.526153514516462e-11,1.0457302007162501e-07,2.0156100524796836e-18,5.310478258696452e-17,1.6842618567409316e-14,2.2970624439352435e-15,7.802548773860603e-12
0.0001271821055343982,0.11224257755338261,0.0,0.0,0.0,0.0,0.3296912386639751,0.6697620797130879,7.521292732438416e-05,7.27472372058865e-05,5.854095696022022e-07,7.634779712561182e-08,1.853146779452853e-15,3.6220566954339776e-07,0.00012575978865733657,0.00019019049355315808,5.032267096092869e-05,5.4575864869230254e-08,2.941435292364808e-08,1.3658432814423217e-08,1.0062570191119007e-07,5.707062457260949e-16,6.2165683651118255e-06,7.964456550316488e-11,5.562566956146634e-10,1.0060361008773716e-10,1.1308088281869776e-07,2.158888268855065e-18,5.5026949975164987e-17,1.8375785872152908e-14,2.5188178084412994e-15,8.557520977241566e-12
0.00012949898921758195,0.1122424399249197,0.0,0.0,0.0,0.0,0.3296818592242101,0.669755181118979,7.586413616436124e-05,7.396180894782957e-05,5.904728313849442e-07,7.761912638795071e-08,1.8691748200169434e-15,3.671767166566789e-07,0.00012979346271006605,0.00019681260140064094,5.2485286236821697e-05,5.51908651186163e-08,2.9932290672437645e-08,1.4118898485410274e-08,1.0402302610165599e-07,5.899744257127854e-16,6.558992781006311e-06,8.16628040638023e-11,5.653375214955091e-10,1.0610089578932987e-10,1.220594525445457e-07,2.309063641532484e-18,5.697697848305459e-17,2.0006597059934113e-14,2.7561312835265662e-15,9.364737470686007e-12
0.0001318158729007657,0.11224230001755163,0.0,0.0,0.0,0.0,0.32967237455099707,0.6697482139710017,7.65009227698571e-05,7.517089058890532e-05,5.954236996113292e-07,7.888472672371488e-08,1.8848470725428442e-15,3.7210762317748423e-07,0.00013386202384688844,0.00020352521042473973,5.468412162846784e-05,5.579740114718361e-08,3.044897565880591e-08,1.4584308402002987e-08,1.0745684657272446e-07,6.094495971042992e-16,6.912847793635805e-06,8.368203079076046e-11,5.743643824396858e-10,1.117536960624839e-10,1.3152220023634717e-07,2.466315612667793e-18,5.895476180658667e-17,2.1738624811519277e-14,3.0096916073926852e-15,1.022638390945034e-11
0.00013413275658394943,0.11224215788346098,0.0,0.0,0.0,0.0,0.32966278555771605,0.6697411788762548,7.712411310471856e-05,7.63745025114293e-05,6.002686050813473e-07,8.014462461490956e-08,1.90018389408758e-15,3.7700062806550455e-07,0.0001379646472912487,0.00021032763466175932,5.691864293822893e-05,5.6395885950113076e-08,3.0964411826240056e-08,1.505457959453822e-08,1.1092654607776442e-07,6.291282591399222e-16,7.2782544975752445e-06,8.570228081214474e-11,5.833407002944125e-10,1.175623551131137e-10,1.4148262308403e-07,2.6308248639343545e-18,6.096021285895924e-17,2.3575485102031917e-14,3.2802016686189117e-15,1.1144681920979576e-11
0.00013644964026713317,0.11224201357180538,0.0,0.0,0.0,0.0,0.32965309311120006,0.6697340763983255,7.773448411145184e-05,7.757266981764721e-05,6.050135968564551e-07,8.139885119572398e-08,1.9152044332935125e-15,3.818578509847153e-07,0.00014210055118182177,0.00021721922762868513,5.9188343441468146e-05,5.698670945030779e-08,3.1478605038440906e-08,1.552963361546428e-08,1.1443154092335812e-07,6.49007101358516e-16,7.655331978423787e-06,8.772360386007962e-11,5.922697470586059e-10,1.235272573314795e-10,1.519542479349046e-07,2.8027733184522762e-18,6.299326274569038e-17,2.5520837963266003e-14,3.568378644124097e-15,1.2121889486255605e-11
0.0001387665239503169,0.1122418671288308,0.0,0.0,0.0,0.0,0.3296432980342658,0.6697269070598681,7.833276544272137e-05,7.876542192907216e-05,6.096643557487272e-07,8.264744183427896e-08,1.9299266730890014e-15,3.8668129504087464e-07,0.00014626899410961962,0.0002241993801909599,6.149274292362393e-05,5.7570239249175155e-08,3.1991562930697415e-08,1.600939628253262e-08,1.1797127906806608e-07,6.690829928155212e-16,8.044197421900169e-06,8.974606110237197e-11,6.011546417121173e-10,1.296488265873358e-10,1.6295063470818422e-07,2.982344140100817e-18,6.505385976147643e-17,2.757838819764376e-14,3.874954137849682e-15,1.316030132095391e-11
0.00014108340763350065,0.11224171859799241,0.0,0.0,0.0,0.0,0.3296334011081699,0.669719671345097,7.891964135014898e-05,7.995279220719303e-05,6.142262090340824e-07,8.389043573929321e-08,1.944367477263948e-15,3.914728501615182e-07,0.0001504692727333012,0.00023126751848564304,6.383138663887316e-05,5.814682146184292e-08,3.250329476811872e-08,1.6493797428647154e-08,1.2154523826957674e-07,6.893529715743758e-16,8.444966216652806e-06,9.176972238928579e-11,6.0999834899992e-10,1.3592752513190737e-10,1.7448537973076964e-07,3.169721730670587e-18,6.71419684151444e-17,2.975188603868336e-14,4.200674319204592e-15,1.4262249251115975e-11
0.0001434002913166844,0.11224156802008126,0.0,0.0,0.0,0.0,0.3296234030749809,0.6697123697021872,7.949575268410886e-05,8.113481759570198e-05,6.187041460290796e-07,8.512787559138743e-08,1.9585426397790093e-15,3.9623429697647966e-07,0.00015470071948197142,0.00023842310191025812,6.620384421442172e-05,5.8716781613765045e-08,3.3013811310952945e-08,1.698277065971731e-08,1.2515292429036287e-07,7.098142345297614e-16,8.857752050964403e-06,9.379466388053766e-11,6.188036798743633e-10,1.4236385219697105e-10,1.8657211896405917e-07,3.365091725288909e-18,6.925756848763677e-17,3.204512775528598e-14,4.546300060553439e-15,1.5430102579410628e-11
0.00014571717499986813,0.11224141543335409,0.0,0.0,0.0,0.0,0.32961330463985894,0.6697050025455729,8.006169896476315e-05,8.231153828412188e-05,6.231028342217626e-07,8.63598071985091e-08,1.972466935828688e-15,4.009673110748138e-07,0.00015896270035230942,0.00024566562118523205,6.860970852100895e-05,5.9280425578860674e-08,3.352312468710486e-08,1.7476253121551e-08,1.2879386916966402e-07,7.304641276070212e-16,9.282667003560914e-06,9.582096601807939e-11,6.275732933263136e-10,1.4895834236956815e-10,1.9922453109888647e-07,3.568640986525619e-18,7.140065412680411e-17,3.446195619913204e-14,4.9126070732413945e-15,1.666626843922497e-11
0.00015035094236623563,0.11224110437459672,0.0,0.0,0.0,0.0,0.3295928092126348,0.6696900731930485,8.116530052103204e-05,8.464924073140686e-05,6.31679624118753e-07,8.88073426997787e-08,1.9996172492141187e-15,4.1035424598342035e-07,0.00016757588402728914,0.00026040957593511196,7.352013812671252e-05,6.038989601905151e-08,3.4538196599209746e-08,1.847651072164174e-08,1.3617378541059882e-07,7.723198783418617e-16,1.016932502225441e-05,9.987798556031085e-11,6.450152636873441e-10,1.6262411647866825e-10,2.2628131961162008e-07,4.0010308534538404e-18,7.576932549304871e-17,3.968198044101967e-14,5.710442752226968e-15,1.9353357434807036e-11
0.00015498470973260314,0.11224078568208397,0.0,0.0,0.0,0.0,0.3295719198097702,0.669674886008719,8.223449563618675e-05,8.696627453561815e-05,6.39988105590271e-07,9.12334596327563e-08,2.025918217475952e-15,4.1964513425630953e-07,0.00017630434585618357,0.00027549586659493167,7.855983986388114e-05,6.147732344502233e-08,3.5548630499717904e-08,1.9494129985798885e-08,1.4368170797214397e-07,8.149016265689842e-16,1.1105807808748912e-05,1.0394145166094848e-10,6.623426268456595e-10,1.7692976135083303e-10,2.557661370564547e-07,4.468410501162323e-18,8.024819125250191e-17,4.544365051349207e-14,6.600688864730408e-15,2.234354244374351e-11
0.00015961847709897064,0.11224045958382066,0.0,0.0,0.0,0.0,0.32955064095314185,0.6696594433033763,8.327280655359019e-05,8.926304845954427e-05,6.480556991400616e-07,9.363860707520764e-08,2.0514566417531067e-15,4.2885007579868413e-07,0.00018514402078476677,0.0002909213678963122,8.372627753047133e-05,6.254454576423086e-08,3.6554561273146904e-08,2.0528714079454152e-08,1.5131468011250798e-07,8.581926029049511e-16,1.2092962070279844e-05,1.0801202010354765e-10,6.795715887851158e-10,1.918806358112473e-10,2.877902308130487e-07,4.9723182599388794e-18,8.483763885309204e-17,5.1779429566246456e-14,7.59009871896112e-15,2.5657475158049443e-11
0.00016425224446533815,0.1122401262796128,0.0,0.0,0.0,0.0,0.3295289767580684,0.6696437470319576,8.428329183247833e-05,9.153999774023881e-05,6.559062148893373e-07,9.602325852751332e-08,2.0763078943167636e-15,4.379779440477967e-07,0.0001940912041110638,0.0003066832983914082,8.901718000047198e-05,6.359317783051025e-08,3.755613584692542e-08,2.1579903990532e-08,1.590700258867247e-07,9.021776305266668e-16,1.3131615692323344e-05,1.12090310204124e-10,6.967163810201206e-10,2.074824844495188e-10,3.2246577429489624e-07,5.5143114277786114e-18,8.953821295788574e-17,5.87225618874885e-14,8.685675541813698e-15,2.931644161419841e-11
0.00016888601183170565,0.11223978594413125,0.0,0.0,0.0,0.0,0.3295069309815829,0.6696277988413298,8.52686054412117e-05,9.37975778729288e-05,6.635603127498285e-07,9.83879057776814e-08,2.1005373752738674e-15,4.470365315337997e-07,0.0002031425054013634,0.0003227791789436047,9.44305094431455e-05,6.462463915831833e-08,3.8553510718705204e-08,2.2647373589993577e-08,1.6694531350311384e-07,9.46842917344785e-16,1.4222579478866657e-05,1.1617689114456858e-10,7.137894538032391e-10,2.2374137832220812e-10,3.599059268152195e-07,6.0959659740219054e-18,9.435059648961959e-17,6.630707809896912e-14,9.894676207707218e-15,3.3342370048168765e-11
0.00017351977919807316,0.11223943873067667,0.0,0.0,0.0,0.0,0.32948450706487004,0.6696116001121082,8.623105044076496e-05,9.603625929773453e-05,6.710359204476222e-07,1.007330537084539e-07,2.124201835844952e-15,4.560326855955909e-07,0.0002122948080770572,0.0003392067961948614,9.996443246625364e-05,6.564017919310914e-08,3.9546849850863764e-08,2.37308253403919e-08,1.7493832338492788e-07,9.921758748629325e-16,1.536664867535983e-05,1.2027227708516378e-10,7.308016756882664e-10,2.40663666609975e-10,4.0022488430385126e-07,6.7188764488228125e-18,9.927559422260388e-17,7.456780173088286e-14,1.1224615247983615e-14,3.7757838186631094e-11
